IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
961Z;Z45.02;5;0,0032;7;0,0032
961Z;C92.00;5;0,0032;5;0,0023
961Z;E03.8;5;0,0032;5;0,0023
961Z;E53.8;5;0,0032;5;0,0023
961Z;H91.1;5;0,0032;5;0,0023
961Z;I25.10;5;0,0032;5;0,0023
961Z;I50.9;5;0,0032;5;0,0023
961Z;I69.1;5;0,0032;5;0,0023
961Z;M54.5;5;0,0032;5;0,0023
961Z;N39.0;5;0,0032;5;0,0023
961Z;Q02;5;0,0032;5;0,0023
961Z;R11;5;0,0032;5;0,0023
961Z;R20.1;5;0,0032;5;0,0023
961Z;R63.3;5;0,0032;5;0,0023
961Z;Z11;5;0,0032;5;0,0023
961Z;Z92.4;5;0,0032;5;0,0023
961Z;Z93.1;5;0,0032;5;0,0023
961Z;Z95.81;5;0,0032;5;0,0023
961Z;I50.11;4;0,0026;6;0,0028
961Z;I42.0;4;0,0026;5;0,0023
961Z;Z95.80;4;0,0026;5;0,0023
961Z;B96.2;4;0,0026;4;0,0018
961Z;C22.2;4;0,0026;4;0,0018
961Z;C78.0;4;0,0026;4;0,0018
961Z;D50.8;4;0,0026;4;0,0018
961Z;D63.0;4;0,0026;4;0,0018
961Z;E34.3;4;0,0026;4;0,0018
961Z;F45.41;4;0,0026;4;0,0018
961Z;F82.9;4;0,0026;4;0,0018
961Z;H53.4;4;0,0026;4;0,0018
961Z;I10.01;4;0,0026;4;0,0018
961Z;I25.12;4;0,0026;4;0,0018
961Z;I63.4;4;0,0026;4;0,0018
961Z;I65.2;4;0,0026;4;0,0018
961Z;I70.20;4;0,0026;4;0,0018
961Z;J44.12;4;0,0026;4;0,0018
961Z;K62.8;4;0,0026;4;0,0018
961Z;M17.1;4;0,0026;4;0,0018
961Z;M25.51;4;0,0026;4;0,0018
961Z;M47.86;4;0,0026;4;0,0018
961Z;M81.00;4;0,0026;4;0,0018
961Z;N18.9;4;0,0026;4;0,0018
961Z;Q21.1;4;0,0026;4;0,0018
961Z;Q66.6;4;0,0026;4;0,0018
961Z;R26.3;4;0,0026;4;0,0018
961Z;R53;4;0,0026;4;0,0018
961Z;R94.0;4;0,0026;4;0,0018
961Z;Z08.7;4;0,0026;4;0,0018
961Z;Z09.80;4;0,0026;4;0,0018
961Z;Z13.8;4;0,0026;4;0,0018
961Z;Z52.4;4;0,0026;4;0,0018
961Z;Z85.4;4;0,0026;4;0,0018
961Z;Z90.4;4;0,0026;4;0,0018
961Z;Z90.5;4;0,0026;4;0,0018
961Z;Z92.6;4;0,0026;4;0,0018
961Z;Z99.8;4;0,0026;4;0,0018
A15D;C90.00;19;0,95;20;0,5263
A15D;D69.58;13;0,65;13;0,3421
A36B;Z94.81;9;0,50;9;0,0947
A36B;D80.8;5;0,2778;5;0,0526
A36B;Z29.1;5;0,2778;5;0,0526
A36B;D69.58;4;0,2222;4;0,0421
A36B;T86.09;4;0,2222;4;0,0421
A42A;Z52.01;7;0,7778;7;0,3333
A42C;C90.00;25;0,3289;25;0,2841
A42C;Z52.01;16;0,2105;16;0,1818
A42C;Z51.81;8;0,1053;8;0,0909
A42C;C83.3;6;0,0789;6;0,0682
A60A;Z94.0;11;0,8462;11;0,193
A60A;Z95.81;6;0,4615;6;0,1053
A60A;D90;4;0,3077;4;0,0702
A60A;I12.00;4;0,3077;4;0,0702
A60A;N03.1;4;0,3077;4;0,0702
A60B;Z94.0;6;1,00;6;0,1176
A60B;D63.8;4;0,6667;4;0,0784
A60B;E83.38;4;0,6667;4;0,0784
A60B;I12.00;4;0,6667;4;0,0784
A60B;I34.0;4;0,6667;4;0,0784
A60B;M90.89;4;0,6667;4;0,0784
A60B;N25.0;4;0,6667;4;0,0784
A60B;N25.8;4;0,6667;4;0,0784
A60C;D90;30;0,283;30;0,1775
A60C;J44.89;23;0,217;23;0,1361
A60C;Z51.81;21;0,1981;21;0,1243
A60C;Z94.2;20;0,1887;20;0,1183
A60C;Z94.1;18;0,1698;18;0,1065
A60C;T86.2;9;0,0849;9;0,0533
A60C;Z94.3;8;0,0755;8;0,0473
A60C;Z45.20;7;0,066;7;0,0414
A60C;T86.81;6;0,0566;6;0,0355
A60C;Z94.0;5;0,0472;5;0,0296
A60D;Z94.0;27;0,6136;27;0,1957
A60D;N18.4;17;0,3864;17;0,1232
A60D;Z92.1;11;0,25;11;0,0797
A60D;N18.3;7;0,1591;7;0,0507
A60D;Z95.81;7;0,1591;7;0,0507
A60D;D90;5;0,1136;5;0,0362
A60D;I12.00;5;0,1136;5;0,0362
A60D;Z94.1;5;0,1136;5;0,0362
A60D;D63.8;4;0,0909;4;0,029
A60D;I10.90;4;0,0909;4;0,029
A60D;Z51.9;4;0,0909;4;0,029
A61A;L99.13;4;0,40;5;0,2083
A61B;Z94.81;12;0,5714;12;0,1237
A61B;L99.13;5;0,2381;5;0,0515
A61B;D61.9;4;0,1905;4;0,0412
A61B;L99.23;4;0,1905;4;0,0412
A61B;Z45.20;4;0,1905;4;0,0412
A61C;Z94.81;383;0,6013;384;0,1851
A61C;L99.23;190;0,2983;190;0,0916
A61C;Z51.81;147;0,2308;147;0,0708
A61C;C92.00;88;0,1381;88;0,0424
A61C;D90;79;0,124;79;0,0381
A61C;L99.22;69;0,1083;69;0,0333
A61C;T86.06;63;0,0989;77;0,0371
A61C;T86.07;61;0,0958;86;0,0414
A61C;Z94.80;47;0,0738;48;0,0231
A61C;H58.22;44;0,0691;44;0,0212
A61C;E11.90;32;0,0502;32;0,0154
A61C;H58.21;30;0,0471;30;0,0145
A61C;K93.32;30;0,0471;30;0,0145
A61C;K93.41;27;0,0424;27;0,013
A61C;E78.0;24;0,0377;24;0,0116
A61C;H58.23;24;0,0377;24;0,0116
A61C;K77.23;24;0,0377;24;0,0116
A61C;J99.23;23;0,0361;23;0,0111
A61C;L99.21;21;0,033;21;0,0101
A61C;J99.22;19;0,0298;19;0,0092
A61C;K93.33;19;0,0298;19;0,0092
A61C;Z45.20;19;0,0298;19;0,0092
A61C;C91.00;18;0,0283;19;0,0092
A61C;C91.10;18;0,0283;18;0,0087
A61C;T86.05;18;0,0283;18;0,0087
A61C;D46.7;17;0,0267;17;0,0082
A61C;Z95.81;17;0,0267;17;0,0082
A61C;C92.01;16;0,0251;16;0,0077
A61C;G55.1;16;0,0251;16;0,0077
A61C;I48.0;16;0,0251;16;0,0077
A61C;M19.97;16;0,0251;16;0,0077
A61C;M51.2;16;0,0251;16;0,0077
A61C;Z92.2;16;0,0251;16;0,0077
A61C;D47.4;15;0,0235;15;0,0072
A61C;Z94.88;14;0,022;14;0,0067
A61C;K93.43;13;0,0204;13;0,0063
A61C;R16.1;12;0,0188;12;0,0058
A61C;I10.90;10;0,0157;10;0,0048
A61C;L99.11;10;0,0157;10;0,0048
A61C;M36.52;10;0,0157;10;0,0048
A61C;M36.53;10;0,0157;10;0,0048
A61C;N18.3;9;0,0141;9;0,0043
A61C;D61.3;8;0,0126;8;0,0039
A61C;E66.00;8;0,0126;8;0,0039
A61C;E80.4;8;0,0126;8;0,0039
A61C;Z85.6;8;0,0126;8;0,0039
A61C;K77.22;7;0,011;8;0,0039
A61C;C92.10;7;0,011;7;0,0034
A61C;C92.50;7;0,011;7;0,0034
A61C;D64.8;6;0,0094;6;0,0029
A61C;J99.21;6;0,0094;6;0,0029
A61C;K93.31;6;0,0094;6;0,0029
A61C;C83.0;5;0,0078;5;0,0024
A61C;C90.00;5;0,0078;5;0,0024
A61C;D46.2;5;0,0078;5;0,0024
A61C;D61.10;5;0,0078;5;0,0024
A61C;K93.42;5;0,0078;5;0,0024
A61C;M87.19;5;0,0078;5;0,0024
A61C;C44.5;4;0,0063;4;0,0019
A61C;C86.0;4;0,0063;4;0,0019
A61C;C92.40;4;0,0063;4;0,0019
A61C;C93.10;4;0,0063;4;0,0019
A61C;D46.9;4;0,0063;4;0,0019
A61C;D50.0;4;0,0063;4;0,0019
A61C;D69.58;4;0,0063;4;0,0019
A61C;D80.8;4;0,0063;4;0,0019
A61C;F32.9;4;0,0063;4;0,0019
A61C;I10.00;4;0,0063;4;0,0019
A61C;K77.21;4;0,0063;4;0,0019
A61C;M36.51;4;0,0063;4;0,0019
A61C;U80.00;4;0,0063;4;0,0019
A61C;Z94.4;4;0,0063;4;0,0019
A90A;I10.00;18261;0,5057;18660;0,0456
A90A;U51.02;13959;0,3866;14009;0,0343
A90A;U50.20;13357;0,3699;13649;0,0334
A90A;U50.10;10120;0,2802;10324;0,0252
A90A;R26.8;9261;0,2565;9429;0,0231
A90A;Z92.1;7231;0,2002;7287;0,0178
A90A;N18.3;6478;0,1794;6577;0,0161
A90A;R29.6;5541;0,1534;5556;0,0136
A90A;E11.90;5498;0,1523;5579;0,0136
A90A;E53.8;5206;0,1442;5318;0,013
A90A;U50.30;4386;0,1215;4540;0,0111
A90A;I48.0;4385;0,1214;4459;0,0109
A90A;I10.90;4140;0,1146;4145;0,0101
A90A;E55.9;3737;0,1035;3758;0,0092
A90A;Z96.64;3732;0,1033;3803;0,0093
A90A;Z92.2;3681;0,1019;3774;0,0092
A90A;U51.12;3465;0,096;3538;0,0087
A90A;R52.2;3456;0,0957;3518;0,0086
A90A;K59.0;3349;0,0927;3412;0,0083
A90A;I48.2;3280;0,0908;3319;0,0081
A90A;R42;3162;0,0876;3199;0,0078
A90A;I69.3;2835;0,0785;2882;0,007
A90A;Z96.65;2786;0,0772;2832;0,0069
A90A;Z95.0;2745;0,076;2784;0,0068
A90A;H91.1;2660;0,0737;2734;0,0067
A90A;I50.12;2602;0,0721;2617;0,0064
A90A;E03.9;2567;0,0711;2582;0,0063
A90A;E79.0;2537;0,0703;2555;0,0062
A90A;G63.2;2407;0,0667;2439;0,006
A90A;I50.01;2350;0,0651;2410;0,0059
A90A;E78.5;2317;0,0642;2320;0,0057
A90A;R32;2303;0,0638;2367;0,0058
A90A;E03.8;2269;0,0628;2320;0,0057
A90A;I11.00;2202;0,061;2244;0,0055
A90A;N40;2175;0,0602;2209;0,0054
A90A;E78.0;2163;0,0599;2196;0,0054
A90A;I50.13;2157;0,0597;2211;0,0054
A90A;F06.7;2041;0,0565;2094;0,0051
A90A;N18.2;2013;0,0557;2085;0,0051
A90A;E78.2;1996;0,0553;1997;0,0049
A90A;I25.13;1958;0,0542;1987;0,0049
A90A;N08.3;1954;0,0541;1986;0,0049
A90A;N39.0;1837;0,0509;2090;0,0051
A90A;Z86.7;1806;0,05;1812;0,0044
A90A;M48.06;1676;0,0464;1698;0,0042
A90A;M81.00;1608;0,0445;1637;0,004
A90A;I25.19;1527;0,0423;1553;0,0038
A90A;F32.1;1523;0,0422;1533;0,0037
A90A;R53;1422;0,0394;1431;0,0035
A90A;Z95.5;1414;0,0392;1416;0,0035
A90A;G62.9;1394;0,0386;1411;0,0035
A90A;F32.0;1384;0,0383;1406;0,0034
A90A;I25.11;1371;0,038;1383;0,0034
A90A;F03;1339;0,0371;1372;0,0034
A90A;J44.99;1328;0,0368;1343;0,0033
A90A;I11.90;1326;0,0367;1327;0,0032
A90A;B96.2;1316;0,0364;1345;0,0033
A90A;Z74.0;1304;0,0361;1306;0,0032
A90A;G25.81;1303;0,0361;1317;0,0032
A90A;R47.1;1277;0,0354;1298;0,0032
A90A;E87.6;1264;0,035;1273;0,0031
A90A;F32.9;1249;0,0346;1256;0,0031
A90A;I10.01;1222;0,0338;1237;0,003
A90A;E11.40;1220;0,0338;1342;0,0033
A90A;M17.1;1202;0,0333;1221;0,003
A90A;R60.0;1202;0,0333;1203;0,0029
A90A;I48.1;1187;0,0329;1203;0,0029
A90A;I25.12;1182;0,0327;1212;0,003
A90A;U51.00;1169;0,0324;1172;0,0029
A90A;E87.1;1143;0,0317;1152;0,0028
A90A;M47.86;1104;0,0306;1118;0,0027
A90A;E89.0;1079;0,0299;1084;0,0027
A90A;M54.16;1052;0,0291;1054;0,0026
A90A;I67.3;1051;0,0291;1068;0,0026
A90A;Z95.1;1049;0,029;1053;0,0026
A90A;M81.99;999;0,0277;999;0,0024
A90A;J44.89;998;0,0276;1025;0,0025
A90A;G81.0;995;0,0276;1015;0,0025
A90A;R26.3;994;0,0275;999;0,0024
A90A;E11.72;992;0,0275;1821;0,0045
A90A;N18.4;992;0,0275;1006;0,0025
A90A;E11.20;988;0,0274;1101;0,0027
A90A;Z90.4;979;0,0271;982;0,0024
A90A;I25.22;972;0,0269;988;0,0024
A90A;Z74.1;970;0,0269;971;0,0024
A90A;R47.0;968;0,0268;1019;0,0025
A90A;M17.0;963;0,0267;967;0,0024
A90A;E78.4;955;0,0264;968;0,0024
A90A;I50.9;954;0,0264;1028;0,0025
A90A;M62.50;953;0,0264;953;0,0023
A90A;M17.9;949;0,0263;959;0,0023
A90A;M54.5;931;0,0258;938;0,0023
A90A;N39.42;892;0,0247;906;0,0022
A90A;M54.4;881;0,0244;888;0,0022
A90A;M81.80;874;0,0242;878;0,0021
A90A;Z99.8;864;0,0239;865;0,0021
A90A;U50.40;858;0,0238;881;0,0022
A90A;M16.0;837;0,0232;850;0,0021
A90A;I34.0;805;0,0223;807;0,002
A90A;R26.2;797;0,0221;819;0,002
A90A;F32.8;776;0,0215;802;0,002
A90A;M16.1;776;0,0215;787;0,0019
A90A;R13.9;775;0,0215;791;0,0019
A90A;N39.48;767;0,0212;767;0,0019
A90A;M15.9;765;0,0212;784;0,0019
A90A;Z85.3;754;0,0209;769;0,0019
A90A;I67.88;744;0,0206;751;0,0018
A90A;I25.0;738;0,0204;744;0,0018
A90A;F00.1;735;0,0204;743;0,0018
A90A;U51.22;732;0,0203;749;0,0018
A90A;E87.5;731;0,0202;742;0,0018
A90A;M19.91;731;0,0202;732;0,0018
A90A;G51.0;727;0,0201;735;0,0018
A90A;E66.00;718;0,0199;724;0,0018
A90A;I48.9;709;0,0196;711;0,0017
A90A;U50.00;662;0,0183;663;0,0016
A90A;M47.99;657;0,0182;658;0,0016
A90A;N19;651;0,018;654;0,0016
A90A;M47.80;647;0,0179;651;0,0016
A90A;G81.9;643;0,0178;652;0,0016
A90A;G47.0;641;0,0178;645;0,0016
A90A;R06.0;635;0,0176;638;0,0016
A90A;G62.88;631;0,0175;636;0,0016
A90A;Z98.8;630;0,0174;631;0,0015
A90A;F00.2;619;0,0171;624;0,0015
A90A;M16.9;618;0,0171;625;0,0015
A90A;I87.20;608;0,0168;611;0,0015
A90A;M15.8;607;0,0168;607;0,0015
A90A;M51.2;600;0,0166;617;0,0015
A90A;K21.0;593;0,0164;597;0,0015
A90A;I65.2;590;0,0163;595;0,0015
A90A;D50.8;567;0,0157;580;0,0014
A90A;Z85.0;555;0,0154;563;0,0014
A90A;Z95.88;552;0,0153;563;0,0014
A90A;Z90.7;552;0,0153;561;0,0014
A90A;E86;551;0,0153;560;0,0014
A90A;E46;549;0,0152;579;0,0014
A90A;M47.26;548;0,0152;561;0,0014
A90A;I79.2;547;0,0151;554;0,0014
A90A;I44.0;536;0,0148;537;0,0013
A90A;G30.1;535;0,0148;570;0,0014
A90A;G20.90;535;0,0148;542;0,0013
A90A;I27.28;528;0,0146;529;0,0013
A90A;G81.1;526;0,0146;533;0,0013
A90A;R27.8;516;0,0143;516;0,0013
A90A;G57.3;513;0,0142;521;0,0013
A90A;H35.3;512;0,0142;522;0,0013
A90A;G47.31;506;0,014;518;0,0013
A90A;I70.22;502;0,0139;505;0,0012
A90A;Y57.9;496;0,0137;537;0,0013
A90A;K57.30;495;0,0137;495;0,0012
A90A;D64.8;491;0,0136;493;0,0012
A90A;Z85.4;490;0,0136;507;0,0012
A90A;I70.29;490;0,0136;499;0,0012
A90A;H40.9;480;0,0133;483;0,0012
A90A;U51.11;478;0,0132;478;0,0012
A90A;F43.2;476;0,0132;480;0,0012
A90A;I35.0;473;0,0131;479;0,0012
A90A;Z54.0;463;0,0128;496;0,0012
A90A;U51.10;460;0,0127;468;0,0011
A90A;K44.9;458;0,0127;461;0,0011
A90A;M19.01;457;0,0127;471;0,0012
A90A;J45.9;454;0,0126;459;0,0011
A90A;R64;453;0,0125;459;0,0011
A90A;I83.9;450;0,0125;451;0,0011
A90A;E66.01;449;0,0124;450;0,0011
A90A;R15;436;0,0121;437;0,0011
A90A;M54.2;423;0,0117;425;0,001
A90A;D64.9;422;0,0117;424;0,001
A90A;I95.1;421;0,0117;427;0,001
A90A;M42.16;419;0,0116;434;0,0011
A90A;G30.8;418;0,0116;499;0,0012
A90A;K29.5;414;0,0115;415;0,001
A90A;M81.09;405;0,0112;408;0,001
A90A;E11.91;401;0,0111;410;0,001
A90A;R26.0;401;0,0111;404;0,001
A90A;D63.8;391;0,0108;399;0,001
A90A;S71.84;391;0,0108;391;0,001
A90A;E05.9;385;0,0107;386;0,0009
A90A;I25.10;382;0,0106;389;0,001
A90A;D50.9;376;0,0104;382;0,0009
A90A;E44.1;374;0,0104;374;0,0009
A90A;M81.89;373;0,0103;375;0,0009
A90A;F45.41;371;0,0103;371;0,0009
A90A;I69.4;370;0,0102;384;0,0009
A90A;I70.20;370;0,0102;372;0,0009
A90A;Z88.8;368;0,0102;370;0,0009
A90A;Z88.0;367;0,0102;370;0,0009
A90A;Z85.5;365;0,0101;374;0,0009
A90A;Z50.1;357;0,0099;361;0,0009
A90A;Z96.60;355;0,0098;359;0,0009
A90A;G46.8;353;0,0098;355;0,0009
A90A;G40.9;352;0,0097;355;0,0009
A90A;R11;348;0,0096;355;0,0009
A90A;M06.99;344;0,0095;346;0,0008
A90A;K76.0;343;0,0095;343;0,0008
A90A;I35.1;342;0,0095;343;0,0008
A90A;G20.10;341;0,0094;350;0,0009
A90A;F01.8;339;0,0094;343;0,0008
A90A;F17.1;339;0,0094;339;0,0008
A90A;M79.10;339;0,0094;339;0,0008
A90A;E61.1;338;0,0094;342;0,0008
A90A;Z99.9;333;0,0092;333;0,0008
A90A;M25.56;331;0,0092;336;0,0008
A90A;R55;330;0,0091;333;0,0008
A90A;E66.02;329;0,0091;334;0,0008
A90A;E83.58;328;0,0091;331;0,0008
A90A;F01.3;327;0,0091;329;0,0008
A90A;R63.4;323;0,0089;324;0,0008
A90A;I50.11;319;0,0088;319;0,0008
A90A;K80.20;318;0,0088;319;0,0008
A90A;I50.19;318;0,0088;318;0,0008
A90A;R52.9;317;0,0088;317;0,0008
A90A;M80.08;314;0,0087;323;0,0008
A90A;Z97.8;314;0,0087;316;0,0008
A90A;M15.0;311;0,0086;313;0,0008
A90A;G25.0;309;0,0086;311;0,0008
A90A;E66.80;307;0,0085;309;0,0008
A90A;Z60;307;0,0085;307;0,0008
A90A;I89.09;306;0,0085;309;0,0008
A90A;K21.9;306;0,0085;308;0,0008
A90A;E05.8;303;0,0084;313;0,0008
A90A;F41.2;303;0,0084;308;0,0008
A90A;K29.6;303;0,0084;304;0,0007
A90A;Z50.5;302;0,0084;464;0,0011
A90A;I50.14;299;0,0083;315;0,0008
A90A;R54;296;0,0082;300;0,0007
A90A;H26.9;294;0,0081;295;0,0007
A90A;M35.3;293;0,0081;295;0,0007
A90A;F33.1;290;0,008;291;0,0007
A90A;I25.5;289;0,008;290;0,0007
A90A;Z87.8;281;0,0078;281;0,0007
A90A;D62;279;0,0077;283;0,0007
A90A;Z90.5;279;0,0077;283;0,0007
A90A;Z95.3;277;0,0077;280;0,0007
A90A;G56.0;276;0,0076;278;0,0007
A90A;F62.80;275;0,0076;275;0,0007
A90A;I70.21;274;0,0076;275;0,0007
A90A;M47.90;274;0,0076;275;0,0007
A90A;M25.51;273;0,0076;274;0,0007
A90A;M54.80;272;0,0075;272;0,0007
A90A;R52.0;272;0,0075;272;0,0007
A90A;G55.1;271;0,0075;274;0,0007
A90A;Z95.4;271;0,0075;271;0,0007
A90A;E11.73;270;0,0075;564;0,0014
A90A;E66.90;270;0,0075;274;0,0007
A90A;M42.10;269;0,0074;269;0,0007
A90A;I36.1;268;0,0074;269;0,0007
A90A;N39.3;267;0,0074;268;0,0007
A90A;T88.7;264;0,0073;264;0,0006
A90A;I95.2;263;0,0073;274;0,0007
A90A;F33.8;260;0,0072;260;0,0006
A90A;E66.99;258;0,0071;258;0,0006
A90A;E14.90;255;0,0071;264;0,0006
A90A;Z11;254;0,007;254;0,0006
A90A;Z48.8;254;0,007;254;0,0006
A90A;H91.9;253;0,007;253;0,0006
A90A;Z95.2;246;0,0068;247;0,0006
A90A;R49.0;244;0,0068;258;0,0006
A90A;I07.1;242;0,0067;247;0,0006
A90A;R20.2;241;0,0067;250;0,0006
A90A;M54.12;241;0,0067;242;0,0006
A90A;R00.1;240;0,0066;246;0,0006
A90A;G55.3;240;0,0066;243;0,0006
A90A;H40.8;238;0,0066;240;0,0006
A90A;M81.08;236;0,0065;257;0,0006
A90A;M06.90;234;0,0065;238;0,0006
A90A;I08.1;233;0,0065;234;0,0006
A90A;I25.8;231;0,0064;232;0,0006
A90A;C61;229;0,0063;233;0,0006
A90A;N28.1;229;0,0063;229;0,0006
A90A;M48.09;228;0,0063;230;0,0006
A90A;M47.82;226;0,0063;228;0,0006
A90A;R20.8;226;0,0063;227;0,0006
A90A;M62.30;224;0,0062;224;0,0005
A90A;G55.2;223;0,0062;235;0,0006
A90A;J06.9;223;0,0062;232;0,0006
A90A;E43;223;0,0062;223;0,0005
A90A;Z87.1;223;0,0062;223;0,0005
A90A;R52.1;222;0,0061;223;0,0005
A90A;I11.01;221;0,0061;226;0,0006
A90A;J91;220;0,0061;225;0,0006
A90A;H53.4;220;0,0061;222;0,0005
A90A;N30.0;219;0,0061;244;0,0006
A90A;Z92.3;217;0,006;223;0,0005
A90A;R20.1;217;0,006;218;0,0005
A90A;K29.1;216;0,006;220;0,0005
A90A;E44.0;216;0,006;218;0,0005
A90A;R63.3;215;0,006;216;0,0005
A90A;Z54.8;214;0,0059;270;0,0007
A90A;H81.1;214;0,0059;215;0,0005
A90A;G47.39;213;0,0059;215;0,0005
A90A;J44.83;208;0,0058;211;0,0005
A90A;N18.9;207;0,0057;210;0,0005
A90A;Z48.0;207;0,0057;209;0,0005
A90A;M43.16;207;0,0057;208;0,0005
A90A;F01.9;205;0,0057;205;0,0005
A90A;F32.2;204;0,0056;207;0,0005
A90A;M47.96;203;0,0056;223;0,0005
A90A;Z90.1;203;0,0056;205;0,0005
A90A;I49.3;203;0,0056;204;0,0005
A90A;I45.1;203;0,0056;203;0,0005
A90A;Z90.3;202;0,0056;202;0,0005
A90A;G40.8;201;0,0056;214;0,0005
A90A;E11.74;199;0,0055;317;0,0008
A90A;M81.90;199;0,0055;202;0,0005
A90A;U50.31;196;0,0054;196;0,0005
A90A;I25.9;195;0,0054;198;0,0005
A90A;B95.2;195;0,0054;196;0,0005
A90A;J96.10;195;0,0054;195;0,0005
A90A;Z85.8;195;0,0054;195;0,0005
A90A;I42.0;194;0,0054;199;0,0005
A90A;G47.9;194;0,0054;194;0,0005
A90A;M75.4;194;0,0054;194;0,0005
A90A;I50.00;193;0,0053;202;0,0005
A90A;R27.0;192;0,0053;194;0,0005
A90A;J20.9;192;0,0053;192;0,0005
A90A;R25.2;191;0,0053;193;0,0005
A90A;Z92.6;190;0,0053;192;0,0005
A90A;Z96.1;188;0,0052;199;0,0005
A90A;R47.8;187;0,0052;206;0,0005
A90A;Z54.4;187;0,0052;194;0,0005
A90A;I08.3;187;0,0052;188;0,0005
A90A;I49.5;187;0,0052;188;0,0005
A90A;F17.2;186;0,0052;187;0,0005
A90A;F33.9;186;0,0052;186;0,0005
A90A;K29.7;183;0,0051;184;0,0004
A90A;I44.7;183;0,0051;183;0,0004
A90A;M51.1;182;0,005;195;0,0005
A90A;M80.00;182;0,005;184;0,0004
A90A;M75.1;182;0,005;183;0,0004
A90A;I51.7;182;0,005;182;0,0004
A90A;S41.84;179;0,005;182;0,0004
A90A;F01.2;178;0,0049;181;0,0004
A90A;I10.91;178;0,0049;178;0,0004
A90A;I13.20;177;0,0049;179;0,0004
A90A;M80.88;176;0,0049;179;0,0004
A90A;M48.02;176;0,0049;178;0,0004
A90A;R41.0;175;0,0048;176;0,0004
A90A;F02.3;174;0,0048;177;0,0004
A90A;I70.8;174;0,0048;174;0,0004
A90A;G40.2;172;0,0048;176;0,0004
A90A;I83.1;172;0,0048;174;0,0004
A90A;M47.84;171;0,0047;182;0,0004
A90A;H54.0;171;0,0047;172;0,0004
A90A;K86.8;171;0,0047;172;0,0004
A90A;S31.84;168;0,0047;181;0,0004
A90A;Z86.6;167;0,0046;174;0,0004
A90A;J44.82;167;0,0046;169;0,0004
A90A;R51;166;0,0046;171;0,0004
A90A;J44.19;166;0,0046;167;0,0004
A90A;G20.00;165;0,0046;166;0,0004
A90A;F05.8;165;0,0046;165;0,0004
