IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
961Z;3-036;17;0,0109;19;0,0053
961Z;3-20x;17;0,0109;17;0,0047
961Z;3-997;17;0,0109;17;0,0047
961Z;8-857.0;16;0,0103;213;0,0592
961Z;8-857.10;16;0,0103;49;0,0136
961Z;1-902.0;16;0,0103;17;0,0047
961Z;3-993;16;0,0103;16;0,0045
961Z;1-207.1;15;0,0096;15;0,0042
961Z;3-705.1;15;0,0096;15;0,0042
961Z;3-733.0;13;0,0084;13;0,0036
961Z;8-854.2;12;0,0077;237;0,0659
961Z;9-401.22;12;0,0077;13;0,0036
961Z;8-900;12;0,0077;12;0,0033
961Z;3-200;11;0,0071;12;0,0033
961Z;5-712.12;11;0,0071;11;0,0031
961Z;8-931.0;10;0,0064;21;0,0058
961Z;3-05x;10;0,0064;10;0,0028
961Z;3-100.0;10;0,0064;10;0,0028
961Z;5-985.1;10;0,0064;10;0,0028
961Z;1-700;9;0,0058;9;0,0025
961Z;8-903;9;0,0058;9;0,0025
961Z;8-547.0;8;0,0051;12;0,0033
961Z;3-823;8;0,0051;11;0,0031
961Z;5-915.0c;8;0,0051;8;0,0022
961Z;8-98a.0;8;0,0051;8;0,0022
961Z;8-542.12;7;0,0045;23;0,0064
961Z;3-994;7;0,0045;11;0,0031
961Z;3-226;7;0,0045;7;0,0019
961Z;8-020.x;7;0,0045;7;0,0019
961Z;8-123.1;7;0,0045;7;0,0019
961Z;9-984.8;7;0,0045;7;0,0019
961Z;3-827;6;0,0039;12;0,0033
961Z;5-201;6;0,0039;6;0,0017
961Z;5-870.71;6;0,0039;6;0,0017
961Z;8-800.f0;5;0,0032;16;0,0045
961Z;1-631.0;5;0,0032;8;0,0022
961Z;3-802;5;0,0032;8;0,0022
961Z;1-910;5;0,0032;6;0,0017
961Z;1-204.2;5;0,0032;5;0,0014
961Z;1-208.6;5;0,0032;5;0,0014
961Z;1-930.0;5;0,0032;5;0,0014
961Z;3-202;5;0,0032;5;0,0014
961Z;3-825;5;0,0032;5;0,0014
961Z;5-490.x;5;0,0032;5;0,0014
961Z;5-641.1;5;0,0032;5;0,0014
961Z;5-672.12;5;0,0032;5;0,0014
961Z;5-894.0c;5;0,0032;5;0,0014
961Z;8-123.0;5;0,0032;5;0,0014
961Z;8-548.0;5;0,0032;5;0,0014
961Z;8-810.w3;5;0,0032;5;0,0014
961Z;8-522.90;4;0,0026;20;0,0056
961Z;6-008.m;4;0,0026;18;0,005
961Z;8-802.40;4;0,0026;6;0,0017
961Z;1-100;4;0,0026;5;0,0014
961Z;1-208.2;4;0,0026;5;0,0014
961Z;9-401.00;4;0,0026;5;0,0014
961Z;1-206;4;0,0026;4;0,0011
961Z;1-611.0;4;0,0026;4;0,0011
961Z;1-760;4;0,0026;4;0,0011
961Z;1-930.3;4;0,0026;4;0,0011
961Z;3-205;4;0,0026;4;0,0011
961Z;3-221;4;0,0026;4;0,0011
961Z;3-806;4;0,0026;4;0,0011
961Z;5-913.ac;4;0,0026;4;0,0011
961Z;5-915.1c;4;0,0026;4;0,0011
961Z;6-001.h6;4;0,0026;4;0,0011
961Z;9-312;4;0,0026;4;0,0011
961Z;9-320;4;0,0026;4;0,0011
961Z;9-401.32;4;0,0026;4;0,0011
A15D;8-805.00;20;1,00;20;0,2532
A15D;8-542.21;19;0,95;19;0,2405
A15D;6-002.72;11;0,55;11;0,1392
A15D;8-800.f0;5;0,25;5;0,0633
A15D;8-800.f1;5;0,25;5;0,0633
A36B;8-824;18;1,00;210;0,7836
A36B;8-800.c3;5;0,2778;5;0,0187
A36B;8-800.c1;4;0,2222;4;0,0149
A36B;8-810.w7;4;0,2222;4;0,0149
A42A;5-410.10;9;1,00;9;0,2093
A42C;5-410.10;76;1,00;92;0,4767
A42C;1-710;11;0,1447;11;0,057
A42C;8-930;9;0,1184;19;0,0984
A42C;8-800.f0;7;0,0921;8;0,0415
A42C;8-800.c0;7;0,0921;7;0,0363
A42C;1-711;6;0,0789;6;0,0311
A42C;6-005.e4;6;0,0789;6;0,0311
A42C;3-222;4;0,0526;4;0,0207
A60A;8-820.00;8;0,6154;8;0,093
A60A;8-812.61;7;0,5385;7;0,0814
A60A;8-810.x;6;0,4615;6;0,0698
A60A;8-821.11;4;0,3077;41;0,4767
A60A;8-821.10;4;0,3077;7;0,0814
A60B;8-810.x;4;0,6667;4;0,2667
A60B;8-820.00;4;0,6667;4;0,2667
A60C;8-824;102;0,9623;539;0,9694
A60C;3-034;4;0,0377;6;0,0108
A60D;8-824;10;0,2273;11;0,1692
A60D;8-821.11;10;0,2273;10;0,1538
A60D;8-810.x;7;0,1591;7;0,1077
A60D;8-820.00;7;0,1591;7;0,1077
A60D;8-547.31;6;0,1364;6;0,0923
A61A;8-824;8;0,80;84;0,84
A61A;8-800.c0;4;0,40;4;0,04
A61B;8-824;12;0,5714;50;0,4762
A61B;8-800.c0;5;0,2381;5;0,0476
A61B;8-810.w2;4;0,1905;4;0,0381
A61C;8-824;591;0,9278;3181;0,9353
A61C;8-800.c0;16;0,0251;16;0,0047
A61C;9-984.8;16;0,0251;16;0,0047
A61C;1-710;12;0,0188;13;0,0038
A61C;3-202;9;0,0141;11;0,0032
A61C;1-711;9;0,0141;9;0,0026
A61C;3-990;8;0,0126;9;0,0026
A61C;9-984.6;8;0,0126;8;0,0024
A61C;8-971.0;5;0,0078;23;0,0068
A61C;8-800.f0;5;0,0078;6;0,0018
A61C;3-993;5;0,0078;5;0,0015
A61C;8-560.3;4;0,0063;23;0,0068
A61C;8-560.1;4;0,0063;7;0,0021
A90A;8-98a.10;27143;0,7517;247444;0,5124
A90A;8-98a.11;19972;0,5531;196536;0,407
A90A;8-98a.0;5555;0,1538;11361;0,0235
A90A;9-984.7;4283;0,1186;4304;0,0089
A90A;3-200;2897;0,0802;2976;0,0062
A90A;9-984.b;1418;0,0393;1426;0,003
A90A;9-984.8;1368;0,0379;1374;0,0028
A90A;9-320;991;0,0274;996;0,0021
A90A;3-990;969;0,0268;1137;0,0024
A90A;1-771;936;0,0259;939;0,0019
A90A;9-984.6;895;0,0248;903;0,0019
A90A;1-710;614;0,017;627;0,0013
A90A;1-632.0;582;0,0161;600;0,0012
A90A;3-900;548;0,0152;669;0,0014
A90A;1-207.0;537;0,0149;547;0,0011
A90A;3-203;530;0,0147;598;0,0012
A90A;1-206;518;0,0143;658;0,0014
A90A;9-401.00;497;0,0138;497;0,001
A90A;1-901.0;435;0,012;441;0,0009
A90A;3-800;363;0,0101;391;0,0008
A90A;9-401.30;332;0,0092;336;0,0007
A90A;1-440.a;325;0,009;332;0,0007
A90A;9-401.22;303;0,0084;306;0,0006
A90A;9-404.2;286;0,0079;287;0,0006
A90A;9-984.9;263;0,0073;265;0,0005
A90A;3-802;244;0,0068;261;0,0005
A90A;8-650;231;0,0064;271;0,0006
A90A;3-993;224;0,0062;226;0,0005
A90A;9-500.0;209;0,0058;241;0,0005
A90A;1-205;193;0,0053;200;0,0004
A90A;8-561.1;182;0,005;308;0,0006
A90A;9-404.1;171;0,0047;172;0,0004
A90A;3-225;170;0,0047;176;0,0004
A90A;3-222;165;0,0046;168;0,0003
A90A;3-820;165;0,0046;168;0,0003
A90A;3-206;148;0,0041;151;0,0003
A90A;9-404.0;143;0,004;143;0,0003
A90A;3-205;134;0,0037;141;0,0003
A90A;1-711;130;0,0036;134;0,0003
A90A;1-266.0;123;0,0034;130;0,0003
A90A;1-613;122;0,0034;137;0,0003
A90A;9-401.32;122;0,0034;122;0,0003
A90A;3-035;102;0,0028;132;0,0003
A90A;1-208.2;100;0,0028;102;0,0002
A90A;1-204.2;89;0,0025;91;0,0002
A90A;3-20x;88;0,0024;89;0,0002
A90A;1-902.1;79;0,0022;79;0,0002
A90A;9-401.31;77;0,0021;77;0,0002
A90A;3-202;73;0,002;76;0,0002
A90A;1-760;71;0,002;71;0,0001
A90A;1-440.9;65;0,0018;65;0,0001
A90A;9-310;65;0,0018;65;0,0001
A90A;3-220;64;0,0018;66;0,0001
A90A;3-994;63;0,0017;73;0,0002
A90A;1-901.1;58;0,0016;58;0,0001
A90A;3-806;56;0,0016;58;0,0001
A90A;3-207;56;0,0016;57;0,0001
A90A;9-401.23;55;0,0015;56;0,0001
A90A;1-900.0;53;0,0015;54;0,0001
A90A;3-226;52;0,0014;52;0,0001
A90A;1-631.0;46;0,0013;49;0,0001
A90A;8-800.c0;45;0,0012;46;0,0001
A90A;1-650.1;40;0,0011;40;0,0001
A90A;8-390.2;40;0,0011;40;0,0001
A90A;1-610.0;38;0,0011;38;0,0001
A90A;3-823;36;0,001;41;0,0001
A90A;3-705.0;36;0,001;36;0,0001
A90A;1-902.0;34;0,0009;36;0,0001
A90A;1-712;34;0,0009;35;0,0001
A90A;8-522.30;33;0,0009;411;0,0009
A90A;8-527.8;32;0,0009;56;0,0001
A90A;8-528.8;32;0,0009;56;0,0001
A90A;8-133.0;32;0,0009;33;0,0001
A90A;9-984.a;31;0,0009;31;0,0001
A90A;8-529.7;29;0,0008;53;0,0001
A90A;3-052;29;0,0008;29;0,0001
A90A;3-705.1;29;0,0008;29;0,0001
A90A;1-791;27;0,0007;28;0,0001
A90A;8-900;26;0,0007;28;0,0001
A90A;3-137;25;0,0007;27;0,0001
A90A;3-24x;25;0,0007;26;0,0001
A90A;3-228;24;0,0007;26;0,0001
A90A;3-701;24;0,0007;25;0,0001
A90A;1-650.2;24;0,0007;24;0,00
A90A;3-221;24;0,0007;24;0,00
A90A;8-191.5;23;0,0006;23;0,00
A90A;8-550.1;23;0,0006;23;0,00
A90A;3-84x;21;0,0006;25;0,0001
A90A;3-223;20;0,0006;21;0,00
A90A;3-201;20;0,0006;20;0,00
A90A;3-805;20;0,0006;20;0,00
A90A;3-100.0;19;0,0005;31;0,0001
A90A;3-724.0;19;0,0005;20;0,00
A90A;8-017.0;19;0,0005;19;0,00
A90A;9-410.04;18;0,0005;18;0,00
A90A;8-914.12;17;0,0005;20;0,00
A90A;3-750;17;0,0005;18;0,00
A90A;8-930;17;0,0005;18;0,00
A90A;1-444.7;17;0,0005;17;0,00
A90A;9-410.14;16;0,0004;16;0,00
A90A;3-808;15;0,0004;15;0,00
A90A;8-020.x;15;0,0004;15;0,00
A90A;1-715;14;0,0004;16;0,00
A90A;1-208.1;14;0,0004;14;0,00
A90A;1-266.1;14;0,0004;14;0,00
A90A;1-651;14;0,0004;14;0,00
A90A;3-134;14;0,0004;14;0,00
A90A;3-80x;14;0,0004;14;0,00
A90A;3-825;14;0,0004;14;0,00
A90A;8-191.x;14;0,0004;14;0,00
A90A;1-632.1;13;0,0004;15;0,00
A90A;3-826;13;0,0004;13;0,00
A90A;8-917.03;13;0,0004;13;0,00
A90A;1-650.0;12;0,0003;12;0,00
A90A;8-192.0g;12;0,0003;12;0,00
A90A;9-401.01;12;0,0003;12;0,00
A90A;1-208.4;11;0,0003;14;0,00
A90A;3-227;11;0,0003;11;0,00
A90A;3-600;11;0,0003;11;0,00
A90A;3-821;11;0,0003;11;0,00
A90A;3-828;11;0,0003;11;0,00
A90A;1-661;10;0,0003;14;0,00
A90A;3-034;10;0,0003;13;0,00
A90A;8-981.0;10;0,0003;12;0,00
A90A;1-713;10;0,0003;10;0,00
A90A;3-030;10;0,0003;10;0,00
A90A;3-22x;10;0,0003;10;0,00
A90A;5-452.61;10;0,0003;10;0,00
A90A;1-208.3;9;0,0002;13;0,00
A90A;1-653;9;0,0002;9;0,00
A90A;5-469.e3;9;0,0002;9;0,00
A90A;8-390.1;9;0,0002;9;0,00
A90A;1-444.6;8;0,0002;8;0,00
A90A;1-714;8;0,0002;8;0,00
A90A;1-999.1;8;0,0002;8;0,00
A90A;3-056;8;0,0002;8;0,00
A90A;8-560.x;8;0,0002;8;0,00
A90A;8-561.2;8;0,0002;8;0,00
A90A;1-207.1;7;0,0002;8;0,00
A90A;1-900.1;7;0,0002;7;0,00
A90A;3-804;7;0,0002;7;0,00
A90A;3-841;7;0,0002;7;0,00
A90A;5-452.60;7;0,0002;7;0,00
A90A;8-151.4;7;0,0002;7;0,00
A90A;8-191.00;7;0,0002;7;0,00
A90A;8-917.13;7;0,0002;7;0,00
A90A;9-500.1;7;0,0002;7;0,00
A90A;1-242;6;0,0002;7;0,00
A90A;5-572.1;6;0,0002;7;0,00
A90A;1-204.3;6;0,0002;6;0,00
A90A;1-207.2;6;0,0002;6;0,00
A90A;1-612;6;0,0002;6;0,00
A90A;3-801;6;0,0002;6;0,00
A90A;8-020.5;6;0,0002;6;0,00
A90A;8-123.1;6;0,0002;6;0,00
A90A;8-191.10;6;0,0002;6;0,00
A90A;8-192.00;6;0,0002;6;0,00
A90A;8-192.0f;6;0,0002;6;0,00
A90A;8-152.1;5;0,0001;6;0,00
A90A;3-702.0;5;0,0001;5;0,00
A90A;3-82a;5;0,0001;5;0,00
A90A;5-449.d3;5;0,0001;5;0,00
A90A;8-192.1f;5;0,0001;5;0,00
A90A;8-915;5;0,0001;5;0,00
A90A;9-401.25;5;0,0001;5;0,00
A90A;1-208.x;4;0,0001;4;0,00
A90A;1-424;4;0,0001;4;0,00
A90A;1-620.00;4;0,0001;4;0,00
A90A;1-630.0;4;0,0001;4;0,00
A90A;1-632.x;4;0,0001;4;0,00
A90A;3-053;4;0,0001;4;0,00
A90A;3-055;4;0,0001;4;0,00
A90A;3-703.2;4;0,0001;4;0,00
A90A;3-724.x;4;0,0001;4;0,00
A90A;8-171.0;4;0,0001;4;0,00
A90B;8-98a.0;387;1,00;1073;0,8376
A90B;3-200;56;0,1447;56;0,0437
A90B;9-401.50;42;0,1085;44;0,0343
A90B;9-984.7;31;0,0801;31;0,0242
A90B;1-902.1;17;0,0439;17;0,0133
A90B;1-771;6;0,0155;6;0,0047
A90B;3-800;6;0,0155;6;0,0047
A90B;9-984.6;6;0,0155;6;0,0047
A90B;8-800.c0;5;0,0129;5;0,0039
A90B;9-984.8;5;0,0129;5;0,0039
A90B;9-984.b;5;0,0129;5;0,0039
B05Z;5-056.40;4;1,00;4;1,00
B15Z;8-527.8;193;0,561;269;0,0282
B15Z;8-522.90;176;0,5116;3464;0,3634
B15Z;8-527.1;167;0,4855;215;0,0226
B15Z;8-529.8;163;0,4738;221;0,0232
B15Z;3-990;122;0,3547;220;0,0231
B15Z;8-528.9;104;0,3023;168;0,0176
B15Z;3-820;102;0,2965;121;0,0127
B15Z;3-995;86;0,25;99;0,0104
B15Z;3-200;72;0,2093;81;0,0085
B15Z;8-527.7;63;0,1831;71;0,0074
B15Z;8-522.91;61;0,1773;931;0,0977
B15Z;8-528.6;60;0,1744;156;0,0164
B15Z;8-529.x;60;0,1744;60;0,0063
B15Z;8-522.b0;51;0,1483;635;0,0666
B15Z;8-522.d0;49;0,1424;815;0,0855
B15Z;8-529.3;47;0,1366;69;0,0072
B15Z;8-522.b1;40;0,1163;258;0,0271
B15Z;8-523.10;34;0,0988;602;0,0632
B15Z;3-84x;29;0,0843;32;0,0034
B15Z;3-220;29;0,0843;30;0,0031
B15Z;8-522.30;27;0,0785;292;0,0306
B15Z;8-527.0;27;0,0785;30;0,0031
B15Z;8-529.7;25;0,0727;25;0,0026
B15Z;3-800;18;0,0523;21;0,0022
B15Z;3-993;14;0,0407;15;0,0016
B15Z;8-529.4;13;0,0378;21;0,0022
B15Z;3-823;12;0,0349;14;0,0015
B15Z;3-221;11;0,032;11;0,0012
B15Z;8-522.d1;10;0,0291;83;0,0087
B15Z;8-542.11;10;0,0291;58;0,0061
B15Z;3-828;9;0,0262;12;0,0013
B15Z;3-222;9;0,0262;11;0,0012
B15Z;8-527.2;9;0,0262;10;0,001
B15Z;3-82x;8;0,0233;10;0,001
B15Z;8-523.00;7;0,0203;10;0,001
B15Z;8-523.11;6;0,0174;38;0,004
B15Z;3-225;6;0,0174;7;0,0007
B15Z;3-821;6;0,0174;7;0,0007
B15Z;3-201;6;0,0174;6;0,0006
B15Z;3-750;6;0,0174;6;0,0006
B15Z;8-800.c0;6;0,0174;6;0,0006
B15Z;3-202;5;0,0145;6;0,0006
B15Z;6-002.ef;5;0,0145;5;0,0005
B15Z;8-527.6;4;0,0116;94;0,0099
B15Z;8-900;4;0,0116;11;0,0012
B15Z;3-802;4;0,0116;6;0,0006
B15Z;6-002.eg;4;0,0116;4;0,0004
B15Z;6-002.eh;4;0,0116;4;0,0004
B16A;8-522.90;21;0,3818;134;0,2081
B16A;3-820;13;0,2364;14;0,0217
B16A;8-522.d0;12;0,2182;90;0,1398
B16A;8-523.10;12;0,2182;64;0,0994
B16A;8-522.91;12;0,2182;55;0,0854
B16A;8-528.6;12;0,2182;46;0,0714
B16A;8-527.8;12;0,2182;17;0,0264
B16A;8-527.1;11;0,20;14;0,0217
B16A;3-990;10;0,1818;14;0,0217
B16A;8-522.b0;7;0,1273;39;0,0606
B16A;8-529.8;6;0,1091;10;0,0155
B16A;8-529.3;6;0,1091;6;0,0093
B16A;8-527.2;5;0,0909;6;0,0093
B16A;8-527.0;4;0,0727;5;0,0078
B16A;8-528.9;4;0,0727;5;0,0078
B16A;8-529.4;4;0,0727;4;0,0062
B16B;8-527.8;92;0,4817;100;0,065
B16B;8-529.8;89;0,466;99;0,0643
B16B;3-990;87;0,4555;142;0,0923
B16B;8-527.1;83;0,4346;89;0,0578
B16B;3-995;77;0,4031;78;0,0507
B16B;8-528.9;74;0,3874;82;0,0533
B16B;3-820;66;0,3455;70;0,0455
B16B;8-529.x;66;0,3455;66;0,0429
B16B;3-200;63;0,3298;63;0,0409
B16B;8-527.7;59;0,3089;59;0,0383
B16B;8-522.90;45;0,2356;148;0,0962
B16B;8-522.d0;22;0,1152;87;0,0565
B16B;8-528.8;18;0,0942;18;0,0117
B16B;3-220;17;0,089;17;0,011
B16B;8-523.10;13;0,0681;35;0,0227
B16B;3-84x;13;0,0681;13;0,0084
B16B;8-522.b0;11;0,0576;36;0,0234
B16B;8-528.6;11;0,0576;20;0,013
B16B;8-542.11;10;0,0524;44;0,0286
B16B;8-522.30;9;0,0471;23;0,0149
B16B;8-522.91;8;0,0419;21;0,0136
B16B;3-222;8;0,0419;8;0,0052
B16B;9-984.8;8;0,0419;8;0,0052
B16B;8-179.x;6;0,0314;24;0,0156
B16B;8-523.00;6;0,0314;12;0,0078
B16B;9-401.30;6;0,0314;7;0,0045
B16B;8-527.2;6;0,0314;6;0,0039
B16B;8-522.d1;5;0,0262;15;0,0097
B16B;8-527.6;5;0,0262;15;0,0097
B16B;9-401.40;5;0,0262;6;0,0039
B16B;3-221;5;0,0262;5;0,0032
B16B;3-225;5;0,0262;5;0,0032
B16B;8-930;4;0,0209;6;0,0039
B16B;3-993;4;0,0209;5;0,0032
B16B;8-529.3;4;0,0209;5;0,0032
B16B;3-202;4;0,0209;4;0,0026
B16B;3-226;4;0,0209;4;0,0026
B16B;3-800;4;0,0209;4;0,0026
B16B;3-823;4;0,0209;4;0,0026
B16B;8-527.0;4;0,0209;4;0,0026
B16B;9-984.b;4;0,0209;4;0,0026
B17D;5-056.8;60;0,6122;65;0,2664
B17D;5-986.x;60;0,6122;60;0,2459
B17D;1-502.5;9;0,0918;9;0,0369
B17D;5-056.6;9;0,0918;9;0,0369
B17D;5-056.9;8;0,0816;8;0,0328
B17D;1-502.6;4;0,0408;4;0,0164
B17D;3-806;4;0,0408;4;0,0164
B17D;3-826;4;0,0408;4;0,0164
B46Z;9-403.0;81;0,6585;82;0,2857
B46Z;9-403.1;31;0,252;64;0,223
B46Z;1-207.0;25;0,2033;34;0,1185
B46Z;9-401.00;16;0,1301;16;0,0557
B46Z;1-207.1;10;0,0813;11;0,0383
B46Z;1-902.0;9;0,0732;24;0,0836
B46Z;9-403.2;8;0,065;8;0,0279
B46Z;9-403.3;6;0,0488;6;0,0209
B46Z;1-207.2;5;0,0407;5;0,0174
B46Z;3-800;4;0,0325;5;0,0174
B46Z;1-242;4;0,0325;4;0,0139
B46Z;6-003.8;4;0,0325;4;0,0139
B46Z;8-930;4;0,0325;4;0,0139
B47A;8-918.10;113;0,9262;113;0,8309
B47A;8-918.14;6;0,0492;6;0,0441
B47A;3-802;4;0,0328;4;0,0294
B47B;8-918.00;24;0,80;24;0,6486
B47B;8-918.02;6;0,20;6;0,1622
B60A;8-011.2;11;0,193;21;0,1321
B60A;3-802;10;0,1754;14;0,0881
B60A;1-208.2;10;0,1754;11;0,0692
B60A;3-823;9;0,1579;13;0,0818
B60A;1-204.2;9;0,1579;9;0,0566
B60A;8-011.1;8;0,1404;17;0,1069
B60A;1-208.4;8;0,1404;9;0,0566
B60A;3-800;6;0,1053;6;0,0377
B60A;6-003.8;6;0,1053;6;0,0377
B60A;1-206;5;0,0877;7;0,044
B60A;1-207.0;4;0,0702;4;0,0252
B60A;1-208.6;4;0,0702;4;0,0252
B60B;8-011.2;24;0,1905;24;0,127
B60B;1-204.2;15;0,119;15;0,0794
B60B;6-003.8;14;0,1111;14;0,0741
B60B;8-011.1;11;0,0873;12;0,0635
B60B;1-207.0;10;0,0794;12;0,0635
B60B;1-208.2;8;0,0635;14;0,0741
B60B;1-208.4;6;0,0476;10;0,0529
B60B;3-802;6;0,0476;9;0,0476
B60B;8-020.x;5;0,0397;5;0,0265
B60B;3-800;4;0,0317;4;0,0212
B60B;8-561.1;4;0,0317;4;0,0212
B60B;8-903;4;0,0317;4;0,0212
B61B;1-910;11;0,11;13;0,0596
B61B;1-334.1;8;0,08;8;0,0367
B61B;1-206;7;0,07;10;0,0459
B61B;1-208.4;7;0,07;9;0,0413
B61B;8-903;7;0,07;7;0,0321
B61B;1-208.2;5;0,05;6;0,0275
B61B;1-205;5;0,05;5;0,0229
B61B;8-91c.02;4;0,04;13;0,0596
B61B;8-91c.11;4;0,04;10;0,0459
B61B;8-91c.12;4;0,04;9;0,0413
B61B;1-204.2;4;0,04;4;0,0183
B61B;3-990;4;0,04;4;0,0183
B63Z;1-207.0;222;0,245;224;0,1446
B63Z;1-204.2;219;0,2417;222;0,1433
B63Z;1-901.0;201;0,2219;210;0,1356
B63Z;3-800;75;0,0828;85;0,0549
B63Z;3-035;72;0,0795;75;0,0484
B63Z;3-200;68;0,0751;68;0,0439
B63Z;1-247;50;0,0552;50;0,0323
B63Z;3-990;47;0,0519;53;0,0342
B63Z;1-901.1;46;0,0508;47;0,0303
B63Z;1-206;43;0,0475;66;0,0426
B63Z;8-561.1;37;0,0408;37;0,0239
B63Z;1-208.2;36;0,0397;45;0,0291
B63Z;3-820;24;0,0265;24;0,0155
B63Z;3-993;23;0,0254;25;0,0161
B63Z;1-208.6;20;0,0221;20;0,0129
B63Z;1-208.4;18;0,0199;22;0,0142
B63Z;3-994;17;0,0188;20;0,0129
B63Z;1-771;16;0,0177;16;0,0103
B63Z;3-997;16;0,0177;16;0,0103
B63Z;3-740;11;0,0121;11;0,0071
B63Z;9-984.7;11;0,0121;11;0,0071
B63Z;3-750;10;0,011;10;0,0065
B63Z;1-205;9;0,0099;12;0,0077
B63Z;1-902.1;9;0,0099;9;0,0058
B63Z;3-700;9;0,0099;9;0,0058
B63Z;1-20a.31;8;0,0088;8;0,0052
B63Z;1-20a.32;8;0,0088;8;0,0052
B63Z;3-802;8;0,0088;8;0,0052
B63Z;9-320;8;0,0088;8;0,0052
B63Z;9-984.8;8;0,0088;8;0,0052
B63Z;9-401.00;7;0,0077;7;0,0045
B63Z;1-760;6;0,0066;6;0,0039
B63Z;1-204.1;5;0,0055;5;0,0032
B63Z;1-791;5;0,0055;5;0,0032
B63Z;1-902.0;5;0,0055;5;0,0032
B63Z;1-207.1;4;0,0044;4;0,0026
B63Z;1-710;4;0,0044;4;0,0026
B63Z;8-900;4;0,0044;4;0,0026
B63Z;9-401.02;4;0,0044;4;0,0026
B64Z;1-901.0;197;0,376;216;0,2541
B64Z;1-207.0;80;0,1527;81;0,0953
B64Z;9-401.00;60;0,1145;60;0,0706
B64Z;1-204.2;50;0,0954;50;0,0588
B64Z;1-902.0;46;0,0878;46;0,0541
B64Z;3-800;31;0,0592;35;0,0412
B64Z;9-320;30;0,0573;30;0,0353
B64Z;1-901.1;29;0,0553;30;0,0353
B64Z;9-401.02;28;0,0534;28;0,0329
B64Z;3-035;26;0,0496;26;0,0306
B64Z;9-404.2;26;0,0496;26;0,0306
B64Z;3-200;20;0,0382;20;0,0235
B64Z;1-206;16;0,0305;31;0,0365
B64Z;9-984.7;14;0,0267;14;0,0165
B64Z;3-820;13;0,0248;13;0,0153
B64Z;9-410.07;11;0,021;11;0,0129
B64Z;9-410.06;10;0,0191;10;0,0118
B64Z;3-990;9;0,0172;10;0,0118
B64Z;9-401.01;9;0,0172;9;0,0106
B64Z;8-561.1;8;0,0153;8;0,0094
B64Z;9-410.05;8;0,0153;8;0,0094
B64Z;1-205;6;0,0115;6;0,0071
B64Z;1-247;6;0,0115;6;0,0071
B64Z;3-994;5;0,0095;6;0,0071
B64Z;1-902.1;5;0,0095;5;0,0059
B64Z;1-208.2;4;0,0076;5;0,0059
B64Z;3-802;4;0,0076;4;0,0047
B64Z;9-984.8;4;0,0076;4;0,0047
B66A;8-542.11;4;1,00;9;0,2571
B66C;3-820;1594;0,6288;1686;0,2021
B66C;3-823;490;0,1933;590;0,0707
B66C;8-542.11;456;0,1799;1596;0,1913
