pr_Pepp;pr_Code;pr_FaelleAnzahl;pr_FaelleAnteil;pr_NennungenAnzahl;pr_NennungenAnteil
PK03Z;9-670.20;26;0,1327;44;0,0114
PK03Z;9-665.a;24;0,1224;37;0,0096
PK03Z;9-671.02;24;0,1224;29;0,0075
PK03Z;9-671.11;21;0,1071;29;0,0075
PK03Z;1-904;19;0,0969;59;0,0153
PK03Z;9-665.b;18;0,0918;28;0,0073
PK03Z;9-671.21;17;0,0867;18;0,0047
PK03Z;9-665.c;15;0,0765;25;0,0065
PK03Z;9-983.0;15;0,0765;25;0,0065
PK03Z;9-664.4;14;0,0714;23;0,006
PK03Z;9-665.d;14;0,0714;15;0,0039
PK03Z;9-670.22;14;0,0714;17;0,0044
PK03Z;9-665.e;13;0,0663;14;0,0036
PK03Z;9-670.21;13;0,0663;17;0,0044
PK03Z;9-671.03;13;0,0663;13;0,0034
PK03Z;9-671.30;13;0,0663;15;0,0039
PK03Z;9-690.0;13;0,0663;16;0,0042
PK03Z;9-671.12;12;0,0612;12;0,0031
PK03Z;9-670.30;11;0,0561;15;0,0039
PK03Z;9-654.0;10;0,051;40;0,0104
PK03Z;9-654.1;10;0,051;34;0,0088
PK03Z;9-665.f;10;0,051;13;0,0034
PK03Z;3-820;9;0,0459;9;0,0023
PK03Z;9-670.23;9;0,0459;12;0,0031
PK03Z;9-671.13;8;0,0408;10;0,0026
PK03Z;3-993;7;0,0357;7;0,0018
PK03Z;9-655.4;7;0,0357;12;0,0031
PK03Z;9-665.g;7;0,0357;7;0,0018
PK03Z;9-665.k;7;0,0357;9;0,0023
PK03Z;9-670.31;7;0,0357;8;0,0021
PK03Z;9-654.2;6;0,0306;18;0,0047
PK03Z;9-664.5;6;0,0306;8;0,0021
PK03Z;9-665.j;6;0,0306;7;0,0018
PK03Z;9-671.14;6;0,0306;7;0,0018
PK03Z;9-671.40;6;0,0306;6;0,0016
PK03Z;9-654.3;5;0,0255;10;0,0026
PK03Z;9-655.3;5;0,0255;16;0,0042
PK03Z;9-655.5;5;0,0255;10;0,0026
PK03Z;9-655.6;5;0,0255;10;0,0026
PK03Z;9-655.8;5;0,0255;8;0,0021
PK03Z;9-664.6;5;0,0255;5;0,0013
PK03Z;9-665.h;5;0,0255;7;0,0018
PK03Z;9-665.n;5;0,0255;6;0,0016
PK03Z;9-671.22;5;0,0255;5;0,0013
PK03Z;9-690.1;5;0,0255;17;0,0044
PK03Z;9-655.1;4;0,0204;5;0,0013
PK03Z;9-655.2;4;0,0204;9;0,0023
PK03Z;9-655.7;4;0,0204;4;0,001
PK03Z;9-670.32;4;0,0204;6;0,0016
PK03Z;9-670.40;4;0,0204;4;0,001
PK03Z;9-980.4;4;0,0204;6;0,0016
PK04A;9-983.1;146;0,5794;692;0,1281
PK04A;9-983.2;125;0,496;215;0,0398
PK04A;9-664.0;115;0,4563;361;0,0668
PK04A;9-664.1;103;0,4087;329;0,0609
PK04A;1-207.0;82;0,3254;97;0,018
PK04A;9-664.2;79;0,3135;204;0,0378
PK04A;9-671.00;71;0,2817;168;0,0311
PK04A;9-671.10;61;0,2421;118;0,0218
PK04A;9-665.3;58;0,2302;128;0,0237
PK04A;9-665.2;57;0,2262;120;0,0222
PK04A;9-665.1;54;0,2143;102;0,0189
PK04A;9-665.4;54;0,2143;103;0,0191
PK04A;9-665.5;54;0,2143;93;0,0172
PK04A;9-664.3;50;0,1984;94;0,0174
PK04A;9-983.0;49;0,1944;73;0,0135
PK04A;9-665.0;48;0,1905;72;0,0133
PK04A;9-665.6;47;0,1865;68;0,0126
PK04A;1-904;46;0,1825;66;0,0122
PK04A;9-671.01;42;0,1667;104;0,0193
PK04A;9-665.8;37;0,1468;56;0,0104
PK04A;9-670.20;37;0,1468;64;0,0118
PK04A;9-671.20;37;0,1468;49;0,0091
PK04A;9-654.0;34;0,1349;116;0,0215
PK04A;9-665.7;34;0,1349;56;0,0104
PK04A;9-654.1;30;0,119;113;0,0209
PK04A;9-671.11;30;0,119;51;0,0094
PK04A;9-664.4;27;0,1071;34;0,0063
PK04A;9-665.9;27;0,1071;42;0,0078
PK04A;9-665.a;26;0,1032;36;0,0067
PK04A;9-670.30;26;0,1032;55;0,0102
PK04A;9-654.2;24;0,0952;75;0,0139
PK04A;9-671.02;23;0,0913;36;0,0067
PK04A;9-665.c;22;0,0873;35;0,0065
PK04A;9-671.21;22;0,0873;26;0,0048
PK04A;3-800;20;0,0794;20;0,0037
PK04A;9-670.21;20;0,0794;98;0,0181
PK04A;9-690.1;20;0,0794;35;0,0065
PK04A;9-655.4;19;0,0754;50;0,0093
PK04A;9-665.d;18;0,0714;30;0,0056
PK04A;9-671.40;18;0,0714;19;0,0035
PK04A;9-665.b;17;0,0675;25;0,0046
PK04A;9-654.3;16;0,0635;35;0,0065
PK04A;9-655.2;16;0,0635;46;0,0085
PK04A;9-655.7;16;0,0635;26;0,0048
PK04A;9-665.f;16;0,0635;26;0,0048
PK04A;9-671.30;16;0,0635;20;0,0037
PK04A;9-655.0;15;0,0595;32;0,0059
PK04A;9-655.5;15;0,0595;40;0,0074
PK04A;9-655.6;15;0,0595;24;0,0044
PK04A;9-655.3;14;0,0556;35;0,0065
PK04A;9-671.12;14;0,0556;22;0,0041
PK04A;9-671.22;14;0,0556;17;0,0031
PK04A;9-655.8;13;0,0516;24;0,0044
PK04A;9-665.e;13;0,0516;24;0,0044
PK04A;9-655.1;12;0,0476;24;0,0044
PK04A;9-655.a;12;0,0476;15;0,0028
PK04A;9-670.44;12;0,0476;90;0,0167
PK04A;9-670.31;11;0,0437;19;0,0035
PK04A;9-671.31;11;0,0437;12;0,0022
PK04A;9-655.9;10;0,0397;16;0,003
PK04A;9-655.b;10;0,0397;14;0,0026
PK04A;9-671.50;10;0,0397;11;0,002
PK04A;9-654.4;9;0,0357;13;0,0024
PK04A;9-665.g;9;0,0357;12;0,0022
PK04A;9-665.h;9;0,0357;14;0,0026
PK04A;9-670.40;9;0,0357;10;0,0019
PK04A;9-671.03;9;0,0357;17;0,0031
PK04A;9-665.w;8;0,0317;30;0,0056
PK04A;9-670.43;8;0,0317;15;0,0028
PK04A;9-671.24;8;0,0317;9;0,0017
PK04A;3-820;7;0,0278;8;0,0015
PK04A;9-655.e;7;0,0278;8;0,0015
PK04A;9-671.14;7;0,0278;9;0,0017
PK04A;9-671.32;7;0,0278;7;0,0013
PK04A;9-655.c;6;0,0238;10;0,0019
PK04A;9-655.d;6;0,0238;8;0,0015
PK04A;9-670.22;6;0,0238;7;0,0013
PK04A;9-671.13;6;0,0238;7;0,0013
PK04A;9-983.4;6;0,0238;14;0,0026
PK04A;3-993;5;0,0198;5;0,0009
PK04A;9-655.f;5;0,0198;5;0,0009
PK04A;9-665.k;5;0,0198;5;0,0009
PK04A;9-665.q;5;0,0198;6;0,0011
PK04A;9-670.24;5;0,0198;5;0,0009
PK04A;9-670.41;5;0,0198;6;0,0011
PK04A;9-670.42;5;0,0198;5;0,0009
PK04A;9-671.23;5;0,0198;5;0,0009
PK04A;9-690.0;5;0,0198;6;0,0011
PK04A;9-654.5;4;0,0159;5;0,0009
PK04A;9-655.g;4;0,0159;4;0,0007
PK04A;9-655.h;4;0,0159;6;0,0011
PK04A;9-664.5;4;0,0159;5;0,0009
PK04A;9-664.6;4;0,0159;4;0,0007
PK04A;9-665.j;4;0,0159;6;0,0011
PK04A;9-665.m;4;0,0159;7;0,0013
PK04A;9-665.n;4;0,0159;4;0,0007
PK04A;9-665.p;4;0,0159;10;0,0019
PK04A;9-670.23;4;0,0159;7;0,0013
PK04A;9-671.42;4;0,0159;4;0,0007
PK04A;9-983.5;4;0,0159;4;0,0007
PK04B;9-983.1;2518;0,5016;4349;0,0675
PK04B;9-983.2;2136;0,4255;2826;0,0439
PK04B;9-664.0;1877;0,3739;5424;0,0842
PK04B;9-664.1;1675;0,3337;4239;0,0658
PK04B;1-207.0;1272;0,2534;1388;0,0215
PK04B;9-983.0;1251;0,2492;1759;0,0273
PK04B;9-664.2;1129;0,2249;2416;0,0375
PK04B;9-665.1;985;0,1962;1585;0,0246
PK04B;9-665.0;928;0,1849;1285;0,0199
PK04B;9-665.2;925;0,1843;1600;0,0248
PK04B;9-671.00;884;0,1761;1347;0,0209
PK04B;9-654.0;878;0,1749;2772;0,043
PK04B;9-665.3;866;0,1725;1515;0,0235
PK04B;9-665.4;812;0,1618;1363;0,0212
PK04B;9-654.1;799;0,1592;2128;0,033
PK04B;1-904;756;0,1506;1665;0,0258
PK04B;9-665.5;740;0,1474;1220;0,0189
PK04B;9-665.6;634;0,1263;1071;0,0166
PK04B;9-664.3;632;0,1259;1054;0,0164
PK04B;9-665.7;589;0,1173;1009;0,0157
PK04B;9-671.10;581;0,1157;857;0,0133
PK04B;9-654.2;573;0,1141;1239;0,0192
PK04B;9-665.8;543;0,1082;895;0,0139
PK04B;9-671.01;476;0,0948;668;0,0104
PK04B;9-665.9;464;0,0924;759;0,0118
PK04B;9-655.2;404;0,0805;736;0,0114
PK04B;9-665.a;386;0,0769;593;0,0092
PK04B;9-655.3;375;0,0747;655;0,0102
PK04B;9-670.20;364;0,0725;503;0,0078
PK04B;9-655.4;354;0,0705;599;0,0093
PK04B;9-655.1;342;0,0681;584;0,0091
PK04B;9-655.6;338;0,0673;533;0,0083
PK04B;9-655.7;338;0,0673;571;0,0089
PK04B;9-655.0;337;0,0671;461;0,0072
PK04B;9-655.5;323;0,0643;524;0,0081
PK04B;9-665.b;321;0,0639;461;0,0072
PK04B;9-654.3;313;0,0624;544;0,0084
PK04B;9-655.8;308;0,0614;588;0,0091
PK04B;9-665.c;298;0,0594;417;0,0065
PK04B;9-664.4;292;0,0582;402;0,0062
PK04B;9-671.20;290;0,0578;358;0,0056
PK04B;9-655.9;275;0,0548;426;0,0066
PK04B;9-665.d;239;0,0476;309;0,0048
PK04B;9-690.0;221;0,044;319;0,005
PK04B;9-671.02;215;0,0428;300;0,0047
PK04B;9-655.a;214;0,0426;326;0,0051
PK04B;9-655.b;202;0,0402;293;0,0045
PK04B;9-671.11;201;0,04;277;0,0043
PK04B;9-690.1;200;0,0398;398;0,0062
PK04B;3-800;191;0,038;195;0,003
PK04B;9-665.e;175;0,0349;225;0,0035
PK04B;9-655.c;156;0,0311;238;0,0037
PK04B;9-665.f;156;0,0311;199;0,0031
PK04B;9-654.4;155;0,0309;196;0,003
PK04B;9-670.21;143;0,0285;181;0,0028
PK04B;9-655.d;139;0,0277;194;0,003
PK04B;9-665.g;138;0,0275;164;0,0025
PK04B;9-655.e;129;0,0257;183;0,0028
PK04B;9-664.5;116;0,0231;142;0,0022
PK04B;9-983.5;115;0,0229;115;0,0018
PK04B;9-670.30;114;0,0227;134;0,0021
PK04B;9-671.30;102;0,0203;104;0,0016
PK04B;9-671.03;98;0,0195;129;0,002
PK04B;9-655.f;93;0,0185;123;0,0019
PK04B;9-670.22;89;0,0177;108;0,0017
PK04B;9-665.h;87;0,0173;101;0,0016
PK04B;9-655.g;76;0,0151;102;0,0016
PK04B;9-671.12;67;0,0133;86;0,0013
PK04B;9-670.31;63;0,0125;76;0,0012
PK04B;9-665.k;62;0,0124;69;0,0011
PK04B;9-671.21;62;0,0124;68;0,0011
PK04B;9-655.w;61;0,0122;269;0,0042
PK04B;9-654.5;58;0,0116;70;0,0011
PK04B;9-684.2;58;0,0116;78;0,0012
PK04B;9-655.h;57;0,0114;74;0,0011
PK04B;9-665.j;57;0,0114;66;0,001
PK04B;9-684.3;56;0,0112;74;0,0011
PK04B;9-670.23;54;0,0108;72;0,0011
PK04B;9-655.j;53;0,0106;64;0,001
PK04B;9-664.6;51;0,0102;55;0,0009
PK04B;9-684.1;50;0,01;78;0,0012
PK04B;9-684.4;49;0,0098;70;0,0011
PK04B;9-655.m;48;0,0096;62;0,001
PK04B;9-685.7;47;0,0094;55;0,0009
PK04B;9-655.k;45;0,009;61;0,0009
PK04B;9-655.n;44;0,0088;55;0,0009
PK04B;9-671.40;42;0,0084;42;0,0007
PK04B;9-685.6;42;0,0084;51;0,0008
PK04B;9-685.5;40;0,008;50;0,0008
PK04B;9-655.p;39;0,0078;49;0,0008
PK04B;9-684.0;39;0,0078;48;0,0007
PK04B;9-665.w;38;0,0076;69;0,0011
PK04B;9-685.4;38;0,0076;47;0,0007
PK04B;9-670.24;36;0,0072;55;0,0009
PK04B;9-665.p;35;0,007;39;0,0006
PK04B;9-670.40;35;0,007;37;0,0006
PK04B;9-655.r;34;0,0068;46;0,0007
PK04B;9-671.04;34;0,0068;38;0,0006
PK04B;9-685.3;33;0,0066;40;0,0006
PK04B;3-820;32;0,0064;33;0,0005
PK04B;9-685.8;32;0,0064;38;0,0006
PK04B;9-980.4;32;0,0064;32;0,0005
PK04B;9-665.m;30;0,006;31;0,0005
PK04B;9-685.2;30;0,006;51;0,0008
PK04B;9-654.6;29;0,0058;30;0,0005
PK04B;9-655.q;29;0,0058;43;0,0007
PK04B;9-655.t;29;0,0058;34;0,0005
PK04B;1-207.1;28;0,0056;28;0,0004
PK04B;9-670.32;28;0,0056;33;0,0005
PK04B;9-671.13;28;0,0056;30;0,0005
PK04B;9-684.5;27;0,0054;33;0,0005
PK04B;9-685.1;27;0,0054;35;0,0005
PK04B;9-655.s;26;0,0052;41;0,0006
PK04B;9-665.n;26;0,0052;32;0,0005
PK04B;9-685.9;25;0,005;34;0,0005
PK04B;9-655.u;23;0,0046;27;0,0004
PK04B;9-980.0;23;0,0046;23;0,0004
PK04B;9-655.v;22;0,0044;26;0,0004
PK04B;9-670.33;22;0,0044;22;0,0003
PK04B;9-671.22;21;0,0042;21;0,0003
PK04B;9-665.q;20;0,004;21;0,0003
PK04B;8-561.1;19;0,0038;25;0,0004
PK04B;9-665.s;18;0,0036;19;0,0003
PK04B;9-605.0;17;0,0034;56;0,0009
PK04B;9-665.r;17;0,0034;20;0,0003
PK04B;9-671.31;17;0,0034;17;0,0003
PK04B;9-670.25;16;0,0032;23;0,0004
PK04B;9-670.41;16;0,0032;18;0,0003
PK04B;9-605.1;15;0,003;27;0,0004
PK04B;9-664.7;15;0,003;16;0,0002
PK04B;9-983.6;15;0,003;17;0,0003
PK04B;3-990;14;0,0028;14;0,0002
PK04B;9-670.26;14;0,0028;20;0,0003
PK04B;9-684.7;14;0,0028;17;0,0003
PK04B;9-685.0;14;0,0028;14;0,0002
PK04B;9-685.a;14;0,0028;15;0,0002
PK04B;9-684.8;13;0,0026;16;0,0002
PK04B;9-606.0;12;0,0024;23;0,0004
PK04B;1-242;11;0,0022;14;0,0002
PK04B;9-604;11;0,0022;88;0,0014
PK04B;9-606.1;11;0,0022;16;0,0002
PK04B;9-606.2;11;0,0022;19;0,0003
PK04B;9-606.3;11;0,0022;17;0,0003
PK04B;9-665.t;11;0,0022;12;0,0002
PK04B;9-671.14;11;0,0022;12;0,0002
PK04B;9-980.1;11;0,0022;13;0,0002
PK04B;8-630.2;10;0,002;10;0,0002
PK04B;9-641.0;10;0,002;33;0,0005
PK04B;9-671.23;10;0,002;10;0,0002
PK04B;9-684.9;10;0,002;11;0,0002
PK04B;1-208.8;9;0,0018;10;0,0002
PK04B;3-993;9;0,0018;10;0,0002
PK04B;9-606.5;9;0,0018;15;0,0002
PK04B;9-654.8;9;0,0018;9;0,0001
PK04B;9-664.8;9;0,0018;9;0,0001
PK04B;9-664.g;9;0,0018;9;0,0001
PK04B;9-665.u;9;0,0018;12;0,0002
PK04B;9-665.v;9;0,0018;12;0,0002
PK04B;9-670.34;9;0,0018;10;0,0002
PK04B;9-684.6;9;0,0018;10;0,0002
PK04B;1-243;8;0,0016;9;0,0001
PK04B;8-560.x;8;0,0016;8;0,0001
PK04B;8-975.3;8;0,0016;8;0,0001
PK04B;9-654.7;8;0,0016;11;0,0002
PK04B;9-685.d;8;0,0016;8;0,0001
PK04B;1-610.0;7;0,0014;10;0,0002
PK04B;9-605.2;7;0,0014;13;0,0002
PK04B;9-606.6;7;0,0014;10;0,0002
PK04B;9-671.50;7;0,0014;7;0,0001
PK04B;3-806;6;0,0012;6;0,0001
PK04B;5-900.08;6;0,0012;6;0,0001
PK04B;9-402.0;5;0,001;5;0,0001
PK04B;9-606.4;5;0,001;8;0,0001
PK04B;9-606.9;5;0,001;8;0,0001
PK04B;9-633.0;5;0,001;5;0,0001
PK04B;9-654.9;5;0,001;5;0,0001
PK04B;9-664.9;5;0,001;5;0,0001
PK04B;9-670.42;5;0,001;5;0,0001
PK04B;9-685.b;5;0,001;5;0,0001
PK04B;9-685.c;5;0,001;5;0,0001
PK04B;1-671;4;0,0008;5;0,0001
PK04B;1-700;4;0,0008;5;0,0001
PK04B;1-710;4;0,0008;4;0,0001
PK04B;3-200;4;0,0008;4;0,0001
PK04B;3-825;4;0,0008;4;0,0001
PK04B;3-826;4;0,0008;4;0,0001
PK04B;9-606.8;4;0,0008;9;0,0001
PK04B;9-630.1;4;0,0008;5;0,0001
PK04B;9-654.g;4;0,0008;4;0,0001
PK04B;9-664.a;4;0,0008;4;0,0001
PK04B;9-664.d;4;0,0008;4;0,0001
PK04B;9-671.05;4;0,0008;5;0,0001
PK10Z;9-983.1;313;0,535;1650;0,116
PK10Z;9-664.0;250;0,4274;797;0,056
PK10Z;9-664.1;247;0,4222;827;0,0581
PK10Z;9-664.2;218;0,3726;704;0,0495
PK10Z;9-664.3;161;0,2752;374;0,0263
PK10Z;9-983.2;153;0,2615;377;0,0265
PK10Z;9-665.5;139;0,2376;250;0,0176
PK10Z;9-983.0;136;0,2325;946;0,0665
PK10Z;9-665.6;128;0,2188;244;0,0172
PK10Z;9-665.4;126;0,2154;245;0,0172
PK10Z;9-665.8;119;0,2034;223;0,0157
PK10Z;9-665.7;116;0,1983;206;0,0145
PK10Z;9-654.0;114;0,1949;353;0,0248
PK10Z;9-665.2;114;0,1949;231;0,0162
PK10Z;9-665.3;113;0,1932;240;0,0169
PK10Z;9-654.1;107;0,1829;436;0,0306
PK10Z;1-207.0;101;0,1726;109;0,0077
PK10Z;9-665.9;101;0,1726;193;0,0136
PK10Z;9-665.1;99;0,1692;182;0,0128
PK10Z;9-665.0;93;0,159;137;0,0096
PK10Z;9-654.2;92;0,1573;269;0,0189
PK10Z;9-664.4;92;0,1573;176;0,0124
PK10Z;9-671.00;91;0,1556;233;0,0164
PK10Z;9-665.a;84;0,1436;134;0,0094
PK10Z;9-665.b;83;0,1419;124;0,0087
PK10Z;9-671.01;78;0,1333;199;0,014
PK10Z;9-671.10;77;0,1316;167;0,0117
PK10Z;1-904;75;0,1282;121;0,0085
PK10Z;9-665.c;70;0,1197;113;0,0079
PK10Z;9-654.3;59;0,1009;145;0,0102
PK10Z;9-655.4;58;0,0991;131;0,0092
PK10Z;9-665.e;58;0,0991;82;0,0058
PK10Z;9-655.5;56;0,0957;108;0,0076
PK10Z;9-665.d;56;0,0957;89;0,0063
PK10Z;9-655.6;55;0,094;108;0,0076
PK10Z;9-670.20;53;0,0906;119;0,0084
PK10Z;9-671.11;50;0,0855;88;0,0062
PK10Z;3-800;49;0,0838;49;0,0034
PK10Z;9-655.1;49;0,0838;80;0,0056
PK10Z;9-655.3;49;0,0838;98;0,0069
PK10Z;9-671.02;49;0,0838;99;0,007
PK10Z;9-665.f;47;0,0803;69;0,0048
PK10Z;9-665.g;47;0,0803;65;0,0046
PK10Z;9-655.2;45;0,0769;84;0,0059
PK10Z;9-655.7;44;0,0752;84;0,0059
PK10Z;9-671.20;44;0,0752;85;0,006
PK10Z;9-665.h;43;0,0735;61;0,0043
PK10Z;9-655.8;41;0,0701;70;0,0049
PK10Z;9-655.0;40;0,0684;46;0,0032
PK10Z;9-655.a;38;0,065;64;0,0045
PK10Z;9-654.4;37;0,0632;61;0,0043
PK10Z;9-655.b;36;0,0615;61;0,0043
PK10Z;9-664.5;36;0,0615;47;0,0033
PK10Z;9-665.j;35;0,0598;45;0,0032
PK10Z;9-665.k;32;0,0547;40;0,0028
PK10Z;9-671.03;32;0,0547;46;0,0032
PK10Z;9-684.3;32;0,0547;54;0,0038
PK10Z;9-684.4;32;0,0547;47;0,0033
PK10Z;9-670.21;31;0,053;61;0,0043
PK10Z;9-684.1;31;0,053;43;0,003
PK10Z;9-655.9;30;0,0513;51;0,0036
PK10Z;9-655.c;29;0,0496;46;0,0032
PK10Z;9-671.12;29;0,0496;49;0,0034
PK10Z;9-665.m;26;0,0444;32;0,0022
PK10Z;9-684.2;26;0,0444;41;0,0029
PK10Z;9-685.6;26;0,0444;32;0,0022
PK10Z;9-655.d;23;0,0393;32;0,0022
PK10Z;9-655.e;22;0,0376;30;0,0021
PK10Z;9-670.22;21;0,0359;31;0,0022
PK10Z;9-685.5;21;0,0359;31;0,0022
PK10Z;9-655.g;20;0,0342;27;0,0019
PK10Z;9-655.m;20;0,0342;26;0,0018
PK10Z;9-665.n;20;0,0342;24;0,0017
PK10Z;9-671.21;20;0,0342;25;0,0018
PK10Z;9-684.0;20;0,0342;26;0,0018
PK10Z;9-684.5;20;0,0342;23;0,0016
PK10Z;9-320;19;0,0325;19;0,0013
PK10Z;9-671.13;19;0,0325;28;0,002
PK10Z;9-685.3;19;0,0325;23;0,0016
PK10Z;9-655.j;18;0,0308;22;0,0015
PK10Z;9-671.04;18;0,0308;29;0,002
PK10Z;9-685.2;18;0,0308;22;0,0015
PK10Z;9-655.h;17;0,0291;28;0,002
PK10Z;9-665.p;17;0,0291;23;0,0016
PK10Z;9-655.f;16;0,0274;25;0,0018
PK10Z;9-665.q;15;0,0256;19;0,0013
PK10Z;9-684.6;15;0,0256;15;0,0011
PK10Z;9-685.7;15;0,0256;19;0,0013
PK10Z;9-655.n;14;0,0239;21;0,0015
PK10Z;9-664.6;14;0,0239;18;0,0013
PK10Z;9-685.4;14;0,0239;17;0,0012
PK10Z;9-685.8;14;0,0239;14;0,001
PK10Z;8-015.0;13;0,0222;14;0,001
PK10Z;9-655.k;13;0,0222;19;0,0013
PK10Z;9-655.p;13;0,0222;17;0,0012
PK10Z;9-665.w;13;0,0222;49;0,0034
PK10Z;9-685.1;13;0,0222;15;0,0011
PK10Z;9-655.q;12;0,0205;18;0,0013
PK10Z;9-655.w;12;0,0205;45;0,0032
PK10Z;9-685.9;12;0,0205;13;0,0009
PK10Z;9-654.5;11;0,0188;13;0,0009
PK10Z;9-670.23;11;0,0188;16;0,0011
PK10Z;9-670.30;11;0,0188;12;0,0008
PK10Z;9-411.y;10;0,0171;10;0,0007
PK10Z;9-671.22;10;0,0171;10;0,0007
PK10Z;9-671.30;10;0,0171;10;0,0007
PK10Z;9-685.0;10;0,0171;12;0,0008
PK10Z;9-685.a;10;0,0171;13;0,0009
PK10Z;9-690.0;10;0,0171;15;0,0011
PK10Z;9-655.v;9;0,0154;10;0,0007
PK10Z;9-665.r;9;0,0154;12;0,0008
PK10Z;9-671.14;9;0,0154;14;0,001
PK10Z;1-632;8;0,0137;9;0,0006
PK10Z;9-401.53;8;0,0137;8;0,0006
PK10Z;9-643.3;8;0,0137;8;0,0006
PK10Z;9-685.b;8;0,0137;14;0,001
PK10Z;9-690.1;8;0,0137;17;0,0012
PK10Z;8-121;7;0,012;8;0,0006
PK10Z;9-654.6;7;0,012;8;0,0006
PK10Z;9-655.t;7;0,012;9;0,0006
PK10Z;9-664.7;7;0,012;9;0,0006
PK10Z;9-685.c;7;0,012;8;0,0006
PK10Z;9-655.s;6;0,0103;7;0,0005
PK10Z;9-665.s;6;0,0103;7;0,0005
PK10Z;9-665.t;6;0,0103;6;0,0004
PK10Z;9-665.u;6;0,0103;6;0,0004
PK10Z;9-670.24;6;0,0103;8;0,0006
PK10Z;9-670.25;6;0,0103;9;0,0006
PK10Z;9-670.31;6;0,0103;8;0,0006
PK10Z;9-671.15;6;0,0103;12;0,0008
PK10Z;9-684.7;6;0,0103;6;0,0004
PK10Z;3-820;5;0,0085;5;0,0004
PK10Z;9-670.40;5;0,0085;6;0,0004
PK10Z;9-671.23;5;0,0085;5;0,0004
PK10Z;9-685.e;5;0,0085;5;0,0004
PK10Z;1-760;4;0,0068;5;0,0004
PK10Z;3-990;4;0,0068;5;0,0004
PK10Z;3-993;4;0,0068;4;0,0003
PK10Z;5-431.2;4;0,0068;4;0,0003
PK10Z;8-015.1;4;0,0068;4;0,0003
PK10Z;9-402.0;4;0,0068;4;0,0003
PK10Z;9-643.1;4;0,0068;4;0,0003
PK10Z;9-643.2;4;0,0068;4;0,0003
PK10Z;9-655.u;4;0,0068;4;0,0003
PK10Z;9-665.v;4;0,0068;9;0,0006
PK10Z;9-671.05;4;0,0068;7;0,0005
PK10Z;9-684.8;4;0,0068;4;0,0003
PK10Z;9-685.f;4;0,0068;4;0,0003
PK10Z;9-685.k;4;0,0068;4;0,0003
PK14A;9-983.0;332;0,8098;430;0,058
PK14A;9-654.0;249;0,6073;965;0,1301
PK14A;9-654.1;211;0,5146;605;0,0816
PK14A;1-207.0;160;0,3902;181;0,0244
PK14A;9-654.2;137;0,3341;270;0,0364
PK14A;9-655.3;107;0,261;184;0,0248
PK14A;9-655.2;104;0,2537;202;0,0272
PK14A;9-655.5;101;0,2463;148;0,02
PK14A;9-655.1;94;0,2293;158;0,0213
PK14A;9-655.6;82;0,20;134;0,0181
PK14A;9-655.0;80;0,1951;100;0,0135
PK14A;9-655.4;80;0,1951;128;0,0173
PK14A;1-904;77;0,1878;224;0,0302
PK14A;9-655.8;75;0,1829;117;0,0158
PK14A;9-655.7;71;0,1732;111;0,015
PK14A;9-655.9;71;0,1732;111;0,015
PK14A;9-655.a;71;0,1732;124;0,0167
PK14A;9-654.3;66;0,161;92;0,0124
PK14A;9-655.b;64;0,1561;101;0,0136
PK14A;9-655.c;61;0,1488;85;0,0115
PK14A;9-655.d;55;0,1341;84;0,0113
PK14A;9-655.e;50;0,122;82;0,0111
PK14A;9-671.00;49;0,1195;114;0,0154
PK14A;9-684.1;45;0,1098;78;0,0105
PK14A;9-983.2;44;0,1073;78;0,0105
PK14A;9-655.f;41;0,10;58;0,0078
PK14A;9-671.01;40;0,0976;70;0,0094
PK14A;9-670.20;39;0,0951;73;0,0098
PK14A;9-671.10;39;0,0951;90;0,0121
PK14A;9-671.20;38;0,0927;69;0,0093
PK14A;9-684.2;38;0,0927;70;0,0094
PK14A;9-983.1;37;0,0902;58;0,0078
PK14A;9-655.g;33;0,0805;40;0,0054
PK14A;9-685.3;33;0,0805;55;0,0074
PK14A;9-655.j;32;0,078;41;0,0055
PK14A;9-655.w;32;0,078;175;0,0236
PK14A;9-684.3;32;0,078;50;0,0067
PK14A;9-671.11;30;0,0732;45;0,0061
PK14A;9-685.1;29;0,0707;41;0,0055
PK14A;9-685.4;29;0,0707;50;0,0067
PK14A;9-685.2;28;0,0683;41;0,0055
PK14A;9-664.0;25;0,061;71;0,0096
PK14A;9-655.h;23;0,0561;33;0,0044
PK14A;9-655.k;23;0,0561;33;0,0044
PK14A;9-670.30;23;0,0561;39;0,0053
PK14A;9-684.0;23;0,0561;38;0,0051
PK14A;9-684.4;23;0,0561;31;0,0042
PK14A;9-671.21;22;0,0537;27;0,0036
PK14A;9-983.5;22;0,0537;22;0,003
PK14A;9-654.4;21;0,0512;24;0,0032
PK14A;9-671.30;21;0,0512;24;0,0032
PK14A;9-685.5;21;0,0512;30;0,004
PK14A;9-685.6;21;0,0512;29;0,0039
PK14A;9-690.1;21;0,0512;45;0,0061
PK14A;9-655.m;20;0,0488;24;0,0032
PK14A;9-655.n;18;0,0439;29;0,0039
PK14A;9-664.1;17;0,0415;61;0,0082
PK14A;9-671.12;17;0,0415;27;0,0036
PK14A;9-655.q;15;0,0366;19;0,0026
PK14A;9-664.2;15;0,0366;42;0,0057
PK14A;9-671.02;15;0,0366;25;0,0034
PK14A;9-671.22;14;0,0341;18;0,0024
