nd_Pepp;nd_Code;nd_FaelleAnzahl;nd_FaelleAnteil;nd_NennungenAnzahl;nd_NennungenAnteil
P003A;Z74.0;12;0,0769;12;0,0099
P003A;E03.9;11;0,0705;11;0,0091
P003A;G47.0;11;0,0705;11;0,0091
P003A;N39.0;11;0,0705;12;0,0099
P003A;Z48.0;11;0,0705;11;0,0091
P003A;E55.9;10;0,0641;10;0,0082
P003A;F43.1;9;0,0577;9;0,0074
P003A;I10.90;9;0,0577;9;0,0074
P003A;X84.9;9;0,0577;14;0,0115
P003A;E53.8;8;0,0513;8;0,0066
P003A;F33.2;8;0,0513;8;0,0066
P003A;G40.9;8;0,0513;8;0,0066
P003A;Y57.9;8;0,0513;8;0,0066
P003A;Z91.8;8;0,0513;8;0,0066
P003A;Z92.1;8;0,0513;8;0,0066
P003A;B96.2;7;0,0449;7;0,0058
P003A;D50.8;7;0,0449;7;0,0058
P003A;F12.2;7;0,0449;7;0,0058
P003A;G47.8;7;0,0449;7;0,0058
P003A;E03.8;6;0,0385;6;0,0049
P003A;F10.2;6;0,0385;6;0,0049
P003A;F17.2;6;0,0385;6;0,0049
P003A;F19.2;6;0,0385;6;0,0049
P003A;F51.0;6;0,0385;6;0,0049
P003A;F63.8;6;0,0385;6;0,0049
P003A;G25.88;6;0,0385;6;0,0049
P003A;R51;6;0,0385;6;0,0049
P003A;T14.1;6;0,0385;6;0,0049
P003A;U51.20;6;0,0385;6;0,0049
P003A;E61.1;5;0,0321;5;0,0041
P003A;F00.1;5;0,0321;5;0,0041
P003A;F00.2;5;0,0321;5;0,0041
P003A;F13.2;5;0,0321;5;0,0041
P003A;F32.2;5;0,0321;5;0,0041
P003A;F60.2;5;0,0321;5;0,0041
P003A;F70.1;5;0,0321;5;0,0041
P003A;G25.9;5;0,0321;5;0,0041
P003A;N40;5;0,0321;5;0,0041
P003A;R45.8;5;0,0321;5;0,0041
P003A;S51.9;5;0,0321;5;0,0041
P003A;T71;5;0,0321;5;0,0041
P003A;Z29.8;5;0,0321;5;0,0041
P003A;Z86.7;5;0,0321;5;0,0041
P003A;A46;4;0,0256;4;0,0033
P003A;E78.2;4;0,0256;4;0,0033
P003A;F12.1;4;0,0256;4;0,0033
P003A;F71.1;4;0,0256;4;0,0033
P003A;F91.1;4;0,0256;4;0,0033
P003A;H91.1;4;0,0256;4;0,0033
P003A;J18.9;4;0,0256;4;0,0033
P003A;R33;4;0,0256;4;0,0033
P003A;R45.4;4;0,0256;4;0,0033
P003A;R45.6;4;0,0256;4;0,0033
P003A;R60.0;4;0,0256;4;0,0033
P003A;R79.8;4;0,0256;4;0,0033
P003A;R94.3;4;0,0256;4;0,0033
P003A;U50.30;4;0,0256;4;0,0033
P003A;Z23.5;4;0,0256;4;0,0033
P003A;Z92.2;4;0,0256;4;0,0033
P003B;I10.00;62;0,1689;62;0,0254
P003B;Z74.1;46;0,1253;46;0,0189
P003B;R32;45;0,1226;45;0,0184
P003B;R29.6;43;0,1172;43;0,0176
P003B;E86;33;0,0899;33;0,0135
P003B;N39.0;31;0,0845;34;0,0139
P003B;K59.0;29;0,079;30;0,0123
P003B;Z74.0;29;0,079;29;0,0119
P003B;E11.90;28;0,0763;28;0,0115
P003B;Z74.3;27;0,0736;27;0,0111
P003B;R45.1;26;0,0708;26;0,0107
P003B;I10.90;24;0,0654;24;0,0098
P003B;F00.2;23;0,0627;23;0,0094
P003B;Z92.2;23;0,0627;23;0,0094
P003B;E87.6;22;0,0599;22;0,009
P003B;R15;22;0,0599;22;0,009
P003B;Z48.0;22;0,0599;22;0,009
P003B;Z92.1;21;0,0572;21;0,0086
P003B;E03.9;20;0,0545;20;0,0082
P003B;E55.9;18;0,049;18;0,0074
P003B;F43.1;17;0,0463;17;0,007
P003B;R26.8;17;0,0463;17;0,007
P003B;Z29.8;17;0,0463;17;0,007
P003B;F17.2;16;0,0436;16;0,0066
P003B;N40;16;0,0436;16;0,0066
P003B;F00.1;15;0,0409;15;0,0061
P003B;G30.8;15;0,0409;15;0,0061
P003B;R45.8;15;0,0409;15;0,0061
P003B;Z91.8;15;0,0409;15;0,0061
P003B;E03.8;14;0,0381;14;0,0057
P003B;E53.8;14;0,0381;14;0,0057
P003B;R26.3;14;0,0381;14;0,0057
P003B;X84.9;14;0,0381;15;0,0061
P003B;Y57.9;14;0,0381;14;0,0057
P003B;B96.2;13;0,0354;13;0,0053
P003B;F10.2;13;0,0354;13;0,0053
P003B;F12.1;13;0,0354;13;0,0053
P003B;F60.31;13;0,0354;13;0,0053
P003B;U50.30;13;0,0354;13;0,0053
P003B;Z86.7;13;0,0354;13;0,0053
P003B;U50.40;12;0,0327;12;0,0049
P003B;F12.2;11;0,03;11;0,0045
P003B;G47.0;11;0,03;11;0,0045
P003B;F05.1;10;0,0272;10;0,0041
P003B;F91.1;10;0,0272;10;0,0041
P003B;G40.9;10;0,0272;10;0,0041
P003B;R40.0;10;0,0272;10;0,0041
P003B;R53;10;0,0272;10;0,0041
P003B;R94.3;10;0,0272;10;0,0041
P003B;Z74.8;10;0,0272;10;0,0041
P003B;Z91.1;10;0,0272;10;0,0041
P003B;Z97.8;10;0,0272;10;0,0041
P003B;F13.2;9;0,0245;9;0,0037
P003B;F33.2;9;0,0245;9;0,0037
P003B;G47.8;9;0,0245;9;0,0037
P003B;I48.0;9;0,0245;9;0,0037
P003B;R45.4;9;0,0245;9;0,0037
P003B;R60.0;9;0,0245;9;0,0037
P003B;U50.50;9;0,0245;9;0,0037
P003B;F10.1;8;0,0218;8;0,0033
P003B;G40.2;8;0,0218;8;0,0033
P003B;R11;8;0,0218;8;0,0033
P003B;R13.0;8;0,0218;8;0,0033
P003B;R94.0;8;0,0218;8;0,0033
P003B;U51.20;8;0,0218;8;0,0033
P003B;Z29.0;8;0,0218;8;0,0033
P003B;Z50.1;8;0,0218;8;0,0033
P003B;F03;7;0,0191;7;0,0029
P003B;F19.2;7;0,0191;7;0,0029
P003B;G30.1;7;0,0191;7;0,0029
P003B;I50.9;7;0,0191;7;0,0029
P003B;K08.88;7;0,0191;7;0,0029
P003B;L89.17;7;0,0191;7;0,0029
P003B;R47.0;7;0,0191;7;0,0029
P003B;R63.6;7;0,0191;7;0,0029
P003B;S01.0;7;0,0191;7;0,0029
P003B;T14.1;7;0,0191;8;0,0033
P003B;U51.10;7;0,0191;7;0,0029
P003B;U51.22;7;0,0191;7;0,0029
P003B;E87.1;6;0,0163;6;0,0025
P003B;F11.2;6;0,0163;7;0,0029
P003B;F32.2;6;0,0163;6;0,0025
P003B;F61;6;0,0163;6;0,0025
P003B;G40.3;6;0,0163;6;0,0025
P003B;I48.2;6;0,0163;6;0,0025
P003B;R51;6;0,0163;6;0,0025
P003B;S51.9;6;0,0163;6;0,0025
P003B;B99;5;0,0136;5;0,002
P003B;E61.1;5;0,0136;5;0,002
P003B;F06.2;5;0,0136;5;0,002
P003B;F07.0;5;0,0136;5;0,002
P003B;F70.1;5;0,0136;5;0,002
P003B;F84.0;5;0,0136;5;0,002
P003B;G25.88;5;0,0136;5;0,002
P003B;G31.9;5;0,0136;5;0,002
P003B;I34.0;5;0,0136;5;0,002
P003B;M54.5;5;0,0136;5;0,002
P003B;N18.3;5;0,0136;5;0,002
P003B;N19;5;0,0136;5;0,002
P003B;R00.0;5;0,0136;5;0,002
P003B;R33;5;0,0136;5;0,002
P003B;R41.0;5;0,0136;5;0,002
P003B;R77.88;5;0,0136;5;0,002
P003B;S00.05;5;0,0136;5;0,002
P003B;U69.00;5;0,0136;5;0,002
P003B;X59.9;5;0,0136;5;0,002
P003B;Z29.28;5;0,0136;5;0,002
P003B;Z95.0;5;0,0136;5;0,002
P003B;B18.2;4;0,0109;4;0,0016
P003B;B95.6;4;0,0109;5;0,002
P003B;E78.0;4;0,0109;4;0,0016
P003B;E79.0;4;0,0109;4;0,0016
P003B;F06.3;4;0,0109;4;0,0016
P003B;F10.4;4;0,0109;4;0,0016
P003B;F25.2;4;0,0109;4;0,0016
P003B;F33.3;4;0,0109;4;0,0016
P003B;F44.5;4;0,0109;4;0,0016
P003B;F51.0;4;0,0109;4;0,0016
P003B;I44.0;4;0,0109;4;0,0016
P003B;I44.7;4;0,0109;4;0,0016
P003B;I48.9;4;0,0109;4;0,0016
P003B;I69.3;4;0,0109;4;0,0016
P003B;J10.1;4;0,0109;4;0,0016
P003B;J18.9;4;0,0109;4;0,0016
P003B;J69.0;4;0,0109;4;0,0016
P003B;J90;4;0,0109;4;0,0016
P003B;K52.9;4;0,0109;4;0,0016
P003B;N39.48;4;0,0109;4;0,0016
P003B;R42;4;0,0109;4;0,0016
P003B;R46.0;4;0,0109;4;0,0016
P003B;R50.9;4;0,0109;4;0,0016
P003B;R74.0;4;0,0109;4;0,0016
P003B;R74.8;4;0,0109;4;0,0016
P003B;T01.9;4;0,0109;4;0,0016
P003B;T88.7;4;0,0109;4;0,0016
P003B;T89.03;4;0,0109;6;0,0025
P003B;U80.00;4;0,0109;4;0,0016
P003B;Z22.3;4;0,0109;4;0,0016
P003B;Z51.83;4;0,0109;4;0,0016
P003B;Z73;4;0,0109;4;0,0016
P003C;I10.00;35;0,1489;35;0,0264
P003C;Z74.1;22;0,0936;22;0,0166
P003C;R45.1;20;0,0851;20;0,0151
P003C;E03.9;19;0,0809;19;0,0143
P003C;F43.1;18;0,0766;18;0,0136
P003C;G47.0;18;0,0766;18;0,0136
P003C;F60.31;17;0,0723;17;0,0128
P003C;R29.6;17;0,0723;17;0,0128
P003C;F10.2;15;0,0638;15;0,0113
P003C;F12.2;15;0,0638;15;0,0113
P003C;Z48.0;14;0,0596;14;0,0106
P003C;Z91.8;14;0,0596;14;0,0106
P003C;E86;13;0,0553;13;0,0098
P003C;R32;13;0,0553;13;0,0098
P003C;E87.6;12;0,0511;12;0,0091
P003C;Z74.0;11;0,0468;11;0,0083
P003C;F17.2;10;0,0426;10;0,0075
P003C;F20.0;10;0,0426;10;0,0075
P003C;R15;10;0,0426;10;0,0075
P003C;X84.9;10;0,0426;11;0,0083
P003C;I10.90;9;0,0383;9;0,0068
P003C;R51;9;0,0383;9;0,0068
P003C;Z29.0;9;0,0383;9;0,0068
P003C;Z92.1;9;0,0383;9;0,0068
P003C;Z92.2;9;0,0383;9;0,0068
P003C;F33.2;8;0,034;8;0,006
P003C;G47.8;8;0,034;8;0,006
P003C;K59.0;8;0,034;8;0,006
P003C;B96.2;7;0,0298;7;0,0053
P003C;F12.1;7;0,0298;7;0,0053
P003C;F13.2;7;0,0298;7;0,0053
P003C;R45.8;7;0,0298;7;0,0053
P003C;S51.9;7;0,0298;7;0,0053
P003C;U50.50;7;0,0298;7;0,0053
P003C;E11.90;6;0,0255;6;0,0045
P003C;E53.8;6;0,0255;6;0,0045
P003C;E55.9;6;0,0255;6;0,0045
P003C;E78.0;6;0,0255;6;0,0045
P003C;F10.0;6;0,0255;6;0,0045
P003C;F19.2;6;0,0255;6;0,0045
P003C;N39.0;6;0,0255;8;0,006
P003C;R26.3;6;0,0255;6;0,0045
P003C;R40.0;6;0,0255;6;0,0045
P003C;Y57.9;6;0,0255;6;0,0045
P003C;E03.8;5;0,0213;5;0,0038
P003C;E61.1;5;0,0213;5;0,0038
P003C;F00.2;5;0,0213;6;0,0045
P003C;F10.1;5;0,0213;5;0,0038
P003C;F19.1;5;0,0213;5;0,0038
P003C;F60.2;5;0,0213;5;0,0038
P003C;G30.8;5;0,0213;5;0,0038
P003C;R52.2;5;0,0213;5;0,0038
P003C;R53;5;0,0213;5;0,0038
P003C;R60.0;5;0,0213;6;0,0045
P003C;U50.40;5;0,0213;5;0,0038
P003C;U51.10;5;0,0213;5;0,0038
P003C;U69.00;5;0,0213;5;0,0038
P003C;Z74.3;5;0,0213;5;0,0038
P003C;Z97.8;5;0,0213;5;0,0038
P003C;E87.1;4;0,017;4;0,003
P003C;F00.1;4;0,017;5;0,0038
P003C;F14.1;4;0,017;4;0,003
P003C;F17.1;4;0,017;4;0,003
P003C;F32.2;4;0,017;4;0,003
P003C;F44.5;4;0,017;4;0,003
P003C;F70.1;4;0,017;4;0,003
P003C;F91.1;4;0,017;4;0,003
P003C;J44.99;4;0,017;4;0,003
P003C;J45.9;4;0,017;4;0,003
P003C;N18.3;4;0,017;4;0,003
P003C;R00.0;4;0,017;4;0,003
P003C;R10.4;4;0,017;4;0,003
P003C;R11;4;0,017;4;0,003
P003C;R26.8;4;0,017;4;0,003
P003C;R44.1;4;0,017;4;0,003
P003C;R45.4;4;0,017;4;0,003
P003C;R47.1;4;0,017;4;0,003
P003C;R63.6;4;0,017;4;0,003
P003C;U50.00;4;0,017;4;0,003
P003C;U51.22;4;0,017;4;0,003
P003C;Z13.8;4;0,017;4;0,003
P003C;Z22.3;4;0,017;5;0,0038
P003C;Z50.1;4;0,017;4;0,003
P003C;Z60;4;0,017;4;0,003
PA01A;R32;119;0,097;119;0,0265
PA01A;G40.9;109;0,0888;109;0,0243
PA01A;Z74.1;106;0,0864;106;0,0236
PA01A;E03.9;101;0,0823;101;0,0225
PA01A;I10.00;100;0,0815;100;0,0223
PA01A;R15;88;0,0717;88;0,0196
PA01A;F71.1;76;0,0619;76;0,0169
PA01A;F84.0;74;0,0603;74;0,0165
PA01A;R45.1;63;0,0513;63;0,014
PA01A;F20.0;62;0,0505;62;0,0138
PA01A;F07.0;60;0,0489;60;0,0134
PA01A;K59.0;58;0,0473;58;0,0129
PA01A;F84.1;51;0,0416;51;0,0114
PA01A;G40.2;51;0,0416;51;0,0114
PA01A;Q90.9;49;0,0399;49;0,0109
PA01A;E11.90;47;0,0383;47;0,0105
PA01A;G40.8;46;0,0375;46;0,0103
PA01A;E53.8;45;0,0367;45;0,01
PA01A;I10.90;44;0,0359;44;0,0098
PA01A;E55.9;42;0,0342;42;0,0094
PA01A;F63.8;37;0,0302;37;0,0082
PA01A;E03.8;36;0,0293;36;0,008
PA01A;F06.3;36;0,0293;36;0,008
PA01A;U50.10;36;0,0293;36;0,008
PA01A;F43.2;30;0,0244;30;0,0067
PA01A;F63.9;30;0,0244;30;0,0067
PA01A;F70.1;29;0,0236;29;0,0065
PA01A;G40.3;29;0,0236;29;0,0065
PA01A;F32.1;28;0,0228;28;0,0062
PA01A;U50.20;27;0,022;27;0,006
PA01A;E87.6;26;0,0212;26;0,0058
PA01A;U51.11;26;0,0212;26;0,0058
PA01A;F32.2;25;0,0204;25;0,0056
PA01A;Z13.8;25;0,0204;25;0,0056
PA01A;E66.00;23;0,0187;23;0,0051
PA01A;E66.02;23;0,0187;23;0,0051
PA01A;U50.00;23;0,0187;23;0,0051
PA01A;G40.4;22;0,0179;22;0,0049
PA01A;U51.10;22;0,0179;22;0,0049
PA01A;F06.2;20;0,0163;20;0,0045
PA01A;R47.8;20;0,0163;20;0,0045
PA01A;F91.1;19;0,0155;19;0,0042
PA01A;Z74.0;19;0,0155;19;0,0042
PA01A;F72.1;18;0,0147;18;0,004
PA01A;F07.8;17;0,0139;17;0,0038
PA01A;F60.31;17;0,0139;17;0,0038
PA01A;U50.30;17;0,0139;17;0,0038
PA01A;Z48.0;17;0,0139;17;0,0038
PA01A;E87.1;16;0,013;16;0,0036
PA01A;F33.2;16;0,013;16;0,0036
PA01A;G47.0;16;0,013;16;0,0036
PA01A;G80.9;16;0,013;16;0,0036
PA01A;Y57.9;16;0,013;19;0,0042
PA01A;Z74.3;16;0,013;16;0,0036
PA01A;F44.5;15;0,0122;15;0,0033
PA01A;F60.30;15;0,0122;15;0,0033
PA01A;F90.0;15;0,0122;15;0,0033
PA01A;H91.9;15;0,0122;15;0,0033
PA01A;N39.0;15;0,0122;16;0,0036
PA01A;N40;15;0,0122;15;0,0033
PA01A;Q87.1;15;0,0122;15;0,0033
PA01A;R26.8;14;0,0114;15;0,0033
PA01A;R29.6;14;0,0114;14;0,0031
PA01A;U50.51;14;0,0114;14;0,0031
PA01A;Z72.8;14;0,0114;14;0,0031
PA01A;F06.8;13;0,0106;13;0,0029
PA01A;G80.1;13;0,0106;13;0,0029
PA01A;H54.0;13;0,0106;13;0,0029
PA01A;U50.40;13;0,0106;13;0,0029
PA01A;F17.2;12;0,0098;12;0,0027
PA01A;J45.9;12;0,0098;12;0,0027
PA01A;R45.4;12;0,0098;12;0,0027
PA01A;Z74.8;12;0,0098;12;0,0027
PA01A;Z99.3;12;0,0098;12;0,0027
PA01A;E79.0;11;0,009;11;0,0025
PA01A;F42.1;11;0,009;11;0,0025
PA01A;F42.2;11;0,009;11;0,0025
PA01A;G81.1;11;0,009;11;0,0025
PA01A;R13.9;11;0,009;11;0,0025
PA01A;R26.3;11;0,009;11;0,0025
PA01A;U50.50;11;0,009;11;0,0025
PA01A;E86;10;0,0081;10;0,0022
PA01A;F06.6;10;0,0081;10;0,0022
PA01A;F17.1;10;0,0081;10;0,0022
PA01A;N39.48;10;0,0081;10;0,0022
PA01A;R11;10;0,0081;10;0,0022
PA01A;R45.8;10;0,0081;10;0,0022
PA01A;U50.11;10;0,0081;10;0,0022
PA01A;U51.20;10;0,0081;10;0,0022
PA01A;U51.21;10;0,0081;10;0,0022
PA01A;Z29.8;10;0,0081;10;0,0022
PA01A;D50.9;9;0,0073;9;0,002
PA01A;F20.1;9;0,0073;9;0,002
PA01A;F50.8;9;0,0073;9;0,002
PA01A;G40.6;9;0,0073;9;0,002
PA01A;G47.2;9;0,0073;9;0,002
PA01A;G82.49;9;0,0073;9;0,002
PA01A;R63.3;9;0,0073;9;0,002
PA01A;U50.01;9;0,0073;9;0,002
PA01A;Z97.8;9;0,0073;9;0,002
PA01A;B99;8;0,0065;8;0,0018
PA01A;F00.0;8;0,0065;8;0,0018
PA01A;F10.1;8;0,0065;8;0,0018
PA01A;F43.0;8;0,0065;8;0,0018
PA01A;F80.1;8;0,0065;8;0,0018
PA01A;F80.9;8;0,0065;8;0,0018
PA01A;F90.1;8;0,0065;8;0,0018
PA01A;F92.8;8;0,0065;8;0,0018
PA01A;G30.0;8;0,0065;8;0,0018
PA01A;I45.1;8;0,0065;8;0,0018
PA01A;Q99.2;8;0,0065;8;0,0018
PA01A;R13.0;8;0,0065;8;0,0018
PA01A;Z50.1;8;0,0065;8;0,0018
PA01A;Z92.1;8;0,0065;8;0,0018
PA01A;B35.1;7;0,0057;7;0,0016
PA01A;D50.8;7;0,0057;7;0,0016
PA01A;D70.7;7;0,0057;7;0,0016
PA01A;F06.0;7;0,0057;7;0,0016
PA01A;F31.6;7;0,0057;7;0,0016
PA01A;F33.1;7;0,0057;7;0,0016
PA01A;F43.1;7;0,0057;7;0,0016
PA01A;F79.1;7;0,0057;7;0,0016
PA01A;F81.9;7;0,0057;7;0,0016
PA01A;F83;7;0,0057;7;0,0016
PA01A;F95.1;7;0,0057;7;0,0016
PA01A;G21.1;7;0,0057;7;0,0016
PA01A;G25.88;7;0,0057;7;0,0016
PA01A;G47.9;7;0,0057;7;0,0016
PA01A;G80.3;7;0,0057;7;0,0016
PA01A;L84;7;0,0057;7;0,0016
PA01A;N18.3;7;0,0057;7;0,0016
PA01A;Q93.5;7;0,0057;7;0,0016
PA01A;R47.0;7;0,0057;7;0,0016
PA01A;R47.1;7;0,0057;7;0,0016
PA01A;R51;7;0,0057;7;0,0016
PA01A;R60.0;7;0,0057;7;0,0016
PA01A;R64;7;0,0057;7;0,0016
PA01A;Z92.2;7;0,0057;7;0,0016
PA01A;E10.90;6;0,0049;6;0,0013
PA01A;E11.91;6;0,0049;6;0,0013
PA01A;E61.1;6;0,0049;6;0,0013
PA01A;E66.01;6;0,0049;6;0,0013
PA01A;E66.99;6;0,0049;6;0,0013
PA01A;F03;6;0,0049;6;0,0013
PA01A;F22.0;6;0,0049;6;0,0013
PA01A;F23.0;6;0,0049;6;0,0013
PA01A;F25.1;6;0,0049;6;0,0013
PA01A;F25.2;6;0,0049;6;0,0013
PA01A;F61;6;0,0049;6;0,0013
PA01A;G24.0;6;0,0049;6;0,0013
PA01A;G25.2;6;0,0049;6;0,0013
PA01A;G47.8;6;0,0049;6;0,0013
PA01A;G80.0;6;0,0049;6;0,0013
PA01A;H91.3;6;0,0049;6;0,0013
PA01A;I44.0;6;0,0049;6;0,0013
PA01A;I69.3;6;0,0049;6;0,0013
PA01A;J18.9;6;0,0049;6;0,0013
PA01A;J44.99;6;0,0049;6;0,0013
PA01A;J45.8;6;0,0049;6;0,0013
PA01A;K11.7;6;0,0049;6;0,0013
PA01A;L60.0;6;0,0049;6;0,0013
PA01A;L60.2;6;0,0049;6;0,0013
PA01A;L98.8;6;0,0049;6;0,0013
PA01A;R12;6;0,0049;6;0,0013
PA01A;R45.6;6;0,0049;6;0,0013
PA01A;U51.01;6;0,0049;6;0,0013
PA01A;X84.9;6;0,0049;6;0,0013
PA01A;Z29.0;6;0,0049;6;0,0013
PA01A;Z86.6;6;0,0049;6;0,0013
PA01A;Z88.0;6;0,0049;6;0,0013
PA01A;E66.09;5;0,0041;5;0,0011
PA01A;E66.90;5;0,0041;5;0,0011
PA01A;E66.92;5;0,0041;5;0,0011
PA01A;F10.2;5;0,0041;5;0,0011
PA01A;F13.2;5;0,0041;5;0,0011
PA01A;F20.2;5;0,0041;5;0,0011
PA01A;F20.3;5;0,0041;5;0,0011
PA01A;F33.3;5;0,0041;5;0,0011
PA01A;F41.1;5;0,0041;5;0,0011
PA01A;F73.1;5;0,0041;5;0,0011
PA01A;F80.0;5;0,0041;5;0,0011
PA01A;F84.5;5;0,0041;5;0,0011
PA01A;F91.3;5;0,0041;5;0,0011
PA01A;F95.2;5;0,0041;5;0,0011
PA01A;G09;5;0,0041;5;0,0011
PA01A;G31.9;5;0,0041;5;0,0011
PA01A;G91.9;5;0,0041;5;0,0011
PA01A;H53.9;5;0,0041;5;0,0011
PA01A;I10.01;5;0,0041;5;0,0011
PA01A;K21.0;5;0,0041;5;0,0011
PA01A;L03.02;5;0,0041;5;0,0011
PA01A;L30.9;5;0,0041;5;0,0011
PA01A;L85.9;5;0,0041;5;0,0011
PA01A;N18.5;5;0,0041;5;0,0011
PA01A;N39.42;5;0,0041;5;0,0011
PA01A;R26.0;5;0,0041;5;0,0011
PA01A;R53;5;0,0041;5;0,0011
PA01A;S01.0;5;0,0041;6;0,0013
PA01A;S01.80;5;0,0041;5;0,0011
PA01A;T88.7;5;0,0041;5;0,0011
PA01A;U69.00;5;0,0041;5;0,0011
PA01A;Z30.9;5;0,0041;5;0,0011
PA01A;Z59;5;0,0041;5;0,0011
PA01A;Z86.7;5;0,0041;5;0,0011
PA01A;Z96.64;5;0,0041;5;0,0011
PA01A;A09.9;4;0,0033;4;0,0009
PA01A;B18.1;4;0,0033;4;0,0009
PA01A;E03.0;4;0,0033;4;0,0009
PA01A;E03.1;4;0,0033;4;0,0009
PA01A;E06.3;4;0,0033;4;0,0009
PA01A;E23.0;4;0,0033;4;0,0009
PA01A;E66.82;4;0,0033;4;0,0009
PA01A;E78.0;4;0,0033;4;0,0009
PA01A;F20.5;4;0,0033;4;0,0009
PA01A;F23.1;4;0,0033;4;0,0009
PA01A;F79.8;4;0,0033;4;0,0009
PA01A;F80.8;4;0,0033;4;0,0009
PA01A;F91.9;4;0,0033;4;0,0009
PA01A;G40.08;4;0,0033;4;0,0009
PA01A;G40.1;4;0,0033;4;0,0009
PA01A;G40.5;4;0,0033;4;0,0009
PA01A;G47.31;4;0,0033;4;0,0009
PA01A;G82.43;4;0,0033;4;0,0009
PA01A;G93.1;4;0,0033;4;0,0009
PA01A;G93.9;4;0,0033;4;0,0009
PA01A;H40.9;4;0,0033;4;0,0009
PA01A;H53.0;4;0,0033;4;0,0009
PA01A;H54.4;4;0,0033;4;0,0009
PA01A;I67.3;4;0,0033;4;0,0009
PA01A;J69.0;4;0,0033;4;0,0009
PA01A;K08.88;4;0,0033;4;0,0009
PA01A;K29.6;4;0,0033;4;0,0009
PA01A;L70.0;4;0,0033;4;0,0009
PA01A;M81.99;4;0,0033;4;0,0009
PA01A;N19;4;0,0033;4;0,0009
PA01A;Q02;4;0,0033;4;0,0009
PA01A;Q85.1;4;0,0033;4;0,0009
PA01A;Q87.0;4;0,0033;4;0,0009
PA01A;Q90.0;4;0,0033;4;0,0009
PA01A;R14;4;0,0033;4;0,0009
PA01A;R46.0;4;0,0033;4;0,0009
PA01A;T14.1;4;0,0033;4;0,0009
PA01A;U50.21;4;0,0033;4;0,0009
PA01A;U50.31;4;0,0033;4;0,0009
PA01A;U50.41;4;0,0033;4;0,0009
PA01A;Z04.9;4;0,0033;4;0,0009
PA01A;Z43.1;4;0,0033;4;0,0009
PA01A;Z50.5;4;0,0033;4;0,0009
PA01A;Z93.1;4;0,0033;4;0,0009
PA01A;Z98.2;4;0,0033;4;0,0009
