IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
-1 ;960Z;139;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5683;0,3597;0,0719;0,4388;0,1007;0,0072;0,0288;0,00;0,0072;0,0144;0,0863;0,1439;0,0216;0,0072;0,0144;0,0216;0,036;0,0216;0,0504;0,00;1,00;0,00;0;0;5,50;0;0,00;14,30
-1 ;961Z;297;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5051;0,4949;0,00;0,4276;0,0101;0,0202;0,0269;0,0337;0,0202;0,00;0,0303;0,0202;0,0236;0,0202;0,0303;0,0471;0,0875;0,0976;0,1044;0,00;1,00;0,00;0;0;7,40;0;0,00;10,20
-1 ;962Z;3;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;3,70;0;0,00;2,10
00 ;A01A;39;0,00;0,00;0,00;0,00;0,0256;0,1026;0,8718;0,5897;0,4103;0,00;0,0256;0,1282;0,0513;0,00;0,00;0,00;0,00;0,0769;0,0256;0,0513;0,1795;0,2051;0,0769;0,1795;0,00;0,00;0,0128;0,50;0,4872;14;63;39,40;26,991;0,00;13,30
00 ;A01B;202;0,00;0,00;0,00;0,0248;0,1238;0,4356;0,4158;0,604;0,396;0,00;0,00;0,0941;0,0347;0,0248;0,005;0,0396;0,0248;0,0693;0,0495;0,1089;0,1188;0,1535;0,1386;0,1386;0,00;0,00;0,0418;0,7038;0,2544;10;50;29,80;15,999;0,00;9,20
00 ;A01C;313;0,0096;0,0032;0,0192;0,0703;0,2332;0,4792;0,1853;0,6965;0,3035;0,00;0,00;0,00;0,00;0,00;0,0192;0,0319;0,0064;0,0447;0,0479;0,1629;0,1757;0,2045;0,1885;0,1182;0,00;0,00;0,0169;0,8842;0,0989;9;48;24,10;12,548;0,00;9,20
00 ;A02Z;47;0,0638;0,1064;0,1064;0,2553;0,3191;0,1489;0,00;0,5745;0,4255;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0851;0,3404;0,2979;0,1277;0,0851;0,0426;0,0213;0,00;0,00;0,00;0,6528;0,3472;6;36;22,30;10,765;0,00;6,10
00 ;A03A;37;0,00;0,00;0,00;0,0541;0,1622;0,3514;0,4324;0,5676;0,4324;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0811;0,0811;0,1081;0,1081;0,1622;0,2703;0,1622;0,027;0,00;0,00;0,00;0,6852;0,3148;13;60;39,60;29,927;0,00;10,60
00 ;A03B;170;0,0059;0,0294;0,0235;0,1529;0,3118;0,3941;0,0824;0,6353;0,3647;0,00;0,00;0,00;0,00;0,00;0,00;0,0353;0,0059;0,0941;0,0824;0,1294;0,1588;0,2059;0,2529;0,0353;0,00;0,00;0,0239;0,8134;0,1627;8;41;24,60;15,818;0,00;5,20
00 ;A04A;19;0,00;0,00;0,00;0,00;0,0526;0,0526;0,8947;0,6316;0,3684;0,00;0,00;0,00;0,1579;0,2105;0,00;0,0526;0,0526;0,0526;0,00;0,1579;0,1053;0,1053;0,1053;0,00;0,00;0,00;0,00;1,00;0,00;0;0;130,10;0;0,00;62,60
00 ;A04B;39;0,0256;0,00;0,00;0,0256;0,1282;0,5128;0,3077;0,5385;0,4615;0,00;0,00;0,00;0,1026;0,1795;0,2564;0,2051;0,0769;0,1538;0,00;0,0256;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,6724;0,3276;19;77;45,60;32,637;0,00;12,00
00 ;A04C;212;0,00;0,00;0,0047;0,0142;0,1226;0,4953;0,3632;0,6415;0,3585;0,00;0,00;0,066;0,1274;0,1698;0,1981;0,3349;0,0047;0,00;0,0094;0,0094;0,0189;0,0094;0,0236;0,0236;0,0047;0,00;0,00;0,6604;0,3396;17;72;47,40;26,371;0,00;10,40
00 ;A04D;615;0,0016;0,00;0,0016;0,0016;0,0911;0,5057;0,3984;0,6276;0,3724;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0146;0,1024;0,0943;0,1431;0,1398;0,148;0,161;0,1919;0,0049;0,00;0,0013;0,7697;0,229;13;60;38,10;17,771;0,00;9,10
00 ;A04E;1344;0,0007;0,00;0,0007;0,0149;0,1659;0,5394;0,2783;0,6042;0,3958;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0097;0,0833;0,0737;0,1577;0,1347;0,1563;0,1667;0,2068;0,0112;0,00;0,0013;0,8693;0,1294;11;55;35,00;15,771;0,0001;7,80
00 ;A04F;93;0,00;0,00;0,00;0,0108;0,1075;0,5699;0,3118;0,6129;0,3871;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0323;0,2366;0,2473;0,2796;0,1505;0,0538;0,00;0,00;0,00;0,8532;0,1468;10;46;32,70;13,832;0,00;5,20
00 ;A05A;31;0,0323;0,00;0,00;0,0323;0,00;0,3548;0,5806;0,7419;0,2581;0,00;0,00;0,0645;0,0323;0,00;0,00;0,00;0,00;0,0645;0,129;0,2258;0,0968;0,2258;0,129;0,0323;0,00;0,00;0,0549;0,3407;0,6044;27;103;70,30;35,054;0,00;24,50
00 ;A05B;97;0,00;0,00;0,0103;0,0206;0,1753;0,5773;0,2165;0,701;0,299;0,00;0,00;0,0206;0,0103;0,00;0,0206;0,134;0,0412;0,0412;0,0928;0,134;0,1546;0,1753;0,1237;0,0515;0,00;0,00;0,0432;0,5988;0,358;19;77;44,20;26,176;0,00;16,30
00 ;A06A;300;0,00;0,0067;0,00;0,01;0,0433;0,3367;0,6033;0,6933;0,3033;0,0033;0,00;0,0533;0,01;0,0133;0,00;0,00;0,0067;0,02;0,01;0,05;0,06;0,07;0,16;0,3233;0,1667;0,0567;0,00;0,5199;0,4801;0;131;105,10;61,892;0,00;14,90
00 ;A06B;100;0,00;0,00;0,00;0,00;0,09;0,50;0,41;0,68;0,32;0,00;0,00;0,01;0,00;0,00;0,00;0,01;0,00;0,00;0,04;0,06;0,07;0,05;0,13;0,35;0,15;0,13;0,00;0,7143;0,2857;0;129;98,60;52,738;0,00;14,00
00 ;A06C;604;0,0017;0,0033;0,0099;0,0828;0,2649;0,4586;0,1788;0,6424;0,3576;0,00;0,00;0,0066;0,0083;0,0017;0,00;0,0017;0,0017;0,0116;0,0149;0,0315;0,0579;0,0579;0,1076;0,3444;0,2351;0,1192;0,00;0,6616;0,3384;0;114;92,80;43,916;0,00;10,70
00 ;A07A;503;0,00;0,00;0,00;0,0159;0,1451;0,6521;0,1869;0,7137;0,2863;0,00;0,00;0,0318;0,006;0,004;0,00;0,004;0,00;0,0219;0,0298;0,0616;0,0696;0,0815;0,1093;0,2664;0,1889;0,1252;0,00;0,6104;0,3896;24;92;67,90;42,621;0,00;12,90
00 ;A07B;1132;0,0053;0,0053;0,0115;0,0565;0,2261;0,5592;0,136;0,6943;0,3057;0,00;0,00;0,0415;0,0115;0,0097;0,0044;0,0124;0,0027;0,0168;0,0194;0,0636;0,0645;0,0786;0,0972;0,2792;0,1776;0,121;0,00;0,7317;0,2683;22;88;63,10;35,563;0,0001;12,60
00 ;A07C;1857;0,0048;0,0113;0,0215;0,1255;0,3888;0,4216;0,0264;0,6489;0,3511;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0005;0,0054;0,0108;0,0355;0,0442;0,0722;0,1142;0,363;0,2019;0,1524;0,00;0,7311;0,2689;19;78;58,80;28,804;0,0001;9,50
00 ;A07D;222;0,009;0,0045;0,018;0,1396;0,4144;0,3919;0,0225;0,6441;0,3559;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,027;0,045;0,1036;0,0676;0,1306;0,0856;0,3243;0,1351;0,0811;0,00;0,8043;0,1957;20;81;57,00;25,822;0,00;10,60
00 ;A07E;1248;0,0329;0,0393;0,0793;0,2572;0,4119;0,1763;0,0032;0,5954;0,4046;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,004;0,0136;0,0136;0,0377;0,0465;0,097;0,1218;0,3341;0,1851;0,1466;0,00;0,7656;0,2344;18;75;56,40;21,703;0,0001;8,80
00 ;A09A;920;0,00;0,00;0,0043;0,037;0,2326;0,5891;0,137;0,7054;0,2946;0,00;0,00;0,0337;0,0098;0,0033;0,0022;0,00;0,00;0,0054;0,0109;0,0522;0,0424;0,063;0,1076;0,3207;0,2065;0,1424;0,00;0,6647;0,3353;18;75;50,60;32,267;0,0001;12,40
00 ;A09B;4579;0,0026;0,0033;0,0124;0,0854;0,3383;0,4868;0,0712;0,6748;0,3252;0,00;0,00;0,0124;0,0044;0,0004;0,0015;0,0046;0,0024;0,0229;0,0293;0,0601;0,0631;0,0788;0,112;0,2763;0,1907;0,1411;0,00;0,7542;0,2458;13;60;39,00;23,151;0,0003;10,10
00 ;A09C;4806;0,0071;0,0146;0,0356;0,1794;0,4153;0,3246;0,0235;0,6561;0,3439;0,00;0,00;0,0079;0,0058;0,006;0,004;0,0056;0,0008;0,0198;0,0331;0,0691;0,0749;0,097;0,1132;0,2609;0,1771;0,1248;0,00;0,7975;0,2025;11;55;35,20;18,692;0,0003;8,70
00 ;A09D;1739;0,0132;0,023;0,0512;0,2501;0,4353;0,2225;0,0046;0,6423;0,3577;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0006;0,004;0,0052;0,0247;0,0224;0,0546;0,1144;0,3278;0,2335;0,2128;0,00;0,8466;0,1534;12;58;39,00;17,388;0,0001;8,30
00 ;A09E;2119;0,0189;0,0302;0,0604;0,278;0,4035;0,2039;0,0052;0,6305;0,3695;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0005;0,0033;0,0071;0,0363;0,0533;0,0897;0,1246;0,319;0,2034;0,1628;0,00;0,8593;0,1407;11;53;33,70;15,349;0,0002;8,10
00 ;A09F;4300;0,0498;0,0479;0,0921;0,3198;0,3628;0,1258;0,0019;0,6133;0,3867;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0028;0,0209;0,0235;0,057;0,0709;0,1147;0,1298;0,2893;0,1647;0,1265;0,00;0,7937;0,2063;10;51;32,80;13,592;0,0003;8,00
00 ;A11A;627;0,0048;0,0048;0,0175;0,1388;0,4322;0,3716;0,0303;0,6746;0,3254;0,00;0,00;0,0431;0,0144;0,0128;0,0096;0,0335;0,00;0,008;0,0032;0,0271;0,0367;0,0686;0,1116;0,26;0,2169;0,1547;0,0105;0,6607;0,3288;16;68;45,10;24,049;0,00;12,90
00 ;A11B;657;0,0152;0,0289;0,035;0,2481;0,446;0,2161;0,0107;0,6712;0,3288;0,00;0,00;0,1202;0,0107;0,0046;0,003;0,0015;0,0015;0,0061;0,0137;0,0381;0,0411;0,0609;0,0913;0,2237;0,21;0,1735;0,0108;0,7916;0,1976;11;54;29,30;20,27;0,00;11,40
00 ;A11C;4002;0,0187;0,0257;0,0627;0,2999;0,4025;0,1819;0,0085;0,6384;0,3616;0,00;0,00;0,0092;0,001;0,002;0,0012;0,0035;0,0032;0,0252;0,0267;0,072;0,0632;0,0822;0,1177;0,2629;0,1787;0,1512;0,00;0,8077;0,1923;8;45;25,20;13,849;0,0003;8,90
00 ;A11D;588;0,0068;0,0136;0,0476;0,2517;0,4779;0,2007;0,0017;0,6088;0,3912;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0017;0,0187;0,034;0,068;0,0697;0,0969;0,1003;0,2755;0,148;0,1871;0,00;0,7788;0,2212;7;42;21,80;12,111;0,00;8,10
00 ;A11E;7132;0,0419;0,051;0,0935;0,3632;0,3588;0,0903;0,0013;0,6161;0,3839;0,00;0,00;0,0076;0,0045;0,0034;0,0022;0,0013;0,0013;0,0111;0,0241;0,0634;0,0683;0,0785;0,1148;0,2646;0,1814;0,1736;0,00;0,8629;0,1371;7;40;22,00;11,241;0,0005;7,20
00 ;A11F;2918;0,0439;0,0483;0,1103;0,3448;0,3622;0,0894;0,001;0,622;0,378;0,00;0,00;0,0206;0,0171;0,0106;0,0007;0,0031;0,001;0,0171;0,0284;0,0435;0,0596;0,0788;0,0956;0,2378;0,183;0,2029;0,00;0,8133;0,1867;7;43;23,50;10,02;0,0002;8,60
00 ;A11G;279;0,0753;0,0215;0,0896;0,3907;0,3513;0,0609;0,0108;0,6129;0,3871;0,00;0,00;0,00;0,00;0,00;0,086;0,1685;0,0036;0,0108;0,0143;0,0538;0,0645;0,0753;0,1039;0,19;0,1219;0,1075;0,00;0,7904;0,2096;5;33;18,00;8,827;0,00;5,30
00 ;A11H;2351;0,00;0,00;0,00;0,00;0,8843;0,1157;0,00;0,6597;0,3403;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0026;0,0225;0,0421;0,0672;0,0838;0,1242;0,1212;0,2454;0,1612;0,1297;0,00;0,8073;0,1927;7;41;21,30;8,688;0,0002;7,70
00 ;A11I;5316;0,1877;0,127;0,2065;0,4787;0,00;0,00;0,00;0,6078;0,3922;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0028;0,0222;0,0278;0,0519;0,0715;0,1035;0,1189;0,2756;0,1648;0,161;0,00;0,8269;0,1731;5;35;19,00;6,881;0,0004;6,30
00 ;A13A;1009;0,0089;0,0168;0,0416;0,1883;0,4301;0,3053;0,0089;0,6145;0,3855;0,00;0,00;0,1655;0,0159;0,0129;0,0079;0,0129;0,002;0,0099;0,0139;0,0377;0,0327;0,0416;0,0595;0,1982;0,1615;0,2279;0,12;0,6439;0,2361;9;48;24,90;14,267;0,0001;10,20
00 ;A13B;3100;0,0135;0,0097;0,0313;0,1697;0,4571;0,309;0,0097;0,6365;0,3635;0,00;0,00;0,0145;0,0081;0,0055;0,0048;0,0006;0,0023;0,0197;0,0297;0,0748;0,0745;0,1003;0,1126;0,2639;0,1803;0,1084;0,1386;0,7174;0,1439;7;41;19,60;11,355;0,0002;9,20
00 ;A13C;871;0,008;0,008;0,0172;0,147;0,4501;0,3559;0,0138;0,6349;0,3651;0,00;0,00;0,00;0,0011;0,00;0,0011;0,00;0,0069;0,0367;0,0436;0,0505;0,0608;0,0723;0,0987;0,2308;0,2032;0,194;0,00;0,7969;0,2031;8;46;23,90;9,668;0,0001;10,60
00 ;A13D;6092;0,0281;0,0297;0,0668;0,2722;0,4371;0,1632;0,003;0,63;0,37;0,00;0,00;0,0025;0,0011;0,0003;0,0005;0,0061;0,002;0,0235;0,0289;0,0665;0,0696;0,0993;0,1057;0,2617;0,1656;0,1668;0,0989;0,7863;0,1149;6;38;18,20;8,704;0,0004;8,30
00 ;A13E;7744;0,0482;0,0395;0,0566;0,2689;0,4219;0,1619;0,0031;0,6061;0,3939;0,00;0,00;0,0523;0,0226;0,0156;0,0096;0,0176;0,001;0,0147;0,0187;0,0409;0,0469;0,0606;0,0826;0,2171;0,1606;0,2392;0,0189;0,845;0,1362;6;38;19,10;7,089;0,0006;7,90
00 ;A13F;7856;0,061;0,0531;0,091;0,3581;0,3483;0,0871;0,0015;0,6391;0,3609;0,00;0,00;0,00;0,0004;0,00;0,00;0,00;0,0006;0,0067;0,0144;0,0592;0,0706;0,0862;0,1142;0,2644;0,1785;0,2048;0,014;0,8994;0,0867;4;28;12,60;5,213;0,0006;5,80
00 ;A13G;5338;0,00;0,00;0,00;0,00;0,8498;0,1482;0,0021;0,6293;0,3707;0,00;0,00;0,0021;0,0013;0,0004;0,0006;0,0004;0,0022;0,0245;0,0356;0,0673;0,0629;0,0985;0,103;0,251;0,1583;0,1918;0,0351;0,8448;0,1201;4;32;12,90;4,654;0,0004;7,20
00 ;A13H;13489;0,2059;0,1211;0,1992;0,4739;0,00;0,00;0,00;0,545;0,455;0,00;0,00;0,0022;0,0012;0,0007;0,0003;0,0007;0,0031;0,0224;0,0213;0,0433;0,0566;0,0862;0,1177;0,2782;0,1715;0,1946;0,00;0,8953;0,1047;3;25;11,10;3,649;0,001;5,40
00 ;A15A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00 ;A15B;97;0,00;0,00;0,0206;0,00;0,1959;0,6701;0,1134;0,6289;0,3711;0,00;0,00;0,0412;0,2165;0,2371;0,1134;0,2062;0,00;0,00;0,0103;0,0206;0,0206;0,0412;0,0206;0,0515;0,0206;0,00;0,0348;0,8435;0,1217;9;43;27,70;11,498;0,00;5,60
00 ;A15C;1453;0,0021;0,00;0,0034;0,0124;0,2629;0,6022;0,117;0,7213;0,2787;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,011;0,128;0,117;0,1473;0,1239;0,1321;0,1535;0,1727;0,0145;0,00;0,01;0,9064;0,0836;7;35;22,80;7,584;0,0001;4,50
00 ;A15D;2527;0,00;0,00;0,0047;0,0617;0,4175;0,4658;0,0503;0,6023;0,3977;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0012;0,0103;0,1037;0,1302;0,1983;0,2196;0,3205;0,0154;0,0008;0,0018;0,9294;0,0688;6;28;19,10;5,624;0,0002;3,00
00 ;A16A;12;0,0833;0,00;0,0833;0,3333;0,1667;0,25;0,0833;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0833;0,25;0,4167;0,1667;0,0833;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;28,70;0;0,00;21,10
00 ;A16B;1;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;13,00;0;0,00;0
00 ;A17A;580;0,0569;0,0828;0,1448;0,3052;0,2431;0,1603;0,0069;0,6621;0,3379;0,00;0,00;0,00;0,0138;0,0155;0,0241;0,0466;0,0017;0,0638;0,0828;0,1397;0,1155;0,1448;0,1224;0,2069;0,0224;0,00;0,0072;0,8321;0,1607;7;39;23,00;8,121;0,00;7,10
00 ;A17B;1072;0,3284;0,1147;0,1185;0,2864;0,1521;0,00;0,00;0,6119;0,3881;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0065;0,0868;0,1343;0,1819;0,1455;0,1343;0,1138;0,1754;0,0215;0,00;0,0008;0,8816;0,1176;5;27;16,20;6,055;0,0001;4,30
00 ;A18Z;65;0,00;0,00;0,00;0,0154;0,00;0,2462;0,7385;0,7692;0,2308;0,00;0,0154;0,0308;0,00;0,00;0,00;0,00;0,00;0,1077;0,0615;0,0615;0,1077;0,2308;0,2308;0,1538;0,00;0,00;0,00;0,4577;0,5423;0;115;79,90;60,897;0,00;18,10
00 ;A22Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00 ;A36A;919;0,0076;0,0022;0,0044;0,0446;0,198;0,4886;0,2546;0,6126;0,3874;0,00;0,00;0,0163;0,0054;0,0033;0,0033;0,0011;0,0011;0,0326;0,025;0,0805;0,0598;0,0979;0,1262;0,2622;0,1404;0,1447;0,0008;0,749;0,2502;12;58;37,00;18,01;0,0001;10,60
00 ;A36B;1349;0,0052;0,0044;0,0119;0,1186;0,315;0,447;0,0979;0,5819;0,4181;0,00;0,00;0,0133;0,0044;0,0044;0,0007;0,0037;0,0022;0,0178;0,0237;0,0756;0,0534;0,0904;0,109;0,2276;0,1749;0,1987;0,0323;0,7392;0,2285;9;47;26,30;9,898;0,0001;9,70
00 ;A36C;318;0,0094;0,0031;0,022;0,1918;0,3522;0,3679;0,0535;0,5692;0,4308;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0094;0,0126;0,0409;0,0377;0,0629;0,1006;0,2516;0,2107;0,2736;0,0051;0,8175;0,1774;8;46;24,90;8,488;0,00;9,00
00 ;A42A;1172;0,0495;0,0375;0,0947;0,3242;0,471;0,023;0,00;0,6237;0,3763;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0512;0,0495;0,1169;0,1135;0,1681;0,2022;0,2799;0,0179;0,0009;0,0242;0,9444;0,0314;5;28;16,70;3,151;0,0001;3,60
00 ;A42B;72;0,0833;0,0694;0,1667;0,2361;0,3611;0,0833;0,00;0,6111;0,3889;0,00;0,00;0,0417;0,1944;0,2639;0,1806;0,2639;0,00;0,00;0,00;0,00;0,0139;0,0139;0,00;0,0278;0,00;0,00;0,3582;0,5373;0,1045;2;21;6,90;3,189;0,00;4,00
00 ;A42C;1616;0,1126;0,1436;0,1844;0,3131;0,2463;0,00;0,00;0,6262;0,3738;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0074;0,052;0,0489;0,1077;0,112;0,177;0,203;0,2785;0,013;0,0006;0,2129;0,7594;0,0277;1;13;4,90;1,306;0,0001;2,70
00 ;A43Z;408;0,0025;0,0147;0,0441;0,3824;0,527;0,0294;0,00;0,6299;0,3701;0,00;0,00;0,00;0,00;0,0025;0,0025;0,0025;0,0025;0,0515;0,1078;0,1373;0,125;0,1029;0,152;0,1789;0,1029;0,0319;0,00;1,00;0,00;0;0;70,10;0;0,00;43,60
00 ;A60A;992;0,1038;0,0998;0,0938;0,13;0,5595;0,0131;0,00;0,6008;0,3992;0,00;0,00;0,00;0,00;0,003;0,006;0,0151;0,006;0,0887;0,1079;0,1462;0,1391;0,1048;0,1109;0,1835;0,0696;0,0192;0,0987;0,7414;0,1599;4;29;12,90;2,603;0,0001;6,20
00 ;A60B;162;0,4444;0,2099;0,1852;0,1605;0,00;0,00;0,00;0,5432;0,4568;0,00;0,00;0,0123;0,0926;0,1667;0,2284;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,8526;0,1474;0;10;4,10;1,143;0,00;2,10
00 ;A60C;4265;0,3491;0,2183;0,2063;0,2263;0,00;0,00;0,00;0,5892;0,4108;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0157;0,0858;0,1008;0,1658;0,1379;0,1229;0,1135;0,1841;0,0537;0,0199;0,00;0,8852;0,1148;0;14;5,30;0,877;0,0003;3,00
00 ;A60D;2499;0,6307;0,1681;0,122;0,0672;0,012;0,00;0,00;0,6022;0,3978;0,00;0,00;0,0004;0,0004;0,0016;0,0028;0,0104;0,0196;0,07;0,1044;0,2317;0,1493;0,1301;0,1244;0,1313;0,0208;0,0028;0,00;1,00;0,00;0;0;1,00;0,33;0,0002;0,00
00 ;A61A;164;0,00;0,00;0,00;0,00;0,9329;0,0671;0,00;0,6159;0,3841;0,00;0,00;0,00;0,0183;0,0061;0,0122;0,0305;0,0122;0,0549;0,0549;0,1341;0,128;0,1098;0,1463;0,2805;0,0122;0,00;0,3179;0,543;0,1391;5;32;15,80;4,412;0,00;6,90
00 ;A61B;922;0,3937;0,2278;0,1475;0,231;0,00;0,00;0,00;0,5597;0,4403;0,00;0,00;0,00;0,013;0,0108;0,0141;0,0293;0,0163;0,0618;0,0976;0,154;0,128;0,1887;0,1291;0,1518;0,0054;0,00;0,6674;0,2871;0,0455;1;12;3,80;0,885;0,0001;2,50
