IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
B04D;5-930.01;4;0,0181;4;0,0025
B05Z;5-056.40;99;0,9167;99;0,6387
B05Z;5-056.41;10;0,0926;10;0,0645
B05Z;5-984;7;0,0648;7;0,0452
B05Z;8-919;5;0,0463;5;0,0323
B05Z;9-984.0;5;0,0463;5;0,0323
B09Z;5-766.3;85;0,6028;86;0,1297
B09Z;3-200;66;0,4681;99;0,1493
B09Z;5-056.0;39;0,2766;39;0,0588
B09Z;3-990;31;0,2199;55;0,083
B09Z;5-760.23;27;0,1915;28;0,0422
B09Z;3-203;25;0,1773;25;0,0377
B09Z;5-766.5;23;0,1631;23;0,0347
B09Z;5-221.7;21;0,1489;21;0,0317
B09Z;5-249.4;21;0,1489;21;0,0317
B09Z;5-241.0;18;0,1277;18;0,0271
B09Z;5-766.6;13;0,0922;14;0,0211
B09Z;5-760.13;13;0,0922;13;0,0196
B09Z;5-167.2;12;0,0851;12;0,0181
B09Z;5-216.0;12;0,0851;12;0,0181
B09Z;8-930;9;0,0638;9;0,0136
B09Z;3-220;6;0,0426;6;0,009
B09Z;3-222;6;0,0426;6;0,009
B09Z;5-057.0;6;0,0426;6;0,009
B09Z;5-166.04;6;0,0426;6;0,009
B09Z;5-760.64;6;0,0426;6;0,009
B09Z;5-900.04;6;0,0426;6;0,009
B09Z;3-225;5;0,0355;5;0,0075
B09Z;5-760.63;5;0,0355;5;0,0075
B09Z;5-766.0;5;0,0355;5;0,0075
B09Z;5-766.4;5;0,0355;5;0,0075
B09Z;5-892.04;5;0,0355;5;0,0075
B09Z;3-226;4;0,0284;4;0,006
B09Z;5-761.13;4;0,0284;4;0,006
B09Z;5-767.0;4;0,0284;4;0,006
B09Z;5-769.2;4;0,0284;4;0,006
B15Z;8-527.8;78;0,7429;416;0,1562
B15Z;8-522.d1;61;0,581;531;0,1993
B15Z;8-529.8;54;0,5143;68;0,0255
B15Z;8-527.1;49;0,4667;67;0,0252
B15Z;3-200;38;0,3619;45;0,0169
B15Z;8-522.d0;37;0,3524;390;0,1464
B15Z;8-528.9;34;0,3238;50;0,0188
B15Z;8-522.91;33;0,3143;384;0,1441
B15Z;9-401.22;27;0,2571;28;0,0105
B15Z;8-527.2;25;0,2381;29;0,0109
B15Z;8-528.6;20;0,1905;23;0,0086
B15Z;8-529.3;18;0,1714;48;0,018
B15Z;8-529.4;15;0,1429;18;0,0068
B15Z;3-222;15;0,1429;15;0,0056
B15Z;3-820;15;0,1429;15;0,0056
B15Z;8-522.90;14;0,1333;169;0,0634
B15Z;1-710;12;0,1143;13;0,0049
B15Z;1-207.0;11;0,1048;16;0,006
B15Z;8-561.1;11;0,1048;11;0,0041
B15Z;9-401.23;10;0,0952;10;0,0038
B15Z;1-774;9;0,0857;9;0,0034
B15Z;8-800.c0;9;0,0857;9;0,0034
B15Z;3-220;8;0,0762;9;0,0034
B15Z;3-225;8;0,0762;8;0,003
B15Z;6-002.e7;7;0,0667;7;0,0026
B15Z;9-984.0;7;0,0667;7;0,0026
B15Z;9-984.4;7;0,0667;7;0,0026
B15Z;5-399.5;6;0,0571;6;0,0023
B15Z;8-522.a1;5;0,0476;53;0,0199
B15Z;8-522.b0;5;0,0476;32;0,012
B15Z;8-522.b1;5;0,0476;22;0,0083
B15Z;3-202;5;0,0476;5;0,0019
B15Z;6-002.e5;5;0,0476;5;0,0019
B15Z;8-982.2;5;0,0476;5;0,0019
B15Z;3-993;4;0,0381;7;0,0026
B15Z;1-620.2;4;0,0381;4;0,0015
B15Z;6-002.e6;4;0,0381;4;0,0015
B15Z;6-002.e8;4;0,0381;4;0,0015
B15Z;6-002.e9;4;0,0381;4;0,0015
B15Z;9-320;4;0,0381;4;0,0015
B15Z;9-401.30;4;0,0381;4;0,0015
B16A;8-527.8;25;0,6757;170;0,2677
B16A;8-522.91;19;0,5135;167;0,263
B16A;8-522.d1;14;0,3784;66;0,1039
B16A;8-529.3;12;0,3243;30;0,0472
B16A;8-527.1;12;0,3243;18;0,0283
B16A;8-528.6;12;0,3243;12;0,0189
B16A;3-200;11;0,2973;11;0,0173
B16A;8-529.8;8;0,2162;8;0,0126
B16A;3-220;7;0,1892;7;0,011
B16A;8-528.9;6;0,1622;7;0,011
B16A;8-529.4;5;0,1351;7;0,011
B16A;8-527.2;5;0,1351;5;0,0079
B16A;8-522.d0;4;0,1081;19;0,0299
B16A;1-207.0;4;0,1081;5;0,0079
B16A;3-222;4;0,1081;4;0,0063
B16B;8-527.8;21;0,6364;75;0,2336
B16B;8-522.91;15;0,4545;69;0,215
B16B;8-527.1;14;0,4242;17;0,053
B16B;8-528.6;11;0,3333;11;0,0343
B16B;8-522.d1;10;0,303;27;0,0841
B16B;8-529.8;10;0,303;14;0,0436
B16B;3-200;10;0,303;11;0,0343
B16B;8-529.4;7;0,2121;8;0,0249
B16B;8-529.3;5;0,1515;8;0,0249
B16B;3-820;5;0,1515;6;0,0187
B16B;8-522.a1;4;0,1212;11;0,0343
B16B;8-522.d0;4;0,1212;10;0,0312
B16B;1-207.0;4;0,1212;4;0,0125
B17D;5-986.x;68;0,4658;70;0,1429
B17D;5-011.x;37;0,2534;39;0,0796
B17D;5-017.2;37;0,2534;39;0,0796
B17D;5-983;19;0,1301;19;0,0388
B17D;5-043.2;18;0,1233;18;0,0367
B17D;5-056.8;15;0,1027;15;0,0306
B17D;5-043.1;14;0,0959;14;0,0286
B17D;8-144.2;14;0,0959;14;0,0286
B17D;5-056.40;10;0,0685;10;0,0204
B17D;5-984;9;0,0616;9;0,0184
B17D;5-056.0;7;0,0479;7;0,0143
B17D;5-779.3;7;0,0479;7;0,0143
B17D;5-041.8;6;0,0411;6;0,0122
B17D;5-057.3;5;0,0342;5;0,0102
B17D;5-244.20;5;0,0342;5;0,0102
B17D;5-056.3;4;0,0274;4;0,0082
B17D;5-056.9;4;0,0274;4;0,0082
B17E;5-056.3;13;0,2281;13;0,13
B17E;5-056.40;8;0,1404;8;0,08
B17E;5-057.3;8;0,1404;8;0,08
B17E;5-779.3;8;0,1404;8;0,08
B17E;5-056.7;7;0,1228;7;0,07
B17E;5-056.9;6;0,1053;6;0,06
B17E;5-244.20;6;0,1053;6;0,06
B17E;5-983;5;0,0877;5;0,05
B17E;5-984;4;0,0702;4;0,04
B18Z;5-032.00;56;0,381;61;0,0909
B18Z;5-984;53;0,3605;54;0,0805
B18Z;5-036.8;26;0,1769;26;0,0387
B18Z;5-039.35;19;0,1293;19;0,0283
B18Z;5-039.b;18;0,1224;18;0,0268
B18Z;5-839.60;17;0,1156;17;0,0253
B18Z;8-915;17;0,1156;17;0,0253
B18Z;5-039.34;14;0,0952;14;0,0209
B18Z;5-039.a3;14;0,0952;14;0,0209
B18Z;5-832.4;14;0,0952;14;0,0209
B18Z;5-540.x;13;0,0884;13;0,0194
B18Z;5-035.2;12;0,0816;12;0,0179
B18Z;5-983;11;0,0748;12;0,0179
B18Z;5-032.30;11;0,0748;11;0,0164
B18Z;5-035.6;11;0,0748;11;0,0164
B18Z;5-039.d;11;0,0748;11;0,0164
B18Z;5-839.61;11;0,0748;11;0,0164
B18Z;5-031.00;10;0,068;10;0,0149
B18Z;5-039.a2;10;0,068;10;0,0149
B18Z;5-831.2;10;0,068;10;0,0149
B18Z;5-032.10;9;0,0612;11;0,0164
B18Z;5-032.20;9;0,0612;9;0,0134
B18Z;5-036.6;9;0,0612;9;0,0134
B18Z;5-038.41;9;0,0612;9;0,0134
B18Z;8-930;9;0,0612;9;0,0134
B18Z;5-038.21;8;0,0544;8;0,0119
B18Z;5-039.e2;8;0,0544;8;0,0119
B18Z;3-203;7;0,0476;8;0,0119
B18Z;5-031.01;7;0,0476;7;0,0104
B18Z;1-494.x;5;0,034;5;0,0075
B18Z;3-990;5;0,034;5;0,0075
B18Z;3-993;5;0,034;5;0,0075
B18Z;5-024.2;5;0,034;5;0,0075
B18Z;5-032.01;5;0,034;5;0,0075
B18Z;5-032.40;5;0,034;5;0,0075
B18Z;5-033.0;5;0,034;5;0,0075
B18Z;5-035.3;5;0,034;5;0,0075
B18Z;5-540.0;5;0,034;5;0,0075
B18Z;5-934.3;5;0,034;5;0,0075
B18Z;1-698.1;4;0,0272;4;0,006
B18Z;3-13x;4;0,0272;4;0,006
B18Z;5-031.30;4;0,0272;4;0,006
B18Z;5-031.31;4;0,0272;4;0,006
B18Z;5-032.8;4;0,0272;4;0,006
B18Z;5-035.7;4;0,0272;4;0,006
B18Z;5-039.n2;4;0,0272;4;0,006
B18Z;5-832.6;4;0,0272;4;0,006
B20B;3-200;64;0,9552;99;0,1375
B20B;5-984;62;0,9254;62;0,0861
B20B;5-021.0;52;0,7761;52;0,0722
B20B;5-010.00;41;0,6119;41;0,0569
B20B;5-988;38;0,5672;38;0,0528
B20B;8-831.0;37;0,5522;38;0,0528
B20B;8-931.0;35;0,5224;35;0,0486
B20B;3-990;25;0,3731;25;0,0347
B20B;5-015.0;24;0,3582;24;0,0333
B20B;3-993;22;0,3284;22;0,0306
B20B;3-820;18;0,2687;22;0,0306
B20B;5-015.1;18;0,2687;18;0,025
B20B;8-930;15;0,2239;15;0,0208
B20B;5-020.2;13;0,194;13;0,0181
B20B;5-015.4;12;0,1791;12;0,0167
B20B;5-983;11;0,1642;11;0,0153
B20B;3-052;10;0,1493;10;0,0139
B20B;8-701;10;0,1493;10;0,0139
B20B;8-980.0;10;0,1493;10;0,0139
B20B;8-98f.0;9;0,1343;9;0,0125
B20B;5-010.03;8;0,1194;8;0,0111
B20B;5-010.14;8;0,1194;8;0,0111
B20B;3-220;7;0,1045;8;0,0111
B20B;3-222;6;0,0896;6;0,0083
B20B;3-225;6;0,0896;6;0,0083
B20B;9-320;6;0,0896;6;0,0083
B20B;5-020.70;5;0,0746;5;0,0069
B20B;5-015.3;4;0,0597;4;0,0056
B20B;5-021.7;4;0,0597;4;0,0056
B20D;3-200;16;0,6957;42;0,2692
B20D;5-021.0;13;0,5652;13;0,0833
B20D;5-013.1;11;0,4783;12;0,0769
B20D;5-010.00;9;0,3913;9;0,0577
B20D;8-930;8;0,3478;8;0,0513
B20D;3-990;4;0,1739;4;0,0256
B20D;5-020.4;4;0,1739;4;0,0256
B20D;5-021.2;4;0,1739;4;0,0256
B20E;3-200;28;0,9032;42;0,2727
B20E;5-010.2;24;0,7742;24;0,1558
B20E;5-023.10;24;0,7742;24;0,1558
B20E;8-930;9;0,2903;9;0,0584
B20F;3-200;43;0,9348;102;0,3792
B20F;5-013.1;36;0,7826;39;0,145
B20F;5-010.2;30;0,6522;32;0,119
B20F;8-930;20;0,4348;20;0,0743
B20F;5-013.0;17;0,3696;18;0,0669
B20F;3-990;5;0,1087;5;0,0186
B20F;5-010.00;5;0,1087;5;0,0186
B20F;5-010.10;4;0,087;4;0,0149
B20F;8-98f.0;4;0,087;4;0,0149
B47B;8-918.00;4;0,5714;4;0,4444
B61B;3-203;11;0,2895;18;0,039
B61B;5-984;9;0,2368;11;0,0238
B61B;3-200;7;0,1842;7;0,0152
B61B;3-990;7;0,1842;7;0,0152
B61B;3-802;6;0,1579;9;0,0195
B61B;8-930;6;0,1579;6;0,013
B61B;8-527.8;5;0,1316;16;0,0346
B61B;8-522.91;4;0,1053;14;0,0303
B61B;8-529.8;4;0,1053;5;0,0108
B61B;5-243.3;4;0,1053;4;0,0087
B61B;5-832.4;4;0,1053;4;0,0087
B61B;5-839.61;4;0,1053;4;0,0087
B61B;8-561.1;4;0,1053;4;0,0087
B61B;9-984.4;4;0,1053;4;0,0087
B63Z;9-401.22;15;0,2308;16;0,1975
B63Z;3-200;15;0,2308;15;0,1852
B63Z;9-984.0;7;0,1077;7;0,0864
B63Z;1-632.0;5;0,0769;5;0,0617
B64Z;3-200;7;0,2593;7;0,2188
B66D;3-820;37;0,2913;37;0,1644
B66D;6-002.e8;20;0,1575;20;0,0889
B66D;6-002.e6;16;0,126;16;0,0711
B66D;3-200;13;0,1024;13;0,0578
B66D;6-002.e5;12;0,0945;12;0,0533
B66D;6-002.e7;11;0,0866;11;0,0489
B66D;3-800;9;0,0709;10;0,0444
B66D;9-984.0;8;0,063;8;0,0356
B66D;3-220;7;0,0551;7;0,0311
B66D;8-547.0;6;0,0472;6;0,0267
B66D;9-401.22;6;0,0472;6;0,0267
B66D;1-207.0;5;0,0394;5;0,0222
B66D;9-984.4;5;0,0394;5;0,0222
B67A;1-207.0;8;0,3333;8;0,1379
B67A;1-208.0;8;0,3333;8;0,1379
B67A;1-208.2;8;0,3333;8;0,1379
B67A;1-208.6;8;0,3333;8;0,1379
B67A;1-632.0;6;0,25;6;0,1034
B67B;3-200;6;0,1224;6;0,1277
B67B;1-632.0;4;0,0816;4;0,0851
B67B;3-990;4;0,0816;4;0,0851
B68D;8-810.w5;4;0,0625;4;0,1081
B68D;8-975.3;4;0,0625;4;0,1081
B69D;3-200;22;0,1982;23;0,1679
B69D;9-401.22;21;0,1892;21;0,1533
B69D;8-930;12;0,1081;12;0,0876
B69D;3-820;9;0,0811;10;0,073
B69D;3-800;6;0,0541;7;0,0511
B69D;1-710;6;0,0541;6;0,0438
B69D;3-220;5;0,045;5;0,0365
B69D;9-984.0;5;0,045;5;0,0365
B69D;3-601;4;0,036;4;0,0292
B69D;8-933;4;0,036;4;0,0292
B70E;3-200;4;0,50;5;0,25
B70F;9-401.22;63;0,4315;63;0,2669
B70F;3-200;40;0,274;43;0,1822
B70F;8-930;18;0,1233;18;0,0763
B70F;8-390.x;15;0,1027;15;0,0636
B70F;9-984.1;12;0,0822;12;0,0508
B70F;3-800;10;0,0685;10;0,0424
B70F;3-820;10;0,0685;10;0,0424
B70F;9-984.0;8;0,0548;8;0,0339
B70F;3-052;6;0,0411;6;0,0254
B70F;3-220;5;0,0342;5;0,0212
B70F;3-222;5;0,0342;5;0,0212
B70F;1-632.0;4;0,0274;4;0,0169
B70F;1-710;4;0,0274;4;0,0169
B70I;3-200;19;0,3878;19;0,2879
B70I;8-930;10;0,2041;10;0,1515
B70I;3-220;4;0,0816;4;0,0606
B70I;3-820;4;0,0816;4;0,0606
B70I;3-990;4;0,0816;4;0,0606
B71D;9-500.0;90;0,1826;90;0,1144
B71D;8-914.00;62;0,1258;156;0,1982
B71D;8-914.10;42;0,0852;66;0,0839
B71D;8-917.13;40;0,0811;40;0,0508
B71D;8-919;38;0,0771;38;0,0483
B71D;8-910;36;0,073;60;0,0762
B71D;3-820;32;0,0649;32;0,0407
B71D;3-203;24;0,0487;27;0,0343
B71D;3-200;20;0,0406;22;0,028
B71D;3-990;20;0,0406;21;0,0267
B71D;8-561.1;19;0,0385;19;0,0241
B71D;3-800;18;0,0365;18;0,0229
B71D;3-802;18;0,0365;18;0,0229
B71D;8-915;18;0,0365;18;0,0229
B71D;8-914.02;13;0,0264;13;0,0165
B71D;8-020.x;9;0,0183;9;0,0114
B71D;1-242;8;0,0162;11;0,014
B71D;1-632.0;8;0,0162;8;0,0102
B71D;8-930;8;0,0162;8;0,0102
B71D;1-440.a;5;0,0101;5;0,0064
B71D;8-650;5;0,0101;5;0,0064
B71D;9-401.22;5;0,0101;5;0,0064
B71D;1-204.2;4;0,0081;4;0,0051
B71D;1-444.7;4;0,0081;4;0,0051
B75Z;8-930;4;0,3077;4;0,3333
B76E;3-200;4;0,2353;4;0,16
B76G;8-930;14;0,2333;14;0,2222
B76G;9-401.22;8;0,1333;8;0,127
B76G;3-200;7;0,1167;7;0,1111
B76G;1-207.0;6;0,10;6;0,0952
B77Z;3-200;15;0,25;16;0,2286
B77Z;1-207.0;9;0,15;9;0,1286
B77Z;3-800;8;0,1333;8;0,1143
B77Z;8-930;8;0,1333;8;0,1143
B77Z;3-220;5;0,0833;5;0,0714
B77Z;3-820;4;0,0667;4;0,0571
B77Z;3-990;4;0,0667;4;0,0571
B78A;3-200;11;0,7333;23;0,377
B78A;8-930;8;0,5333;8;0,1311
B78A;3-203;5;0,3333;5;0,082
B78B;3-200;12;0,7059;23;0,5227
B78B;3-203;4;0,2353;4;0,0909
B78B;8-930;4;0,2353;4;0,0909
B79Z;3-200;21;0,4884;30;0,3614
B79Z;3-203;9;0,2093;9;0,1084
B79Z;8-930;8;0,186;8;0,0964
B79Z;3-990;7;0,1628;13;0,1566
B79Z;3-220;5;0,1163;5;0,0602
B80Z;3-200;42;0,24;42;0,2745
B80Z;8-930;41;0,2343;41;0,268
B80Z;1-207.0;16;0,0914;18;0,1176
B80Z;5-900.04;10;0,0571;10;0,0654
B80Z;3-203;6;0,0343;6;0,0392
B80Z;9-984.1;5;0,0286;6;0,0392
B81B;3-200;21;0,1438;21;0,1338
B81B;3-820;16;0,1096;17;0,1083
B81B;8-930;8;0,0548;8;0,051
B81B;3-800;7;0,0479;7;0,0446
B81B;1-632.0;6;0,0411;6;0,0382
B81B;9-401.22;6;0,0411;6;0,0382
B81B;9-984.0;5;0,0342;5;0,0318
B81B;1-204.2;4;0,0274;4;0,0255
B81B;3-222;4;0,0274;4;0,0255
B81B;3-225;4;0,0274;4;0,0255
B85D;3-200;6;0,1714;7;0,1273
C01A;5-984;6;0,75;8;0,1509
C01A;5-159.4;4;0,50;4;0,0755
C01B;5-129.2;64;0,7901;70;0,3004
C01B;5-984;29;0,358;34;0,1459
C01B;5-986.x;14;0,1728;18;0,0773
C01B;5-124;7;0,0864;7;0,03
C01B;5-123.20;6;0,0741;6;0,0258
C01B;5-123.0x;5;0,0617;5;0,0215
C01B;5-983;4;0,0494;5;0,0215
C01B;1-220.0;4;0,0494;4;0,0172
C01B;1-587.0;4;0,0494;4;0,0172
C01B;5-115;4;0,0494;4;0,0172
C01B;5-123.21;4;0,0494;4;0,0172
C01B;5-139.0;4;0,0494;4;0,0172
C01B;5-144.5a;4;0,0494;4;0,0172
C02B;5-984;22;0,40;22;0,1964
C02B;5-163.10;11;0,20;11;0,0982
C02B;5-163.11;10;0,1818;10;0,0893
C02B;5-163.12;6;0,1091;6;0,0536
C02B;5-163.0;5;0,0909;5;0,0446
C02B;5-164.2;5;0,0909;5;0,0446
C02B;5-160.3;4;0,0727;4;0,0357
C03A;5-984;445;0,7646;452;0,1264
C03A;5-159.4;404;0,6942;407;0,1138
C03A;5-144.3a;334;0,5739;334;0,0934
C03A;5-986.x;284;0,488;288;0,0806
C03A;5-144.5a;208;0,3574;211;0,059
C03A;5-158.42;191;0,3282;191;0,0534
C03A;5-154.0;170;0,2921;172;0,0481
C03A;5-158.40;144;0,2474;144;0,0403
C03A;5-154.4;106;0,1821;107;0,0299
C03A;5-154.2;101;0,1735;101;0,0283
C03A;5-115;96;0,1649;97;0,0271
C03A;5-158.41;92;0,1581;92;0,0257
C03A;5-138.10;90;0,1546;91;0,0255
C03A;5-155.4;87;0,1495;87;0,0243
C03A;1-220.0;58;0,0997;89;0,0249
C03A;5-158.10;52;0,0893;52;0,0145
C03A;5-158.13;49;0,0842;49;0,0137
C03A;5-139.0;46;0,079;46;0,0129
C03A;5-155.0;45;0,0773;45;0,0126
C03A;5-158.43;42;0,0722;42;0,0117
C03A;5-155.1;38;0,0653;39;0,0109
C03A;5-144.5e;33;0,0567;33;0,0092
C03A;8-020.0;30;0,0515;31;0,0087
C03A;5-149.2x;27;0,0464;27;0,0076
C03A;5-139.10;24;0,0412;24;0,0067
C03A;5-155.3;23;0,0395;23;0,0064
C03A;5-156.9;22;0,0378;22;0,0062
C03A;8-901;22;0,0378;22;0,0062
C03A;5-158.11;20;0,0344;20;0,0056
C03A;5-156.0;19;0,0326;19;0,0053
C03A;5-158.12;18;0,0309;18;0,005
C03A;5-142.1;17;0,0292;17;0,0048
C03A;5-156.1;14;0,0241;14;0,0039
C03A;5-154.3;10;0,0172;10;0,0028
C03A;5-158.45;10;0,0172;10;0,0028
C03A;5-983;10;0,0172;10;0,0028
C03A;5-985.2;9;0,0155;9;0,0025
C03A;5-138.1x;8;0,0137;9;0,0025
C03A;5-149.0;8;0,0137;8;0,0022
C03A;5-152.2;8;0,0137;8;0,0022
C03A;5-158.22;8;0,0137;8;0,0022
C03A;5-137.7;6;0,0103;6;0,0017
C03A;5-158.02;6;0,0103;6;0,0017
C03A;5-144.5b;5;0,0086;5;0,0014
C03A;5-158.44;5;0,0086;5;0,0014
C03A;5-158.46;5;0,0086;5;0,0014
C03A;5-124;4;0,0069;4;0,0011
C03A;5-158.32;4;0,0069;4;0,0011
C03B;5-984;1706;0,5341;1743;0,1251
C03B;5-159.4;1558;0,4878;1567;0,1125
C03B;5-144.5a;978;0,3062;983;0,0705
C03B;5-154.0;626;0,196;630;0,0452
C03B;5-986.x;550;0,1722;568;0,0408
C03B;5-158.22;527;0,165;528;0,0379
