IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
E08B;8-522.90;65;0,3514;1076;0,1829
E08B;3-995;63;0,3405;148;0,0252
E08B;8-528.9;57;0,3081;109;0,0185
E08B;3-202;51;0,2757;101;0,0172
E08B;8-522.91;43;0,2324;1017;0,1729
E08B;8-529.3;38;0,2054;70;0,0119
E08B;8-542.11;37;0,20;98;0,0167
E08B;8-522.d1;36;0,1946;337;0,0573
E08B;8-523.11;28;0,1514;305;0,0518
E08B;8-528.6;20;0,1081;38;0,0065
E08B;8-529.x;20;0,1081;20;0,0034
E08B;8-522.b0;19;0,1027;244;0,0415
E08B;8-542.12;13;0,0703;49;0,0083
E08B;3-221;12;0,0649;13;0,0022
E08B;8-800.c0;12;0,0649;12;0,002
E08B;3-225;11;0,0595;11;0,0019
E08B;8-522.b1;10;0,0541;68;0,0116
E08B;3-201;10;0,0541;11;0,0019
E08B;8-522.30;8;0,0432;73;0,0124
E08B;3-200;8;0,0432;9;0,0015
E08B;8-527.0;7;0,0378;7;0,0012
E08B;8-527.2;7;0,0378;7;0,0012
E08B;8-527.7;6;0,0324;7;0,0012
E08B;8-547.1;6;0,0324;7;0,0012
E08B;1-711;6;0,0324;6;0,001
E08B;3-820;6;0,0324;6;0,001
E08B;8-529.7;6;0,0324;6;0,001
E08B;3-203;5;0,027;5;0,0008
E08B;3-207;4;0,0216;7;0,0012
E08C;8-527.8;40;0,5263;75;0,07
E08C;8-522.d0;37;0,4868;239;0,2232
E08C;8-529.8;33;0,4342;47;0,0439
E08C;3-990;22;0,2895;39;0,0364
E08C;8-523.11;20;0,2632;151;0,141
E08C;8-528.9;19;0,25;34;0,0317
E08C;8-527.1;17;0,2237;40;0,0373
E08C;3-222;15;0,1974;16;0,0149
E08C;3-995;14;0,1842;22;0,0205
E08C;8-543.12;13;0,1711;61;0,057
E08C;8-522.90;11;0,1447;51;0,0476
E08C;3-202;11;0,1447;18;0,0168
E08C;8-529.x;11;0,1447;11;0,0103
E08C;8-527.2;10;0,1316;13;0,0121
E08C;8-522.91;9;0,1184;70;0,0654
E08C;8-522.d1;9;0,1184;31;0,0289
E08C;8-529.3;6;0,0789;10;0,0093
E08C;8-528.6;4;0,0526;22;0,0205
E08C;8-522.b0;4;0,0526;18;0,0168
E08C;8-542.11;4;0,0526;7;0,0065
E08C;3-225;4;0,0526;5;0,0047
E08C;3-752.0;4;0,0526;4;0,0037
E08D;8-522.d0;54;0,3354;150;0,1411
E08D;8-527.8;53;0,3292;63;0,0593
E08D;8-529.8;51;0,3168;57;0,0536
E08D;8-528.9;45;0,2795;67;0,063
E08D;3-990;41;0,2547;56;0,0527
E08D;3-222;41;0,2547;45;0,0423
E08D;3-995;32;0,1988;37;0,0348
E08D;8-529.x;21;0,1304;21;0,0198
E08D;8-522.90;20;0,1242;55;0,0517
E08D;8-542.11;19;0,118;40;0,0376
E08D;8-522.91;18;0,1118;48;0,0452
E08D;8-527.1;17;0,1056;21;0,0198
E08D;8-523.11;15;0,0932;45;0,0423
E08D;8-543.12;15;0,0932;44;0,0414
E08D;3-202;14;0,087;16;0,0151
E08D;8-542.12;12;0,0745;26;0,0245
E08D;8-527.2;12;0,0745;13;0,0122
E08D;8-528.8;12;0,0745;13;0,0122
E08D;8-522.b0;11;0,0683;21;0,0198
E08D;3-225;10;0,0621;12;0,0113
E08D;8-522.d1;9;0,0559;23;0,0216
E08D;8-528.6;8;0,0497;11;0,0103
E08D;8-527.0;8;0,0497;10;0,0094
E08D;3-221;7;0,0435;8;0,0075
E08D;3-820;7;0,0435;8;0,0075
E08D;3-200;6;0,0373;6;0,0056
E08D;8-547.0;5;0,0311;23;0,0216
E08D;3-207;5;0,0311;5;0,0047
E08D;3-752.1;5;0,0311;5;0,0047
E08D;8-529.3;5;0,0311;5;0,0047
E08D;8-522.30;4;0,0248;18;0,0169
E08D;3-997;4;0,0248;5;0,0047
E08D;3-201;4;0,0248;4;0,0038
E08D;3-206;4;0,0248;4;0,0038
E08D;3-20x;4;0,0248;4;0,0038
E08D;3-220;4;0,0248;4;0,0038
E60A;1-710;122;0,328;134;0,2869
E60A;3-822;68;0,1828;68;0,1456
E60A;3-820;61;0,164;61;0,1306
E60A;8-903;56;0,1505;56;0,1199
E60A;1-654.0;19;0,0511;20;0,0428
E60A;3-202;16;0,043;16;0,0343
E60A;1-797.0;12;0,0323;12;0,0257
E60A;1-760;11;0,0296;11;0,0236
E60A;1-444.6;9;0,0242;9;0,0193
E60A;1-444.7;8;0,0215;8;0,0171
E60A;3-809;8;0,0215;8;0,0171
E60A;8-930;8;0,0215;8;0,0171
E60A;3-800;7;0,0188;7;0,015
E60A;8-900;7;0,0188;7;0,015
E60A;8-561.1;6;0,0161;6;0,0128
E60A;9-500.0;6;0,0161;6;0,0128
E60A;1-632.0;5;0,0134;5;0,0107
E60A;9-401.22;4;0,0108;4;0,0086
E60A;9-401.30;4;0,0108;4;0,0086
E60B;1-710;129;0,5811;150;0,5814
E60B;1-760;22;0,0991;22;0,0853
E60B;1-654.0;7;0,0315;8;0,031
E60B;3-822;7;0,0315;7;0,0271
E60B;3-900;5;0,0225;7;0,0271
E60B;3-05g.x;5;0,0225;5;0,0194
E60B;3-820;5;0,0225;5;0,0194
E60B;1-444.6;4;0,018;4;0,0155
E63A;1-790;71;0,8452;82;0,8542
E63A;1-791;6;0,0714;6;0,0625
E63B;1-790;17059;0,8355;24523;0,5102
E63B;8-717.0;7497;0,3672;9052;0,1883
E63B;8-717.1;6676;0,327;6917;0,1439
E63B;1-710;3267;0,16;3298;0,0686
E63B;1-711;1096;0,0537;1123;0,0234
E63B;8-706;809;0,0396;893;0,0186
E63B;1-795;365;0,0179;367;0,0076
E63B;1-791;309;0,0151;328;0,0068
E63B;1-714;269;0,0132;269;0,0056
E63B;1-245;258;0,0126;259;0,0054
E63B;9-500.0;196;0,0096;196;0,0041
E63B;8-716.0;170;0,0083;175;0,0036
E63B;1-713;62;0,003;62;0,0013
E63B;8-716.1;58;0,0028;67;0,0014
E63B;1-611.1;54;0,0026;56;0,0012
E63B;1-610.2;53;0,0026;53;0,0011
E63B;8-903;52;0,0025;52;0,0011
E63B;1-611.0;42;0,0021;42;0,0009
E63B;1-715;33;0,0016;38;0,0008
E63B;1-610.0;32;0,0016;32;0,0007
E63B;8-930;19;0,0009;21;0,0004
E63B;1-902.0;18;0,0009;18;0,0004
E63B;1-610.1;16;0,0008;16;0,0003
E63B;1-206;14;0,0007;22;0,0005
E63B;1-612;14;0,0007;14;0,0003
E63B;9-984.0;14;0,0007;14;0,0003
E63B;3-05g.x;11;0,0005;11;0,0002
E63B;3-222;10;0,0005;10;0,0002
E63B;8-925.02;10;0,0005;10;0,0002
E63B;9-984.1;9;0,0004;9;0,0002
E63B;1-207.0;7;0,0003;7;0,0001
E63B;1-208.2;5;0,0002;5;0,0001
E63B;1-247;5;0,0002;5;0,0001
E63B;1-266.0;4;0,0002;4;0,0001
E63B;3-800;4;0,0002;4;0,0001
E64A;3-222;12;0,4286;12;0,2069
E64A;1-710;7;0,25;8;0,1379
E64A;3-722.0;6;0,2143;6;0,1034
E64A;1-711;5;0,1786;5;0,0862
E64A;8-930;4;0,1429;4;0,069
E64C;8-716.1;72;0,5806;73;0,1604
E64C;1-710;67;0,5403;67;0,1473
E64C;1-790;64;0,5161;117;0,2571
E64C;1-791;37;0,2984;85;0,1868
E64C;1-711;34;0,2742;34;0,0747
E64C;8-717.0;23;0,1855;24;0,0527
E64C;8-716.0;23;0,1855;23;0,0505
E64C;8-717.1;19;0,1532;23;0,0505
E64D;1-620.00;7;0,2333;7;0,2333
E64D;1-710;4;0,1333;4;0,1333
E64D;8-900;4;0,1333;4;0,1333
E65B;1-710;9;0,3214;9;0,2647
E65B;1-714;4;0,1429;4;0,1176
E65C;1-710;34;0,2282;35;0,2035
E65C;8-930;26;0,1745;26;0,1512
E65C;1-711;13;0,0872;16;0,093
E65C;3-202;12;0,0805;12;0,0698
E65C;3-222;8;0,0537;8;0,0465
E65C;1-714;5;0,0336;5;0,0291
E65C;1-715;5;0,0336;5;0,0291
E65C;3-225;5;0,0336;5;0,0291
E65C;8-717.1;4;0,0268;4;0,0233
E66B;8-930;5;0,625;5;0,2174
E69C;1-620.01;4;0,0851;8;0,2353
E69C;8-900;4;0,0851;4;0,1176
E69D;1-710;850;0,4493;868;0,491
E69D;1-714;317;0,1675;337;0,1906
E69D;8-020.x;86;0,0455;362;0,2048
E69D;9-500.0;48;0,0254;48;0,0271
E69D;1-715;18;0,0095;19;0,0107
E69D;8-561.1;14;0,0074;14;0,0079
E69D;9-401.30;11;0,0058;11;0,0062
E69D;1-207.0;10;0,0053;12;0,0068
E69D;9-500.2;9;0,0048;9;0,0051
E69D;1-207.1;8;0,0042;8;0,0045
E69D;8-903;7;0,0037;7;0,004
E69D;1-760;6;0,0032;8;0,0045
E69D;1-700;6;0,0032;7;0,004
E69D;1-712;5;0,0026;5;0,0028
E69D;9-500.1;5;0,0026;5;0,0028
E69D;1-316.10;4;0,0021;4;0,0023
E69E;1-710;128;0,2344;132;0,1571
E69E;8-930;79;0,1447;79;0,094
E69E;8-716.0;38;0,0696;49;0,0583
E69E;3-222;37;0,0678;37;0,044
E69E;8-717.1;35;0,0641;36;0,0429
E69E;1-714;25;0,0458;28;0,0333
E69E;1-711;25;0,0458;26;0,031
E69E;3-225;22;0,0403;22;0,0262
E69E;3-202;20;0,0366;20;0,0238
E69E;8-717.0;19;0,0348;25;0,0298
E69E;1-843;16;0,0293;20;0,0238
E69E;1-275.0;10;0,0183;10;0,0119
E69E;8-020.x;9;0,0165;45;0,0536
E69E;1-790;9;0,0165;20;0,0238
E69E;3-990;9;0,0165;14;0,0167
E69E;8-900;9;0,0165;9;0,0107
E69E;1-430.2;7;0,0128;8;0,0095
E69E;1-620.0x;7;0,0128;7;0,0083
E69E;3-034;7;0,0128;7;0,0083
E69E;8-547.0;7;0,0128;7;0,0083
E69E;8-547.1;7;0,0128;7;0,0083
E69E;3-05g.x;6;0,011;7;0,0083
E69E;3-993;6;0,011;7;0,0083
E69E;8-83b.c6;6;0,011;6;0,0071
E69E;1-316.11;5;0,0092;5;0,006
E69E;1-430.1;5;0,0092;5;0,006
E69E;1-432.01;5;0,0092;5;0,006
E69E;1-713;4;0,0073;4;0,0048
E69E;1-715;4;0,0073;4;0,0048
E69E;1-791;4;0,0073;4;0,0048
E69E;3-226;4;0,0073;4;0,0048
E69E;3-721.01;4;0,0073;4;0,0048
E69E;3-721.21;4;0,0073;4;0,0048
E69E;3-800;4;0,0073;4;0,0048
E69E;3-820;4;0,0073;4;0,0048
E71A;8-542.11;7;0,5385;25;0,3165
E71A;8-800.c0;6;0,4615;6;0,0759
E71B;1-432.01;28;0,5833;28;0,0755
E71B;1-710;26;0,5417;28;0,0755
E71B;3-222;25;0,5208;28;0,0755
E71B;3-225;24;0,50;27;0,0728
E71B;1-843;20;0,4167;31;0,0836
E71B;1-430.1;19;0,3958;27;0,0728
E71B;3-820;14;0,2917;14;0,0377
E71B;3-990;14;0,2917;14;0,0377
E71B;1-620.0x;13;0,2708;13;0,035
E71B;8-543.12;10;0,2083;21;0,0566
E71B;1-430.2;8;0,1667;15;0,0404
E71B;3-202;8;0,1667;9;0,0243
E71B;1-620.00;8;0,1667;8;0,0216
E71B;1-620.1x;7;0,1458;7;0,0189
E71B;1-432.00;6;0,125;6;0,0162
E71B;8-542.11;5;0,1042;20;0,0539
E71B;3-200;5;0,1042;5;0,0135
E71B;3-220;5;0,1042;5;0,0135
E71B;1-430.x;4;0,0833;6;0,0162
E71B;1-711;4;0,0833;4;0,0108
E71B;3-05f;4;0,0833;4;0,0108
E71C;1-843;32;0,7619;39;0,1283
E71C;1-430.1;32;0,7619;34;0,1118
E71C;1-710;24;0,5714;33;0,1086
E71C;1-620.0x;19;0,4524;20;0,0658
E71C;1-430.2;17;0,4048;20;0,0658
E71C;3-222;16;0,381;19;0,0625
E71C;3-225;14;0,3333;17;0,0559
E71C;1-620.00;11;0,2619;12;0,0395
E71C;3-990;10;0,2381;11;0,0362
E71C;8-900;10;0,2381;11;0,0362
E71C;8-542.11;7;0,1667;25;0,0822
E71C;3-820;7;0,1667;7;0,023
E71C;1-711;6;0,1429;6;0,0197
E71C;1-430.x;4;0,0952;4;0,0132
E71C;1-620.01;4;0,0952;4;0,0132
E71D;8-542.11;5155;0,3526;11520;0,2431
E71D;3-222;4048;0,2769;4253;0,0897
E71D;3-225;3287;0,2249;3449;0,0728
E71D;1-710;2750;0,1881;2941;0,0621
E71D;8-542.12;2233;0,1528;4259;0,0899
E71D;3-990;1451;0,0993;1785;0,0377
E71D;3-220;1264;0,0865;1309;0,0276
E71D;3-226;948;0,0649;973;0,0205
E71D;8-547.0;862;0,059;1792;0,0378
E71D;8-543.12;787;0,0538;1683;0,0355
E71D;3-202;770;0,0527;808;0,017
E71D;8-800.c0;715;0,0489;822;0,0173
E71D;3-221;648;0,0443;668;0,0141
E71D;3-203;561;0,0384;596;0,0126
E71D;1-711;458;0,0313;560;0,0118
E71D;3-207;455;0,0311;460;0,0097
E71D;3-820;429;0,0293;443;0,0093
E71D;3-200;232;0,0159;239;0,005
E71D;3-993;226;0,0155;244;0,0051
E71D;6-001.c2;218;0,0149;226;0,0048
E71D;8-547.1;194;0,0133;222;0,0047
E71D;6-001.c3;170;0,0116;199;0,0042
E71D;6-002.72;160;0,0109;188;0,004
E71D;8-930;157;0,0107;378;0,008
E71D;3-752.1;153;0,0105;153;0,0032
E71D;8-152.1;137;0,0094;214;0,0045
E71D;6-001.c4;129;0,0088;177;0,0037
E71D;3-20x;120;0,0082;124;0,0026
E71D;6-005.d0;119;0,0081;131;0,0028
E71D;8-542.32;118;0,0081;198;0,0042
E71D;3-997;117;0,008;117;0,0025
E71D;8-542.13;112;0,0077;208;0,0044
E71D;8-547.2;110;0,0075;243;0,0051
E71D;3-800;110;0,0075;117;0,0025
E71D;3-206;105;0,0072;106;0,0022
E71D;3-994;104;0,0071;199;0,0042
E71D;8-543.11;102;0,007;186;0,0039
E71D;3-754.x;100;0,0068;100;0,0021
E71D;1-859.x;99;0,0068;258;0,0054
E71D;1-844;93;0,0064;111;0,0023
E71D;8-543.32;92;0,0063;191;0,004
E71D;1-100;87;0,006;140;0,003
E71D;3-24x;83;0,0057;83;0,0018
E71D;6-001.c1;80;0,0055;95;0,002
E71D;3-228;79;0,0054;79;0,0017
E71D;3-752.0;70;0,0048;70;0,0015
E71D;1-843;69;0,0047;85;0,0018
E71D;6-002.73;68;0,0047;68;0,0014
E71D;6-001.cj;66;0,0045;66;0,0014
E71D;3-825;60;0,0041;63;0,0013
E71D;8-542.31;59;0,004;86;0,0018
E71D;6-002.99;59;0,004;64;0,0014
E71D;1-620.0x;58;0,004;59;0,0012
E71D;8-527.8;56;0,0038;56;0,0012
E71D;9-401.30;56;0,0038;56;0,0012
E71D;6-001.c8;55;0,0038;55;0,0012
E71D;6-001.c9;53;0,0036;53;0,0011
E71D;6-001.cf;52;0,0036;52;0,0011
E71D;3-705.0;51;0,0035;54;0,0011
E71D;8-542.22;51;0,0035;53;0,0011
E71D;8-179.x;50;0,0034;55;0,0012
E71D;1-632.0;50;0,0034;53;0,0011
E71D;3-705.1;48;0,0033;51;0,0011
E71D;8-527.0;48;0,0033;48;0,001
E71D;6-002.98;46;0,0031;46;0,001
E71D;6-001.cd;44;0,003;44;0,0009
E71D;3-823;43;0,0029;53;0,0011
E71D;8-547.x;42;0,0029;128;0,0027
E71D;6-001.ch;41;0,0028;41;0,0009
E71D;8-800.c1;41;0,0028;41;0,0009
E71D;3-724.0;40;0,0027;46;0,001
E71D;6-001.ca;40;0,0027;40;0,0008
E71D;8-542.51;39;0,0027;68;0,0014
E71D;9-984.0;38;0,0026;38;0,0008
E71D;8-522.91;37;0,0025;42;0,0009
E71D;6-001.ce;37;0,0025;37;0,0008
E71D;1-620.00;36;0,0025;38;0,0008
E71D;3-753.0;36;0,0025;36;0,0008
E71D;1-712;35;0,0024;37;0,0008
E71D;1-713;35;0,0024;36;0,0008
E71D;6-002.74;35;0,0024;35;0,0007
E71D;8-020.x;34;0,0023;57;0,0012
E71D;8-542.21;32;0,0022;54;0,0011
E71D;3-201;30;0,0021;31;0,0007
E71D;3-998;30;0,0021;30;0,0006
E71D;1-715;29;0,002;29;0,0006
E71D;5-399.5;27;0,0018;27;0,0006
E71D;1-242;25;0,0017;29;0,0006
E71D;6-002.94;25;0,0017;25;0,0005
E71D;3-822;24;0,0016;26;0,0005
E71D;6-001.cc;24;0,0016;24;0,0005
E71D;6-005.d1;24;0,0016;24;0,0005
E71D;9-984.1;24;0,0016;24;0,0005
E71D;8-543.13;23;0,0016;39;0,0008
E71D;6-007.7;23;0,0016;25;0,0005
E71D;8-800.g0;23;0,0016;23;0,0005
E71D;3-205;22;0,0015;27;0,0006
E71D;6-001.c7;22;0,0015;22;0,0005
E71D;8-529.x;22;0,0015;22;0,0005
E71D;8-542.92;22;0,0015;22;0,0005
E71D;6-002.9a;21;0,0014;23;0,0005
E71D;1-440.a;21;0,0014;22;0,0005
E71D;6-002.4c;21;0,0014;21;0,0004
E71D;6-005.d4;21;0,0014;21;0,0004
E71D;8-543.22;20;0,0014;26;0,0005
E71D;6-001.c0;20;0,0014;20;0,0004
E71D;6-001.cg;20;0,0014;20;0,0004
E71D;8-020.y;19;0,0013;27;0,0006
E71D;3-802;19;0,0013;25;0,0005
E71D;3-724.x;19;0,0013;21;0,0004
E71D;6-005.d5;19;0,0013;19;0,0004
E71D;8-522.d1;19;0,0013;19;0,0004
E71D;6-002.9d;18;0,0012;18;0,0004
E71D;8-800.f0;17;0,0012;27;0,0006
E71D;8-153;17;0,0012;23;0,0005
E71D;8-522.d0;17;0,0012;19;0,0004
E71D;6-001.cb;17;0,0012;17;0,0004
E71D;6-002.9g;17;0,0012;17;0,0004
E71D;6-005.d2;17;0,0012;17;0,0004
E71D;3-22x;16;0,0011;17;0,0004
E71D;3-223;15;0,001;24;0,0005
E71D;3-724.1;15;0,001;17;0,0004
E71D;8-900;15;0,001;17;0,0004
E71D;8-529.8;15;0,001;16;0,0003
E71D;6-007.m;15;0,001;15;0,0003
E71D;9-401.31;15;0,001;15;0,0003
E71D;6-002.9c;14;0,001;14;0,0003
E71D;6-002.9e;14;0,001;14;0,0003
E71D;6-002.9h;14;0,001;14;0,0003
E71D;8-522.90;13;0,0009;17;0,0004
E71D;3-80x;13;0,0009;15;0,0003
E71D;3-804;13;0,0009;14;0,0003
E71D;3-753.1;13;0,0009;13;0,0003
E71D;6-002.93;13;0,0009;13;0,0003
E71D;6-005.d7;13;0,0009;13;0,0003
E71D;3-703.0;12;0,0008;13;0,0003
E71D;3-84x;12;0,0008;13;0,0003
E71D;3-82a;12;0,0008;12;0,0003
E71D;6-001.c5;12;0,0008;12;0,0003
E71D;6-005.d8;12;0,0008;12;0,0003
E71D;8-542.52;11;0,0008;13;0,0003
E71D;1-440.9;11;0,0008;12;0,0003
E71D;5-399.4;11;0,0008;11;0,0002
E71D;6-001.f7;11;0,0008;11;0,0002
E71D;6-001.f8;11;0,0008;11;0,0002
E71D;9-410.14;11;0,0008;11;0,0002
E71D;8-542.41;10;0,0007;16;0,0003
E71D;8-542.42;10;0,0007;13;0,0003
E71D;6-002.97;10;0,0007;11;0,0002
E71D;3-030;10;0,0007;10;0,0002
E71D;3-754.10;10;0,0007;10;0,0002
E71D;6-002.75;10;0,0007;10;0,0002
E71D;6-002.95;10;0,0007;10;0,0002
E71D;9-401.00;10;0,0007;10;0,0002
E71D;9-401.22;10;0,0007;10;0,0002
E71D;3-826;9;0,0006;10;0,0002
E71D;3-722.0;9;0,0006;9;0,0002
E71D;6-002.4d;9;0,0006;9;0,0002
E71D;6-002.96;9;0,0006;9;0,0002
E71D;6-002.9b;9;0,0006;9;0,0002
E71D;3-227;8;0,0005;9;0,0002
E71D;3-70c.x;8;0,0005;8;0,0002
E71D;6-002.4e;8;0,0005;8;0,0002
E71D;6-005.d3;8;0,0005;8;0,0002
E71D;8-543.51;8;0,0005;8;0,0002
E71D;1-206;7;0,0005;15;0,0003
E71D;3-733.0;7;0,0005;10;0,0002
E71D;1-442.0;7;0,0005;8;0,0002
E71D;1-207.0;7;0,0005;7;0,0001
E71D;1-620.01;7;0,0005;7;0,0001
E71D;8-800.0;7;0,0005;7;0,0001
E71D;1-620.x;6;0,0004;8;0,0002
E71D;1-208.8;6;0,0004;7;0,0001
E71D;3-809;6;0,0004;7;0,0001
E71D;8-523.11;6;0,0004;7;0,0001
E71D;3-754.00;6;0,0004;6;0,0001
E71D;3-801;6;0,0004;6;0,0001
E71D;3-821;6;0,0004;6;0,0001
E71D;8-542.72;6;0,0004;6;0,0001
E71D;9-984.4;6;0,0004;6;0,0001
E71D;1-853.2;5;0,0003;6;0,0001
E71D;8-179.y;5;0,0003;6;0,0001
E71D;1-650.1;5;0,0003;5;0,0001
E71D;3-05g.x;5;0,0003;5;0,0001
E71D;3-722.1;5;0,0003;5;0,0001
E71D;3-995;5;0,0003;5;0,0001
E71D;6-001.a2;5;0,0003;5;0,0001
E71D;6-001.c6;5;0,0003;5;0,0001
E71D;6-002.10;5;0,0003;5;0,0001
E71D;6-005.d6;5;0,0003;5;0,0001
E71D;8-144.0;5;0,0003;5;0,0001
E71D;8-528.9;5;0,0003;5;0,0001
E71D;8-543.21;5;0,0003;5;0,0001
E71D;8-903;5;0,0003;5;0,0001
E71D;8-919;5;0,0003;5;0,0001
E71D;8-543.33;4;0,0003;16;0,0003
E71D;3-035;4;0,0003;12;0,0003
E71D;1-432.1;4;0,0003;7;0,0001
E71D;3-806;4;0,0003;6;0,0001
E71D;1-650.2;4;0,0003;5;0,0001
E71D;8-541.x;4;0,0003;5;0,0001
E71D;8-810.x;4;0,0003;5;0,0001
E71D;1-208.x;4;0,0003;4;0,0001
E71D;1-651;4;0,0003;4;0,0001
E71D;1-653;4;0,0003;4;0,0001
E71D;3-137;4;0,0003;4;0,0001
E71D;3-614;4;0,0003;4;0,0001
E71D;3-61x;4;0,0003;4;0,0001
E71D;3-750;4;0,0003;4;0,0001
E71D;3-805;4;0,0003;4;0,0001
E71D;3-843.0;4;0,0003;4;0,0001
E71D;6-002.13;4;0,0003;4;0,0001
E71D;6-002.92;4;0,0003;4;0,0001
E71D;6-002.9j;4;0,0003;4;0,0001
E71D;6-002.9k;4;0,0003;4;0,0001
E71D;6-007.9;4;0,0003;4;0,0001
E71D;8-522.b1;4;0,0003;4;0,0001
E71D;8-527.1;4;0,0003;4;0,0001
E71D;8-542.62;4;0,0003;4;0,0001
E71D;8-542.82;4;0,0003;4;0,0001
E71D;9-401.32;4;0,0003;4;0,0001
E71D;9-984.5;4;0,0003;4;0,0001
E73B;8-152.1;17;0,3542;25;0,3623
E73B;1-844;10;0,2083;10;0,1449
E73B;1-710;4;0,0833;4;0,058
E73B;3-222;4;0,0833;4;0,058
E73B;8-930;4;0,0833;4;0,058
E74Z;1-710;136;0,3607;146;0,1613
E74Z;1-711;108;0,2865;111;0,1227
E74Z;3-202;68;0,1804;69;0,0762
E74Z;8-824;59;0,1565;75;0,0829
E74Z;3-222;52;0,1379;52;0,0575
E74Z;1-715;29;0,0769;29;0,032
E74Z;3-990;26;0,069;28;0,0309
E74Z;3-225;22;0,0584;22;0,0243
E74Z;8-560.1;11;0,0292;67;0,074
E74Z;1-712;11;0,0292;12;0,0133
E74Z;3-221;11;0,0292;11;0,0122
E74Z;8-547.31;9;0,0239;9;0,0099
E74Z;3-993;8;0,0212;9;0,0099
E74Z;1-713;8;0,0212;8;0,0088
E74Z;3-220;8;0,0212;8;0,0088
E74Z;3-824.0;8;0,0212;8;0,0088
E74Z;8-561.1;8;0,0212;8;0,0088
E74Z;1-206;7;0,0186;17;0,0188
E74Z;3-806;7;0,0186;9;0,0099
E74Z;3-826;7;0,0186;9;0,0099
E74Z;1-204.2;7;0,0186;7;0,0077
E74Z;8-542.11;6;0,0159;10;0,011
E74Z;3-200;6;0,0159;6;0,0066
E74Z;3-820;6;0,0159;6;0,0066
E74Z;8-547.0;5;0,0133;7;0,0077
E74Z;3-207;5;0,0133;5;0,0055
E74Z;6-001.e6;5;0,0133;5;0,0055
E74Z;8-930;5;0,0133;5;0,0055
E74Z;1-205;4;0,0106;5;0,0055
E74Z;1-208.2;4;0,0106;4;0,0044
E74Z;3-226;4;0,0106;4;0,0044
E74Z;3-752.1;4;0,0106;4;0,0044
E75C;5-319.9;113;0,3404;125;0,2998
E75C;8-930;57;0,1717;57;0,1367
E75C;1-710;29;0,0873;29;0,0695
E75C;3-222;24;0,0723;24;0,0576
E75C;1-620.00;17;0,0512;17;0,0408
E75C;1-711;14;0,0422;14;0,0336
E75C;8-903;12;0,0361;12;0,0288
E75C;3-225;8;0,0241;8;0,0192
E75C;3-990;8;0,0241;8;0,0192
E75C;8-900;8;0,0241;8;0,0192
E75C;3-202;7;0,0211;7;0,0168
E75C;1-714;6;0,0181;6;0,0144
E75C;3-809;6;0,0181;6;0,0144
E75C;3-822;5;0,0151;5;0,012
E75C;8-700.x;5;0,0151;5;0,012
E76C;3-222;7;0,0693;7;0,1628
E78Z;8-716.1;1315;1,00;1334;0,4547
E78Z;1-790;531;0,4038;540;0,184
E78Z;8-706;333;0,2532;333;0,1135
E78Z;1-710;256;0,1947;265;0,0903
E78Z;1-791;184;0,1399;186;0,0634
E78Z;1-711;138;0,1049;138;0,047
E78Z;8-716.0;40;0,0304;41;0,014
E78Z;8-930;32;0,0243;32;0,0109
E78Z;1-245;11;0,0084;11;0,0037
E78Z;9-984.0;8;0,0061;8;0,0027
E78Z;1-715;7;0,0053;7;0,0024
E78Z;1-795;6;0,0046;6;0,002
E78Z;3-202;6;0,0046;6;0,002
E78Z;1-714;5;0,0038;5;0,0017
E78Z;3-990;4;0,003;4;0,0014
E78Z;9-984.1;4;0,003;4;0,0014
E79D;1-710;27;0,1677;29;0,218
E79D;3-222;22;0,1366;22;0,1654
E79D;3-202;17;0,1056;17;0,1278
E79D;8-930;16;0,0994;16;0,1203
E79D;1-711;15;0,0932;15;0,1128
F18D;5-378.07;36;0,9474;41;0,6119
F18D;5-983;16;0,4211;16;0,2388
F21E;5-896.0g;277;0,8343;1620;0,3049
F21E;8-191.01;186;0,5602;1323;0,249
F21E;8-191.10;181;0,5452;1051;0,1978
F21E;8-191.5;173;0,5211;597;0,1124
F21E;8-191.00;46;0,1386;153;0,0288
F21E;8-191.11;46;0,1386;115;0,0216
F21E;5-896.1f;45;0,1355;136;0,0256
F21E;8-192.0g;41;0,1235;128;0,0241
F21E;8-191.21;19;0,0572;53;0,01
F21E;5-896.0f;12;0,0361;46;0,0087
F21E;5-896.1g;7;0,0211;27;0,0051
F21E;8-192.1f;7;0,0211;14;0,0026
F21E;8-192.1g;7;0,0211;11;0,0021
F21E;9-500.0;4;0,012;12;0,0023
F27C;8-191.01;4;0,6667;56;0,2511
F27C;5-896.1g;4;0,6667;48;0,2152
F27C;8-191.10;4;0,6667;47;0,2108
F27C;5-916.a1;4;0,6667;27;0,1211
F27C;8-191.5;4;0,6667;18;0,0807
F27C;8-191.11;4;0,6667;9;0,0404
F27C;5-869.1;4;0,6667;6;0,0269
F27D;5-896.1g;104;0,8814;378;0,1419
F27D;8-191.01;93;0,7881;736;0,2764
F27D;8-191.10;92;0,7797;578;0,217
F27D;8-191.5;83;0,7034;316;0,1187
F27D;5-896.0g;58;0,4915;343;0,1288
F27D;8-191.11;29;0,2458;73;0,0274
F27D;8-191.00;21;0,178;85;0,0319
F27D;5-896.1f;18;0,1525;88;0,033
F27D;8-192.1g;9;0,0763;17;0,0064
