IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
802A;Q85.0;10;0,2439;10;0,0862
802A;I10.00;5;0,122;5;0,0431
802A;M35.0;5;0,122;5;0,0431
802A;G40.8;4;0,0976;4;0,0345
802C;M35.0;5;0,0207;5;0,0397
863Z;Z10;6;0,1304;6;0,1304
863Z;P07.3;5;0,1087;5;0,1087
961Z;Z94.0;315;0,1669;315;0,1104
961Z;Z03.8;166;0,088;166;0,0582
961Z;I10.90;69;0,0366;69;0,0242
961Z;I10.00;64;0,0339;64;0,0224
961Z;P07.3;61;0,0323;61;0,0214
961Z;R26.8;61;0,0323;61;0,0214
961Z;A63.0;42;0,0223;42;0,0147
961Z;G81.0;36;0,0191;36;0,0126
961Z;Z85.3;34;0,018;34;0,0119
961Z;I69.4;31;0,0164;31;0,0109
961Z;E11.90;27;0,0143;27;0,0095
961Z;R47.0;26;0,0138;26;0,0091
961Z;G81.1;23;0,0122;24;0,0084
961Z;N18.5;21;0,0111;21;0,0074
961Z;Z01.5;21;0,0111;21;0,0074
961Z;U51.02;20;0,0106;20;0,007
961Z;I69.3;19;0,0101;19;0,0067
961Z;N18.3;18;0,0095;18;0,0063
961Z;I48.2;17;0,009;17;0,006
961Z;Z92.1;17;0,009;17;0,006
961Z;I48.0;16;0,0085;16;0,0056
961Z;Z92.2;15;0,0079;15;0,0053
961Z;F83;13;0,0069;13;0,0046
961Z;I25.10;13;0,0069;13;0,0046
961Z;R11;13;0,0069;13;0,0046
961Z;U50.10;13;0,0069;13;0,0046
961Z;U50.20;13;0,0069;13;0,0046
961Z;Z49.1;13;0,0069;13;0,0046
961Z;Z92.6;13;0,0069;13;0,0046
961Z;Z94.81;13;0,0069;13;0,0046
961Z;E66.99;12;0,0064;12;0,0042
961Z;I67.3;12;0,0064;12;0,0042
961Z;R32;12;0,0064;12;0,0042
961Z;R47.1;12;0,0064;12;0,0042
961Z;E78.0;11;0,0058;11;0,0039
961Z;R42;11;0,0058;11;0,0039
961Z;U50.30;11;0,0058;11;0,0039
961Z;C92.00;10;0,0053;10;0,0035
961Z;E14.90;10;0,0053;10;0,0035
961Z;E55.9;10;0,0053;10;0,0035
961Z;G40.1;10;0,0053;10;0,0035
961Z;N48.8;10;0,0053;10;0,0035
961Z;G40.2;9;0,0048;9;0,0032
961Z;Q21.1;9;0,0048;9;0,0032
961Z;Z03.3;9;0,0048;9;0,0032
961Z;Z52.4;9;0,0048;9;0,0032
961Z;E87.6;8;0,0042;8;0,0028
961Z;F32.0;8;0,0042;8;0,0028
961Z;G46.8;8;0,0042;8;0,0028
961Z;H53.4;8;0,0042;8;0,0028
961Z;I25.11;8;0,0042;8;0,0028
961Z;I25.13;8;0,0042;8;0,0028
961Z;K59.0;8;0,0042;8;0,0028
961Z;N40;8;0,0042;8;0,0028
961Z;R15;8;0,0042;8;0,0028
961Z;R26.3;8;0,0042;8;0,0028
961Z;Z94.1;8;0,0042;8;0,0028
961Z;D84.8;7;0,0037;7;0,0025
961Z;E53.8;7;0,0037;7;0,0025
961Z;E78.5;7;0,0037;7;0,0025
961Z;F06.7;7;0,0037;7;0,0025
961Z;G51.0;7;0,0037;7;0,0025
961Z;G81.9;7;0,0037;7;0,0025
961Z;I25.12;7;0,0037;7;0,0025
961Z;I69.1;7;0,0037;7;0,0025
961Z;J45.9;7;0,0037;7;0,0025
961Z;K62.8;7;0,0037;7;0,0025
961Z;M54.5;7;0,0037;7;0,0025
961Z;R13.9;7;0,0037;7;0,0025
961Z;R26.0;7;0,0037;7;0,0025
961Z;R29.5;7;0,0037;7;0,0025
961Z;U50.40;7;0,0037;7;0,0025
961Z;Z09.88;7;0,0037;7;0,0025
961Z;Z10;7;0,0037;7;0,0025
961Z;Z99.3;7;0,0037;7;0,0025
961Z;F32.9;6;0,0032;6;0,0021
961Z;F45.41;6;0,0032;6;0,0021
961Z;I25.22;6;0,0032;6;0,0021
961Z;I48.9;6;0,0032;6;0,0021
961Z;M17.1;6;0,0032;6;0,0021
961Z;N18.2;6;0,0032;6;0,0021
961Z;Z13.8;6;0,0032;6;0,0021
961Z;Z92.3;6;0,0032;6;0,0021
961Z;Z93.1;6;0,0032;6;0,0021
961Z;C61;5;0,0026;5;0,0018
961Z;C78.0;5;0,0026;5;0,0018
961Z;C79.5;5;0,0026;5;0,0018
961Z;D46.2;5;0,0026;5;0,0018
961Z;E03.9;5;0,0026;5;0,0018
961Z;E34.3;5;0,0026;5;0,0018
961Z;E46;5;0,0026;5;0,0018
961Z;E79.0;5;0,0026;5;0,0018
961Z;E83.4;5;0,0026;5;0,0018
961Z;F43.2;5;0,0026;5;0,0018
961Z;G40.3;5;0,0026;5;0,0018
961Z;G40.8;5;0,0026;5;0,0018
961Z;G43.1;5;0,0026;5;0,0018
961Z;G63.2;5;0,0026;5;0,0018
961Z;I10.01;5;0,0026;5;0,0018
961Z;I48.1;5;0,0026;5;0,0018
961Z;I50.9;5;0,0026;5;0,0018
961Z;I65.2;5;0,0026;5;0,0018
961Z;I70.22;5;0,0026;5;0,0018
961Z;M16.1;5;0,0026;5;0,0018
961Z;M48.06;5;0,0026;5;0,0018
961Z;N18.1;5;0,0026;5;0,0018
961Z;N18.9;5;0,0026;5;0,0018
961Z;P07.2;5;0,0026;5;0,0018
961Z;R51;5;0,0026;5;0,0018
961Z;R52.2;5;0,0026;5;0,0018
961Z;R53;5;0,0026;5;0,0018
961Z;U51.12;5;0,0026;5;0,0018
961Z;Z01.7;5;0,0026;5;0,0018
961Z;Z08.7;5;0,0026;5;0,0018
961Z;Z85.0;5;0,0026;5;0,0018
961Z;Z86.1;5;0,0026;5;0,0018
961Z;Z86.7;5;0,0026;5;0,0018
961Z;C78.6;4;0,0021;4;0,0014
961Z;C78.7;4;0,0021;4;0,0014
961Z;C90.00;4;0,0021;4;0,0014
961Z;E03.8;4;0,0021;4;0,0014
961Z;F17.1;4;0,0021;4;0,0014
961Z;F89;4;0,0021;4;0,0014
961Z;G40.9;4;0,0021;4;0,0014
961Z;G47.38;4;0,0021;4;0,0014
961Z;I34.0;4;0,0021;4;0,0014
961Z;I95.1;4;0,0021;4;0,0014
961Z;K91.2;4;0,0021;4;0,0014
961Z;M16.0;4;0,0021;4;0,0014
961Z;M81.99;4;0,0021;4;0,0014
961Z;Q41.1;4;0,0021;4;0,0014
961Z;Q43.3;4;0,0021;4;0,0014
961Z;R29.6;4;0,0021;4;0,0014
961Z;R62.0;4;0,0021;4;0,0014
961Z;Z01.6;4;0,0021;4;0,0014
961Z;Z12.8;4;0,0021;4;0,0014
961Z;Z45.20;4;0,0021;4;0,0014
961Z;Z92.4;4;0,0021;4;0,0014
961Z;Z96.64;4;0,0021;4;0,0014
961Z;Z96.65;4;0,0021;4;0,0014
A15D;C90.00;6;0,4615;8;0,6154
A36B;Z94.81;11;0,6471;11;0,1507
A36B;D69.58;6;0,3529;6;0,0822
A36B;D90;6;0,3529;6;0,0822
A36B;D47.4;4;0,2353;4;0,0548
A36B;D64.8;4;0,2353;4;0,0548
A42C;Z52.01;24;0,2824;24;0,2449
A42C;C90.00;18;0,2118;18;0,1837
A42C;Z51.81;8;0,0941;8;0,0816
A42C;D69.58;5;0,0588;5;0,051
A42C;C84.4;4;0,0471;4;0,0408
A60C;D90;23;0,2347;23;0,1825
A60C;J44.89;19;0,1939;19;0,1508
A60C;Z51.81;18;0,1837;18;0,1429
A60C;Z94.2;17;0,1735;17;0,1349
A60C;Z94.1;11;0,1122;11;0,0873
A60C;Z94.0;5;0,051;5;0,0397
A60C;Z94.3;4;0,0408;4;0,0317
A60D;D90;7;0,3043;7;0,1373
A60D;Z94.2;6;0,2609;6;0,1176
A60D;Z94.0;4;0,1739;4;0,0784
A61B;Z94.81;448;0,5346;449;0,1768
A61B;L99.23;191;0,2279;193;0,076
A61B;Z51.81;137;0,1635;137;0,054
A61B;D90;124;0,148;124;0,0488
A61B;Z94.80;120;0,1432;120;0,0473
A61B;C92.00;116;0,1384;116;0,0457
A61B;L99.22;98;0,1169;100;0,0394
A61B;C92.01;63;0,0752;63;0,0248
A61B;T86.07;58;0,0692;84;0,0331
A61B;Z95.81;52;0,0621;52;0,0205
A61B;C91.00;40;0,0477;40;0,0158
A61B;T86.06;39;0,0465;48;0,0189
A61B;J99.22;33;0,0394;33;0,013
A61B;K77.23;29;0,0346;29;0,0114
A61B;K93.23;29;0,0346;29;0,0114
A61B;L99.21;27;0,0322;27;0,0106
A61B;Z94.88;25;0,0298;25;0,0098
A61B;H58.22;24;0,0286;24;0,0095
A61B;L99.11;24;0,0286;24;0,0095
A61B;Z45.20;24;0,0286;24;0,0095
A61B;L99.14;23;0,0274;23;0,0091
A61B;E78.0;20;0,0239;20;0,0079
A61B;J99.23;20;0,0239;20;0,0079
A61B;K77.22;20;0,0239;20;0,0079
A61B;K93.33;18;0,0215;18;0,0071
A61B;K93.41;18;0,0215;18;0,0071
A61B;M36.52;17;0,0203;18;0,0071
A61B;C91.10;17;0,0203;17;0,0067
A61B;D56.0;17;0,0203;17;0,0067
A61B;H58.21;17;0,0203;17;0,0067
A61B;L99.12;16;0,0191;17;0,0067
A61B;K93.32;15;0,0179;15;0,0059
A61B;N18.3;15;0,0179;15;0,0059
A61B;Z09.80;15;0,0179;15;0,0059
A61B;T86.02;13;0,0155;17;0,0067
A61B;K93.43;13;0,0155;13;0,0051
A61B;R64;12;0,0143;12;0,0047
A61B;D46.2;11;0,0131;11;0,0043
A61B;E11.90;11;0,0131;11;0,0043
A61B;I10.90;11;0,0131;11;0,0043
A61B;D69.58;10;0,0119;10;0,0039
A61B;E66.00;10;0,0119;10;0,0039
A61B;E80.4;10;0,0119;10;0,0039
A61B;G62.9;10;0,0119;10;0,0039
A61B;I48.0;10;0,0119;10;0,0039
A61B;M36.53;10;0,0119;10;0,0039
A61B;T86.01;10;0,0119;10;0,0039
A61B;D61.3;9;0,0107;9;0,0035
A61B;G55.1;9;0,0107;9;0,0035
A61B;I51.7;9;0,0107;9;0,0035
A61B;K77.13;9;0,0107;9;0,0035
A61B;M51.2;9;0,0107;9;0,0035
A61B;Z92.2;9;0,0107;9;0,0035
A61B;T86.05;8;0,0095;9;0,0035
A61B;C90.00;8;0,0095;8;0,0032
A61B;Z85.6;8;0,0095;8;0,0032
A61B;C84.4;7;0,0084;7;0,0028
A61B;D47.1;7;0,0084;7;0,0028
A61B;D57.1;7;0,0084;7;0,0028
A61B;H58.23;7;0,0084;7;0,0028
A61B;J99.21;7;0,0084;7;0,0028
A61B;K77.21;7;0,0084;7;0,0028
A61B;K93.21;7;0,0084;7;0,0028
A61B;C71.8;6;0,0072;6;0,0024
A61B;C83.0;6;0,0072;6;0,0024
A61B;C92.10;6;0,0072;6;0,0024
A61B;D47.4;6;0,0072;6;0,0024
A61B;C84.5;5;0,006;5;0,002
A61B;C91.01;5;0,006;5;0,002
A61B;D46.7;5;0,006;5;0,002
A61B;D80.3;5;0,006;5;0,002
A61B;M36.51;5;0,006;5;0,002
A61B;C44.7;4;0,0048;4;0,0016
A61B;C83.1;4;0,0048;4;0,0016
A61B;C85.9;4;0,0048;4;0,0016
A61B;C93.10;4;0,0048;4;0,0016
A61B;F32.9;4;0,0048;4;0,0016
A61B;K93.31;4;0,0048;4;0,0016
A61B;K93.42;4;0,0048;4;0,0016
A61B;M19.97;4;0,0048;4;0,0016
A90A;I10.00;16202;0,4755;16592;0,0445
A90A;U51.02;12039;0,3533;12080;0,0324
A90A;U50.20;11412;0,3349;11657;0,0312
A90A;U50.10;9451;0,2774;9736;0,0261
A90A;R26.8;9024;0,2648;9181;0,0246
A90A;Z92.1;6355;0,1865;6449;0,0173
A90A;N18.3;5925;0,1739;6079;0,0163
A90A;E11.90;5249;0,154;5343;0,0143
A90A;R29.6;4916;0,1443;4934;0,0132
A90A;I10.90;4860;0,1426;4866;0,013
A90A;U50.30;3852;0,113;3966;0,0106
A90A;I48.0;3849;0,113;3936;0,0105
A90A;E53.8;3625;0,1064;3711;0,0099
A90A;Z92.2;3263;0,0958;3324;0,0089
A90A;Z96.64;3221;0,0945;3271;0,0088
A90A;I48.2;3174;0,0931;3241;0,0087
A90A;U51.12;3172;0,0931;3241;0,0087
A90A;K59.0;3057;0,0897;3103;0,0083
A90A;R52.2;3032;0,089;3083;0,0083
A90A;E55.9;3007;0,0882;3066;0,0082
A90A;R42;2787;0,0818;2835;0,0076
A90A;I69.3;2674;0,0785;2728;0,0073
A90A;E03.9;2497;0,0733;2512;0,0067
A90A;I50.12;2480;0,0728;2508;0,0067
A90A;Z95.0;2428;0,0713;2471;0,0066
A90A;Z96.65;2370;0,0696;2402;0,0064
A90A;E79.0;2341;0,0687;2366;0,0063
A90A;I50.01;2319;0,0681;2359;0,0063
A90A;G63.2;2283;0,067;2326;0,0062
A90A;H91.1;2197;0,0645;2228;0,006
A90A;E78.5;2190;0,0643;2200;0,0059
A90A;E03.8;2156;0,0633;2227;0,006
A90A;I11.00;2072;0,0608;2182;0,0058
A90A;R32;2014;0,0591;2072;0,0056
A90A;I50.13;1956;0,0574;2001;0,0054
A90A;N40;1951;0,0573;1985;0,0053
A90A;E78.2;1925;0,0565;1926;0,0052
A90A;E78.0;1842;0,0541;1844;0,0049
A90A;F06.7;1840;0,054;1888;0,0051
A90A;I25.13;1755;0,0515;1800;0,0048
A90A;N18.2;1751;0,0514;1822;0,0049
A90A;N08.3;1728;0,0507;1754;0,0047
A90A;M81.00;1668;0,0489;1694;0,0045
A90A;Z86.7;1535;0,045;1551;0,0042
A90A;N39.0;1534;0,045;1805;0,0048
A90A;F32.1;1520;0,0446;1534;0,0041
A90A;M48.06;1519;0,0446;1537;0,0041
A90A;I25.19;1335;0,0392;1363;0,0037
A90A;R47.1;1328;0,039;1354;0,0036
A90A;I11.90;1324;0,0389;1333;0,0036
A90A;J44.99;1304;0,0383;1326;0,0036
A90A;F32.9;1289;0,0378;1297;0,0035
A90A;F32.0;1281;0,0376;1298;0,0035
A90A;G62.9;1237;0,0363;1255;0,0034
A90A;I25.11;1234;0,0362;1254;0,0034
A90A;Z74.0;1214;0,0356;1222;0,0033
A90A;R53;1200;0,0352;1209;0,0032
A90A;G25.81;1184;0,0347;1208;0,0032
A90A;Z95.5;1184;0,0347;1189;0,0032
A90A;E87.6;1181;0,0347;1199;0,0032
A90A;E11.40;1159;0,034;1266;0,0034
A90A;I67.3;1157;0,034;1188;0,0032
A90A;F03;1152;0,0338;1178;0,0032
A90A;G81.0;1108;0,0325;1131;0,003
A90A;B96.2;1092;0,032;1117;0,003
A90A;I25.12;1071;0,0314;1100;0,0029
A90A;M54.16;1063;0,0312;1069;0,0029
A90A;N39.42;1038;0,0305;1054;0,0028
A90A;R60.0;1038;0,0305;1039;0,0028
A90A;I48.1;1036;0,0304;1054;0,0028
A90A;E87.1;1035;0,0304;1044;0,0028
A90A;R47.0;1029;0,0302;1058;0,0028
A90A;M17.1;1022;0,03;1041;0,0028
A90A;I10.01;1006;0,0295;1023;0,0027
A90A;U51.00;979;0,0287;983;0,0026
A90A;M17.0;973;0,0286;986;0,0026
A90A;J44.89;972;0,0285;998;0,0027
A90A;M17.9;966;0,0283;969;0,0026
A90A;M81.99;954;0,028;957;0,0026
A90A;I25.22;948;0,0278;972;0,0026
A90A;E89.0;945;0,0277;957;0,0026
A90A;M62.50;943;0,0277;943;0,0025
A90A;Z95.1;912;0,0268;923;0,0025
A90A;E11.72;905;0,0266;1660;0,0044
A90A;M47.86;899;0,0264;908;0,0024
A90A;Z74.1;895;0,0263;897;0,0024
A90A;R26.3;886;0,026;899;0,0024
A90A;E11.20;882;0,0259;978;0,0026
A90A;E78.4;868;0,0255;903;0,0024
A90A;Z90.4;859;0,0252;873;0,0023
A90A;I50.9;855;0,0251;871;0,0023
A90A;M47.99;814;0,0239;815;0,0022
A90A;Z99.8;807;0,0237;807;0,0022
A90A;N18.4;799;0,0234;811;0,0022
A90A;U50.40;796;0,0234;818;0,0022
A90A;F32.8;790;0,0232;843;0,0023
A90A;R26.2;787;0,0231;828;0,0022
A90A;I25.0;782;0,0229;793;0,0021
A90A;I34.0;781;0,0229;789;0,0021
A90A;E66.00;766;0,0225;771;0,0021
A90A;M54.5;763;0,0224;766;0,0021
A90A;M81.80;756;0,0222;766;0,0021
A90A;M15.9;751;0,022;768;0,0021
A90A;G51.0;750;0,022;759;0,002
A90A;M54.4;748;0,022;767;0,0021
A90A;M16.0;737;0,0216;750;0,002
A90A;M19.91;705;0,0207;706;0,0019
A90A;Z85.3;685;0,0201;704;0,0019
A90A;M16.1;677;0,0199;695;0,0019
A90A;F00.1;665;0,0195;677;0,0018
A90A;M47.80;661;0,0194;682;0,0018
A90A;U51.22;656;0,0193;665;0,0018
A90A;M16.9;642;0,0188;648;0,0017
A90A;F00.2;637;0,0187;638;0,0017
A90A;G81.9;633;0,0186;645;0,0017
A90A;R13.9;629;0,0185;641;0,0017
A90A;I87.20;623;0,0183;641;0,0017
A90A;N19;610;0,0179;613;0,0016
A90A;G47.0;596;0,0175;598;0,0016
A90A;G62.88;593;0,0174;610;0,0016
A90A;M15.8;593;0,0174;599;0,0016
A90A;Z95.88;591;0,0173;622;0,0017
A90A;N39.48;588;0,0173;593;0,0016
A90A;R27.8;582;0,0171;584;0,0016
A90A;U51.11;579;0,017;579;0,0016
A90A;K21.0;577;0,0169;580;0,0016
A90A;R06.0;571;0,0168;571;0,0015
A90A;E66.01;566;0,0166;573;0,0015
A90A;I48.9;565;0,0166;566;0,0015
A90A;D50.8;562;0,0165;583;0,0016
A90A;U50.00;561;0,0165;563;0,0015
A90A;Z54.0;546;0,016;592;0,0016
A90A;G81.1;539;0,0158;549;0,0015
A90A;E87.5;530;0,0156;542;0,0015
A90A;I65.2;527;0,0155;534;0,0014
A90A;G20.90;523;0,0153;532;0,0014
A90A;I89.0;513;0,0151;521;0,0014
A90A;M51.2;506;0,0148;517;0,0014
A90A;Z85.0;501;0,0147;515;0,0014
A90A;I79.2;499;0,0146;507;0,0014
A90A;I67.88;497;0,0146;500;0,0013
A90A;I27.28;496;0,0146;503;0,0013
A90A;E46;494;0,0145;571;0,0015
A90A;G30.1;491;0,0144;540;0,0014
A90A;E86;490;0,0144;499;0,0013
A90A;E44.1;484;0,0142;485;0,0013
A90A;Z90.7;482;0,0141;520;0,0014
A90A;M19.01;466;0,0137;477;0,0013
A90A;I70.29;465;0,0136;472;0,0013
A90A;G57.3;462;0,0136;470;0,0013
A90A;Z98.8;462;0,0136;462;0,0012
A90A;I83.9;453;0,0133;459;0,0012
A90A;K57.30;449;0,0132;453;0,0012
A90A;M47.26;448;0,0131;463;0,0012
A90A;K44.9;438;0,0129;438;0,0012
A90A;F43.2;435;0,0128;437;0,0012
A90A;M81.89;435;0,0128;436;0,0012
A90A;I44.0;435;0,0128;435;0,0012
A90A;R26.0;433;0,0127;436;0,0012
A90A;H40.9;423;0,0124;427;0,0011
A90A;I70.22;423;0,0124;427;0,0011
A90A;H35.3;422;0,0124;427;0,0011
A90A;Z50.1;416;0,0122;430;0,0012
A90A;G47.31;415;0,0122;424;0,0011
A90A;Z85.4;413;0,0121;429;0,0011
A90A;U51.10;413;0,0121;425;0,0011
A90A;I25.10;410;0,012;433;0,0012
A90A;I25.9;406;0,0119;408;0,0011
A90A;I35.0;404;0,0119;413;0,0011
A90A;G30.8;399;0,0117;485;0,0013
A90A;M80.08;399;0,0117;412;0,0011
A90A;D64.9;398;0,0117;401;0,0011
A90A;D64.8;397;0,0117;398;0,0011
A90A;I95.1;396;0,0116;397;0,0011
A90A;Y57.9;388;0,0114;407;0,0011
A90A;K29.5;387;0,0114;391;0,001
A90A;E11.91;386;0,0113;398;0,0011
A90A;R64;383;0,0112;398;0,0011
A90A;R15;377;0,0111;382;0,001
A90A;F62.80;376;0,011;377;0,001
A90A;M42.16;375;0,011;381;0,001
A90A;Z50.5;373;0,0109;536;0,0014
A90A;M81.09;370;0,0109;373;0,001
A90A;I70.20;359;0,0105;363;0,001
A90A;M06.99;353;0,0104;360;0,001
A90A;D50.9;351;0,0103;358;0,001
A90A;E66.02;350;0,0103;355;0,001
A90A;R11;350;0,0103;354;0,0009
A90A;J45.9;346;0,0102;350;0,0009
A90A;E05.9;344;0,0101;344;0,0009
A90A;D63.8;341;0,01;346;0,0009
A90A;F17.1;338;0,0099;339;0,0009
A90A;F01.8;334;0,0098;343;0,0009
A90A;R52.9;333;0,0098;333;0,0009
A90A;G40.9;331;0,0097;334;0,0009
A90A;R55;330;0,0097;334;0,0009
A90A;D62;328;0,0096;330;0,0009
A90A;I35.1;326;0,0096;328;0,0009
A90A;M54.2;322;0,0094;327;0,0009
A90A;M47.90;319;0,0094;319;0,0009
A90A;E05.8;308;0,009;315;0,0008
A90A;Z88.0;305;0,009;314;0,0008
A90A;M25.56;304;0,0089;306;0,0008
A90A;E61.1;301;0,0088;304;0,0008
A90A;I50.14;295;0,0087;311;0,0008
A90A;E83.58;295;0,0087;295;0,0008
A90A;I69.4;291;0,0085;302;0,0008
A90A;S71.84;290;0,0085;292;0,0008
A90A;M15.0;290;0,0085;291;0,0008
A90A;F45.41;289;0,0085;289;0,0008
A90A;F01.3;287;0,0084;296;0,0008
A90A;Z99.9;287;0,0084;287;0,0008
A90A;Z95.3;285;0,0084;290;0,0008
A90A;I50.19;285;0,0084;285;0,0008
A90A;I25.8;284;0,0083;286;0,0008
A90A;Z97.8;283;0,0083;287;0,0008
A90A;M81.08;281;0,0082;301;0,0008
A90A;Z96.60;279;0,0082;284;0,0008
A90A;K29.6;279;0,0082;281;0,0008
A90A;F41.2;279;0,0082;280;0,0008
A90A;I50.11;278;0,0082;279;0,0007
A90A;K76.0;278;0,0082;279;0,0007
A90A;I25.5;276;0,0081;278;0,0007
A90A;Z90.5;275;0,0081;278;0,0007
A90A;N30.0;274;0,008;311;0,0008
A90A;M54.12;274;0,008;276;0,0007
A90A;G20.10;273;0,008;281;0,0008
A90A;N18.9;271;0,008;271;0,0007
A90A;T88.7;271;0,008;271;0,0007
A90A;E66.80;265;0,0078;298;0,0008
A90A;K21.9;264;0,0077;275;0,0007
A90A;R52.1;263;0,0077;264;0,0007
A90A;I07.1;262;0,0077;267;0,0007
A90A;Z88.8;261;0,0077;265;0,0007
A90A;M47.96;260;0,0076;274;0,0007
A90A;K80.20;260;0,0076;260;0,0007
A90A;Z54.8;255;0,0075;333;0,0009
A90A;Z96.68;255;0,0075;260;0,0007
A90A;G55.1;252;0,0074;256;0,0007
A90A;R52.0;252;0,0074;252;0,0007
A90A;M25.51;247;0,0072;251;0,0007
A90A;R63.4;246;0,0072;247;0,0007
A90A;G46.8;244;0,0072;247;0,0007
A90A;E11.73;243;0,0071;494;0,0013
A90A;M35.3;239;0,007;242;0,0006
A90A;I70.21;235;0,0069;239;0,0006
A90A;C61;235;0,0069;237;0,0006
A90A;Z60;234;0,0069;234;0,0006
A90A;H40.8;233;0,0068;241;0,0006
A90A;G56.0;233;0,0068;236;0,0006
A90A;M54.10;233;0,0068;233;0,0006
A90A;M79.10;232;0,0068;232;0,0006
A90A;Z85.5;226;0,0066;232;0,0006
A90A;Z95.4;224;0,0066;229;0,0006
A90A;E66.90;221;0,0065;221;0,0006
A90A;E66.99;219;0,0064;220;0,0006
A90A;Z48.8;219;0,0064;219;0,0006
A90A;H91.9;217;0,0064;218;0,0006
A90A;G25.0;216;0,0063;218;0,0006
A90A;Z95.2;215;0,0063;218;0,0006
A90A;K29.1;215;0,0063;215;0,0006
A90A;N39.3;213;0,0063;223;0,0006
A90A;I11.01;213;0,0063;220;0,0006
A90A;G47.39;213;0,0063;214;0,0006
A90A;R49.0;211;0,0062;219;0,0006
A90A;F33.8;208;0,0061;208;0,0006
A90A;R00.1;206;0,006;208;0,0006
A90A;B95.2;205;0,006;210;0,0006
A90A;R47.8;205;0,006;207;0,0006
A90A;M42.10;204;0,006;205;0,0005
A90A;F32.2;202;0,0059;205;0,0005
A90A;R20.2;202;0,0059;202;0,0005
A90A;R54;201;0,0059;217;0,0006
A90A;H53.4;200;0,0059;201;0,0005
A90A;R27.0;199;0,0058;200;0,0005
A90A;H81.1;198;0,0058;200;0,0005
A90A;I13.20;196;0,0058;201;0,0005
A90A;F33.1;195;0,0057;198;0,0005
A90A;M06.90;193;0,0057;197;0,0005
A90A;I10.91;193;0,0057;193;0,0005
A90A;M81.90;192;0,0056;200;0,0005
A90A;Z90.1;191;0,0056;194;0,0005
A90A;J06.9;190;0,0056;197;0,0005
A90A;M81.88;190;0,0056;195;0,0005
A90A;G55.2;190;0,0056;194;0,0005
A90A;J44.82;190;0,0056;194;0,0005
A90A;G20.00;189;0,0055;197;0,0005
A90A;F01.9;188;0,0055;189;0,0005
A90A;E44.0;187;0,0055;195;0,0005
A90A;M48.09;187;0,0055;191;0,0005
A90A;J44.83;187;0,0055;188;0,0005
A90A;M54.80;187;0,0055;188;0,0005
A90A;I36.1;186;0,0055;186;0,0005
A90A;G31.0;185;0,0054;188;0,0005
A90A;I49.3;185;0,0054;185;0,0005
A90A;Z92.3;184;0,0054;199;0,0005
A90A;I42.0;184;0,0054;187;0,0005
A90A;I08.1;184;0,0054;185;0,0005
A90A;S41.84;183;0,0054;186;0,0005
A90A;H26.9;183;0,0054;185;0,0005
A90A;I67.2;180;0,0053;187;0,0005
A90A;M80.88;180;0,0053;181;0,0005
A90A;M43.16;179;0,0053;181;0,0005
A90A;I83.1;178;0,0052;183;0,0005
A90A;F33.9;177;0,0052;177;0,0005
A90A;G47.9;177;0,0052;177;0,0005
A90A;G40.8;176;0,0052;188;0,0005
A90A;F01.2;176;0,0052;180;0,0005
A90A;J96.10;176;0,0052;180;0,0005
A90A;I67.9;176;0,0052;179;0,0005
A90A;M53.86;176;0,0052;178;0,0005
A90A;I95.2;176;0,0052;176;0,0005
A90A;J91;175;0,0051;177;0,0005
A90A;R13.0;174;0,0051;177;0,0005
A90A;G40.2;173;0,0051;173;0,0005
A90A;R20.8;173;0,0051;173;0,0005
A90A;Z90.3;172;0,005;179;0,0005
A90A;Z48.0;172;0,005;172;0,0005
A90A;I08.3;171;0,005;173;0,0005
A90A;N28.1;171;0,005;171;0,0005
A90A;M47.82;170;0,005;174;0,0005
A90A;R20.1;170;0,005;170;0,0005
A90A;E14.90;169;0,005;174;0,0005
A90A;I49.5;169;0,005;172;0,0005
A90A;M51.1;168;0,0049;181;0,0005
A90A;F33.0;168;0,0049;172;0,0005
A90A;Z11;166;0,0049;166;0,0004
A90A;K29.7;165;0,0048;166;0,0004
A90A;K86.8;165;0,0048;166;0,0004
A90A;T81.8;165;0,0048;166;0,0004
A90A;J44.19;163;0,0048;167;0,0004
A90A;H54.9;163;0,0048;163;0,0004
A90A;Z85.8;162;0,0048;166;0,0004
A90A;M48.02;162;0,0048;164;0,0004
A90A;Z54.4;161;0,0047;167;0,0004
A90A;M51.3;161;0,0047;162;0,0004
A90A;E66.81;160;0,0047;171;0,0005
A90A;E04.9;160;0,0047;162;0,0004
A90A;U50.31;159;0,0047;159;0,0004
A90A;I69.1;158;0,0046;161;0,0004
A90A;G83.2;158;0,0046;159;0,0004
A90A;I70.0;158;0,0046;158;0,0004
A90A;D50.0;157;0,0046;159;0,0004
A90A;G55.3;157;0,0046;159;0,0004
A90A;R39.1;157;0,0046;159;0,0004
A90A;Z86.6;156;0,0046;176;0,0005
A90A;R63.3;156;0,0046;156;0,0004
A90A;F41.9;155;0,0045;156;0,0004
A90A;E66.91;155;0,0045;155;0,0004
A90A;I70.8;155;0,0045;155;0,0004
A90A;H54.4;154;0,0045;155;0,0004
A90A;M75.4;154;0,0045;154;0,0004
A90A;E11.74;153;0,0045;261;0,0007
A90A;E11.60;151;0,0044;166;0,0004
