IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
A11E;3-222;5;0,4167;5;0,0195
A11E;8-831.2;5;0,4167;5;0,0195
A11E;1-620.00;4;0,3333;7;0,0272
A11E;5-010.2;4;0,3333;7;0,0272
A11E;3-221;4;0,3333;6;0,0233
A11E;5-021.0;4;0,3333;4;0,0156
A11E;5-311.1;4;0,3333;4;0,0156
A11F;8-701;5;1,00;5;0,0515
A11F;8-831.0;4;0,80;7;0,0722
A13D;8-831.0;10;0,7692;12;0,0583
A13D;8-931.0;8;0,6154;8;0,0388
A13D;3-200;7;0,5385;34;0,165
A13D;8-701;7;0,5385;7;0,034
A13D;8-800.c0;5;0,3846;5;0,0243
A13D;8-98f.11;5;0,3846;5;0,0243
A13E;8-701;13;0,7222;16;0,0796
A13E;8-831.0;12;0,6667;17;0,0846
A13E;8-930;10;0,5556;10;0,0498
A13E;8-931.0;8;0,4444;9;0,0448
A13E;8-706;6;0,3333;6;0,0299
A13E;5-403.03;4;0,2222;5;0,0249
A13F;8-83b.0c;8;0,80;9;0,0703
A13F;8-831.0;8;0,80;8;0,0625
A13F;8-701;7;0,70;11;0,0859
A13F;1-275.0;7;0,70;9;0,0703
A13F;8-837.00;6;0,60;7;0,0547
A13F;8-931.0;6;0,60;6;0,0469
A13F;8-930;5;0,50;5;0,0391
A13F;8-980.10;5;0,50;5;0,0391
A13F;3-200;4;0,40;4;0,0313
A13F;8-640.0;4;0,40;4;0,0313
A13F;8-706;4;0,40;4;0,0313
A13G;8-701;7;0,875;9;0,1098
A13G;8-831.0;5;0,625;5;0,061
A13G;8-980.10;5;0,625;5;0,061
A13G;8-706;4;0,50;4;0,0488
A13G;8-800.c0;4;0,50;4;0,0488
A13G;8-931.0;4;0,50;4;0,0488
A13H;8-706;14;0,5833;19;0,1188
A13H;8-701;14;0,5833;16;0,10
A13H;8-831.0;11;0,4583;13;0,0813
A13H;8-930;9;0,375;9;0,0563
A13H;8-980.11;8;0,3333;8;0,05
A13H;8-931.0;7;0,2917;7;0,0438
A13H;8-980.10;7;0,2917;7;0,0438
A13H;1-620.00;6;0,25;6;0,0375
A13H;1-620.01;6;0,25;6;0,0375
A13H;3-200;5;0,2083;6;0,0375
A13H;8-771;5;0,2083;5;0,0313
A13H;1-710;4;0,1667;4;0,025
A13H;8-800.c0;4;0,1667;4;0,025
A15C;8-805.00;9;1,00;9;0,1957
A15C;8-543.44;7;0,7778;7;0,1522
A15C;8-800.c0;7;0,7778;7;0,1522
A15D;8-805.00;16;1,00;16;0,2623
A15D;8-542.21;15;0,9375;15;0,2459
A15D;8-800.c0;7;0,4375;7;0,1148
A15D;8-800.g1;7;0,4375;7;0,1148
A42C;5-410.10;11;1,00;11;0,6111
B02C;3-200;11;0,8462;30;0,1724
B02C;5-984;8;0,6154;8;0,046
B02C;5-010.00;7;0,5385;7;0,0402
B02C;5-021.0;7;0,5385;7;0,0402
B02C;8-831.0;6;0,4615;6;0,0345
B02C;8-931.0;5;0,3846;5;0,0287
B02C;3-820;4;0,3077;4;0,023
B02C;5-013.4;4;0,3077;4;0,023
B02C;5-015.1;4;0,3077;4;0,023
B02C;8-701;4;0,3077;4;0,023
B03Z;5-032.00;5;0,4167;5;0,0649
B03Z;5-036.8;4;0,3333;5;0,0649
B04C;8-83b.9;106;0,9464;106;0,2078
B04C;8-836.0k;70;0,625;70;0,1373
B04C;8-840.0k;69;0,6161;69;0,1353
B04C;3-601;64;0,5714;65;0,1275
B04C;8-836.0m;39;0,3482;39;0,0765
B04C;8-840.0m;36;0,3214;36;0,0706
B04C;3-600;25;0,2232;25;0,049
B04C;8-83b.c6;17;0,1518;17;0,0333
B04C;8-933;13;0,1161;13;0,0255
B04C;8-930;10;0,0893;10;0,0196
B04C;3-605;7;0,0625;7;0,0137
B04C;3-035;6;0,0536;7;0,0137
B04C;8-83b.c2;4;0,0357;4;0,0078
B04D;5-381.02;171;0,9716;171;0,1334
B04D;5-381.01;167;0,9489;167;0,1303
B04D;5-381.03;165;0,9375;165;0,1287
B04D;1-208.2;141;0,8011;141;0,11
B04D;1-208.6;141;0,8011;141;0,11
B04D;1-208.0;139;0,7898;139;0,1084
B04D;5-930.4;129;0,733;129;0,1006
B04D;5-382.02;53;0,3011;53;0,0413
B04D;3-600;28;0,1591;28;0,0218
B04D;3-601;27;0,1534;28;0,0218
B04D;5-392.4;27;0,1534;27;0,0211
B04D;3-035;18;0,1023;18;0,014
B04D;8-930;14;0,0795;14;0,0109
B04D;5-393.9;9;0,0511;9;0,007
B04D;5-932.3;8;0,0455;8;0,0062
B04D;5-930.01;6;0,0341;6;0,0047
B04D;3-607;5;0,0284;5;0,0039
B04D;5-386.a6;5;0,0284;5;0,0039
B04D;5-395.02;5;0,0284;5;0,0039
B05Z;5-056.40;119;0,9015;119;0,6296
B05Z;5-841.11;13;0,0985;13;0,0688
B05Z;5-056.41;9;0,0682;9;0,0476
B05Z;5-845.10;7;0,053;7;0,037
B05Z;5-984;7;0,053;7;0,037
B05Z;5-845.00;5;0,0379;5;0,0265
B09Z;5-766.3;79;0,5643;79;0,1219
B09Z;3-200;68;0,4857;104;0,1605
B09Z;5-760.23;37;0,2643;38;0,0586
B09Z;5-056.0;31;0,2214;32;0,0494
B09Z;5-766.5;22;0,1571;22;0,034
B09Z;3-990;20;0,1429;43;0,0664
B09Z;5-221.7;20;0,1429;20;0,0309
B09Z;3-203;17;0,1214;17;0,0262
B09Z;5-249.4;16;0,1143;16;0,0247
B09Z;5-057.0;15;0,1071;15;0,0231
B09Z;5-241.0;13;0,0929;13;0,0201
B09Z;8-930;13;0,0929;13;0,0201
B09Z;5-167.2;11;0,0786;12;0,0185
B09Z;5-216.0;8;0,0571;8;0,0123
B09Z;5-760.64;8;0,0571;8;0,0123
B09Z;5-166.04;7;0,05;7;0,0108
B09Z;5-762.13;6;0,0429;6;0,0093
B09Z;5-900.04;6;0,0429;6;0,0093
B09Z;5-930.4;6;0,0429;6;0,0093
B09Z;5-760.13;5;0,0357;5;0,0077
B09Z;5-766.4;5;0,0357;5;0,0077
B09Z;5-766.6;5;0,0357;5;0,0077
B09Z;5-210.4;4;0,0286;4;0,0062
B09Z;5-216.1;4;0,0286;4;0,0062
B09Z;5-216.2;4;0,0286;4;0,0062
B09Z;5-760.63;4;0,0286;4;0,0062
B09Z;5-767.2;4;0,0286;4;0,0062
B09Z;5-769.2;4;0,0286;4;0,0062
B09Z;8-98f.0;4;0,0286;4;0,0062
B15Z;8-527.8;68;0,8608;563;0,2181
B15Z;8-522.d1;45;0,5696;367;0,1422
B15Z;8-527.1;45;0,5696;61;0,0236
B15Z;8-529.8;41;0,519;51;0,0198
B15Z;8-522.d0;34;0,4304;374;0,1449
B15Z;8-522.91;30;0,3797;561;0,2174
B15Z;8-528.9;30;0,3797;43;0,0167
B15Z;9-401.22;24;0,3038;24;0,0093
B15Z;8-528.6;22;0,2785;33;0,0128
B15Z;3-200;21;0,2658;26;0,0101
B15Z;8-529.3;20;0,2532;50;0,0194
B15Z;8-527.2;13;0,1646;14;0,0054
B15Z;1-774;12;0,1519;12;0,0046
B15Z;8-561.1;12;0,1519;12;0,0046
B15Z;3-820;11;0,1392;12;0,0046
B15Z;1-207.0;9;0,1139;10;0,0039
B15Z;3-222;9;0,1139;9;0,0035
B15Z;6-002.e7;9;0,1139;9;0,0035
B15Z;8-522.90;8;0,1013;114;0,0442
B15Z;8-529.4;8;0,1013;12;0,0046
B15Z;8-982.3;7;0,0886;7;0,0027
B15Z;3-220;6;0,0759;6;0,0023
B15Z;3-225;6;0,0759;6;0,0023
B15Z;9-401.23;6;0,0759;6;0,0023
B15Z;8-800.c0;5;0,0633;5;0,0019
B15Z;8-522.b1;4;0,0506;12;0,0046
B15Z;3-823;4;0,0506;6;0,0023
B16Z;8-527.8;49;0,4949;152;0,1348
B16Z;8-527.1;35;0,3535;48;0,0426
B16Z;3-200;32;0,3232;36;0,0319
B16Z;8-528.6;30;0,303;32;0,0284
B16Z;8-522.91;27;0,2727;126;0,1117
B16Z;8-529.8;27;0,2727;28;0,0248
B16Z;8-529.4;26;0,2626;27;0,0239
B16Z;8-522.d1;25;0,2525;79;0,07
B16Z;8-522.d0;20;0,202;113;0,1002
B16Z;8-522.b0;15;0,1515;85;0,0754
B16Z;8-529.3;15;0,1515;27;0,0239
B16Z;8-527.2;14;0,1414;14;0,0124
B16Z;8-522.b1;13;0,1313;28;0,0248
B16Z;8-522.a1;12;0,1212;66;0,0585
B16Z;8-528.9;11;0,1111;11;0,0098
B16Z;8-522.90;10;0,101;47;0,0417
B16Z;3-820;10;0,101;10;0,0089
B16Z;9-401.22;9;0,0909;9;0,008
B16Z;1-774;8;0,0808;8;0,0071
B16Z;8-561.1;8;0,0808;8;0,0071
B16Z;8-522.30;5;0,0505;16;0,0142
B16Z;8-522.31;5;0,0505;8;0,0071
B16Z;3-222;5;0,0505;6;0,0053
B16Z;8-982.1;5;0,0505;5;0,0044
B16Z;1-207.0;4;0,0404;5;0,0044
B16Z;3-225;4;0,0404;4;0,0035
B16Z;6-002.e4;4;0,0404;4;0,0035
B16Z;9-320;4;0,0404;4;0,0035
B16Z;9-401.30;4;0,0404;4;0,0035
B17C;5-986.x;5;0,8333;5;0,3571
B17D;5-986.x;78;0,4906;78;0,148
B17D;5-011.x;52;0,327;53;0,1006
B17D;5-017.2;51;0,3208;51;0,0968
B17D;5-983;26;0,1635;26;0,0493
B17D;5-043.1;22;0,1384;22;0,0417
B17D;8-144.2;22;0,1384;22;0,0417
B17D;5-056.8;10;0,0629;10;0,019
B17D;5-984;10;0,0629;10;0,019
B17D;5-056.40;9;0,0566;9;0,0171
B17D;5-043.2;7;0,044;7;0,0133
B17D;5-779.3;5;0,0314;7;0,0133
B17D;5-041.4;5;0,0314;5;0,0095
B17D;5-056.9;5;0,0314;5;0,0095
B17D;5-047.4;4;0,0252;4;0,0076
B17D;5-057.0;4;0,0252;4;0,0076
B17D;5-057.3;4;0,0252;4;0,0076
B17D;5-059.d0;4;0,0252;4;0,0076
B17E;5-056.3;16;0,2254;16;0,1111
B17E;5-779.3;12;0,169;14;0,0972
B17E;5-056.9;11;0,1549;11;0,0764
B17E;5-041.9;10;0,1408;10;0,0694
B17E;5-057.3;9;0,1268;9;0,0625
B17E;5-056.40;6;0,0845;6;0,0417
B17E;5-244.20;6;0,0845;6;0,0417
B17E;8-919;5;0,0704;5;0,0347
B17E;5-983;4;0,0563;4;0,0278
B18Z;5-032.00;43;0,3233;45;0,0847
B18Z;5-984;38;0,2857;38;0,0716
B18Z;5-036.8;21;0,1579;21;0,0395
B18Z;5-035.2;14;0,1053;14;0,0264
B18Z;5-540.x;12;0,0902;12;0,0226
B18Z;5-039.35;11;0,0827;12;0,0226
B18Z;5-039.34;11;0,0827;11;0,0207
B18Z;5-832.4;11;0,0827;11;0,0207
B18Z;5-839.60;11;0,0827;11;0,0207
B18Z;5-039.b;10;0,0752;12;0,0226
B18Z;5-032.20;10;0,0752;10;0,0188
B18Z;5-032.30;10;0,0752;10;0,0188
B18Z;5-038.21;10;0,0752;10;0,0188
B18Z;5-038.41;10;0,0752;10;0,0188
B18Z;5-839.61;9;0,0677;9;0,0169
B18Z;5-831.2;8;0,0602;8;0,0151
B18Z;5-039.38;7;0,0526;7;0,0132
B18Z;5-039.e2;7;0,0526;7;0,0132
B18Z;5-540.0;7;0,0526;7;0,0132
B18Z;5-039.a3;6;0,0451;7;0,0132
B18Z;5-024.2;6;0,0451;6;0,0113
B18Z;8-930;6;0,0451;6;0,0113
B18Z;3-200;5;0,0376;7;0,0132
B18Z;3-802;5;0,0376;5;0,0094
B18Z;3-990;5;0,0376;5;0,0094
B18Z;5-024.1;5;0,0376;5;0,0094
B18Z;5-033.0;5;0,0376;5;0,0094
B18Z;5-035.6;5;0,0376;5;0,0094
B18Z;5-036.6;5;0,0376;5;0,0094
B18Z;1-494.x;4;0,0301;4;0,0075
B18Z;3-203;4;0,0301;4;0,0075
B18Z;3-993;4;0,0301;4;0,0075
B18Z;5-030.71;4;0,0301;4;0,0075
B18Z;5-031.00;4;0,0301;4;0,0075
B18Z;5-031.01;4;0,0301;4;0,0075
B18Z;5-039.c0;4;0,0301;4;0,0075
B18Z;5-039.d;4;0,0301;4;0,0075
B18Z;5-832.0;4;0,0301;4;0,0075
B18Z;5-832.6;4;0,0301;4;0,0075
B18Z;5-983;4;0,0301;4;0,0075
B18Z;8-011.30;4;0,0301;4;0,0075
B20B;3-200;76;0,9268;127;0,1608
B20B;5-984;73;0,8902;73;0,0924
B20B;5-021.0;62;0,7561;62;0,0785
B20B;5-988;51;0,622;52;0,0658
B20B;5-010.00;50;0,6098;50;0,0633
B20B;8-831.0;42;0,5122;44;0,0557
B20B;8-931.0;39;0,4756;39;0,0494
B20B;8-930;30;0,3659;30;0,038
B20B;5-015.0;24;0,2927;24;0,0304
B20B;5-015.1;23;0,2805;23;0,0291
B20B;3-820;22;0,2683;26;0,0329
B20B;3-990;15;0,1829;15;0,019
B20B;3-993;15;0,1829;15;0,019
B20B;5-015.3;14;0,1707;14;0,0177
B20B;5-015.4;13;0,1585;13;0,0165
B20B;5-020.70;12;0,1463;12;0,0152
B20B;8-98f.0;10;0,122;10;0,0127
B20B;3-800;9;0,1098;10;0,0127
B20B;5-020.2;9;0,1098;9;0,0114
B20B;5-983;8;0,0976;8;0,0101
B20B;3-052;7;0,0854;7;0,0089
B20B;5-010.03;6;0,0732;6;0,0076
B20B;5-010.14;6;0,0732;6;0,0076
B20B;5-021.3;6;0,0732;6;0,0076
B20B;8-701;6;0,0732;6;0,0076
B20B;8-980.0;6;0,0732;6;0,0076
B20B;1-207.0;5;0,061;5;0,0063
B20B;5-010.04;5;0,061;5;0,0063
B20B;3-220;4;0,0488;5;0,0063
B20B;3-222;4;0,0488;4;0,0051
B20B;3-225;4;0,0488;4;0,0051
B20B;5-010.10;4;0,0488;4;0,0051
B20B;8-919;4;0,0488;4;0,0051
B20D;3-200;17;0,7083;46;0,2706
B20D;5-021.0;9;0,375;10;0,0588
B20D;5-010.00;8;0,3333;11;0,0647
B20D;5-013.1;8;0,3333;11;0,0647
B20D;5-983;7;0,2917;7;0,0412
B20D;8-930;6;0,25;6;0,0353
B20D;5-021.2;5;0,2083;5;0,0294
B20D;3-203;4;0,1667;4;0,0235
B20D;5-020.72;4;0,1667;4;0,0235
B20E;3-200;20;0,9091;34;0,3091
B20E;5-010.2;17;0,7727;17;0,1545
B20E;5-023.10;14;0,6364;14;0,1273
B20F;3-200;41;0,9111;94;0,3715
B20F;5-013.1;34;0,7556;36;0,1423
B20F;5-010.2;24;0,5333;25;0,0988
B20F;8-930;19;0,4222;19;0,0751
B20F;5-013.0;12;0,2667;12;0,0474
B20F;5-010.00;6;0,1333;6;0,0237
B20F;3-220;5;0,1111;5;0,0198
B20F;3-990;5;0,1111;5;0,0198
B20F;3-993;5;0,1111;5;0,0198
B20F;5-010.10;4;0,0889;4;0,0158
B20F;8-98f.0;4;0,0889;4;0,0158
B47B;8-918.01;16;1,00;16;0,6957
B61B;3-203;10;0,3226;11;0,0431
B61B;8-930;8;0,2581;8;0,0314
B61B;3-802;6;0,1935;14;0,0549
B61B;5-984;6;0,1935;8;0,0314
B61B;3-823;6;0,1935;6;0,0235
B61B;3-990;5;0,1613;6;0,0235
B61B;8-800.c0;5;0,1613;5;0,0196
B61B;5-033.0;4;0,129;4;0,0157
B61B;5-572.1;4;0,129;4;0,0157
B61B;5-579.62;4;0,129;4;0,0157
B61B;8-529.4;4;0,129;4;0,0157
B63Z;3-200;19;0,2568;20;0,2326
B63Z;9-401.22;17;0,2297;17;0,1977
B63Z;3-820;6;0,0811;6;0,0698
B64Z;3-200;7;0,3043;7;0,3333
B64Z;9-401.22;6;0,2609;6;0,2857
B66D;3-820;32;0,2623;32;0,1616
B66D;3-200;14;0,1148;14;0,0707
B66D;6-002.e6;14;0,1148;14;0,0707
B66D;6-002.e7;14;0,1148;14;0,0707
B66D;3-220;13;0,1066;13;0,0657
B66D;6-002.e8;11;0,0902;11;0,0556
B66D;3-800;8;0,0656;8;0,0404
B66D;8-547.0;8;0,0656;8;0,0404
B66D;1-207.0;6;0,0492;6;0,0303
B66D;9-401.22;6;0,0492;6;0,0303
B66D;6-002.e4;5;0,041;5;0,0253
B66D;8-390.1;5;0,041;5;0,0253
B66D;1-632.0;4;0,0328;4;0,0202
B66D;3-823;4;0,0328;4;0,0202
B66D;6-002.94;4;0,0328;4;0,0202
B66D;8-542.21;4;0,0328;4;0,0202
B67A;1-207.0;7;0,2692;9;0,1875
B67A;1-208.0;6;0,2308;6;0,125
B67A;1-208.2;6;0,2308;6;0,125
B67A;1-208.6;6;0,2308;6;0,125
B67A;3-200;4;0,1538;4;0,0833
B67B;3-200;13;0,1806;14;0,1505
B67B;3-990;7;0,0972;8;0,086
B67B;1-207.0;6;0,0833;7;0,0753
B67B;9-401.22;6;0,0833;6;0,0645
B67B;1-208.0;5;0,0694;5;0,0538
B67B;1-208.6;5;0,0694;5;0,0538
B67B;1-632.0;5;0,0694;5;0,0538
B67B;1-208.2;4;0,0556;4;0,043
B67B;1-440.a;4;0,0556;4;0,043
B68D;8-810.w5;6;0,0909;6;0,1429
B68D;8-975.3;4;0,0606;4;0,0952
B69D;9-401.22;32;0,2065;32;0,1641
B69D;3-200;30;0,1935;34;0,1744
B69D;8-930;16;0,1032;16;0,0821
B69D;1-710;10;0,0645;10;0,0513
B69D;8-933;9;0,0581;9;0,0462
B69D;3-052;7;0,0452;7;0,0359
B69D;3-601;7;0,0452;7;0,0359
B69D;3-800;6;0,0387;7;0,0359
B69D;3-820;5;0,0323;6;0,0308
B69D;1-440.a;4;0,0258;4;0,0205
B69D;1-632.0;4;0,0258;4;0,0205
B69D;3-035;4;0,0258;4;0,0205
B70E;3-200;11;0,6471;23;0,46
B70E;8-930;7;0,4118;7;0,14
B70F;9-401.22;89;0,4917;89;0,3771
B70F;3-200;39;0,2155;46;0,1949
B70F;8-390.x;15;0,0829;15;0,0636
B70F;8-930;9;0,0497;9;0,0381
B70F;8-933;7;0,0387;7;0,0297
B70F;3-800;6;0,0331;6;0,0254
B70F;3-820;6;0,0331;6;0,0254
B70F;1-632.0;4;0,0221;4;0,0169
B70F;3-220;4;0,0221;4;0,0169
B70F;3-222;4;0,0221;4;0,0169
B70I;3-200;11;0,2037;11;0,2391
B70I;8-930;11;0,2037;11;0,2391
B70I;8-933;4;0,0741;4;0,087
B71C;8-810.w7;11;0,6111;11;0,55
B71D;8-914.10;196;0,293;235;0,1615
B71D;8-910;119;0,1779;156;0,1072
B71D;8-561.1;96;0,1435;96;0,066
B71D;8-914.02;83;0,1241;93;0,0639
B71D;8-914.00;79;0,1181;189;0,1299
B71D;8-020.5;75;0,1121;75;0,0515
B71D;9-500.0;55;0,0822;55;0,0378
B71D;8-917.11;51;0,0762;51;0,0351
B71D;3-802;50;0,0747;54;0,0371
B71D;8-650;43;0,0643;43;0,0296
B71D;8-917.13;35;0,0523;35;0,0241
B71D;8-919;31;0,0463;31;0,0213
B71D;3-820;26;0,0389;26;0,0179
B71D;8-915;24;0,0359;24;0,0165
B71D;3-203;21;0,0314;25;0,0172
B71D;8-914.12;17;0,0254;22;0,0151
B71D;3-800;16;0,0239;16;0,011
B71D;3-200;14;0,0209;17;0,0117
B71D;8-914.01;14;0,0209;14;0,0096
B71D;3-990;12;0,0179;14;0,0096
B71D;1-632.0;10;0,0149;10;0,0069
B71D;8-930;8;0,012;8;0,0055
B71D;3-823;6;0,009;6;0,0041
B71D;1-206;5;0,0075;8;0,0055
B71D;1-440.a;5;0,0075;5;0,0034
B71D;8-917.01;5;0,0075;5;0,0034
B71D;1-242;4;0,006;9;0,0062
B71D;1-650.1;4;0,006;4;0,0027
B71D;3-225;4;0,006;4;0,0027
B71D;3-806;4;0,006;4;0,0027
B71D;3-826;4;0,006;4;0,0027
B71D;3-993;4;0,006;4;0,0027
B71D;8-020.x;4;0,006;4;0,0027
B75Z;1-207.0;5;0,3125;5;0,4167
B76G;1-207.0;4;0,1053;5;0,2941
B76G;3-200;4;0,1053;4;0,2353
B77Z;3-800;11;0,1447;11;0,1774
B77Z;8-930;8;0,1053;8;0,129
B77Z;1-207.0;7;0,0921;8;0,129
B77Z;3-200;5;0,0658;5;0,0806
B77Z;3-820;4;0,0526;4;0,0645
B78A;3-200;5;0,50;9;0,30
B78B;3-200;9;0,50;15;0,5172
B79Z;3-200;21;0,6364;29;0,3452
B79Z;8-930;10;0,303;10;0,119
B79Z;3-203;6;0,1818;6;0,0714
B79Z;3-990;5;0,1515;9;0,1071
B80Z;3-200;40;0,2516;41;0,268
B80Z;8-930;30;0,1887;30;0,1961
B80Z;1-207.0;20;0,1258;23;0,1503
B80Z;5-900.04;20;0,1258;20;0,1307
B80Z;3-203;4;0,0252;4;0,0261
B80Z;8-020.x;4;0,0252;4;0,0261
B81B;3-200;22;0,1571;23;0,1533
B81B;3-800;10;0,0714;10;0,0667
B81B;1-632.0;8;0,0571;8;0,0533
B81B;3-820;6;0,0429;6;0,04
B81B;1-242;5;0,0357;6;0,04
B81B;8-930;5;0,0357;5;0,0333
B81B;9-401.22;5;0,0357;5;0,0333
B81B;1-700;4;0,0286;4;0,0267
B81B;3-220;4;0,0286;4;0,0267
B81B;3-222;4;0,0286;4;0,0267
B81B;3-225;4;0,0286;4;0,0267
B81B;3-802;4;0,0286;4;0,0267
B81B;8-020.x;4;0,0286;4;0,0267
B85B;3-200;4;0,40;5;0,2778
B85D;3-200;8;0,1778;9;0,18
B85D;1-204.2;8;0,1778;8;0,16
C01A;5-154.0;4;0,6667;4;0,1538
C01B;5-129.2;39;0,60;39;0,2281
C01B;5-984;29;0,4462;31;0,1813
C01B;5-986.x;9;0,1385;9;0,0526
C01B;5-144.5a;8;0,1231;9;0,0526
C01B;5-983;7;0,1077;7;0,0409
C01B;5-123.20;5;0,0769;5;0,0292
C02B;5-163.10;17;0,3208;17;0,1683
C02B;5-163.11;11;0,2075;11;0,1089
C02B;5-984;9;0,1698;10;0,099
C02B;5-163.0;9;0,1698;9;0,0891
C03A;5-984;374;0,7206;387;0,1222
C03A;5-159.4;346;0,6667;351;0,1108
C03A;5-144.3a;296;0,5703;298;0,0941
C03A;5-986.x;234;0,4509;241;0,0761
C03A;5-158.42;205;0,395;207;0,0653
C03A;5-144.5a;190;0,3661;190;0,06
C03A;5-154.0;133;0,2563;135;0,0426
C03A;5-154.2;112;0,2158;113;0,0357
C03A;5-138.10;110;0,2119;112;0,0354
C03A;5-115;107;0,2062;109;0,0344
C03A;5-158.40;105;0,2023;105;0,0331
C03A;5-154.4;96;0,185;96;0,0303
C03A;5-158.41;84;0,1618;85;0,0268
C03A;5-155.4;83;0,1599;83;0,0262
C03A;5-158.10;48;0,0925;48;0,0152
C03A;5-155.1;46;0,0886;46;0,0145
C03A;5-158.43;45;0,0867;45;0,0142
C03A;1-220.0;40;0,0771;68;0,0215
C03A;5-158.13;30;0,0578;30;0,0095
C03A;5-155.0;27;0,052;27;0,0085
C03A;8-020.0;25;0,0482;25;0,0079
C03A;5-149.2x;23;0,0443;23;0,0073
C03A;5-155.3;23;0,0443;23;0,0073
C03A;5-158.11;23;0,0443;23;0,0073
C03A;5-142.1;21;0,0405;21;0,0066
C03A;5-144.5e;21;0,0405;21;0,0066
C03A;5-156.1;21;0,0405;21;0,0066
C03A;5-156.0;18;0,0347;18;0,0057
C03A;5-139.0;16;0,0308;16;0,0051
C03A;8-901;16;0,0308;16;0,0051
C03A;5-983;13;0,025;13;0,0041
C03A;5-158.12;11;0,0212;11;0,0035
C03A;5-985.2;11;0,0212;11;0,0035
C03A;5-156.9;10;0,0193;10;0,0032
C03A;5-158.22;9;0,0173;9;0,0028
C03A;5-139.10;8;0,0154;8;0,0025
C03A;5-158.44;8;0,0154;8;0,0025
C03A;5-149.0;6;0,0116;6;0,0019
C03A;5-124;5;0,0096;5;0,0016
C03A;5-137.7;5;0,0096;5;0,0016
C03A;5-158.14;5;0,0096;5;0,0016
C03A;5-158.23;5;0,0096;5;0,0016
C03A;5-158.45;5;0,0096;5;0,0016
C03A;5-129.4;4;0,0077;4;0,0013
C03A;5-144.y;4;0,0077;4;0,0013
C03A;5-154.3;4;0,0077;4;0,0013
C03A;5-154.x;4;0,0077;4;0,0013
C03B;5-144.5a;855;0,6042;856;0,1452
C03B;5-159.4;779;0,5505;780;0,1323
C03B;5-984;716;0,506;726;0,1232
C03B;5-144.3a;463;0,3272;466;0,0791
C03B;5-158.22;381;0,2693;381;0,0646
C03B;5-158.21;296;0,2092;296;0,0502
C03B;5-158.20;276;0,1951;278;0,0472
C03B;5-158.10;200;0,1413;201;0,0341
