IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
C03C;I25.9;9;0,0137;9;0,0054
C03C;Z86.7;9;0,0137;9;0,0054
C03C;H21.0;8;0,0122;8;0,0048
C03C;H33.3;8;0,0122;8;0,0048
C03C;E03.8;7;0,0106;7;0,0042
C03C;E10.30;7;0,0106;7;0,0042
C03C;H33.0;7;0,0106;7;0,0042
C03C;H40.5;7;0,0106;7;0,0042
C03C;Z11;7;0,0106;7;0,0042
C03C;Z60;7;0,0106;7;0,0042
C03C;Z95.5;7;0,0106;7;0,0042
C03C;E78.0;6;0,0091;6;0,0036
C03C;E79.0;6;0,0091;6;0,0036
C03C;H11.4;6;0,0091;6;0,0036
C03C;H17.9;6;0,0091;6;0,0036
C03C;H18.3;6;0,0091;6;0,0036
C03C;H50.1;6;0,0091;6;0,0036
C03C;H54.6;6;0,0091;6;0,0036
C03C;H57.1;5;0,0076;5;0,003
C03C;N40;5;0,0076;5;0,003
C03C;R11;5;0,0076;5;0,003
C03C;Z75.8;5;0,0076;5;0,003
C03C;Z87.8;5;0,0076;5;0,003
C03C;Z88.0;5;0,0076;5;0,003
C03C;Z95.0;5;0,0076;5;0,003
C03C;Z99.3;5;0,0076;5;0,003
C03C;E01.8;4;0,0061;4;0,0024
C03C;E78.4;4;0,0061;4;0,0024
C03C;G47.31;4;0,0061;4;0,0024
C03C;H21.1;4;0,0061;4;0,0024
C03C;H26.4;4;0,0061;4;0,0024
C03C;H54.0;4;0,0061;4;0,0024
C03C;H91.1;4;0,0061;4;0,0024
C03C;I25.22;4;0,0061;4;0,0024
C03C;I48.9;4;0,0061;4;0,0024
C03C;J44.89;4;0,0061;4;0,0024
C03C;J45.0;4;0,0061;4;0,0024
C03C;K21.9;4;0,0061;4;0,0024
C03C;Z74.1;4;0,0061;4;0,0024
C03C;Z85.0;4;0,0061;4;0,0024
C04B;I10.90;34;0,4096;34;0,1168
C04B;H18.2;22;0,2651;22;0,0756
C04B;Z96.1;20;0,241;20;0,0687
C04B;E11.90;11;0,1325;11;0,0378
C04B;Z92.2;10;0,1205;10;0,0344
C04B;H54.4;9;0,1084;9;0,0309
C04B;E03.9;8;0,0964;8;0,0275
C04B;H11.9;8;0,0964;8;0,0275
C04B;H18.3;8;0,0964;8;0,0275
C04B;Z94.7;8;0,0964;8;0,0275
C04B;T85.3;7;0,0843;7;0,0241
C04B;I10.00;6;0,0723;6;0,0206
C04B;H44.4;5;0,0602;5;0,0172
C04B;I49.9;5;0,0602;5;0,0172
C04B;E78.2;4;0,0482;4;0,0137
C04B;H17.9;4;0,0482;4;0,0137
C04B;H57.1;4;0,0482;4;0,0137
C04B;Z92.1;4;0,0482;4;0,0137
C06Z;H47.2;125;0,3551;125;0,1054
C06Z;I10.90;95;0,2699;95;0,0801
C06Z;H40.0;80;0,2273;80;0,0675
C06Z;H25.1;65;0,1847;65;0,0548
C06Z;T81.8;63;0,179;63;0,0531
C06Z;Z96.1;63;0,179;63;0,0531
C06Z;T81.0;52;0,1477;52;0,0438
C06Z;I10.00;36;0,1023;36;0,0304
C06Z;Z92.2;33;0,0938;33;0,0278
C06Z;H40.1;31;0,0881;32;0,027
C06Z;H44.4;26;0,0739;26;0,0219
C06Z;E11.90;24;0,0682;24;0,0202
C06Z;H54.4;19;0,054;19;0,016
C06Z;E03.9;17;0,0483;17;0,0143
C06Z;I49.9;15;0,0426;15;0,0126
C06Z;H11.3;14;0,0398;14;0,0118
C06Z;Z98.8;14;0,0398;14;0,0118
C06Z;H54.2;12;0,0341;12;0,0101
C06Z;Z92.1;11;0,0313;11;0,0093
C06Z;H57.1;10;0,0284;10;0,0084
C06Z;I25.0;10;0,0284;10;0,0084
C06Z;I25.19;10;0,0284;10;0,0084
C06Z;E78.2;9;0,0256;9;0,0076
C06Z;H35.3;9;0,0256;9;0,0076
C06Z;Z87.8;9;0,0256;9;0,0076
C06Z;E11.30;8;0,0227;14;0,0118
C06Z;H21.0;8;0,0227;8;0,0067
C06Z;H47.3;8;0,0227;8;0,0067
C06Z;H25.8;7;0,0199;7;0,0059
C06Z;J45.9;7;0,0199;7;0,0059
C06Z;T78.4;7;0,0199;7;0,0059
C06Z;H50.1;6;0,017;6;0,0051
C06Z;H11.9;5;0,0142;5;0,0042
C06Z;H18.2;5;0,0142;5;0,0042
C06Z;H18.3;5;0,0142;5;0,0042
C06Z;H36.0;5;0,0142;5;0,0042
C06Z;H40.9;5;0,0142;5;0,0042
C06Z;H59.8;5;0,0142;5;0,0042
C06Z;Z86.7;5;0,0142;5;0,0042
C06Z;E78.0;4;0,0114;4;0,0034
C06Z;H20.9;4;0,0114;4;0,0034
C06Z;H44.2;4;0,0114;4;0,0034
C06Z;H52.1;4;0,0114;4;0,0034
C06Z;H53.4;4;0,0114;4;0,0034
C06Z;I48.0;4;0,0114;4;0,0034
C06Z;J44.99;4;0,0114;4;0,0034
C06Z;S00.1;4;0,0114;4;0,0034
C06Z;T88.7;4;0,0114;4;0,0034
C06Z;Z60;4;0,0114;4;0,0034
C07B;Z96.1;24;0,3117;24;0,0896
C07B;H47.2;23;0,2987;23;0,0858
C07B;Z98.8;23;0,2987;23;0,0858
C07B;I10.90;14;0,1818;14;0,0522
C07B;H40.0;13;0,1688;13;0,0485
C07B;H11.9;10;0,1299;10;0,0373
C07B;I10.00;9;0,1169;9;0,0336
C07B;H54.4;8;0,1039;8;0,0299
C07B;E11.90;7;0,0909;7;0,0261
C07B;Z92.2;7;0,0909;7;0,0261
C07B;H44.4;6;0,0779;6;0,0224
C07B;H25.1;5;0,0649;5;0,0187
C07B;H25.8;4;0,0519;4;0,0149
C07B;H40.1;4;0,0519;4;0,0149
C07B;H54.0;4;0,0519;4;0,0149
C07B;H54.2;4;0,0519;4;0,0149
C08B;I10.00;195;0,30;195;0,0883
C08B;E11.90;112;0,1723;112;0,0507
C08B;H54.4;88;0,1354;88;0,0399
C08B;Z92.2;83;0,1277;83;0,0376
C08B;Z92.1;81;0,1246;81;0,0367
C08B;R26.8;70;0,1077;70;0,0317
C08B;I10.90;64;0,0985;64;0,029
C08B;Z74.0;64;0,0985;64;0,029
C08B;E03.9;59;0,0908;59;0,0267
C08B;H35.3;54;0,0831;54;0,0245
C08B;Z96.1;52;0,08;52;0,0236
C08B;H40.1;43;0,0662;43;0,0195
C08B;Z74.1;43;0,0662;43;0,0195
C08B;I48.0;40;0,0615;40;0,0181
C08B;Z11;40;0,0615;40;0,0181
C08B;H91.1;34;0,0523;34;0,0154
C08B;I69.4;31;0,0477;31;0,014
C08B;Z99.3;26;0,04;26;0,0118
C08B;Z95.0;24;0,0369;24;0,0109
C08B;G47.31;23;0,0354;23;0,0104
C08B;E78.5;19;0,0292;19;0,0086
C08B;J44.09;19;0,0292;19;0,0086
C08B;R32;19;0,0292;19;0,0086
C08B;H40.8;17;0,0262;17;0,0077
C08B;Z60;17;0,0262;17;0,0077
C08B;Z95.5;17;0,0262;17;0,0077
C08B;E78.4;15;0,0231;15;0,0068
C08B;Z86.7;15;0,0231;15;0,0068
C08B;H18.2;14;0,0215;14;0,0063
C08B;H53.0;13;0,02;13;0,0059
C08B;J45.9;13;0,02;13;0,0059
C08B;Z96.64;13;0,02;13;0,0059
C08B;F03;12;0,0185;12;0,0054
C08B;F32.9;12;0,0185;12;0,0054
C08B;H26.9;12;0,0185;12;0,0054
C08B;H40.0;12;0,0185;12;0,0054
C08B;I25.22;12;0,0185;12;0,0054
C08B;G20.90;11;0,0169;11;0,005
C08B;H54.1;11;0,0169;11;0,005
C08B;N18.3;11;0,0169;11;0,005
C08B;R29.6;11;0,0169;11;0,005
C08B;E11.30;10;0,0154;10;0,0045
C08B;G81.0;9;0,0138;9;0,0041
C08B;H44.4;9;0,0138;9;0,0041
C08B;H54.2;9;0,0138;9;0,0041
C08B;H57.1;9;0,0138;9;0,0041
C08B;Z98.8;9;0,0138;9;0,0041
C08B;J44.99;8;0,0123;8;0,0036
C08B;Z85.3;8;0,0123;8;0,0036
C08B;Z88.0;8;0,0123;8;0,0036
C08B;H11.9;7;0,0108;7;0,0032
C08B;H18.3;7;0,0108;7;0,0032
C08B;Z75.8;7;0,0108;7;0,0032
C08B;Z87.8;7;0,0108;7;0,0032
C08B;Z96.65;7;0,0108;7;0,0032
C08B;E66.01;6;0,0092;6;0,0027
C08B;G25.81;6;0,0092;6;0,0027
C08B;G40.8;6;0,0092;6;0,0027
C08B;I48.2;6;0,0092;6;0,0027
C08B;R15;6;0,0092;6;0,0027
C08B;R26.3;6;0,0092;6;0,0027
C08B;T81.8;6;0,0092;6;0,0027
C08B;Z95.2;6;0,0092;6;0,0027
C08B;E11.91;5;0,0077;5;0,0023
C08B;H17.8;5;0,0077;5;0,0023
C08B;H50.1;5;0,0077;5;0,0023
C08B;H52.2;5;0,0077;5;0,0023
C08B;I25.13;5;0,0077;5;0,0023
C08B;I25.19;5;0,0077;5;0,0023
C08B;Z90.5;5;0,0077;5;0,0023
C08B;E66.02;4;0,0062;4;0,0018
C08B;E78.2;4;0,0062;4;0,0018
C08B;E79.0;4;0,0062;4;0,0018
C08B;F00.9;4;0,0062;4;0,0018
C08B;G30.9;4;0,0062;4;0,0018
C08B;G81.1;4;0,0062;4;0,0018
C08B;H18.5;4;0,0062;4;0,0018
C08B;H36.0;4;0,0062;4;0,0018
C08B;H52.0;4;0,0062;4;0,0018
C08B;H52.4;4;0,0062;4;0,0018
C08B;I25.10;4;0,0062;4;0,0018
C08B;I50.13;4;0,0062;4;0,0018
C08B;N18.9;4;0,0062;4;0,0018
C08B;R06.0;4;0,0062;4;0,0018
C08B;R41.0;4;0,0062;4;0,0018
C08B;R42;4;0,0062;4;0,0018
C08B;R52.2;4;0,0062;4;0,0018
C08B;Z86.6;4;0,0062;4;0,0018
C08B;Z88.8;4;0,0062;4;0,0018
C08B;Z90.0;4;0,0062;4;0,0018
C08B;Z94.7;4;0,0062;4;0,0018
C08B;Z95.1;4;0,0062;4;0,0018
C20B;Z96.1;26;0,20;26;0,0831
C20B;H57.1;17;0,1308;17;0,0543
C20B;I10.00;15;0,1154;15;0,0479
C20B;H25.8;12;0,0923;12;0,0383
C20B;H40.1;11;0,0846;11;0,0351
C20B;I10.90;10;0,0769;10;0,0319
C20B;Z92.1;9;0,0692;9;0,0288
C20B;Z98.8;8;0,0615;8;0,0256
C20B;E11.90;7;0,0538;7;0,0224
C20B;H21.5;7;0,0538;7;0,0224
C20B;Z92.2;6;0,0462;6;0,0192
C20B;H16.0;5;0,0385;5;0,016
C20B;H18.2;5;0,0385;5;0,016
C20B;H25.1;5;0,0385;5;0,016
C20B;H47.2;5;0,0385;5;0,016
C20B;E03.9;4;0,0308;4;0,0128
C20B;H11.9;4;0,0308;4;0,0128
C20B;H18.3;4;0,0308;4;0,0128
C20B;H27.1;4;0,0308;4;0,0128
C20B;H35.3;4;0,0308;4;0,0128
C20B;H40.0;4;0,0308;4;0,0128
C20B;H54.2;4;0,0308;4;0,0128
D05B;I10.00;23;0,2347;23;0,1742
D05B;D11.0;11;0,1122;11;0,0833
D05B;E11.90;8;0,0816;8;0,0606
D05B;R52.0;6;0,0612;6;0,0455
D05B;R22.0;5;0,051;5;0,0379
D05B;E78.4;4;0,0408;4;0,0303
D06B;R11;32;0,1905;32;0,0796
D06B;H70.1;26;0,1548;26;0,0647
D06B;J34.3;22;0,131;23;0,0572
D06B;H61.3;21;0,125;21;0,0522
D06B;H71;16;0,0952;16;0,0398
D06B;H74.3;16;0,0952;16;0,0398
D06B;J34.2;12;0,0714;12;0,0299
D06B;Z29.28;11;0,0655;11;0,0274
D06B;H66.1;10;0,0595;10;0,0249
D06B;H65.4;7;0,0417;7;0,0174
D06B;H90.2;7;0,0417;7;0,0174
D06B;J35.2;7;0,0417;7;0,0174
D06B;H73.8;6;0,0357;6;0,0149
D06B;I10.00;6;0,0357;6;0,0149
D06B;H72.2;5;0,0298;5;0,0124
D06B;H72.8;5;0,0298;5;0,0124
D06B;H90.1;5;0,0298;5;0,0124
D06B;H92.0;5;0,0298;5;0,0124
D06B;J32.0;5;0,0298;5;0,0124
D06B;R42;5;0,0298;5;0,0124
D06B;Z88.1;5;0,0298;5;0,0124
D06B;E11.90;4;0,0238;4;0,01
D06C;J34.3;1907;0,721;1911;0,2435
D06C;J34.2;1367;0,5168;1369;0,1744
D06C;R04.0;342;0,1293;342;0,0436
D06C;J32.4;291;0,11;297;0,0378
D06C;J32.0;280;0,1059;284;0,0362
D06C;I10.00;268;0,1013;268;0,0341
D06C;J33.8;244;0,0922;244;0,0311
D06C;R52.0;222;0,0839;222;0,0283
D06C;R11;181;0,0684;181;0,0231
D06C;Y84.9;120;0,0454;120;0,0153
D06C;J32.2;115;0,0435;115;0,0147
D06C;R51;108;0,0408;108;0,0138
D06C;R52.9;90;0,034;90;0,0115
D06C;J34.8;71;0,0268;71;0,009
D06C;J45.9;71;0,0268;71;0,009
D06C;Z75.8;59;0,0223;59;0,0075
D06C;Z88.6;58;0,0219;58;0,0074
D06C;Z88.0;52;0,0197;52;0,0066
D06C;Z60;50;0,0189;50;0,0064
D06C;E03.8;44;0,0166;44;0,0056
D06C;G47.31;44;0,0166;44;0,0056
D06C;Z88.1;42;0,0159;42;0,0054
D06C;E11.90;41;0,0155;41;0,0052
D06C;E03.9;36;0,0136;36;0,0046
D06C;J30.1;35;0,0132;35;0,0045
D06C;T81.0;34;0,0129;34;0,0043
D06C;J34.1;32;0,0121;32;0,0041
D06C;J32.3;28;0,0106;28;0,0036
D06C;J45.0;27;0,0102;27;0,0034
D06C;F17.1;25;0,0095;25;0,0032
D06C;J32.8;25;0,0095;25;0,0032
D06C;R06.0;25;0,0095;25;0,0032
D06C;Z92.2;25;0,0095;25;0,0032
D06C;I99;23;0,0087;23;0,0029
D06C;R06.5;23;0,0087;23;0,0029
D06C;R06.88;23;0,0087;23;0,0029
D06C;E66.90;22;0,0083;22;0,0028
D06C;J32.1;22;0,0083;22;0,0028
D06C;M95.0;22;0,0083;22;0,0028
D06C;R04.1;22;0,0083;22;0,0028
D06C;R42;22;0,0083;22;0,0028
D06C;Z29.28;22;0,0083;22;0,0028
D06C;J33.0;21;0,0079;21;0,0027
D06C;Z88.8;21;0,0079;21;0,0027
D06C;J45.8;20;0,0076;20;0,0025
D06C;E66.00;19;0,0072;19;0,0024
D06C;F17.9;19;0,0072;19;0,0024
D06C;F32.8;19;0,0072;19;0,0024
D06C;Z87.8;19;0,0072;19;0,0024
D06C;R22.0;18;0,0068;18;0,0023
D06C;I10.01;17;0,0064;17;0,0022
D06C;R43.0;17;0,0064;17;0,0022
D06C;J32.9;16;0,006;16;0,002
D06C;J33.9;14;0,0053;14;0,0018
D06C;U50.00;14;0,0053;14;0,0018
D06C;F32.9;13;0,0049;13;0,0017
D06C;R07.0;13;0,0049;13;0,0017
D06C;R55;13;0,0049;13;0,0017
D06C;Z92.1;13;0,0049;13;0,0017
D06C;E66.80;12;0,0045;12;0,0015
D06C;E78.2;12;0,0045;12;0,0015
D06C;E89.0;11;0,0042;11;0,0014
D06C;J30.3;11;0,0042;11;0,0014
D06C;J35.0;10;0,0038;11;0,0014
D06C;I10.90;10;0,0038;10;0,0013
D06C;I97.9;10;0,0038;10;0,0013
D06C;K04.5;10;0,0038;10;0,0013
D06C;R13.9;10;0,0038;10;0,0013
D06C;Y57.9;10;0,0038;10;0,0013
D06C;Z11;10;0,0038;10;0,0013
D06C;Z96.64;10;0,0038;10;0,0013
D06C;E66.91;9;0,0034;9;0,0011
D06C;G47.38;9;0,0034;9;0,0011
D06C;J35.2;9;0,0034;9;0,0011
D06C;J44.89;9;0,0034;9;0,0011
D06C;Z22.3;8;0,003;10;0,0013
D06C;B95.7;8;0,003;8;0,001
D06C;H65.3;8;0,003;8;0,001
D06C;I83.9;8;0,003;8;0,001
D06C;J42;8;0,003;8;0,001
D06C;K11.5;8;0,003;8;0,001
D06C;B95.6;7;0,0026;7;0,0009
D06C;E06.3;7;0,0026;7;0,0009
D06C;E10.90;7;0,0026;7;0,0009
D06C;G47.39;7;0,0026;7;0,0009
D06C;H71;7;0,0026;7;0,0009
D06C;I97.89;7;0,0026;7;0,0009
D06C;J01.9;7;0,0026;7;0,0009
D06C;J41.0;7;0,0026;7;0,0009
D06C;K08.3;7;0,0026;7;0,0009
D06C;R12;7;0,0026;7;0,0009
D06C;B96.6;6;0,0023;6;0,0008
D06C;D14.0;6;0,0023;6;0,0008
D06C;E66.01;6;0,0023;6;0,0008
D06C;E73.9;6;0,0023;6;0,0008
D06C;E78.0;6;0,0023;6;0,0008
D06C;I25.11;6;0,0023;6;0,0008
D06C;J39.2;6;0,0023;6;0,0008
D06C;K11.2;6;0,0023;6;0,0008
D06C;Z29.21;6;0,0023;6;0,0008
D06C;Z86.7;6;0,0023;6;0,0008
D06C;B96.2;5;0,0019;5;0,0006
D06C;E66.02;5;0,0019;5;0,0006
D06C;E66.81;5;0,0019;5;0,0006
D06C;E79.0;5;0,0019;5;0,0006
D06C;G47.0;5;0,0019;5;0,0006
D06C;H65.4;5;0,0019;5;0,0006
D06C;H66.1;5;0,0019;5;0,0006
D06C;I48.0;5;0,0019;5;0,0006
D06C;I49.9;5;0,0019;5;0,0006
D06C;J31.0;5;0,0019;5;0,0006
D06C;J44.83;5;0,0019;5;0,0006
D06C;J98.8;5;0,0019;5;0,0006
D06C;K09.2;5;0,0019;5;0,0006
D06C;K52.9;5;0,0019;5;0,0006
D06C;N40;5;0,0019;5;0,0006
D06C;T88.5;5;0,0019;5;0,0006
D06C;T88.7;5;0,0019;5;0,0006
D06C;Z03.8;5;0,0019;5;0,0006
D06C;Z12.2;5;0,0019;5;0,0006
D06C;D68.5;4;0,0015;4;0,0005
D06C;E05.9;4;0,0015;4;0,0005
D06C;E11.91;4;0,0015;4;0,0005
D06C;G35.9;4;0,0015;4;0,0005
D06C;G47.9;4;0,0015;4;0,0005
D06C;H61.3;4;0,0015;4;0,0005
D06C;H70.1;4;0,0015;4;0,0005
D06C;H90.2;4;0,0015;4;0,0005
D06C;H92.2;4;0,0015;4;0,0005
D06C;I10.91;4;0,0015;4;0,0005
D06C;I50.12;4;0,0015;4;0,0005
D06C;I95.8;4;0,0015;4;0,0005
D06C;J35.1;4;0,0015;4;0,0005
D06C;J45.1;4;0,0015;4;0,0005
D06C;K21.9;4;0,0015;4;0,0005
D06C;K50.9;4;0,0015;4;0,0005
D06C;R05;4;0,0015;4;0,0005
D06C;R45.1;4;0,0015;4;0,0005
D06C;R50.88;4;0,0015;4;0,0005
D06C;S02.2;4;0,0015;4;0,0005
D06C;T88.4;4;0,0015;4;0,0005
D06C;U69.11;4;0,0015;4;0,0005
D06C;Z01.7;4;0,0015;4;0,0005
D06C;Z95.5;4;0,0015;4;0,0005
D12B;J34.3;110;0,2311;111;0,0701
D12B;R06.5;100;0,2101;100;0,0632
D12B;I10.00;67;0,1408;67;0,0423
D12B;R52.0;63;0,1324;63;0,0398
D12B;G47.31;59;0,1239;59;0,0373
D12B;R13.9;51;0,1071;51;0,0322
D12B;J39.2;49;0,1029;49;0,031
D12B;J35.0;45;0,0945;45;0,0284
D12B;G47.39;44;0,0924;44;0,0278
D12B;K13.7;41;0,0861;41;0,0259
D12B;J31.2;37;0,0777;37;0,0234
D12B;J34.2;36;0,0756;36;0,0227
D12B;J35.1;29;0,0609;30;0,019
D12B;R11;27;0,0567;27;0,0171
D12B;R04.0;23;0,0483;23;0,0145
D12B;Z92.1;23;0,0483;23;0,0145
D12B;J35.2;22;0,0462;22;0,0139
D12B;R52.9;22;0,0462;22;0,0139
D12B;C44.3;20;0,042;20;0,0126
D12B;R06.88;19;0,0399;19;0,012
D12B;Z75.8;18;0,0378;18;0,0114
D12B;T81.0;17;0,0357;18;0,0114
D12B;I10.90;15;0,0315;15;0,0095
D12B;J32.0;13;0,0273;13;0,0082
D12B;Z60;12;0,0252;12;0,0076
D12B;E66.90;11;0,0231;11;0,0069
D12B;E11.90;10;0,021;10;0,0063
D12B;F45.8;10;0,021;10;0,0063
D12B;R54;10;0,021;10;0,0063
D12B;E03.8;9;0,0189;9;0,0057
D12B;J44.89;9;0,0189;9;0,0057
D12B;S02.2;9;0,0189;9;0,0057
D12B;U50.00;9;0,0189;9;0,0057
D12B;J35.3;8;0,0168;8;0,0051
D12B;J45.9;8;0,0168;8;0,0051
D12B;K01.1;8;0,0168;8;0,0051
D12B;R22.1;8;0,0168;8;0,0051
D12B;E03.9;7;0,0147;7;0,0044
D12B;E78.4;7;0,0147;7;0,0044
D12B;F17.1;7;0,0147;7;0,0044
D12B;J37.0;7;0,0147;7;0,0044
D12B;K04.5;7;0,0147;7;0,0044
D12B;K09.2;7;0,0147;7;0,0044
D12B;R04.1;7;0,0147;7;0,0044
D12B;Y84.9;7;0,0147;7;0,0044
D12B;Z11;7;0,0147;7;0,0044
D12B;Z87.8;7;0,0147;7;0,0044
D12B;D10.3;6;0,0126;6;0,0038
D12B;E78.0;6;0,0126;6;0,0038
D12B;Q38.5;6;0,0126;6;0,0038
D12B;R51;6;0,0126;6;0,0038
D12B;Z92.2;6;0,0126;6;0,0038
D12B;E10.90;5;0,0105;5;0,0032
D12B;E66.91;5;0,0105;5;0,0032
D12B;I48.9;5;0,0105;5;0,0032
D12B;J32.4;5;0,0105;5;0,0032
D12B;J33.8;5;0,0105;5;0,0032
D12B;J34.8;5;0,0105;5;0,0032
D12B;J45.0;5;0,0105;5;0,0032
D12B;Q18.8;5;0,0105;5;0,0032
D12B;R07.0;5;0,0105;5;0,0032
D12B;R59.0;5;0,0105;5;0,0032
D12B;Z47.0;5;0,0105;5;0,0032
D12B;Z86.7;5;0,0105;5;0,0032
D12B;Z88.0;5;0,0105;5;0,0032
D12B;F32.8;4;0,0084;4;0,0025
