IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
03 ;D12B;476;0,9454;0,0273;0,0105;0,0147;0,0021;0,00;0,00;0,6345;0,3655;0,00;0,00;0,00;0,00;0,0042;0,0021;0,0147;0,0126;0,2017;0,2017;0,1954;0,0651;0,0819;0,063;0,0672;0,0462;0,0441;0,2481;0,7334;0,0185;1;7;3,20;0,506;0,0165;1,10;1555,43;394,06
03 ;D13B;97;0,7113;0,1856;0,0412;0,0619;0,00;0,00;0,00;0,5052;0,4948;0,00;0,00;0,00;0,0103;0,0412;0,0309;0,0103;0,00;0,0515;0,0103;0,0412;0,0722;0,0515;0,0825;0,134;0,0825;0,3814;0,8049;0,1837;0,0114;1;5;2,50;0,432;0,0034;0,50;1328,98;368,91
03 ;D22B;91;0,6264;0,1099;0,1319;0,1319;0,00;0,00;0,00;0,4176;0,5824;0,00;0,00;0,00;0,00;0,00;0,011;0,011;0,00;0,0659;0,044;0,033;0,0769;0,0879;0,033;0,1209;0,0989;0,4176;0,3716;0,6149;0,0135;1;6;2,90;0,489;0,0032;0,80;1503,82;459,38
03 ;D25D;107;0,7664;0,1121;0,0935;0,028;0,00;0,00;0,00;0,5327;0,4673;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0187;0,0654;0,0654;0,1215;0,0654;0,1495;0,1589;0,1308;0,0935;0,1308;0,1462;0,8231;0,0308;1;9;4,10;0,637;0,0037;1,90;1960,60;566,94
03 ;D28Z;248;0,9355;0,0484;0,0121;0,004;0,00;0,00;0,00;0,4476;0,5524;0,00;0,00;0,00;0,00;0,00;0,00;0,004;0,0363;0,4234;0,1694;0,1613;0,0444;0,0444;0,0363;0,0242;0,0282;0,0282;0,1221;0,8185;0,0594;1;7;3,40;0,672;0,0086;1,20;2075,03;700,68
03 ;D30A;250;0,952;0,008;0,028;0,008;0,004;0,00;0,00;0,508;0,492;0,00;0,00;0,00;0,004;0,008;0,028;0,056;0,004;0,168;0,148;0,228;0,06;0,08;0,092;0,08;0,028;0,016;0,275;0,6944;0,0306;1;5;2,70;0,538;0,0087;0,70;1655,44;401,51
03 ;D30B;2544;0,9898;0,0083;0,002;0,00;0,00;0,00;0,00;0,3848;0,6148;0,0004;0,00;0,00;0,02;0,1458;0,0814;0,077;0,068;0,4127;0,1289;0,0421;0,011;0,0063;0,0035;0,0028;0,0004;0,00;0,0832;0,9002;0,0166;1;8;4,10;0,489;0,0884;1,40;1503,08;326,49
03 ;D30C;80;0,8125;0,125;0,05;0,0125;0,00;0,00;0,00;0,45;0,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0125;0,025;0,0875;0,1625;0,1125;0,1875;0,175;0,075;0,1125;0,05;0,7143;0,254;0,0317;1;4;2,10;0,345;0,0028;0,30;1060,00;217,75
03 ;D37B;210;0,9952;0,0048;0,00;0,00;0,00;0,00;0,00;0,619;0,381;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0429;0,4048;0,2714;0,1619;0,0524;0,0286;0,0095;0,0238;0,0048;0,00;0,1887;0,7925;0,0189;1;5;2,80;0,533;0,0073;0,60;1642,49;448,35
03 ;D38Z;2387;0,9782;0,0109;0,0096;0,0013;0,00;0,00;0,00;0,6012;0,3988;0,00;0,00;0,00;0,00;0,0008;0,0017;0,0084;0,0323;0,4248;0,2472;0,147;0,0499;0,0427;0,0247;0,0151;0,0021;0,0034;0,1918;0,7975;0,0107;1;6;3,00;0,482;0,083;0,80;1481,99;295,61
03 ;D40Z;77;0,5714;0,3247;0,0649;0,026;0,013;0,00;0,00;0,4935;0,5065;0,00;0,00;0,00;0,00;0,00;0,013;0,013;0,013;0,0649;0,0779;0,0779;0,026;0,0909;0,1039;0,1039;0,1818;0,2338;0,5523;0,4477;0,00;1;5;2,60;0,451;0,0027;0,70;1384,66;284,27
03 ;D61Z;92;0,9457;0,0435;0,0109;0,00;0,00;0,00;0,00;0,413;0,587;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0543;0,1739;0,1196;0,1522;0,087;0,0761;0,1848;0,1087;0,0435;0,0556;0,8519;0,0926;1;7;4,30;0,302;0,0032;1,10;925,32;176,81
03 ;D62Z;161;0,9379;0,0497;0,0124;0,00;0,00;0,00;0,00;0,5031;0,4969;0,00;0,00;0,00;0,00;0,0124;0,0435;0,0435;0,0683;0,2547;0,1553;0,1553;0,0745;0,0373;0,0311;0,0683;0,0248;0,0311;0,199;0,7816;0,0194;1;6;3,10;0,24;0,0056;0,90;736,14;204,62
06 ;G24C;315;0,9016;0,0571;0,0286;0,0095;0,0032;0,00;0,00;0,8952;0,1048;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0317;0,0762;0,0794;0,073;0,0984;0,0857;0,2635;0,1619;0,1302;0,3137;0,6632;0,0232;1;5;2,50;0,53;0,0109;0,70;1631,84;332,72
06 ;G26B;797;0,8632;0,1117;0,0163;0,0075;0,0013;0,00;0,00;0,6223;0,3777;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,005;0,0853;0,2058;0,2334;0,1368;0,0866;0,0866;0,1016;0,0364;0,0226;0,1351;0,8346;0,0304;1;6;2,80;0,382;0,0277;0,90;1174,89;422,80
08 ;I10D;115;0,9478;0,0348;0,0174;0,00;0,00;0,00;0,00;0,5565;0,4435;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0696;0,1391;0,1478;0,1478;0,113;0,1826;0,1478;0,0522;0,00;0,9274;0,0726;1;9;4,80;0,795;0,004;1,80;2633,07;829,17
08 ;I10E;252;0,9246;0,0357;0,0397;0,00;0,00;0,00;0,00;0,5079;0,4921;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0317;0,1151;0,1389;0,1151;0,1468;0,0873;0,2063;0,119;0,0397;0,0113;0,9509;0,0377;1;9;4,50;0,655;0,0088;1,60;2167,23;666,89
08 ;I16B;286;0,8531;0,1329;0,007;0,007;0,00;0,00;0,00;0,4476;0,5524;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0105;0,0245;0,1888;0,2238;0,1469;0,1294;0,1748;0,0769;0,0245;0,3224;0,6729;0,0047;1;5;2,40;0,523;0,0099;0,60;1620,29;501,61
08 ;I16C;248;0,9516;0,0323;0,0121;0,004;0,00;0,00;0,00;0,4556;0,5444;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,004;0,0202;0,0927;0,2137;0,2419;0,1734;0,129;0,0806;0,0363;0,0081;0,1558;0,8052;0,039;1;4;2,20;0,457;0,0086;0,40;1414,56;338,05
08 ;I18B;155;0,9032;0,0452;0,0323;0,0194;0,00;0,00;0,00;0,4065;0,5935;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0065;0,0516;0,0323;0,1226;0,1097;0,1677;0,1613;0,1871;0,0903;0,071;0,6694;0,3163;0,0143;1;5;2,50;0,46;0,0054;0,60;1418,37;348,61
08 ;I20D;152;0,9605;0,0197;0,0197;0,00;0,00;0,00;0,00;0,125;0,875;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0526;0,0461;0,125;0,1382;0,2368;0,1316;0,1842;0,0526;0,0329;0,0533;0,8994;0,0473;1;7;3,10;0,77;0,0053;1,30;2401,63;539,78
08 ;I20G;103;0,9029;0,0583;0,0388;0,00;0,00;0,00;0,00;0,301;0,699;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0097;0,0291;0,0971;0,1359;0,1359;0,1262;0,1165;0,2718;0,0388;0,0388;0,136;0,824;0,04;1;6;2,80;0,622;0,0036;1,00;1929,20;420,94
08 ;I20H;162;0,9568;0,0309;0,0123;0,00;0,00;0,00;0,00;0,1914;0,8086;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0185;0,0556;0,0802;0,1049;0,1481;0,1852;0,1173;0,216;0,037;0,037;0,4187;0,5606;0,0208;1;6;2,90;0,532;0,0056;1,10;1644,11;449,99
08 ;I21Z;92;0,9457;0,0326;0,0217;0,00;0,00;0,00;0,00;0,3913;0,6087;0,00;0,00;0,00;0,00;0,00;0,0217;0,1087;0,0543;0,1957;0,0978;0,087;0,087;0,0761;0,0543;0,0978;0,0543;0,0652;0,20;0,7667;0,0333;1;5;2,60;0,708;0,0032;0,70;2188,82;500,51
08 ;I23B;162;0,9444;0,0247;0,0247;0,0062;0,00;0,00;0,00;0,4938;0,5062;0,00;0,00;0,00;0,00;0,00;0,00;0,0062;0,0062;0,0309;0,0679;0,142;0,0988;0,0741;0,0864;0,284;0,0926;0,1111;0,19;0,81;0,00;1;4;2,20;0,529;0,0056;0,80;1628,61;200,23
08 ;I24B;191;0,9058;0,0314;0,0419;0,0105;0,0105;0,00;0,00;0,445;0,555;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0157;0,0209;0,089;0,1466;0,2408;0,1414;0,2042;0,089;0,0524;0,7083;0,2653;0,0264;1;4;2,20;0,356;0,0066;0,40;1098,84;207,10
08 ;I27D;92;0,9348;0,0326;0,0326;0,00;0,00;0,00;0,00;0,5109;0,4891;0,00;0,00;0,00;0,0109;0,00;0,00;0,0435;0,0217;0,1522;0,1522;0,1087;0,087;0,1522;0,0978;0,1304;0,0109;0,0326;0,2097;0,7419;0,0484;1;7;3,10;0,619;0,0032;1,50;1912,57;663,76
08 ;I28E;147;0,9456;0,0204;0,0204;0,0136;0,00;0,00;0,00;0,3946;0,6054;0,00;0,00;0,00;0,00;0,00;0,00;0,0068;0,00;0,00;0,0272;0,0952;0,1088;0,1224;0,1088;0,2517;0,1361;0,1429;0,0438;0,9188;0,0375;1;6;3,10;0,504;0,0051;1,00;1558,35;222,84
08 ;I29B;126;0,9365;0,0159;0,0317;0,0159;0,00;0,00;0,00;0,5476;0,4524;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0079;0,0952;0,0238;0,0952;0,0952;0,1429;0,2381;0,1825;0,0952;0,0238;0,2442;0,7326;0,0233;1;6;2,80;0,722;0,0044;0,90;2245,75;502,83
08 ;I29C;131;0,9771;0,0076;0,0153;0,00;0,00;0,00;0,00;0,4885;0,5115;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0229;0,1221;0,145;0,1527;0,2137;0,2443;0,0687;0,0305;0,0559;0,9161;0,028;1;5;2,70;0,668;0,0046;0,80;2078,33;588,73
08 ;I30C;310;0,9839;0,0097;0,0032;0,0032;0,00;0,00;0,00;0,571;0,429;0,00;0,00;0,00;0,00;0,00;0,00;0,0419;0,0839;0,4548;0,1774;0,1387;0,0548;0,0323;0,0129;0,0032;0,00;0,00;0,3967;0,5616;0,0417;1;5;2,50;0,752;0,0108;0,70;2355,54;509,82
08 ;I32F;148;0,9662;0,0203;0,0068;0,0068;0,00;0,00;0,00;0,3784;0,6216;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0068;0,0405;0,027;0,0878;0,1622;0,1892;0,1419;0,1757;0,1216;0,0473;0,00;0,9487;0,0513;1;4;2,10;0,543;0,0051;0,40;1669,58;277,85
08 ;I43B;89;0,6067;0,1798;0,1798;0,0337;0,00;0,00;0,00;0,2697;0,7303;0,00;0,00;0,00;0,00;0,00;0,00;0,0112;0,00;0,00;0,00;0,0899;0,1124;0,1685;0,1124;0,3034;0,0899;0,1124;0,00;0,978;0,022;2;17;10,00;2,438;0,0031;3,10;7733,91;1274,88
08 ;I44C;1043;0,7718;0,1083;0,0652;0,0547;0,00;0,00;0,00;0,371;0,629;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0019;0,001;0,0249;0,0518;0,1093;0,1467;0,3365;0,1994;0,1285;0,00;0,9222;0,0778;2;15;9,60;1,698;0,0363;2,40;5328,19;776,34
08 ;I44D;168;0,9702;0,0238;0,006;0,00;0,00;0,00;0,00;0,4762;0,5238;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0655;0,1071;0,1429;0,2024;0,3452;0,1071;0,0298;0,00;0,9492;0,0508;2;13;7,60;1,479;0,0058;2,30;4652,75;450,18
08 ;I47C;773;0,7607;0,0841;0,11;0,0427;0,0026;0,00;0,00;0,423;0,577;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0026;0,0052;0,031;0,0699;0,088;0,1475;0,3234;0,194;0,1384;0,00;0,9699;0,0301;2;16;10,20;1,585;0,0269;2,50;5248,52;709,87
08 ;I68D;2170;0,9207;0,0636;0,0152;0,0005;0,00;0,00;0,00;0,3825;0,6175;0,00;0,00;0,00;0,00;0,00;0,0005;0,0014;0,0009;0,0184;0,0512;0,1281;0,1281;0,1479;0,1263;0,1793;0,1134;0,1046;0,00;0,9731;0,0269;1;10;5,40;0,423;0,0754;1,60;1296,79;363,64
09 ;J09B;94;0,9043;0,00;0,0957;0,00;0,00;0,00;0,00;0,8191;0,1809;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0638;0,5319;0,1915;0,1596;0,0319;0,0213;0,00;0,00;0,00;0,00;0,3169;0,662;0,0211;1;6;2,90;0,408;0,0033;0,90;1251,41;299,19
11 ;L17B;143;0,8322;0,0909;0,049;0,028;0,00;0,00;0,00;0,7273;0,2727;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,007;0,0559;0,049;0,1608;0,0839;0,0839;0,0769;0,2448;0,1329;0,1049;0,3771;0,6059;0,0169;1;6;2,80;0,419;0,005;0,90;1288,59;367,06
11 ;L20B;93;0,6774;0,1613;0,1398;0,0215;0,00;0,00;0,00;0,828;0,172;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0108;0,0323;0,0753;0,1075;0,0538;0,0645;0,2581;0,1935;0,2043;0,1938;0,7209;0,0853;1;7;3,20;0,615;0,0032;1,50;1915,75;511,27
11 ;L20C;706;0,8272;0,1048;0,034;0,034;0,00;0,00;0,00;0,7578;0,2422;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0099;0,0241;0,0482;0,0467;0,0878;0,1119;0,2493;0,2139;0,2082;0,1843;0,7699;0,0458;1;7;3,30;0,501;0,0245;1,20;1542,03;439,88
11 ;L63F;102;0,7255;0,1863;0,0588;0,0294;0,00;0,00;0,00;0,4314;0,5686;0,00;0,00;0,00;0,00;0,00;0,00;0,0098;0,0294;0,2255;0,0686;0,0784;0,0392;0,0686;0,0588;0,1275;0,1275;0,1667;0,144;0,816;0,04;1;8;4,00;0,349;0,0035;1,70;1070,38;367,32
11 ;L64B;214;0,7804;0,1075;0,0794;0,0327;0,00;0,00;0,00;0,5981;0,4019;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0047;0,028;0,0654;0,1121;0,0748;0,0981;0,0794;0,1355;0,1682;0,2336;0,3639;0,5602;0,0759;1;7;3,10;0,402;0,0074;1,50;1236,87;361,45
11 ;L64D;110;0,8455;0,1091;0,0455;0,00;0,00;0,00;0,00;0,7636;0,2364;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1182;0,1182;0,2273;0,0818;0,0909;0,0455;0,1455;0,0818;0,0909;0,5042;0,4622;0,0336;1;5;2,40;0,259;0,0038;0,60;794,57;212,53
12 ;M02B;469;0,7655;0,1322;0,0618;0,0405;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0043;0,0128;0,0426;0,0469;0,1045;0,3987;0,2452;0,145;0,0139;0,9306;0,0556;1;9;4,60;0,666;0,0163;1,60;2052,06;495,85
12 ;M04D;131;0,9237;0,0382;0,0153;0,0229;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0076;0,0305;0,00;0,0534;0,084;0,1298;0,084;0,1298;0,1374;0,1756;0,1221;0,0458;0,226;0,7401;0,0339;1;5;2,80;0,456;0,0046;0,90;1404,26;360,20
13 ;N07A;130;0,9615;0,0308;0,0077;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0538;0,2308;0,4692;0,1154;0,0385;0,0385;0,0462;0,0077;0,00;0,2048;0,7831;0,012;1;9;4,50;0,681;0,0045;1,60;2095,01;368,75
13 ;N14Z;183;0,9563;0,0273;0,0109;0,0055;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0055;0,00;0,00;0,1093;0,1639;0,1093;0,1093;0,1639;0,2404;0,071;0,0273;0,00;0,9839;0,0161;1;11;6,30;0,906;0,0064;2,00;2786,81;602,86
13 ;N21A;205;0,8976;0,0976;0,0049;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0146;0,1561;0,4829;0,2098;0,0829;0,0244;0,0195;0,0098;0,00;0,00;0,9951;0,0049;1;10;5,40;0,856;0,0071;1,60;2632,12;524,14
14 ;O01E;123;0,8211;0,1057;0,0732;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4797;0,5122;0,0081;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9762;0,0238;1;9;5,50;0,857;0,0043;1,20;2635,79;358,87
14 ;O01F;300;0,9333;0,0367;0,0167;0,0133;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0033;0,4667;0,5233;0,0067;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9901;0,0099;1;8;5,00;0,799;0,0104;1,10;2454,99;322,43
14 ;O01H;462;0,9329;0,0433;0,0195;0,0043;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4416;0,5087;0,0498;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9665;0,0335;1;7;4,40;0,695;0,0161;1,00;2133,12;237,18
14 ;O60C;137;0,4964;0,3869;0,1095;0,0073;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4015;0,5474;0,0511;0,00;0,00;0,00;0,00;0,00;0,00;0,0625;0,8563;0,0813;1;7;3,80;0,506;0,0048;1,20;1554,62;338,44
14 ;O60D;1214;0,7702;0,2175;0,0115;0,0008;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0025;0,458;0,5231;0,0165;0,00;0,00;0,00;0,00;0,00;0,00;0,0883;0,858;0,0537;1;6;3,20;0,445;0,0422;1,00;1365,90;324,05
14 ;O65B;389;0,8586;0,1183;0,0231;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0154;0,545;0,4293;0,0103;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9175;0,0825;;8;3,40;0,283;0,0135;1,90;867,37;278,52
15 ;P67C;93;0,9355;0,00;0,0645;0,00;0,00;0,00;0,00;0,5484;0,4516;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9394;0,0606;1;8;4,80;0,322;0,0032;1,10;983,43;303,68
15 ;P67E;2722;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5044;0,4956;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0482;0,938;0,0138;1;7;3,70;0,22;0,0946;1,20;672,44;191,49
