IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
I18B;11;0,47;0,00;1,55;0,00;0,00;0,00;0,11;0,00;0,00;0,33;0,44;2,90
I18B;12;0,00;0,00;14,59;0,04;0,00;0,00;0,07;0,00;5,30;0,59;4,56;25,15
I18B;13;15,05;1,71;10,08;0,17;0,00;0,00;0,84;0,00;0,00;1,57;5,21;34,63
I20D;1;0,00;292,44;2,29;11,92;0,64;0,00;18,69;0,00;5,91;66,42;368,95;767,26
I20D;4;0,00;0,00;204,56;6,24;0,87;351,79;117,92;87,59;0,00;135,07;168,49;1072,53
I20D;5;217,50;0,00;131,92;12,70;0,25;0,00;25,90;1,07;0,00;18,29;67,16;474,79
I20D;9;1,46;0,00;8,56;0,02;0,00;0,00;4,39;0,00;0,00;2,44;4,64;21,51
I20D;10;0,16;0,00;0,72;0,03;0,00;0,00;0,31;0,00;1,36;0,06;0,25;2,89
I20D;11;0,11;0,00;0,84;0,00;0,00;0,00;0,06;0,00;0,00;0,17;0,26;1,44
I20D;12;0,00;0,00;14,40;0,00;0,00;0,00;0,05;0,00;28,47;0,34;6,52;49,78
I20D;13;2,34;4,58;0,16;0,00;0,00;0,00;0,87;0,00;0,00;0,30;3,21;11,46
I20G;1;0,00;283,94;2,69;10,45;0,24;0,00;16,53;0,00;7,43;58,82;365,82;745,92
I20G;2;0,07;0,08;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,04;0,09;0,29
I20G;4;0,00;0,00;156,61;4,90;0,15;167,86;102,75;49,52;0,00;93,65;140,26;715,70
I20G;5;180,47;0,00;107,04;11,06;0,27;0,00;15,16;1,49;0,00;12,71;61,73;389,93
I20G;9;1,21;0,00;6,01;0,02;0,00;0,00;2,92;0,00;0,00;1,60;2,94;14,70
I20G;10;0,26;0,00;1,10;0,04;0,00;0,00;0,44;0,00;3,36;0,07;0,37;5,64
I20G;11;0,00;0,00;1,71;0,00;0,00;0,00;0,12;0,00;0,00;0,36;0,56;2,75
I20G;12;0,00;0,00;8,57;0,00;0,00;0,00;0,03;0,00;27,20;0,17;4,06;40,03
I20G;13;2,94;5,48;1,09;0,04;0,00;0,00;0,83;0,00;0,00;0,34;3,56;14,28
I20H;1;0,00;294,84;10,71;11,99;0,52;0,00;20,07;0,00;0,12;67,37;305,93;711,55
I20H;4;0,00;0,00;134,37;5,64;0,19;66,10;101,92;27,81;0,00;86,98;102,73;525,74
I20H;5;120,91;0,00;95,72;10,51;0,53;0,00;21,41;2,63;0,02;19,17;43,29;314,19
I20H;9;2,35;0,00;11,97;0,02;0,00;0,00;3,81;0,00;0,08;2,81;5,07;26,11
I20H;10;0,32;0,00;1,61;0,08;0,00;0,00;0,71;0,00;1,86;0,13;0,53;5,24
I20H;11;0,00;0,00;2,37;0,00;0,00;0,00;0,17;0,00;0,00;0,51;0,75;3,80
I20H;12;1,28;0,00;14,11;0,00;0,00;0,00;0,05;0,00;10,09;0,51;6,51;32,55
I20H;13;9,52;3,45;5,25;0,08;0,00;0,00;0,96;0,00;0,00;1,01;4,63;24,90
I21Z;1;0,00;319,75;0,19;12,16;0,31;0,00;15,47;0,00;3,39;60,09;323,82;735,18
I21Z;4;0,00;0,00;230,18;7,71;0,03;105,84;131,32;48,65;0,00;147,09;247,81;918,63
I21Z;5;153,61;0,00;154,65;13,54;0,09;0,00;34,46;3,48;0,01;24,71;77,33;461,88
I21Z;9;0,50;0,00;11,07;0,05;0,00;0,00;3,55;0,00;4,46;2,18;8,53;30,34
I21Z;10;0,05;0,00;0,32;0,02;0,00;0,00;0,16;0,00;2,76;0,02;0,11;3,44
I21Z;11;0,33;0,12;7,39;0,01;0,00;0,00;0,34;0,00;0,00;0,39;2,30;10,88
I21Z;12;0,74;0,00;9,21;0,02;0,00;0,00;0,23;0,00;6,93;0,20;3,57;20,90
I21Z;13;2,77;1,65;0,95;0,01;0,00;0,00;0,39;0,00;0,00;0,23;1,56;7,56
I23B;1;0,00;222,92;0,15;5,79;8,40;0,00;11,29;0,00;1,10;72,99;274,61;597,25
I23B;4;0,00;0,00;149,46;7,52;0,01;0,09;72,13;143,34;0,00;122,56;132,02;627,13
I23B;5;165,77;0,00;114,41;11,89;0,05;0,00;26,65;0,12;0,01;21,53;43,73;384,16
I23B;9;0,12;0,00;1,46;0,00;0,00;0,00;0,67;0,00;0,02;0,25;0,83;3,35
I23B;10;0,02;0,00;0,19;0,02;0,00;0,00;0,11;0,00;3,41;0,02;0,06;3,83
I23B;11;0,01;0,00;0,17;0,00;0,00;0,00;0,01;0,00;0,00;0,03;0,06;0,28
I23B;12;0,00;0,00;2,78;0,00;0,00;0,00;0,01;0,00;3,90;0,04;1,15;7,88
I23B;13;1,75;0,61;1,10;0,01;0,00;0,00;0,18;0,00;0,00;0,20;0,88;4,73
I24B;1;0,00;225,40;8,15;9,03;0,37;0,00;18,09;0,00;0,05;51,74;245,36;558,19
I24B;4;0,00;0,00;84,10;4,14;0,02;0,00;68,52;34,27;0,00;41,91;42,03;274,99
I24B;5;81,79;0,00;58,71;8,37;0,02;0,00;17,11;0,07;0,00;9,45;22,59;198,11
I24B;8;3,25;0,00;4,08;0,19;0,00;0,00;1,60;0,00;0,00;1,06;1,28;11,46
I24B;9;0,00;0,00;0,25;0,00;0,00;0,00;0,16;0,00;0,00;0,07;0,12;0,60
I24B;10;0,02;0,00;0,40;0,04;0,00;0,00;0,22;0,00;3,28;0,05;0,12;4,13
I24B;11;0,17;0,00;0,71;0,00;0,00;0,00;0,03;0,00;0,00;0,07;0,27;1,25
I24B;12;0,00;0,00;9,39;0,00;0,00;0,00;0,03;0,00;6,99;0,30;3,26;19,97
I24B;13;7,93;8,96;3,38;0,07;0,00;0,00;1,68;0,00;0,00;0,97;7,13;30,12
I27D;1;0,00;310,68;9,08;9,80;0,60;0,00;20,03;0,00;1,43;68,86;329,92;750,40
I27D;4;0,00;0,00;164,40;8,32;0,21;49,93;116,15;65,76;2,01;112,55;157,78;677,11
I27D;5;172,21;0,00;112,19;12,20;0,58;0,00;24,93;4,72;0,00;22,18;56,20;405,21
I27D;9;0,11;0,00;8,67;0,05;0,00;0,00;2,40;0,00;0,00;2,08;7,20;20,51
I27D;10;0,28;0,00;1,27;0,05;0,00;0,00;0,62;0,00;1,55;0,10;0,43;4,30
I27D;11;0,30;0,08;6,39;0,01;0,00;0,00;0,34;0,00;0,00;0,56;2,07;9,75
I27D;12;0,01;0,00;10,32;0,00;0,00;0,00;0,03;0,00;11,45;0,20;5,10;27,11
I27D;13;6,74;3,50;2,42;0,04;0,00;0,00;0,85;0,00;0,00;0,60;3,99;18,14
I28E;1;0,00;259,20;1,01;8,61;5,44;0,00;14,51;0,00;0,14;105,45;353,08;747,44
I28E;4;0,00;0,00;101,44;4,93;4,07;3,50;49,43;155,77;0,00;102,50;78,16;499,80
I28E;5;134,60;0,00;80,12;6,23;0,90;0,00;13,19;1,68;0,00;19,33;37,62;293,67
I28E;9;0,20;0,00;0,43;0,00;0,00;0,00;0,12;0,00;0,00;0,18;0,20;1,13
I28E;10;0,42;0,00;1,12;0,03;0,00;0,00;0,39;0,00;1,63;0,07;0,47;4,13
I28E;11;0,00;0,00;4,44;0,00;0,00;0,00;0,31;0,00;0,00;0,96;1,41;7,12
I28E;12;0,00;0,00;0,07;0,00;0,00;0,00;0,00;0,00;4,68;0,00;0,03;4,78
I28E;13;0,05;0,10;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,01;0,07;0,25
I29B;1;0,00;315,32;1,30;11,02;0,52;0,00;19,11;0,00;0,00;77,75;298,96;723,98
I29B;4;0,00;0,00;217,95;6,97;0,54;96,12;135,98;226,07;0,00;127,05;131,19;941,87
I29B;5;195,33;0,00;136,82;12,45;0,63;0,00;32,01;8,57;0,04;27,00;57,39;470,24
I29B;8;4,64;0,00;5,82;0,27;0,00;0,00;2,28;0,00;0,00;1,52;1,83;16,36
I29B;9;0,34;0,00;2,56;0,01;0,00;0,00;1,04;0,00;1,02;0,53;1,20;6,70
I29B;10;0,32;0,00;1,94;0,13;0,00;0,00;0,94;0,00;2,82;0,17;0,64;6,96
I29B;11;0,13;0,00;2,22;0,00;0,00;0,00;0,15;0,00;0,00;0,46;0,70;3,66
I29B;12;14,85;0,00;18,54;0,00;0,00;0,00;0,10;0,00;13,13;1,98;6,81;55,41
I29B;13;8,72;0,99;5,88;0,10;0,00;0,00;0,57;0,00;0,00;0,94;3,39;20,59
I29C;1;0,00;284,14;0,01;9,56;0,32;0,00;19,82;0,00;0,15;81,55;254,52;650,07
I29C;4;0,00;0,00;190,72;4,62;0,52;69,01;120,96;241,88;0,00;112,42;95,50;835,63
I29C;5;171,47;0,00;126,45;10,66;0,59;0,00;31,14;9,01;0,01;23,60;54,10;427,03
I29C;8;13,66;0,00;17,15;0,81;0,00;0,00;6,71;0,00;0,00;4,47;5,38;48,18
I29C;9;0,21;0,00;3,26;0,01;0,00;0,00;1,94;0,00;0,03;0,85;1,57;7,87
I29C;10;0,26;0,00;2,80;0,28;0,00;0,00;1,73;0,00;2,24;0,37;0,87;8,55
I29C;11;0,12;0,00;2,45;0,00;0,00;0,00;0,17;0,00;0,00;0,53;0,77;4,04
I29C;12;15,87;0,00;16,63;0,00;0,00;0,00;0,08;0,00;13,14;2,01;5,80;53,53
I29C;13;18,00;2,20;12,69;0,21;0,00;0,00;1,11;0,00;0,00;2,18;7,02;43,41
I30C;1;0,00;269,60;0,38;7,98;1,65;0,00;15,51;0,00;3,19;63,06;286,67;648,04
I30C;4;0,00;0,00;204,52;9,52;0,57;297,98;191,78;147,28;15,29;158,64;151,10;1176,68
I30C;5;198,86;0,00;127,99;14,77;0,13;0,00;32,76;0,51;0,00;21,47;56,92;453,41
I30C;9;0,26;0,00;1,90;0,00;0,00;0,00;0,99;0,00;0,52;0,42;0,83;4,92
I30C;10;0,09;0,00;0,39;0,01;0,00;0,00;0,15;0,00;4,18;0,02;0,13;4,97
I30C;11;0,02;0,00;0,65;0,00;0,00;0,00;0,05;0,00;0,00;0,15;0,21;1,08
I30C;12;3,35;0,00;13,23;0,00;0,00;0,00;0,05;0,00;29,05;0,87;4,23;50,78
I30C;13;3,28;6,25;0,17;0,00;0,00;0,00;1,19;0,00;0,00;0,40;4,36;15,65
I32F;1;0,00;230,32;0,00;6,43;0,00;0,00;11,11;0,00;10,56;44,82;343,93;647,17
I32F;4;0,00;0,00;167,14;3,42;0,00;6,12;74,12;43,71;0,00;96,28;168,04;558,83
I32F;5;221,18;0,00;118,20;12,75;0,00;0,00;10,18;0,00;0,00;4,93;80,18;447,42
I32F;9;0,00;0,00;0,29;0,00;0,00;0,00;0,17;0,00;0,00;0,06;0,15;0,67
I32F;10;0,01;0,00;0,10;0,00;0,00;0,00;0,06;0,00;1,84;0,01;0,02;2,04
I32F;11;0,06;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,03;0,03;0,14
I32F;12;0,00;0,00;0,48;0,00;0,00;0,00;0,00;0,00;1,08;0,01;0,17;1,74
I32F;13;2,31;4,30;0,65;0,02;0,00;0,00;0,89;0,00;0,00;0,28;3,14;11,59
I43B;1;0,00;873,94;8,22;35,57;0,25;0,00;56,54;0,00;0,00;222,21;793,10;1989,83
I43B;2;15,53;43,26;0,08;2,10;0,00;0,00;3,75;0,00;0,00;4,86;16,58;86,16
I43B;4;0,00;0,00;287,15;5,72;4,94;3167,30;301,64;145,18;0,00;247,41;195,78;4355,12
I43B;5;315,28;0,00;199,57;13,66;0,59;0,00;49,06;4,75;0,00;40,06;72,41;695,38
I43B;9;14,80;0,00;61,46;0,06;0,00;0,00;3,59;0,00;6,72;8,83;20,00;115,46
I43B;10;1,45;0,00;26,75;2,51;5,73;0,00;10,98;0,00;13,84;1,75;7,94;70,95
I43B;11;3,07;0,00;3,69;0,03;0,00;0,00;0,39;0,00;0,00;1,01;1,54;9,73
I43B;12;43,01;0,00;215,27;0,33;0,00;0,00;1,02;0,00;22,47;9,71;76,86;368,67
I43B;13;23,35;1,16;10,06;0,12;0,00;0,00;0,95;0,00;0,00;1,58;5,38;42,60
I44C;1;0,00;820,51;6,01;33,38;1,44;0,00;56,18;0,21;2,27;184,86;763,95;1868,81
I44C;2;8,08;28,78;0,03;2,08;0,04;0,00;2,91;0,00;0,00;3,21;13,15;58,28
I44C;4;0,00;0,00;254,70;5,50;4,77;1399,56;213,21;122,43;0,00;193,69;164,21;2358,07
I44C;5;220,09;0,00;157,74;12,73;1,12;0,00;36,88;9,65;0,04;32,55;67,73;538,53
I44C;9;12,07;0,00;54,56;0,07;0,00;0,00;9,12;0,00;2,42;10,38;22,40;111,02
I44C;10;1,26;0,00;20,59;2,00;2,74;0,00;10,17;0,12;10,35;1,14;6,21;54,58
I44C;11;1,78;0,01;4,33;0,05;0,00;0,00;0,38;0,00;0,00;1,02;1,91;9,48
I44C;12;5,02;0,00;177,13;0,10;0,00;0,00;0,89;0,00;33,42;4,39;68,58;289,53
I44C;13;18,76;4,61;7,91;0,10;0,00;0,00;1,13;0,00;0,00;1,37;6,02;39,90
I44D;1;0,00;663,65;3,73;29,16;0,24;0,00;62,89;0,00;0,03;157,11;664,78;1581,59
I44D;2;2,56;3,78;0,00;0,22;0,00;0,00;0,50;0,00;0,00;0,80;1,90;9,76
I44D;4;0,00;0,00;229,21;6,75;7,62;1372,73;169,39;94,28;3,81;151,80;157,09;2192,68
I44D;5;207,74;0,00;147,53;11,24;1,33;0,00;31,45;12,53;0,00;29,02;62,65;503,49
I44D;8;0,06;0,00;0,17;0,00;0,00;0,00;0,04;0,00;0,00;0,02;0,06;0,35
I44D;9;12,92;0,00;28,06;0,06;0,00;0,00;10,54;0,00;0,84;9,33;17,95;79,70
I44D;10;1,17;0,00;14,92;0,40;0,00;0,00;12,46;0,00;10,01;1,09;4,85;44,90
I44D;11;1,78;0,00;5,87;0,07;0,00;0,00;0,53;0,00;0,00;1,50;2,81;12,56
I44D;12;0,40;0,00;130,29;0,09;0,00;0,00;0,65;0,00;30,52;2,79;40,58;205,32
I44D;13;5,69;8,42;1,85;0,03;0,00;0,00;0,92;0,00;0,00;0,68;4,81;22,40
I47C;1;0,00;857,47;4,45;34,66;1,87;0,00;46,03;0,29;1,59;188,44;770,51;1905,31
I47C;2;9,24;33,93;0,07;2,34;0,00;0,00;3,30;0,00;0,00;3,63;15,56;68,07
I47C;4;0,00;0,00;273,35;3,84;0,32;1346,37;240,13;70,68;0,00;203,18;155,07;2292,94
I47C;5;200,92;0,00;146,12;11,66;0,27;0,00;37,91;2,37;0,04;29,70;55,69;484,68
I47C;8;0,25;0,00;0,43;0,01;0,00;0,00;0,13;1,15;0,00;0,15;0,13;2,25
I47C;9;9,62;0,00;52,14;0,06;0,00;0,00;10,34;0,00;1,54;9,34;22,09;105,13
I47C;10;1,04;0,00;26,38;2,80;4,86;0,00;12,33;0,00;10,68;1,40;7,47;66,96
I47C;11;2,33;0,00;3,66;0,03;0,00;0,00;0,32;0,00;0,00;0,87;1,58;8,79
I47C;12;1,92;0,03;171,29;0,14;0,00;0,00;0,90;0,00;13,19;4,51;68,30;260,28
I47C;13;26,27;5,47;11,22;0,13;0,00;0,00;1,40;0,00;0,00;1,87;7,79;54,15
I68D;1;0,00;444,06;5,54;19,86;0,06;0,00;32,45;15,23;0,06;98,52;434,01;1049,79
I68D;4;0,00;0,00;8,58;0,60;0,08;0,04;6,44;2,19;0,00;4,01;9,43;31,37
I68D;5;2,00;0,00;2,51;0,24;0,00;0,00;0,67;1,30;0,00;0,47;1,02;8,21
I68D;7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,94;0,00;0,00;0,94
I68D;8;0,30;0,00;0,47;0,01;0,00;0,00;0,17;0,00;0,00;0,16;0,18;1,29
I68D;9;1,32;0,00;3,83;0,01;0,00;0,00;1,32;0,00;3,22;1,02;1,86;12,58
I68D;10;0,13;0,00;2,09;0,06;0,06;0,00;0,76;0,00;5,95;0,26;0,53;9,84
I68D;11;0,35;0,00;6,83;0,01;0,00;0,00;0,22;0,00;0,01;0,38;3,08;10,88
I68D;12;0,60;0,00;85,65;0,10;0,00;0,00;0,50;0,00;0,40;2,98;32,10;122,33
I68D;13;8,12;19,86;7,25;0,27;0,00;0,00;2,00;0,00;0,00;0,81;11,23;49,54
J09B;1;0,00;288,44;1,35;14,61;0,05;0,00;14,50;0,00;1,40;57,11;383,57;761,03
J09B;4;0,00;0,00;93,99;5,43;0,00;0,00;66,34;2,63;0,00;48,87;92,88;310,14
J09B;5;45,47;0,00;58,98;4,30;0,00;0,00;15,83;0,00;0,00;12,49;28,67;165,74
J09B;10;0,01;0,00;0,22;0,00;0,00;0,00;0,12;0,00;0,85;0,02;0,09;1,31
J09B;11;0,00;0,00;0,19;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,09;0,30
J09B;12;0,00;0,00;0,81;0,00;0,00;0,00;0,00;0,00;3,32;0,03;0,24;4,40
J09B;13;1,64;3,54;0,00;0,00;0,00;0,00;0,66;0,00;0,00;0,21;2,42;8,47
L17B;1;0,00;303,89;6,05;16,52;0,01;0,00;26,48;0,00;0,00;96,98;271,13;721,06
L17B;4;0,00;0,00;90,36;4,10;4,12;4,35;45,19;23,96;0,00;48,64;69,48;290,20
L17B;5;92,92;0,00;69,00;5,60;0,00;0,00;17,03;0,07;0,01;10,80;28,86;224,29
L17B;9;3,62;0,00;6,94;0,05;0,00;0,00;2,55;0,00;0,05;2,05;3,36;18,62
L17B;10;0,34;0,00;8,56;0,05;0,00;0,00;5,83;0,00;2,44;1,61;2,55;21,38
L17B;11;1,54;0,00;1,55;0,03;0,00;0,00;0,22;0,00;0,00;0,64;0,76;4,74
L17B;12;0,00;0,00;2,98;0,00;0,00;0,00;0,00;0,00;0,00;0,04;0,41;3,43
L17B;13;1,53;0,00;2,03;0,06;0,00;0,00;0,23;0,00;0,00;0,27;0,73;4,85
L20B;1;0,00;283,68;4,94;30,48;7,99;0,00;35,74;0,00;0,00;147,72;303,42;813,97
L20B;4;0,00;0,00;126,37;5,41;295,56;2,66;57,15;47,36;0,00;71,17;102,01;707,69
L20B;5;108,23;0,00;102,56;8,34;0,00;0,00;23,84;0,01;0,00;17,13;46,15;306,26
L20B;9;14,30;0,00;11,89;0,02;0,00;0,00;1,58;0,00;0,00;1,98;8,20;37,97
L20B;10;0,23;0,00;8,55;0,16;0,00;0,00;6,48;0,00;5,87;1,60;2,34;25,23
L20B;11;4,34;0,02;4,74;0,07;0,00;0,00;0,81;0,00;0,00;2,27;3,03;15,28
L20B;12;0,00;0,00;1,90;0,00;0,00;0,00;0,00;0,00;6,61;0,02;0,22;8,75
L20B;13;0,20;0,25;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,06;0,61
L20C;1;0,00;350,95;4,71;18,02;2,76;0,00;29,73;0,00;0,00;99,35;303,17;808,69
L20C;2;0,23;0,69;0,00;0,03;0,00;0,00;0,04;0,00;0,00;0,10;0,38;1,47
L20C;4;0,00;0,00;119,17;4,32;2,59;2,56;63,28;32,74;0,00;61,08;81,52;367,26
L20C;5;108,55;0,00;89,02;6,40;0,00;0,00;18,83;0,01;0,01;13,26;36,64;272,72
L20C;8;0,05;0,00;0,08;0,00;0,00;0,14;0,00;0,22;0,00;0,04;0,05;0,58
L20C;9;7,68;0,00;10,23;0,06;0,11;0,00;3,39;0,09;1,13;2,72;5,95;31,36
L20C;10;0,47;0,00;12,09;0,13;0,46;0,00;7,52;0,00;13,37;1,92;3,52;39,48
L20C;11;2,62;0,01;2,18;0,06;0,00;0,00;0,27;0,00;0,00;0,90;1,32;7,36
L20C;12;0,06;0,00;4,50;0,00;0,00;0,00;0,00;0,00;0,17;0,08;0,58;5,39
L20C;13;2,14;0,83;2,71;0,07;0,00;0,00;0,32;0,00;0,00;0,34;1,32;7,73
L63F;1;0,00;379,56;3,11;21,13;0,15;0,00;33,32;0,00;0,00;126,67;344,23;908,17
L63F;4;0,00;0,00;0,26;0,00;0,00;0,00;0,10;0,00;0,00;0,21;0,17;0,74
L63F;8;2,06;0,00;1,35;0,03;0,00;0,00;1,87;0,21;0,00;0,91;0,64;7,07
L63F;9;8,60;0,00;13,69;0,12;0,00;0,00;3,72;0,00;1,10;3,08;7,37;37,68
L63F;10;0,67;0,00;21,67;1,00;0,00;0,00;13,82;0,00;9,42;3,18;6,69;56,45
L63F;11;2,57;0,01;2,19;0,05;0,00;0,00;0,32;0,00;0,00;0,93;1,37;7,44
L63F;12;0,22;0,00;0,59;0,00;0,00;0,00;0,00;0,00;0,45;0,06;0,10;1,42
L63F;13;16,90;0,58;19,57;0,57;0,00;0,00;2,45;0,00;0,00;3,17;8,15;51,39
L64B;1;0,06;292,95;3,38;16,65;0,02;0,00;26,40;0,11;0,44;99,40;256,28;695,69
L64B;2;0,02;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,06;0,17
L64B;4;0,00;0,00;71,78;2,65;8,16;11,86;38,52;12,70;0,00;45,75;58,31;249,73
L64B;5;58,27;0,00;46,67;3,45;0,00;0,00;10,75;0,00;0,00;6,84;20,23;146,21
L64B;9;11,38;0,00;18,08;0,11;0,19;0,00;5,18;0,19;5,23;4,18;10,65;55,19
L64B;10;0,99;0,00;17,59;0,43;2,66;0,00;10,07;0,00;6,28;2,35;5,26;45,63
L64B;11;2,40;0,00;2,56;0,05;0,00;0,00;0,42;0,00;0,15;1,21;1,39;8,18
L64B;12;0,00;0,00;1,59;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,20;1,81
L64B;13;10,91;0,01;14,03;0,40;0,00;0,00;1,69;0,00;0,00;2,01;5,20;34,25
L64D;1;0,06;225,33;1,10;13,09;0,00;0,00;21,70;0,10;1,75;86,62;222,25;572,00
L64D;4;0,00;0,00;0,46;0,01;0,00;0,00;0,26;0,00;0,00;0,24;0,36;1,33
L64D;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,05;0,05
L64D;9;19,83;0,00;37,12;0,28;0,00;0,00;12,46;0,00;2,90;9,85;19,08;101,52
L64D;10;0,60;0,00;16,47;0,41;0,00;0,00;9,91;0,00;4,93;2,54;4,97;39,83
L64D;11;3,13;0,00;2,85;0,07;0,00;0,00;0,48;0,00;0,00;1,45;1,66;9,64
L64D;13;23,64;1,79;25,88;0,81;0,00;0,00;3,38;0,00;0,00;3,86;10,82;70,18
M02B;1;0,00;449,29;4,54;27,05;1,41;0,00;40,01;0,00;0,00;132,19;388,59;1043,08
M02B;2;1,44;2,85;0,00;0,31;0,00;0,00;0,38;0,00;0,00;0,94;1,70;7,62
M02B;4;0,00;0,00;168,82;5,83;8,34;1,70;107,39;44,97;0,00;96,87;113,32;547,24
M02B;5;148,27;0,00;121,87;9,24;0,00;0,00;26,71;0,01;0,01;18,96;49,76;374,83
M02B;9;4,10;0,00;4,60;0,01;0,00;0,00;0,33;0,00;0,00;0,92;2,37;12,33
M02B;10;1,20;0,00;19,99;0,30;0,00;0,00;12,08;0,00;8,28;2,99;5,71;50,55
M02B;11;3,43;0,02;3,04;0,04;0,00;0,00;0,27;0,00;0,00;1,02;1,87;9,69
M02B;12;0,00;0,00;4,68;0,00;0,00;0,00;0,00;0,00;0,00;0,06;0,67;5,41
M02B;13;0,37;0,16;0,45;0,01;0,00;0,00;0,07;0,00;0,00;0,04;0,24;1,34
M04D;1;0,00;277,19;6,93;16,51;0,00;0,00;23,12;0,00;0,00;85,20;263,63;672,58
M04D;4;0,00;0,00;136,47;6,90;0,15;0,00;81,69;9,04;0,00;66,75;94,24;395,24
M04D;5;118,67;0,00;93,48;8,86;0,00;0,00;24,04;0,07;0,00;13,79;40,54;299,45
M04D;9;1,46;0,00;1,69;0,00;0,00;0,00;0,10;0,00;0,00;0,32;0,86;4,43
M04D;10;0,22;0,00;5,45;0,07;0,00;0,00;3,08;0,00;3,69;0,65;1,77;14,93
M04D;11;2,32;0,00;1,66;0,02;0,00;0,00;0,10;0,00;0,00;0,34;0,98;5,42
M04D;12;0,00;0,00;1,80;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,22;2,04
M04D;13;2,67;2,25;2,18;0,05;0,00;0,00;0,41;0,00;0,00;0,42;2,18;10,16
N07A;1;0,00;449,31;3,25;26,24;0,00;0,00;29,55;0,00;1,22;106,95;453,19;1069,71
N07A;4;0,00;0,00;196,94;7,10;1,44;0,00;82,68;46,88;0,00;77,61;121,89;534,54
N07A;5;176,25;0,00;127,55;13,68;0,20;0,00;33,29;0,14;0,00;29,08;59,78;439,97
N07A;9;0,00;0,00;0,68;0,00;0,00;0,00;0,06;0,00;0,00;0,06;0,24;1,04
N07A;10;0,28;0,00;8,09;0,06;0,00;0,00;5,08;0,00;12,81;0,76;2,70;29,78
N07A;11;3,27;0,00;1,25;0,06;0,00;0,00;0,39;0,00;0,00;0,43;1,19;6,59
N07A;12;0,16;0,00;3,60;0,00;0,00;0,00;0,07;0,00;0,00;0,13;1,87;5,83
N07A;13;2,92;1,10;1,58;0,12;0,00;0,00;0,36;0,00;0,00;0,20;1,27;7,55
N14Z;1;0,00;620,17;6,18;35,69;0,00;0,00;35,70;0,00;0,75;132,82;555,63;1386,94
N14Z;2;0,03;0,11;0,00;0,01;0,00;0,00;0,01;0,00;0,00;0,01;0,10;0,27
N14Z;4;0,00;0,00;287,15;10,11;0,49;19,77;110,55;49,09;0,00;94,81;171,80;743,77
N14Z;5;225,21;0,00;172,33;21,16;0,36;0,00;41,31;0,41;0,00;41,78;83,23;585,79
N14Z;9;0,34;0,00;1,44;0,15;0,00;0,00;0,26;0,00;0,64;0,23;0,48;3,54
N14Z;10;0,22;0,00;11,64;0,11;0,00;0,00;5,69;0,00;13,86;1,23;3,73;36,48
N14Z;11;5,08;0,00;1,73;0,12;0,00;0,00;0,42;0,00;0,00;0,86;2,05;10,26
N14Z;12;0,22;0,00;7,22;0,01;0,00;0,00;0,10;0,00;0,00;0,27;4,17;11,99
N14Z;13;4,09;0,58;1,35;0,11;0,00;0,00;0,33;0,00;0,00;0,28;1,02;7,76
N21A;1;0,00;585,68;5,35;28,94;0,00;0,00;33,52;0,00;0,51;149,52;523,05;1326,57
N21A;2;1,27;4,30;0,00;0,30;0,00;0,00;0,38;0,00;0,00;0,50;2,00;8,75
N21A;4;0,00;0,00;274,54;6,55;1,56;0,00;108,67;66,08;0,00;90,44;159,48;707,32
N21A;5;226,67;0,00;158,30;16,19;0,04;0,00;37,56;0,16;0,00;28,02;71,11;538,05
N21A;9;0,05;0,00;0,72;0,00;0,00;0,00;0,05;0,00;0,03;0,11;0,24;1,20
N21A;10;0,34;0,00;12,66;0,10;0,00;0,00;7,63;0,00;6,57;1,44;3,97;32,71
N21A;11;3,40;0,00;1,09;0,03;0,00;0,00;0,32;0,00;0,00;0,33;0,94;6,11
N21A;12;0,10;0,00;5,25;0,00;0,00;0,00;0,05;0,00;0,00;0,15;2,32;7,87
N21A;13;1,28;0,25;1,15;0,05;0,00;0,00;0,17;0,00;0,00;0,14;0,54;3,58
O01E;1;0,00;581,96;2,56;16,72;4,49;0,00;30,28;0,00;1,55;95,52;527,57;1260,65
O01E;2;0,34;0,42;0,00;0,03;0,00;0,00;0,08;0,00;0,00;0,10;0,47;1,44
O01E;4;0,00;0,00;118,96;8,29;0,43;0,00;51,03;21,40;2,44;43,97;66,47;312,99
O01E;5;138,78;0,00;105,09;9,49;0,00;0,00;34,10;0,01;4,06;13,91;53,07;358,51
O01E;6;0,00;0,00;447,65;16,12;0,00;0,00;53,55;0,00;0,13;18,60;82,93;618,98
