IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
00 ;A17B;411;0,253;0,0827;0,1582;0,2993;0,2068;0,00;0,00;0,601;0,399;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,017;0,1071;0,1144;0,1873;0,1363;0,1241;0,0852;0,1971;0,0243;0,0073;0,0022;0,9073;0,0905;5;29;16,80;6,193;0,0001;5,50;19201,72;5563,79
00 ;A18Z;20;0,00;0,00;0,00;0,00;0,00;0,25;0,75;0,60;0,40;0,00;0,00;0,00;0,00;0,05;0,00;0,05;0,05;0,05;0,05;0,20;0,25;0,15;0,05;0,10;0,00;0,00;0,00;0,5263;0,4737;;110;92,50;62,04;0,00;25,40;192657,47;35167,05
00 ;A36A;219;0,0046;0,00;0,00;0,0228;0,2374;0,5251;0,21;0,5799;0,4201;0,00;0,00;0,0137;0,0091;0,0091;0,00;0,0046;0,00;0,0365;0,032;0,1005;0,0731;0,1187;0,1872;0,2511;0,0594;0,105;0,00;0,7449;0,2551;12;57;38,50;16,979;0,0001;12,00;52580,28;14949,19
00 ;A36B;514;0,0175;0,0136;0,0292;0,1654;0,2918;0,3852;0,0973;0,572;0,428;0,00;0,00;0,0136;0,0058;0,0058;0,00;0,0039;0,0019;0,0136;0,0195;0,0642;0,0661;0,0661;0,0934;0,286;0,1537;0,2062;0,0417;0,7396;0,2187;9;47;29,10;10,305;0,0002;11,00;31851,84;10749,47
00 ;A36C;58;0,00;0,0172;0,0517;0,3103;0,3793;0,2241;0,0172;0,6207;0,3793;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,069;0,0172;0,069;0,3103;0,2069;0,3276;0,00;0,8923;0,1077;7;42;24,70;8,796;0,00;8,30;27185,06;8890,30
00 ;A42A;309;0,0939;0,0809;0,1942;0,3042;0,3204;0,0065;0,00;0,5858;0,4142;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0065;0,0227;0,068;0,0906;0,1262;0,1715;0,1812;0,3204;0,0129;0,00;0,0061;0,9421;0,0518;4;25;15,30;2,496;0,0001;4,20;7759,37;3022,66
00 ;A42B;28;0,0714;0,0357;0,0357;0,1429;0,6786;0,0357;0,00;0,5714;0,4286;0,00;0,00;0,0357;0,25;0,1429;0,1429;0,0714;0,00;0,00;0,0357;0,00;0,0357;0,0357;0,1071;0,1429;0,00;0,00;0,2955;0,6364;0,0682;2;21;10,00;3,529;0,00;4,90;11137,90;6454,45
00 ;A42C;529;0,1002;0,1777;0,1796;0,2911;0,2514;0,00;0,00;0,6427;0,3573;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0038;0,0491;0,0548;0,1115;0,1285;0,172;0,1947;0,2609;0,0227;0,0019;0,1261;0,804;0,0699;1;10;4,70;1,149;0,0002;2,40;3628,89;2689,05
00 ;A60A;338;0,1154;0,1183;0,1331;0,1805;0,4379;0,0148;0,00;0,6036;0,3964;0,00;0,00;0,00;0,003;0,00;0,00;0,0237;0,0178;0,0888;0,0828;0,1598;0,1006;0,0976;0,1124;0,2367;0,0592;0,0178;0,086;0,7647;0,1493;4;30;14,50;2,596;0,0001;7,30;8023,03;4302,94
00 ;A60B;107;0,4579;0,2897;0,1028;0,1495;0,00;0,00;0,00;0,4579;0,5421;0,00;0,00;0,00;0,0561;0,1215;0,2243;0,5981;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9145;0,0855;;10;4,20;1,151;0,00;2,30;3552,97;2041,20
00 ;A60C;1755;0,3533;0,2348;0,2068;0,2051;0,00;0,00;0,00;0,5943;0,4057;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0148;0,0877;0,1043;0,1493;0,1413;0,1271;0,1208;0,1744;0,0519;0,0285;0,00;0,9145;0,0855;;15;5,60;0,806;0,0006;4,00;2485,93;1639,93
00 ;A60D;736;0,6182;0,212;0,1019;0,0571;0,0109;0,00;0,00;0,6712;0,3288;0,00;0,00;0,00;0,0054;0,0027;0,0095;0,0326;0,0149;0,0761;0,1304;0,1807;0,216;0,0951;0,0897;0,1128;0,0245;0,0095;0,00;1,00;0,00;;2;1,00;0,304;0,0002;0,00;941,64;677,64
00 ;A61A;80;0,00;0,0375;0,0625;0,1875;0,7125;0,00;0,00;0,725;0,275;0,00;0,00;0,00;0,0125;0,0125;0,00;0,00;0,00;0,1375;0,1625;0,1125;0,075;0,15;0,1625;0,175;0,00;0,00;0,2889;0,5926;0,1185;5;33;16,80;4,579;0,00;7,60;14189,25;6686,64
00 ;A61B;74;0,027;0,0135;0,0135;0,9459;0,00;0,00;0,00;0,6081;0,3919;0,00;0,00;0,027;0,0135;0,027;0,00;0,00;0,00;0,0946;0,1081;0,0811;0,1351;0,1351;0,1216;0,2027;0,0541;0,00;0,625;0,3083;0,0667;2;19;7,90;2,302;0,00;5,30;7115,21;4660,91
00 ;A61C;141;0,5248;0,2553;0,2199;0,00;0,00;0,00;0,00;0,6383;0,3617;0,00;0,00;0,00;0,00;0,00;0,00;0,0638;0,00;0,0071;0,0922;0,1348;0,156;0,2553;0,1489;0,1348;0,0071;0,00;0,7738;0,1743;0,0519;1;6;2,60;0,522;0,00;1,20;1615,72;1090,13
