nd_Pepp;nd_Code;nd_FaelleAnzahl;nd_FaelleAnteil;nd_NennungenAnzahl;nd_NennungenAnteil
P002A;F17.1;17;0,1954;17;0,0634
P002A;F19.1;13;0,1494;13;0,0485
P002A;F10.1;12;0,1379;12;0,0448
P002A;F74.1;12;0,1379;12;0,0448
P002A;F98.8;8;0,092;8;0,0299
P002A;F19.0;6;0,069;6;0,0224
P002A;F19.2;6;0,069;6;0,0224
P002A;F12.0;5;0,0575;5;0,0187
P002A;F32.1;5;0,0575;5;0,0187
P002A;F43.2;5;0,0575;5;0,0187
P002A;X84.9;5;0,0575;5;0,0187
P002A;F12.1;4;0,046;4;0,0149
P002A;F60.31;4;0,046;4;0,0149
P002A;F70.1;4;0,046;4;0,0149
P002A;R74.0;4;0,046;4;0,0149
P002B;F32.1;12;0,0923;12;0,043
P002B;F43.2;11;0,0846;11;0,0394
P002B;F94.1;10;0,0769;10;0,0358
P002B;F90.1;9;0,0692;9;0,0323
P002B;F10.1;7;0,0538;7;0,0251
P002B;F32.2;7;0,0538;7;0,0251
P002B;F17.1;6;0,0462;6;0,0215
P002B;F19.1;6;0,0462;6;0,0215
P002B;F74.1;6;0,0462;6;0,0215
P002B;F92.8;6;0,0462;6;0,0215
P002B;F98.8;6;0,0462;6;0,0215
P002B;X84.9;6;0,0462;6;0,0215
P002B;Z62;5;0,0385;5;0,0179
P002B;F12.1;4;0,0308;4;0,0143
P002B;F19.2;4;0,0308;4;0,0143
P002B;F60.31;4;0,0308;4;0,0143
P002B;F94.2;4;0,0308;4;0,0143
P003A;I10.00;18;0,1395;18;0,0261
P003A;F60.31;15;0,1163;16;0,0232
P003A;E11.90;13;0,1008;13;0,0189
P003A;Z74.1;13;0,1008;13;0,0189
P003A;I10.90;12;0,093;12;0,0174
P003A;R32;11;0,0853;11;0,016
P003A;F43.1;10;0,0775;10;0,0145
P003A;E86;9;0,0698;9;0,0131
P003A;F33.2;9;0,0698;9;0,0131
P003A;R15;9;0,0698;9;0,0131
P003A;F20.0;8;0,062;9;0,0131
P003A;K59.0;8;0,062;8;0,0116
P003A;X84.9;8;0,062;8;0,0116
P003A;F10.2;7;0,0543;7;0,0102
P003A;E66.00;6;0,0465;6;0,0087
P003A;F00.2;6;0,0465;6;0,0087
P003A;F13.2;6;0,0465;6;0,0087
P003A;R29.6;6;0,0465;6;0,0087
P003A;Z74.0;6;0,0465;6;0,0087
P003A;F00.1;5;0,0388;5;0,0073
P003A;F17.2;5;0,0388;5;0,0073
P003A;F25.0;5;0,0388;5;0,0073
P003A;F61;5;0,0388;5;0,0073
P003A;G30.1;5;0,0388;5;0,0073
P003A;G30.8;5;0,0388;5;0,0073
P003A;I69.3;5;0,0388;5;0,0073
P003A;R26.3;5;0,0388;5;0,0073
P003A;Z11;5;0,0388;5;0,0073
P003A;B18.2;4;0,031;4;0,0058
P003A;E03.8;4;0,031;4;0,0058
P003A;F10.1;4;0,031;6;0,0087
P003A;F71.1;4;0,031;4;0,0058
P003A;G21.1;4;0,031;4;0,0058
P003A;G40.9;4;0,031;4;0,0058
P003A;I48.11;4;0,031;4;0,0058
P003A;I50.9;4;0,031;4;0,0058
P003A;N40;4;0,031;4;0,0058
P003A;R46.0;4;0,031;4;0,0058
P003A;Z01.0;4;0,031;4;0,0058
P003A;Z29.0;4;0,031;4;0,0058
P003A;Z74.3;4;0,031;4;0,0058
P003A;Z92.1;4;0,031;4;0,0058
P003B;F20.0;24;0,127;24;0,0235
P003B;I10.00;24;0,127;24;0,0235
P003B;Z74.1;20;0,1058;20;0,0196
P003B;I10.90;17;0,0899;17;0,0166
P003B;Z74.0;16;0,0847;16;0,0156
P003B;E86;15;0,0794;15;0,0147
P003B;K59.0;15;0,0794;15;0,0147
P003B;R29.6;14;0,0741;14;0,0137
P003B;N39.0;12;0,0635;14;0,0137
P003B;R32;11;0,0582;11;0,0108
P003B;E87.6;10;0,0529;10;0,0098
P003B;F00.1;10;0,0529;10;0,0098
P003B;F10.2;10;0,0529;10;0,0098
P003B;F60.31;10;0,0529;10;0,0098
P003B;R15;10;0,0529;10;0,0098
P003B;F00.2;9;0,0476;9;0,0088
P003B;F17.2;9;0,0476;9;0,0088
P003B;F33.2;9;0,0476;9;0,0088
P003B;N40;9;0,0476;9;0,0088
P003B;F05.1;8;0,0423;8;0,0078
P003B;G30.1;8;0,0423;8;0,0078
P003B;G30.8;8;0,0423;8;0,0078
P003B;R26.3;8;0,0423;8;0,0078
P003B;Z29.0;8;0,0423;8;0,0078
P003B;B96.2;7;0,037;7;0,0068
P003B;E11.90;7;0,037;7;0,0068
P003B;I48.11;7;0,037;7;0,0068
P003B;R13.0;7;0,037;7;0,0068
P003B;X84.9;7;0,037;7;0,0068
P003B;E03.9;6;0,0317;6;0,0059
P003B;F13.2;6;0,0317;6;0,0059
P003B;F25.0;6;0,0317;6;0,0059
P003B;F32.2;6;0,0317;6;0,0059
P003B;F43.1;6;0,0317;6;0,0059
P003B;F61;6;0,0317;6;0,0059
P003B;F72.1;6;0,0317;6;0,0059
P003B;R64;6;0,0317;6;0,0059
P003B;Z11;6;0,0317;6;0,0059
P003B;E53.8;5;0,0265;5;0,0049
P003B;F10.6;5;0,0265;5;0,0049
P003B;F43.2;5;0,0265;5;0,0049
P003B;I25.9;5;0,0265;5;0,0049
P003B;I48.10;5;0,0265;5;0,0049
P003B;Z92.1;5;0,0265;5;0,0049
P003B;D64.9;4;0,0212;4;0,0039
P003B;E03.8;4;0,0212;4;0,0039
P003B;E66.00;4;0,0212;4;0,0039
P003B;E87.1;4;0,0212;4;0,0039
P003B;F00.0;4;0,0212;4;0,0039
P003B;F03;4;0,0212;4;0,0039
P003B;F06.3;4;0,0212;4;0,0039
P003B;F12.1;4;0,0212;4;0,0039
P003B;F25.1;4;0,0212;4;0,0039
P003B;F60.30;4;0,0212;4;0,0039
P003B;G40.9;4;0,0212;4;0,0039
P003B;I50.19;4;0,0212;4;0,0039
P003B;N39.48;4;0,0212;4;0,0039
P003B;R46.0;4;0,0212;4;0,0039
P003B;U80.4;4;0,0212;4;0,0039
P003B;Z74.3;4;0,0212;4;0,0039
P003C;I10.00;51;0,1266;51;0,026
P003C;I10.90;35;0,0868;35;0,0178
P003C;Z74.1;35;0,0868;35;0,0178
P003C;F17.2;29;0,072;29;0,0148
P003C;F00.1;26;0,0645;26;0,0132
P003C;R32;25;0,062;25;0,0127
P003C;E11.90;24;0,0596;24;0,0122
P003C;E87.6;24;0,0596;24;0,0122
P003C;F00.2;24;0,0596;24;0,0122
P003C;F10.2;24;0,0596;25;0,0127
P003C;F60.31;24;0,0596;24;0,0122
P003C;F20.0;23;0,0571;24;0,0122
P003C;N39.0;22;0,0546;22;0,0112
P003C;Z74.0;22;0,0546;22;0,0112
P003C;F10.1;20;0,0496;20;0,0102
P003C;R15;20;0,0496;20;0,0102
P003C;R29.6;19;0,0471;19;0,0097
P003C;F19.2;18;0,0447;18;0,0092
P003C;K59.0;18;0,0447;18;0,0092
P003C;G30.1;17;0,0422;17;0,0087
P003C;F12.1;16;0,0397;16;0,0081
P003C;G30.8;16;0,0397;16;0,0081
P003C;E03.8;15;0,0372;15;0,0076
P003C;F05.1;15;0,0372;15;0,0076
P003C;I67.3;14;0,0347;14;0,0071
P003C;E53.8;13;0,0323;13;0,0066
P003C;E86;13;0,0323;13;0,0066
P003C;R46.0;13;0,0323;13;0,0066
P003C;F06.8;12;0,0298;12;0,0061
P003C;F33.2;12;0,0298;12;0,0061
P003C;G47.0;12;0,0298;12;0,0061
P003C;R26.3;12;0,0298;12;0,0061
P003C;E03.9;11;0,0273;11;0,0056
P003C;G40.9;11;0,0273;11;0,0056
P003C;I48.11;11;0,0273;11;0,0056
P003C;N40;11;0,0273;11;0,0056
P003C;E87.1;10;0,0248;10;0,0051
P003C;F03;10;0,0248;10;0,0051
P003C;F20.5;10;0,0248;10;0,0051
P003C;N39.48;10;0,0248;10;0,0051
P003C;F13.2;9;0,0223;9;0,0046
P003C;F25.0;9;0,0223;9;0,0046
P003C;F43.1;9;0,0223;9;0,0046
P003C;R47.0;9;0,0223;9;0,0046
P003C;X84.9;9;0,0223;9;0,0046
P003C;Z74.3;9;0,0223;9;0,0046
P003C;E78.0;8;0,0199;8;0,0041
P003C;E78.2;8;0,0199;8;0,0041
P003C;I69.3;8;0,0199;8;0,0041
P003C;J44.89;8;0,0199;8;0,0041
P003C;R45.5;8;0,0199;8;0,0041
P003C;R45.6;8;0,0199;8;0,0041
P003C;D50.8;7;0,0174;7;0,0036
P003C;E79.0;7;0,0174;7;0,0036
P003C;F06.3;7;0,0174;7;0,0036
P003C;F10.6;7;0,0174;7;0,0036
P003C;F32.2;7;0,0174;7;0,0036
P003C;I48.10;7;0,0174;7;0,0036
P003C;J44.99;7;0,0174;7;0,0036
P003C;R13.0;7;0,0174;7;0,0036
P003C;R45.1;7;0,0174;7;0,0036
P003C;Z95.0;7;0,0174;7;0,0036
P003C;B18.2;6;0,0149;6;0,0031
P003C;E66.02;6;0,0149;6;0,0031
P003C;F10.0;6;0,0149;6;0,0031
P003C;F33.1;6;0,0149;6;0,0031
P003C;F43.0;6;0,0149;6;0,0031
P003C;F61;6;0,0149;6;0,0031
P003C;I25.9;6;0,0149;6;0,0031
P003C;I50.9;6;0,0149;6;0,0031
P003C;N18.3;6;0,0149;6;0,0031
P003C;N19;6;0,0149;6;0,0031
P003C;R63.3;6;0,0149;6;0,0031
P003C;Z11;6;0,0149;6;0,0031
P003C;Z96.6;6;0,0149;6;0,0031
P003C;D64.9;5;0,0124;5;0,0025
P003C;E14.90;5;0,0124;5;0,0025
P003C;E66.00;5;0,0124;5;0,0025
P003C;E78.5;5;0,0124;5;0,0025
P003C;F01.2;5;0,0124;5;0,0025
P003C;F01.3;5;0,0124;5;0,0025
P003C;F01.9;5;0,0124;5;0,0025
P003C;F06.2;5;0,0124;5;0,0025
P003C;F10.3;5;0,0124;5;0,0025
P003C;F13.1;5;0,0124;5;0,0025
P003C;F43.2;5;0,0124;5;0,0025
P003C;F60.30;5;0,0124;5;0,0025
P003C;F70.1;5;0,0124;5;0,0025
P003C;G10;5;0,0124;6;0,0031
P003C;G21.1;5;0,0124;5;0,0025
P003C;G40.2;5;0,0124;5;0,0025
P003C;R45.8;5;0,0124;5;0,0025
P003C;R64;5;0,0124;5;0,0025
P003C;U80.0;5;0,0124;5;0,0025
P003C;Z29.0;5;0,0124;5;0,0025
P003C;Z86.7;5;0,0124;5;0,0025
P003C;Z91.8;5;0,0124;5;0,0025
P003C;Z92.1;5;0,0124;5;0,0025
P003C;B96.2;4;0,0099;4;0,002
P003C;E05.8;4;0,0099;4;0,002
P003C;F00.0;4;0,0099;4;0,002
P003C;F02.2;4;0,0099;4;0,002
P003C;F02.3;4;0,0099;4;0,002
P003C;F06.9;4;0,0099;4;0,002
P003C;F12.2;4;0,0099;4;0,002
P003C;F12.5;4;0,0099;4;0,002
P003C;F19.1;4;0,0099;4;0,002
P003C;F25.2;4;0,0099;4;0,002
P003C;F25.9;4;0,0099;4;0,002
P003C;F72.1;4;0,0099;4;0,002
P003C;G20.90;4;0,0099;4;0,002
P003C;G30.0;4;0,0099;4;0,002
P003C;G40.1;4;0,0099;4;0,002
P003C;G81.0;4;0,0099;4;0,002
P003C;I44.0;4;0,0099;4;0,002
P003C;I48.19;4;0,0099;4;0,002
P003C;J18.9;4;0,0099;4;0,002
P003C;J44.80;4;0,0099;4;0,002
P003C;J45.9;4;0,0099;4;0,002
P003C;J69.0;4;0,0099;4;0,002
P003C;L40.0;4;0,0099;4;0,002
P003C;R26.0;4;0,0099;4;0,002
P003C;R41.0;4;0,0099;4;0,002
P003C;R51;4;0,0099;4;0,002
P003C;R52.2;4;0,0099;4;0,002
P003C;S51.9;4;0,0099;4;0,002
P003C;S72.00;4;0,0099;4;0,002
P003C;Y57.9;4;0,0099;5;0,0025
P003C;Z01.0;4;0,0099;4;0,002
P003C;Z22.3;4;0,0099;4;0,002
P003C;Z29.8;4;0,0099;4;0,002
P003C;Z48.0;4;0,0099;4;0,002
P003C;Z92.2;4;0,0099;4;0,002
P003C;Z93.1;4;0,0099;4;0,002
P003C;Z95.1;4;0,0099;4;0,002
P004Z;F10.2;400;0,1212;411;0,0354
P004Z;F10.0;282;0,0855;282;0,0243
P004Z;F10.3;281;0,0852;281;0,0242
P004Z;F43.2;272;0,0824;272;0,0234
P004Z;R29.6;238;0,0721;239;0,0206
P004Z;Z74.1;212;0,0643;213;0,0183
P004Z;F11.3;190;0,0576;190;0,0163
P004Z;F17.2;190;0,0576;190;0,0163
P004Z;B18.2;189;0,0573;189;0,0163
P004Z;I10.00;189;0,0573;189;0,0163
P004Z;Z53;163;0,0494;163;0,014
P004Z;F20.0;157;0,0476;160;0,0138
P004Z;R32;142;0,043;143;0,0123
P004Z;F19.2;141;0,0427;142;0,0122
P004Z;F13.2;136;0,0412;137;0,0118
P004Z;F60.31;136;0,0412;137;0,0118
P004Z;I10.90;135;0,0409;136;0,0117
P004Z;F10.1;121;0,0367;121;0,0104
P004Z;Z51.83;115;0,0349;115;0,0099
P004Z;E11.90;112;0,0339;112;0,0096
P004Z;F12.2;103;0,0312;103;0,0089
P004Z;R46.0;99;0,03;100;0,0086
P004Z;G40.5;96;0,0291;96;0,0083
P004Z;R15;93;0,0282;94;0,0081
P004Z;Z74.0;92;0,0279;93;0,008
P004Z;F33.2;91;0,0276;94;0,0081
P004Z;F12.3;87;0,0264;87;0,0075
P004Z;F51.0;85;0,0258;85;0,0073
P004Z;F11.2;84;0,0255;84;0,0072
P004Z;E03.9;78;0,0236;79;0,0068
P004Z;F12.1;78;0,0236;78;0,0067
P004Z;F32.2;78;0,0236;78;0,0067
P004Z;F33.1;75;0,0227;75;0,0065
P004Z;F14.3;73;0,0221;73;0,0063
P004Z;F61;72;0,0218;72;0,0062
P004Z;F13.3;71;0,0215;71;0,0061
P004Z;E86;70;0,0212;71;0,0061
P004Z;F20.5;70;0,0212;70;0,006
P004Z;F70.1;70;0,0212;70;0,006
P004Z;G40.9;69;0,0209;70;0,006
P004Z;X84.9;67;0,0203;67;0,0058
P004Z;E87.6;62;0,0188;62;0,0053
P004Z;F32.1;60;0,0182;60;0,0052
P004Z;R26.3;57;0,0173;58;0,005
P004Z;R64;55;0,0167;55;0,0047
P004Z;Z91.8;54;0,0164;54;0,0046
P004Z;N39.0;52;0,0158;53;0,0046
P004Z;F71.1;51;0,0155;51;0,0044
P004Z;F10.6;49;0,0149;49;0,0042
P004Z;F19.1;48;0,0145;48;0,0041
P004Z;F10.4;47;0,0142;48;0,0041
P004Z;F43.1;47;0,0142;47;0,004
P004Z;F13.1;44;0,0133;44;0,0038
P004Z;J45.9;43;0,013;43;0,0037
P004Z;F60.30;42;0,0127;42;0,0036
P004Z;R26.2;41;0,0124;41;0,0035
P004Z;K59.0;40;0,0121;40;0,0034
P004Z;E87.1;39;0,0118;39;0,0034
P004Z;F19.0;37;0,0112;37;0,0032
P004Z;F14.1;36;0,0109;36;0,0031
P004Z;J44.99;36;0,0109;36;0,0031
P004Z;F43.0;35;0,0106;35;0,003
P004Z;R45.8;35;0,0106;35;0,003
P004Z;F19.3;34;0,0103;34;0,0029
P004Z;R45.1;34;0,0103;34;0,0029
P004Z;F15.3;33;0,01;33;0,0028
P004Z;F17.1;33;0,01;33;0,0028
P004Z;F06.3;31;0,0094;31;0,0027
P004Z;F15.1;31;0,0094;31;0,0027
P004Z;Z48.0;31;0,0094;31;0,0027
P004Z;I50.9;28;0,0085;29;0,0025
P004Z;E66.99;27;0,0082;27;0,0023
P004Z;F05.1;27;0,0082;27;0,0023
P004Z;G47.0;27;0,0082;27;0,0023
P004Z;R13.0;26;0,0079;27;0,0023
P004Z;R60.0;26;0,0079;26;0,0022
P004Z;E66.00;25;0,0076;25;0,0022
P004Z;F03;25;0,0076;25;0,0022
P004Z;K70.3;25;0,0076;25;0,0022
P004Z;R26.0;25;0,0076;25;0,0022
P004Z;F60.8;24;0,0073;24;0,0021
P004Z;Z74.3;24;0,0073;24;0,0021
P004Z;E03.8;23;0,007;23;0,002
P004Z;E53.8;23;0,007;23;0,002
P004Z;E78.0;23;0,007;23;0,002
P004Z;F60.2;23;0,007;23;0,002
P004Z;Z92.1;23;0,007;23;0,002
P004Z;F00.2;22;0,0067;22;0,0019
P004Z;F19.5;22;0,0067;22;0,0019
P004Z;R56.8;22;0,0067;22;0,0019
P004Z;E66.01;21;0,0064;22;0,0019
P004Z;F15.2;21;0,0064;21;0,0018
P004Z;N40;21;0,0064;21;0,0018
P004Z;R53;21;0,0064;21;0,0018
P004Z;E78.5;20;0,0061;20;0,0017
P004Z;F10.7;20;0,0061;20;0,0017
P004Z;F60.9;20;0,0061;20;0,0017
P004Z;G40.2;20;0,0061;20;0,0017
P004Z;R47.0;20;0,0061;20;0,0017
P004Z;G62.1;19;0,0058;19;0,0016
P004Z;R26.8;19;0,0058;19;0,0016
P004Z;F06.7;18;0,0055;18;0,0015
P004Z;F25.0;18;0,0055;18;0,0015
P004Z;F84.0;18;0,0055;18;0,0015
P004Z;H91.1;18;0,0055;18;0,0015
P004Z;I48.11;18;0,0055;18;0,0015
P004Z;K74.6;18;0,0055;18;0,0015
P004Z;R45.5;18;0,0055;18;0,0015
P004Z;G21.1;17;0,0052;17;0,0015
P004Z;G30.1;17;0,0052;17;0,0015
P004Z;I48.10;17;0,0052;17;0,0015
P004Z;N39.48;17;0,0052;17;0,0015
P004Z;Z29.0;17;0,0052;17;0,0015
P004Z;Z97.8;17;0,0052;18;0,0015
P004Z;F07.0;16;0,0048;16;0,0014
P004Z;F14.2;16;0,0048;16;0,0014
P004Z;F22.0;16;0,0048;16;0,0014
P004Z;F41.0;16;0,0048;16;0,0014
P004Z;F90.0;16;0,0048;16;0,0014
P004Z;R45.6;16;0,0048;16;0,0014
P004Z;Z11;16;0,0048;16;0,0014
P004Z;B24;15;0,0045;15;0,0013
P004Z;F06.2;15;0,0045;15;0,0013
P004Z;G40.6;15;0,0045;15;0,0013
P004Z;I25.19;15;0,0045;16;0,0014
P004Z;K30;15;0,0045;15;0,0013
P004Z;Z01.0;15;0,0045;15;0,0013
P004Z;F00.1;14;0,0042;14;0,0012
P004Z;F12.5;14;0,0042;14;0,0012
P004Z;F70.0;14;0,0042;14;0,0012
P004Z;F72.1;14;0,0042;14;0,0012
P004Z;G40.3;14;0,0042;14;0,0012
P004Z;H91.9;14;0,0042;14;0,0012
P004Z;I48.19;14;0,0042;14;0,0012
P004Z;R45.0;14;0,0042;14;0,0012
P004Z;T88.7;14;0,0042;14;0,0012
P004Z;B18.1;13;0,0039;13;0,0011
P004Z;E66.02;13;0,0039;13;0,0011
P004Z;E79.0;13;0,0039;13;0,0011
P004Z;F07.8;13;0,0039;14;0,0012
P004Z;F11.1;13;0,0039;13;0,0011
P004Z;G30.8;13;0,0039;13;0,0011
P004Z;G40.8;13;0,0039;13;0,0011
P004Z;I69.3;13;0,0039;13;0,0011
P004Z;L02.4;13;0,0039;14;0,0012
P004Z;R52.2;13;0,0039;13;0,0011
P004Z;Z21;13;0,0039;13;0,0011
P004Z;A46;12;0,0036;12;0,001
P004Z;E10.90;12;0,0036;12;0,001
P004Z;E14.90;12;0,0036;12;0,001
P004Z;F10.5;12;0,0036;12;0,001
P004Z;F25.1;12;0,0036;12;0,001
P004Z;G10;12;0,0036;13;0,0011
P004Z;I11.00;12;0,0036;12;0,001
P004Z;J15.9;12;0,0036;12;0,001
P004Z;J18.9;12;0,0036;13;0,0011
P004Z;K70.9;12;0,0036;12;0,001
P004Z;N19;12;0,0036;12;0,001
P004Z;R11;12;0,0036;12;0,001
P004Z;R41.0;12;0,0036;12;0,001
P004Z;R45.4;12;0,0036;12;0,001
P004Z;R63.3;12;0,0036;12;0,001
P004Z;U51.11;12;0,0036;12;0,001
P004Z;Z88.0;12;0,0036;12;0,001
P004Z;Z96.6;12;0,0036;12;0,001
P004Z;Z99.3;12;0,0036;12;0,001
P004Z;I25.9;11;0,0033;11;0,0009
P004Z;J69.0;11;0,0033;11;0,0009
P004Z;N18.3;11;0,0033;11;0,0009
P004Z;R63.0;11;0,0033;11;0,0009
P004Z;F00.0;10;0,003;12;0,001
P004Z;F25.2;10;0,003;10;0,0009
P004Z;F31.1;10;0,003;10;0,0009
P004Z;F63.0;10;0,003;10;0,0009
P004Z;K70.0;10;0,003;11;0,0009
P004Z;M54.5;10;0,003;10;0,0009
P004Z;S51.9;10;0,003;10;0,0009
P004Z;Z86.7;10;0,003;10;0,0009
P004Z;Z92.2;10;0,003;10;0,0009
P004Z;D69.61;9;0,0027;9;0,0008
P004Z;E55.9;9;0,0027;9;0,0008
P004Z;F05.0;9;0,0027;9;0,0008
P004Z;F15.5;9;0,0027;9;0,0008
P004Z;F23.1;9;0,0027;9;0,0008
P004Z;F50.0;9;0,0027;9;0,0008
P004Z;F84.1;9;0,0027;9;0,0008
P004Z;G20.90;9;0,0027;10;0,0009
P004Z;G80.0;9;0,0027;9;0,0008
P004Z;G93.1;9;0,0027;9;0,0008
P004Z;H40.9;9;0,0027;9;0,0008
P004Z;I10.01;9;0,0027;9;0,0008
P004Z;I45.1;9;0,0027;9;0,0008
P004Z;I80.28;9;0,0027;9;0,0008
P004Z;J45.0;9;0,0027;9;0,0008
P004Z;M17.9;9;0,0027;9;0,0008
P004Z;M62.89;9;0,0027;9;0,0008
P004Z;R46.4;9;0,0027;9;0,0008
P004Z;R51;9;0,0027;9;0,0008
P004Z;B96.2;8;0,0024;8;0,0007
P004Z;E05.8;8;0,0024;8;0,0007
P004Z;E11.91;8;0,0024;8;0,0007
P004Z;F02.2;8;0,0024;8;0,0007
P004Z;F06.9;8;0,0024;8;0,0007
P004Z;F07.9;8;0,0024;8;0,0007
P004Z;F41.1;8;0,0024;8;0,0007
P004Z;F50.9;8;0,0024;8;0,0007
P004Z;G25.88;8;0,0024;8;0,0007
P004Z;G31.0;8;0,0024;8;0,0007
P004Z;G62.9;8;0,0024;8;0,0007
P004Z;G81.1;8;0,0024;8;0,0007
P004Z;H54.0;8;0,0024;8;0,0007
P004Z;H61.2;8;0,0024;8;0,0007
P004Z;I73.9;8;0,0024;8;0,0007
P004Z;J44.89;8;0,0024;8;0,0007
P004Z;K08.88;8;0,0024;8;0,0007
P004Z;K76.0;8;0,0024;8;0,0007
P004Z;N39.42;8;0,0024;8;0,0007
P004Z;R52.9;8;0,0024;8;0,0007
P004Z;S01.0;8;0,0024;8;0,0007
P004Z;T14.05;8;0,0024;8;0,0007
P004Z;Z91.1;8;0,0024;8;0,0007
P004Z;Z95.0;8;0,0024;8;0,0007
P004Z;A08.1;7;0,0021;7;0,0006
P004Z;B95.6;7;0,0021;7;0,0006
P004Z;B99;7;0,0021;7;0,0006
P004Z;E05.9;7;0,0021;7;0,0006
P004Z;E66.09;7;0,0021;7;0,0006
P004Z;E66.89;7;0,0021;7;0,0006
P004Z;F01.2;7;0,0021;7;0,0006
P004Z;F05.8;7;0,0021;7;0,0006
P004Z;F06.8;7;0,0021;7;0,0006
P004Z;F13.0;7;0,0021;7;0,0006
P004Z;F33.3;7;0,0021;7;0,0006
P004Z;F42.2;7;0,0021;7;0,0006
P004Z;G40.4;7;0,0021;7;0,0006
P004Z;G63.2;7;0,0021;7;0,0006
P004Z;G81.0;7;0,0021;8;0,0007
P004Z;I25.13;7;0,0021;7;0,0006
P004Z;I65.2;7;0,0021;7;0,0006
P004Z;I67.3;7;0,0021;7;0,0006
P004Z;K29.6;7;0,0021;7;0,0006
P004Z;K29.7;7;0,0021;7;0,0006
P004Z;K86.1;7;0,0021;7;0,0006
P004Z;L30.4;7;0,0021;7;0,0006
P004Z;N08.3;7;0,0021;7;0,0006
P004Z;R00.0;7;0,0021;7;0,0006
P004Z;R13.9;7;0,0021;7;0,0006
P004Z;R33;7;0,0021;7;0,0006
P004Z;T50.9;7;0,0021;7;0,0006
P004Z;U50.50;7;0,0021;7;0,0006
P004Z;Z29.8;7;0,0021;7;0,0006
P004Z;Z43.1;7;0,0021;7;0,0006
P004Z;Z87.8;7;0,0021;7;0,0006
P004Z;A09.9;6;0,0018;6;0,0005
P004Z;C50.9;6;0,0018;6;0,0005
P004Z;D50.8;6;0,0018;6;0,0005
P004Z;D64.9;6;0,0018;6;0,0005
P004Z;E61.2;6;0,0018;6;0,0005
P004Z;E78.2;6;0,0018;6;0,0005
P004Z;F01.3;6;0,0018;6;0,0005
P004Z;F01.8;6;0,0018;6;0,0005
P004Z;F02.0;6;0,0018;7;0,0006
P004Z;F15.0;6;0,0018;6;0,0005
P004Z;F20.9;6;0,0018;6;0,0005
P004Z;F23.2;6;0,0018;6;0,0005
P004Z;F23.9;6;0,0018;6;0,0005
P004Z;F31.2;6;0,0018;6;0,0005
P004Z;F31.6;6;0,0018;6;0,0005
P004Z;F32.9;6;0,0018;6;0,0005
P004Z;F42.1;6;0,0018;6;0,0005
P004Z;F44.5;6;0,0018;6;0,0005
P004Z;F63.8;6;0,0018;6;0,0005
P004Z;F78.1;6;0,0018;6;0,0005
P004Z;F91.1;6;0,0018;6;0,0005
P004Z;G93.4;6;0,0018;6;0,0005
P004Z;I10.91;6;0,0018;6;0,0005
P004Z;I50.01;6;0,0018;6;0,0005
P004Z;I63.5;6;0,0018;6;0,0005
P004Z;I83.9;6;0,0018;6;0,0005
P004Z;I87.00;6;0,0018;6;0,0005
P004Z;J06.9;6;0,0018;6;0,0005
P004Z;K21.0;6;0,0018;6;0,0005
P004Z;K29.2;6;0,0018;6;0,0005
P004Z;K52.9;6;0,0018;7;0,0006
P004Z;K86.0;6;0,0018;6;0,0005
P004Z;L40.9;6;0,0018;6;0,0005
P004Z;L89.14;6;0,0018;6;0,0005
P004Z;N17.9;6;0,0018;6;0,0005
P004Z;N18.2;6;0,0018;6;0,0005
P004Z;N32.0;6;0,0018;6;0,0005
P004Z;Q90.9;6;0,0018;6;0,0005
P004Z;R40.0;6;0,0018;6;0,0005
P004Z;R46.7;6;0,0018;6;0,0005
P004Z;R47.1;6;0,0018;6;0,0005
P004Z;R55;6;0,0018;6;0,0005
P004Z;S20.2;6;0,0018;6;0,0005
P004Z;U80.0;6;0,0018;6;0,0005
P004Z;Z09.0;6;0,0018;7;0,0006
P004Z;Z48.8;6;0,0018;6;0,0005
P004Z;Z93.0;6;0,0018;6;0,0005
P004Z;A04.7;5;0,0015;5;0,0004
P004Z;B37.0;5;0,0015;5;0,0004
P004Z;C61;5;0,0015;5;0,0004
P004Z;E06.3;5;0,0015;5;0,0004
P004Z;E11.80;5;0,0015;5;0,0004
P004Z;E83.58;5;0,0015;5;0,0004
P004Z;F05.9;5;0,0015;5;0,0004
P004Z;F10.8;5;0,0015;5;0,0004
P004Z;F20.1;5;0,0015;5;0,0004
P004Z;F20.2;5;0,0015;5;0,0004
P004Z;F23.0;5;0,0015;5;0,0004
P004Z;F32.3;5;0,0015;5;0,0004
P004Z;F33.0;5;0,0015;5;0,0004
P004Z;F41.2;5;0,0015;5;0,0004
P004Z;F41.9;5;0,0015;5;0,0004
P004Z;F50.2;5;0,0015;5;0,0004
P004Z;F63.9;5;0,0015;5;0,0004
P004Z;F70.8;5;0,0015;5;0,0004
P004Z;G21.8;5;0,0015;5;0,0004
P004Z;G30.0;5;0,0015;5;0,0004
P004Z;G31.2;5;0,0015;5;0,0004
P004Z;H04.1;5;0,0015;5;0,0004
P004Z;H35.5;5;0,0015;5;0,0004
P004Z;H54.4;5;0,0015;7;0,0006
P004Z;I44.7;5;0,0015;5;0,0004
P004Z;I50.13;5;0,0015;5;0,0004
P004Z;I69.4;5;0,0015;5;0,0004
P004Z;I70.20;5;0,0015;5;0,0004
P004Z;I83.1;5;0,0015;5;0,0004
