IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
-1 ;961Z;37;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4054;0,5946;0,00;0,3514;0,00;0,00;0,00;0,0541;0,027;0,00;0,027;0,027;0,027;0,00;0,027;0,027;0,1081;0,0541;0,2703;0,00;1,00;0,00;;;6,10;;0,00;7,40;0,00;0,00
-1 ;962Z;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;0,00;0,00;0,00;0,00
00 ;A01A;12;0,00;0,00;0,00;0,00;0,00;0,1667;0,8333;0,6667;0,3333;0,00;0,00;0,0833;0,0833;0,00;0,00;0,00;0,00;0,0833;0,25;0,00;0,0833;0,0833;0,25;0,0833;0,00;0,00;0,00;0,6316;0,3684;14;63;44,60;21,483;0,00;14,00;68368,49;20225,51
00 ;A01B;73;0,00;0,00;0,00;0,0822;0,137;0,5205;0,2603;0,6164;0,3836;0,00;0,00;0,1096;0,0685;0,0548;0,0137;0,0137;0,00;0,0411;0,0959;0,1096;0,1644;0,1233;0,1096;0,0959;0,00;0,00;0,0268;0,6518;0,3214;10;50;32,30;12,506;0,00;11,50;39668,42;10875,00
00 ;A01C;123;0,0081;0,00;0,0163;0,0894;0,3659;0,4472;0,0732;0,6504;0,3496;0,00;0,00;0,00;0,00;0,00;0,0163;0,0163;0,0081;0,065;0,065;0,1057;0,1951;0,1382;0,2276;0,1626;0,00;0,00;0,02;0,82;0,16;7;41;23,10;8,835;0,00;8,70;28024,98;8647,63
00 ;A02Z;24;0,1667;0,1667;0,0417;0,125;0,3333;0,1667;0,00;0,5833;0,4167;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0417;0,50;0,25;0,1667;0,00;0,0417;0,00;0,00;0,00;0,00;0,8571;0,1429;7;39;23,50;8,606;0,00;7,20;27229,78;8096,74
00 ;A03A;22;0,00;0,00;0,00;0,00;0,0909;0,50;0,4091;0,4091;0,5909;0,00;0,00;0,0909;0,00;0,00;0,00;0,00;0,00;0,00;0,0909;0,1818;0,1364;0,2727;0,1818;0,0455;0,00;0,00;0,00;0,7333;0,2667;14;64;45,70;22,919;0,00;12,40;72508,39;17652,97
00 ;A03B;90;0,0444;0,0111;0,0222;0,1778;0,3889;0,3333;0,0222;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,0111;0,0444;0,0333;0,0778;0,1111;0,1556;0,0889;0,2889;0,1778;0,0111;0,00;0,00;0,0099;0,8911;0,099;7;35;24,60;12,599;0,00;4,90;39807,24;8751,11
00 ;A04B;24;0,00;0,00;0,00;0,00;0,125;0,625;0,25;0,6667;0,3333;0,00;0,00;0,00;0,2083;0,0417;0,2083;0,1667;0,125;0,125;0,00;0,00;0,00;0,00;0,0417;0,0833;0,00;0,00;0,0227;0,5455;0,4318;18;74;55,90;24,898;0,00;15,80;80648,87;28964,58
00 ;A04C;91;0,00;0,00;0,011;0,044;0,2088;0,4396;0,2967;0,6044;0,3956;0,00;0,011;0,033;0,1429;0,1758;0,2198;0,3077;0,00;0,011;0,00;0,011;0,011;0,033;0,00;0,044;0,00;0,00;0,00;0,6741;0,3259;18;74;56,10;19,139;0,00;13,10;61246,99;18401,74
00 ;A04D;309;0,00;0,00;0,00;0,0032;0,1133;0,6052;0,2783;0,5793;0,4207;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0097;0,0777;0,0906;0,1683;0,1327;0,123;0,2104;0,1845;0,0032;0,00;0,0024;0,7537;0,2439;12;56;38,20;11,918;0,0001;10,30;38292,65;11266,14
00 ;A04E;564;0,00;0,00;0,00;0,0106;0,2163;0,6064;0,1667;0,6188;0,3812;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0106;0,0621;0,0727;0,1418;0,1064;0,1879;0,1773;0,2287;0,0124;0,00;0,00;0,8731;0,1269;11;51;35,30;10,561;0,0002;7,60;33974,76;9078,92
00 ;A05A;17;0,00;0,00;0,00;0,00;0,0588;0,2353;0,7059;0,5294;0,4706;0,00;0,00;0,0588;0,00;0,0588;0,0588;0,00;0,00;0,1176;0,2353;0,0588;0,1176;0,1765;0,1176;0,00;0,00;0,00;0,0513;0,4359;0,5128;28;104;86,10;32,732;0,00;30,50;103558,33;39603,61
00 ;A05B;37;0,027;0,00;0,00;0,1892;0,3514;0,3514;0,0811;0,5405;0,4595;0,00;0,00;0,00;0,00;0,00;0,0541;0,0541;0,027;0,0541;0,1622;0,1892;0,1351;0,1622;0,1622;0,00;0,00;0,00;0,0345;0,6379;0,3276;16;68;50,00;15,848;0,00;18,80;50317,89;13783,44
00 ;A06A;39;0,0256;0,00;0,00;0,00;0,0769;0,1282;0,7692;0,6667;0,3333;0,00;0,00;0,1026;0,00;0,00;0,00;0,0513;0,00;0,00;0,0256;0,0256;0,0769;0,0256;0,1538;0,2821;0,1795;0,0769;0,00;0,5065;0,4935;;143;125,40;45,536;0,00;24,40;144671,51;37032,84
00 ;A06B;44;0,00;0,00;0,00;0,0227;0,1136;0,4318;0,4318;0,6364;0,3636;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0227;0,0227;0,0682;0,0227;0,0682;0,0909;0,0455;0,4091;0,1136;0,1364;0,00;0,6471;0,3529;;123;105,50;35,184;0,00;15,70;111671,59;31592,39
00 ;A06C;44;0,00;0,00;0,00;0,1818;0,3182;0,4091;0,0909;0,5909;0,4091;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0227;0,0682;0,0227;0,0909;0,0227;0,0455;0,2955;0,3182;0,1136;0,00;0,5789;0,4211;;124;105,80;24,726;0,00;18,60;78197,47;18306,52
00 ;A07A;161;0,00;0,00;0,0062;0,0373;0,2298;0,5776;0,1491;0,677;0,323;0,00;0,00;0,0186;0,00;0,0186;0,00;0,00;0,00;0,0248;0,0373;0,0559;0,0497;0,118;0,1366;0,2919;0,1553;0,0932;0,00;0,6098;0,3902;24;92;74,20;31,257;0,00;17,40;99394,08;28606,62
00 ;A07B;236;0,0127;0,0042;0,0042;0,072;0,2542;0,5297;0,1229;0,6017;0,3983;0,00;0,00;0,0593;0,0212;0,0127;0,0127;0,0169;0,00;0,0297;0,0424;0,0763;0,0466;0,0381;0,1229;0,3008;0,1144;0,1059;0,00;0,6724;0,3276;23;91;72,90;25,139;0,0001;16,10;79846,10;21117,89
00 ;A07C;198;0,0152;0,0152;0,0253;0,1061;0,4141;0,404;0,0202;0,6364;0,3636;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0101;0,0253;0,0455;0,0505;0,1061;0,1364;0,2828;0,202;0,1414;0,00;0,7734;0,2266;20;80;62,10;19,121;0,0001;11,60;60560,62;17706,48
00 ;A07D;44;0,00;0,00;0,0227;0,3182;0,3864;0,2727;0,00;0,5227;0,4773;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0455;0,0909;0,0227;0,0909;0,0909;0,1591;0,2273;0,2045;0,0682;0,00;0,7333;0,2667;19;77;58,60;14,926;0,00;11,50;47203,92;11200,89
00 ;A07E;123;0,0244;0,065;0,1382;0,4065;0,252;0,1138;0,00;0,6341;0,3659;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0163;0,0244;0,0325;0,0407;0,065;0,0976;0,1545;0,3577;0,1463;0,065;0,00;0,6406;0,3594;19;78;60,10;13,099;0,00;13,10;41286,17;10846,34
00 ;A07F;127;0,1496;0,0866;0,1654;0,3543;0,2205;0,0236;0,00;0,6378;0,3622;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0079;0,00;0,0315;0,0157;0,1024;0,1811;0,2992;0,2205;0,1417;0,00;0,7987;0,2013;19;77;58,90;9,902;0,00;10,60;31251,22;7378,18
00 ;A09A;201;0,00;0,00;0,005;0,0348;0,2985;0,5224;0,1393;0,6915;0,3085;0,00;0,00;0,0398;0,0149;0,005;0,005;0,005;0,00;0,005;0,0249;0,0597;0,0299;0,0746;0,1045;0,3035;0,1891;0,1393;0,00;0,6442;0,3558;18;75;57,30;23,149;0,0001;15,50;73625,76;18208,92
00 ;A09B;1210;0,0074;0,0083;0,0273;0,1273;0,4198;0,3545;0,0554;0,6562;0,3438;0,00;0,00;0,0116;0,0074;0,0033;0,0025;0,0033;0,0017;0,0281;0,0438;0,0636;0,0777;0,0876;0,114;0,2744;0,1686;0,1124;0,00;0,7511;0,2489;12;58;39,80;14,854;0,0004;11,90;47209,85;13114,71
00 ;A09C;1112;0,0252;0,0279;0,054;0,2374;0,3948;0,2419;0,0189;0,6484;0,3516;0,00;0,00;0,0117;0,0045;0,0036;0,0045;0,0045;0,0027;0,0198;0,0405;0,0746;0,0791;0,1088;0,1322;0,2716;0,1304;0,1115;0,00;0,8201;0,1799;11;53;35,30;12,298;0,0003;9,70;38977,63;11671,00
00 ;A09D;104;0,0096;0,0192;0,1154;0,3077;0,4231;0,1154;0,0096;0,5385;0,4615;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0385;0,0288;0,0192;0,0673;0,3942;0,2308;0,2212;0,00;0,8814;0,1186;14;62;43,80;11,751;0,00;8,70;37115,24;8063,07
00 ;A09E;208;0,024;0,0385;0,149;0,351;0,3269;0,1058;0,0048;0,5673;0,4327;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0096;0,00;0,0288;0,0865;0,1106;0,1875;0,2596;0,1683;0,149;0,00;0,8703;0,1297;11;54;36,00;9,629;0,0001;9,80;30424,63;7916,31
00 ;A09F;350;0,08;0,0743;0,1057;0,3143;0,3343;0,0914;0,00;0,6086;0,3914;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0429;0,0543;0,06;0,0771;0,14;0,1229;0,2657;0,1371;0,10;0,00;0,8557;0,1443;10;52;33,70;8,492;0,0001;8,70;26824,52;9146,89
00 ;A11A;279;0,0036;0,0143;0,0502;0,2007;0,4086;0,3047;0,0179;0,6487;0,3513;0,00;0,00;0,0143;0,0215;0,0036;0,00;0,0108;0,00;0,0143;0,0251;0,0323;0,0681;0,0681;0,129;0,3011;0,2043;0,1075;0,0047;0,6488;0,3465;15;66;48,20;18,687;0,0001;14,70;59407,52;15182,56
00 ;A11B;192;0,0208;0,0417;0,1042;0,3177;0,3906;0,1094;0,0156;0,6771;0,3229;0,00;0,00;0,0938;0,0052;0,0052;0,00;0,0052;0,00;0,026;0,0208;0,026;0,026;0,0469;0,099;0,224;0,2188;0,2031;0,0109;0,6982;0,2909;12;56;38,10;14,627;0,0001;12,50;46715,23;13442,54
00 ;A11C;485;0,0433;0,0845;0,099;0,3711;0,3093;0,0907;0,0021;0,6144;0,3856;0,00;0,00;0,0082;0,0041;0,0021;0,0021;0,0082;0,0021;0,0165;0,0144;0,0598;0,0866;0,0969;0,101;0,2619;0,1794;0,1567;0,00;0,822;0,178;8;44;25,80;9,192;0,0001;9,80;29157,76;9294,80
00 ;A11D;101;0,0099;0,0396;0,0693;0,396;0,3564;0,1188;0,0099;0,6535;0,3465;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0495;0,0396;0,0891;0,1287;0,0594;0,1287;0,3069;0,0693;0,1287;0,00;0,7769;0,2231;7;43;24,70;8,76;0,00;11,10;27832,91;10084,76
00 ;A11E;1165;0,1021;0,1056;0,1416;0,3854;0,2318;0,0318;0,0017;0,6455;0,3536;0,0009;0,00;0,0223;0,0069;0,0052;0,0043;0,0043;0,0077;0,0172;0,0206;0,0524;0,0678;0,0841;0,1124;0,2893;0,1622;0,1433;0,00;0,8591;0,1409;7;40;22,60;6,855;0,0003;8,40;21712,33;6628,60
00 ;A11F;362;0,0967;0,0856;0,1547;0,3757;0,2265;0,058;0,0028;0,6547;0,3453;0,00;0,00;0,0552;0,0331;0,0387;0,0055;0,0083;0,00;0,0276;0,0497;0,0691;0,0635;0,0912;0,0856;0,2017;0,1188;0,1519;0,00;0,8478;0,1522;6;39;21,30;6,407;0,0001;8,50;20277,19;7204,22
00 ;A11G;393;0,0127;0,0356;0,0407;0,1272;0,7354;0,0483;0,00;0,6005;0,3995;0,00;0,00;0,00;0,00;0,00;0,0254;0,0382;0,0051;0,0178;0,0483;0,084;0,0636;0,1247;0,1145;0,2417;0,1349;0,1018;0,00;0,8274;0,1726;6;40;21,60;5,658;0,0001;9,20;17889,91;5182,41
00 ;A11H;690;0,3261;0,1768;0,2246;0,2725;0,00;0,00;0,00;0,5928;0,4072;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0029;0,0362;0,0609;0,0522;0,071;0,1406;0,1087;0,2551;0,1449;0,1275;0,00;0,8835;0,1165;6;37;20,00;3,99;0,0002;7,80;12584,91;4251,74
00 ;A13A;1300;0,0108;0,0146;0,0362;0,2054;0,49;0,2385;0,0046;0,6669;0,3331;0,00;0,00;0,0231;0,0085;0,0038;0,0038;0,0077;0,0008;0,0023;0,0069;0,0454;0,05;0,0715;0,1238;0,3069;0,1808;0,1646;0,0157;0,7549;0,2294;10;50;32,50;11,294;0,0004;10,70;35862,98;10651,97
00 ;A13B;973;0,0216;0,0236;0,075;0,3032;0,445;0,1295;0,0021;0,6608;0,3392;0,00;0,00;0,111;0,0144;0,0072;0,001;0,001;0,00;0,0216;0,0329;0,0647;0,0432;0,0863;0,1172;0,2569;0,1572;0,0853;0,0466;0,7692;0,1842;5;37;19,50;8,434;0,0003;8,90;26854,39;9032,77
00 ;A13C;477;0,0314;0,0147;0,0608;0,2809;0,4738;0,1384;0,00;0,6499;0,3501;0,00;0,00;0,0189;0,0105;0,0021;0,00;0,00;0,0063;0,0231;0,0482;0,0545;0,0608;0,0839;0,0901;0,2537;0,1845;0,1635;0,0051;0,803;0,1919;7;42;24,00;7,063;0,0001;9,70;22425,48;7288,05
00 ;A13D;1202;0,0474;0,0466;0,109;0,3511;0,3586;0,0865;0,0008;0,6281;0,3719;0,00;0,00;0,00;0,0008;0,00;0,0008;0,0067;0,0025;0,0166;0,0266;0,0699;0,0657;0,1015;0,1223;0,2463;0,1697;0,1705;0,0589;0,8144;0,1267;5;37;18,90;6,09;0,0004;8,40;19334,32;6583,17
00 ;A13E;3852;0,0836;0,0755;0,129;0,3583;0,3048;0,0483;0,0005;0,6025;0,3975;0,00;0,00;0,0449;0,0218;0,0104;0,008;0,0161;0,0018;0,0177;0,0187;0,0369;0,0475;0,0657;0,0932;0,2375;0,1654;0,2144;0,0102;0,8554;0,1344;5;36;19,20;4,823;0,0011;7,80;15243,97;5409,90
00 ;A13F;2423;0,0912;0,0801;0,1407;0,3747;0,2749;0,0384;0,00;0,6298;0,3702;0,00;0,00;0,00;0,0004;0,0004;0,00;0,00;0,0012;0,0074;0,0165;0,0545;0,0594;0,0871;0,1151;0,2778;0,1676;0,2125;0,00;0,9034;0,0966;3;27;12,80;3,395;0,0007;6,30;10748,31;3546,41
00 ;A13G;638;0,00;0,00;0,00;0,00;0,9044;0,0956;0,00;0,6238;0,3762;0,00;0,00;0,0031;0,0047;0,00;0,0016;0,0031;0,0047;0,0298;0,0533;0,0643;0,0674;0,1019;0,0956;0,2351;0,1567;0,1787;0,043;0,8307;0,1263;4;31;14,40;3,133;0,0002;7,60;9905,72;3588,63
00 ;A13H;3199;0,2582;0,1544;0,2126;0,3748;0,00;0,00;0,00;0,5577;0,4423;0,00;0,00;0,0019;0,0009;0,0006;0,0013;0,0006;0,0028;0,0228;0,0325;0,0381;0,055;0,0907;0,1122;0,2788;0,1666;0,1951;0,00;0,9014;0,0986;3;25;11,20;2,299;0,0009;6,20;7253,28;2613,75
00 ;A15B;45;0,00;0,00;0,0222;0,00;0,1333;0,8444;0,00;0,6667;0,3333;0,00;0,00;0,00;0,1778;0,3333;0,20;0,1778;0,0222;0,00;0,00;0,00;0,00;0,00;0,00;0,0667;0,0222;0,00;0,00;0,8824;0,1176;8;41;28,00;9,051;0,00;6,10;29168,39;14373,35
00 ;A15C;599;0,00;0,00;0,0017;0,015;0,2788;0,6344;0,0701;0,6828;0,3172;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,005;0,0918;0,1052;0,1169;0,1436;0,1452;0,1402;0,2237;0,0284;0,00;0,0046;0,9173;0,0781;7;36;23,60;6,19;0,0002;5,50;20241,59;6331,55
00 ;A15D;882;0,0023;0,0011;0,0057;0,0635;0,4705;0,4297;0,0272;0,5737;0,4263;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0204;0,0941;0,1202;0,1723;0,2268;0,3458;0,0204;0,00;0,00;0,9314;0,0686;5;29;19,50;4,345;0,0003;4,20;14151,66;4112,99
00 ;A17A;289;0,0588;0,0484;0,1211;0,2595;0,2872;0,2145;0,0104;0,6505;0,3495;0,00;0,00;0,00;0,0242;0,0346;0,0242;0,09;0,00;0,0484;0,09;0,1349;0,1315;0,1211;0,083;0,1938;0,0242;0,00;0,0059;0,8475;0,1466;8;43;25,60;7,174;0,0001;8,40;22789,30;7799,85
00 ;A17B;526;0,2776;0,1198;0,1426;0,2833;0,1768;0,00;0,00;0,6369;0,3631;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0095;0,0875;0,1198;0,1483;0,1217;0,1711;0,1122;0,2015;0,0285;0,00;0,00;0,9244;0,0756;5;30;17,40;5,03;0,0002;5,80;15934,67;4422,61
00 ;A18Z;20;0,00;0,00;0,00;0,00;0,05;0,20;0,75;0,65;0,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,15;0,10;0,30;0,15;0,20;0,00;0,00;0,00;0,4762;0,5238;;122;103,90;48,961;0,00;30,90;156021,85;67477,44
00 ;A36A;271;0,00;0,00;0,0037;0,0627;0,2546;0,4613;0,2177;0,6015;0,3985;0,00;0,00;0,0369;0,0185;0,0148;0,0111;0,0148;0,0111;0,0111;0,0295;0,0406;0,0849;0,0775;0,1144;0,262;0,1661;0,107;0,00;0,7591;0,2409;12;57;38,60;11,57;0,0001;12,40;36690,34;13098,22
00 ;A36B;618;0,0097;0,0032;0,0307;0,1375;0,2929;0,4045;0,1214;0,6149;0,3851;0,00;0,00;0,0113;0,0113;0,0081;0,0081;0,0129;0,0049;0,0162;0,0388;0,055;0,0793;0,0761;0,11;0,2783;0,1618;0,1278;0,0372;0,7186;0,2442;9;48;29,60;7,295;0,0002;11,70;23112,19;8977,27
00 ;A36C;48;0,0208;0,0625;0,0417;0,2083;0,3958;0,2708;0,00;0,6458;0,3542;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0208;0,00;0,0417;0,0417;0,0208;0,1667;0,2917;0,125;0,2917;0,00;0,75;0,25;7;43;24,60;5,494;0,00;10,20;17415,34;5596,35
00 ;A42A;413;0,0944;0,0775;0,184;0,3269;0,3075;0,0097;0,00;0,5884;0,4116;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0048;0,0508;0,0581;0,0896;0,1235;0,1671;0,1671;0,3245;0,0145;0,00;0,031;0,9157;0,0532;4;24;15,90;2,011;0,0001;3,80;6400,09;2698,34
00 ;A42B;33;0,00;0,0606;0,0606;0,0909;0,7576;0,0303;0,00;0,5758;0,4242;0,00;0,00;0,00;0,0303;0,1818;0,1212;0,1515;0,00;0,00;0,00;0,0606;0,0909;0,1212;0,1212;0,1212;0,00;0,00;0,375;0,5893;0,0357;3;26;11,20;2,513;0,00;6,90;8040,07;4467,85
00 ;A42C;538;0,1022;0,1914;0,1766;0,2714;0,2584;0,00;0,00;0,619;0,381;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0056;0,0409;0,052;0,1134;0,1078;0,1784;0,1877;0,2881;0,026;0,00;0,1707;0,7719;0,0574;1;10;4,70;0,865;0,0002;2,40;2794,36;2464,89
00 ;A60A;305;0,1246;0,1934;0,0885;0,1377;0,4525;0,0033;0,00;0,6066;0,3934;0,00;0,00;0,00;0,00;0,0066;0,0066;0,0164;0,0066;0,0787;0,1377;0,1443;0,1443;0,1475;0,082;0,1246;0,082;0,023;0,0656;0,8005;0,1339;3;29;13,40;1,92;0,0001;7,20;6061,27;3422,82
00 ;A60B;80;0,4125;0,225;0,20;0,1625;0,00;0,00;0,00;0,625;0,375;0,00;0,00;0,00;0,15;0,0875;0,2125;0,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,8696;0,1304;;13;5,00;0,786;0,00;3,70;2469,34;1323,49
00 ;A60C;1692;0,419;0,2264;0,1856;0,169;0,00;0,00;0,00;0,5999;0,4001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0171;0,0898;0,1034;0,1454;0,1348;0,1336;0,107;0,1921;0,0538;0,023;0,00;0,901;0,099;;14;5,60;0,65;0,0005;3,90;2044,80;1336,19
00 ;A60D;822;0,5852;0,2129;0,0973;0,0998;0,0049;0,00;0,00;0,6423;0,3577;0,00;0,00;0,00;0,0097;0,0073;0,0036;0,0109;0,0231;0,0973;0,1119;0,18;0,1776;0,1411;0,1058;0,1119;0,0097;0,0097;0,00;1,00;0,00;;;1,00;0,226;0,0002;0,00;718,29;538,24
00 ;A61A;107;0,0374;0,028;0,1028;0,2336;0,5794;0,0187;0,00;0,5607;0,4393;0,00;0,00;0,00;0,00;0,0093;0,00;0,028;0,028;0,0841;0,1215;0,1215;0,0748;0,1495;0,1589;0,1963;0,028;0,00;0,1988;0,6646;0,1366;4;31;16,40;3,159;0,00;7,00;10039,94;5717,50
00 ;A61B;94;0,0213;0,00;0,0213;0,9574;0,00;0,00;0,00;0,6702;0,3298;0,00;0,00;0,00;0,0106;0,0532;0,0426;0,0745;0,0106;0,0851;0,1489;0,0532;0,0638;0,0957;0,117;0,234;0,0106;0,00;0,3966;0,5402;0,0632;1;20;7,50;1,388;0,00;5,50;4434,76;3370,85
00 ;A61C;172;0,5698;0,1453;0,2849;0,00;0,00;0,00;0,00;0,6279;0,3721;0,00;0,00;0,00;0,00;0,00;0,00;0,0407;0,0058;0,0465;0,0349;0,1977;0,1628;0,157;0,2267;0,1221;0,0058;0,00;0,7568;0,1876;0,0556;1;6;2,70;0,407;0,0001;1,20;1291,92;866,46
00 ;A62Z;40;0,125;0,075;0,20;0,40;0,175;0,025;0,00;0,85;0,15;0,00;0,00;0,00;0,00;0,025;0,00;0,00;0,00;0,05;0,125;0,175;0,25;0,20;0,125;0,05;0,00;0,00;0,197;0,6061;0,197;6;38;20,50;3,283;0,00;10,00;10358,29;4702,45
