IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
C03B;T85.2;6;0,009;6;0,0035
C03B;H33.4;5;0,0075;6;0,0035
C03B;F03;5;0,0075;5;0,0029
C03B;H18.5;5;0,0075;5;0,0029
C03B;H31.4;5;0,0075;5;0,0029
C03B;H33.5;5;0,0075;5;0,0029
C03B;H40.5;5;0,0075;5;0,0029
C03B;H43.8;5;0,0075;5;0,0029
C03B;J42;5;0,0075;5;0,0029
C03B;N18.5;5;0,0075;5;0,0029
C03B;R26.3;5;0,0075;5;0,0029
C03B;Z88.0;5;0,0075;5;0,0029
C03B;Z99.3;5;0,0075;5;0,0029
C03B;E79.0;4;0,006;4;0,0023
C03B;H33.2;4;0,006;4;0,0023
C03B;H35.4;4;0,006;4;0,0023
C03B;H57.1;4;0,006;4;0,0023
C03B;I25.19;4;0,006;4;0,0023
C03B;I49.4;4;0,006;4;0,0023
C03B;I49.9;4;0,006;4;0,0023
C03B;I65.2;4;0,006;4;0,0023
C03B;I69.4;4;0,006;4;0,0023
C03B;J45.0;4;0,006;4;0,0023
C03B;M06.99;4;0,006;4;0,0023
C03B;M10.99;4;0,006;4;0,0023
C03B;R26.8;4;0,006;4;0,0023
C03B;Z11;4;0,006;4;0,0023
C03C;I10.90;216;0,3456;216;0,1424
C03C;Z96.1;123;0,1968;123;0,0811
C03C;H35.3;67;0,1072;80;0,0527
C03C;H54.4;48;0,0768;48;0,0316
C03C;Z92.1;37;0,0592;37;0,0244
C03C;H54.2;36;0,0576;36;0,0237
C03C;E11.90;35;0,056;35;0,0231
C03C;E11.30;34;0,0544;36;0,0237
C03C;Z92.2;34;0,0544;34;0,0224
C03C;I10.00;31;0,0496;31;0,0204
C03C;H25.1;30;0,048;30;0,0198
C03C;H11.9;23;0,0368;23;0,0152
C03C;H36.0;23;0,0368;23;0,0152
C03C;Z48.0;23;0,0368;23;0,0152
C03C;E03.9;22;0,0352;22;0,0145
C03C;E03.8;20;0,032;20;0,0132
C03C;H40.1;18;0,0288;18;0,0119
C03C;Z98.8;18;0,0288;18;0,0119
C03C;Z74.0;17;0,0272;17;0,0112
C03C;E14.30;16;0,0256;19;0,0125
C03C;Z74.1;16;0,0256;16;0,0105
C03C;H43.8;15;0,024;16;0,0105
C03C;E78.2;15;0,024;15;0,0099
C03C;H11.3;15;0,024;15;0,0099
C03C;H40.0;14;0,0224;14;0,0092
C03C;H44.4;14;0,0224;14;0,0092
C03C;H43.3;13;0,0208;14;0,0092
C03C;E10.30;13;0,0208;13;0,0086
C03C;H35.8;12;0,0192;12;0,0079
C03C;H50.1;11;0,0176;11;0,0073
C03C;H11.4;9;0,0144;9;0,0059
C03C;I48.9;9;0,0144;9;0,0059
C03C;I49.9;9;0,0144;9;0,0059
C03C;Z86.7;9;0,0144;9;0,0059
C03C;Z95.0;9;0,0144;9;0,0059
C03C;E78.0;8;0,0128;8;0,0053
C03C;H54.0;8;0,0128;8;0,0053
C03C;H43.1;7;0,0112;7;0,0046
C03C;I25.10;7;0,0112;7;0,0046
C03C;J45.9;7;0,0112;7;0,0046
C03C;I25.9;6;0,0096;6;0,004
C03C;I48.0;6;0,0096;6;0,004
C03C;I69.4;6;0,0096;6;0,004
C03C;N40;6;0,0096;6;0,004
C03C;T85.2;6;0,0096;6;0,004
C03C;Z60;6;0,0096;6;0,004
C03C;H34.8;5;0,008;5;0,0033
C03C;J44.99;5;0,008;5;0,0033
C03C;L23.5;5;0,008;5;0,0033
C03C;G47.31;4;0,0064;4;0,0026
C03C;G47.39;4;0,0064;4;0,0026
C03C;H20.1;4;0,0064;4;0,0026
C03C;H28.0;4;0,0064;4;0,0026
C03C;H33.0;4;0,0064;4;0,0026
C03C;H33.3;4;0,0064;4;0,0026
C03C;H40.5;4;0,0064;4;0,0026
C03C;I25.19;4;0,0064;4;0,0026
C03C;I25.29;4;0,0064;4;0,0026
C03C;I48.2;4;0,0064;4;0,0026
C03C;I70.29;4;0,0064;4;0,0026
C03C;N42.9;4;0,0064;4;0,0026
C03C;R11;4;0,0064;4;0,0026
C03C;R26.8;4;0,0064;4;0,0026
C03C;Z88.9;4;0,0064;4;0,0026
C03C;Z95.5;4;0,0064;4;0,0026
C03C;Z96.64;4;0,0064;4;0,0026
C04B;H18.5;85;0,6204;105;0,1542
C04B;Z96.1;78;0,5693;78;0,1145
C04B;I10.90;76;0,5547;76;0,1116
C04B;Z92.1;45;0,3285;45;0,0661
C04B;H54.4;16;0,1168;16;0,0235
C04B;T86.83;15;0,1095;17;0,025
C04B;Z88.9;15;0,1095;15;0,022
C04B;Z48.0;14;0,1022;14;0,0206
C04B;Z74.1;14;0,1022;14;0,0206
C04B;Z94.7;14;0,1022;14;0,0206
C04B;H40.1;13;0,0949;13;0,0191
C04B;I10.00;12;0,0876;12;0,0176
C04B;T85.3;12;0,0876;12;0,0176
C04B;E14.30;10;0,073;10;0,0147
C04B;Z74.0;10;0,073;10;0,0147
C04B;E03.9;9;0,0657;9;0,0132
C04B;E11.90;8;0,0584;8;0,0117
C04B;I48.9;8;0,0584;8;0,0117
C04B;E07.9;6;0,0438;6;0,0088
C04B;E11.30;6;0,0438;6;0,0088
C04B;E03.8;5;0,0365;5;0,0073
C04B;H91.1;5;0,0365;5;0,0073
C04B;I49.9;5;0,0365;5;0,0073
C04B;I50.9;5;0,0365;5;0,0073
C04B;J44.99;5;0,0365;5;0,0073
C04B;G47.39;4;0,0292;4;0,0059
C04B;I10.91;4;0,0292;4;0,0059
C04B;N42.9;4;0,0292;4;0,0059
C04B;R26.8;4;0,0292;4;0,0059
C04B;T78.4;4;0,0292;4;0,0059
C04B;Z88.0;4;0,0292;4;0,0059
C06Z;I10.90;145;0,3318;145;0,1008
C06Z;H47.2;135;0,3089;135;0,0938
C06Z;H40.0;90;0,2059;90;0,0625
C06Z;T81.0;73;0,167;73;0,0507
C06Z;T81.8;68;0,1556;68;0,0473
C06Z;Z96.1;65;0,1487;65;0,0452
C06Z;H25.1;58;0,1327;58;0,0403
C06Z;Z92.2;42;0,0961;42;0,0292
C06Z;H54.4;37;0,0847;37;0,0257
C06Z;H44.4;35;0,0801;35;0,0243
C06Z;E11.90;33;0,0755;33;0,0229
C06Z;Z98.8;33;0,0755;33;0,0229
C06Z;I10.00;26;0,0595;26;0,0181
C06Z;E03.8;24;0,0549;24;0,0167
C06Z;H40.1;21;0,0481;23;0,016
C06Z;H54.2;20;0,0458;20;0,0139
C06Z;H18.2;14;0,032;14;0,0097
C06Z;J45.9;12;0,0275;12;0,0083
C06Z;Z92.1;12;0,0275;12;0,0083
C06Z;H54.1;11;0,0252;11;0,0076
C06Z;T88.7;11;0,0252;11;0,0076
C06Z;Z75.8;11;0,0252;11;0,0076
C06Z;E03.9;10;0,0229;10;0,0069
C06Z;H35.3;10;0,0229;10;0,0069
C06Z;H54.0;10;0,0229;10;0,0069
C06Z;H57.1;10;0,0229;10;0,0069
C06Z;E78.0;9;0,0206;9;0,0063
C06Z;E78.2;9;0,0206;9;0,0063
C06Z;H11.9;9;0,0206;9;0,0063
C06Z;H21.0;9;0,0206;9;0,0063
C06Z;I49.9;9;0,0206;9;0,0063
C06Z;I48.0;8;0,0183;8;0,0056
C06Z;H50.1;7;0,016;7;0,0049
C06Z;Z74.0;6;0,0137;6;0,0042
C06Z;E11.30;5;0,0114;5;0,0035
C06Z;H18.3;5;0,0114;5;0,0035
C06Z;H25.8;5;0,0114;5;0,0035
C06Z;H31.4;5;0,0114;5;0,0035
C06Z;H40.8;5;0,0114;5;0,0035
C06Z;Z95.0;5;0,0114;5;0,0035
C06Z;H40.4;4;0,0092;6;0,0042
C06Z;E66.91;4;0,0092;4;0,0028
C06Z;G47.31;4;0,0092;4;0,0028
C06Z;H11.2;4;0,0092;4;0,0028
C06Z;H11.3;4;0,0092;4;0,0028
C06Z;H11.4;4;0,0092;4;0,0028
C06Z;H20.1;4;0,0092;4;0,0028
C06Z;H52.1;4;0,0092;4;0,0028
C06Z;I25.8;4;0,0092;4;0,0028
C06Z;I25.9;4;0,0092;4;0,0028
C06Z;M45.09;4;0,0092;4;0,0028
C06Z;R11;4;0,0092;4;0,0028
C06Z;R20.8;4;0,0092;4;0,0028
C06Z;Z48.0;4;0,0092;4;0,0028
C06Z;Z60;4;0,0092;4;0,0028
C07B;H47.2;35;0,3889;35;0,0954
C07B;Z98.8;35;0,3889;35;0,0954
C07B;I10.90;28;0,3111;28;0,0763
C07B;Z96.1;24;0,2667;24;0,0654
C07B;H11.9;18;0,20;18;0,049
C07B;H40.0;17;0,1889;17;0,0463
C07B;Z92.2;15;0,1667;15;0,0409
C07B;H54.1;11;0,1222;11;0,03
C07B;H54.2;11;0,1222;11;0,03
C07B;T81.0;9;0,10;9;0,0245
C07B;H25.1;7;0,0778;7;0,0191
C07B;H44.4;7;0,0778;7;0,0191
C07B;E11.90;6;0,0667;6;0,0163
C07B;H54.4;6;0,0667;6;0,0163
C07B;H11.3;5;0,0556;5;0,0136
C07B;H18.2;5;0,0556;5;0,0136
C07B;H34.8;5;0,0556;5;0,0136
C07B;I10.00;4;0,0444;4;0,0109
C08B;I10.90;250;0,2976;250;0,0708
C08B;I10.00;198;0,2357;198;0,056
C08B;H26.8;161;0,1917;161;0,0456
C08B;Z92.1;140;0,1667;140;0,0396
C08B;H54.4;101;0,1202;101;0,0286
C08B;H25.1;94;0,1119;106;0,03
C08B;E11.90;89;0,106;89;0,0252
C08B;Z74.0;85;0,1012;85;0,0241
C08B;E11.30;83;0,0988;88;0,0249
C08B;H40.1;78;0,0929;79;0,0224
C08B;Z92.2;72;0,0857;72;0,0204
C08B;H18.5;63;0,075;63;0,0178
C08B;Z74.1;61;0,0726;61;0,0173
C08B;R26.8;60;0,0714;60;0,017
C08B;E07.9;47;0,056;47;0,0133
C08B;I50.9;46;0,0548;46;0,013
C08B;E03.9;43;0,0512;43;0,0122
C08B;H35.3;43;0,0512;43;0,0122
C08B;J44.99;38;0,0452;38;0,0108
C08B;Z86.7;34;0,0405;34;0,0096
C08B;Z95.0;33;0,0393;33;0,0093
C08B;H28.0;32;0,0381;32;0,0091
C08B;I48.0;31;0,0369;31;0,0088
C08B;N19;30;0,0357;30;0,0085
C08B;I49.9;29;0,0345;29;0,0082
C08B;Z60;28;0,0333;28;0,0079
C08B;Z96.1;28;0,0333;28;0,0079
C08B;R32;27;0,0321;27;0,0076
C08B;Z87.8;27;0,0321;27;0,0076
C08B;E14.30;25;0,0298;35;0,0099
C08B;I25.22;23;0,0274;23;0,0065
C08B;J45.9;23;0,0274;23;0,0065
C08B;Z99.3;22;0,0262;22;0,0062
C08B;H18.2;21;0,025;21;0,0059
C08B;Z95.5;21;0,025;21;0,0059
C08B;H25.8;20;0,0238;21;0,0059
C08B;G20.90;20;0,0238;20;0,0057
C08B;I48.9;20;0,0238;20;0,0057
C08B;Z48.0;20;0,0238;20;0,0057
C08B;H40.0;18;0,0214;18;0,0051
C08B;J44.89;18;0,0214;18;0,0051
C08B;Z11;18;0,0214;18;0,0051
C08B;I69.4;17;0,0202;17;0,0048
C08B;F03;16;0,019;16;0,0045
C08B;G47.31;16;0,019;16;0,0045
C08B;I69.3;16;0,019;16;0,0045
C08B;J44.09;16;0,019;16;0,0045
C08B;R29.6;16;0,019;16;0,0045
C08B;H91.1;15;0,0179;15;0,0042
C08B;I25.0;14;0,0167;14;0,004
C08B;N18.3;14;0,0167;14;0,004
C08B;H53.0;13;0,0155;13;0,0037
C08B;I48.1;13;0,0155;13;0,0037
C08B;Z85.3;13;0,0155;13;0,0037
C08B;I25.8;12;0,0143;12;0,0034
C08B;I48.2;12;0,0143;12;0,0034
C08B;H27.8;11;0,0131;11;0,0031
C08B;H40.8;11;0,0131;11;0,0031
C08B;H47.2;11;0,0131;11;0,0031
C08B;R26.3;11;0,0131;11;0,0031
C08B;Z75.8;11;0,0131;11;0,0031
C08B;I67.88;10;0,0119;10;0,0028
C08B;E03.8;9;0,0107;9;0,0025
C08B;E11.91;9;0,0107;9;0,0025
C08B;H25.2;9;0,0107;9;0,0025
C08B;H26.2;9;0,0107;9;0,0025
C08B;Z98.8;9;0,0107;9;0,0025
C08B;H54.0;8;0,0095;8;0,0023
C08B;H57.1;8;0,0095;8;0,0023
C08B;I50.13;8;0,0095;8;0,0023
C08B;M79.00;8;0,0095;8;0,0023
C08B;Z88.0;8;0,0095;8;0,0023
C08B;E78.0;7;0,0083;7;0,002
C08B;F32.9;7;0,0083;7;0,002
C08B;G81.0;7;0,0083;7;0,002
C08B;H53.4;7;0,0083;7;0,002
C08B;I25.9;7;0,0083;7;0,002
C08B;I51.6;7;0,0083;7;0,002
C08B;I70.29;7;0,0083;7;0,002
C08B;R47.8;7;0,0083;7;0,002
C08B;Z85.0;7;0,0083;7;0,002
C08B;Z95.1;7;0,0083;7;0,002
C08B;Z95.2;6;0,0071;7;0,002
C08B;E66.01;6;0,0071;6;0,0017
C08B;E78.5;6;0,0071;6;0,0017
C08B;G47.39;6;0,0071;6;0,0017
C08B;H17.9;6;0,0071;6;0,0017
C08B;H40.2;6;0,0071;6;0,0017
C08B;H52.1;6;0,0071;6;0,0017
C08B;I25.19;6;0,0071;6;0,0017
C08B;I25.29;6;0,0071;6;0,0017
C08B;I49.8;6;0,0071;6;0,0017
C08B;N42.9;6;0,0071;6;0,0017
C08B;Z88.6;6;0,0071;6;0,0017
C08B;Z88.9;6;0,0071;6;0,0017
C08B;Z90.5;6;0,0071;6;0,0017
C08B;Z96.65;6;0,0071;6;0,0017
C08B;H40.9;5;0,006;6;0,0017
C08B;E05.8;5;0,006;5;0,0014
C08B;E10.30;5;0,006;5;0,0014
C08B;E11.20;5;0,006;5;0,0014
C08B;E13.30;5;0,006;5;0,0014
C08B;E66.00;5;0,006;5;0,0014
C08B;E66.80;5;0,006;5;0,0014
C08B;F33.9;5;0,006;5;0,0014
C08B;G25.81;5;0,006;5;0,0014
C08B;G35.9;5;0,006;5;0,0014
C08B;G40.9;5;0,006;5;0,0014
C08B;H54.1;5;0,006;5;0,0014
C08B;I11.00;5;0,006;5;0,0014
C08B;I25.11;5;0,006;5;0,0014
C08B;I63.9;5;0,006;5;0,0014
C08B;J96.10;5;0,006;5;0,0014
C08B;M06.99;5;0,006;5;0,0014
C08B;M79.09;5;0,006;5;0,0014
C08B;N08.3;5;0,006;5;0,0014
C08B;N18.9;5;0,006;5;0,0014
C08B;R06.0;5;0,006;5;0,0014
C08B;R41.0;5;0,006;5;0,0014
C08B;R42;5;0,006;5;0,0014
C08B;Z96.64;5;0,006;5;0,0014
C08B;Z98.0;5;0,006;5;0,0014
C08B;E05.9;4;0,0048;4;0,0011
C08B;E06.3;4;0,0048;4;0,0011
C08B;E66.02;4;0,0048;4;0,0011
C08B;E78.2;4;0,0048;4;0,0011
C08B;E78.4;4;0,0048;4;0,0011
C08B;E79.0;4;0,0048;4;0,0011
C08B;G20.10;4;0,0048;4;0,0011
C08B;G47.30;4;0,0048;4;0,0011
C08B;G47.38;4;0,0048;4;0,0011
C08B;H91.9;4;0,0048;4;0,0011
C08B;I10.01;4;0,0048;4;0,0011
C08B;I11.90;4;0,0048;4;0,0011
C08B;I25.13;4;0,0048;4;0,0011
C08B;I44.3;4;0,0048;4;0,0011
C08B;I50.01;4;0,0048;4;0,0011
C08B;I50.11;4;0,0048;4;0,0011
C08B;J43.9;4;0,0048;4;0,0011
C08B;J44.19;4;0,0048;4;0,0011
C08B;M19.99;4;0,0048;4;0,0011
C08B;M81.99;4;0,0048;4;0,0011
C08B;N18.4;4;0,0048;4;0,0011
C08B;N40;4;0,0048;4;0,0011
C08B;R15;4;0,0048;4;0,0011
C08B;Z88.8;4;0,0048;4;0,0011
C08B;Z95.4;4;0,0048;4;0,0011
C08B;Z99.8;4;0,0048;4;0,0011
C20B;I10.90;19;0,1845;19;0,0837
C20B;H57.1;11;0,1068;11;0,0485
C20B;Z96.1;10;0,0971;10;0,0441
C20B;Z92.1;9;0,0874;9;0,0396
C20B;E11.90;7;0,068;7;0,0308
C20B;E03.9;6;0,0583;6;0,0264
C20B;H40.1;4;0,0388;5;0,022
C20B;H54.4;4;0,0388;4;0,0176
C20B;Z74.1;4;0,0388;4;0,0176
C20B;Z92.2;4;0,0388;4;0,0176
D05B;I10.00;13;0,1585;13;0,1057
D05B;D11.0;8;0,0976;11;0,0894
D05B;E11.90;8;0,0976;8;0,065
D05B;R52.0;4;0,0488;4;0,0325
D06B;R11;23;0,1429;23;0,0582
D06B;J34.3;17;0,1056;17;0,043
D06B;H61.3;16;0,0994;16;0,0405
D06B;H71;16;0,0994;16;0,0405
D06B;H74.3;16;0,0994;16;0,0405
D06B;I10.00;12;0,0745;12;0,0304
D06B;J34.2;11;0,0683;11;0,0278
D06B;H65.3;10;0,0621;10;0,0253
D06B;H65.4;10;0,0621;10;0,0253
D06B;Z29.28;10;0,0621;10;0,0253
D06B;H66.1;9;0,0559;9;0,0228
D06B;H74.0;9;0,0559;9;0,0228
D06B;H70.1;7;0,0435;7;0,0177
D06B;E11.90;6;0,0373;6;0,0152
D06B;H73.8;6;0,0373;6;0,0152
D06B;Z88.0;6;0,0373;6;0,0152
D06B;H69.8;5;0,0311;5;0,0127
D06B;H72.8;5;0,0311;5;0,0127
D06B;J32.4;5;0,0311;5;0,0127
D06B;R51;5;0,0311;5;0,0127
D06B;Z88.1;5;0,0311;5;0,0127
D06B;K04.4;4;0,0248;5;0,0127
D06B;J32.0;4;0,0248;4;0,0101
D06B;K04.5;4;0,0248;4;0,0101
D06B;U50.00;4;0,0248;4;0,0101
D06B;Z88.6;4;0,0248;4;0,0101
D06C;J34.3;2284;0,7766;2291;0,2415
D06C;J34.2;1515;0,5151;1515;0,1597
D06C;J32.4;425;0,1445;434;0,0457
D06C;J32.0;326;0,1108;328;0,0346
D06C;R04.0;324;0,1102;324;0,0342
D06C;R52.0;306;0,104;306;0,0323
D06C;I10.00;279;0,0949;279;0,0294
D06C;J33.8;257;0,0874;257;0,0271
D06C;J32.2;191;0,0649;192;0,0202
D06C;R06.88;177;0,0602;177;0,0187
D06C;Z48.0;143;0,0486;143;0,0151
D06C;R11;142;0,0483;142;0,015
D06C;R51;139;0,0473;139;0,0147
D06C;Z29.21;124;0,0422;124;0,0131
D06C;Y84.9;110;0,0374;110;0,0116
D06C;Z74.0;83;0,0282;83;0,0087
D06C;Z75.8;78;0,0265;78;0,0082
D06C;J45.9;77;0,0262;77;0,0081
D06C;R06.5;67;0,0228;67;0,0071
D06C;G47.31;57;0,0194;57;0,006
D06C;J34.8;55;0,0187;56;0,0059
D06C;T81.0;51;0,0173;51;0,0054
D06C;Z88.0;48;0,0163;48;0,0051
D06C;E11.90;47;0,016;47;0,005
D06C;E03.8;46;0,0156;46;0,0048
D06C;J32.8;43;0,0146;43;0,0045
D06C;Z88.6;42;0,0143;42;0,0044
D06C;E03.9;37;0,0126;37;0,0039
D06C;J33.0;37;0,0126;37;0,0039
D06C;U50.00;36;0,0122;36;0,0038
D06C;M95.0;34;0,0116;34;0,0036
D06C;J34.1;33;0,0112;34;0,0036
D06C;J32.3;33;0,0112;33;0,0035
D06C;E66.00;32;0,0109;32;0,0034
D06C;R42;32;0,0109;32;0,0034
D06C;F17.1;31;0,0105;31;0,0033
D06C;Z87.8;31;0,0105;31;0,0033
D06C;Z88.1;31;0,0105;31;0,0033
D06C;J45.0;29;0,0099;29;0,0031
D06C;Z88.8;27;0,0092;27;0,0028
D06C;J30.1;26;0,0088;26;0,0027
D06C;J45.8;24;0,0082;24;0,0025
D06C;Z74.1;23;0,0078;23;0,0024
D06C;R06.0;22;0,0075;22;0,0023
D06C;R43.0;22;0,0075;22;0,0023
D06C;Z92.2;21;0,0071;21;0,0022
D06C;E66.01;20;0,0068;20;0,0021
D06C;E66.90;20;0,0068;20;0,0021
D06C;I10.90;20;0,0068;20;0,0021
D06C;Z60;20;0,0068;20;0,0021
D06C;Z22.3;18;0,0061;28;0,003
D06C;B95.7;18;0,0061;18;0,0019
D06C;I99;18;0,0061;18;0,0019
D06C;J45.1;17;0,0058;17;0,0018
D06C;R07.0;17;0,0058;17;0,0018
D06C;Z92.1;17;0,0058;17;0,0018
D06C;J35.2;16;0,0054;16;0,0017
D06C;J30.3;15;0,0051;15;0,0016
D06C;J33.9;15;0,0051;15;0,0016
D06C;E66.80;14;0,0048;14;0,0015
D06C;J32.9;14;0,0048;14;0,0015
D06C;E66.81;13;0,0044;13;0,0014
D06C;I10.01;13;0,0044;13;0,0014
D06C;J39.2;13;0,0044;13;0,0014
D06C;J32.1;12;0,0041;13;0,0014
D06C;E89.0;12;0,0041;12;0,0013
D06C;H65.2;12;0,0041;12;0,0013
D06C;H65.3;12;0,0041;12;0,0013
D06C;R52.9;12;0,0041;12;0,0013
D06C;B96.8;11;0,0037;11;0,0012
D06C;E73.9;11;0,0037;11;0,0012
D06C;F17.9;11;0,0037;11;0,0012
D06C;G47.38;11;0,0037;11;0,0012
D06C;J30.4;11;0,0037;11;0,0012
D06C;K11.5;11;0,0037;11;0,0012
D06C;R06.7;11;0,0037;11;0,0012
D06C;Z29.28;11;0,0037;11;0,0012
D06C;B96.2;10;0,0034;10;0,0011
D06C;E66.02;10;0,0034;10;0,0011
D06C;E66.91;10;0,0034;10;0,0011
D06C;E78.2;10;0,0034;10;0,0011
D06C;E79.0;10;0,0034;10;0,0011
D06C;J31.0;10;0,0034;10;0,0011
D06C;R22.0;10;0,0034;10;0,0011
D06C;Z91.0;10;0,0034;10;0,0011
D06C;E06.3;9;0,0031;9;0,0009
D06C;I83.9;9;0,0031;9;0,0009
D06C;R13.9;9;0,0031;9;0,0009
D06C;R55;9;0,0031;9;0,0009
D06C;T88.7;9;0,0031;9;0,0009
D06C;E66.82;8;0,0027;8;0,0008
D06C;F32.8;8;0,0027;8;0,0008
D06C;G47.39;8;0,0027;8;0,0008
D06C;J42;8;0,0027;8;0,0008
D06C;K11.2;8;0,0027;8;0,0008
D06C;Z11;8;0,0027;8;0,0008
D06C;Z86.7;8;0,0027;8;0,0008
D06C;Z95.5;8;0,0027;8;0,0008
D06C;K04.5;7;0,0024;8;0,0008
D06C;B95.6;7;0,0024;7;0,0007
D06C;B95.91;7;0,0024;7;0,0007
D06C;E11.91;7;0,0024;7;0,0007
D06C;E78.4;7;0,0024;7;0,0007
D06C;F32.9;7;0,0024;7;0,0007
D06C;H61.3;7;0,0024;7;0,0007
D06C;I25.22;7;0,0024;7;0,0007
D06C;R04.1;7;0,0024;7;0,0007
D06C;S00.1;7;0,0024;7;0,0007
D06C;T78.1;7;0,0024;7;0,0007
D06C;T88.4;7;0,0024;7;0,0007
D06C;Z12.2;7;0,0024;7;0,0007
D06C;Z90.5;7;0,0024;7;0,0007
D06C;E10.90;6;0,002;6;0,0006
D06C;E78.0;6;0,002;6;0,0006
D06C;F32.1;6;0,002;6;0,0006
D06C;F41.9;6;0,002;6;0,0006
D06C;H71;6;0,002;6;0,0006
D06C;H92.2;6;0,002;6;0,0006
D06C;J35.0;6;0,002;6;0,0006
D06C;R53;6;0,002;6;0,0006
D06C;Y57.9;6;0,002;6;0,0006
D06C;Z96.64;6;0,002;6;0,0006
D06C;Z98.8;6;0,002;6;0,0006
D06C;B95.48;5;0,0017;5;0,0005
D06C;H65.4;5;0,0017;5;0,0005
D06C;H66.1;5;0,0017;5;0,0005
D06C;H70.1;5;0,0017;5;0,0005
D06C;H90.2;5;0,0017;5;0,0005
D06C;I25.12;5;0,0017;5;0,0005
D06C;I48.2;5;0,0017;5;0,0005
D06C;J35.1;5;0,0017;5;0,0005
D06C;J40;5;0,0017;5;0,0005
D06C;J44.89;5;0,0017;5;0,0005
D06C;K21.9;5;0,0017;5;0,0005
D06C;M06.99;5;0,0017;5;0,0005
D06C;R50.9;5;0,0017;5;0,0005
D06C;S02.2;5;0,0017;5;0,0005
D06C;Z04.8;5;0,0017;5;0,0005
D06C;Z85.3;5;0,0017;5;0,0005
D06C;Z95.0;5;0,0017;5;0,0005
D06C;E74.1;4;0,0014;4;0,0004
D06C;F41.2;4;0,0014;4;0,0004
D06C;G47.32;4;0,0014;4;0,0004
D06C;I25.8;4;0,0014;4;0,0004
D06C;I48.0;4;0,0014;4;0,0004
D06C;I67.88;4;0,0014;4;0,0004
D06C;I95.8;4;0,0014;4;0,0004
D06C;J01.0;4;0,0014;4;0,0004
D06C;J33.1;4;0,0014;4;0,0004
D06C;K13.7;4;0,0014;4;0,0004
D06C;K21.0;4;0,0014;4;0,0004
D06C;L23.5;4;0,0014;4;0,0004
D06C;N40;4;0,0014;4;0,0004
D06C;R50.88;4;0,0014;4;0,0004
D06C;T78.4;4;0,0014;4;0,0004
D06C;Z85.4;4;0,0014;4;0,0004
D12B;J34.3;76;0,2165;79;0,0705
D12B;R06.5;67;0,1909;67;0,0598
D12B;J39.2;52;0,1481;52;0,0464
D12B;I10.00;51;0,1453;51;0,0455
D12B;G47.31;50;0,1425;50;0,0446
D12B;J35.0;44;0,1254;44;0,0393
D12B;R52.0;41;0,1168;41;0,0366
D12B;K13.7;38;0,1083;38;0,0339
D12B;G47.39;37;0,1054;37;0,033
D12B;J35.2;32;0,0912;32;0,0286
D12B;R13.9;32;0,0912;32;0,0286
D12B;J31.2;25;0,0712;25;0,0223
D12B;J35.1;24;0,0684;24;0,0214
D12B;R11;21;0,0598;21;0,0188
D12B;J34.2;18;0,0513;18;0,0161
