IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
06 ;G26B;1269;0,896;0,089;0,0087;0,0039;0,0024;0,00;0,00;0,5532;0,4468;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0008;0,1103;0,1828;0,2333;0,1497;0,1111;0,0741;0,0985;0,026;0,0134;0,1966;0,7447;0,0587;1;5;2,50;0,291;0,0385;0,80;916,29;307,53
06 ;G71Z;85;0,80;0,1765;0,0118;0,0118;0,00;0,00;0,00;0,4706;0,5294;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0118;0,0471;0,0353;0,0706;0,0824;0,2471;0,2471;0,2588;0,2846;0,6911;0,0244;1;4;2,30;0,247;0,0026;0,50;779,78;332,35
08 ;I10D;125;0,928;0,048;0,008;0,016;0,00;0,00;0,00;0,48;0,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,024;0,072;0,152;0,136;0,144;0,088;0,192;0,128;0,064;0,00;0,9398;0,0602;1;8;4,50;0,659;0,0038;1,20;2234,32;609,03
08 ;I10E;154;0,9156;0,0649;0,0195;0,00;0,00;0,00;0,00;0,474;0,526;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0195;0,0779;0,1623;0,1039;0,0844;0,1104;0,2532;0,1429;0,0455;0,00;0,9167;0,0833;1;8;4,40;0,556;0,0047;1,40;1885,84;516,65
08 ;I10F;94;0,9043;0,0851;0,00;0,0106;0,00;0,00;0,00;0,5851;0,4149;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0638;0,1383;0,1702;0,234;0,1383;0,0319;0,0851;0,117;0,0213;0,00;0,9126;0,0874;1;9;4,50;0,543;0,0029;1,70;1841,31;366,19
08 ;I16B;246;0,9309;0,0447;0,0203;0,0041;0,00;0,00;0,00;0,4472;0,5528;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0122;0,0528;0,1992;0,2154;0,1992;0,1341;0,1382;0,0407;0,0081;0,2632;0,6814;0,0554;1;4;2,30;0,453;0,0075;0,50;1443,53;237,25
08 ;I16C;205;0,9512;0,039;0,0098;0,00;0,00;0,00;0,00;0,5171;0,4829;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0146;0,0585;0,2098;0,2537;0,1659;0,1707;0,0878;0,0341;0,0049;0,1849;0,7736;0,0415;1;4;2,10;0,423;0,0062;0,30;1355,95;145,92
08 ;I18B;231;0,8701;0,0909;0,0303;0,0087;0,00;0,00;0,00;0,3896;0,6104;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0043;0,0736;0,0303;0,1255;0,1255;0,1299;0,1602;0,2165;0,0693;0,0649;0,5159;0,4602;0,0239;1;5;2,40;0,356;0,007;0,70;1125,44;275,74
08 ;I20D;108;0,963;0,0185;0,0093;0,0093;0,00;0,00;0,00;0,1111;0,8889;0,00;0,00;0,00;0,00;0,00;0,00;0,0093;0,00;0,0648;0,0741;0,1204;0,1944;0,1296;0,1667;0,1574;0,0741;0,0093;0,072;0,864;0,064;1;5;2,60;0,612;0,0033;0,80;1956,13;620,00
08 ;I20E;95;0,8947;0,0211;0,0526;0,0211;0,0105;0,00;0,00;0,2737;0,7263;0,00;0,00;0,00;0,00;0,0105;0,00;0,0421;0,00;0,0211;0,00;0,0947;0,1158;0,1895;0,0842;0,2632;0,1263;0,0526;0,1818;0,7851;0,0331;1;6;2,80;0,541;0,0029;1,00;1716,46;497,39
08 ;I20F;276;0,9493;0,0326;0,0145;0,00;0,0036;0,00;0,00;0,1703;0,8297;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0036;0,087;0,0906;0,1341;0,1486;0,163;0,0978;0,1522;0,0833;0,0399;0,3747;0,6013;0,024;1;5;2,40;0,425;0,0084;0,60;1340,88;395,82
08 ;I21Z;81;0,9012;0,037;0,0123;0,0494;0,00;0,00;0,00;0,3086;0,6914;0,00;0,00;0,00;0,00;0,00;0,037;0,0988;0,0741;0,1852;0,0864;0,1111;0,0988;0,0864;0,0247;0,0864;0,0617;0,0494;0,2294;0,7431;0,0275;1;6;3,00;0,614;0,0025;1,00;1929,18;469,91
08 ;I24B;180;0,8944;0,0778;0,0167;0,0111;0,00;0,00;0,00;0,3444;0,6556;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0167;0,0278;0,1056;0,1444;0,1056;0,1333;0,2944;0,10;0,0722;0,6737;0,2922;0,0341;1;4;2,10;0,284;0,0055;0,40;898,32;176,72
08 ;I27D;108;0,963;0,0185;0,0185;0,00;0,00;0,00;0,00;0,5926;0,4074;0,00;0,00;0,0278;0,00;0,00;0,00;0,0278;0,0185;0,2037;0,0833;0,1389;0,1481;0,0926;0,0741;0,1204;0,0463;0,0185;0,0469;0,8438;0,1094;1;6;2,90;0,554;0,0033;1,30;1763,86;511,76
08 ;I28E;276;0,9348;0,0362;0,0145;0,0109;0,0036;0,00;0,00;0,4529;0,5471;0,00;0,00;0,00;0,00;0,00;0,00;0,0036;0,00;0,0145;0,029;0,0725;0,0688;0,1014;0,1087;0,3261;0,1522;0,1232;0,0247;0,9753;0,00;1;6;3,20;0,409;0,0084;0,90;1292,23;152,16
08 ;I29B;167;0,9401;0,0479;0,006;0,006;0,00;0,00;0,00;0,5808;0,4192;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,024;0,0479;0,1138;0,1138;0,2036;0,1497;0,2575;0,0719;0,018;0,0838;0,8743;0,0419;1;5;2,60;0,63;0,0051;0,90;2017,57;381,97
08 ;I29C;302;0,9272;0,053;0,0132;0,0066;0,00;0,00;0,00;0,5265;0,4702;0,0033;0,00;0,00;0,00;0,00;0,00;0,00;0,0033;0,0199;0,0265;0,1358;0,1623;0,1722;0,202;0,202;0,053;0,0232;0,1006;0,8678;0,0316;1;5;2,60;0,57;0,0092;0,80;1818,29;363,72
08 ;I30B;220;0,9682;0,0182;0,0091;0,0045;0,00;0,00;0,00;0,55;0,45;0,00;0,00;0,00;0,00;0,00;0,00;0,0318;0,0545;0,40;0,2091;0,1636;0,0591;0,0455;0,0227;0,0091;0,00;0,0045;0,287;0,6647;0,0483;1;5;2,40;0,651;0,0067;0,80;2087,10;466,38
08 ;I32E;76;0,9211;0,0132;0,0263;0,0263;0,0132;0,00;0,00;0,3421;0,6579;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0263;0,0263;0,1184;0,1053;0,2105;0,1053;0,2237;0,1447;0,0395;0,00;0,9157;0,0843;1;4;2,30;0,459;0,0023;0,50;1437,75;413,56
08 ;I43B;105;0,7619;0,1524;0,0571;0,0286;0,00;0,00;0,00;0,4095;0,5905;0,00;0,00;0,00;0,00;0,00;0,00;0,0095;0,00;0,00;0,00;0,0286;0,0857;0,1143;0,1333;0,3333;0,1905;0,1048;0,00;0,9375;0,0625;2;15;8,70;1,964;0,0032;2,80;6396,89;1402,76
08 ;I44C;1567;0,8041;0,1066;0,0434;0,0459;0,00;0,00;0,00;0,3638;0,6362;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0006;0,0006;0,016;0,0619;0,1053;0,1404;0,3459;0,1966;0,1327;0,0006;0,9311;0,0683;2;14;9,00;1,397;0,0475;1,90;4495,18;697,26
08 ;I44D;255;0,9412;0,0431;0,0118;0,0039;0,00;0,00;0,00;0,4667;0,5333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0039;0,051;0,1216;0,1725;0,2314;0,2392;0,1294;0,051;0,00;0,9515;0,0485;1;12;7,40;1,269;0,0077;1,90;4090,72;494,13
08 ;I47C;1166;0,8053;0,0995;0,0497;0,0446;0,0009;0,00;0,00;0,4151;0,5849;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,006;0,0232;0,0686;0,0952;0,1724;0,3019;0,1955;0,1372;0,0008;0,9487;0,0504;2;14;9,20;1,277;0,0354;1,70;4328,41;508,68
08 ;I68D;2245;0,9292;0,0575;0,0116;0,0018;0,00;0,00;0,00;0,3648;0,6347;0,0004;0,00;0,00;0,00;0,00;0,00;0,00;0,0004;0,0138;0,0615;0,1252;0,1305;0,1359;0,1212;0,171;0,1167;0,1238;0,00;0,9664;0,0336;1;10;5,20;0,268;0,0681;1,90;837,20;294,63
09 ;J09B;120;0,8583;0,0333;0,1083;0,00;0,00;0,00;0,00;0,80;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,05;0,5167;0,2083;0,10;0,0583;0,025;0,025;0,0083;0,00;0,0083;0,3351;0,6383;0,0266;1;5;2,50;0,295;0,0036;0,70;925,50;263,40
11 ;L06B;88;0,5455;0,2273;0,0795;0,1477;0,00;0,00;0,00;0,7955;0,2045;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0114;0,0227;0,0227;0,0682;0,0682;0,3523;0,1705;0,2841;0,0515;0,9072;0,0412;1;10;4,90;0,548;0,0027;2,00;1729,48;668,24
11 ;L06C;90;0,7667;0,1111;0,0556;0,0556;0,0111;0,00;0,00;0,3889;0,6111;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0222;0,0889;0,0889;0,10;0,0556;0,30;0,2333;0,1111;0,4343;0,5143;0,0514;1;6;2,90;0,401;0,0027;1,10;1270,99;408,18
11 ;L17B;196;0,8112;0,1378;0,0306;0,0204;0,00;0,00;0,00;0,7704;0,2296;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0051;0,0408;0,0918;0,102;0,1071;0,0714;0,102;0,2143;0,1173;0,148;0,3233;0,6533;0,0233;1;6;2,70;0,325;0,0059;0,90;1023,28;242,65
11 ;L20B;326;0,7669;0,1626;0,0491;0,0215;0,00;0,00;0,00;0,6871;0,3129;0,00;0,00;0,00;0,00;0,00;0,00;0,0031;0,00;0,0184;0,0276;0,0675;0,0859;0,0828;0,0982;0,2853;0,1779;0,1534;0,1493;0,8109;0,0398;1;6;3,10;0,524;0,0099;1,00;1683,50;330,01
11 ;L20C;1141;0,8037;0,128;0,0377;0,0307;0,00;0,00;0,00;0,7309;0,2691;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0009;0,014;0,0342;0,0649;0,057;0,0701;0,1139;0,255;0,1744;0,2156;0,1767;0,7581;0,0651;1;6;3,20;0,374;0,0346;1,10;1179,40;357,40
11 ;L63F;304;0,7632;0,1118;0,0888;0,0362;0,00;0,00;0,00;0,4145;0,5855;0,00;0,00;0,00;0,00;0,00;0,0033;0,0099;0,023;0,1414;0,0691;0,0691;0,0757;0,0724;0,0855;0,1678;0,1217;0,1612;0,1105;0,8194;0,0701;1;8;3,90;0,227;0,0092;1,80;713,15;183,82
11 ;L64B;528;0,7557;0,1534;0,0568;0,0341;0,00;0,00;0,00;0,6042;0,3958;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0038;0,036;0,0568;0,0625;0,0625;0,089;0,072;0,2008;0,142;0,2746;0,2943;0,6584;0,0474;1;7;3,00;0,307;0,016;1,30;970,54;335,15
11 ;L64D;151;0,9007;0,0662;0,0331;0,00;0,00;0,00;0,00;0,7815;0,2185;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0132;0,1258;0,1589;0,1391;0,0993;0,0728;0,0795;0,1325;0,0795;0,0993;0,5819;0,3692;0,0489;1;5;2,30;0,186;0,0046;0,60;581,16;153,49
12 ;M01B;91;0,7143;0,2088;0,044;0,033;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,011;0,0549;0,1538;0,1758;0,5385;0,0659;0,00;0,00;0,91;0,09;3;15;10,50;1,40;0,0028;1,60;4419,79;840,91
12 ;M02B;658;0,7736;0,1429;0,0456;0,038;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0091;0,0289;0,0912;0,1322;0,3815;0,1945;0,1626;0,0083;0,9051;0,0867;1;9;4,70;0,518;0,02;1,90;1630,94;469,12
12 ;M04D;170;0,9118;0,0412;0,0235;0,0235;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0059;0,0118;0,0882;0,0765;0,1529;0,10;0,1647;0,0765;0,1882;0,10;0,0353;0,3063;0,6273;0,0664;1;5;2,50;0,371;0,0052;0,80;1167,79;227,82
12 ;M60C;154;0,5909;0,2273;0,1039;0,0779;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0519;0,00;0,026;0,0714;0,0714;0,3571;0,2338;0,1883;0,1129;0,828;0,0591;1;9;3,60;0,331;0,0047;2,30;1045,26;329,90
12 ;M62Z;119;0,8151;0,1429;0,0252;0,0168;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0084;0,00;0,0336;0,1008;0,1176;0,0924;0,1597;0,0672;0,2437;0,1092;0,0672;0,0993;0,844;0,0567;1;10;5,00;0,264;0,0036;1,90;828,18;242,05
13 ;N07A;167;0,9401;0,0479;0,012;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,006;0,0599;0,2515;0,4611;0,1198;0,0479;0,012;0,0299;0,006;0,006;0,2093;0,7767;0,014;1;9;4,60;0,54;0,0051;1,90;1695,72;305,48
13 ;N14Z;167;0,9701;0,012;0,018;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,006;0,0479;0,2036;0,1377;0,1437;0,1257;0,2036;0,1138;0,018;0,00;0,9824;0,0176;1;11;5,90;0,696;0,0051;1,80;2182,84;487,05
13 ;N21A;166;0,9518;0,0422;0,006;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,012;0,1928;0,506;0,1747;0,0542;0,012;0,0361;0,012;0,00;0,00;0,9379;0,0621;1;10;5,70;0,741;0,005;1,50;2327,67;316,55
13 ;N25Z;102;0,9314;0,049;0,0196;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0294;0,0294;0,3235;0,3431;0,1765;0,0392;0,0196;0,0098;0,0196;0,0098;0,00;0,5068;0,4658;0,0274;1;6;2,90;0,489;0,0031;0,90;1543,40;295,37
14 ;O01E;95;0,9474;0,0421;0,0105;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5053;0,4632;0,0316;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,95;0,04;1;10;5,70;0,70;0,0029;1,40;2194,84;329,41
14 ;O01F;191;0,9843;0,0105;0,0052;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0052;0,4869;0,4869;0,0209;0,00;0,00;0,00;0,00;0,00;0,00;0,0197;0,9409;0,0394;1;8;5,00;0,651;0,0058;1,20;2041,03;313,59
14 ;O01H;355;0,9718;0,0085;0,0085;0,0113;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,40;0,5549;0,0451;0,00;0,00;0,00;0,00;0,00;0,00;0,0027;0,9673;0,03;1;8;4,50;0,567;0,0108;1,20;1774,58;238,76
14 ;O60C;116;0,5603;0,3879;0,0517;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4828;0,50;0,0172;0,00;0,00;0,00;0,00;0,00;0,00;0,0315;0,9134;0,0551;1;7;3,70;0,408;0,0035;1,20;1276,12;421,82
14 ;O60D;1201;0,8293;0,164;0,0067;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0025;0,4738;0,5037;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,0624;0,9133;0,0243;1;6;3,00;0,36;0,0364;0,80;1124,93;326,46
14 ;O65B;486;0,9012;0,0844;0,0144;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0123;0,5309;0,4383;0,0185;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,895;0,105;;9;3,50;0,192;0,0147;2,10;599,03;188,04
15 ;P67C;76;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5526;0,4474;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,987;0,013;1;8;4,60;0,218;0,0023;1,10;680,71;222,27
15 ;P67E;2326;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5095;0,4905;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0302;0,962;0,0079;1;7;3,50;0,128;0,0706;1,20;398,27;121,90
