IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
901B;8-800.c0;6;0,375;6;0,0577
901B;8-930;6;0,375;6;0,0577
901D;8-930;49;0,1684;51;0,0412
901D;8-800.c0;31;0,1065;32;0,0259
901D;8-132.3;30;0,1031;35;0,0283
901D;1-661;27;0,0928;33;0,0267
901D;1-632;27;0,0928;30;0,0243
901D;3-225;22;0,0756;22;0,0178
901D;5-601.0;21;0,0722;21;0,017
901D;3-200;20;0,0687;26;0,021
901D;5-570.4;14;0,0481;17;0,0137
901D;1-440.a;14;0,0481;14;0,0113
901D;3-222;13;0,0447;14;0,0113
901D;1-650.2;13;0,0447;13;0,0105
901D;1-275.0;12;0,0412;13;0,0105
901D;1-710;12;0,0412;12;0,0097
901D;5-573.40;11;0,0378;11;0,0089
901D;5-585.1;11;0,0378;11;0,0089
901D;3-990;9;0,0309;16;0,0129
901D;8-837.00;9;0,0309;10;0,0081
901D;3-802;9;0,0309;9;0,0073
901D;5-572.1;9;0,0309;9;0,0073
901D;5-601.1;9;0,0309;9;0,0073
901D;3-607;8;0,0275;9;0,0073
901D;3-052;8;0,0275;8;0,0065
901D;5-585.0;8;0,0275;8;0,0065
901D;8-910;8;0,0275;8;0,0065
901D;5-399.5;7;0,0241;9;0,0073
901D;1-444.7;7;0,0241;7;0,0057
901D;5-377.30;7;0,0241;7;0,0057
901D;5-573.1;7;0,0241;7;0,0057
901D;5-995;7;0,0241;7;0,0057
901D;3-206;6;0,0206;6;0,0049
901D;5-906.2b;6;0,0206;6;0,0049
901D;8-132.1;6;0,0206;6;0,0049
901D;8-837.m0;6;0,0206;6;0,0049
901D;1-266.0;5;0,0172;5;0,004
901D;1-650.0;5;0,0172;5;0,004
901D;1-650.1;5;0,0172;5;0,004
901D;3-202;5;0,0172;5;0,004
901D;3-605;5;0,0172;5;0,004
901D;3-820;5;0,0172;5;0,004
901D;5-601.6;5;0,0172;5;0,004
901D;5-839.a0;5;0,0172;5;0,004
901D;8-561.1;5;0,0172;5;0,004
901D;8-83b.02;5;0,0172;5;0,004
901D;3-13d.0;4;0,0137;4;0,0032
901D;3-13f;4;0,0137;4;0,0032
901D;3-203;4;0,0137;4;0,0032
901D;3-223;4;0,0137;4;0,0032
901D;3-226;4;0,0137;4;0,0032
901D;3-82a;4;0,0137;4;0,0032
901D;5-377.1;4;0,0137;4;0,0032
901D;5-581.0;4;0,0137;4;0,0032
901D;5-581.1;4;0,0137;4;0,0032
901D;5-582.3;4;0,0137;4;0,0032
901D;5-601.41;4;0,0137;4;0,0032
901D;5-685.02;4;0,0137;4;0,0032
901D;5-984;4;0,0137;4;0,0032
901D;8-836.0b;4;0,0137;4;0,0032
901D;8-836.0c;4;0,0137;4;0,0032
901D;8-914.02;4;0,0137;4;0,0032
901D;8-980.0;4;0,0137;4;0,0032
902Z;1-632;22;0,2095;23;0,0622
902Z;5-059.82;17;0,1619;17;0,0459
902Z;5-573.40;14;0,1333;14;0,0378
902Z;1-440.a;12;0,1143;12;0,0324
902Z;8-132.3;8;0,0762;13;0,0351
902Z;1-661;8;0,0762;8;0,0216
902Z;8-800.c0;8;0,0762;8;0,0216
902Z;3-200;7;0,0667;8;0,0216
902Z;1-650.2;7;0,0667;7;0,0189
902Z;5-433.52;7;0,0667;7;0,0189
902Z;8-930;7;0,0667;7;0,0189
902Z;3-13d.5;6;0,0571;6;0,0162
902Z;8-900;5;0,0476;7;0,0189
902Z;5-640.2;5;0,0476;5;0,0135
902Z;1-444.7;4;0,0381;4;0,0108
902Z;1-650.1;4;0,0381;4;0,0108
902Z;1-672;4;0,0381;4;0,0108
902Z;3-225;4;0,0381;4;0,0108
902Z;3-820;4;0,0381;4;0,0108
902Z;5-452.21;4;0,0381;4;0,0108
A09C;8-831.0;4;1;4;0,0482
A11E;8-701;14;0,9333;16;0,0569
A11E;8-831.0;11;0,7333;13;0,0463
A11E;3-200;9;0,6;12;0,0427
A11E;8-800.c0;9;0,6;9;0,032
A11E;8-931.0;6;0,4;7;0,0249
A11E;8-930;6;0,4;6;0,0214
A11E;8-931.1;6;0,4;6;0,0214
A11E;1-275.0;5;0,3333;7;0,0249
A11E;8-771;5;0,3333;6;0,0214
A11E;8-831.5;5;0,3333;5;0,0178
A11E;1-620.00;4;0,2667;5;0,0178
A11E;8-837.00;4;0,2667;5;0,0178
A11E;5-311.1;4;0,2667;4;0,0142
A11E;8-640.0;4;0,2667;4;0,0142
A11E;8-980.30;4;0,2667;4;0,0142
A11F;8-701;9;1;10;0,0926
A11F;8-831.0;7;0,7778;8;0,0741
A11F;3-200;6;0,6667;14;0,1296
A11F;5-431.2;5;0,5556;5;0,0463
A11F;1-632;4;0,4444;5;0,0463
A11F;8-800.c0;4;0,4444;4;0,037
A11F;8-930;4;0,4444;4;0,037
A11G;8-701;6;1;9;0,2
A11G;8-930;4;0,6667;4;0,0889
A13D;8-931.0;5;0,7143;5;0,0602
A13D;8-701;4;0,5714;5;0,0602
A13E;8-701;14;0,7;18;0,0786
A13E;8-800.c0;13;0,65;13;0,0568
A13E;8-831.0;11;0,55;13;0,0568
A13E;8-931.0;8;0,4;8;0,0349
A13E;8-930;7;0,35;7;0,0306
A13E;8-706;6;0,3;6;0,0262
A13E;3-225;5;0,25;6;0,0262
A13E;1-620.00;4;0,2;6;0,0262
A13E;3-200;4;0,2;5;0,0218
A13E;3-222;4;0,2;4;0,0175
A13F;8-701;8;0,8;10;0,084
A13F;8-831.0;7;0,7;8;0,0672
A13F;8-800.c0;4;0,4;4;0,0336
A13F;8-812.60;4;0,4;4;0,0336
A13F;8-930;4;0,4;4;0,0336
A13F;8-931.1;4;0,4;4;0,0336
A13G;8-701;12;0,7059;12;0,1017
A13G;8-930;7;0,4118;7;0,0593
A13G;3-200;6;0,3529;7;0,0593
A13G;8-831.0;6;0,3529;6;0,0508
A13G;8-800.c0;5;0,2941;5;0,0424
A13G;8-980.11;5;0,2941;5;0,0424
A13G;1-620.00;4;0,2353;5;0,0424
A13G;1-620.01;4;0,2353;5;0,0424
A13G;8-706;4;0,2353;4;0,0339
A13H;8-706;10;0,5882;11;0,1358
A13H;8-701;8;0,4706;11;0,1358
A13H;8-831.0;8;0,4706;8;0,0988
A13H;8-930;6;0,3529;6;0,0741
A13H;8-980.11;5;0,2941;5;0,0617
A15C;8-805.00;6;1;6;0,2069
A15C;8-800.c0;5;0,8333;5;0,1724
A15C;6-002.23;4;0,6667;4;0,1379
A15C;8-543.44;4;0,6667;4;0,1379
A15D;8-805.00;16;1;16;0,254
A15D;8-542.21;13;0,8125;13;0,2063
A15D;8-800.b1;9;0,5625;9;0,1429
A15D;8-800.c0;5;0,3125;5;0,0794
A42C;5-410.10;13;1;14;0,359
A42C;8-831.0;8;0,6154;8;0,2051
A42C;8-800.c0;5;0,3846;5;0,1282
A42C;8-800.b1;4;0,3077;4;0,1026
B02C;3-200;12;1;21;0,1321
B02C;5-984;12;1;12;0,0755
B02C;5-021.0;11;0,9167;11;0,0692
B02C;5-010.00;8;0,6667;8;0,0503
B02C;5-988;8;0,6667;8;0,0503
B02C;3-820;7;0,5833;12;0,0755
B02C;8-930;6;0,5;7;0,044
B02C;5-015.1;5;0,4167;5;0,0314
B02C;8-831.0;5;0,4167;5;0,0314
B02C;8-931.0;5;0,4167;5;0,0314
B02C;8-980.0;4;0,3333;4;0,0252
B02D;3-200;4;1;18;0,3051
B02D;5-010.2;4;1;5;0,0847
B03Z;5-984;14;0,5385;15;0,0794
B03Z;3-203;7;0,2692;8;0,0423
B03Z;3-823;6;0,2308;7;0,037
B03Z;5-036.8;6;0,2308;6;0,0317
B03Z;3-990;5;0,1923;9;0,0476
B03Z;5-032.00;5;0,1923;6;0,0317
B03Z;5-038.21;5;0,1923;6;0,0317
B03Z;5-035.2;5;0,1923;5;0,0265
B03Z;5-540.x;5;0,1923;5;0,0265
B03Z;3-802;4;0,1538;5;0,0265
B03Z;3-993;4;0,1538;4;0,0212
B03Z;5-031.30;4;0,1538;4;0,0212
B03Z;5-035.6;4;0,1538;4;0,0212
B03Z;5-038.41;4;0,1538;4;0,0212
B04C;8-83b.9;99;0,8839;100;0,1953
B04C;3-601;71;0,6339;74;0,1445
B04C;8-836.0m;53;0,4732;53;0,1035
B04C;8-840.0k;52;0,4643;52;0,1016
B04C;8-836.0k;49;0,4375;49;0,0957
B04C;8-840.0m;48;0,4286;48;0,0938
B04C;3-600;31;0,2768;32;0,0625
B04C;8-930;11;0,0982;11;0,0215
B04C;8-83b.c6;8;0,0714;8;0,0156
B04C;3-820;7;0,0625;7;0,0137
B04C;1-275.0;6;0,0536;6;0,0117
B04C;8-83b.72;6;0,0536;6;0,0117
B04C;8-840.0j;4;0,0357;4;0,0078
B04D;5-381.02;242;0,9758;243;0,1425
B04D;5-381.01;198;0,7984;198;0,1161
B04D;5-381.03;196;0,7903;196;0,115
B04D;1-208.0;175;0,7056;176;0,1032
B04D;1-208.2;175;0,7056;176;0,1032
B04D;1-208.6;175;0,7056;176;0,1032
B04D;5-930.4;173;0,6976;175;0,1026
B04D;5-382.02;59;0,2379;59;0,0346
B04D;3-601;37;0,1492;38;0,0223
B04D;3-600;36;0,1452;36;0,0211
B04D;8-930;30;0,121;30;0,0176
B04D;5-386.a5;26;0,1048;26;0,0152
B04D;5-385.80;25;0,1008;25;0,0147
B04D;5-393.9;24;0,0968;24;0,0141
B04D;5-930.01;24;0,0968;24;0,0141
B04D;5-392.4;18;0,0726;18;0,0106
B04D;3-602;14;0,0565;14;0,0082
B04D;5-395.02;6;0,0242;6;0,0035
B04D;5-380.02;5;0,0202;5;0,0029
B04D;8-919;5;0,0202;5;0,0029
B04D;3-607;4;0,0161;4;0,0023
B04D;5-394.0;4;0,0161;4;0,0023
B05Z;5-056.40;153;0,8315;153;0,6071
B05Z;5-056.41;21;0,1141;21;0,0833
B05Z;5-841.11;15;0,0815;15;0,0595
B05Z;5-984;11;0,0598;11;0,0437
B05Z;5-845.00;7;0,038;7;0,0278
B05Z;5-845.10;5;0,0272;5;0,0198
B05Z;5-057.4;4;0,0217;4;0,0159
B05Z;5-840.81;4;0,0217;4;0,0159
B09B;5-766.3;57;0,4957;57;0,1516
B09B;3-200;36;0,313;47;0,125
B09B;5-056.0;16;0,1391;16;0,0426
B09B;5-779.3;9;0,0783;10;0,0266
B09B;5-760.13;9;0,0783;9;0,0239
B09B;5-766.4;9;0,0783;9;0,0239
B09B;5-057.0;8;0,0696;8;0,0213
B09B;5-760.23;8;0,0696;8;0,0213
B09B;5-766.6;8;0,0696;8;0,0213
B09B;3-990;7;0,0609;13;0,0346
B09B;3-203;7;0,0609;7;0,0186
B09B;5-767.0;7;0,0609;7;0,0186
B09B;5-244.20;6;0,0522;6;0,016
B09B;5-760.63;5;0,0435;5;0,0133
B09B;5-767.2;5;0,0435;5;0,0133
B09B;5-214.6;4;0,0348;4;0,0106
B09B;5-216.1;4;0,0348;4;0,0106
B09B;5-224.63;4;0,0348;4;0,0106
B09B;5-766.0;4;0,0348;4;0,0106
B09B;5-766.5;4;0,0348;4;0,0106
B15Z;8-527.8;67;0,6505;625;0,1877
B15Z;8-522.91;54;0,5243;581;0,1745
B15Z;8-522.90;41;0,3981;586;0,176
B15Z;8-522.d1;40;0,3883;474;0,1424
B15Z;8-527.1;38;0,3689;45;0,0135
B15Z;8-529.8;31;0,301;52;0,0156
B15Z;3-200;29;0,2816;32;0,0096
B15Z;8-522.d0;27;0,2621;332;0,0997
B15Z;8-528.9;27;0,2621;38;0,0114
B15Z;3-820;27;0,2621;28;0,0084
B15Z;8-529.3;24;0,233;65;0,0195
B15Z;8-561.1;22;0,2136;22;0,0066
B15Z;8-528.6;21;0,2039;28;0,0084
B15Z;3-222;15;0,1456;15;0,0045
B15Z;9-401.22;15;0,1456;15;0,0045
B15Z;8-529.4;14;0,1359;18;0,0054
B15Z;3-800;13;0,1262;13;0,0039
B15Z;8-527.2;12;0,1165;13;0,0039
B15Z;5-399.5;10;0,0971;11;0,0033
B15Z;3-225;10;0,0971;10;0,003
B15Z;3-705.0;9;0,0874;9;0,0027
B15Z;1-207.0;8;0,0777;8;0,0024
B15Z;9-401.30;8;0,0777;8;0,0024
B15Z;3-220;7;0,068;7;0,0021
B15Z;9-401.23;7;0,068;7;0,0021
B15Z;8-522.b0;6;0,0583;64;0,0192
B15Z;6-002.e4;6;0,0583;6;0,0018
B15Z;8-900;6;0,0583;6;0,0018
B15Z;9-401.31;6;0,0583;6;0,0018
B15Z;3-207;5;0,0485;7;0,0021
B15Z;1-440.a;5;0,0485;5;0,0015
B15Z;1-632;5;0,0485;5;0,0015
B15Z;3-203;5;0,0485;5;0,0015
B15Z;6-002.e8;5;0,0485;5;0,0015
B15Z;8-800.c0;5;0,0485;5;0,0015
B15Z;8-522.b1;4;0,0388;7;0,0021
B15Z;1-204.2;4;0,0388;4;0,0012
B15Z;1-650.1;4;0,0388;4;0,0012
B15Z;3-823;4;0,0388;4;0,0012
B16Z;8-527.8;44;0,4272;124;0,1051
B16Z;8-522.d1;43;0,4175;164;0,139
B16Z;8-527.1;41;0,3981;54;0,0458
B16Z;8-529.8;41;0,3981;41;0,0347
B16Z;8-522.d0;31;0,301;170;0,1441
B16Z;8-528.6;31;0,301;31;0,0263
B16Z;8-529.4;28;0,2718;28;0,0237
B16Z;3-200;27;0,2621;29;0,0246
B16Z;8-522.91;22;0,2136;85;0,072
B16Z;8-528.9;21;0,2039;21;0,0178
B16Z;8-527.2;17;0,165;17;0,0144
B16Z;8-522.90;13;0,1262;59;0,05
B16Z;8-529.3;13;0,1262;20;0,0169
B16Z;3-820;13;0,1262;13;0,011
B16Z;8-522.b0;10;0,0971;63;0,0534
B16Z;8-522.a1;10;0,0971;53;0,0449
B16Z;3-225;8;0,0777;8;0,0068
B16Z;3-220;7;0,068;7;0,0059
B16Z;3-222;7;0,068;7;0,0059
B16Z;3-800;7;0,068;7;0,0059
B16Z;8-800.c0;7;0,068;7;0,0059
B16Z;8-982.1;6;0,0583;6;0,0051
B16Z;8-561.1;5;0,0485;5;0,0042
B16Z;1-620.00;4;0,0388;6;0,0051
B16Z;9-401.22;4;0,0388;4;0,0034
B17B;5-540.x;4;0,3636;4;0,0851
B17E;5-986.x;47;0,2901;47;0,1108
B17E;5-011.x;32;0,1975;33;0,0778
B17E;5-017.2;30;0,1852;31;0,0731
B17E;5-056.8;19;0,1173;19;0,0448
B17E;5-983;18;0,1111;18;0,0425
B17E;5-056.7;13;0,0802;14;0,033
B17E;5-043.1;13;0,0802;13;0,0307
B17E;5-984;12;0,0741;12;0,0283
B17E;8-144.2;11;0,0679;11;0,0259
B17E;5-056.40;10;0,0617;10;0,0236
B17E;5-043.2;8;0,0494;8;0,0189
B17E;5-041.8;7;0,0432;7;0,0165
B17E;5-056.9;7;0,0432;7;0,0165
B17E;5-057.8;7;0,0432;7;0,0165
B17E;5-059.82;7;0,0432;7;0,0165
B17E;5-056.3;6;0,037;6;0,0142
B17E;5-809.0k;5;0,0309;5;0,0118
B17E;8-919;5;0,0309;5;0,0118
B17E;5-540.x;4;0,0247;4;0,0094
B17F;5-056.3;36;0,4186;37;0,227
B17F;5-056.9;16;0,186;17;0,1043
B17F;5-057.3;14;0,1628;14;0,0859
B17F;5-056.40;12;0,1395;12;0,0736
B17F;5-041.9;6;0,0698;6;0,0368
B17F;5-984;6;0,0698;6;0,0368
B17F;5-041.3;5;0,0581;5;0,0307
B17F;8-915;5;0,0581;5;0,0307
B17F;8-919;5;0,0581;5;0,0307
B17F;5-044.4;4;0,0465;4;0,0245
B17F;5-983;4;0,0465;4;0,0245
B18Z;5-984;62;0,5439;64;0,1342
B18Z;5-032.00;29;0,2544;29;0,0608
B18Z;5-036.8;27;0,2368;27;0,0566
B18Z;5-831.2;24;0,2105;24;0,0503
B18Z;5-032.20;19;0,1667;19;0,0398
B18Z;5-839.60;15;0,1316;15;0,0314
B18Z;5-039.34;11;0,0965;11;0,0231
B18Z;5-839.5;10;0,0877;11;0,0231
B18Z;5-035.6;10;0,0877;10;0,021
B18Z;5-039.32;9;0,0789;9;0,0189
B18Z;5-839.61;9;0,0789;9;0,0189
B18Z;5-032.30;7;0,0614;7;0,0147
B18Z;5-031.00;6;0,0526;9;0,0189
B18Z;5-035.2;6;0,0526;6;0,0126
B18Z;5-039.e1;6;0,0526;6;0,0126
B18Z;5-832.4;6;0,0526;6;0,0126
B18Z;5-832.6;6;0,0526;6;0,0126
B18Z;8-930;6;0,0526;6;0,0126
B18Z;5-030.70;5;0,0439;5;0,0105
B18Z;5-030.71;5;0,0439;5;0,0105
B18Z;5-032.10;5;0,0439;5;0,0105
B18Z;5-836.50;5;0,0439;5;0,0105
B18Z;3-200;4;0,0351;5;0,0105
B18Z;5-024.0;4;0,0351;5;0,0105
B18Z;3-203;4;0,0351;4;0,0084
B18Z;5-030.30;4;0,0351;4;0,0084
B18Z;5-032.21;4;0,0351;4;0,0084
B18Z;5-033.1;4;0,0351;4;0,0084
B18Z;5-038.0;4;0,0351;4;0,0084
B18Z;5-831.0;4;0,0351;4;0,0084
B20B;5-984;57;0,9048;59;0,0983
B20B;3-200;52;0,8254;82;0,1367
B20B;5-021.0;43;0,6825;44;0,0733
B20B;8-831.0;35;0,5556;36;0,06
B20B;8-931.0;33;0,5238;33;0,055
B20B;5-010.00;30;0,4762;32;0,0533
B20B;5-988;29;0,4603;29;0,0483
B20B;3-820;22;0,3492;37;0,0617
B20B;5-015.0;20;0,3175;20;0,0333
B20B;8-930;20;0,3175;20;0,0333
B20B;5-015.1;15;0,2381;16;0,0267
B20B;8-980.0;14;0,2222;14;0,0233
B20B;5-020.2;13;0,2063;13;0,0217
B20B;3-220;12;0,1905;12;0,02
B20B;5-010.03;11;0,1746;11;0,0183
B20B;5-015.4;11;0,1746;11;0,0183
B20B;5-021.7;11;0,1746;11;0,0183
B20B;3-990;8;0,127;8;0,0133
B20B;3-993;7;0,1111;7;0,0117
B20B;5-010.14;7;0,1111;7;0,0117
B20B;3-052;6;0,0952;6;0,01
B20B;3-800;6;0,0952;6;0,01
B20B;5-015.3;6;0,0952;6;0,01
B20B;5-983;6;0,0952;6;0,01
B20B;9-320;6;0,0952;6;0,01
B20B;5-010.04;5;0,0794;5;0,0083
B20B;5-020.70;5;0,0794;5;0,0083
B20B;5-010.10;4;0,0635;4;0,0067
B20D;3-200;5;0,7143;10;0,2326
B20D;5-021.0;5;0,7143;6;0,1395
B20E;3-200;15;0,7895;20;0,303
B20E;5-010.2;12;0,6316;12;0,1818
B20E;5-023.10;12;0,6316;12;0,1818
B20F;3-200;26;0,8667;58;0,3412
B20F;5-013.1;23;0,7667;24;0,1412
B20F;5-010.2;17;0,5667;17;0,1
B20F;8-930;14;0,4667;14;0,0824
B20F;5-013.0;6;0,2;6;0,0353
B20F;8-980.0;6;0,2;6;0,0353
B44B;8-550.1;23;0,8846;23;0,2054
B44B;3-200;16;0,6154;23;0,2054
B44B;8-900;7;0,2692;12;0,1071
B44B;8-800.c0;4;0,1538;4;0,0357
B44B;8-98b.10;4;0,1538;4;0,0357
B44D;8-550.1;13;1;13;0,26
B44D;3-200;10;0,7692;12;0,24
B44D;8-98b.10;5;0,3846;5;0,1
B47Z;8-918.01;41;0,7885;41;0,4316
B47Z;8-917.03;28;0,5385;28;0,2947
B47Z;8-918.00;6;0,1154;6;0,0632
B47Z;8-915;5;0,0962;5;0,0526
B47Z;8-918.02;5;0,0962;5;0,0526
B61B;3-802;11;0,2444;23;0,0642
B61B;3-990;8;0,1778;11;0,0307
B61B;3-203;7;0,1556;8;0,0223
B61B;8-930;7;0,1556;8;0,0223
B61B;3-200;7;0,1556;7;0,0196
B61B;3-823;6;0,1333;8;0,0223
B61B;5-984;5;0,1111;6;0,0168
B61B;8-529.4;5;0,1111;5;0,014
B61B;8-522.b0;4;0,0889;44;0,1229
B61B;1-632;4;0,0889;5;0,014
B61B;5-831.0;4;0,0889;5;0,014
B61B;8-529.8;4;0,0889;5;0,014
B61B;3-222;4;0,0889;4;0,0112
B61B;3-225;4;0,0889;4;0,0112
B61B;5-832.4;4;0,0889;4;0,0112
B61B;8-390.x;4;0,0889;4;0,0112
B63Z;3-200;44;0,2953;46;0,2018
B63Z;9-401.22;25;0,1678;25;0,1096
B63Z;8-930;13;0,0872;13;0,057
B63Z;1-207.0;12;0,0805;13;0,057
B63Z;1-632;12;0,0805;12;0,0526
B63Z;3-220;12;0,0805;12;0,0526
B63Z;1-771;9;0,0604;9;0,0395
B63Z;1-440.a;5;0,0336;5;0,0219
B63Z;3-225;5;0,0336;5;0,0219
B63Z;3-820;5;0,0336;5;0,0219
B63Z;9-320;5;0,0336;5;0,0219
B63Z;1-710;4;0,0268;5;0,0219
B63Z;1-440.9;4;0,0268;4;0,0175
B63Z;1-444.7;4;0,0268;4;0,0175
B64Z;3-200;20;0,5405;20;0,3125
B64Z;1-771;5;0,1351;5;0,0781
B66D;3-820;51;0,2417;53;0,1425
B66D;6-002.e8;38;0,1801;38;0,1022
B66D;3-200;35;0,1659;36;0,0968
B66D;8-547.0;25;0,1185;25;0,0672
B66D;1-207.0;19;0,09;19;0,0511
B66D;6-002.e7;18;0,0853;18;0,0484
B66D;3-800;10;0,0474;10;0,0269
B66D;6-002.e4;10;0,0474;10;0,0269
B66D;6-002.e6;10;0,0474;10;0,0269
B66D;3-220;9;0,0427;9;0,0242
B66D;6-002.97;9;0,0427;9;0,0242
B66D;6-002.98;7;0,0332;7;0,0188
B66D;8-542.31;6;0,0284;6;0,0161
B66D;9-401.22;6;0,0284;6;0,0161
B66D;9-401.30;6;0,0284;6;0,0161
B66D;3-222;5;0,0237;5;0,0134
B66D;6-002.e5;5;0,0237;5;0,0134
B66D;1-204.2;4;0,019;7;0,0188
B66D;3-990;4;0,019;6;0,0161
B66D;1-632;4;0,019;4;0,0108
B66D;3-225;4;0,019;4;0,0108
B66D;6-002.94;4;0,019;4;0,0108
B67A;3-200;6;0,1463;6;0,1667
B67A;3-990;4;0,0976;5;0,1389
B67B;3-200;21;0,1963;22;0,1467
B67B;3-990;17;0,1589;23;0,1533
B67B;1-207.0;11;0,1028;11;0,0733
B67B;1-632;8;0,0748;9;0,06
B67B;3-800;7;0,0654;7;0,0467
B67B;1-902.0;6;0,0561;6;0,04
B67B;9-401.22;4;0,0374;4;0,0267
B68D;3-820;41;0,2216;42;0,1757
B68D;3-990;27;0,1459;38;0,159
B68D;1-204.2;24;0,1297;24;0,1004
B68D;1-208.6;24;0,1297;24;0,1004
B68D;3-802;20;0,1081;20;0,0837
B68D;3-823;13;0,0703;14;0,0586
B68D;1-208.2;9;0,0486;11;0,046
B68D;1-207.0;7;0,0378;7;0,0293
B68D;8-930;7;0,0378;7;0,0293
B68D;3-200;6;0,0324;6;0,0251
B68D;3-800;5;0,027;5;0,0209
B68D;1-206;4;0,0216;4;0,0167
B68D;3-900;4;0,0216;4;0,0167
B68D;8-563.0;4;0,0216;4;0,0167
B68D;8-810.w5;4;0,0216;4;0,0167
B69C;8-98b.00;71;0,8987;71;0,1543
B69C;9-320;70;0,8861;70;0,1522
B69C;3-200;67;0,8481;69;0,15
B69C;3-820;56;0,7089;56;0,1217
B69C;3-600;50;0,6329;50;0,1087
B69C;1-207.0;35;0,443;35;0,0761
B69C;8-930;28;0,3544;28;0,0609
B69C;1-206;14;0,1772;14;0,0304
B69C;1-208.2;14;0,1772;14;0,0304
B69C;1-208.0;7;0,0886;7;0,0152
B69C;3-601;7;0,0886;7;0,0152
B69C;8-98b.10;6;0,0759;6;0,013
B69C;3-221;4;0,0506;4;0,0087
B69D;3-200;82;0,3026;88;0,1982
B69D;3-820;56;0,2066;56;0,1261
B69D;8-930;37;0,1365;37;0,0833
B69D;3-600;34;0,1255;34;0,0766
B69D;1-207.0;32;0,1181;32;0,0721
B69D;9-401.22;19;0,0701;19;0,0428
B69D;3-601;15;0,0554;15;0,0338
B69D;8-563.0;15;0,0554;15;0,0338
B69D;9-320;13;0,048;13;0,0293
B69D;3-800;12;0,0443;12;0,027
B69D;1-206;9;0,0332;9;0,0203
B69D;1-632;9;0,0332;9;0,0203
B69D;3-220;8;0,0295;8;0,018
B69D;3-990;7;0,0258;10;0,0225
B69D;3-602;7;0,0258;7;0,0158
B69D;1-208.2;6;0,0221;6;0,0135
B69D;3-052;6;0,0221;6;0,0135
B69D;1-208.0;5;0,0185;5;0,0113
B69D;1-440.9;5;0,0185;5;0,0113
B69D;1-710;5;0,0185;5;0,0113
B69D;3-821;4;0,0148;4;0,009
B70C;8-98b.10;82;1;82;0,151
B70C;9-320;78;0,9512;78;0,1436
B70C;3-200;76;0,9268;102;0,1878
B70C;3-820;60;0,7317;63;0,116
B70C;3-600;55;0,6707;60;0,1105
B70C;8-930;27;0,3293;27;0,0497
B70C;1-207.0;22;0,2683;22;0,0405
B70C;8-020.8;13;0,1585;13;0,0239
B70C;1-208.2;10;0,122;10;0,0184
B70C;3-601;9;0,1098;10;0,0184
B70C;3-221;8;0,0976;9;0,0166
B70C;1-206;6;0,0732;6;0,011
B70C;3-052;5;0,061;6;0,011
B70C;9-200.0;4;0,0488;4;0,0074
B70C;9-200.1;4;0,0488;4;0,0074
B70D;8-98b.00;34;1;34;0,156
B70D;9-320;34;1;34;0,156
B70D;3-820;28;0,8235;30;0,1376
B70D;3-200;26;0,7647;26;0,1193
B70D;3-600;24;0,7059;26;0,1193
B70D;1-207.0;18;0,5294;18;0,0826
B70D;8-930;18;0,5294;18;0,0826
B70D;3-601;7;0,2059;7;0,0321
B70D;1-208.2;5;0,1471;5;0,0229
B70D;1-206;4;0,1176;4;0,0183
B70E;3-200;16;0,6957;23;0,2987
B70E;8-930;11;0,4783;11;0,1429
B70E;9-320;6;0,2609;6;0,0779
B70E;3-820;5;0,2174;5;0,0649
B70E;8-020.8;4;0,1739;4;0,0519
B70E;8-98b.00;4;0,1739;4;0,0519
B70F;3-200;114;0,3619;125;0,1647
B70F;8-930;77;0,2444;77;0,1014
B70F;9-401.22;65;0,2063;65;0,0856
B70F;3-820;64;0,2032;64;0,0843
B70F;8-563.0;51;0,1619;51;0,0672
B70F;9-320;43;0,1365;44;0,058
B70F;1-207.0;30;0,0952;30;0,0395
B70F;3-800;26;0,0825;26;0,0343
B70F;3-600;22;0,0698;22;0,029
B70F;8-390.x;20;0,0635;20;0,0264
B70F;3-052;13;0,0413;13;0,0171
B70F;3-220;12;0,0381;13;0,0171
B70F;3-990;10;0,0317;25;0,0329
B70F;1-206;9;0,0286;9;0,0119
B70F;1-208.2;9;0,0286;9;0,0119
B70F;8-563.1;9;0,0286;9;0,0119
B70F;1-710;8;0,0254;9;0,0119
B70F;1-632;8;0,0254;8;0,0105
B70F;9-200.0;8;0,0254;8;0,0105
B70F;3-221;6;0,019;6;0,0079
B70F;8-390.1;6;0,019;6;0,0079
B70F;1-204.2;5;0,0159;5;0,0066
B70F;3-225;5;0,0159;5;0,0066
B70F;3-601;5;0,0159;5;0,0066
B70F;3-828;5;0,0159;5;0,0066
B70F;9-401.00;5;0,0159;5;0,0066
B70F;8-191.5;4;0,0127;4;0,0053
B70F;8-933;4;0,0127;4;0,0053
B70F;9-401.23;4;0,0127;4;0,0053
B70H;8-390.x;8;0,6154;8;0,4
B70H;9-401.22;6;0,4615;6;0,3
B70I;3-200;26;0,3059;26;0,3133
B70I;8-930;14;0,1647;14;0,1687
B70I;3-820;5;0,0588;5;0,0602
B70I;8-701;5;0,0588;5;0,0602
B70I;3-052;4;0,0471;4;0,0482
B71C;8-810.w7;11;0,2558;11;0,1803
B71C;3-200;4;0,093;5;0,082
B71D;8-914.10;89;0,1422;126;0,0944
B71D;8-914.00;84;0,1342;222;0,1663
