IH_DRG;IH_CodeF;IH_Anzahl;IH_Prozent
Z64C;Z20.1;10;0,0036
Z64C;Z52.01;7;0,0025
Z64C;Z52.3;5;0,0018
Z64D;Z01.5;2262;0,3361
Z64D;Z08.2;637;0,0947
Z64D;Z08.0;498;0,074
Z64D;Z08.7;379;0,0563
Z64D;Z01.1;279;0,0415
Z64D;Z08.8;260;0,0386
Z64D;Z51.6;253;0,0376
Z64D;Z04.8;247;0,0367
Z64D;Z03.8;209;0,0311
Z64D;Z13.4;206;0,0306
Z64D;Z20.6;200;0,0297
Z64D;Z13.8;175;0,026
Z64D;Z09.0;140;0,0208
Z64D;Z09.9;124;0,0184
Z64D;Z09.88;76;0,0113
Z64D;Z01.88;74;0,011
Z64D;Z45.88;60;0,0089
Z64D;Z10;57;0,0085
Z64D;Z27.4;53;0,0079
Z64D;Z03.9;52;0,0077
Z64D;Z73;49;0,0073
Z64D;E34.4;46;0,0068
Z64D;Z25.8;34;0,0051
Z64D;Z29.8;32;0,0048
Z64D;Z29.21;29;0,0043
Z64D;Z13.1;25;0,0037
Z64D;Z13.5;22;0,0033
Z64D;Z03.6;16;0,0024
Z64D;Z45.20;15;0,0022
Z64D;Z45.82;13;0,0019
Z64D;Z71;12;0,0018
Z64D;Z13.0;11;0,0016
Z64D;Z26.9;10;0,0015
Z64D;Z08.9;9;0,0013
Z64D;Z29.20;9;0,0013
Z64D;Z29.1;8;0,0012
Z64D;Z52.4;8;0,0012
Z64D;Z53;8;0,0012
Z64D;Z08.1;7;0,001
Z64D;Z13.2;7;0,001
Z64D;Z27.8;6;0,0009
Z64D;Z01.0;5;0,0007
Z64D;Z09.2;5;0,0007
Z64D;Z80.1;5;0,0007
Z64D;Q92.8;4;0,0006
Z64D;R45.2;4;0,0006
Z64D;Z45.1;4;0,0006
Z64D;Z46.1;4;0,0006
Z64D;Z48.0;4;0,0006
Z65Z;R52.2;657;0,3737
Z65Z;R52.1;404;0,2298
Z65Z;R18;156;0,0887
Z65Z;R52.9;89;0,0506
Z65Z;R53;72;0,041
Z65Z;R74.0;54;0,0307
Z65Z;R68.1;53;0,0301
Z65Z;G93.3;31;0,0176
Z65Z;R41.3;29;0,0165
Z65Z;R79.0;27;0,0154
Z65Z;R74.8;21;0,0119
Z65Z;R41.8;15;0,0085
Z65Z;Z51.88;14;0,008
Z65Z;Z51.9;14;0,008
Z65Z;Z48.8;13;0,0074
Z65Z;R52.0;11;0,0063
Z65Z;R60.0;11;0,0063
Z65Z;R79.8;11;0,0063
Z65Z;R68.8;10;0,0057
Z65Z;Q99.9;9;0,0051
Z65Z;Q87.4;7;0,004
Z65Z;R64;7;0,004
Z65Z;R60.9;5;0,0028
Z65Z;Q89.7;4;0,0023
Z65Z;R23.1;4;0,0023
Z65Z;R93.8;4;0,0023
