IH_DRG;IH_CodeF;IH_Anzahl;IH_Prozent
D12B;J35.3;19;0,0601
D12B;Q18.8;17;0,0538
D12B;J39.2;15;0,0475
D12B;R06.5;14;0,0443
D12B;C76.0;13;0,0411
D12B;J32.4;9;0,0285
D12B;J34.3;6;0,019
D12B;K01.1;6;0,019
D12B;S02.4;6;0,019
D12B;K07.1;4;0,0127
D12B;S02.2;4;0,0127
D22B;K08.3;24;0,2353
D22B;K10.3;11;0,1078
D22B;K02.1;9;0,0882
D22B;T81.0;9;0,0882
D22B;K04.5;7;0,0686
D22B;K10.28;7;0,0686
D22B;K08.0;6;0,0588
D22B;K09.2;5;0,049
D22B;K01.1;4;0,0392
D25D;K10.28;40;0,4124
D25D;K08.2;6;0,0619
D25D;K10.29;6;0,0619
D25D;D16.5;4;0,0412
D25D;K09.0;4;0,0412
D25D;K12.22;4;0,0412
D28Z;K07.1;83;0,415
D28Z;K07.2;77;0,385
D28Z;C76.0;11;0,055
D28Z;S02.4;10;0,05
D30A;H66.1;60;0,2817
D30A;H71;33;0,1549
D30A;H61.3;14;0,0657
D30A;H60.4;13;0,061
D30A;H80.0;13;0,061
D30A;H80.1;13;0,061
D30A;H80.9;9;0,0423
D30A;H61.8;7;0,0329
D30A;H72.0;4;0,0188
D30A;J34.2;4;0,0188
D30B;J35.0;1801;0,7303
D30B;J35.3;378;0,1533
D30B;J35.1;90;0,0365
D30B;J36;73;0,0296
D30B;T81.0;39;0,0158
D30B;J35.2;29;0,0118
D30B;J35.8;19;0,0077
D30B;G47.31;4;0,0016
D30B;H65.2;4;0,0016
D30B;J03.9;4;0,0016
D37B;J34.2;99;0,544
D37B;M95.0;70;0,3846
D37B;J32.4;9;0,0495
D38Z;J34.2;1486;0,9044
D38Z;J34.3;78;0,0475
D38Z;J35.0;29;0,0177
D38Z;J31.0;19;0,0116
D40Z;K04.5;22;0,2785
D40Z;K10.28;20;0,2532
D40Z;K02.8;11;0,1392
D40Z;K08.3;9;0,1139
D40Z;K02.1;4;0,0506
D40Z;K02.5;4;0,0506
D61Z;H91.2;58;0,3742
D61Z;H81.2;34;0,2194
D61Z;H93.1;19;0,1226
D61Z;H91.0;13;0,0839
D61Z;H81.1;10;0,0645
D61Z;H81.8;10;0,0645
D62Z;J36;60;0,3315
D62Z;J03.9;32;0,1768
D62Z;R04.0;13;0,0718
D62Z;J04.0;10;0,0552
D62Z;J02.9;9;0,0497
D62Z;H66.0;8;0,0442
D62Z;J03.8;8;0,0442
D62Z;J10.1;8;0,0442
D62Z;J03.0;6;0,0331
D62Z;J35.0;6;0,0331
D62Z;J11.1;4;0,0221
G24C;K40.90;157;0,6331
G24C;K40.91;27;0,1089
G24C;K42.9;24;0,0968
G24C;K43.90;13;0,0524
G24C;K43.2;7;0,0282
G24C;K43.60;5;0,0202
G26B;K60.3;107;0,2869
G26B;K64.2;74;0,1984
G26B;K62.2;67;0,1796
G26B;K64.3;40;0,1072
G26B;K60.1;19;0,0509
G26B;K61.0;16;0,0429
G26B;K62.8;9;0,0241
G26B;K60.5;8;0,0214
G26B;K64.1;6;0,0161
G26B;D12.8;5;0,0134
G26B;D37.5;4;0,0107
I10D;M48.06;34;0,4146
I10D;M50.1;18;0,2195
I10D;M51.1;10;0,122
I10D;M50.2;7;0,0854
I10D;M47.22;5;0,061
I10E;M51.1;122;0,4485
I10E;M48.06;102;0,375
I10E;M51.2;27;0,0993
I10E;M48.09;8;0,0294
I16B;M75.4;135;0,7459
I16B;M75.1;12;0,0663
I16B;M75.3;12;0,0663
I16B;M19.01;4;0,0221
I16B;M19.81;4;0,0221
I16B;M25.61;4;0,0221
I16C;M75.4;91;0,8273
I16C;M75.1;6;0,0545
I16C;M75.3;4;0,0364
I18B;M23.33;29;0,2071
I18B;M23.32;17;0,1214
I18B;M24.66;16;0,1143
I18B;M23.22;12;0,0857
I18B;M23.39;8;0,0571
I18B;M23.36;7;0,05
I18B;S83.2;7;0,05
I18B;M23.23;5;0,0357
I18B;M23.99;4;0,0286
I20H;M20.1;101;0,7014
I20H;M20.2;7;0,0486
I20H;M20.5;5;0,0347
I20H;M20.4;4;0,0278
I20H;M21.63;4;0,0278
I21Z;S52.51;16;0,2105
I21Z;Q72.4;13;0,1711
I21Z;M21.75;7;0,0921
I21Z;M12.83;4;0,0526
I21Z;S52.30;4;0,0526
I29B;M75.1;64;0,5766
I29B;M75.4;29;0,2613
I29C;M75.1;73;0,5177
I29C;M75.4;63;0,4468
I30C;S83.53;81;0,5704
I30C;M23.51;15;0,1056
I30C;M22.0;6;0,0423
I43B;M17.1;67;0,6091
I43B;T84.0;35;0,3182
I44C;M17.1;1083;0,8507
I44C;M17.9;139;0,1092
I44C;T84.0;13;0,0102
I44C;M17.3;11;0,0086
I44C;M17.0;9;0,0071
I44C;M17.5;8;0,0063
I44C;M17.2;5;0,0039
I44D;M17.1;169;0,7191
I44D;M17.9;36;0,1532
I44D;T84.0;16;0,0681
I47C;M16.1;706;0,8738
I47C;M16.9;50;0,0619
I47C;M16.3;23;0,0285
I47C;M16.2;8;0,0099
I47C;M16.0;6;0,0074
I47C;M16.5;5;0,0062
I47C;M16.7;5;0,0062
I47C;M87.05;4;0,005
I68D;M54.86;996;0,4603
I68D;M54.4;415;0,1918
I68D;M42.16;253;0,1169
I68D;M54.80;117;0,0541
I68D;M54.82;55;0,0254
I68D;M51.1;44;0,0203
I68D;M51.2;40;0,0185
I68D;M53.1;40;0,0185
I68D;M54.16;34;0,0157
I68D;M50.1;21;0,0097
I68D;M54.2;16;0,0074
I68D;M54.85;14;0,0065
I68D;M54.87;14;0,0065
I68D;M48.06;13;0,006
I68D;M47.86;11;0,0051
I68D;M42.12;9;0,0042
I68D;M54.5;9;0,0042
I68D;M47.22;8;0,0037
I68D;M47.26;8;0,0037
I68D;M47.96;7;0,0032
I68D;M42.10;6;0,0028
I68D;M54.12;6;0,0028
I68D;M47.82;4;0,0018
J09B;L05.9;45;0,5696
J09B;L05.0;32;0,4051
L20B;C67.2;21;0,2283
L20B;N13.2;15;0,163
L20B;C67.9;11;0,1196
L20B;N20.0;10;0,1087
L20B;C67.0;8;0,087
L20B;C67.8;7;0,0761
L20C;C67.9;96;0,1971
L20C;C67.8;68;0,1396
L20C;C67.2;61;0,1253
L20C;N20.1;36;0,0739
L20C;N13.2;33;0,0678
L20C;C67.0;31;0,0637
L20C;D41.4;22;0,0452
L20C;C67.4;20;0,0411
L20C;D30.3;18;0,037
L20C;N21.0;15;0,0308
L20C;C67.6;12;0,0246
L20C;C67.1;9;0,0185
L20C;N30.2;9;0,0185
L20C;C67.3;8;0,0164
L20C;D09.0;5;0,0103
L20C;C67.5;4;0,0082
L20C;C68.9;4;0,0082
L20C;N13.1;4;0,0082
L63F;N39.0;54;0,4865
L63F;N10;39;0,3514
L63F;N30.0;11;0,0991
L63F;N12;4;0,036
L64B;N20.1;27;0,2045
L64B;N13.2;25;0,1894
L64B;R31;13;0,0985
L64B;N13.3;9;0,0682
L64B;N13.0;6;0,0455
L64B;N13.6;6;0,0455
L64B;T83.0;5;0,0379
L64B;N13.5;4;0,0303
L64D;N20.1;19;0,2533
L64D;N23;18;0,24
L64D;N13.2;17;0,2267
L64D;R33;9;0,12
L64D;N20.0;5;0,0667
M02B;N40;286;0,7793
M02B;C61;24;0,0654
M02B;N32.0;10;0,0272
M02B;N32.8;9;0,0245
M02B;D29.1;7;0,0191
M02B;N42.1;4;0,0109
M04D;N43.3;33;0,3267
M04D;N43.0;21;0,2079
M04D;N43.2;20;0,198
M04D;N43.4;11;0,1089
M04D;N45.9;6;0,0594
N06Z;N81.1;38;0,4471
N06Z;N81.6;17;0,20
N06Z;N81.5;8;0,0941
N06Z;N99.3;5;0,0588
N06Z;N81.2;4;0,0471
N06Z;N81.4;4;0,0471
N07Z;D25.1;32;0,2207
N07Z;D25.9;15;0,1034
N07Z;N92.0;15;0,1034
N07Z;N80.1;11;0,0759
N07Z;D25.0;9;0,0621
N07Z;D25.2;8;0,0552
N07Z;N92.1;8;0,0552
N07Z;N80.0;7;0,0483
N07Z;N70.1;5;0,0345
N07Z;N81.4;5;0,0345
N07Z;N80.3;4;0,0276
N07Z;N87.2;4;0,0276
N14Z;N81.2;66;0,3708
N14Z;N81.4;55;0,309
N14Z;D25.1;18;0,1011
N14Z;N81.3;11;0,0618
N14Z;N81.1;9;0,0506
N14Z;D25.9;4;0,0225
N14Z;N80.0;4;0,0225
N21A;D25.1;59;0,3491
N21A;D25.9;26;0,1538
N21A;N80.0;17;0,1006
N21A;N92.0;17;0,1006
N21A;D25.0;11;0,0651
N21A;N92.1;8;0,0473
N21A;D25.2;7;0,0414
N21A;D06.0;4;0,0237
O01E;O68.0;33;0,1441
O01E;O65.4;27;0,1179
O01E;O63.0;23;0,1004
O01E;O82;11;0,048
O01E;O62.0;10;0,0437
O01E;O63.1;9;0,0393
O01E;O42.0;8;0,0349
O01E;O14.0;7;0,0306
O01E;O48;7;0,0306
O01E;O65.5;7;0,0306
O01E;O75.6;7;0,0306
O01E;O34.2;6;0,0262
O01E;O64.5;6;0,0262
O01E;O33.4;5;0,0218
O01E;O61.0;5;0,0218
O01E;O62.1;5;0,0218
O01E;O64.0;5;0,0218
O01E;O75.9;5;0,0218
O01E;O24.4;4;0,0175
O01E;O36.3;4;0,0175
O01F;O68.0;112;0,1951
O01F;O65.4;72;0,1254
O01F;O33.4;47;0,0819
O01F;O68.2;41;0,0714
O01F;O64.0;40;0,0697
O01F;O42.0;29;0,0505
O01F;O82;28;0,0488
O01F;O65.5;24;0,0418
O01F;O34.2;19;0,0331
O01F;O36.3;16;0,0279
O01F;O64.1;13;0,0226
O01F;O64.5;13;0,0226
O01F;O48;11;0,0192
O01F;O62.1;11;0,0192
O01F;O32.1;9;0,0157
O01F;O75.9;6;0,0105
O01F;O32.4;5;0,0087
O01F;O64.8;5;0,0087
O01F;O69.2;5;0,0087
O01F;O71.1;5;0,0087
O01F;O33.5;4;0,007
O01F;O42.9;4;0,007
O01F;O45.8;4;0,007
O01G;O34.2;15;0,1875
O01G;O65.4;9;0,1125
O01G;O82;7;0,0875
O01G;O14.0;6;0,075
O01G;O33.4;5;0,0625
O01G;O24.4;4;0,05
O01G;O36.5;4;0,05
O01G;O44.01;4;0,05
O01H;O34.2;141;0,2981
O01H;O65.4;107;0,2262
O01H;O82;54;0,1142
O01H;O64.1;48;0,1015
O01H;O32.1;23;0,0486
O01H;O33.4;21;0,0444
O01H;O65.1;15;0,0317
O01H;O64.4;6;0,0127
O01H;O32.4;5;0,0106
O01H;O48;5;0,0106
O01H;O65.5;5;0,0106
O01H;O71.0;4;0,0085
O60C;O63.1;23;0,1041
O60C;O24.4;22;0,0995
O60C;O68.0;18;0,0814
O60C;O62.1;16;0,0724
O60C;O60.1;14;0,0633
O60C;O80;13;0,0588
O60C;O70.1;12;0,0543
O60C;O41.0;11;0,0498
O60C;O42.0;10;0,0452
O60C;O70.0;10;0,0452
O60C;O70.2;8;0,0362
O60C;O62.0;7;0,0317
O60C;O68.2;6;0,0271
O60C;O75.6;5;0,0226
O60C;O81;5;0,0226
O60C;O69.1;4;0,0181
O60D;O80;315;0,2214
O60D;O68.0;176;0,1237
O60D;O70.0;161;0,1131
O60D;O42.0;114;0,0801
O60D;O70.1;110;0,0773
O60D;O62.1;98;0,0689
O60D;O69.1;44;0,0309
O60D;O48;42;0,0295
O60D;O68.1;42;0,0295
O60D;O71.4;42;0,0295
O60D;O69.8;38;0,0267
O60D;O68.2;33;0,0232
O60D;O75.7;26;0,0183
O60D;O23.5;23;0,0162
O60D;O99.0;23;0,0162
O60D;O71.8;20;0,0141
O60D;O62.0;19;0,0134
O60D;O69.2;16;0,0112
O60D;O36.0;8;0,0056
O60D;O64.0;8;0,0056
O60D;O72.1;8;0,0056
O60D;O68.3;6;0,0042
O60D;O81;6;0,0042
O60D;O42.11;5;0,0035
O60D;O69.9;4;0,0028
O65B;O21.0;116;0,2214
O65B;O60.0;104;0,1985
O65B;O21.1;54;0,1031
O65B;O20.0;51;0,0973
O65B;O20.8;19;0,0363
O65B;O26.88;19;0,0363
O65B;O34.38;16;0,0305
O65B;O98.8;12;0,0229
O65B;O99.8;11;0,021
O65B;O47.0;10;0,0191
O65B;O99.0;10;0,0191
O65B;O26.81;9;0,0172
O65B;O47.1;7;0,0134
O65B;O99.6;7;0,0134
O65B;O13;5;0,0095
O65B;O21.2;5;0,0095
O65B;O23.0;5;0,0095
O65B;O36.3;5;0,0095
O65B;O46.8;5;0,0095
O65B;O14.0;4;0,0076
O65B;O23.1;4;0,0076
O65B;O23.3;4;0,0076
P67C;P59.9;69;0,2987
P67C;P59.8;30;0,1299
P67C;P70.4;25;0,1082
P67C;P70.0;20;0,0866
P67C;P39.9;14;0,0606
P67C;P22.8;13;0,0563
P67C;P07.3;9;0,039
P67C;P29.1;8;0,0346
P67C;P21.0;7;0,0303
P67C;P59.0;4;0,0173
P67E;Z38.0;3811;0,8522
P67E;P08.2;75;0,0168
P67E;P80.8;53;0,0119
P67E;P70.4;47;0,0105
P67E;P21.1;44;0,0098
P67E;P39.1;38;0,0085
P67E;P08.0;25;0,0056
P67E;Z83.3;24;0,0054
P67E;P12.0;23;0,0051
P67E;L22;22;0,0049
P67E;P05.0;22;0,0049
P67E;P54.5;19;0,0042
P67E;P07.3;18;0,004
P67E;Q38.1;18;0,004
P67E;P05.1;16;0,0036
P67E;P55.8;16;0,0036
P67E;P92.5;16;0,0036
P67E;P83.8;14;0,0031
P67E;P08.1;13;0,0029
P67E;P59.9;13;0,0029
P67E;Q66.2;13;0,0029
P67E;P15.4;11;0,0025
P67E;Z38.1;11;0,0025
P67E;Q82.8;8;0,0018
P67E;Q66.8;6;0,0013
P67E;P12.1;5;0,0011
P67E;P28.8;5;0,0011
P67E;Q66.0;5;0,0011
P67E;Z24.6;5;0,0011
P67E;P00.2;4;0,0009
P67E;P12.8;4;0,0009
P67E;P13.4;4;0,0009
P67E;P15.8;4;0,0009
