IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
03 ;D22B;102;0,6471;0,1667;0,0882;0,0784;0,0196;0,00;0,00;0,5784;0,4216;0,00;0,00;0,00;0,00;0,00;0,0098;0,00;0,00;0,0294;0,0588;0,1176;0,0686;0,0294;0,0686;0,1961;0,1176;0,3039;0,3185;0,6497;0,0318;1;6;3,00;0,502;0,0037;0,90;1484,84;471,93
03 ;D25D;97;0,7216;0,1546;0,0619;0,0619;0,00;0,00;0,00;0,567;0,433;0,00;0,00;0,00;0,00;0,00;0,00;0,0206;0,00;0,0928;0,0619;0,0722;0,0722;0,1134;0,1031;0,1753;0,1649;0,1237;0,20;0,776;0,024;1;10;4,50;0,648;0,0036;2,30;1922,60;609,28
03 ;D28Z;200;0,94;0,035;0,025;0,00;0,00;0,00;0,00;0,46;0,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,035;0,465;0,18;0,185;0,02;0,025;0,005;0,015;0,02;0,05;0,1373;0,7843;0,0784;1;7;3,30;0,727;0,0073;1,40;2169,69;597,72
03 ;D30A;213;0,9624;0,0188;0,0141;0,0047;0,00;0,00;0,00;0,5023;0,4977;0,00;0,00;0,00;0,00;0,0188;0,0235;0,0235;0,0141;0,1315;0,1549;0,1737;0,0751;0,0892;0,061;0,1878;0,0329;0,0141;0,4005;0,5726;0,0269;1;5;2,80;0,534;0,0078;0,80;1583,83;265,40
03 ;D30B;2466;0,9834;0,0118;0,0016;0,0028;0,0004;0,00;0,00;0,4071;0,5929;0,00;0,00;0,00;0,0203;0,144;0,0852;0,0892;0,0669;0,4092;0,1245;0,0373;0,0118;0,0045;0,0041;0,0032;0,00;0,00;0,0948;0,8925;0,0127;1;8;4,20;0,482;0,0904;1,40;1425,93;341,25
03 ;D37B;182;0,9835;0,0055;0,0055;0,0055;0,00;0,00;0,00;0,544;0,456;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,022;0,4231;0,2308;0,2033;0,044;0,0165;0,0275;0,0165;0,0165;0,00;0,2558;0,7054;0,0388;1;5;2,90;0,54;0,0067;0,60;1606,77;522,81
03 ;D38Z;1643;0,9781;0,0128;0,0067;0,0024;0,00;0,00;0,00;0,6153;0,3847;0,00;0,00;0,00;0,00;0,00;0,003;0,0134;0,042;0,42;0,2197;0,1528;0,0645;0,0353;0,0243;0,0201;0,0043;0,0006;0,2497;0,7325;0,0178;1;6;3,10;0,486;0,0602;1,00;1438,90;287,84
03 ;D40Z;79;0,5823;0,2532;0,1013;0,0633;0,00;0,00;0,00;0,4177;0,5823;0,00;0,00;0,00;0,00;0,00;0,0127;0,00;0,00;0,0127;0,0506;0,0506;0,0253;0,0506;0,038;0,1266;0,1519;0,481;0,5842;0,3911;0,0248;1;5;2,40;0,466;0,0029;0,70;1378,08;296,76
03 ;D61Z;155;0,9677;0,0323;0,00;0,00;0,00;0,00;0,00;0,40;0,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0516;0,1032;0,1419;0,0903;0,1548;0,1419;0,1677;0,1032;0,0452;0,0889;0,8611;0,05;1;8;4,50;0,322;0,0057;1,40;950,77;248,24
03 ;D62Z;181;0,9116;0,0829;0,00;0,0055;0,00;0,00;0,00;0,4917;0,5083;0,00;0,00;0,00;0,00;0,0552;0,0773;0,0663;0,0442;0,2431;0,1547;0,1436;0,0552;0,0276;0,0387;0,0387;0,0221;0,0331;0,2033;0,751;0,0456;1;6;3,10;0,241;0,0066;1,00;709,74;198,02
06 ;G24C;248;0,8992;0,0847;0,0081;0,0081;0,00;0,00;0,00;0,8185;0,1815;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0323;0,0565;0,1048;0,121;0,0847;0,1089;0,2218;0,1976;0,0726;0,4404;0,5277;0,0319;1;5;2,70;0,541;0,0091;0,70;1608,75;284,82
06 ;G26B;373;0,8928;0,0938;0,0134;0,00;0,00;0,00;0,00;0,6139;0,3861;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0027;0,0509;0,1233;0,2038;0,1743;0,1126;0,126;0,1287;0,059;0,0188;0,2707;0,7011;0,0282;1;6;2,90;0,39;0,0137;0,90;1155,68;221,31
08 ;I10D;82;0,9146;0,0488;0,0366;0,00;0,00;0,00;0,00;0,5122;0,4878;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0366;0,0366;0,1341;0,1098;0,1463;0,0732;0,1951;0,2439;0,0244;0,00;0,9647;0,0353;1;9;4,50;0,754;0,003;1,60;2423,52;564,69
08 ;I10E;272;0,9485;0,0441;0,0037;0,0037;0,00;0,00;0,00;0,511;0,489;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0368;0,0809;0,1324;0,1029;0,136;0,0956;0,2426;0,1324;0,0404;0,00;0,9611;0,0389;1;9;4,50;0,679;0,01;1,80;2180,83;640,35
08 ;I16B;181;0,9337;0,0387;0,0221;0,0055;0,00;0,00;0,00;0,4972;0,5028;0,00;0,00;0,00;0,00;0,00;0,00;0,0055;0,00;0,0276;0,0663;0,1934;0,1602;0,1381;0,1602;0,1547;0,0718;0,0221;0,4657;0,5171;0,0171;1;5;2,40;0,525;0,0066;0,70;1566,95;404,14
08 ;I16C;110;0,8727;0,0818;0,0182;0,0273;0,00;0,00;0,00;0,4545;0,5455;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0273;0,0545;0,1909;0,2182;0,1636;0,0818;0,1364;0,10;0,0273;0,5447;0,4472;0,0081;1;5;2,50;0,487;0,004;0,70;1452,05;327,03
08 ;I18B;140;0,9357;0,0286;0,0357;0,00;0,00;0,00;0,00;0,4214;0,5786;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0714;0,0714;0,1429;0,0929;0,1214;0,1429;0,2429;0,0786;0,0357;0,6961;0,2875;0,0164;1;5;2,50;0,465;0,0051;0,70;1384,65;286,34
08 ;I20H;144;0,9444;0,0417;0,0139;0,00;0,00;0,00;0,00;0,1597;0,8403;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0903;0,0764;0,2222;0,0972;0,1528;0,1319;0,1806;0,0278;0,0208;0,5303;0,4364;0,0333;1;5;2,80;0,532;0,0053;0,70;1590,57;286,83
08 ;I21Z;76;0,8816;0,0395;0,0132;0,0526;0,00;0,0132;0,00;0,4079;0,5921;0,00;0,00;0,00;0,00;0,00;0,00;0,0921;0,0395;0,25;0,0658;0,0658;0,0658;0,0526;0,1053;0,1053;0,0789;0,0789;0,2475;0,7525;0,00;1;5;2,70;0,743;0,0028;0,70;2216,23;530,32
08 ;I29B;111;0,9369;0,0541;0,009;0,00;0,00;0,00;0,00;0,6396;0,3604;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,009;0,0631;0,036;0,1171;0,1261;0,1441;0,1351;0,2252;0,1171;0,027;0,1888;0,7762;0,035;1;6;2,90;0,746;0,0041;1,00;2236,47;483,13
08 ;I29C;141;0,9787;0,0213;0,00;0,00;0,00;0,00;0,00;0,5319;0,4681;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0071;0,0284;0,1915;0,1206;0,2199;0,156;0,1915;0,0638;0,0213;0,0994;0,8758;0,0248;1;5;2,90;0,682;0,0052;0,80;2043,86;503,83
08 ;I30C;142;0,9718;0,00;0,0282;0,00;0,00;0,00;0,00;0,5634;0,4366;0,00;0,00;0,00;0,00;0,00;0,00;0,0211;0,0634;0,4648;0,2324;0,1338;0,0423;0,0211;0,0141;0,00;0,00;0,007;0,634;0,3397;0,0263;1;6;2,90;0,775;0,0052;1,10;2331,59;669,48
08 ;I43B;110;0,60;0,1545;0,1455;0,10;0,00;0,00;0,00;0,4091;0,5909;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0182;0,0455;0,1091;0,1909;0,1182;0,30;0,1455;0,0727;0,00;0,9483;0,0517;3;18;10,90;2,51;0,004;3,20;7697,69;1486,72
08 ;I44C;1273;0,7376;0,1029;0,1076;0,0518;0,00;0,00;0,00;0,3409;0,6591;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0016;0,0267;0,0723;0,0951;0,1469;0,3441;0,2042;0,1092;0,00;0,9651;0,0349;2;16;10,20;1,749;0,0467;2,50;5306,65;904,32
08 ;I44D;235;0,8894;0,0596;0,034;0,0128;0,0043;0,00;0,00;0,4298;0,5702;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0596;0,1064;0,2043;0,166;0,3149;0,0936;0,0553;0,0041;0,9631;0,0328;2;15;8,50;1,518;0,0086;2,60;4604,83;993,39
08 ;I47C;808;0,7054;0,0557;0,1844;0,052;0,0025;0,00;0,00;0,3861;0,6139;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0012;0,0025;0,0446;0,0668;0,1002;0,1436;0,3119;0,2092;0,12;0,00;0,9551;0,0449;3;16;10,70;1,61;0,0296;2,20;5173,08;655,16
08 ;I68D;2164;0,9002;0,0804;0,0189;0,0005;0,00;0,00;0,00;0,3535;0,6465;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0157;0,0545;0,1308;0,1146;0,1303;0,1326;0,1955;0,1238;0,1021;0,0004;0,9328;0,0668;1;10;5,40;0,437;0,0793;1,90;1287,12;317,00
09 ;J09B;79;0,8481;0,0506;0,0759;0,0253;0,00;0,00;0,00;0,7975;0,2025;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0633;0,557;0,2532;0,0633;0,038;0,00;0,0127;0,0127;0,00;0,00;0,5061;0,4817;0,0122;1;6;2,90;0,407;0,0029;1,10;1205,83;299,00
11 ;L20B;92;0,7283;0,1848;0,0761;0,0109;0,00;0,00;0,00;0,6957;0,3043;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0326;0,0109;0,0543;0,0652;0,0435;0,0543;0,2717;0,2283;0,2391;0,2403;0,7132;0,0465;1;7;3,20;0,627;0,0034;1,20;1885,90;356,71
11 ;L20C;487;0,8008;0,1211;0,0595;0,0185;0,00;0,00;0,00;0,7433;0,2567;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0164;0,0329;0,037;0,0595;0,0903;0,117;0,2587;0,1951;0,193;0,2351;0,7247;0,0402;1;7;3,50;0,512;0,0179;1,30;1519,30;443,35
11 ;L63F;111;0,8198;0,1441;0,027;0,009;0,00;0,00;0,00;0,2793;0,7207;0,00;0,00;0,00;0,00;0,00;0,018;0,018;0,036;0,1982;0,1081;0,0811;0,0631;0,036;0,036;0,1081;0,1441;0,1532;0,146;0,8102;0,0438;1;8;4,00;0,351;0,0041;1,60;1036,36;264,43
11 ;L64B;132;0,7348;0,1364;0,0682;0,053;0,0076;0,00;0,00;0,6591;0,3409;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0076;0,053;0,0909;0,0909;0,0985;0,0606;0,0758;0,1818;0,0682;0,2727;0,3953;0,5116;0,093;1;7;3,20;0,401;0,0048;1,50;1187,63;333,32
11 ;L64D;75;0,92;0,08;0,00;0,00;0,00;0,00;0,00;0,8533;0,1467;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,16;0,16;0,1733;0,08;0,1067;0,0667;0,1467;0,04;0,0667;0,5775;0,4011;0,0214;1;5;2,40;0,261;0,0027;0,70;772,66;208,45
12 ;M02B;367;0,7602;0,1526;0,0436;0,0436;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0027;0,0109;0,0163;0,0708;0,1117;0,3733;0,2725;0,1417;0,0078;0,9532;0,039;1;10;5,10;0,692;0,0135;1,70;2052,55;593,03
12 ;M04D;101;0,901;0,0594;0,0297;0,0099;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0198;0,00;0,0594;0,0594;0,1287;0,1287;0,0594;0,1386;0,2772;0,0693;0,0594;0,2518;0,7266;0,0216;1;6;2,90;0,465;0,0037;0,80;1377,71;275,11
13 ;N06Z;85;0,9294;0,0471;0,00;0,0235;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0118;0,0118;0,1059;0,0706;0,0235;0,1765;0,3176;0,1882;0,0941;0,044;0,9341;0,022;1;11;5,50;0,766;0,0031;2,20;2273,71;577,34
13 ;N07Z;145;0,9793;0,0207;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0621;0,1517;0,6138;0,1103;0,0414;0,0069;0,0138;0,00;0,00;0,1978;0,7967;0,0055;1;9;4,50;0,68;0,0053;1,70;2014,35;311,82
13 ;N14Z;178;0,9607;0,0337;0,0056;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0056;0,0618;0,1854;0,1461;0,1685;0,0899;0,2247;0,0787;0,0393;0,00;0,9519;0,0481;1;12;6,40;0,921;0,0065;2,30;2731,42;612,79
13 ;N21A;169;0,9172;0,071;0,0118;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0059;0,1716;0,5799;0,142;0,0414;0,0355;0,0178;0,0059;0,00;0,0171;0,9657;0,0171;1;10;5,60;0,875;0,0062;1,50;2590,38;486,90
14 ;O01E;229;0,786;0,1354;0,0568;0,0218;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0131;0,4061;0,5197;0,0611;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9703;0,0297;1;8;5,20;0,853;0,0084;1,10;2526,90;427,15
14 ;O01F;574;0,8937;0,061;0,0383;0,007;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0035;0,3955;0,5557;0,0453;0,00;0,00;0,00;0,00;0,00;0,00;0,0084;0,9696;0,022;1;8;4,90;0,786;0,021;0,90;2326,96;307,60
14 ;O01G;80;0,725;0,125;0,1375;0,0125;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3375;0,575;0,0875;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9639;0,0361;1;8;4,80;0,733;0,0029;1,10;2170,35;388,27
14 ;O01H;473;0,8689;0,0803;0,0423;0,0085;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3531;0,5941;0,0529;0,00;0,00;0,00;0,00;0,00;0,00;0,0062;0,9793;0,0145;1;8;4,50;0,685;0,0173;1,10;2025,60;283,66
14 ;O60C;221;0,5204;0,4027;0,0724;0,0045;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,009;0,3439;0,6244;0,0226;0,00;0,00;0,00;0,00;0,00;0,00;0,1053;0,8308;0,0639;1;7;3,80;0,499;0,0081;1,20;1476,51;211,77
14 ;O60D;1423;0,7639;0,2214;0,0148;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0028;0,3739;0,5847;0,0387;0,00;0,00;0,00;0,00;0,00;0,00;0,1273;0,8159;0,0568;1;6;3,40;0,439;0,0522;1,00;1299,43;217,68
14 ;O65B;524;0,8263;0,145;0,0286;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0153;0,5992;0,3626;0,0229;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9177;0,0823;0;8;3,50;0,284;0,0192;1,90;837,43;303,88
15 ;P67C;231;0,9654;0,00;0,013;0,0216;0,00;0,00;0,00;0,5974;0,4026;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9788;0,0212;1;9;4,90;0,328;0,0085;1,50;965,51;433,81
15 ;P67E;4472;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5011;0,4989;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0563;0,9322;0,0115;1;7;3,80;0,224;0,1639;1,10;658,41;184,02
