IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
I20H;5-788.5d;7;0,0486;7;0,0095
I20H;5-788.52;5;0,0347;5;0,0068
I20H;5-931.0;5;0,0347;5;0,0068
I20H;5-787.1v;4;0,0278;4;0,0054
I20H;5-788.41;4;0,0278;4;0,0054
I20H;5-800.4r;4;0,0278;4;0,0054
I20H;5-851.1a;4;0,0278;4;0,0054
I21Z;5-787.j1;19;0,25;26;0,1262
I21Z;5-787.1g;17;0,2237;18;0,0874
I21Z;5-794.k6;15;0,1974;15;0,0728
I21Z;5-850.88;12;0,1579;12;0,0583
I21Z;5-787.1k;8;0,1053;8;0,0388
I21Z;5-781.39;7;0,0921;7;0,034
I21Z;5-787.1n;6;0,0789;6;0,0291
I21Z;5-787.3h;6;0,0789;6;0,0291
I21Z;8-919;6;0,0789;6;0,0291
I21Z;5-056.40;5;0,0658;5;0,0243
I21Z;5-793.k6;5;0,0658;5;0,0243
I21Z;8-210;5;0,0658;5;0,0243
I21Z;8-915;5;0,0658;5;0,0243
I21Z;5-786.2;4;0,0526;4;0,0194
I21Z;5-850.89;4;0,0526;4;0,0194
I29B;5-814.3;69;0,6216;69;0,152
I29B;5-805.7;53;0,4775;53;0,1167
I29B;8-915;36;0,3243;36;0,0793
I29B;5-814.4;33;0,2973;35;0,0771
I29B;5-814.7;29;0,2613;29;0,0639
I29B;8-919;28;0,2523;28;0,0617
I29B;5-805.6;22;0,1982;23;0,0507
I29B;5-811.20;22;0,1982;22;0,0485
I29B;5-814.9;17;0,1532;17;0,0374
I29B;1-697.1;16;0,1441;16;0,0352
I29B;5-859.11;16;0,1441;16;0,0352
I29B;5-782.b0;9;0,0811;9;0,0198
I29B;5-814.0;9;0,0811;9;0,0198
I29B;5-782.10;7;0,0631;7;0,0154
I29B;5-810.90;5;0,045;5;0,011
I29B;5-814.1;5;0,045;5;0,011
I29B;5-782.a0;4;0,036;4;0,0088
I29B;5-810.20;4;0,036;4;0,0088
I29C;5-814.4;141;1,00;141;0,3059
I29C;5-814.3;119;0,844;119;0,2581
I29C;8-915;63;0,4468;63;0,1367
I29C;8-919;48;0,3404;48;0,1041
I29C;1-697.1;15;0,1064;15;0,0325
I29C;5-811.20;15;0,1064;15;0,0325
I29C;5-859.11;13;0,0922;13;0,0282
I29C;5-782.b0;12;0,0851;12;0,026
I29C;5-810.50;5;0,0355;5;0,0108
I29C;8-930;4;0,0284;4;0,0087
I30C;5-813.4;106;0,7465;106;0,1952
I30C;8-915;53;0,3732;54;0,0994
I30C;8-919;46;0,3239;47;0,0866
I30C;5-811.2h;46;0,3239;46;0,0847
I30C;5-812.5;43;0,3028;43;0,0792
I30C;5-812.eh;34;0,2394;34;0,0626
I30C;5-983;15;0,1056;15;0,0276
I30C;5-810.2h;13;0,0915;13;0,0239
I30C;5-859.18;9;0,0634;9;0,0166
I30C;5-869.2;9;0,0634;9;0,0166
I30C;5-786.0;8;0,0563;8;0,0147
I30C;5-812.7;8;0,0563;8;0,0147
I30C;5-894.1e;8;0,0563;8;0,0147
I30C;8-020.5;8;0,0563;8;0,0147
I30C;8-910;8;0,0563;8;0,0147
I30C;1-697.7;7;0,0493;7;0,0129
I30C;5-800.0h;6;0,0423;6;0,011
I30C;5-804.3;6;0,0423;6;0,011
I30C;5-810.4h;6;0,0423;6;0,011
I30C;5-815.21;6;0,0423;6;0,011
I30C;5-930.00;6;0,0423;6;0,011
I30C;5-804.1;5;0,0352;5;0,0092
I30C;5-813.9;5;0,0352;5;0,0092
I30C;5-812.4h;4;0,0282;4;0,0074
I43B;8-915;51;0,4636;51;0,1186
I43B;8-561.1;47;0,4273;47;0,1093
I43B;5-822.91;45;0,4091;45;0,1047
I43B;8-919;40;0,3636;40;0,093
I43B;5-822.h1;24;0,2182;24;0,0558
I43B;5-823.2b;17;0,1545;17;0,0395
I43B;5-800.5h;16;0,1455;16;0,0372
I43B;5-804.5;14;0,1273;14;0,0326
I43B;5-986.x;14;0,1273;14;0,0326
I43B;5-780.6j;12;0,1091;12;0,0279
I43B;5-829.k;12;0,1091;12;0,0279
I43B;5-823.26;11;0,10;11;0,0256
I43B;5-804.0;10;0,0909;10;0,0233
I43B;8-930;10;0,0909;10;0,0233
I43B;5-784.0k;7;0,0636;7;0,0163
I43B;5-859.18;7;0,0636;7;0,0163
I43B;8-800.c0;6;0,0545;6;0,014
I43B;5-784.0h;5;0,0455;5;0,0116
I43B;5-800.6h;5;0,0455;5;0,0116
I43B;5-856.38;5;0,0455;5;0,0116
I43B;5-983;5;0,0455;5;0,0116
I43B;8-390.3;5;0,0455;5;0,0116
I43B;5-800.4h;4;0,0364;4;0,0093
I43B;5-809.0h;4;0,0364;4;0,0093
I43B;5-822.81;4;0,0364;4;0,0093
I43B;5-823.22;4;0,0364;4;0,0093
I44C;5-822.g1;732;0,575;732;0,1582
I44C;8-915;662;0,52;664;0,1435
I44C;8-919;478;0,3755;478;0,1033
I44C;8-561.1;451;0,3543;451;0,0975
I44C;5-822.j1;283;0,2223;283;0,0612
I44C;8-930;213;0,1673;213;0,046
I44C;5-784.0h;200;0,1571;200;0,0432
I44C;5-822.g2;183;0,1438;183;0,0396
I44C;5-800.5h;182;0,143;182;0,0393
I44C;5-804.5;135;0,106;135;0,0292
I44C;5-986.x;115;0,0903;115;0,0249
I44C;5-822.81;106;0,0833;106;0,0229
I44C;5-800.4h;93;0,0731;93;0,0201
I44C;5-859.18;80;0,0628;80;0,0173
I44C;5-804.0;75;0,0589;75;0,0162
I44C;5-809.0h;65;0,0511;65;0,014
I44C;8-390.3;55;0,0432;55;0,0119
I44C;5-783.0m;47;0,0369;47;0,0102
I44C;5-822.k1;47;0,0369;47;0,0102
I44C;8-910;46;0,0361;46;0,0099
I44C;8-800.c0;42;0,033;42;0,0091
I44C;5-800.6h;38;0,0299;38;0,0082
I44C;5-784.0k;33;0,0259;33;0,0071
I44C;5-856.38;33;0,0259;33;0,0071
I44C;8-803.2;33;0,0259;33;0,0071
I44C;5-829.e;24;0,0189;24;0,0052
I44C;5-780.6j;21;0,0165;21;0,0045
I44C;5-823.1b;12;0,0094;12;0,0026
I44C;5-988;11;0,0086;11;0,0024
I44C;5-822.g0;8;0,0063;8;0,0017
I44C;5-931.0;8;0,0063;8;0,0017
I44C;5-983;8;0,0063;8;0,0017
I44C;1-771;5;0,0039;5;0,0011
I44C;5-784.1h;4;0,0031;4;0,0009
I44C;5-800.xh;4;0,0031;4;0,0009
I44C;5-804.4;4;0,0031;4;0,0009
I44C;8-713.0;4;0,0031;4;0,0009
I44D;5-822.01;186;0,7915;186;0,2201
I44D;8-915;137;0,583;137;0,1621
I44D;8-919;100;0,4255;100;0,1183
I44D;5-986.x;51;0,217;51;0,0604
I44D;8-561.1;46;0,1957;46;0,0544
I44D;8-930;37;0,1574;37;0,0438
I44D;5-800.5h;36;0,1532;36;0,0426
I44D;5-800.4h;26;0,1106;26;0,0308
I44D;5-822.81;25;0,1064;25;0,0296
I44D;5-804.5;24;0,1021;24;0,0284
I44D;5-859.18;18;0,0766;18;0,0213
I44D;8-390.3;18;0,0766;18;0,0213
I44D;5-809.0h;16;0,0681;16;0,0189
I44D;5-823.27;16;0,0681;16;0,0189
I44D;5-780.6j;14;0,0596;14;0,0166
I44D;5-800.6h;12;0,0511;12;0,0142
I44D;5-804.0;9;0,0383;9;0,0107
I44D;5-784.0h;8;0,034;8;0,0095
I44D;5-784.0k;8;0,034;8;0,0095
I44D;5-822.00;7;0,0298;7;0,0083
I44D;8-910;6;0,0255;6;0,0071
I47C;5-820.00;527;0,6522;527;0,2413
I47C;8-561.1;377;0,4666;377;0,1726
I47C;5-784.0d;319;0,3948;319;0,1461
I47C;5-820.94;179;0,2215;179;0,082
I47C;8-915;111;0,1374;111;0,0508
I47C;5-986.x;95;0,1176;95;0,0435
I47C;8-930;85;0,1052;85;0,0389
I47C;5-820.02;77;0,0953;77;0,0353
I47C;5-800.5g;72;0,0891;72;0,033
I47C;8-919;52;0,0644;52;0,0238
I47C;8-803.2;44;0,0545;44;0,0201
I47C;5-800.4g;37;0,0458;37;0,0169
I47C;5-859.18;33;0,0408;33;0,0151
I47C;8-800.c0;33;0,0408;33;0,0151
I47C;5-820.01;23;0,0285;23;0,0105
I47C;1-771;9;0,0111;9;0,0041
I47C;5-784.0f;6;0,0074;6;0,0027
I47C;5-784.0g;6;0,0074;6;0,0027
I47C;5-800.6g;6;0,0074;6;0,0027
I47C;8-158.g;6;0,0074;6;0,0027
I47C;8-192.1e;4;0,005;4;0,0018
I47C;8-713.0;4;0,005;4;0,0018
I47C;8-810.e8;4;0,005;4;0,0018
I68D;8-561.1;1527;0,7056;1527;0,2171
I68D;8-650;1480;0,6839;1480;0,2104
I68D;8-910;1274;0,5887;1305;0,1855
I68D;8-914.02;1132;0,5231;1173;0,1668
I68D;8-914.12;618;0,2856;626;0,089
I68D;8-917.13;163;0,0753;163;0,0232
I68D;8-915;126;0,0582;126;0,0179
I68D;8-914.00;64;0,0296;158;0,0225
I68D;8-020.5;58;0,0268;58;0,0082
I68D;5-83a.01;56;0,0259;56;0,008
I68D;8-914.10;55;0,0254;77;0,0109
I68D;3-802;45;0,0208;46;0,0065
I68D;5-038.21;32;0,0148;32;0,0045
I68D;3-203;28;0,0129;36;0,0051
I68D;9-984.0;13;0,006;13;0,0018
I68D;8-310.2;10;0,0046;10;0,0014
I68D;8-390.4;10;0,0046;10;0,0014
I68D;8-914.01;8;0,0037;8;0,0011
I68D;8-919;8;0,0037;8;0,0011
I68D;8-930;8;0,0037;8;0,0011
I68D;5-83a.02;7;0,0032;7;0,001
I68D;8-917.03;7;0,0032;7;0,001
I68D;1-771;6;0,0028;6;0,0009
I68D;8-917.12;6;0,0028;6;0,0009
I68D;9-984.1;6;0,0028;6;0,0009
I68D;8-914.1x;5;0,0023;5;0,0007
I68D;3-990;4;0,0018;5;0,0007
I68D;3-823;4;0,0018;4;0,0006
I68D;8-914.0x;4;0,0018;4;0,0006
I68D;8-914.11;4;0,0018;4;0,0006
I68D;8-917.01;4;0,0018;4;0,0006
J09B;5-897.0;46;0,5823;46;0,40
J09B;5-897.1;35;0,443;36;0,313
J09B;8-506;9;0,1139;9;0,0783
J09B;8-502;8;0,1013;8;0,0696
J09B;5-983;4;0,0506;4;0,0348
L20B;5-573.41;56;0,6087;56;0,1647
L20B;8-541.4;31;0,337;31;0,0912
L20B;8-132.3;25;0,2717;25;0,0735
L20B;1-661;19;0,2065;19;0,0559
L20B;3-13d.5;16;0,1739;18;0,0529
L20B;5-989;16;0,1739;16;0,0471
L20B;8-137.10;16;0,1739;16;0,0471
L20B;8-137.00;13;0,1413;14;0,0412
L20B;5-550.31;13;0,1413;13;0,0382
L20B;5-985.x;12;0,1304;12;0,0353
L20B;3-13d.0;10;0,1087;10;0,0294
L20B;5-562.4;9;0,0978;9;0,0265
L20B;8-137.2;9;0,0978;9;0,0265
L20B;5-562.5;8;0,087;9;0,0265
L20B;5-560.2;7;0,0761;7;0,0206
L20B;5-573.40;6;0,0652;6;0,0176
L20B;5-985.6;6;0,0652;6;0,0176
L20B;5-98b;6;0,0652;6;0,0176
L20C;5-573.40;384;0,7885;387;0,277
L20C;8-132.3;298;0,6119;302;0,2162
L20C;1-661;73;0,1499;84;0,0601
L20C;3-13d.5;66;0,1355;71;0,0508
L20C;8-137.00;65;0,1335;76;0,0544
L20C;8-541.4;65;0,1335;66;0,0472
L20C;8-137.2;39;0,0801;39;0,0279
L20C;5-562.4;38;0,078;38;0,0272
L20C;5-585.1;23;0,0472;23;0,0165
L20C;5-570.0;20;0,0411;20;0,0143
L20C;5-585.0;15;0,0308;15;0,0107
L20C;1-336;14;0,0287;22;0,0157
L20C;5-562.5;14;0,0287;14;0,01
L20C;1-665;13;0,0267;13;0,0093
L20C;3-992;13;0,0267;13;0,0093
L20C;5-560.2;13;0,0267;13;0,0093
L20C;5-983;13;0,0267;13;0,0093
L20C;8-137.10;11;0,0226;11;0,0079
L20C;3-13d.0;10;0,0205;10;0,0072
L20C;3-990;10;0,0205;10;0,0072
L20C;8-147.y;9;0,0185;10;0,0072
L20C;3-207;9;0,0185;9;0,0064
L20C;3-225;9;0,0185;9;0,0064
L20C;8-132.x;9;0,0185;9;0,0064
L20C;5-562.8;8;0,0164;8;0,0057
L20C;3-206;7;0,0144;7;0,005
L20C;5-573.2;7;0,0144;7;0,005
L20C;5-985.x;6;0,0123;6;0,0043
L20C;5-550.31;5;0,0103;5;0,0036
L20C;5-573.3;5;0,0103;5;0,0036
L20C;8-132.1;5;0,0103;5;0,0036
L20C;9-984.0;5;0,0103;5;0,0036
L20C;5-550.21;4;0,0082;4;0,0029
L20C;5-561.2;4;0,0082;4;0,0029
L20C;8-930;4;0,0082;4;0,0029
L63F;3-13d.0;13;0,1171;13;0,1912
L63F;3-990;9;0,0811;9;0,1324
L63F;3-207;6;0,0541;6;0,0882
L63F;8-132.x;5;0,045;5;0,0735
L63F;3-206;4;0,036;4;0,0588
L63F;8-132.3;4;0,036;4;0,0588
L63F;8-987.10;4;0,036;4;0,0588
L63F;9-984.1;4;0,036;4;0,0588
L64B;8-137.00;70;0,5303;71;0,2359
L64B;3-13d.5;55;0,4167;56;0,186
L64B;1-661;41;0,3106;42;0,1395
L64B;8-132.3;21;0,1591;21;0,0698
L64B;3-13d.0;18;0,1364;18;0,0598
L64B;5-560.2;17;0,1288;17;0,0565
L64B;8-137.10;17;0,1288;17;0,0565
L64B;8-137.2;9;0,0682;9;0,0299
L64B;8-132.x;6;0,0455;6;0,0199
L64B;3-207;5;0,0379;5;0,0166
L64B;8-147.y;5;0,0379;5;0,0166
L64B;9-984.1;5;0,0379;5;0,0166
L64B;3-992;4;0,0303;4;0,0133
L64D;3-13d.0;32;0,4267;32;0,4507
L64D;3-207;11;0,1467;11;0,1549
L64D;3-990;9;0,12;9;0,1268
L64D;3-206;7;0,0933;7;0,0986
M02B;8-132.3;285;0,7766;289;0,2806
M02B;5-601.0;265;0,7221;265;0,2573
M02B;5-601.1;99;0,2698;99;0,0961
M02B;1-661;50;0,1362;60;0,0583
M02B;5-572.1;34;0,0926;34;0,033
M02B;5-585.0;23;0,0627;23;0,0223
M02B;3-13d.0;22;0,0599;22;0,0214
M02B;5-573.40;21;0,0572;21;0,0204
M02B;5-585.1;21;0,0572;21;0,0204
M02B;5-573.1;14;0,0381;14;0,0136
M02B;8-132.1;13;0,0354;15;0,0146
M02B;5-572.0;13;0,0354;13;0,0126
M02B;3-13g;12;0,0327;12;0,0117
M02B;1-336;10;0,0272;18;0,0175
M02B;5-570.4;10;0,0272;11;0,0107
M02B;8-132.2;7;0,0191;7;0,0068
M02B;5-570.0;6;0,0163;6;0,0058
M02B;5-573.41;6;0,0163;6;0,0058
M02B;1-334.1;5;0,0136;5;0,0049
M02B;3-13d.5;5;0,0136;5;0,0049
M02B;5-609.0;5;0,0136;5;0,0049
M02B;8-133.0;5;0,0136;5;0,0049
M02B;8-541.4;5;0,0136;5;0,0049
M04D;5-611;82;0,8119;82;0,543
M04D;5-631.1;13;0,1287;13;0,0861
M04D;3-13d.0;5;0,0495;5;0,0331
M04D;5-610.1;5;0,0495;5;0,0331
M04D;5-633.1;5;0,0495;5;0,0331
N06Z;5-704.10;48;0,5647;48;0,24
N06Z;5-704.00;47;0,5529;47;0,235
N06Z;5-707.21;20;0,2353;20;0,10
N06Z;5-704.4e;9;0,1059;9;0,045
N06Z;5-932.1;9;0,1059;9;0,045
N06Z;5-704.01;7;0,0824;7;0,035
N06Z;5-707.31;7;0,0824;7;0,035
N06Z;5-704.4f;5;0,0588;5;0,025
N06Z;5-703.0;4;0,0471;4;0,02
N06Z;5-704.11;4;0,0471;4;0,02
N07Z;5-683.01;116;0,80;116;0,4813
N07Z;5-651.92;10;0,069;10;0,0415
N07Z;5-681.82;7;0,0483;7;0,029
N07Z;1-694;6;0,0414;6;0,0249
N07Z;5-469.21;6;0,0414;6;0,0249
N07Z;5-651.82;6;0,0414;6;0,0249
N07Z;5-657.62;6;0,0414;6;0,0249
N07Z;5-667.1;6;0,0414;6;0,0249
N07Z;5-661.62;5;0,0345;5;0,0207
N07Z;5-702.4;5;0,0345;5;0,0207
N07Z;1-672;4;0,0276;4;0,0166
N07Z;5-681.4;4;0,0276;4;0,0166
N07Z;8-132.1;4;0,0276;4;0,0166
N14Z;5-704.00;154;0,8652;154;0,2632
N14Z;5-683.01;137;0,7697;137;0,2342
N14Z;5-704.10;85;0,4775;85;0,1453
N14Z;5-683.02;20;0,1124;20;0,0342
N14Z;5-707.21;20;0,1124;20;0,0342
N14Z;5-704.01;19;0,1067;19;0,0325
N14Z;5-704.11;15;0,0843;15;0,0256
N14Z;5-932.1;15;0,0843;15;0,0256
N14Z;5-572.1;14;0,0787;14;0,0239
N14Z;5-707.31;11;0,0618;11;0,0188
N14Z;5-469.21;10;0,0562;10;0,0171
N14Z;8-133.1;9;0,0506;9;0,0154
N14Z;5-683.11;7;0,0393;7;0,012
N14Z;3-05d;6;0,0337;6;0,0103
N14Z;5-661.62;6;0,0337;6;0,0103
N14Z;5-704.4e;5;0,0281;5;0,0085
N14Z;8-504;4;0,0225;4;0,0068
N21A;5-683.00;66;0,3905;66;0,20
N21A;5-682.00;47;0,2781;47;0,1424
N21A;5-469.20;24;0,142;24;0,0727
N21A;5-683.20;20;0,1183;20;0,0606
N21A;5-657.60;15;0,0888;15;0,0455
N21A;5-653.30;11;0,0651;11;0,0333
N21A;5-651.90;10;0,0592;10;0,0303
N21A;5-469.21;9;0,0533;9;0,0273
N21A;5-661.60;9;0,0533;9;0,0273
N21A;5-683.02;9;0,0533;9;0,0273
N21A;5-653.32;6;0,0355;6;0,0182
N21A;5-683.10;6;0,0355;6;0,0182
N21A;5-683.3;6;0,0355;6;0,0182
N21A;1-694;4;0,0237;4;0,0121
N21A;5-469.10;4;0,0237;4;0,0121
N21A;5-569.31;4;0,0237;4;0,0121
N21A;5-894.1b;4;0,0237;4;0,0121
O01E;5-749.11;135;0,5895;136;0,3505
O01E;5-740.1;96;0,4192;96;0,2474
O01E;8-910;77;0,3362;77;0,1985
O01E;5-749.0;34;0,1485;35;0,0902
O01E;5-730;18;0,0786;18;0,0464
O01E;8-919;5;0,0218;5;0,0129
O01F;5-749.11;340;0,5923;342;0,3508
O01F;5-740.1;223;0,3885;225;0,2308
O01F;8-910;185;0,3223;185;0,1897
O01F;5-749.0;125;0,2178;126;0,1292
O01F;5-730;49;0,0854;49;0,0503
O01F;5-740.0;9;0,0157;9;0,0092
O01F;5-749.10;8;0,0139;8;0,0082
O01F;8-919;5;0,0087;5;0,0051
O01F;8-930;4;0,007;4;0,0041
O01G;5-740.0;41;0,5125;41;0,3445
O01G;5-749.10;36;0,45;36;0,3025
O01G;5-749.0;30;0,375;30;0,2521
O01H;5-749.0;278;0,5877;279;0,3263
O01H;5-749.10;262;0,5539;264;0,3088
O01H;5-740.0;200;0,4228;201;0,2351
O01H;5-894.1b;22;0,0465;22;0,0257
O01H;5-657.60;21;0,0444;21;0,0246
O01H;5-663.00;13;0,0275;13;0,0152
O01H;5-663.50;11;0,0233;11;0,0129
O01H;5-730;8;0,0169;8;0,0094
O01H;8-919;7;0,0148;7;0,0082
O01H;5-663.30;5;0,0106;5;0,0058
O01H;5-663.x0;4;0,0085;4;0,0047
O01H;8-910;4;0,0085;4;0,0047
O60C;9-260;92;0,4163;92;0,1783
O60C;9-261;74;0,3348;75;0,1453
O60C;8-910;57;0,2579;57;0,1105
O60C;5-738.0;55;0,2489;55;0,1066
O60C;5-758.4;47;0,2127;48;0,093
O60C;5-728.0;42;0,19;42;0,0814
O60C;5-730;38;0,1719;38;0,0736
O60C;5-758.3;34;0,1538;34;0,0659
O60C;5-758.2;25;0,1131;25;0,0484
O60C;5-758.5;17;0,0769;17;0,0329
O60C;5-728.1;16;0,0724;16;0,031
O60C;8-911;6;0,0271;6;0,0116
O60D;9-260;1017;0,7147;1022;0,3256
O60D;8-910;334;0,2347;334;0,1064
O60D;5-730;323;0,227;324;0,1032
O60D;5-738.0;282;0,1982;282;0,0898
O60D;5-758.4;278;0,1954;280;0,0892
O60D;9-261;270;0,1897;273;0,087
O60D;5-758.3;261;0,1834;264;0,0841
O60D;5-758.2;124;0,0871;125;0,0398
O60D;5-728.0;101;0,071;101;0,0322
O60D;8-911;52;0,0365;52;0,0166
O60D;5-728.1;39;0,0274;39;0,0124
O60D;8-515;18;0,0126;18;0,0057
O60D;5-756.0;11;0,0077;11;0,0035
O65B;8-020.x;7;0,0134;7;0,875
P67C;8-560.2;121;0,5238;122;0,2155
P67C;9-262.0;111;0,4805;111;0,1961
P67C;9-262.1;107;0,4632;107;0,189
P67C;1-208.8;103;0,4459;103;0,182
P67C;8-010.3;62;0,2684;62;0,1095
P67C;8-930;18;0,0779;18;0,0318
P67C;1-242;12;0,0519;12;0,0212
P67C;8-771;8;0,0346;8;0,0141
P67C;8-706;7;0,0303;7;0,0124
P67C;8-811.0;5;0,0216;5;0,0088
P67C;1-208.1;4;0,0173;4;0,0071
P67C;8-720;4;0,0173;4;0,0071
P67E;9-262.0;3997;0,8938;3997;0,5866
P67E;1-208.8;1518;0,3394;1518;0,2228
P67E;1-242;742;0,1659;742;0,1089
P67E;9-262.1;466;0,1042;466;0,0684
P67E;1-208.1;30;0,0067;30;0,0044
P67E;5-259.1;23;0,0051;23;0,0034
P67E;8-560.x;15;0,0034;15;0,0022
P67E;8-930;13;0,0029;13;0,0019
