IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
A90A;Z92.1;7949;0,2121;8017;0,0189
A90A;N18.3;6940;0,1852;7055;0,0166
A90A;R29.6;6033;0,161;6050;0,0143
A90A;E53.8;5670;0,1513;5770;0,0136
A90A;E11.90;5554;0,1482;5609;0,0132
A90A;U50.30;4906;0,1309;5058;0,0119
A90A;I48.0;4784;0,1276;4869;0,0115
A90A;E55.9;4428;0,1181;4443;0,0105
A90A;I10.90;4314;0,1151;4318;0,0102
A90A;Z92.2;4032;0,1076;4134;0,0097
A90A;Z96.64;4025;0,1074;4094;0,0096
A90A;R52.2;3881;0,1036;3968;0,0093
A90A;U51.12;3748;0,10;3821;0,009
A90A;R42;3431;0,0915;3478;0,0082
A90A;K59.0;3364;0,0898;3436;0,0081
A90A;I48.2;3210;0,0856;3248;0,0077
A90A;E03.9;2940;0,0784;2962;0,007
A90A;Z96.65;2903;0,0775;2946;0,0069
A90A;Z95.0;2853;0,0761;2888;0,0068
A90A;I50.12;2757;0,0736;2782;0,0066
A90A;H91.1;2667;0,0712;2732;0,0064
A90A;I69.3;2659;0,0709;2697;0,0064
A90A;E79.0;2587;0,069;2599;0,0061
A90A;G63.2;2513;0,0671;2548;0,006
A90A;E03.8;2491;0,0665;2553;0,006
A90A;R32;2383;0,0636;2426;0,0057
A90A;E78.0;2377;0,0634;2397;0,0056
A90A;I50.01;2376;0,0634;2447;0,0058
A90A;E78.2;2357;0,0629;2359;0,0056
A90A;I11.00;2339;0,0624;2366;0,0056
A90A;N40;2301;0,0614;2340;0,0055
A90A;I50.13;2112;0,0564;2145;0,0051
A90A;E78.5;2093;0,0558;2094;0,0049
A90A;N08.3;2039;0,0544;2067;0,0049
A90A;I25.13;1988;0,053;2028;0,0048
A90A;F06.7;1984;0,0529;2039;0,0048
A90A;Z86.7;1935;0,0516;1939;0,0046
A90A;N18.2;1927;0,0514;1976;0,0047
A90A;Z74.0;1700;0,0454;1708;0,004
A90A;M48.06;1695;0,0452;1712;0,004
A90A;N39.0;1694;0,0452;1889;0,0044
A90A;M81.00;1569;0,0419;1586;0,0037
A90A;I25.19;1561;0,0416;1595;0,0038
A90A;G62.9;1543;0,0412;1558;0,0037
A90A;Z95.5;1499;0,04;1501;0,0035
A90A;I25.11;1476;0,0394;1492;0,0035
A90A;R47.1;1386;0,037;1412;0,0033
A90A;F32.9;1379;0,0368;1394;0,0033
A90A;R53;1377;0,0367;1379;0,0032
A90A;Z74.1;1374;0,0367;1374;0,0032
A90A;F03;1372;0,0366;1404;0,0033
A90A;G25.81;1355;0,0362;1379;0,0032
A90A;F32.0;1334;0,0356;1368;0,0032
A90A;E87.6;1333;0,0356;1344;0,0032
A90A;F32.1;1305;0,0348;1316;0,0031
A90A;J44.99;1294;0,0345;1313;0,0031
A90A;I25.12;1276;0,034;1320;0,0031
A90A;Z90.4;1255;0,0335;1256;0,003
A90A;M17.1;1254;0,0335;1268;0,003
A90A;U51.00;1235;0,033;1235;0,0029
A90A;E11.40;1218;0,0325;1303;0,0031
A90A;I11.90;1200;0,032;1203;0,0028
A90A;B96.2;1189;0,0317;1223;0,0029
A90A;R60.0;1156;0,0308;1158;0,0027
A90A;M81.80;1128;0,0301;1129;0,0027
A90A;M47.86;1112;0,0297;1125;0,0026
A90A;E87.1;1102;0,0294;1111;0,0026
A90A;I48.1;1099;0,0293;1118;0,0026
A90A;I10.01;1093;0,0292;1104;0,0026
A90A;I67.3;1090;0,0291;1097;0,0026
A90A;M62.50;1088;0,029;1088;0,0026
A90A;M54.16;1081;0,0288;1086;0,0026
A90A;N39.42;1071;0,0286;1091;0,0026
A90A;E89.0;1065;0,0284;1074;0,0025
A90A;I50.9;1041;0,0278;1094;0,0026
A90A;M81.99;1030;0,0275;1032;0,0024
A90A;R47.0;1015;0,0271;1074;0,0025
A90A;R26.3;1009;0,0269;1009;0,0024
A90A;E11.20;1006;0,0268;1137;0,0027
A90A;E11.72;1003;0,0268;1876;0,0044
A90A;N18.4;995;0,0265;1014;0,0024
A90A;Z95.1;982;0,0262;988;0,0023
A90A;M17.0;968;0,0258;986;0,0023
A90A;G81.0;954;0,0255;975;0,0023
A90A;I25.0;954;0,0255;960;0,0023
A90A;J44.89;952;0,0254;974;0,0023
A90A;M17.9;950;0,0253;954;0,0022
A90A;I25.22;934;0,0249;948;0,0022
A90A;Z99.8;919;0,0245;919;0,0022
A90A;I67.88;918;0,0245;923;0,0022
A90A;U50.40;889;0,0237;908;0,0021
A90A;R13.9;879;0,0235;892;0,0021
A90A;I34.0;879;0,0235;883;0,0021
A90A;U50.00;879;0,0235;881;0,0021
A90A;E78.4;878;0,0234;878;0,0021
A90A;R26.2;874;0,0233;884;0,0021
A90A;M54.5;864;0,0231;872;0,0021
A90A;G47.0;856;0,0228;863;0,002
A90A;I48.9;850;0,0227;850;0,002
A90A;M16.0;839;0,0224;860;0,002
A90A;M15.9;837;0,0223;861;0,002
A90A;M16.1;826;0,022;837;0,002
A90A;M54.4;810;0,0216;817;0,0019
A90A;F00.1;800;0,0213;811;0,0019
A90A;N39.48;799;0,0213;800;0,0019
A90A;G62.88;795;0,0212;798;0,0019
A90A;U51.22;791;0,0211;804;0,0019
A90A;G51.0;759;0,0203;768;0,0018
A90A;M19.91;758;0,0202;762;0,0018
A90A;Z85.3;726;0,0194;735;0,0017
A90A;F32.8;709;0,0189;711;0,0017
A90A;R54;696;0,0186;702;0,0017
A90A;I87.20;680;0,0181;683;0,0016
A90A;M16.9;677;0,0181;680;0,0016
A90A;E66.00;659;0,0176;660;0,0016
A90A;E86;646;0,0172;654;0,0015
A90A;Z95.88;627;0,0167;632;0,0015
A90A;R06.0;624;0,0166;632;0,0015
A90A;K21.0;622;0,0166;624;0,0015
A90A;I79.2;619;0,0165;628;0,0015
A90A;Z90.7;619;0,0165;621;0,0015
A90A;E87.5;614;0,0164;622;0,0015
A90A;U51.10;614;0,0164;614;0,0014
A90A;G30.1;613;0,0164;659;0,0016
A90A;Y57.9;611;0,0163;650;0,0015
A90A;I27.28;608;0,0162;612;0,0014
A90A;M47.99;608;0,0162;611;0,0014
A90A;G81.9;602;0,0161;605;0,0014
A90A;G47.31;592;0,0158;595;0,0014
A90A;M51.2;589;0,0157;600;0,0014
A90A;I65.2;585;0,0156;591;0,0014
A90A;D50.8;582;0,0155;585;0,0014
A90A;F43.2;581;0,0155;595;0,0014
A90A;N19;579;0,0154;581;0,0014
A90A;M47.26;571;0,0152;578;0,0014
A90A;M47.80;570;0,0152;577;0,0014
A90A;Z98.8;566;0,0151;567;0,0013
A90A;M19.01;562;0,015;575;0,0014
A90A;Z85.0;559;0,0149;567;0,0013
A90A;G20.90;558;0,0149;567;0,0013
A90A;I70.22;555;0,0148;560;0,0013
A90A;H35.3;552;0,0147;558;0,0013
A90A;F00.2;540;0,0144;543;0,0013
A90A;D64.8;534;0,0142;535;0,0013
A90A;G57.3;530;0,0141;538;0,0013
A90A;I70.29;524;0,014;528;0,0012
A90A;H40.9;521;0,0139;526;0,0012
A90A;R15;512;0,0137;518;0,0012
A90A;I44.0;511;0,0136;512;0,0012
A90A;I35.0;504;0,0134;508;0,0012
A90A;I95.1;498;0,0133;500;0,0012
A90A;Z85.4;493;0,0132;501;0,0012
A90A;M81.09;483;0,0129;492;0,0012
A90A;E46;481;0,0128;508;0,0012
A90A;K57.30;474;0,0126;475;0,0011
A90A;J45.9;472;0,0126;476;0,0011
A90A;M15.8;472;0,0126;474;0,0011
A90A;R27.8;467;0,0125;469;0,0011
A90A;Z54.0;463;0,0124;508;0,0012
A90A;G81.1;457;0,0122;468;0,0011
A90A;D64.9;457;0,0122;459;0,0011
A90A;I83.9;457;0,0122;458;0,0011
A90A;R64;449;0,012;459;0,0011
A90A;K44.9;444;0,0118;446;0,0011
A90A;D50.9;440;0,0117;441;0,001
A90A;U51.11;439;0,0117;439;0,001
A90A;E66.01;432;0,0115;435;0,001
A90A;Z96.60;426;0,0114;433;0,001
A90A;M42.16;423;0,0113;430;0,001
A90A;R11;405;0,0108;411;0,001
A90A;R26.0;403;0,0108;407;0,001
A90A;Z99.9;402;0,0107;402;0,0009
A90A;M54.2;401;0,0107;403;0,0009
A90A;K29.5;401;0,0107;402;0,0009
A90A;I25.10;400;0,0107;403;0,0009
A90A;E61.1;399;0,0106;402;0,0009
A90A;I69.4;395;0,0105;413;0,001
A90A;G30.8;388;0,0104;438;0,001
A90A;F45.41;383;0,0102;384;0,0009
A90A;K76.0;382;0,0102;382;0,0009
A90A;M25.56;380;0,0101;383;0,0009
A90A;M81.89;379;0,0101;379;0,0009
A90A;F01.8;378;0,0101;378;0,0009
A90A;D63.8;377;0,0101;383;0,0009
A90A;F33.8;376;0,01;376;0,0009
A90A;S71.84;374;0,01;376;0,0009
A90A;Z88.0;374;0,01;374;0,0009
A90A;E66.80;371;0,0099;371;0,0009
A90A;G46.8;367;0,0098;368;0,0009
A90A;E11.91;362;0,0097;368;0,0009
A90A;I50.11;362;0,0097;364;0,0009
A90A;M25.51;361;0,0096;361;0,0009
A90A;Z88.8;360;0,0096;360;0,0008
A90A;E05.9;357;0,0095;358;0,0008
A90A;I35.1;355;0,0095;357;0,0008
A90A;I25.5;350;0,0093;352;0,0008
A90A;Z60;349;0,0093;349;0,0008
A90A;R55;347;0,0093;354;0,0008
A90A;Z95.3;346;0,0092;349;0,0008
A90A;I95.2;340;0,0091;364;0,0009
A90A;Z97.8;340;0,0091;343;0,0008
A90A;F01.3;334;0,0089;343;0,0008
A90A;M06.99;334;0,0089;336;0,0008
A90A;M80.08;331;0,0088;345;0,0008
A90A;G40.9;326;0,0087;330;0,0008
A90A;Z85.5;324;0,0086;328;0,0008
A90A;E44.1;324;0,0086;326;0,0008
A90A;M81.90;318;0,0085;320;0,0008
A90A;Z48.8;318;0,0085;318;0,0007
A90A;F17.1;317;0,0085;317;0,0007
A90A;E66.99;316;0,0084;316;0,0007
A90A;M47.90;316;0,0084;316;0,0007
A90A;G20.10;314;0,0084;319;0,0008
A90A;R63.4;313;0,0084;314;0,0007
A90A;E83.58;312;0,0083;314;0,0007
A90A;K29.6;311;0,0083;312;0,0007
A90A;K21.9;307;0,0082;309;0,0007
A90A;I70.20;306;0,0082;308;0,0007
A90A;E43;306;0,0082;307;0,0007
A90A;F33.1;303;0,0081;304;0,0007
A90A;K80.20;301;0,008;301;0,0007
A90A;Z87.8;299;0,008;299;0,0007
A90A;R20.2;298;0,008;309;0,0007
A90A;E66.90;298;0,008;299;0,0007
A90A;E14.90;296;0,0079;303;0,0007
A90A;R00.1;294;0,0078;305;0,0007
A90A;M06.90;294;0,0078;295;0,0007
A90A;M35.3;292;0,0078;295;0,0007
A90A;Z95.4;291;0,0078;296;0,0007
A90A;R49.0;289;0,0077;298;0,0007
A90A;D62;279;0,0074;282;0,0007
A90A;I36.1;278;0,0074;280;0,0007
A90A;E05.8;276;0,0074;282;0,0007
A90A;F41.2;275;0,0073;281;0,0007
A90A;H91.9;274;0,0073;276;0,0007
A90A;I50.14;272;0,0073;276;0,0007
A90A;M79.10;271;0,0072;271;0,0006
A90A;E66.02;270;0,0072;277;0,0007
A90A;H26.9;268;0,0072;269;0,0006
A90A;G25.0;266;0,0071;269;0,0006
A90A;Z54.4;263;0,007;276;0,0007
A90A;I07.1;263;0,007;265;0,0006
A90A;F33.9;262;0,007;262;0,0006
A90A;I89.09;259;0,0069;260;0,0006
A90A;Z90.5;259;0,0069;260;0,0006
A90A;I70.21;258;0,0069;260;0,0006
A90A;G55.3;257;0,0069;262;0,0006
A90A;F62.80;257;0,0069;257;0,0006
A90A;C61;255;0,0068;257;0,0006
A90A;M42.10;253;0,0068;254;0,0006
A90A;N39.3;253;0,0068;253;0,0006
A90A;R63.3;253;0,0068;253;0,0006
A90A;G56.0;252;0,0067;254;0,0006
A90A;H40.8;251;0,0067;254;0,0006
A90A;M15.0;251;0,0067;252;0,0006
A90A;Z92.3;249;0,0066;253;0,0006
A90A;M48.09;247;0,0066;249;0,0006
A90A;E11.73;246;0,0066;479;0,0011
A90A;H81.1;246;0,0066;249;0,0006
A90A;S41.84;242;0,0065;251;0,0006
A90A;Z87.1;240;0,0064;241;0,0006
A90A;G55.1;238;0,0064;240;0,0006
A90A;T88.7;238;0,0064;239;0,0006
A90A;J91;235;0,0063;237;0,0006
A90A;G47.39;235;0,0063;236;0,0006
A90A;I50.19;235;0,0063;235;0,0006
A90A;R41.0;234;0,0062;236;0,0006
A90A;I49.3;231;0,0062;231;0,0005
A90A;R20.1;229;0,0061;235;0,0006
A90A;Z95.2;227;0,0061;229;0,0005
A90A;R52.0;225;0,006;230;0,0005
A90A;N18.9;225;0,006;227;0,0005
A90A;I11.01;225;0,006;226;0,0005
A90A;Z50.1;225;0,006;225;0,0005
A90A;R47.8;224;0,006;257;0,0006
A90A;I51.7;224;0,006;224;0,0005
A90A;M47.82;222;0,0059;224;0,0005
A90A;E88.0;220;0,0059;220;0,0005
A90A;I08.1;220;0,0059;220;0,0005
A90A;J06.9;219;0,0058;221;0,0005
A90A;N28.1;218;0,0058;219;0,0005
A90A;E44.0;214;0,0057;222;0,0005
A90A;G47.9;214;0,0057;214;0,0005
A90A;R52.9;213;0,0057;215;0,0005
A90A;I42.0;212;0,0057;214;0,0005
A90A;J44.82;211;0,0056;217;0,0005
A90A;G55.2;210;0,0056;220;0,0005
A90A;Z86.6;209;0,0056;211;0,0005
A90A;M54.12;209;0,0056;209;0,0005
A90A;R48.2;208;0,0055;212;0,0005
A90A;I49.5;207;0,0055;208;0,0005
A90A;K29.7;207;0,0055;208;0,0005
A90A;R25.2;206;0,0055;214;0,0005
A90A;R51;206;0,0055;213;0,0005
A90A;M81.08;205;0,0055;223;0,0005
A90A;F01.9;205;0,0055;207;0,0005
A90A;K29.1;204;0,0054;207;0,0005
A90A;H53.4;202;0,0054;206;0,0005
A90A;G31.0;201;0,0054;201;0,0005
A90A;I67.2;200;0,0053;204;0,0005
A90A;I13.20;200;0,0053;203;0,0005
A90A;R20.8;200;0,0053;202;0,0005
A90A;E11.74;199;0,0053;343;0,0008
A90A;I45.1;199;0,0053;199;0,0005
A90A;K86.8;198;0,0053;200;0,0005
A90A;Z48.0;198;0,0053;198;0,0005
A90A;J44.83;194;0,0052;197;0,0005
A90A;R13.0;194;0,0052;195;0,0005
A90A;M75.1;193;0,0051;194;0,0005
A90A;Z92.6;192;0,0051;195;0,0005
A90A;Z90.1;192;0,0051;193;0,0005
A90A;I08.3;192;0,0051;192;0,0005
A90A;R52.1;192;0,0051;192;0,0005
A90A;M43.16;191;0,0051;194;0,0005
A90A;M54.80;191;0,0051;192;0,0005
A90A;U50.31;191;0,0051;191;0,0004
A90A;Z85.8;189;0,005;190;0,0004
A90A;M48.02;188;0,005;194;0,0005
A90A;M75.4;188;0,005;191;0,0004
A90A;F32.2;187;0,005;190;0,0004
A90A;G20.00;187;0,005;188;0,0004
A90A;E66.81;186;0,005;187;0,0004
A90A;M47.96;185;0,0049;216;0,0005
A90A;Z96.1;184;0,0049;194;0,0005
A90A;J96.10;184;0,0049;184;0,0004
A90A;M25.55;181;0,0048;181;0,0004
A90A;M54.10;181;0,0048;181;0,0004
A90A;Z11;180;0,0048;180;0,0004
A90A;M47.84;179;0,0048;188;0,0004
A90A;Z90.3;179;0,0048;185;0,0004
A90A;E66.91;179;0,0048;182;0,0004
A90A;S31.84;177;0,0047;191;0,0004
A90A;G83.2;176;0,0047;178;0,0004
A90A;G40.2;176;0,0047;177;0,0004
A90A;Z54.8;175;0,0047;209;0,0005
A90A;I50.03;174;0,0046;176;0,0004
A90A;F01.2;173;0,0046;174;0,0004
A90A;E04.9;173;0,0046;173;0,0004
A90A;M62.59;173;0,0046;173;0,0004
A90A;Z92.4;172;0,0046;172;0,0004
A90A;H54.0;171;0,0046;172;0,0004
A90A;I10.91;171;0,0046;171;0,0004
A90A;F41.9;170;0,0045;170;0,0004
A90A;E11.21;169;0,0045;212;0,0005
A90A;H54.4;169;0,0045;172;0,0004
A90A;B95.2;166;0,0044;167;0,0004
A90A;M80.88;166;0,0044;167;0,0004
A90A;F02.3;165;0,0044;166;0,0004
A90A;N30.0;164;0,0044;178;0,0004
A90A;I44.7;164;0,0044;164;0,0004
A90A;E66.82;162;0,0043;162;0,0004
A90A;T81.8;161;0,0043;162;0,0004
A90A;R25.1;159;0,0042;162;0,0004
A90A;R39.1;159;0,0042;160;0,0004
A90A;I70.24;158;0,0042;162;0,0004
A90A;G31.9;158;0,0042;158;0,0004
A90A;G83.1;157;0,0042;158;0,0004
A90A;F17.2;156;0,0042;158;0,0004
A90A;M80.00;153;0,0041;157;0,0004
A90A;I50.04;153;0,0041;154;0,0004
A90A;M62.30;153;0,0041;153;0,0004
A90A;R73.0;153;0,0041;153;0,0004
A90A;F41.0;152;0,0041;154;0,0004
A90A;I25.9;152;0,0041;154;0,0004
A90A;M79.70;152;0,0041;154;0,0004
A90A;M48.00;151;0,004;153;0,0004
A90A;L97;149;0,004;160;0,0004
A90A;J44.19;149;0,004;152;0,0004
A90A;I70.8;148;0,0039;148;0,0003
A90A;Z87.3;148;0,0039;148;0,0003
A90A;M51.1;147;0,0039;155;0,0004
A90A;I50.00;147;0,0039;149;0,0004
A90A;D52.9;147;0,0039;147;0,0003
A90A;I69.1;146;0,0039;150;0,0004
A90A;R29.5;146;0,0039;147;0,0003
A90A;S32.01;145;0,0039;148;0,0003
A90A;H40.1;144;0,0038;145;0,0003
A90A;E53.1;144;0,0038;144;0,0003
A90A;N18.5;143;0,0038;152;0,0004
A90A;L30.4;142;0,0038;147;0,0003
