IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
A90A;3-820;145;0,0039;146;0,0003
A90A;9-404.0;143;0,0038;145;0,0003
A90A;1-901.1;113;0,003;114;0,0002
A90A;3-993;107;0,0029;109;0,0002
A90A;1-266.0;105;0,0028;113;0,0002
A90A;8-650;102;0,0027;117;0,0002
A90A;3-035;94;0,0025;104;0,0002
A90A;1-204.2;92;0,0025;95;0,0002
A90A;3-220;89;0,0024;89;0,0002
A90A;9-411.24;86;0,0023;89;0,0002
A90A;1-902.0;83;0,0022;86;0,0002
A90A;3-202;83;0,0022;84;0,0002
A90A;1-760;77;0,0021;78;0,0002
A90A;9-401.23;77;0,0021;78;0,0002
A90A;1-208.2;73;0,0019;74;0,0001
A90A;9-411.25;73;0,0019;73;0,0001
A90A;3-20x;68;0,0018;69;0,0001
A90A;3-823;66;0,0018;83;0,0002
A90A;8-800.c0;59;0,0016;59;0,0001
A90A;3-806;58;0,0015;62;0,0001
A90A;3-226;58;0,0015;59;0,0001
A90A;3-034;56;0,0015;76;0,0002
A90A;3-994;56;0,0015;61;0,0001
A90A;9-401.31;50;0,0013;50;0,0001
A90A;1-650.1;48;0,0013;52;0,0001
A90A;3-207;48;0,0013;49;0,0001
A90A;1-440.9;48;0,0013;48;0,0001
A90A;9-410.24;45;0,0012;45;0,0001
A90A;1-902.1;44;0,0012;44;0,0001
A90A;1-715;38;0,001;39;0,0001
A90A;8-900;33;0,0009;35;0,0001
A90A;3-701;33;0,0009;33;0,0001
A90A;8-191.5;31;0,0008;31;0,0001
A90A;9-984.a;31;0,0008;31;0,0001
A90A;3-24x;29;0,0008;29;0,0001
A90A;8-017.0;29;0,0008;29;0,0001
A90A;8-522.30;28;0,0007;291;0,0006
A90A;3-705.0;28;0,0007;28;0,0001
A90A;8-527.8;26;0,0007;40;0,0001
A90A;8-529.7;26;0,0007;39;0,0001
A90A;1-610.0;26;0,0007;28;0,0001
A90A;1-900.0;26;0,0007;27;0,0001
A90A;3-052;26;0,0007;27;0,0001
A90A;1-650.2;25;0,0007;25;0,00
A90A;8-528.8;24;0,0006;37;0,0001
A90A;3-137;24;0,0006;25;0,00
A90A;8-550.1;24;0,0006;24;0,00
A90A;8-561.2;24;0,0006;24;0,00
A90A;3-84x;23;0,0006;28;0,0001
A90A;8-133.0;21;0,0006;21;0,00
A90A;1-713;20;0,0005;20;0,00
A90A;3-221;20;0,0005;20;0,00
A90A;9-410.25;20;0,0005;20;0,00
A90A;3-100.0;19;0,0005;21;0,00
A90A;8-914.12;19;0,0005;20;0,00
A90A;1-712;19;0,0005;19;0,00
A90A;8-930;18;0,0005;20;0,00
A90A;3-724.0;18;0,0005;19;0,00
A90A;1-631.0;18;0,0005;18;0,00
A90A;9-410.14;18;0,0005;18;0,00
A90A;8-981.0;17;0,0005;18;0,00
A90A;1-791;17;0,0005;17;0,00
A90A;3-228;17;0,0005;17;0,00
A90A;8-020.x;17;0,0005;17;0,00
A90A;8-560.x;17;0,0005;17;0,00
A90A;3-805;16;0,0004;17;0,00
A90A;3-828;16;0,0004;17;0,00
A90A;1-444.7;16;0,0004;16;0,00
A90A;3-223;16;0,0004;16;0,00
A90A;3-750;16;0,0004;16;0,00
A90A;3-821;16;0,0004;16;0,00
A90A;3-80x;15;0,0004;15;0,00
A90A;1-661;14;0,0004;14;0,00
A90A;3-825;14;0,0004;14;0,00
A90A;1-242;13;0,0003;13;0,00
A90A;1-650.0;13;0,0003;13;0,00
A90A;1-651;13;0,0003;13;0,00
A90A;3-201;13;0,0003;13;0,00
A90A;3-808;13;0,0003;13;0,00
A90A;8-171.0;13;0,0003;13;0,00
A90A;8-191.00;13;0,0003;13;0,00
A90A;9-401.01;13;0,0003;13;0,00
A90A;8-020.5;12;0,0003;14;0,00
A90A;3-841;12;0,0003;13;0,00
A90A;1-632.1;12;0,0003;12;0,00
A90A;8-981.1;12;0,0003;12;0,00
A90A;3-826;11;0,0003;13;0,00
A90A;5-469.e3;11;0,0003;11;0,00
A90A;8-151.4;11;0,0003;11;0,00
A90A;1-208.3;10;0,0003;19;0,00
A90A;3-705.1;10;0,0003;10;0,00
A90A;3-801;10;0,0003;10;0,00
A90A;8-390.1;10;0,0003;10;0,00
A90A;1-208.1;9;0,0002;9;0,00
A90A;1-266.1;9;0,0002;9;0,00
A90A;5-452.61;9;0,0002;9;0,00
A90A;8-191.10;9;0,0002;9;0,00
A90A;8-191.x;9;0,0002;9;0,00
A90A;8-547.31;9;0,0002;9;0,00
A90A;3-134;8;0,0002;9;0,00
A90A;8-917.13;8;0,0002;9;0,00
A90A;1-999.1;8;0,0002;8;0,00
A90A;3-82a;8;0,0002;8;0,00
A90A;8-917.03;8;0,0002;8;0,00
A90A;1-208.4;7;0,0002;11;0,00
A90A;1-653;7;0,0002;8;0,00
A90A;1-207.1;7;0,0002;7;0,00
A90A;1-444.6;7;0,0002;7;0,00
A90A;1-654.1;7;0,0002;7;0,00
A90A;3-056;7;0,0002;7;0,00
A90A;3-227;7;0,0002;7;0,00
A90A;3-804;7;0,0002;7;0,00
A90A;5-449.d3;7;0,0002;7;0,00
A90A;8-152.1;7;0,0002;7;0,00
A90A;1-208.x;6;0,0002;10;0,00
A90A;1-204.3;6;0,0002;6;0,00
A90A;3-843.0;6;0,0002;6;0,00
A90A;8-192.0g;6;0,0002;6;0,00
A90A;8-933;6;0,0002;6;0,00
A90A;8-980.10;6;0,0002;6;0,00
A90A;1-266.2;5;0,0001;5;0,00
A90A;1-620.00;5;0,0001;5;0,00
A90A;1-714;5;0,0001;5;0,00
A90A;3-030;5;0,0001;5;0,00
A90A;3-13b;5;0,0001;5;0,00
A90A;3-702.0;5;0,0001;5;0,00
A90A;5-449.e3;5;0,0001;5;0,00
A90A;5-452.62;5;0,0001;5;0,00
A90A;5-469.d3;5;0,0001;5;0,00
A90A;8-800.0;5;0,0001;5;0,00
A90A;3-724.x;4;0,0001;5;0,00
A90A;8-192.1g;4;0,0001;5;0,00
A90A;1-208.0;4;0,0001;4;0,00
A90A;1-630.0;4;0,0001;4;0,00
A90A;1-632.x;4;0,0001;4;0,00
A90A;8-158.h;4;0,0001;4;0,00
A90A;8-192.0d;4;0,0001;4;0,00
A90A;8-560.3;4;0,0001;4;0,00
A90A;8-640.0;4;0,0001;4;0,00
A90A;9-401.10;4;0,0001;4;0,00
A90B;8-98a.0;316;1,00;827;0,8053
A90B;9-401.50;48;0,1519;48;0,0467
A90B;3-200;45;0,1424;45;0,0438
A90B;9-984.7;31;0,0981;31;0,0302
A90B;9-984.6;14;0,0443;14;0,0136
A90B;9-984.8;14;0,0443;14;0,0136
A90B;1-902.1;7;0,0222;7;0,0068
A90B;8-800.c0;5;0,0158;5;0,0049
B15Z;8-522.90;213;0,5933;3820;0,3821
B15Z;8-527.8;183;0,5097;246;0,0246
B15Z;8-527.1;169;0,4708;216;0,0216
B15Z;8-529.8;144;0,4011;179;0,0179
B15Z;8-522.91;131;0,3649;1619;0,1619
B15Z;3-990;121;0,337;221;0,0221
B15Z;3-820;102;0,2841;119;0,0119
B15Z;8-528.9;95;0,2646;136;0,0136
B15Z;3-995;84;0,234;95;0,0095
B15Z;8-529.3;82;0,2284;111;0,0111
B15Z;3-200;71;0,1978;82;0,0082
B15Z;8-528.6;67;0,1866;101;0,0101
B15Z;8-527.7;62;0,1727;71;0,0071
B15Z;8-529.x;61;0,1699;61;0,0061
B15Z;8-522.b0;46;0,1281;533;0,0533
B15Z;8-522.b1;44;0,1226;256;0,0256
B15Z;8-522.d0;41;0,1142;482;0,0482
B15Z;8-523.10;38;0,1058;469;0,0469
B15Z;3-220;33;0,0919;35;0,0035
B15Z;3-84x;26;0,0724;28;0,0028
B15Z;8-522.d1;22;0,0613;89;0,0089
B15Z;3-800;20;0,0557;22;0,0022
B15Z;8-522.30;18;0,0501;165;0,0165
B15Z;8-527.0;14;0,039;14;0,0014
B15Z;8-900;13;0,0362;148;0,0148
B15Z;3-221;12;0,0334;13;0,0013
B15Z;3-823;12;0,0334;12;0,0012
B15Z;8-527.2;12;0,0334;12;0,0012
B15Z;8-529.7;12;0,0334;12;0,0012
B15Z;8-529.4;10;0,0279;11;0,0011
B15Z;8-542.11;8;0,0223;29;0,0029
B15Z;3-993;8;0,0223;11;0,0011
B15Z;3-802;8;0,0223;10;0,001
B15Z;3-201;8;0,0223;8;0,0008
B15Z;3-222;8;0,0223;8;0,0008
B15Z;8-527.6;7;0,0195;197;0,0197
B15Z;3-225;7;0,0195;7;0,0007
B15Z;3-750;7;0,0195;7;0,0007
B15Z;6-002.ej;7;0,0195;7;0,0007
B15Z;8-930;6;0,0167;52;0,0052
B15Z;8-523.11;6;0,0167;36;0,0036
B15Z;6-002.eg;6;0,0167;6;0,0006
B15Z;3-226;5;0,0139;6;0,0006
B15Z;3-82x;5;0,0139;5;0,0005
B15Z;6-002.ee;5;0,0139;5;0,0005
B15Z;8-800.c0;4;0,0111;5;0,0005
B15Z;3-828;4;0,0111;4;0,0004
B15Z;6-002.e6;4;0,0111;4;0,0004
B15Z;6-002.e8;4;0,0111;4;0,0004
B15Z;6-002.ec;4;0,0111;4;0,0004
B15Z;6-002.eh;4;0,0111;4;0,0004
B15Z;8-523.00;4;0,0111;4;0,0004
B15Z;9-984.8;4;0,0111;4;0,0004
B16A;8-527.8;30;0,3947;39;0,0446
B16A;8-529.8;28;0,3684;36;0,0412
B16A;8-523.10;27;0,3553;158;0,1808
B16A;8-527.1;26;0,3421;34;0,0389
B16A;8-522.90;25;0,3289;142;0,1625
B16A;8-528.6;16;0,2105;63;0,0721
B16A;3-990;13;0,1711;21;0,024
B16A;8-522.91;12;0,1579;70;0,0801
B16A;8-528.9;10;0,1316;13;0,0149
B16A;3-820;10;0,1316;11;0,0126
B16A;8-522.d0;9;0,1184;37;0,0423
B16A;3-995;8;0,1053;10;0,0114
B16A;8-522.d1;7;0,0921;12;0,0137
B16A;8-522.30;6;0,0789;34;0,0389
B16A;8-529.3;6;0,0789;8;0,0092
B16A;8-522.b0;5;0,0658;23;0,0263
B16A;3-200;5;0,0658;6;0,0069
B16A;8-527.7;5;0,0658;6;0,0069
B16A;8-529.x;5;0,0658;5;0,0057
B16A;8-522.b1;4;0,0526;22;0,0252
B16A;3-220;4;0,0526;4;0,0046
B16A;3-221;4;0,0526;4;0,0046
B16A;8-527.0;4;0,0526;4;0,0046
B16A;8-529.7;4;0,0526;4;0,0046
B16B;8-527.8;112;0,5685;132;0,0742
B16B;8-529.8;106;0,5381;118;0,0663
B16B;8-527.1;104;0,5279;115;0,0646
B16B;3-990;100;0,5076;171;0,0961
B16B;8-528.9;93;0,4721;102;0,0573
B16B;3-995;89;0,4518;95;0,0534
B16B;3-200;81;0,4112;85;0,0478
B16B;8-527.7;79;0,401;83;0,0466
B16B;3-820;77;0,3909;79;0,0444
B16B;8-529.x;66;0,335;66;0,0371
B16B;8-522.90;62;0,3147;234;0,1315
B16B;8-522.d0;15;0,0761;85;0,0478
B16B;8-523.10;15;0,0761;35;0,0197
B16B;3-84x;15;0,0761;15;0,0084
B16B;8-522.91;11;0,0558;22;0,0124
B16B;8-527.2;10;0,0508;10;0,0056
B16B;8-528.6;9;0,0457;18;0,0101
B16B;8-529.4;9;0,0457;9;0,0051
B16B;8-522.b1;7;0,0355;18;0,0101
B16B;3-823;7;0,0355;10;0,0056
B16B;3-993;7;0,0355;9;0,0051
B16B;3-220;7;0,0355;7;0,0039
B16B;3-800;7;0,0355;7;0,0039
B16B;9-984.b;6;0,0305;6;0,0034
B16B;8-523.00;5;0,0254;10;0,0056
B16B;3-202;5;0,0254;5;0,0028
B16B;8-528.8;5;0,0254;5;0,0028
B16B;9-401.30;5;0,0254;5;0,0028
B16B;9-984.8;5;0,0254;5;0,0028
B16B;8-542.11;4;0,0203;33;0,0185
B16B;8-179.x;4;0,0203;13;0,0073
B16B;8-522.b0;4;0,0203;13;0,0073
B16B;8-900;4;0,0203;8;0,0045
B16B;8-527.6;4;0,0203;6;0,0034
B16B;3-222;4;0,0203;4;0,0022
B16B;3-225;4;0,0203;4;0,0022
B16B;8-527.0;4;0,0203;4;0,0022
B16B;8-529.3;4;0,0203;4;0,0022
B16B;8-800.c0;4;0,0203;4;0,0022
B16B;9-984.7;4;0,0203;4;0,0022
B17D;5-056.8;60;0,7407;69;0,3399
B17D;5-986.x;60;0,7407;60;0,2956
B17D;5-056.6;11;0,1358;11;0,0542
B17D;1-513.8;7;0,0864;7;0,0345
B17D;5-056.9;7;0,0864;7;0,0345
B17D;1-502.6;5;0,0617;5;0,0246
B17D;1-502.5;4;0,0494;4;0,0197
B46Z;9-403.1;35;0,6481;84;0,4221
B46Z;9-403.0;22;0,4074;22;0,1106
B46Z;1-207.0;19;0,3519;23;0,1156
B46Z;9-401.00;15;0,2778;15;0,0754
B46Z;1-902.0;10;0,1852;30;0,1508
B46Z;1-207.1;7;0,1296;7;0,0352
B46Z;3-800;4;0,0741;5;0,0251
B47A;8-918.10;77;0,8462;77;0,7549
B47A;8-918.14;12;0,1319;12;0,1176
B47A;3-841;4;0,044;4;0,0392
B47B;8-918.00;14;1,00;14;0,7368
B47B;8-561.1;5;0,3571;5;0,2632
B60A;8-011.2;17;0,3091;36;0,2069
B60A;1-208.2;11;0,20;14;0,0805
B60A;1-206;9;0,1636;18;0,1034
B60A;3-802;9;0,1636;13;0,0747
B60A;1-208.4;7;0,1273;9;0,0517
B60A;1-205;6;0,1091;9;0,0517
B60A;1-204.2;6;0,1091;7;0,0402
B60A;3-800;5;0,0909;5;0,0287
B60A;8-011.1;4;0,0727;8;0,046
B60A;3-806;4;0,0727;4;0,023
B60B;8-011.2;33;0,2895;34;0,2099
B60B;6-003.8;16;0,1404;16;0,0988
B60B;1-208.2;12;0,1053;17;0,1049
B60B;1-204.2;11;0,0965;11;0,0679
B60B;1-208.4;8;0,0702;8;0,0494
B60B;1-206;5;0,0439;10;0,0617
B60B;1-205;5;0,0439;5;0,0309
B60B;1-910;5;0,0439;5;0,0309
B60B;8-020.x;5;0,0439;5;0,0309
B60B;8-561.1;5;0,0439;5;0,0309
B60B;8-151.4;4;0,0351;4;0,0247
B61B;1-334.1;7;0,1077;7;0,0323
B61B;1-910;6;0,0923;6;0,0276
B61B;8-91c.21;4;0,0615;23;0,106
B61B;8-91c.23;4;0,0615;18;0,0829
B61B;8-542.11;4;0,0615;17;0,0783
B61B;1-902.0;4;0,0615;5;0,023
B63Z;1-901.0;246;0,231;258;0,1426
B63Z;1-204.2;223;0,2094;223;0,1233
B63Z;1-207.0;204;0,1915;205;0,1133
B63Z;3-800;97;0,0911;109;0,0603
B63Z;1-901.1;91;0,0854;91;0,0503
B63Z;3-200;71;0,0667;73;0,0404
B63Z;3-990;69;0,0648;85;0,047
B63Z;3-035;64;0,0601;65;0,0359
B63Z;1-206;52;0,0488;81;0,0448
B63Z;1-247;46;0,0432;46;0,0254
B63Z;3-994;37;0,0347;47;0,026
B63Z;8-561.1;36;0,0338;36;0,0199
B63Z;1-208.2;34;0,0319;44;0,0243
B63Z;3-820;32;0,03;33;0,0182
B63Z;3-993;30;0,0282;31;0,0171
B63Z;3-802;20;0,0188;24;0,0133
B63Z;3-750;20;0,0188;20;0,0111
B63Z;1-208.6;19;0,0178;19;0,0105
B63Z;1-208.4;18;0,0169;22;0,0122
B63Z;9-984.8;17;0,016;17;0,0094
B63Z;1-902.1;16;0,015;16;0,0088
B63Z;1-791;15;0,0141;15;0,0083
B63Z;3-997;15;0,0141;15;0,0083
B63Z;9-984.7;15;0,0141;15;0,0083
B63Z;3-740;12;0,0113;12;0,0066
B63Z;1-205;10;0,0094;11;0,0061
B63Z;1-771;10;0,0094;10;0,0055
B63Z;1-902.0;10;0,0094;10;0,0055
B63Z;9-401.00;8;0,0075;8;0,0044
B63Z;8-903;7;0,0066;8;0,0044
B63Z;1-204.1;7;0,0066;7;0,0039
B63Z;1-20a.31;6;0,0056;6;0,0033
B63Z;1-20a.32;6;0,0056;6;0,0033
B63Z;1-20a.33;6;0,0056;6;0,0033
B63Z;8-151.4;6;0,0056;6;0,0033
B63Z;1-20a.20;5;0,0047;5;0,0028
B63Z;1-798.x;5;0,0047;5;0,0028
B63Z;3-203;4;0,0038;5;0,0028
B63Z;3-823;4;0,0038;5;0,0028
B63Z;3-700;4;0,0038;4;0,0022
B63Z;3-80x;4;0,0038;4;0,0022
B63Z;9-984.6;4;0,0038;4;0,0022
B63Z;9-984.b;4;0,0038;4;0,0022
B64Z;1-901.0;201;0,3424;207;0,2177
B64Z;1-207.0;79;0,1346;80;0,0841
B64Z;1-204.2;73;0,1244;73;0,0768
B64Z;3-035;60;0,1022;60;0,0631
B64Z;1-247;41;0,0698;41;0,0431
B64Z;9-401.02;35;0,0596;36;0,0379
B64Z;3-200;35;0,0596;35;0,0368
B64Z;3-800;33;0,0562;37;0,0389
B64Z;9-410.05;33;0,0562;33;0,0347
B64Z;9-320;32;0,0545;32;0,0336
B64Z;1-901.1;28;0,0477;30;0,0315
B64Z;9-401.00;23;0,0392;23;0,0242
B64Z;1-206;20;0,0341;34;0,0358
B64Z;1-902.0;20;0,0341;20;0,021
B64Z;3-990;17;0,029;20;0,021
B64Z;8-561.1;14;0,0239;14;0,0147
B64Z;3-820;13;0,0221;15;0,0158
B64Z;1-902.1;13;0,0221;13;0,0137
B64Z;3-994;11;0,0187;14;0,0147
B64Z;1-208.2;10;0,017;13;0,0137
B64Z;1-208.4;10;0,017;12;0,0126
B64Z;9-984.7;8;0,0136;8;0,0084
B64Z;9-410.06;7;0,0119;7;0,0074
B64Z;9-401.01;6;0,0102;6;0,0063
B64Z;3-802;5;0,0085;6;0,0063
B64Z;1-208.6;5;0,0085;5;0,0053
B64Z;1-791;5;0,0085;5;0,0053
B64Z;9-984.8;5;0,0085;5;0,0053
B64Z;3-740;4;0,0068;4;0,0042
B64Z;9-404.2;4;0,0068;4;0,0042
B64Z;9-410.07;4;0,0068;4;0,0042
B66B;3-820;4;0,5714;5;0,1563
B66C;3-820;1611;0,6268;1677;0,1829
B66C;3-823;487;0,1895;586;0,0639
B66C;8-542.11;469;0,1825;1913;0,2087
B66C;3-800;404;0,1572;414;0,0452
B66C;8-903;399;0,1553;434;0,0473
B66C;3-993;351;0,1366;358;0,039
B66C;8-900;285;0,1109;297;0,0324
B66C;3-990;254;0,0988;273;0,0298
B66C;8-930;149;0,058;172;0,0188
B66C;3-802;122;0,0475;166;0,0181
B66C;8-179.x;103;0,0401;203;0,0221
B66C;8-800.c0;99;0,0385;100;0,0109
B66C;9-984.7;94;0,0366;96;0,0105
B66C;1-204.2;89;0,0346;99;0,0108
B66C;8-541.0;72;0,028;202;0,022
B66C;3-994;72;0,028;75;0,0082
B66C;8-542.12;65;0,0253;178;0,0194
B66C;9-984.8;65;0,0253;65;0,0071
B66C;8-800.f0;58;0,0226;60;0,0065
B66C;1-204.5;49;0,0191;197;0,0215
B66C;3-84x;49;0,0191;50;0,0055
B66C;9-984.9;45;0,0175;46;0,005
B66C;3-991;44;0,0171;46;0,005
