IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
-1 ;960Z;190;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3211;0,1947;0,4842;0,2053;0,0895;0,0053;0,00;0,0053;0,0053;0,00;0,1895;0,2105;0,0737;0,0263;0,0158;0,0316;0,0737;0,0526;0,0158;0,00;1,00;0,00;;;5,30;;0,00;11,30
-1 ;961Z;279;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5556;0,4444;0,00;0,5735;0,0036;0,0251;0,0502;0,0502;0,0645;0,0072;0,0215;0,0143;0,0108;0,0108;0,0143;0,0108;0,0323;0,0251;0,086;0,00;1,00;0,00;;;8,60;;0,00;16,20
-1 ;962Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A01A;44;0,00;0,00;0,00;0,00;0,00;0,1591;0,8409;0,6591;0,3409;0,00;0,00;0,0682;0,0227;0,00;0,0227;0,00;0,00;0,0455;0,0909;0,1364;0,1818;0,0909;0,1364;0,2045;0,00;0,00;0,0725;0,6377;0,2899;17;73;45,60;29,202;0,00;14,40
00 ;A01B;156;0,00;0,00;0,0064;0,0513;0,141;0,4615;0,3397;0,5897;0,4103;0,00;0,00;0,1282;0,0705;0,0385;0,0128;0,0128;0,0064;0,0513;0,0897;0,1282;0,1346;0,109;0,1346;0,0833;0,00;0,00;0,0573;0,6872;0,2555;11;53;31,40;16,07;0,00;10,60
00 ;A01C;274;0,0036;0,0073;0,0109;0,0803;0,3066;0,4964;0,0949;0,7117;0,2883;0,00;0,00;0,00;0,00;0,00;0,0073;0,0109;0,0036;0,0547;0,0693;0,1496;0,1788;0,1387;0,2263;0,1606;0,00;0,00;0,018;0,8228;0,1592;7;40;21,00;11,155;0,00;7,10
00 ;A02Z;61;0,0984;0,0984;0,082;0,1639;0,2951;0,2131;0,0492;0,5246;0,4754;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0328;0,4262;0,3279;0,1148;0,0656;0,0164;0,0164;0,00;0,00;0,0145;0,8841;0,1014;8;46;25,60;12,129;0,00;8,80
00 ;A03A;40;0,00;0,025;0,025;0,025;0,175;0,35;0,40;0,475;0,525;0,00;0,00;0,05;0,00;0,00;0,00;0,00;0,00;0,05;0,075;0,175;0,225;0,25;0,15;0,025;0,00;0,00;0,0313;0,625;0,3438;13;60;37,30;26,868;0,00;12,50
00 ;A03B;165;0,0303;0,0242;0,0485;0,2061;0,3273;0,3394;0,0242;0,5273;0,4727;0,00;0,00;0,00;0,00;0,00;0,0061;0,0303;0,0182;0,0727;0,0909;0,1394;0,1455;0,2303;0,2303;0,0364;0,00;0,00;0,0267;0,7333;0,24;7;37;23,00;14,495;0,00;6,50
00 ;A04A;16;0,00;0,00;0,00;0,00;0,0625;0,3125;0,625;0,6875;0,3125;0,00;0,00;0,1875;0,0625;0,0625;0,0625;0,125;0,125;0,1875;0,0625;0,00;0,00;0,0625;0,00;0,0625;0,00;0,00;0,00;1,00;0,00;;;112,10;;0,00;53,80
00 ;A04B;41;0,00;0,00;0,00;0,00;0,1707;0,6341;0,1951;0,6829;0,3171;0,00;0,00;0,00;0,122;0,0976;0,2195;0,1707;0,0732;0,1463;0,0244;0,0244;0,00;0,0488;0,0244;0,0488;0,00;0,00;0,0132;0,5395;0,4474;15;66;43,00;32,879;0,00;9,80
00 ;A04C;247;0,00;0,004;0,004;0,0162;0,1579;0,5304;0,2874;0,6316;0,3684;0,00;0,004;0,0607;0,1053;0,1822;0,247;0,336;0,004;0,00;0,00;0,0081;0,004;0,0081;0,004;0,0324;0,004;0,00;0,00;0,7395;0,2605;18;75;49,80;27,575;0,00;11,00
00 ;A04D;686;0,00;0,00;0,00;0,0015;0,1093;0,5904;0,2988;0,5816;0,4184;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,016;0,0816;0,0977;0,137;0,1166;0,1399;0,1895;0,2128;0,0087;0,00;0,0033;0,7639;0,2327;12;57;36,70;16,271;0,0001;8,20
00 ;A04E;1573;0,00;0,00;0,00;0,007;0,1952;0,5938;0,2041;0,6186;0,3814;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0095;0,0642;0,0795;0,1202;0,1303;0,1761;0,1812;0,2257;0,0134;0,00;0,0011;0,8734;0,1255;11;51;33,90;14,383;0,0001;7,00
00 ;A05A;46;0,00;0,00;0,00;0,00;0,0217;0,2609;0,7174;0,7174;0,2826;0,00;0,0217;0,0217;0,0435;0,00;0,0435;0,0435;0,00;0,0217;0,1304;0,0652;0,1304;0,1739;0,2174;0,087;0,00;0,00;0,0896;0,6866;0,2239;45;156;89,90;46,96;0,00;30,30
00 ;A05B;78;0,00;0,00;0,0128;0,0769;0,3077;0,5256;0,0769;0,6795;0,3205;0,00;0,00;0,00;0,00;0,00;0,0256;0,0385;0,0385;0,0256;0,1923;0,1538;0,141;0,2051;0,1026;0,0769;0,00;0,00;0,0597;0,5821;0,3582;18;76;39,10;20,91;0,00;15,00
00 ;A06A;146;0,0068;0,00;0,00;0,0137;0,1027;0,2534;0,6233;0,7466;0,2534;0,00;0,00;0,0959;0,0137;0,0068;0,00;0,0137;0,00;0,0137;0,0274;0,0274;0,0479;0,0822;0,1438;0,2671;0,1918;0,0685;0,00;0,5887;0,4113;;143;113,50;71,598;0,00;16,30
00 ;A06B;223;0,00;0,00;0,00;0,0404;0,1345;0,4619;0,3632;0,7399;0,2601;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0045;0,009;0,0359;0,0583;0,0717;0,0897;0,13;0,3184;0,157;0,1256;0,00;0,7194;0,2806;;117;93,70;52,831;0,00;10,90
00 ;A06C;273;0,0037;0,0147;0,0183;0,1355;0,2784;0,4505;0,0989;0,6117;0,3883;0,00;0,00;0,0147;0,0037;0,00;0,00;0,00;0,00;0,011;0,0183;0,0293;0,0293;0,0549;0,1465;0,3516;0,2125;0,1282;0,00;0,5784;0,4216;;111;91,70;39,86;0,00;9,60
00 ;A07A;425;0,00;0,00;0,00;0,0259;0,2329;0,6282;0,1129;0,7012;0,2988;0,00;0,00;0,0212;0,0047;0,0071;0,00;0,00;0,00;0,0212;0,0329;0,0565;0,0541;0,0941;0,1506;0,3012;0,1365;0,12;0,00;0,7002;0,2998;25;97;70,70;46,278;0,00;14,50
00 ;A07B;626;0,0048;0,0032;0,0256;0,1086;0,2508;0,5208;0,0863;0,6326;0,3674;0,00;0,00;0,0751;0,024;0,0112;0,0096;0,0208;0,0016;0,0256;0,0256;0,0463;0,0511;0,0559;0,1326;0,2572;0,1422;0,1214;0,00;0,7305;0,2695;23;91;66,00;38,50;0,00;12,60
00 ;A07C;1897;0,0116;0,0169;0,0322;0,1682;0,4133;0,3353;0,0227;0,641;0,3585;0,0005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0058;0,0195;0,0364;0,0506;0,0749;0,1328;0,3115;0,214;0,1545;0,0004;0,7907;0,2088;20;82;60,20;30,57;0,0001;10,30
00 ;A07D;205;0,0049;0,0098;0,0244;0,1951;0,4439;0,2976;0,0244;0,5707;0,4293;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0146;0,0585;0,0488;0,0341;0,0976;0,1415;0,0976;0,3024;0,1463;0,0585;0,00;0,7401;0,2599;19;77;55,60;27,564;0,00;9,00
00 ;A07E;723;0,0622;0,0595;0,0788;0,2974;0,3555;0,1425;0,0041;0,6362;0,3638;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0055;0,0124;0,0166;0,0318;0,0512;0,1065;0,1425;0,3555;0,1632;0,1148;0,00;0,6688;0,3312;20;82;57,20;22,486;0,0001;10,40
00 ;A07F;641;0,064;0,0702;0,1045;0,2917;0,3573;0,1123;0,00;0,6115;0,3885;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0016;0,0062;0,0125;0,0296;0,0265;0,0874;0,1248;0,3245;0,22;0,1669;0,00;0,7202;0,2798;19;77;58,80;16,862;0,00;9,40
00 ;A09A;1069;0,0019;0,0028;0,0037;0,0402;0,2816;0,5828;0,087;0,6857;0,3143;0,00;0,00;0,0412;0,0065;0,0037;0,0009;0,0065;0,00;0,0094;0,0187;0,0571;0,0505;0,0842;0,1066;0,304;0,1936;0,1169;0,00;0,7347;0,2653;19;77;51,80;33,76;0,0001;12,40
00 ;A09B;3003;0,0057;0,0063;0,0226;0,1239;0,4216;0,3686;0,0513;0,6667;0,3333;0,00;0,00;0,0117;0,005;0,004;0,002;0,004;0,003;0,0243;0,0363;0,0589;0,0656;0,0796;0,1185;0,2704;0,1788;0,1379;0,0002;0,7444;0,2553;12;57;37,50;21,88;0,0002;9,60
00 ;A09C;3800;0,0208;0,0197;0,05;0,2034;0,4332;0,2561;0,0168;0,6476;0,3524;0,00;0,00;0,0132;0,0066;0,0032;0,0045;0,0055;0,0018;0,0189;0,0297;0,0632;0,0779;0,115;0,1245;0,2553;0,1566;0,1242;0,00;0,7827;0,2173;11;53;34,10;18,372;0,0003;8,40
00 ;A09D;1809;0,0293;0,031;0,0774;0,2631;0,4245;0,1708;0,0039;0,6368;0,3632;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0006;0,0017;0,0028;0,021;0,0304;0,0525;0,1139;0,3223;0,2394;0,2156;0,00;0,8116;0,1884;12;57;38,70;17,548;0,0001;8,30
00 ;A09E;1896;0,0406;0,039;0,0897;0,3117;0,3887;0,1271;0,0032;0,6203;0,3792;0,0005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0058;0,0053;0,0311;0,0512;0,0876;0,1498;0,3228;0,183;0,1635;0,00;0,8548;0,1452;10;52;33,50;15,374;0,0001;7,80
00 ;A09F;4330;0,079;0,0744;0,1199;0,321;0,3314;0,0727;0,0016;0,6256;0,3744;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0021;0,0166;0,0307;0,0485;0,067;0,1162;0,1467;0,2947;0,1545;0,1231;0,00;0,7694;0,2306;10;51;33,00;14,174;0,0003;8,00
00 ;A11A;1431;0,00;0,0063;0,0189;0,1551;0,4472;0,3459;0,0266;0,6967;0,3033;0,00;0,00;0,0224;0,0098;0,0063;0,0028;0,0119;0,00;0,0119;0,0203;0,0468;0,0538;0,0832;0,1272;0,2872;0,1894;0,1272;0,0015;0,7119;0,2866;14;63;40,70;25,153;0,0001;10,70
00 ;A11B;1035;0,0193;0,0164;0,0589;0,2686;0,4386;0,1874;0,0106;0,6589;0,3411;0,00;0,00;0,0676;0,0068;0,0029;0,00;0,001;0,00;0,0087;0,0106;0,028;0,0348;0,057;0,0937;0,2589;0,2145;0,2155;0,0099;0,7309;0,2592;11;54;33,80;19,873;0,0001;11,40
00 ;A11C;2407;0,0295;0,0415;0,0818;0,339;0,3801;0,1255;0,0025;0,612;0,388;0,00;0,00;0,0104;0,0029;0,0012;0,0017;0,0075;0,0029;0,0195;0,0241;0,0669;0,074;0,1064;0,1151;0,2684;0,1649;0,1342;0,00;0,8235;0,1765;7;41;22,30;12,985;0,0002;7,80
00 ;A11D;369;0,0108;0,0054;0,0623;0,3252;0,4201;0,1707;0,0054;0,645;0,355;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0271;0,0298;0,0759;0,0759;0,1328;0,122;0,2575;0,1301;0,1491;0,00;0,8074;0,1926;7;43;21,00;12,582;0,00;8,30
00 ;A11E;6531;0,0567;0,0511;0,1116;0,3831;0,3353;0,0614;0,0008;0,622;0,3779;0,0002;0,00;0,0081;0,0028;0,0028;0,0018;0,0023;0,0024;0,0121;0,0222;0,0565;0,0648;0,083;0,1213;0,2626;0,1787;0,1787;0,00;0,8678;0,1322;6;39;21,20;11,218;0,0005;6,80
00 ;A11F;2810;0,0569;0,0584;0,1278;0,3779;0,3125;0,0648;0,0018;0,6164;0,3836;0,00;0,00;0,0281;0,016;0,0146;0,0007;0,0018;0,0004;0,0135;0,0302;0,0498;0,0555;0,0769;0,1028;0,2445;0,1633;0,2018;0,00;0,8231;0,1769;7;42;22,90;10,419;0,0002;8,40
00 ;A11G;290;0,0621;0,0448;0,1069;0,3793;0,3207;0,0759;0,0103;0,6172;0,3828;0,00;0,00;0,00;0,00;0,00;0,1241;0,1586;0,00;0,0069;0,031;0,0379;0,0448;0,0552;0,0897;0,2586;0,0897;0,1034;0,00;0,8735;0,1265;7;42;19,60;9,963;0,00;7,20
00 ;A11H;1779;0,00;0,00;0,00;0,00;0,9084;0,0916;0,00;0,6549;0,3451;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0028;0,0264;0,0332;0,0725;0,0764;0,118;0,1225;0,2664;0,1557;0,1259;0,00;0,8282;0,1718;7;41;20,80;9,023;0,0001;7,60
00 ;A11I;3799;0,2564;0,1508;0,2277;0,3651;0,00;0,00;0,00;0,5896;0,4104;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0018;0,0263;0,0379;0,0476;0,0603;0,1227;0,1208;0,2764;0,1492;0,1569;0,00;0,8126;0,1874;6;38;19,90;6,782;0,0003;7,30
00 ;A13A;2615;0,0031;0,0107;0,0207;0,1488;0,4967;0,3147;0,0054;0,6902;0,3098;0,00;0,00;0,0218;0,0073;0,0061;0,0034;0,008;0,0008;0,0019;0,0069;0,0382;0,0482;0,0585;0,1155;0,2765;0,2092;0,1977;0,0169;0,7495;0,2336;10;50;29,50;16,422;0,0002;9,90
00 ;A13B;2998;0,0183;0,018;0,0477;0,2458;0,4736;0,1931;0,0033;0,6388;0,3612;0,00;0,00;0,074;0,0147;0,009;0,0047;0,0017;0,0017;0,0177;0,0294;0,0557;0,0577;0,0934;0,1204;0,2628;0,1551;0,1021;0,0811;0,7619;0,1571;6;39;18,50;11,228;0,0002;9,00
00 ;A13C;819;0,0183;0,0208;0,0647;0,2112;0,4896;0,1893;0,0061;0,6032;0,3968;0,00;0,00;0,0293;0,0147;0,0024;0,00;0,0012;0,0061;0,0427;0,0501;0,0537;0,0684;0,0928;0,1184;0,2369;0,1612;0,1221;0,0038;0,7734;0,2229;6;39;19,60;9,112;0,0001;8,40
00 ;A13D;5577;0,0434;0,0414;0,0875;0,3323;0,3977;0,0968;0,0009;0,6261;0,3739;0,00;0,00;0,00;0,0002;0,00;0,0011;0,0056;0,0022;0,0172;0,0292;0,0638;0,0672;0,1015;0,1092;0,2496;0,1711;0,1822;0,0683;0,8171;0,1146;5;36;16,40;8,131;0,0004;8,00
00 ;A13E;8897;0,0671;0,0511;0,0983;0,3479;0,3673;0,0676;0,0007;0,6114;0,3882;0,0003;0,00;0,048;0,023;0,0129;0,01;0,0129;0,001;0,0145;0,0187;0,0362;0,0462;0,0614;0,0865;0,2236;0,1681;0,2369;0,0108;0,8299;0,1592;5;36;18,30;7,199;0,0007;7,20
00 ;A13F;7641;0,0932;0,0615;0,1183;0,3705;0,3032;0,053;0,0003;0,6296;0,3701;0,0003;0,00;0,0003;0,0001;0,0001;0,00;0,0001;0,0007;0,0071;0,0147;0,0488;0,061;0,083;0,119;0,2743;0,1729;0,218;0,00;0,9142;0,0858;3;28;12,10;5,273;0,0006;5,80
00 ;A13G;4172;0,00;0,00;0,00;0,00;0,8938;0,1059;0,0002;0,6357;0,3641;0,0002;0,00;0,0026;0,0017;0,001;0,0007;0,0014;0,0029;0,0259;0,0376;0,0523;0,0611;0,0942;0,1098;0,2546;0,1594;0,1949;0,0442;0,8276;0,1281;4;30;12,40;4,78;0,0003;6,70
00 ;A13H;14908;0,2369;0,1323;0,1974;0,4333;0,00;0,00;0,00;0,5622;0,4378;0,0001;0,00;0,0019;0,0007;0,0004;0,0007;0,0005;0,0021;0,0203;0,0272;0,0409;0,0557;0,0907;0,1183;0,2769;0,1645;0,1991;0,00;0,8938;0,1062;3;25;10,90;3,728;0,0011;5,30
00 ;A15A;3;0,00;0,00;0,00;0,00;0,3333;0,00;0,6667;0,6667;0,3333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3333;0,00;0,6667;0,00;0,00;0,00;1,00;0,00;;;38,30;;0,00;18,60
00 ;A15B;94;0,00;0,00;0,0106;0,0319;0,0851;0,8404;0,0319;0,6277;0,3723;0,00;0,00;0,00;0,2234;0,2872;0,1809;0,2021;0,0106;0,0106;0,0106;0,0213;0,0106;0,00;0,00;0,0319;0,0106;0,00;0,0459;0,8624;0,0917;9;47;27,70;12,50;0,00;5,90
00 ;A15C;1483;0,002;0,0013;0,0007;0,0148;0,2798;0,6359;0,0654;0,708;0,2913;0,0007;0,00;0,00;0,00;0,00;0,00;0,00;0,0047;0,0958;0,1133;0,1443;0,1301;0,1578;0,1483;0,1915;0,0142;0,00;0,0049;0,9121;0,083;7;35;22,50;7,961;0,0001;4,60
00 ;A15D;2391;0,0013;0,0013;0,0092;0,0569;0,509;0,3919;0,0305;0,5918;0,4078;0,0004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0138;0,0891;0,1301;0,2033;0,2116;0,3346;0,0176;0,00;0,0015;0,9239;0,0746;5;28;18,80;5,497;0,0002;3,20
00 ;A16A;4;0,25;0,00;0,00;0,00;0,75;0,00;0,00;0,25;0,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,25;0,25;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;17,00;;0,00;4,70
00 ;A16B;2;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;;;19,50;;0,00;2,10
00 ;A17A;643;0,0622;0,0747;0,1213;0,2457;0,2722;0,2131;0,0109;0,6299;0,3701;0,00;0,00;0,00;0,0187;0,0249;0,0187;0,0607;0,0016;0,0467;0,0933;0,1477;0,1306;0,1182;0,1104;0,2084;0,0187;0,0016;0,0147;0,8608;0,1245;8;44;24,40;8,821;0,00;8,10
00 ;A17B;1170;0,3222;0,1325;0,1299;0,2658;0,1496;0,00;0,00;0,6393;0,3607;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0068;0,0974;0,1316;0,1641;0,1393;0,1521;0,1145;0,1744;0,0188;0,0009;0,0031;0,9028;0,0941;5;29;16,30;6,193;0,0001;4,90
00 ;A18Z;43;0,00;0,00;0,00;0,0233;0,093;0,2326;0,6512;0,5116;0,4884;0,00;0,0233;0,0698;0,0233;0,0233;0,00;0,00;0,00;0,0465;0,1163;0,1628;0,1163;0,093;0,1628;0,1628;0,00;0,00;0,00;0,4886;0,5114;;110;79,60;62,04;0,00;17,80
00 ;A22Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00 ;A36A;776;0,0026;0,0052;0,009;0,049;0,2255;0,5155;0,1933;0,6649;0,3351;0,00;0,00;0,0245;0,0142;0,0077;0,0064;0,0077;0,0039;0,0168;0,0206;0,0515;0,0786;0,0863;0,1314;0,268;0,1546;0,1276;0,002;0,7615;0,2365;12;57;35,50;16,979;0,0001;11,10
00 ;A36B;1645;0,0128;0,0091;0,0334;0,1307;0,3198;0,3988;0,0954;0,5769;0,4231;0,00;0,00;0,0079;0,0061;0,0049;0,0036;0,0049;0,0024;0,0146;0,0231;0,0596;0,0644;0,0681;0,121;0,2596;0,1666;0,1933;0,0369;0,7407;0,2224;9;47;25,90;10,305;0,0001;9,80
00 ;A36C;402;0,0124;0,0224;0,0721;0,204;0,3682;0,291;0,0299;0,602;0,3905;0,0075;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,005;0,0149;0,0473;0,0373;0,0498;0,1095;0,3209;0,1766;0,2388;0,002;0,8204;0,1776;7;42;23,00;8,796;0,00;7,90
00 ;A42A;1164;0,0722;0,0481;0,1589;0,3196;0,3935;0,0077;0,00;0,6254;0,3746;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0017;0,0387;0,0567;0,0945;0,1211;0,1735;0,2088;0,2947;0,0103;0,00;0,0376;0,9122;0,0502;4;25;15,90;2,496;0,0001;3,30
00 ;A42B;91;0,022;0,0659;0,0549;0,1978;0,6044;0,0549;0,00;0,5495;0,4505;0,00;0,00;0,00;0,1209;0,1978;0,1648;0,1978;0,00;0,00;0,00;0,033;0,0549;0,1099;0,0549;0,0659;0,00;0,00;0,3416;0,5652;0,0932;2;21;8,20;3,529;0,00;3,60
00 ;A42C;1475;0,1431;0,2129;0,181;0,2563;0,2068;0,00;0,00;0,6176;0,3817;0,0007;0,00;0,00;0,00;0,00;0,00;0,00;0,0054;0,0414;0,0414;0,1058;0,1295;0,1892;0,1864;0,2786;0,0224;0,00;0,2274;0,7105;0,0621;1;10;4,40;1,149;0,0001;2,10
00 ;A43Z;312;0,0032;0,0288;0,1026;0,3942;0,4615;0,0096;0,00;0,6699;0,3301;0,00;0,00;0,00;0,0064;0,0032;0,0032;0,0032;0,016;0,0673;0,0897;0,1218;0,1282;0,1154;0,1282;0,2019;0,0673;0,0481;0,00;1,00;0,00;;;67,40;;0,00;44,40
00 ;A60A;750;0,1013;0,1387;0,1253;0,16;0,4693;0,0053;0,00;0,58;0,42;0,00;0,00;0,00;0,0013;0,0027;0,004;0,012;0,008;0,0813;0,108;0,14;0,1253;0,128;0,124;0,1653;0,072;0,028;0,1081;0,7508;0,1411;4;30;13,20;2,596;0,0001;6,40
00 ;A60B;122;0,4754;0,2377;0,1721;0,1148;0,00;0,00;0,00;0,5246;0,4754;0,00;0,00;0,0082;0,1475;0,1066;0,2049;0,5328;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,8414;0,1586;;10;4,20;1,151;0,00;2,10
00 ;A60C;4075;0,3858;0,2302;0,1948;0,1892;0,00;0,00;0,00;0,5867;0,413;0,0002;0,00;0,00;0,00;0,00;0,00;0,00;0,0106;0,0906;0,1004;0,1423;0,1433;0,1367;0,1146;0,1838;0,052;0,0258;0,00;0,9046;0,0954;;15;5,40;0,806;0,0003;3,30
00 ;A60D;2723;0,5949;0,2027;0,1028;0,0922;0,0073;0,00;0,00;0,5953;0,4047;0,00;0,00;0,00;0,004;0,0022;0,0037;0,0073;0,0147;0,0808;0,0973;0,1836;0,1642;0,1399;0,13;0,1465;0,0202;0,0055;0,00;1,00;0,00;;2;1,00;0,304;0,0002;0,00
00 ;A61A;262;0,0573;0,0496;0,0763;0,2099;0,5916;0,0153;0,00;0,6145;0,3855;0,00;0,00;0,00;0,0038;0,0038;0,00;0,0267;0,0153;0,0725;0,0992;0,1374;0,0763;0,1603;0,1718;0,2176;0,0153;0,00;0,2512;0,6329;0,1159;5;33;15,20;4,579;0,00;7,40
00 ;A61B;171;0,0526;0,0058;0,0292;0,9123;0,00;0,00;0,00;0,6199;0,3801;0,00;0,00;0,00;0,0234;0,0468;0,0643;0,0702;0,0117;0,0526;0,0819;0,0702;0,117;0,1111;0,1287;0,2047;0,0175;0,00;0,5882;0,3353;0,0765;2;19;8,20;2,302;0,00;4,20
