IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
801E;Z92.1;5;0,2083;5;0,0147
801E;Z92.2;5;0,2083;5;0,0147
801E;E87.6;4;0,1667;4;0,0117
801E;F03;4;0,1667;4;0,0117
801E;I25.13;4;0,1667;4;0,0117
801E;I48.0;4;0,1667;4;0,0117
801E;I48.2;4;0,1667;4;0,0117
801E;I50.12;4;0,1667;4;0,0117
801E;R31;4;0,1667;4;0,0117
801E;Z74.0;4;0,1667;4;0,0117
801E;Z74.1;4;0,1667;4;0,0117
802A;I10.00;5;0,3846;5;0,0325
802A;E87.6;4;0,3077;4;0,026
802A;R26.8;4;0,3077;4;0,026
802A;Z74.0;4;0,3077;4;0,026
802B;Z92.1;6;0,4615;6;0,0343
802D;Z92.1;4;0,40;4;0,0702
A11E;J96.00;7;0,5833;7;0,027
A11E;K59.0;7;0,5833;7;0,027
A11E;J91;6;0,50;7;0,027
A11E;U69.00;6;0,50;6;0,0232
A11E;E87.0;5;0,4167;5;0,0193
A11E;I50.13;5;0,4167;5;0,0193
A11E;Z11;5;0,4167;5;0,0193
A11E;E87.1;4;0,3333;4;0,0154
A11E;E87.5;4;0,3333;4;0,0154
A11E;E87.6;4;0,3333;4;0,0154
A11F;E87.2;6;0,6667;6;0,0287
A11F;N17.93;5;0,5556;5;0,0239
A11F;U69.00;4;0,4444;5;0,0239
A11F;E87.6;4;0,4444;4;0,0191
A11F;I10.01;4;0,4444;4;0,0191
A11F;J96.00;4;0,4444;4;0,0191
A11F;N18.3;4;0,4444;4;0,0191
A13E;J96.00;13;0,8125;13;0,0322
A13E;U69.00;10;0,625;10;0,0248
A13E;I10.00;8;0,50;8;0,0198
A13E;D62;7;0,4375;7;0,0173
A13E;E87.6;6;0,375;6;0,0149
A13E;B96.2;5;0,3125;6;0,0149
A13E;R60.0;5;0,3125;5;0,0124
A13E;Z29.0;5;0,3125;5;0,0124
A13E;E11.90;4;0,25;4;0,0099
A13E;E78.0;4;0,25;4;0,0099
A13E;E79.0;4;0,25;4;0,0099
A13E;K59.0;4;0,25;4;0,0099
A13E;N17.93;4;0,25;4;0,0099
A13E;N18.3;4;0,25;4;0,0099
A13E;R65.1;4;0,25;4;0,0099
A13E;Z92.1;4;0,25;4;0,0099
A13F;K59.0;7;0,875;7;0,0414
A13F;J96.00;6;0,75;6;0,0355
A13F;E87.0;4;0,50;4;0,0237
A13G;J96.00;6;0,6667;6;0,0288
A13G;U69.00;5;0,5556;7;0,0337
A13G;R65.1;5;0,5556;5;0,024
A13G;K59.0;4;0,4444;4;0,0192
A13H;J96.00;20;0,50;20;0,0309
A13H;J96.01;15;0,375;16;0,0247
A13H;K59.0;13;0,325;13;0,0201
A13H;E87.6;12;0,30;12;0,0185
A13H;N39.0;11;0,275;12;0,0185
A13H;I50.14;11;0,275;11;0,017
A13H;B96.2;10;0,25;11;0,017
A13H;I10.00;10;0,25;10;0,0154
A13H;E87.2;9;0,225;9;0,0139
A13H;I46.0;8;0,20;9;0,0139
A13H;E86;7;0,175;7;0,0108
A13H;E87.1;7;0,175;7;0,0108
A13H;I10.01;7;0,175;7;0,0108
A13H;I48.0;7;0,175;7;0,0108
A13H;U50.50;7;0,175;7;0,0108
A13H;U69.00;7;0,175;7;0,0108
A13H;Z22.3;6;0,15;8;0,0123
A13H;G93.1;6;0,15;6;0,0093
A13H;J44.99;6;0,15;6;0,0093
A13H;N17.93;6;0,15;6;0,0093
A13H;R15;6;0,15;6;0,0093
A13H;R52.2;6;0,15;6;0,0093
A13H;Z43.6;6;0,15;6;0,0093
A13H;E78.0;5;0,125;5;0,0077
A13H;J91;5;0,125;5;0,0077
A13H;R26.3;5;0,125;5;0,0077
A13H;R57.0;5;0,125;5;0,0077
A13H;U69.13;5;0,125;5;0,0077
A13H;Z29.0;5;0,125;5;0,0077
A13H;Z95.5;5;0,125;5;0,0077
A13H;I50.01;4;0,10;5;0,0077
A13H;J96.10;4;0,10;5;0,0077
A13H;A41.9;4;0,10;4;0,0062
A13H;B96.5;4;0,10;4;0,0062
A13H;D62;4;0,10;4;0,0062
A13H;E79.0;4;0,10;4;0,0062
A13H;E87.0;4;0,10;4;0,0062
A13H;E87.5;4;0,10;4;0,0062
A13H;I11.00;4;0,10;4;0,0062
A13H;I25.13;4;0,10;4;0,0062
A13H;I48.2;4;0,10;4;0,0062
A13H;I51.7;4;0,10;4;0,0062
A13H;I95.2;4;0,10;4;0,0062
A13H;J18.1;4;0,10;4;0,0062
A13H;J96.11;4;0,10;4;0,0062
A13H;N17.91;4;0,10;4;0,0062
A13H;N17.92;4;0,10;4;0,0062
A13H;R40.0;4;0,10;4;0,0062
A13H;R41.0;4;0,10;4;0,0062
A13H;R65.1;4;0,10;4;0,0062
A13H;Z92.2;4;0,10;4;0,0062
A13H;Z95.0;4;0,10;4;0,0062
A13H;Z95.1;4;0,10;4;0,0062
A13H;Z97.8;4;0,10;4;0,0062
A42C;C79.5;5;0,625;5;0,122
A42C;Z92.6;5;0,625;5;0,122
A42C;I10.90;4;0,50;4;0,0976
B04C;I10.00;30;0,5455;35;0,0753
B04C;Z92.2;28;0,5091;35;0,0753
B04C;E78.0;20;0,3636;23;0,0495
B04C;Z95.88;18;0,3273;18;0,0387
B04C;Z95.5;13;0,2364;15;0,0323
B04C;E78.2;13;0,2364;13;0,028
B04C;Z48.0;13;0,2364;13;0,028
B04C;I25.11;11;0,20;16;0,0344
B04C;Z86.7;11;0,20;11;0,0237
B04C;E11.90;9;0,1636;10;0,0215
B04C;Z92.1;8;0,1455;8;0,0172
B04C;N18.3;7;0,1273;9;0,0194
B04C;I51.7;7;0,1273;7;0,0151
B04C;R42;6;0,1091;8;0,0172
B04C;I25.13;6;0,1091;7;0,0151
B04C;Z95.1;6;0,1091;6;0,0129
B04C;I10.01;5;0,0909;8;0,0172
B04C;E79.0;5;0,0909;5;0,0108
B04C;I10.90;5;0,0909;5;0,0108
B04C;I50.12;4;0,0727;5;0,0108
B04C;N19;4;0,0727;5;0,0108
B04C;E78.5;4;0,0727;4;0,0086
B04C;F17.1;4;0,0727;4;0,0086
B04C;I11.90;4;0,0727;4;0,0086
B04C;I25.22;4;0,0727;4;0,0086
B04C;I70.20;4;0,0727;4;0,0086
B04C;Z51.4;4;0,0727;4;0,0086
B04C;Z95.0;4;0,0727;4;0,0086
B04D;Z92.2;198;0,7253;198;0,1218
B04D;I11.90;132;0,4835;132;0,0812
B04D;Z95.88;93;0,3407;93;0,0572
B04D;I25.19;77;0,2821;77;0,0474
B04D;E11.90;71;0,2601;71;0,0437
B04D;I10.90;51;0,1868;51;0,0314
B04D;I10.00;40;0,1465;40;0,0246
B04D;Z92.1;40;0,1465;40;0,0246
B04D;Z95.5;40;0,1465;40;0,0246
B04D;I95.2;38;0,1392;38;0,0234
B04D;Z92.8;38;0,1392;38;0,0234
B04D;Z95.1;32;0,1172;32;0,0197
B04D;I48.9;23;0,0842;23;0,0142
B04D;I70.20;23;0,0842;23;0,0142
B04D;J44.89;22;0,0806;22;0,0135
B04D;Z86.7;21;0,0769;21;0,0129
B04D;Z48.8;20;0,0733;20;0,0123
B04D;E78.5;19;0,0696;19;0,0117
B04D;E78.0;18;0,0659;18;0,0111
B04D;I25.22;17;0,0623;17;0,0105
B04D;I10.01;13;0,0476;13;0,008
B04D;G45.99;12;0,044;12;0,0074
B04D;T81.0;12;0,044;12;0,0074
B04D;Z95.0;12;0,044;12;0,0074
B04D;F17.2;11;0,0403;11;0,0068
B04D;I65.2;11;0,0403;11;0,0068
B04D;I70.21;11;0,0403;11;0,0068
B04D;G45.19;10;0,0366;10;0,0062
B04D;G47.39;10;0,0366;10;0,0062
B04D;I70.22;10;0,0366;10;0,0062
B04D;Z60;10;0,0366;10;0,0062
B04D;E66.00;9;0,033;9;0,0055
B04D;I51.7;9;0,033;9;0,0055
B04D;R11;9;0,033;9;0,0055
B04D;G45.39;8;0,0293;8;0,0049
B04D;I69.3;8;0,0293;8;0,0049
B04D;Z85.4;8;0,0293;8;0,0049
B04D;Z88.8;8;0,0293;8;0,0049
B04D;H91.9;7;0,0256;7;0,0043
B04D;I50.12;7;0,0256;7;0,0043
B04D;K59.0;7;0,0256;7;0,0043
B04D;N18.89;7;0,0256;7;0,0043
B04D;Z11;7;0,0256;7;0,0043
B04D;Z96.64;7;0,0256;7;0,0043
B04D;E79.0;6;0,022;6;0,0037
B04D;I25.10;6;0,022;6;0,0037
B04D;I49.9;6;0,022;6;0,0037
B04D;I72.0;6;0,022;6;0,0037
B04D;N40;6;0,022;6;0,0037
B04D;E87.6;5;0,0183;5;0,0031
B04D;F32.9;5;0,0183;5;0,0031
B04D;G63.2;5;0,0183;5;0,0031
B04D;J44.99;5;0,0183;5;0,0031
B04D;N18.3;5;0,0183;5;0,0031
B04D;R51;5;0,0183;5;0,0031
B04D;R52.2;5;0,0183;5;0,0031
B04D;Z95.4;5;0,0183;5;0,0031
B04D;Z96.65;5;0,0183;5;0,0031
B04D;E03.8;4;0,0147;4;0,0025
B04D;E11.50;4;0,0147;4;0,0025
B04D;E66.01;4;0,0147;4;0,0025
B04D;E66.91;4;0,0147;4;0,0025
B04D;E78.4;4;0,0147;4;0,0025
B04D;G40.9;4;0,0147;4;0,0025
B04D;I11.91;4;0,0147;4;0,0025
B04D;I25.11;4;0,0147;4;0,0025
B04D;I25.13;4;0,0147;4;0,0025
B04D;I48.0;4;0,0147;4;0,0025
B04D;I50.9;4;0,0147;4;0,0025
B04D;N19;4;0,0147;4;0,0025
B04D;Y57.9;4;0,0147;4;0,0025
B04D;Z85.0;4;0,0147;4;0,0025
B04D;Z85.3;4;0,0147;4;0,0025
B04D;Z88.0;4;0,0147;4;0,0025
B05Z;I10.00;46;0,4894;46;0,0911
B05Z;E11.90;34;0,3617;34;0,0673
B05Z;Z92.1;16;0,1702;16;0,0317
B05Z;Z92.2;16;0,1702;16;0,0317
B05Z;E03.8;12;0,1277;12;0,0238
B05Z;Z60;11;0,117;11;0,0218
B05Z;I10.90;10;0,1064;10;0,0198
B05Z;I48.0;10;0,1064;10;0,0198
B05Z;G56.0;9;0,0957;9;0,0178
B05Z;E66.80;7;0,0745;7;0,0139
B05Z;G47.31;7;0,0745;7;0,0139
B05Z;Z74.1;7;0,0745;7;0,0139
B05Z;Z74.0;6;0,0638;6;0,0119
B05Z;R52.0;5;0,0532;5;0,0099
B05Z;Z86.7;5;0,0532;5;0,0099
B05Z;R11;4;0,0426;5;0,0099
B05Z;E03.9;4;0,0426;4;0,0079
B05Z;E66.00;4;0,0426;4;0,0079
B05Z;E78.0;4;0,0426;4;0,0079
B05Z;E79.0;4;0,0426;4;0,0079
B05Z;I48.2;4;0,0426;4;0,0079
B05Z;J45.9;4;0,0426;4;0,0079
B05Z;Z48.0;4;0,0426;4;0,0079
B05Z;Z88.8;4;0,0426;4;0,0079
B05Z;Z95.0;4;0,0426;4;0,0079
B05Z;Z96.64;4;0,0426;4;0,0079
B09Z;S02.4;53;0,4206;60;0,0901
B09Z;S01.84;49;0,3889;68;0,1021
B09Z;S02.3;37;0,2937;42;0,0631
B09Z;S02.2;25;0,1984;26;0,039
B09Z;S06.0;23;0,1825;23;0,0345
B09Z;I10.00;18;0,1429;18;0,027
B09Z;S00.1;15;0,119;15;0,0225
B09Z;S05.1;15;0,119;15;0,0225
B09Z;T14.4;12;0,0952;12;0,018
B09Z;T14.5;12;0,0952;12;0,018
B09Z;E11.90;10;0,0794;10;0,015
B09Z;S00.85;10;0,0794;10;0,015
B09Z;S02.8;10;0,0794;10;0,015
B09Z;H57.1;9;0,0714;9;0,0135
B09Z;Z92.2;9;0,0714;9;0,0135
B09Z;S01.0;7;0,0556;7;0,0105
B09Z;S01.1;7;0,0556;7;0,0105
B09Z;S02.0;7;0,0556;7;0,0105
B09Z;Z92.1;7;0,0556;7;0,0105
B09Z;S02.1;6;0,0476;7;0,0105
B09Z;S04.3;6;0,0476;6;0,009
B09Z;Z74.1;6;0,0476;6;0,009
B09Z;F10.0;5;0,0397;5;0,0075
B09Z;S01.88;5;0,0397;5;0,0075
B09Z;S02.7;5;0,0397;5;0,0075
B09Z;H53.2;4;0,0317;4;0,006
B09Z;I10.90;4;0,0317;4;0,006
B09Z;J34.8;4;0,0317;4;0,006
B09Z;S00.35;4;0,0317;4;0,006
B09Z;U50.00;4;0,0317;4;0,006
B09Z;Z03.3;4;0,0317;4;0,006
B09Z;Z23.5;4;0,0317;4;0,006
B09Z;Z74.0;4;0,0317;4;0,006
B09Z;Z88.0;4;0,0317;4;0,006
B15Z;Z74.1;22;0,2933;22;0,0383
B15Z;I10.00;21;0,28;21;0,0365
B15Z;Z29.21;21;0,28;21;0,0365
B15Z;Z29.20;19;0,2533;19;0,033
B15Z;R29.6;17;0,2267;17;0,0296
B15Z;I10.90;15;0,20;15;0,0261
B15Z;Z74.0;15;0,20;15;0,0261
B15Z;R63.3;12;0,16;12;0,0209
B15Z;C34.1;11;0,1467;11;0,0191
B15Z;Z95.81;11;0,1467;11;0,0191
B15Z;G81.9;8;0,1067;8;0,0139
B15Z;N19;8;0,1067;8;0,0139
B15Z;R26.8;8;0,1067;8;0,0139
B15Z;C34.9;7;0,0933;7;0,0122
B15Z;C79.5;7;0,0933;7;0,0122
B15Z;E11.91;7;0,0933;7;0,0122
B15Z;R41.0;7;0,0933;7;0,0122
B15Z;B99;6;0,08;6;0,0104
B15Z;E11.90;6;0,08;6;0,0104
B15Z;Z92.2;6;0,08;6;0,0104
B15Z;Z92.6;6;0,08;6;0,0104
B15Z;C77.1;5;0,0667;5;0,0087
B15Z;C78.0;5;0,0667;5;0,0087
B15Z;E87.1;5;0,0667;5;0,0087
B15Z;G93.6;5;0,0667;5;0,0087
B15Z;J18.9;5;0,0667;5;0,0087
B15Z;R11;5;0,0667;5;0,0087
B15Z;R26.3;5;0,0667;5;0,0087
B15Z;R53;5;0,0667;5;0,0087
B15Z;N39.0;4;0,0533;7;0,0122
B15Z;C78.7;4;0,0533;4;0,007
B15Z;C79.3;4;0,0533;4;0,007
B15Z;C80.0;4;0,0533;4;0,007
B15Z;E03.9;4;0,0533;4;0,007
B15Z;E86;4;0,0533;4;0,007
B15Z;E87.6;4;0,0533;4;0,007
B15Z;G40.9;4;0,0533;4;0,007
B15Z;I48.0;4;0,0533;4;0,007
B15Z;I48.9;4;0,0533;4;0,007
B15Z;J44.89;4;0,0533;4;0,007
B15Z;N40;4;0,0533;4;0,007
B15Z;R47.8;4;0,0533;4;0,007
B15Z;R51;4;0,0533;4;0,007
B15Z;U50.10;4;0,0533;4;0,007
B15Z;Z85.0;4;0,0533;4;0,007
B16A;R63.3;8;0,2424;8;0,0329
B16A;I10.00;7;0,2121;7;0,0288
B16A;Z74.1;7;0,2121;7;0,0288
B16A;Z95.81;6;0,1818;6;0,0247
B16A;C34.9;5;0,1515;5;0,0206
B16A;C79.5;5;0,1515;5;0,0206
B16A;R11;5;0,1515;5;0,0206
B16A;R42;5;0,1515;5;0,0206
B16A;Z74.0;5;0,1515;5;0,0206
B16A;E11.91;4;0,1212;4;0,0165
B16A;I10.90;4;0,1212;4;0,0165
B16A;K59.0;4;0,1212;4;0,0165
B16A;R29.6;4;0,1212;4;0,0165
B16A;Z50.1;4;0,1212;4;0,0165
B16A;Z92.6;4;0,1212;4;0,0165
B16A;Z99.3;4;0,1212;4;0,0165
B16B;I10.90;9;0,3214;9;0,0489
B16B;C79.5;6;0,2143;6;0,0326
B16B;Z74.0;6;0,2143;6;0,0326
B16B;Z74.1;6;0,2143;6;0,0326
B16B;Z92.6;6;0,2143;6;0,0326
B16B;E11.90;5;0,1786;5;0,0272
B16B;E86;4;0,1429;4;0,0217
B16B;I10.00;4;0,1429;4;0,0217
B16B;R29.6;4;0,1429;4;0,0217
B16B;R52.2;4;0,1429;4;0,0217
B16B;Z92.2;4;0,1429;4;0,0217
B17D;I10.00;31;0,3196;31;0,1211
B17D;G35.9;12;0,1237;12;0,0469
B17D;R11;7;0,0722;7;0,0273
B17D;Z47.0;6;0,0619;6;0,0234
B17D;E11.90;5;0,0515;5;0,0195
B17D;E78.0;4;0,0412;4;0,0156
B17D;J45.9;4;0,0412;4;0,0156
B17D;S02.4;4;0,0412;4;0,0156
B17D;Z86.7;4;0,0412;4;0,0156
B17D;Z92.1;4;0,0412;4;0,0156
B17E;I10.00;8;0,2162;8;0,0597
B17E;I10.90;7;0,1892;7;0,0522
B17E;E11.90;5;0,1351;6;0,0448
B17E;R11;5;0,1351;5;0,0373
B17E;G56.2;4;0,1081;5;0,0373
B17E;Z47.0;4;0,1081;4;0,0299
B18A;I10.00;5;0,625;5;0,051
B18B;I10.00;6;0,1935;6;0,0364
B18B;I48.0;5;0,1613;5;0,0303
B18B;R11;4;0,129;4;0,0242
B18C;I10.00;10;0,2857;11;0,0621
B18C;K59.0;6;0,1714;6;0,0339
B18C;R52.0;6;0,1714;6;0,0339
B18C;Z48.0;6;0,1714;6;0,0339
B18C;Z03.8;4;0,1143;4;0,0226
B19A;I10.00;10;0,40;10;0,0752
B19A;R15;8;0,32;8;0,0602
B19A;Z87.1;5;0,20;5;0,0376
B19A;Z87.4;5;0,20;5;0,0376
B19A;Z92.8;5;0,20;5;0,0376
B19A;Z90.7;4;0,16;4;0,0301
B19C;I10.00;7;0,50;7;0,125
B19C;R15;5;0,3571;5;0,0893
B20B;G93.6;19;0,3958;19;0,0717
B20B;I10.00;17;0,3542;17;0,0642
B20B;G81.0;9;0,1875;9;0,034
B20B;E87.6;7;0,1458;7;0,0264
B20B;R11;7;0,1458;7;0,0264
B20B;N39.0;5;0,1042;6;0,0226
B20B;G40.1;5;0,1042;5;0,0189
B20B;G40.2;5;0,1042;5;0,0189
B20B;R47.0;5;0,1042;5;0,0189
B20B;E11.90;4;0,0833;4;0,0151
B20B;E86;4;0,0833;4;0,0151
B20B;F07.8;4;0,0833;4;0,0151
B20B;H53.2;4;0,0833;4;0,0151
B20B;R42;4;0,0833;4;0,0151
B20D;I10.00;21;0,5526;21;0,095
B20D;E11.90;8;0,2105;8;0,0362
B20D;G81.0;6;0,1579;6;0,0271
B20D;K59.0;6;0,1579;6;0,0271
B20D;E03.9;5;0,1316;5;0,0226
B20D;E87.6;5;0,1316;5;0,0226
B20D;R11;5;0,1316;5;0,0226
B20D;R15;5;0,1316;5;0,0226
B20D;R47.1;5;0,1316;5;0,0226
B20D;F03;4;0,1053;4;0,0181
B20D;F32.9;4;0,1053;4;0,0181
B20D;I25.0;4;0,1053;4;0,0181
B20D;R32;4;0,1053;4;0,0181
B20E;S06.5;10;0,40;11;0,0743
B20E;S06.70;8;0,32;10;0,0676
B20E;I10.00;8;0,32;8;0,0541
B20E;I62.02;6;0,24;7;0,0473
B20E;D68.35;4;0,16;4;0,027
B20E;E87.6;4;0,16;4;0,027
B20E;G81.0;4;0,16;4;0,027
B63Z;I10.00;18;0,40;18;0,0397
B63Z;Z92.2;12;0,2667;12;0,0265
B63Z;R26.8;10;0,2222;10;0,0221
B63Z;E11.90;9;0,20;9;0,0199
B63Z;E86;9;0,20;9;0,0199
B63Z;N19;9;0,20;9;0,0199
B63Z;R32;9;0,20;9;0,0199
B63Z;R29.6;8;0,1778;8;0,0177
B63Z;R63.6;8;0,1778;8;0,0177
B63Z;I10.01;7;0,1556;7;0,0155
B63Z;R15;7;0,1556;7;0,0155
B63Z;R41.0;7;0,1556;7;0,0155
B63Z;Z92.1;7;0,1556;7;0,0155
B63Z;E78.0;6;0,1333;6;0,0132
B63Z;E79.0;6;0,1333;6;0,0132
B63Z;I48.2;6;0,1333;6;0,0132
B63Z;I51.7;6;0,1333;6;0,0132
B63Z;F03;5;0,1111;5;0,011
B63Z;N39.48;5;0,1111;5;0,011
B63Z;Z95.1;5;0,1111;5;0,011
B63Z;E78.5;4;0,0889;4;0,0088
B63Z;E87.6;4;0,0889;4;0,0088
B63Z;I50.12;4;0,0889;4;0,0088
B63Z;R26.3;4;0,0889;4;0,0088
B63Z;R42;4;0,0889;4;0,0088
B63Z;U50.50;4;0,0889;4;0,0088
B63Z;U51.20;4;0,0889;4;0,0088
B64Z;E86;12;0,4138;12;0,0365
B64Z;R15;11;0,3793;11;0,0334
B64Z;I10.00;10;0,3448;10;0,0304
B64Z;R32;9;0,3103;9;0,0274
B64Z;Z92.2;9;0,3103;9;0,0274
B64Z;I51.7;8;0,2759;8;0,0243
B64Z;E11.90;7;0,2414;7;0,0213
B64Z;E78.0;7;0,2414;7;0,0213
B64Z;I11.90;7;0,2414;7;0,0213
B64Z;U51.20;7;0,2414;7;0,0213
B64Z;N39.0;6;0,2069;10;0,0304
B64Z;F03;6;0,2069;6;0,0182
B64Z;I48.2;6;0,2069;6;0,0182
B64Z;U50.50;6;0,2069;6;0,0182
B64Z;N39.48;5;0,1724;5;0,0152
B64Z;R26.8;5;0,1724;5;0,0152
B64Z;R45.1;5;0,1724;5;0,0152
B64Z;R63.6;5;0,1724;5;0,0152
B64Z;U50.40;5;0,1724;5;0,0152
B64Z;U51.10;5;0,1724;5;0,0152
B64Z;Y57.9;5;0,1724;5;0,0152
B64Z;Z92.1;5;0,1724;5;0,0152
B64Z;R29.6;4;0,1379;4;0,0122
B66D;I10.00;22;0,3284;23;0,0429
B66D;R11;16;0,2388;16;0,0299
B66D;Z74.1;14;0,209;14;0,0261
B66D;Z92.3;14;0,209;14;0,0261
B66D;E11.90;12;0,1791;12;0,0224
B66D;R53;12;0,1791;12;0,0224
B66D;Z95.81;11;0,1642;13;0,0243
B66D;G93.6;11;0,1642;11;0,0205
B66D;C50.9;10;0,1493;10;0,0187
B66D;Z74.0;10;0,1493;10;0,0187
B66D;Z50.1;9;0,1343;9;0,0168
B66D;R41.0;7;0,1045;8;0,0149
B66D;R51;7;0,1045;8;0,0149
B66D;G40.1;7;0,1045;7;0,0131
B66D;R42;7;0,1045;7;0,0131
B66D;Z99.3;7;0,1045;7;0,0131
B66D;E78.4;6;0,0896;6;0,0112
B66D;G81.0;6;0,0896;6;0,0112
B66D;E86;5;0,0746;6;0,0112
B66D;E87.6;5;0,0746;5;0,0093
B66D;G81.1;5;0,0746;5;0,0093
B66D;K59.0;5;0,0746;5;0,0093
B66D;R15;5;0,0746;5;0,0093
B66D;Z90.7;5;0,0746;5;0,0093
B66D;Z92.2;5;0,0746;5;0,0093
B66D;C34.1;4;0,0597;6;0,0112
B66D;C79.5;4;0,0597;5;0,0093
B66D;E87.1;4;0,0597;5;0,0093
B66D;Y57.9;4;0,0597;5;0,0093
B66D;E03.8;4;0,0597;4;0,0075
B66D;E11.91;4;0,0597;4;0,0075
B66D;E66.90;4;0,0597;4;0,0075
B66D;R40.0;4;0,0597;4;0,0075
B66D;Z96.65;4;0,0597;4;0,0075
B67B;I10.00;18;0,5294;18;0,0636
B67B;Z74.0;9;0,2647;9;0,0318
B67B;Z74.1;9;0,2647;9;0,0318
B67B;Z92.1;8;0,2353;8;0,0283
B67B;K59.0;7;0,2059;8;0,0283
B67B;R53;7;0,2059;7;0,0247
B67B;R26.3;6;0,1765;6;0,0212
B67B;Z50.1;6;0,1765;6;0,0212
B67B;E86;5;0,1471;5;0,0177
B67B;F02.3;5;0,1471;5;0,0177
B67B;I48.0;5;0,1471;5;0,0177
B67B;R42;5;0,1471;5;0,0177
B67B;E11.90;4;0,1176;4;0,0141
B67B;F03;4;0,1176;4;0,0141
B67B;G62.9;4;0,1176;4;0,0141
B67B;Z92.2;4;0,1176;4;0,0141
B68D;I10.00;9;0,3913;9;0,0789
B68D;N39.0;4;0,1739;4;0,0351
B68D;Z74.0;4;0,1739;4;0,0351
B69D;I10.00;86;0,441;87;0,0582
B69D;E78.0;68;0,3487;69;0,0462
B69D;Z92.2;65;0,3333;66;0,0441
B69D;Z92.1;40;0,2051;40;0,0268
B69D;E11.90;38;0,1949;38;0,0254
B69D;I10.01;33;0,1692;34;0,0227
B69D;I51.7;31;0,159;31;0,0207
B69D;Z86.7;27;0,1385;28;0,0187
B69D;I11.90;24;0,1231;24;0,0161
B69D;E86;23;0,1179;23;0,0154
B69D;G51.0;21;0,1077;21;0,014
B69D;R42;21;0,1077;21;0,014
B69D;I48.2;20;0,1026;20;0,0134
B69D;I48.0;18;0,0923;18;0,012
B69D;R47.1;18;0,0923;18;0,012
B69D;R63.6;18;0,0923;18;0,012
B69D;R26.8;17;0,0872;17;0,0114
B69D;G81.0;16;0,0821;16;0,0107
B69D;R15;16;0,0821;16;0,0107
B69D;R29.6;15;0,0769;15;0,01
B69D;I27.28;14;0,0718;14;0,0094
B69D;N39.48;14;0,0718;14;0,0094
B69D;Z95.5;13;0,0667;14;0,0094
B69D;E79.0;13;0,0667;13;0,0087
B69D;F03;12;0,0615;12;0,008
B69D;I49.3;12;0,0615;12;0,008
B69D;R32;12;0,0615;12;0,008
B69D;R47.0;12;0,0615;12;0,008
B69D;E03.8;11;0,0564;11;0,0074
B69D;N19;11;0,0564;11;0,0074
B69D;Z03.8;11;0,0564;11;0,0074
B69D;G83.2;10;0,0513;10;0,0067
B69D;I25.22;10;0,0513;10;0,0067
B69D;Z96.65;10;0,0513;10;0,0067
B69D;E89.0;9;0,0462;9;0,006
B69D;I25.12;9;0,0462;9;0,006
