IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
B04D;1-208.2;197;0,7216;197;0,0895
B04D;1-208.6;195;0,7143;195;0,0886
B04D;5-98e;185;0,6777;186;0,0845
B04D;5-382.02;174;0,6374;174;0,079
B04D;5-930.3;64;0,2344;64;0,0291
B04D;8-930;52;0,1905;52;0,0236
B04D;3-601;44;0,1612;45;0,0204
B04D;3-600;43;0,1575;43;0,0195
B04D;5-392.4;42;0,1538;42;0,0191
B04D;3-035;40;0,1465;44;0,02
B04D;5-393.9;33;0,1209;33;0,015
B04D;5-930.4;27;0,0989;27;0,0123
B04D;5-395.02;25;0,0916;25;0,0114
B04D;8-839.x;15;0,0549;15;0,0068
B04D;8-980.0;11;0,0403;11;0,005
B04D;3-200;8;0,0293;11;0,005
B04D;3-221;7;0,0256;7;0,0032
B04D;3-220;5;0,0183;5;0,0023
B04D;3-607;5;0,0183;5;0,0023
B04D;8-800.c0;5;0,0183;5;0,0023
B04D;8-83b.c5;5;0,0183;5;0,0023
B04D;3-602;4;0,0147;4;0,0018
B04D;3-605;4;0,0147;4;0,0018
B05Z;5-056.40;78;0,8298;78;0,4845
B05Z;5-041.9;8;0,0851;8;0,0497
B05Z;5-056.9;7;0,0745;8;0,0497
B05Z;5-841.11;7;0,0745;7;0,0435
B05Z;5-984;7;0,0745;7;0,0435
B05Z;5-845.00;4;0,0426;4;0,0248
B05Z;9-984.7;4;0,0426;4;0,0248
B09Z;5-766.3;67;0,5317;68;0,1085
B09Z;3-200;58;0,4603;96;0,1531
B09Z;3-990;31;0,246;62;0,0989
B09Z;5-760.23;29;0,2302;29;0,0463
B09Z;5-766.5;28;0,2222;28;0,0447
B09Z;5-056.0;26;0,2063;26;0,0415
B09Z;5-241.0;22;0,1746;22;0,0351
B09Z;3-203;21;0,1667;21;0,0335
B09Z;5-249.4;17;0,1349;17;0,0271
B09Z;5-057.0;16;0,127;16;0,0255
B09Z;5-221.7;16;0,127;16;0,0255
B09Z;5-892.04;15;0,119;15;0,0239
B09Z;5-216.0;11;0,0873;11;0,0175
B09Z;5-766.2;9;0,0714;9;0,0144
B09Z;5-167.2;8;0,0635;9;0,0144
B09Z;8-930;8;0,0635;8;0,0128
B09Z;5-211.0;6;0,0476;6;0,0096
B09Z;5-766.4;6;0,0476;6;0,0096
B09Z;8-500;6;0,0476;6;0,0096
B09Z;5-279.0;5;0,0397;5;0,008
B09Z;5-766.6;5;0,0397;5;0,008
B09Z;5-767.0;5;0,0397;5;0,008
B09Z;5-778.1;5;0,0397;5;0,008
B09Z;5-931.0;5;0,0397;5;0,008
B09Z;5-216.2;4;0,0317;4;0,0064
B09Z;5-760.13;4;0,0317;4;0,0064
B09Z;5-761.13;4;0,0317;4;0,0064
B09Z;5-766.0;4;0,0317;4;0,0064
B09Z;5-900.04;4;0,0317;4;0,0064
B09Z;9-984.8;4;0,0317;4;0,0064
B15Z;8-527.8;57;0,76;460;0,2169
B15Z;8-527.1;45;0,60;50;0,0236
B15Z;8-522.d1;39;0,52;423;0,1994
B15Z;8-529.8;35;0,4667;44;0,0207
B15Z;8-528.6;31;0,4133;37;0,0174
B15Z;8-528.9;29;0,3867;34;0,016
B15Z;8-522.91;28;0,3733;475;0,224
B15Z;8-529.3;26;0,3467;84;0,0396
B15Z;9-984.b;25;0,3333;26;0,0123
B15Z;9-401.22;23;0,3067;23;0,0108
B15Z;3-200;21;0,28;24;0,0113
B15Z;3-820;14;0,1867;14;0,0066
B15Z;3-225;11;0,1467;13;0,0061
B15Z;3-222;11;0,1467;11;0,0052
B15Z;8-527.2;11;0,1467;11;0,0052
B15Z;8-561.1;8;0,1067;8;0,0038
B15Z;8-522.90;7;0,0933;58;0,0273
B15Z;8-522.d0;7;0,0933;41;0,0193
B15Z;3-800;7;0,0933;7;0,0033
B15Z;3-993;7;0,0933;7;0,0033
B15Z;9-401.23;7;0,0933;7;0,0033
B15Z;8-522.b0;6;0,08;33;0,0156
B15Z;1-774;6;0,08;6;0,0028
B15Z;3-220;6;0,08;6;0,0028
B15Z;1-207.0;5;0,0667;6;0,0028
B15Z;8-529.4;5;0,0667;5;0,0024
B15Z;8-522.a1;4;0,0533;37;0,0174
B15Z;8-542.11;4;0,0533;9;0,0042
B15Z;1-710;4;0,0533;5;0,0024
B15Z;3-202;4;0,0533;4;0,0019
B15Z;3-990;4;0,0533;4;0,0019
B15Z;5-399.5;4;0,0533;4;0,0019
B15Z;6-002.e8;4;0,0533;4;0,0019
B15Z;9-984.7;4;0,0533;4;0,0019
B15Z;9-984.8;4;0,0533;4;0,0019
B16A;8-527.8;21;0,6364;135;0,2373
B16A;8-529.3;15;0,4545;35;0,0615
B16A;8-522.91;13;0,3939;110;0,1933
B16A;8-527.1;11;0,3333;17;0,0299
B16A;8-528.6;11;0,3333;15;0,0264
B16A;8-522.d1;8;0,2424;45;0,0791
B16A;8-523.10;6;0,1818;59;0,1037
B16A;9-984.b;6;0,1818;6;0,0105
B16A;3-200;5;0,1515;6;0,0105
B16A;3-222;4;0,1212;4;0,007
B16A;3-820;4;0,1212;4;0,007
B16A;5-399.5;4;0,1212;4;0,007
B16A;9-401.22;4;0,1212;4;0,007
B16B;8-527.8;14;0,50;49;0,2227
B16B;8-522.91;13;0,4643;47;0,2136
B16B;8-522.d1;9;0,3214;21;0,0955
B16B;8-527.1;7;0,25;7;0,0318
B16B;8-529.3;5;0,1786;10;0,0455
B16B;8-529.8;5;0,1786;7;0,0318
B16B;8-522.d0;4;0,1429;8;0,0364
B17D;5-017.2;52;0,5361;53;0,1577
B17D;5-011.x;47;0,4845;47;0,1399
B17D;5-986.x;47;0,4845;47;0,1399
B17D;5-983;18;0,1856;18;0,0536
B17D;5-056.0;6;0,0619;6;0,0179
B17D;5-056.40;6;0,0619;6;0,0179
B17D;5-011.2;5;0,0515;6;0,0179
B17D;5-056.8;5;0,0515;5;0,0149
B17D;5-244.20;5;0,0515;5;0,0149
B17D;5-779.3;5;0,0515;5;0,0149
B17D;9-984.7;4;0,0412;4;0,0119
B17D;9-984.8;4;0,0412;4;0,0119
B17E;5-056.3;11;0,2973;11;0,1375
B17E;5-056.40;7;0,1892;7;0,0875
B17E;5-056.7;6;0,1622;6;0,075
B17E;5-779.3;4;0,1081;4;0,05
B17E;5-983;4;0,1081;4;0,05
B18A;5-984;7;0,875;8;0,0661
B18A;5-832.4;5;0,625;5;0,0413
B18A;3-203;4;0,50;5;0,0413
B18A;5-036.8;4;0,50;5;0,0413
B18B;5-984;16;0,5161;19;0,099
B18B;5-036.8;9;0,2903;11;0,0573
B18B;5-839.61;6;0,1935;7;0,0365
B18B;5-032.00;6;0,1935;6;0,0313
B18B;5-033.2;6;0,1935;6;0,0313
B18B;5-038.41;6;0,1935;6;0,0313
B18B;5-832.4;6;0,1935;6;0,0313
B18B;5-024.3;5;0,1613;5;0,026
B18B;5-540.x;5;0,1613;5;0,026
B18B;8-930;5;0,1613;5;0,026
B18B;5-032.11;4;0,129;5;0,026
B18B;5-032.01;4;0,129;4;0,0208
B18B;5-839.60;4;0,129;4;0,0208
B18C;5-984;21;0,60;22;0,1209
B18C;5-036.8;17;0,4857;18;0,0989
B18C;5-032.00;10;0,2857;10;0,0549
B18C;5-832.4;8;0,2286;8;0,044
B18C;5-839.60;7;0,20;8;0,044
B18C;5-035.6;7;0,20;7;0,0385
B18C;5-032.10;5;0,1429;5;0,0275
B18C;5-839.61;5;0,1429;5;0,0275
B18C;5-032.11;4;0,1143;5;0,0275
B19A;5-032.00;6;0,24;6;0,0952
B19A;5-039.34;6;0,24;6;0,0952
B19A;5-039.e2;6;0,24;6;0,0952
B19A;5-059.d0;5;0,20;5;0,0794
B19A;5-059.82;4;0,16;4;0,0635
B19A;5-059.cc;4;0,16;4;0,0635
B19A;5-540.0;4;0,16;4;0,0635
B19A;5-934.3;4;0,16;4;0,0635
B19B;5-059.82;4;0,4444;4;0,20
B19C;5-059.a0;6;0,4286;6;0,1935
B19C;5-059.2;5;0,3571;5;0,1613
B19C;5-032.00;4;0,2857;4;0,129
B20B;3-200;46;0,9583;89;0,1735
B20B;5-984;40;0,8333;40;0,078
B20B;5-021.0;34;0,7083;34;0,0663
B20B;8-831.0;31;0,6458;32;0,0624
B20B;5-010.00;24;0,50;24;0,0468
B20B;8-931.0;24;0,50;24;0,0468
B20B;5-988.3;23;0,4792;23;0,0448
B20B;3-990;22;0,4583;22;0,0429
B20B;3-993;19;0,3958;19;0,037
B20B;8-930;17;0,3542;18;0,0351
B20B;5-015.0;14;0,2917;14;0,0273
B20B;5-015.4;14;0,2917;14;0,0273
B20B;3-820;11;0,2292;13;0,0253
B20B;5-015.1;11;0,2292;11;0,0214
B20B;8-980.0;10;0,2083;10;0,0195
B20B;3-220;5;0,1042;5;0,0097
B20B;5-010.03;5;0,1042;5;0,0097
B20B;5-020.2;5;0,1042;5;0,0097
B20B;8-98f.0;5;0,1042;5;0,0097
B20B;5-010.04;4;0,0833;4;0,0078
B20B;5-015.3;4;0,0833;4;0,0078
B20B;5-983;4;0,0833;4;0,0078
B20B;8-919;4;0,0833;4;0,0078
B20B;9-320;4;0,0833;4;0,0078
B20D;3-200;38;1,00;72;0,2939
B20D;5-010.2;19;0,50;19;0,0776
B20D;5-023.10;19;0,50;19;0,0776
B20D;8-930;16;0,4211;16;0,0653
B20D;5-013.1;12;0,3158;14;0,0571
B20D;5-010.00;11;0,2895;13;0,0531
B20D;5-021.0;10;0,2632;13;0,0531
B20D;5-900.04;4;0,1053;4;0,0163
B20D;8-980.0;4;0,1053;4;0,0163
B20D;9-984.8;4;0,1053;4;0,0163
B20E;3-200;23;0,92;62;0,369
B20E;5-013.1;17;0,68;17;0,1012
B20E;8-930;17;0,68;17;0,1012
B20E;5-010.2;16;0,64;16;0,0952
B20E;5-013.0;6;0,24;6;0,0357
B63Z;3-200;18;0,40;24;0,2162
B63Z;9-401.22;8;0,1778;8;0,0721
B63Z;1-440.a;6;0,1333;6;0,0541
B63Z;1-632.0;6;0,1333;6;0,0541
B63Z;9-984.7;5;0,1111;5;0,045
B63Z;9-984.8;5;0,1111;5;0,045
B63Z;9-984.9;4;0,0889;4;0,036
B63Z;9-984.b;4;0,0889;4;0,036
B64Z;3-200;11;0,3793;12;0,2449
B64Z;9-984.7;6;0,2069;6;0,1224
B64Z;9-401.22;5;0,1724;5;0,102
B64Z;9-984.8;5;0,1724;5;0,102
B66D;3-820;21;0,3134;21;0,1511
B66D;3-200;12;0,1791;14;0,1007
B66D;9-984.7;9;0,1343;10;0,0719
B66D;3-220;6;0,0896;6;0,0432
B66D;3-800;6;0,0896;6;0,0432
B66D;8-930;6;0,0896;6;0,0432
B66D;9-984.8;6;0,0896;6;0,0432
B66D;6-002.e7;5;0,0746;5;0,036
B66D;3-990;4;0,0597;5;0,036
B66D;9-401.23;4;0,0597;5;0,036
B66D;3-222;4;0,0597;4;0,0288
B66D;3-225;4;0,0597;4;0,0288
B67B;9-984.7;7;0,2059;7;0,1522
B67B;3-200;5;0,1471;5;0,1087
B68D;3-800;4;0,1739;4;0,08
B68D;8-975.3;4;0,1739;4;0,08
B69D;3-200;108;0,5538;125;0,2976
B69D;3-035;48;0,2462;50;0,119
B69D;3-052;42;0,2154;42;0,10
B69D;9-401.22;31;0,159;31;0,0738
B69D;3-800;29;0,1487;29;0,069
B69D;9-984.7;17;0,0872;17;0,0405
B69D;8-930;13;0,0667;13;0,031
B69D;1-710;11;0,0564;14;0,0333
B69D;3-220;9;0,0462;9;0,0214
B69D;9-984.9;6;0,0308;6;0,0143
B69D;1-440.a;5;0,0256;5;0,0119
B69D;3-221;5;0,0256;5;0,0119
B69D;3-601;5;0,0256;5;0,0119
B69D;9-984.8;5;0,0256;5;0,0119
B69D;1-632.0;4;0,0205;4;0,0095
B69D;3-030;4;0,0205;4;0,0095
B70E;3-200;21;0,75;44;0,3308
B70E;8-930;15;0,5357;16;0,1203
B70E;8-020.8;8;0,2857;8;0,0602
B70E;8-980.0;6;0,2143;6;0,0451
B70E;3-052;5;0,1786;5;0,0376
B70E;3-220;5;0,1786;5;0,0376
B70E;3-221;4;0,1429;4;0,0301
B70E;9-984.7;4;0,1429;4;0,0301
B70F;3-200;120;0,4781;172;0,2529
B70F;9-401.22;76;0,3028;76;0,1118
B70F;3-035;49;0,1952;51;0,075
B70F;3-800;46;0,1833;46;0,0676
B70F;3-052;45;0,1793;46;0,0676
B70F;9-320;26;0,1036;26;0,0382
B70F;9-984.8;20;0,0797;20;0,0294
B70F;9-984.7;19;0,0757;19;0,0279
B70F;3-221;17;0,0677;17;0,025
B70F;3-220;14;0,0558;14;0,0206
B70F;9-984.9;14;0,0558;14;0,0206
B70F;8-930;12;0,0478;12;0,0176
B70F;8-561.1;10;0,0398;10;0,0147
B70F;1-632.0;9;0,0359;11;0,0162
B70F;8-390.x;9;0,0359;9;0,0132
B70F;1-710;8;0,0319;9;0,0132
B70F;9-984.b;8;0,0319;8;0,0118
B70F;3-820;7;0,0279;7;0,0103
B70F;9-200.01;7;0,0279;7;0,0103
B70F;9-200.02;7;0,0279;7;0,0103
B70F;1-791;6;0,0239;6;0,0088
B70F;9-984.6;6;0,0239;6;0,0088
B70F;9-984.a;6;0,0239;6;0,0088
B70F;1-711;4;0,0159;5;0,0074
B70F;1-440.a;4;0,0159;4;0,0059
B70H;3-200;6;1,00;9;0,5625
B70I;3-200;15;0,3125;16;0,2254
B70I;8-930;12;0,25;12;0,169
B70I;8-701;4;0,0833;4;0,0563
B70I;9-984.7;4;0,0833;4;0,0563
B71D;9-500.0;34;0,1511;34;0,121
B71D;3-200;28;0,1244;30;0,1068
B71D;3-820;21;0,0933;22;0,0783
B71D;3-800;19;0,0844;21;0,0747
B71D;8-917.13;12;0,0533;12;0,0427
B71D;8-020.x;11;0,0489;11;0,0391
B71D;1-242;10;0,0444;10;0,0356
B71D;1-208.8;9;0,04;9;0,032
B71D;8-810.wb;9;0,04;9;0,032
B71D;9-984.7;9;0,04;9;0,032
B71D;1-204.2;7;0,0311;7;0,0249
B71D;1-20a.30;6;0,0267;6;0,0214
B71D;8-930;6;0,0267;6;0,0214
B71D;1-632.0;5;0,0222;5;0,0178
B71D;3-990;5;0,0222;5;0,0178
B71D;3-035;4;0,0178;4;0,0142
B71D;3-802;4;0,0178;4;0,0142
B71D;8-650;4;0,0178;4;0,0142
B71D;9-401.22;4;0,0178;4;0,0142
B76G;3-200;19;0,3333;22;0,2785
B76G;9-984.7;7;0,1228;7;0,0886
B76G;9-984.8;5;0,0877;5;0,0633
B76G;3-800;4;0,0702;4;0,0506
B76G;8-930;4;0,0702;4;0,0506
B77Z;3-200;15;0,2586;17;0,3269
B77Z;3-800;5;0,0862;5;0,0962
B77Z;1-207.0;4;0,069;4;0,0769
B77Z;8-930;4;0,069;4;0,0769
B78A;3-200;17;0,8947;42;0,4667
B78A;8-930;10;0,5263;10;0,1111
B78A;3-203;6;0,3158;6;0,0667
B78A;8-980.0;5;0,2632;5;0,0556
B78B;3-200;13;0,7222;30;0,411
B78B;8-930;6;0,3333;6;0,0822
B78B;3-203;4;0,2222;4;0,0548
B79Z;3-200;17;0,50;24;0,4068
B79Z;8-930;6;0,1765;6;0,1017
B80Z;3-200;138;0,4775;166;0,4171
B80Z;5-900.04;33;0,1142;33;0,0829
B80Z;9-984.8;30;0,1038;30;0,0754
B80Z;9-984.7;28;0,0969;28;0,0704
B80Z;3-203;24;0,083;24;0,0603
B80Z;8-930;23;0,0796;23;0,0578
B80Z;9-984.9;18;0,0623;18;0,0452
B80Z;3-220;9;0,0311;9;0,0226
B80Z;8-650;9;0,0311;9;0,0226
B80Z;1-207.0;8;0,0277;8;0,0201
B80Z;3-800;7;0,0242;7;0,0176
B80Z;9-984.6;5;0,0173;5;0,0126
B80Z;8-020.x;4;0,0138;4;0,0101
B81B;3-200;19;0,1863;22;0,176
B81B;9-984.7;7;0,0686;8;0,064
B81B;3-203;5;0,049;5;0,04
B81B;3-035;4;0,0392;4;0,032
B81B;3-800;4;0,0392;4;0,032
B81B;3-820;4;0,0392;4;0,032
B81B;9-320;4;0,0392;4;0,032
B81B;9-401.22;4;0,0392;4;0,032
B81B;9-984.8;4;0,0392;4;0,032
B81C;3-200;7;0,3889;7;0,2333
B81C;3-035;5;0,2778;5;0,1667
B81C;3-800;5;0,2778;5;0,1667
B82Z;8-930;5;0,1923;5;0,1471
B82Z;1-632.0;4;0,1538;4;0,1176
B85D;3-200;5;0,25;5;0,1471
C01A;5-984;4;0,5714;4;0,1143
C01B;5-129.2;70;0,8642;76;0,347
C01B;5-984;33;0,4074;39;0,1781
C01B;5-986.x;19;0,2346;24;0,1096
C01B;1-587.0;6;0,0741;6;0,0274
C01B;5-124;6;0,0741;6;0,0274
C01B;9-984.7;5;0,0617;5;0,0228
C01B;5-129.4;4;0,0494;5;0,0228
C02B;5-163.11;15;0,3488;16;0,1798
C02B;5-984;10;0,2326;10;0,1124
C02B;5-163.10;7;0,1628;7;0,0787
C02B;5-162.1;4;0,093;4;0,0449
C02B;5-166.3;4;0,093;4;0,0449
C03A;5-984;131;0,5721;141;0,0949
C03A;5-159.4;115;0,5022;118;0,0794
C03A;5-154.4;101;0,441;101;0,068
C03A;5-154.0;92;0,4017;94;0,0633
C03A;5-144.5a;76;0,3319;77;0,0518
C03A;5-144.3a;75;0,3275;75;0,0505
C03A;5-986.x;71;0,31;77;0,0518
C03A;5-154.2;62;0,2707;62;0,0417
C03A;5-138.10;49;0,214;52;0,035
C03A;5-158.42;48;0,2096;48;0,0323
C03A;5-158.43;43;0,1878;43;0,0289
C03A;5-115;41;0,179;43;0,0289
C03A;5-158.13;36;0,1572;36;0,0242
C03A;5-155.4;30;0,131;30;0,0202
C03A;5-155.0;29;0,1266;29;0,0195
C03A;5-158.16;27;0,1179;29;0,0195
C03A;1-220.0;23;0,1004;42;0,0283
C03A;5-139.12;20;0,0873;23;0,0155
C03A;5-158.10;20;0,0873;21;0,0141
C03A;5-158.12;19;0,083;19;0,0128
C03A;5-983;19;0,083;19;0,0128
C03A;5-156.9;16;0,0699;18;0,0121
C03A;5-142.1;16;0,0699;16;0,0108
C03A;5-144.5e;16;0,0699;16;0,0108
C03A;5-149.2x;15;0,0655;15;0,0101
C03A;5-158.22;14;0,0611;14;0,0094
C03A;5-156.0;12;0,0524;12;0,0081
C03A;8-901;10;0,0437;13;0,0087
C03A;5-139.0;10;0,0437;10;0,0067
C03A;5-155.1;10;0,0437;10;0,0067
C03A;5-155.3;10;0,0437;10;0,0067
C03A;5-139.10;9;0,0393;11;0,0074
C03A;5-156.1;9;0,0393;9;0,0061
C03A;8-020.0;8;0,0349;9;0,0061
C03A;5-152.2;7;0,0306;7;0,0047
C03A;5-158.11;7;0,0306;7;0,0047
C03A;5-158.23;5;0,0218;5;0,0034
C03A;5-158.44;5;0,0218;5;0,0034
C03A;5-158.20;4;0,0175;5;0,0034
C03A;5-124;4;0,0175;4;0,0027
C03A;5-133.0;4;0,0175;4;0,0027
C03A;5-137.4;4;0,0175;4;0,0027
C03A;5-158.1x;4;0,0175;4;0,0027
C03A;5-158.26;4;0,0175;4;0,0027
C03B;5-984;2007;0,5894;2031;0,1304
C03B;5-159.4;1873;0,5501;1877;0,1205
C03B;5-144.5a;1179;0,3463;1182;0,0759
C03B;5-986.x;804;0,2361;812;0,0521
C03B;5-158.42;699;0,2053;704;0,0452
C03B;5-144.3a;630;0,185;633;0,0406
C03B;5-154.0;556;0,1633;559;0,0359
C03B;5-158.22;497;0,146;497;0,0319
C03B;5-154.2;490;0,1439;492;0,0316
C03B;5-155.4;465;0,1366;468;0,03
C03B;5-158.20;391;0,1148;391;0,0251
C03B;5-138.10;317;0,0931;319;0,0205
C03B;5-154.4;317;0,0931;318;0,0204
C03B;5-115;288;0,0846;289;0,0186
C03B;5-158.41;278;0,0816;278;0,0178
C03B;1-220.0;276;0,0811;314;0,0202
C03B;5-158.21;264;0,0775;264;0,0169
C03B;5-158.40;263;0,0772;265;0,017
C03B;5-158.10;228;0,067;228;0,0146
C03B;5-156.9;211;0,062;214;0,0137
C03B;5-158.43;200;0,0587;203;0,013
C03B;5-142.1;196;0,0576;196;0,0126
C03B;5-158.12;195;0,0573;195;0,0125
C03B;5-155.3;190;0,0558;192;0,0123
C03B;5-155.0;185;0,0543;185;0,0119
C03B;8-020.0;174;0,0511;177;0,0114
C03B;5-155.1;164;0,0482;168;0,0108
C03B;5-158.11;155;0,0455;155;0,01
C03B;5-158.13;140;0,0411;140;0,009
C03B;5-983;125;0,0367;126;0,0081
C03B;5-144.5e;86;0,0253;86;0,0055
C03B;5-149.2x;86;0,0253;86;0,0055
C03B;5-156.0;84;0,0247;84;0,0054
C03B;5-156.1;84;0,0247;84;0,0054
C03B;5-139.0;62;0,0182;62;0,004
C03B;5-149.0;55;0,0162;55;0,0035
C03B;5-985.0;52;0,0153;52;0,0033
C03B;5-152.2;50;0,0147;55;0,0035
C03B;8-901;48;0,0141;48;0,0031
C03B;5-158.44;46;0,0135;47;0,003
C03B;5-158.15;44;0,0129;44;0,0028
C03B;5-158.26;38;0,0112;38;0,0024
C03B;5-158.45;37;0,0109;37;0,0024
C03B;5-139.10;36;0,0106;37;0,0024
C03B;5-985.2;35;0,0103;37;0,0024
C03B;5-154.3;33;0,0097;33;0,0021
C03B;5-158.23;31;0,0091;31;0,002
C03B;9-984.7;31;0,0091;31;0,002
C03B;5-133.0;26;0,0076;26;0,0017
C03B;5-139.12;25;0,0073;25;0,0016
C03B;5-124;22;0,0065;22;0,0014
C03B;5-158.36;22;0,0065;22;0,0014
C03B;5-139.11;21;0,0062;22;0,0014
C03B;5-158.46;20;0,0059;20;0,0013
C03B;5-158.14;19;0,0056;20;0,0013
C03B;5-137.1;19;0,0056;19;0,0012
C03B;5-137.7;18;0,0053;18;0,0012
C03B;8-700.0;18;0,0053;18;0,0012
C03B;8-930;18;0,0053;18;0,0012
C03B;9-984.8;16;0,0047;16;0,001
C03B;5-137.4;15;0,0044;15;0,001
C03B;5-158.32;14;0,0041;14;0,0009
C03B;5-158.33;14;0,0041;14;0,0009
C03B;5-159.00;14;0,0041;14;0,0009
C03B;5-158.1x;13;0,0038;13;0,0008
