IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
00 ;A04C;98;0,00;0,00;0,00;0,0102;0,102;0,4286;0,4592;0,5918;0,4082;0,00;0,00;0,0612;0,102;0,1122;0,1429;0,2857;0,0408;0,051;0,0408;0,0408;0,0204;0,0204;0,051;0,0306;0,00;0,00;0,00;0,5976;0,4024;19;78;60,10;28,096;0,00;17,60;80514,84;21614,23
00 ;A04D;218;0,00;0,00;0,00;0,0046;0,0459;0,4404;0,5092;0,555;0,445;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0963;0,0963;0,2294;0,1147;0,1239;0,1835;0,1514;0,0046;0,00;0,0036;0,7814;0,2151;13;61;42,70;18,577;0,0001;10,40;53235,62;17896,51
00 ;A04E;499;0,00;0,002;0,004;0,016;0,1563;0,493;0,3287;0,6072;0,3928;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,0902;0,0601;0,1784;0,1303;0,1723;0,1683;0,1804;0,01;0,00;0,00;0,8648;0,1352;11;55;37,10;15,986;0,0002;8,20;45810,03;13223,46
00 ;A04F;53;0,00;0,00;0,00;0,0189;0,1132;0,5283;0,3396;0,6792;0,3208;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0189;0,0377;0,2642;0,2264;0,2642;0,1698;0,0189;0,00;0,00;0,00;0,8833;0,1167;10;50;34,00;14,053;0,00;7,30;40271,05;12906,82
00 ;A05A;11;0,00;0,00;0,00;0,00;0,00;0,2727;0,7273;0,7273;0,2727;0,00;0,00;0,00;0,00;0,0909;0,00;0,00;0,0909;0,00;0,00;0,1818;0,0909;0,1818;0,3636;0,00;0,00;0,00;0,037;0,4074;0,5556;39;138;120,00;52,806;0,00;30,70;151326,89;36001,34
00 ;A05B;18;0,00;0,00;0,00;0,0556;0,1111;0,3889;0,4444;0,50;0,50;0,00;0,00;0,0556;0,00;0,00;0,1111;0,00;0,00;0,0556;0,1111;0,2222;0,1667;0,1111;0,1111;0,0556;0,00;0,00;0,0811;0,4865;0,4324;21;84;65,50;22,467;0,00;23,40;64384,53;24470,40
00 ;A06A;69;0,00;0,00;0,00;0,00;0,0145;0,2899;0,6957;0,7391;0,2609;0,00;0,00;0,087;0,00;0,00;0,0145;0,029;0,00;0,0145;0,0145;0,029;0,029;0,087;0,1304;0,3333;0,1594;0,0725;0,00;0,5565;0,4435;;130;112,50;60,835;0,00;20,60;174336,16;40477,34
00 ;A06B;26;0,00;0,00;0,00;0,00;0,0769;0,5385;0,3846;0,7692;0,2308;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0769;0,1923;0,1154;0,0769;0,2308;0,1538;0,1538;0,00;0,7429;0,2571;;112;94,20;50,482;0,00;9,50;144665,83;37541,16
00 ;A06C;75;0,00;0,00;0,00;0,0267;0,1333;0,4533;0,3867;0,64;0,36;0,00;0,00;0,0133;0,00;0,0133;0,00;0,00;0,0133;0,0267;0,00;0,0267;0,0133;0,0933;0,1067;0,3467;0,1867;0,16;0,00;0,7143;0,2857;;114;95,70;43,318;0,00;13,50;124137,23;26510,13
00 ;A07A;108;0,00;0,00;0,00;0,00;0,1111;0,6111;0,2778;0,6759;0,3241;0,00;0,00;0,0463;0,00;0,0093;0,00;0,00;0,00;0,0093;0,0278;0,0833;0,0556;0,1574;0,0833;0,3241;0,1204;0,0833;0,00;0,6391;0,3609;25;95;77,00;45,793;0,00;17,80;131228,59;32531,62
00 ;A07B;229;0,00;0,00;0,0044;0,048;0,2576;0,5721;0,1179;0,6638;0,3362;0,00;0,00;0,0306;0,0175;0,0087;0,0044;0,0087;0,00;0,0218;0,00;0,048;0,0655;0,083;0,1179;0,3275;0,1616;0,1048;0,00;0,6939;0,3061;20;82;64,00;36,035;0,0001;13,10;103265,10;25196,01
00 ;A07C;160;0,00;0,0063;0,025;0,0813;0,3625;0,4563;0,0688;0,65;0,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,025;0,0563;0,05;0,1125;0,1063;0,3063;0,1813;0,1625;0,00;0,7143;0,2857;20;82;64,00;29,861;0,0001;12,50;85571,61;20539,10
00 ;A07D;70;0,00;0,00;0,0143;0,1143;0,4429;0,3857;0,0429;0,6286;0,3714;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0429;0,0571;0,0714;0,0571;0,1429;0,0571;0,3286;0,10;0,1429;0,00;0,7865;0,2135;19;77;58,80;27,113;0,00;11,40;77698,41;16786,39
00 ;A07E;53;0,0189;0,0189;0,0189;0,3019;0,3585;0,2642;0,0189;0,6981;0,3019;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0189;0,0189;0,0377;0,0755;0,0943;0,1321;0,4717;0,1321;0,0189;0,00;0,7794;0,2206;18;74;55,70;22,208;0,00;10,10;63640,70;14066,19
00 ;A09A;132;0,00;0,00;0,00;0,0076;0,1288;0,697;0,1667;0,6818;0,3182;0,00;0,00;0,0682;0,0227;0,0076;0,00;0,00;0,00;0,00;0,0152;0,0682;0,0758;0,0379;0,1136;0,2803;0,1894;0,1212;0,00;0,6439;0,3561;18;75;57,20;33,711;0,00;15,80;96606,60;27071,12
00 ;A09B;1165;0,0009;0,0009;0,006;0,0695;0,3159;0,5202;0,0867;0,6635;0,3365;0,00;0,00;0,0103;0,0026;0,0026;0,0017;0,0069;0,0017;0,0292;0,0283;0,0712;0,079;0,0773;0,0927;0,3064;0,1768;0,1133;0,00;0,7482;0,2518;12;58;40,40;22,951;0,0004;11,60;65769,89;16780,58
00 ;A09C;1276;0,0078;0,0094;0,0282;0,1661;0,3966;0,3652;0,0266;0,6677;0,3323;0,00;0,00;0,0102;0,0078;0,0031;0,0039;0,0016;0,0039;0,0196;0,0361;0,0831;0,0854;0,0972;0,1215;0,2649;0,1466;0,1152;0,00;0,8071;0,1929;11;53;35,40;18,345;0,0005;9,50;52572,20;14483,83
00 ;A09D;290;0,0069;0,0138;0,0207;0,20;0,4448;0,3138;0,00;0,6621;0,3379;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0069;0,0414;0,0207;0,0414;0,1276;0,3069;0,2517;0,2034;0,00;0,8146;0,1854;12;57;38,80;17,512;0,0001;9,20;50185,20;11787,39
00 ;A09E;295;0,0203;0,0237;0,0407;0,2712;0,4678;0,1763;0,00;0,6576;0,3424;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0102;0,0644;0,0407;0,0881;0,139;0,3017;0,2102;0,1458;0,00;0,878;0,122;10;50;32,70;15,286;0,0001;7,90;43804,07;9983,14
00 ;A09F;453;0,0375;0,0552;0,0883;0,34;0,3642;0,1148;0,00;0,6181;0,3819;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0221;0,0508;0,0817;0,0773;0,1236;0,1523;0,2759;0,1236;0,0927;0,00;0,8467;0,1533;10;50;32,50;13,418;0,0002;8,10;38452,82;10720,23
00 ;A11A;133;0,00;0,00;0,00;0,0902;0,2857;0,4887;0,1353;0,6466;0,3534;0,00;0,00;0,0677;0,0301;0,0301;0,0226;0,0451;0,00;0,00;0,0075;0,0376;0,0376;0,0376;0,0752;0,2782;0,1955;0,1353;0,00;0,6751;0,3249;15;65;46,50;24,09;0,00;15,00;69035,09;19801,36
00 ;A11B;79;0,0253;0,00;0,0127;0,1392;0,3797;0,4051;0,038;0,6709;0,3291;0,00;0,00;0,1266;0,0127;0,00;0,00;0,00;0,00;0,0253;0,00;0,038;0,0253;0,0633;0,1013;0,2278;0,0886;0,2911;0,00;0,7117;0,2883;11;54;36,00;19,159;0,00;13,00;54903,92;13127,51
00 ;A11C;617;0,013;0,0097;0,034;0,1718;0,3825;0,3452;0,0438;0,6499;0,3501;0,00;0,00;0,013;0,0097;0,0016;0,0065;0,0097;0,0016;0,0324;0,0243;0,0729;0,0843;0,0746;0,1135;0,2788;0,1459;0,1313;0,00;0,8216;0,1784;8;46;27,50;14,077;0,0002;10,60;40339,97;12032,28
00 ;A11D;157;0,00;0,0064;0,0255;0,1146;0,414;0,3822;0,0573;0,5987;0,4013;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0255;0,0255;0,0637;0,0764;0,0764;0,1274;0,2675;0,1783;0,1592;0,00;0,7269;0,2731;8;45;26,80;12,539;0,0001;11,10;35932,86;9451,11
00 ;A11E;1845;0,0266;0,0238;0,0558;0,2916;0,4065;0,1881;0,0076;0,6325;0,3675;0,00;0,00;0,0081;0,007;0,0043;0,0016;0,0016;0,0027;0,0184;0,0228;0,0732;0,071;0,1008;0,116;0,2715;0,1653;0,1355;0,00;0,8597;0,1403;7;40;22,80;11,578;0,0007;7,90;33178,87;9277,99
00 ;A11F;558;0,0341;0,0305;0,0609;0,31;0,4373;0,1237;0,0036;0,6219;0,3781;0,00;0,00;0,0269;0,0179;0,0161;0,00;0,00;0,0018;0,0287;0,0125;0,0645;0,0573;0,0824;0,0789;0,2688;0,1613;0,1828;0,00;0,8304;0,1696;7;42;24,20;10,237;0,0002;9,50;29334,92;8708,06
00 ;A11G;66;0,0455;0,0455;0,0455;0,3485;0,3939;0,1061;0,0152;0,6212;0,3788;0,00;0,00;0,00;0,00;0,00;0,0758;0,1212;0,00;0,00;0,00;0,0303;0,0455;0,0909;0,1364;0,2424;0,1061;0,1515;0,00;0,8462;0,1538;6;35;19,70;8,927;0,00;7,10;25581,60;7041,49
00 ;A11H;310;0,00;0,00;0,00;0,00;0,8065;0,1935;0,00;0,6484;0,3516;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0032;0,0161;0,0258;0,071;0,071;0,1194;0,1161;0,2677;0,1484;0,1613;0,00;0,8732;0,1268;6;40;22,50;8,613;0,0001;8,50;24682,28;6722,59
00 ;A11I;720;0,1431;0,1014;0,2097;0,5458;0,00;0,00;0,00;0,6069;0,3931;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0056;0,0306;0,0333;0,0681;0,0417;0,1014;0,1278;0,2903;0,1569;0,1444;0,00;0,8738;0,1262;5;33;18,20;6,728;0,0003;6,70;19280,39;6353,20
00 ;A13A;307;0,013;0,0098;0,0261;0,2052;0,4137;0,3029;0,0293;0,645;0,355;0,00;0,00;0,2476;0,0521;0,0163;0,0065;0,0228;0,00;0,0163;0,0098;0,0293;0,0293;0,0456;0,0391;0,1792;0,1173;0,1889;0,0375;0,719;0,2436;6;39;21,30;12,437;0,0001;9,90;35640,24;11003,06
00 ;A13B;635;0,0094;0,011;0,0268;0,1638;0,4063;0,3386;0,0441;0,6567;0,3433;0,00;0,00;0,0236;0,0063;0,0047;0,0047;0,00;0,0047;0,0331;0,0346;0,0803;0,0756;0,1071;0,1339;0,2866;0,1386;0,0661;0,0562;0,7763;0,1675;5;36;18,10;10,112;0,0002;8,90;28979,37;8741,38
00 ;A13C;200;0,01;0,005;0,02;0,075;0,355;0,455;0,08;0,56;0,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,015;0,035;0,03;0,06;0,04;0,045;0,125;0,265;0,17;0,215;0,00;0,8032;0,1968;8;45;26,60;9,698;0,0001;10,70;27791,37;8773,37
00 ;A13D;1017;0,0216;0,0206;0,0433;0,1957;0,4474;0,2566;0,0147;0,6362;0,3638;0,00;0,00;0,0039;0,002;0,002;0,0029;0,0088;0,0069;0,0295;0,0256;0,0777;0,0639;0,0836;0,1298;0,2822;0,1573;0,1239;0,0846;0,789;0,1265;6;38;19,70;8,377;0,0004;8,50;24005,70;7493,14
00 ;A13E;1722;0,0325;0,0279;0,0569;0,2184;0,4048;0,2433;0,0163;0,5993;0,4007;0,00;0,00;0,0459;0,0256;0,0163;0,0168;0,0203;0,0023;0,0145;0,0232;0,0441;0,0395;0,0569;0,0859;0,2404;0,1591;0,2091;0,0328;0,8299;0,1373;6;37;19,80;7,068;0,0006;8,30;20253,57;6919,57
00 ;A13F;1586;0,0347;0,0397;0,0757;0,3279;0,3758;0,1393;0,0069;0,6576;0,3424;0,00;0,00;0,0006;0,0006;0,00;0,00;0,00;0,0013;0,0107;0,0145;0,082;0,0681;0,0757;0,1141;0,2762;0,1696;0,1866;0,00;0,9141;0,0859;3;28;13,50;5,341;0,0006;6,70;15306,74;5068,54
00 ;A13G;1066;0,00;0,00;0,00;0,00;0,7674;0,2298;0,0028;0,6351;0,3649;0,00;0,00;0,0019;0,0019;0,0009;0,0009;0,0028;0,0019;0,0347;0,0319;0,0704;0,0675;0,0769;0,0891;0,2627;0,1463;0,2101;0,00;0,8583;0,1417;3;29;12,60;4,18;0,0004;7,50;11979,26;4149,82
00 ;A13H;1904;0,1838;0,1261;0,1954;0,4947;0,00;0,00;0,00;0,5614;0,4386;0,00;0,00;0,0032;0,0005;0,0005;0,0005;0,0021;0,0037;0,0194;0,0263;0,052;0,062;0,0825;0,1266;0,2978;0,1597;0,1633;0,00;0,9015;0,0985;3;25;11,60;3,582;0,0007;6,40;10263,62;3744,52
00 ;A15B;65;0,00;0,00;0,00;0,00;0,1077;0,5692;0,3231;0,5538;0,4462;0,00;0,00;0,0154;0,1692;0,2462;0,0154;0,1077;0,00;0,0308;0,00;0,0769;0,0462;0,0462;0,00;0,2308;0,0154;0,00;0,0139;0,9028;0,0833;8;43;27,80;13,626;0,00;7,20;39049,20;13181,38
00 ;A15C;570;0,00;0,00;0,00;0,0105;0,2193;0,6386;0,1316;0,6895;0,3105;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0053;0,0982;0,0912;0,207;0,1246;0,1649;0,1228;0,1772;0,0088;0,00;0,0049;0,9223;0,0728;7;35;23,20;7,842;0,0002;5,30;22472,51;8043,22
00 ;A15D;838;0,0048;0,0024;0,0048;0,0704;0,4117;0,4618;0,0442;0,5955;0,4045;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0012;0,0155;0,1181;0,1468;0,1909;0,2148;0,3055;0,0072;0,00;0,0011;0,9189;0,08;6;28;19,80;5,257;0,0003;3,50;15064,86;4670,83
00 ;A17A;344;0,0552;0,0727;0,0872;0,3052;0,2558;0,2006;0,0233;0,6483;0,3517;0,00;0,00;0,00;0,0145;0,0233;0,0349;0,061;0,0116;0,0349;0,0988;0,189;0,1424;0,1076;0,0727;0,2006;0,0087;0,00;0,0026;0,8982;0,0992;7;40;23,70;7,859;0,0001;7,70;22521,54;8720,31
00 ;A17B;543;0,2836;0,1087;0,1731;0,267;0,1676;0,00;0,00;0,5838;0,4162;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0074;0,0884;0,1179;0,2136;0,1197;0,1234;0,1308;0,1805;0,0184;0,00;0,00;0,9157;0,0843;4;26;16,20;5,545;0,0002;4,60;15889,33;4501,88
00 ;A18Z;24;0,00;0,00;0,00;0,00;0,00;0,0833;0,9167;0,6667;0,3333;0,00;0,00;0,0833;0,00;0,00;0,00;0,0417;0,00;0,0417;0,0833;0,125;0,1667;0,2083;0,1667;0,0833;0,00;0,00;0,00;0,4898;0,5102;;125;107,00;68,208;0,00;27,30;195464,05;49750,80
00 ;A36A;198;0,00;0,00;0,00;0,0303;0,1313;0,4596;0,3788;0,5556;0,4444;0,00;0,00;0,0152;0,0101;0,0152;0,00;0,00;0,00;0,0202;0,0505;0,101;0,0303;0,1061;0,1162;0,2424;0,1616;0,1313;0,0071;0,7021;0,2908;13;59;40,60;17,664;0,0001;12,90;50618,57;15741,65
00 ;A36B;338;0,00;0,0059;0,0148;0,0888;0,2574;0,4438;0,1893;0,5325;0,4675;0,00;0,00;0,0237;0,003;0,003;0,00;0,003;0,003;0,0266;0,0444;0,0858;0,0769;0,0769;0,1243;0,2219;0,145;0,1627;0,0425;0,7176;0,2399;9;49;30,50;10,045;0,0001;11,10;28784,91;11301,36
00 ;A36C;77;0,013;0,00;0,026;0,0909;0,4805;0,3636;0,026;0,4675;0,5325;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,039;0,0519;0,0519;0,0909;0,2597;0,1818;0,3247;0,00;0,8652;0,1348;8;45;26,80;8,196;0,00;9,50;23486,21;8069,84
00 ;A42A;302;0,053;0,0563;0,1821;0,3046;0,3841;0,0199;0,00;0,5662;0,4338;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0397;0,0464;0,1523;0,0993;0,1589;0,2219;0,2583;0,0232;0,00;0,0329;0,9042;0,0629;5;27;17,00;3,058;0,0001;4,40;8762,04;3807,38
00 ;A42B;38;0,0526;0,0263;0,1316;0,2895;0,3684;0,1316;0,00;0,5789;0,4211;0,00;0,00;0,00;0,2895;0,2368;0,1842;0,1579;0,00;0,00;0,00;0,00;0,00;0,0263;0,0263;0,0526;0,0263;0,00;0,1633;0,7755;0,0612;1;17;6,40;2,521;0,00;4,60;7225,58;4184,79
00 ;A42C;592;0,0878;0,1182;0,1318;0,3446;0,3176;0,00;0,00;0,625;0,375;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0152;0,0389;0,0507;0,1402;0,1267;0,1571;0,201;0,2652;0,0051;0,00;0,1494;0,7968;0,0538;1;13;5,60;1,553;0,0002;3,20;4450,65;3404,71
00 ;A60A;370;0,0324;0,0946;0,0541;0,0676;0,7297;0,0216;0,00;0,6027;0,3973;0,00;0,00;0,00;0,0027;0,0054;0,0081;0,0054;0,0081;0,0703;0,0784;0,173;0,0865;0,1243;0,1216;0,2595;0,0351;0,0216;0,1174;0,7757;0,1069;4;31;14,60;2,767;0,0001;7,60;7928,93;5242,52
00 ;A60B;126;0,50;0,1349;0,1825;0,1825;0,00;0,00;0,00;0,5159;0,4841;0,00;0,00;0,00;0,0714;0,1508;0,1667;0,6111;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,8811;0,1189;;14;5,20;1,235;0,00;3,70;3538,94;2328,58
00 ;A60C;2111;0,3316;0,2061;0,2236;0,2387;0,00;0,00;0,00;0,6153;0,3847;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0189;0,0919;0,1071;0,1757;0,1274;0,1113;0,127;0,1909;0,036;0,0137;0,00;0,9178;0,0822;;16;6,40;0,961;0,0008;4,20;2755,05;1749,79
00 ;A60D;1144;0,6538;0,1652;0,0848;0,0892;0,007;0,00;0,00;0,5647;0,4353;0,00;0,00;0,00;0,0017;0,0061;0,0044;0,014;0,0087;0,0839;0,1329;0,1958;0,1486;0,1084;0,1608;0,125;0,0087;0,0009;0,00;1,00;0,00;;;1,00;0,294;0,0004;0,00;843,05;655,27
00 ;A61A;89;0,00;0,00;0,00;0,00;0,9438;0,0562;0,00;0,6742;0,3258;0,00;0,00;0,00;0,0112;0,0112;0,00;0,0337;0,0225;0,1124;0,1124;0,1573;0,0787;0,1573;0,1348;0,1685;0,00;0,00;0,1533;0,6496;0,1971;4;34;16,00;4,055;0,00;8,30;11619,30;8174,54
00 ;A61B;427;0,3841;0,2272;0,1593;0,2295;0,00;0,00;0,00;0,5948;0,4052;0,00;0,00;0,00;0,0187;0,0585;0,0773;0,0562;0,0117;0,0679;0,0867;0,0937;0,1546;0,1475;0,1569;0,0703;0,00;0,00;0,6402;0,2978;0,0621;1;9;3,30;0,623;0,0002;2,30;1784,85;1543,03
00 ;A62Z;36;0,2222;0,1944;0,25;0,2222;0,1111;0,00;0,00;0,8611;0,1389;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0833;0,0833;0,25;0,25;0,25;0,0833;0,00;0,00;0,00;0,1765;0,7059;0,1176;5;36;18,50;3,008;0,00;9,40;8618,91;5209,74
00 ;A63Z;32;0,125;0,00;0,1875;0,3125;0,3125;0,0625;0,00;0,4688;0,5313;0,00;0,00;0,00;0,00;0,00;0,00;0,0625;0,00;0,0313;0,1875;0,0938;0,125;0,25;0,2188;0,0313;0,00;0,00;0,122;0,7805;0,0976;4;26;14,50;3,274;0,00;5,30;9383,45;3352,86
00 ;A64Z;294;0,1054;0,1088;0,1156;0,3946;0,2721;0,0034;0,00;0,6293;0,3707;0,00;0,00;0,0238;0,0034;0,0068;0,00;0,0136;0,00;0,0544;0,0748;0,1769;0,1531;0,2143;0,1973;0,0816;0,00;0,00;0,107;0,7861;0,107;3;24;11,00;2,038;0,0001;5,90;5839,39;2630,89
00 ;A66Z;283;0,5088;0,2014;0,1413;0,1378;0,0106;0,00;0,00;0,636;0,364;0,00;0,00;0,00;0,0247;0,0247;0,0247;0,0247;0,0177;0,0813;0,1095;0,1943;0,106;0,1272;0,1201;0,1272;0,0141;0,0035;0,0495;0,8762;0,0743;1;8;3,10;0,978;0,0001;1,90;2802,36;1191,51
00 ;A69Z;224;0,1071;0,192;0,1696;0,3259;0,2054;0,00;0,00;0,5714;0,4286;0,00;0,00;0,0313;0,0134;0,0134;0,0134;0,0268;0,0045;0,0313;0,0804;0,1741;0,2054;0,192;0,183;0,0313;0,00;0,00;0,1347;0,7542;0,1111;3;23;11,00;2,181;0,0001;5,70;6251,13;3103,66
