IH_DRG;IH_CodeF;IH_Anzahl;IH_Prozent
D06B;J32.4;8;0,0851
D06B;H90.1;4;0,0426
D06C;J32.4;801;0,4929
D06C;J34.2;285;0,1754
D06C;J34.3;169;0,104
D06C;J32.0;148;0,0911
D06C;J32.2;31;0,0191
D06C;J32.8;28;0,0172
D06C;H66.1;21;0,0129
D06C;H71;19;0,0117
D06C;K11.2;15;0,0092
D06C;J31.0;9;0,0055
D06C;J01.9;7;0,0043
D06C;J33.8;7;0,0043
D06C;K11.5;6;0,0037
D06C;D11.7;5;0,0031
D06C;H81.0;5;0,0031
D06C;J32.1;5;0,0031
D06C;J34.1;5;0,0031
D06C;K09.2;4;0,0025
D12B;J35.0;64;0,2896
D12B;J34.2;27;0,1222
D12B;Q18.0;21;0,095
D12B;J39.2;14;0,0633
D12B;C76.0;10;0,0452
D12B;Q18.8;10;0,0452
D12B;R06.5;9;0,0407
D12B;J32.4;6;0,0271
D12B;J34.3;6;0,0271
D12B;J35.1;5;0,0226
D12B;J38.7;5;0,0226
D12B;J36;4;0,0181
D13B;J35.2;23;0,3067
D13B;K04.5;17;0,2267
D13B;K04.6;8;0,1067
D13B;K08.3;4;0,0533
D22B;K08.3;18;0,2308
D22B;K04.5;16;0,2051
D22B;K10.28;7;0,0897
D25D;K10.28;34;0,2931
D25D;K08.2;22;0,1897
D25D;K10.29;10;0,0862
D25D;K09.2;7;0,0603
D25D;K04.5;4;0,0345
D25D;K04.8;4;0,0345
D25D;K09.0;4;0,0345
D25D;K10.21;4;0,0345
D28Z;K07.1;64;0,50
D28Z;K07.2;47;0,3672
D28Z;S02.4;5;0,0391
D30A;H71;23;0,1337
D30A;H66.1;17;0,0988
D30A;H60.4;14;0,0814
D30A;H72.8;12;0,0698
D30A;H80.9;11;0,064
D30A;H80.0;9;0,0523
D30A;H80.1;9;0,0523
D30A;H80.2;7;0,0407
D30A;H72.0;6;0,0349
D30A;J34.2;6;0,0349
D30A;J35.0;6;0,0349
D30A;H61.3;5;0,0291
D30A;H72.2;5;0,0291
D30A;H61.8;4;0,0233
D30A;H66.2;4;0,0233
D30A;H74.2;4;0,0233
D30A;H90.1;4;0,0233
D30B;J35.0;2166;0,7362
D30B;J35.3;506;0,172
D30B;J36;83;0,0282
D30B;J35.1;75;0,0255
D30B;J35.2;62;0,0211
D30B;J35.8;15;0,0051
D30B;G47.31;6;0,002
D30B;H65.3;6;0,002
D37B;M95.0;57;0,4957
D37B;J34.2;34;0,2957
D37B;J32.4;12;0,1043
D37B;J34.3;9;0,0783
D38Z;J34.2;1238;0,7977
D38Z;J34.3;230;0,1482
D38Z;J31.0;31;0,02
D38Z;J35.0;25;0,0161
D38Z;M95.0;7;0,0045
D40Z;K10.28;22;0,2933
D40Z;K08.3;20;0,2667
D40Z;K04.5;17;0,2267
D61A;H91.2;69;0,434
D61A;H81.2;47;0,2956
D61A;H93.1;20;0,1258
D61A;H93.3;13;0,0818
D61A;H83.2;8;0,0503
D61B;H81.1;27;0,36
D61B;R42;12;0,16
D61B;H81.0;10;0,1333
D61B;H81.8;9;0,12
D61B;H91.0;9;0,12
D61B;H81.9;5;0,0667
D62Z;J03.9;42;0,21
D62Z;J36;40;0,20
D62Z;R04.0;23;0,115
D62Z;H66.0;10;0,05
D62Z;J11.1;10;0,05
D62Z;J04.0;8;0,04
D62Z;J06.0;7;0,035
D62Z;J01.4;5;0,025
D62Z;J03.8;5;0,025
D62Z;J06.9;5;0,025
D62Z;J10.1;5;0,025
D62Z;H66.9;4;0,02
D62Z;J32.4;4;0,02
G24B;K40.90;137;0,5209
G24B;K40.91;37;0,1407
G24B;K42.9;29;0,1103
G24B;K40.20;17;0,0646
G24B;K43.90;14;0,0532
G24B;K43.2;11;0,0418
G24B;K42.0;6;0,0228
G24B;K43.0;4;0,0152
G26B;K60.3;50;0,2703
G26B;K62.2;40;0,2162
G26B;K64.3;29;0,1568
G26B;K60.1;18;0,0973
G26B;K64.2;13;0,0703
G26B;D12.8;6;0,0324
G26B;K60.2;6;0,0324
G67C;A08.4;29;0,2959
G67C;A09.0;25;0,2551
G67C;R11;7;0,0714
G67C;A09.9;6;0,0612
G67C;K59.0;5;0,051
G67C;E74.3;4;0,0408
G67C;K29.7;4;0,0408
I10E;M51.1;41;0,4607
I10E;M48.06;19;0,2135
I10E;M51.2;17;0,191
I10F;M51.1;105;0,4234
I10F;M48.06;73;0,2944
I10F;M51.2;47;0,1895
I10F;M48.09;5;0,0202
I10F;M51.0;5;0,0202
I16Z;M75.4;149;0,7413
I16Z;M75.1;16;0,0796
I16Z;M75.3;8;0,0398
I16Z;M19.91;7;0,0348
I16Z;M19.01;5;0,0249
I16Z;M25.61;4;0,0199
I18B;M23.32;27;0,1607
I18B;M23.22;26;0,1548
I18B;M23.33;24;0,1429
I18B;M17.1;15;0,0893
I18B;M94.26;9;0,0536
I18B;S83.2;8;0,0476
I18B;M94.96;5;0,0298
I18B;M23.30;4;0,0238
I18B;M23.4;4;0,0238
I20H;M20.1;61;0,4621
I20H;M20.4;12;0,0909
I20H;M20.2;10;0,0758
I20H;M20.3;9;0,0682
I20H;M20.5;5;0,0379
I20H;M21.07;4;0,0303
I20H;Q66.8;4;0,0303
I21Z;S52.51;16;0,186
I21Z;M21.75;12;0,1395
I21Z;Q72.4;12;0,1395
I21Z;M21.06;4;0,0465
I27D;M75.4;21;0,1795
I27D;S86.0;13;0,1111
I27D;M75.1;9;0,0769
I27D;Q72.4;8;0,0684
I27D;Q72.5;5;0,0427
I27D;M70.6;4;0,0342
I29B;M75.1;85;0,4187
I29B;M75.4;81;0,399
I29B;S46.0;7;0,0345
I29B;M25.31;4;0,0197
I29B;S43.00;4;0,0197
I30Z;S83.53;80;0,4188
I30Z;M23.81;20;0,1047
I30Z;S83.0;9;0,0471
I30Z;M22.0;8;0,0419
I30Z;M23.51;7;0,0366
I30Z;M24.85;6;0,0314
I30Z;S83.54;5;0,0262
I30Z;M17.1;4;0,0209
I30Z;M23.33;4;0,0209
I30Z;M23.89;4;0,0209
I43B;M17.1;57;0,75
I43B;T84.0;10;0,1316
I43B;M17.9;6;0,0789
I44B;M17.1;529;0,8126
I44B;M17.9;100;0,1536
I44B;T84.0;9;0,0138
I44B;M17.2;4;0,0061
I44B;M17.3;4;0,0061
I44C;M17.1;124;0,6851
I44C;M17.9;30;0,1657
I44C;T84.0;13;0,0718
I47C;M16.1;243;0,7941
I47C;M16.9;47;0,1536
I47C;M16.3;7;0,0229
I47C;M16.0;4;0,0131
I68D;M54.4;590;0,3787
I68D;M51.1;279;0,1791
I68D;M42.16;254;0,163
I68D;M54.16;138;0,0886
I68D;M51.2;59;0,0379
I68D;M48.06;55;0,0353
I68D;M50.1;55;0,0353
I68D;M47.86;24;0,0154
I68D;M47.26;11;0,0071
I68D;M54.2;11;0,0071
I68D;M50.2;8;0,0051
I68D;M47.22;7;0,0045
I68D;M42.12;6;0,0039
I68D;M48.02;6;0,0039
I68D;M54.5;6;0,0039
I68D;M51.3;5;0,0032
L06B;N39.3;35;0,4167
L06B;N32.0;19;0,2262
L06B;C67.9;6;0,0714
L06B;R31;4;0,0476
L20B;C67.2;34;0,272
L20B;C67.0;16;0,128
L20B;N20.0;14;0,112
L20B;C67.9;13;0,104
L20B;C67.8;10;0,08
L20B;N13.2;7;0,056
L20B;N20.1;6;0,048
L20B;D41.4;4;0,032
L20B;N20.2;4;0,032
L20C;C67.9;130;0,2584
L20C;C67.8;63;0,1252
L20C;N13.2;60;0,1193
L20C;N20.1;38;0,0755
L20C;C67.2;37;0,0736
L20C;D41.4;22;0,0437
L20C;N21.0;22;0,0437
L20C;N30.2;19;0,0378
L20C;C67.0;17;0,0338
L20C;D30.3;13;0,0258
L20C;C67.4;11;0,0219
L20C;C67.6;7;0,0139
L20C;C67.3;5;0,0099
L20C;D09.0;5;0,0099
L20C;N32.8;4;0,008
L20C;N35.8;4;0,008
L20C;Z08.0;4;0,008
L20C;Z08.8;4;0,008
L63F;N39.0;53;0,4417
L63F;N10;39;0,325
L63F;N30.0;20;0,1667
L63F;N13.6;4;0,0333
L64A;N13.2;25;0,1603
L64A;R31;24;0,1538
L64A;N20.1;18;0,1154
L64A;N13.0;15;0,0962
L64A;N13.3;13;0,0833
L64A;N13.6;8;0,0513
L64A;N20.0;8;0,0513
L64A;N39.0;7;0,0449
L64A;N13.9;4;0,0256
L64A;N23;4;0,0256
L64C;N13.2;23;0,2738
L64C;N20.1;21;0,25
L64C;N23;16;0,1905
L64C;R33;13;0,1548
L64C;N20.0;5;0,0595
M02B;N40;271;0,7743
M02B;C61;25;0,0714
M02B;N32.0;13;0,0371
M02B;D29.1;11;0,0314
M02B;C67.9;6;0,0171
M02B;C67.0;4;0,0114
M02B;C67.8;4;0,0114
M04D;N43.3;40;0,4651
M04D;N43.2;17;0,1977
M04D;N43.0;8;0,093
M04D;N43.4;8;0,093
M04D;N45.9;4;0,0465
N06Z;N81.1;50;0,5618
N06Z;N81.5;10;0,1124
N06Z;N81.6;10;0,1124
N06Z;N99.3;9;0,1011
N06Z;N81.4;4;0,0449
N07Z;D25.1;24;0,1538
N07Z;N92.0;21;0,1346
N07Z;N81.4;16;0,1026
N07Z;N85.2;14;0,0897
N07Z;D25.0;12;0,0769
N07Z;N80.1;12;0,0769
N07Z;D25.9;11;0,0705
N07Z;D25.2;8;0,0513
N07Z;N73.6;5;0,0321
N07Z;N80.0;4;0,0256
N07Z;N94.6;4;0,0256
N14Z;N81.2;57;0,3065
N14Z;N81.4;45;0,2419
N14Z;N81.3;23;0,1237
N14Z;N81.1;14;0,0753
N14Z;D25.1;11;0,0591
N14Z;N81.5;9;0,0484
N14Z;N92.1;9;0,0484
N21A;D25.9;46;0,2514
N21A;D25.1;44;0,2404
N21A;D25.0;14;0,0765
N21A;N80.0;14;0,0765
N21A;D25.2;13;0,071
N21A;N92.0;9;0,0492
N21A;N92.1;7;0,0383
N21A;D27;5;0,0273
N21A;N85.1;4;0,0219
O01D;O61.0;10;0,125
O01D;O65.4;8;0,10
O01D;O24.4;6;0,075
O01D;O14.0;5;0,0625
O01D;O63.0;5;0,0625
O01D;O36.5;4;0,05
O01D;O41.0;4;0,05
O01D;O42.0;4;0,05
O01D;O48;4;0,05
O01E;O63.0;63;0,1892
O01E;O65.4;41;0,1231
O01E;O68.0;38;0,1141
O01E;O63.1;20;0,0601
O01E;O61.0;17;0,0511
O01E;O75.6;17;0,0511
O01E;O64.0;16;0,048
O01E;O42.0;14;0,042
O01E;O68.2;12;0,036
O01E;O34.2;10;0,03
O01E;O48;8;0,024
O01E;O64.5;8;0,024
O01E;O36.3;6;0,018
O01E;O33.4;5;0,015
O01E;O62.0;5;0,015
O01E;O36.5;4;0,012
O01E;O62.1;4;0,012
O01F;O68.0;88;0,1785
O01F;O65.4;81;0,1643
O01F;O64.0;35;0,071
O01F;O42.0;31;0,0629
O01F;O68.2;31;0,0629
O01F;O33.4;25;0,0507
O01F;O34.2;25;0,0507
O01F;O64.1;21;0,0426
O01F;O65.5;17;0,0345
O01F;O36.3;15;0,0304
O01F;O64.5;13;0,0264
O01F;O48;11;0,0223
O01F;O68.1;10;0,0203
O01F;O64.8;9;0,0183
O01F;O82;9;0,0183
O01F;O30.0;5;0,0101
O01F;O65.1;5;0,0101
O01F;O71.1;5;0,0101
O01F;O33.9;4;0,0081
O01G;O65.4;14;0,1429
O01G;O34.2;11;0,1122
O01G;O26.7;7;0,0714
O01G;O32.1;6;0,0612
O01G;O14.0;5;0,051
O01G;O68.0;5;0,051
O01G;O24.4;4;0,0408
O01G;O36.5;4;0,0408
O01G;O65.1;4;0,0408
O01H;O34.2;101;0,2745
O01H;O65.4;96;0,2609
O01H;O64.1;53;0,144
O01H;O82;20;0,0543
O01H;O32.1;15;0,0408
O01H;O99.0;11;0,0299
O01H;O65.1;9;0,0245
O01H;O68.0;9;0,0245
O01H;O32.4;8;0,0217
O01H;O64.5;5;0,0136
O01H;O65.5;4;0,0109
O60C;O63.1;47;0,123
O60C;O62.1;38;0,0995
O60C;O68.0;34;0,089
O60C;O42.0;28;0,0733
O60C;O48;28;0,0733
O60C;O75.6;23;0,0602
O60C;O41.0;18;0,0471
O60C;O24.4;16;0,0419
O60C;O60.1;16;0,0419
O60C;O70.2;14;0,0366
O60C;O70.1;13;0,034
O60C;O70.0;12;0,0314
O60C;O36.5;11;0,0288
O60C;O71.4;7;0,0183
O60C;O62.0;6;0,0157
O60C;O69.1;5;0,0131
O60C;O75.7;5;0,0131
O60C;O14.0;4;0,0105
O60C;O32.1;4;0,0105
O60C;O34.2;4;0,0105
O60C;O43.8;4;0,0105
O60C;O68.2;4;0,0105
O60C;O69.2;4;0,0105
O60C;O80;4;0,0105
O60C;O81;4;0,0105
O60D;O80;512;0,2526
O60D;O70.0;271;0,1337
O60D;O70.1;191;0,0942
O60D;O68.0;183;0,0903
O60D;O62.1;143;0,0705
O60D;O42.0;115;0,0567
O60D;O48;64;0,0316
O60D;O71.4;59;0,0291
O60D;O68.2;58;0,0286
O60D;O75.7;50;0,0247
O60D;O68.1;49;0,0242
O60D;O69.1;38;0,0187
O60D;O99.0;37;0,0183
O60D;O71.8;30;0,0148
O60D;O69.8;27;0,0133
O60D;O72.1;26;0,0128
O60D;O62.0;24;0,0118
O60D;O69.2;21;0,0104
O60D;O23.5;16;0,0079
O60D;O81;13;0,0064
O60D;O36.0;12;0,0059
O60D;O64.0;12;0,0059
O60D;O68.3;8;0,0039
O60D;O99.2;7;0,0035
O60D;O34.2;6;0,003
O60D;O69.9;5;0,0025
O60D;O64.5;4;0,002
O60D;O64.8;4;0,002
O60D;O66.0;4;0,002
O60D;O72.0;4;0,002
O65B;O21.0;109;0,2517
O65B;O20.0;75;0,1732
O65B;O60.0;63;0,1455
O65B;O21.1;29;0,067
O65B;O99.6;21;0,0485
O65B;O26.88;17;0,0393
O65B;O47.0;15;0,0346
O65B;O20.8;11;0,0254
O65B;O13;10;0,0231
O65B;O26.81;10;0,0231
O65B;O23.0;8;0,0185
O65B;O21.2;6;0,0139
O65B;O34.38;6;0,0139
O65B;O99.8;6;0,0139
O65B;O14.9;5;0,0115
O65B;O47.1;5;0,0115
O65B;O99.4;5;0,0115
P60C;P22.8;18;0,1782
P60C;P39.9;13;0,1287
P60C;P21.0;6;0,0594
P60C;P07.3;5;0,0495
P60C;Z38.0;5;0,0495
P60C;P21.1;4;0,0396
P60C;P28.8;4;0,0396
P66D;P07.12;37;0,4933
P66D;Z38.0;14;0,1867
P66D;P05.0;7;0,0933
P66D;Z38.3;6;0,08
P66D;P05.1;4;0,0533
P66D;P05.9;4;0,0533
P67C;P59.9;83;0,4486
P67C;P59.8;16;0,0865
P67C;P70.4;12;0,0649
P67C;P22.8;8;0,0432
P67C;P21.1;7;0,0378
P67C;P55.8;6;0,0324
P67C;P70.0;5;0,027
P67C;P05.1;4;0,0216
P67C;P07.3;4;0,0216
P67C;P39.8;4;0,0216
P67C;P59.0;4;0,0216
P67C;Q17.0;4;0,0216
P67E;Z38.0;3653;0,863
P67E;P08.2;60;0,0142
P67E;P39.1;44;0,0104
P67E;P07.3;38;0,009
P67E;P05.9;33;0,0078
P67E;P21.1;27;0,0064
P67E;Q38.1;26;0,0061
P67E;P08.0;24;0,0057
P67E;Z83.3;23;0,0054
P67E;Q66.2;19;0,0045
P67E;P70.4;18;0,0043
P67E;P92.5;18;0,0043
P67E;L22;16;0,0038
P67E;P83.8;15;0,0035
P67E;P05.0;14;0,0033
P67E;P54.5;14;0,0033
P67E;P12.0;13;0,0031
P67E;P08.1;12;0,0028
P67E;P59.9;10;0,0024
P67E;Q66.8;10;0,0024
P67E;P28.2;9;0,0021
P67E;P96.8;8;0,0019
P67E;P12.1;7;0,0017
P67E;Z24.6;7;0,0017
P67E;Z38.1;7;0,0017
P67E;P05.1;6;0,0014
P67E;P12.8;6;0,0014
P67E;P13.4;6;0,0014
P67E;Q65.8;6;0,0014
P67E;Q82.8;6;0,0014
P67E;P28.8;5;0,0012
P67E;Q53.9;5;0,0012
P67E;Q54.0;5;0,0012
P67E;Q82.5;5;0,0012
P67E;R01.1;5;0,0012
