IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
24 ;801A;73;0,0411;0,0137;0,00;0,1096;0,2466;0,3836;0,2055;0,5205;0,4795;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0274;0,00;0,0959;0,0548;0,0685;0,0822;0,2055;0,2055;0,2603;0,1111;0,7374;0,1515;7;43;24,90;5,636;0,00;10,10;16540,17;6689,66
24 ;801B;593;0,0961;0,0489;0,0675;0,2142;0,2901;0,2479;0,0354;0,5379;0,4621;0,00;0,00;0,00;0,0051;0,0017;0,0017;0,0101;0,0034;0,027;0,0422;0,054;0,0624;0,0759;0,1079;0,204;0,1771;0,2277;0,1229;0,7671;0,11;6;38;20,10;4,073;0,0002;8,90;11934,19;4974,40
24 ;801C;264;0,0985;0,0303;0,0455;0,2197;0,3068;0,2538;0,0455;0,4848;0,5152;0,00;0,00;0,0455;0,0038;0,0038;0,00;0,00;0,0038;0,0114;0,0265;0,0568;0,0455;0,0606;0,072;0,1591;0,1705;0,3409;0,0931;0,7928;0,1141;5;35;18,00;3,317;0,0001;7,90;9717,77;3634,49
24 ;801D;2292;0,1174;0,0637;0,1034;0,2339;0,2936;0,168;0,0201;0,5476;0,4524;0,00;0,00;0,00;0,0022;0,0017;0,00;0,0052;0,0017;0,0188;0,0166;0,0502;0,0458;0,0615;0,0729;0,2203;0,2007;0,3024;0,0546;0,8347;0,1107;4;31;16,40;2,739;0,0009;7,00;8026,23;3321,06
24 ;801E;968;0,2479;0,0971;0,1746;0,2862;0,1519;0,0413;0,001;0,5764;0,4236;0,00;0,00;0,00;0,0021;0,0031;0,0021;0,0062;0,0031;0,0362;0,031;0,061;0,061;0,0692;0,0919;0,2273;0,1767;0,2293;0,0892;0,8381;0,0727;3;23;11,80;1,847;0,0004;5,30;5411,30;1962,58
24 ;802A;750;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5547;0,4453;0,00;0,00;0,00;0,0027;0,0053;0,0027;0,0027;0,0053;0,0307;0,0307;0,0493;0,0613;0,06;0,0707;0,2387;0,1773;0,2627;0,1388;0,7599;0,1013;3;24;11,80;1,823;0,0003;5,80;5331,46;2230,00
24 ;802B;391;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3964;0,6036;0,00;0,00;0,00;0,0026;0,0051;0,0051;0,0102;0,0026;0,0205;0,0588;0,0844;0,0691;0,0818;0,1049;0,243;0,1688;0,1432;0,1272;0,7773;0,0954;2;19;8,00;1,439;0,0001;5,10;4247,59;1521,30
24 ;802C;850;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5388;0,4612;0,00;0,00;0,00;0,0094;0,0176;0,0129;0,02;0,0071;0,0624;0,0718;0,1035;0,0706;0,0882;0,1071;0,18;0,1047;0,1447;0,1385;0,7798;0,0817;1;16;6,60;1,043;0,0003;4,20;3045,86;1287,07
24 ;802D;221;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,6018;0,3982;0,00;0,00;0,00;0,0136;0,009;0,009;0,0136;0,00;0,095;0,0724;0,1131;0,1041;0,095;0,1086;0,1991;0,0588;0,1086;0,3177;0,6105;0,0718;1;11;4,50;0,789;0,0001;2,90;2298,66;973,00
24 ;863Z;11;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5455;0,4545;0,00;0,00;0,8182;0,00;0,00;0,00;0,0909;0,00;0,00;0,0909;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,2941;0,6471;0,0588;1;10;4,40;1,019;0,00;2,40;2964,67;2853,47
-1 ;960Z;4;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,50;0,25;0,00;0,00;0,00;0,00;0,00;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,50;;0,00;0,60;0,00;0,00
-1 ;961Z;31;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,6129;0,3871;0,00;0,5484;0,00;0,0323;0,00;0,0323;0,00;0,00;0,00;0,00;0,0645;0,00;0,0323;0,0645;0,129;0,00;0,0968;0,00;1,00;0,00;;;4,60;;0,00;9,30;0,00;0,00
-1 ;962Z;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;0,00;0,00;0,00;0,00
00 ;A01A;24;0,00;0,00;0,00;0,00;0,00;0,25;0,75;0,5417;0,4583;0,00;0,00;0,0417;0,0833;0,0417;0,00;0,00;0,00;0,00;0,00;0,2083;0,0833;0,25;0,2083;0,0833;0,00;0,00;0,0465;0,5581;0,3953;14;63;44,80;26,991;0,00;15,60;79369,95;25184,74
00 ;A01B;85;0,00;0,00;0,00;0,00;0,0824;0,5176;0,40;0,6118;0,3882;0,00;0,00;0,0706;0,0471;0,0471;0,00;0,0235;0,0235;0,0588;0,1059;0,1882;0,0471;0,1294;0,20;0,0588;0,00;0,00;0,00;0,7944;0,2056;10;50;32,20;15,999;0,00;10,70;46983,40;14604,69
00 ;A01C;66;0,00;0,00;0,00;0,0606;0,2576;0,3788;0,303;0,697;0,303;0,00;0,00;0,00;0,00;0,00;0,0455;0,0303;0,0152;0,0303;0,0606;0,1212;0,2121;0,2424;0,1667;0,0758;0,00;0,00;0,00;0,8462;0,1538;9;48;30,00;12,548;0,00;10,60;36892,15;11669,35
00 ;A02Z;22;0,00;0,00;0,0909;0,3636;0,3182;0,2273;0,00;0,5455;0,4545;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0455;0,50;0,3636;0,0455;0,0455;0,00;0,00;0,00;0,00;0,00;0,8148;0,1852;6;36;21,20;10,765;0,00;6,90;31596,03;8675,22
00 ;A03A;18;0,00;0,00;0,00;0,0556;0,0556;0,3333;0,5556;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0556;0,1111;0,1111;0,2222;0,2222;0,1111;0,1111;0,0556;0,00;0,00;0,05;0,90;0,05;13;60;42,00;29,927;0,00;12,10;87904,12;21481,66
00 ;A03B;72;0,00;0,00;0,00;0,0278;0,1806;0,5694;0,2222;0,5417;0,4583;0,00;0,00;0,00;0,00;0,00;0,00;0,0556;0,0139;0,0694;0,0833;0,2222;0,1389;0,2917;0,1111;0,0139;0,00;0,00;0,0349;0,8372;0,1279;8;41;26,60;15,818;0,00;6,60;46395,32;9540,15
00 ;A04B;10;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,10;0,20;0,40;0,00;0,20;0,00;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,5882;0,4118;19;77;58,80;32,637;0,00;17,00;97260,30;27229,19
00 ;A04C;83;0,00;0,00;0,00;0,00;0,1325;0,4217;0,4458;0,6024;0,3976;0,00;0,00;0,0241;0,1807;0,1566;0,2289;0,3012;0,00;0,00;0,00;0,0241;0,00;0,0241;0,0241;0,0361;0,00;0,00;0,00;0,7477;0,2523;17;72;54,00;26,371;0,00;13,30;77694,30;18441,33
00 ;A04D;204;0,00;0,00;0,00;0,00;0,0735;0,5098;0,4167;0,6275;0,3725;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0098;0,1324;0,0882;0,1716;0,1127;0,1127;0,1716;0,1961;0,0049;0,00;0,00;0,7338;0,2662;13;60;42,10;17,771;0,0001;11,70;52594,10;15291,55
00 ;A04E;474;0,00;0,00;0,00;0,0169;0,1793;0,5591;0,2447;0,6392;0,3608;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0127;0,0717;0,0717;0,1329;0,1181;0,1814;0,1814;0,2068;0,0232;0,00;0,0018;0,8345;0,1637;11;55;36,80;15,771;0,0002;8,80;46716,41;14670,04
00 ;A04F;49;0,00;0,00;0,00;0,00;0,1633;0,3673;0,4694;0,5714;0,4286;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0204;0,3265;0,1429;0,3061;0,1837;0,0204;0,00;0,00;0,00;0,9608;0,0392;10;46;32,10;13,832;0,00;6,50;41032,39;13533,56
00 ;A05A;14;0,00;0,00;0,0714;0,00;0,0714;0,2143;0,6429;0,6429;0,3571;0,00;0,00;0,00;0,00;0,00;0,00;0,0714;0,00;0,00;0,1429;0,2857;0,2143;0,1429;0,0714;0,0714;0,00;0,00;0,0323;0,4516;0,5161;27;103;85,30;35,054;0,00;33,30;103137,56;27316,19
00 ;A05B;23;0,00;0,00;0,00;0,00;0,3478;0,4348;0,2174;0,6957;0,3043;0,00;0,00;0,00;0,0435;0,00;0,087;0,087;0,0435;0,1304;0,1304;0,2174;0,1304;0,087;0,0435;0,00;0,00;0,00;0,0286;0,6571;0,3143;19;77;59,00;26,176;0,00;16,40;76904,14;23294,51
00 ;A06A;79;0,00;0,00;0,00;0,00;0,0253;0,3418;0,6329;0,7468;0,2532;0,00;0,00;0,0127;0,038;0,0127;0,00;0,0127;0,00;0,0127;0,0253;0,0506;0,0506;0,1013;0,1013;0,2658;0,1772;0,1392;0,00;0,5374;0,4626;;131;112,70;61,892;0,00;21,40;181496,65;41331,57
00 ;A06B;16;0,00;0,00;0,00;0,00;0,0625;0,50;0,4375;0,625;0,375;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1875;0,0625;0,0625;0,125;0,00;0,1875;0,25;0,125;0,00;0,5161;0,4839;;129;111,00;52,738;0,00;20,90;154832,14;33973,42
00 ;A06C;94;0,00;0,00;0,00;0,0745;0,117;0,5532;0,2553;0,6489;0,3511;0,00;0,00;0,0213;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0532;0,0426;0,1064;0,0745;0,3617;0,1915;0,1489;0,00;0,6812;0,3188;;114;95,60;43,916;0,00;12,90;128583,83;32905,88
00 ;A07A;94;0,00;0,00;0,00;0,00;0,1064;0,7021;0,1915;0,7234;0,2766;0,00;0,00;0,0532;0,0106;0,00;0,00;0,0213;0,00;0,00;0,0213;0,0532;0,0745;0,117;0,0851;0,2766;0,2021;0,0851;0,00;0,6184;0,3816;24;92;73,60;42,621;0,00;17,60;125262,69;29970,46
00 ;A07B;145;0,00;0,00;0,0138;0,0966;0,2552;0,5172;0,1172;0,6483;0,3517;0,00;0,00;0,0345;0,0138;0,00;0,00;0,0138;0,00;0,0207;0,0138;0,0207;0,0138;0,0828;0,0897;0,2897;0,2897;0,1172;0,00;0,7143;0,2857;22;88;69,50;35,563;0,0001;13,90;104305,76;24244,65
00 ;A07C;408;0,0098;0,0049;0,0172;0,1324;0,375;0,4142;0,0466;0,6961;0,3039;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0025;0,0172;0,0147;0,0294;0,076;0,0784;0,1005;0,3235;0,2157;0,1422;0,00;0,7953;0,2047;19;78;60,10;28,804;0,0002;10,40;84360,40;18929,83
00 ;A07D;15;0,00;0,00;0,0667;0,2667;0,3333;0,2667;0,0667;0,8667;0,1333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1333;0,0667;0,0667;0,1333;0,0667;0,1333;0,1333;0,20;0,0667;0,00;0,75;0,25;20;81;62,50;25,822;0,00;12,00;75521,60;9759,86
00 ;A07E;109;0,0826;0,055;0,0642;0,2385;0,4587;0,1009;0,00;0,6881;0,3119;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0183;0,0092;0,0367;0,0367;0,0734;0,0917;0,1651;0,3028;0,1376;0,1284;0,00;0,7786;0,2214;18;75;56,80;21,703;0,00;10,50;63409,86;18882,04
00 ;A09A;170;0,00;0,0059;0,00;0,0059;0,1824;0,6529;0,1529;0,6529;0,3471;0,00;0,00;0,0529;0,0118;0,00;0,0118;0,00;0,00;0,00;0,0235;0,0176;0,0706;0,0529;0,1118;0,3176;0,2059;0,1235;0,00;0,6667;0,3333;18;75;56,90;32,267;0,0001;15,20;94850,37;21291,52
00 ;A09B;1134;0,0009;0,0026;0,0168;0,0785;0,3175;0,50;0,0838;0,7046;0,2954;0,00;0,00;0,0123;0,0018;0,0009;0,0018;0,0053;0,0009;0,0326;0,0379;0,0847;0,0688;0,0847;0,0988;0,269;0,1684;0,1323;0,00;0,751;0,249;13;60;41,80;23,151;0,0004;11,80;67964,97;16365,70
00 ;A09C;1176;0,0119;0,0136;0,0323;0,193;0,4022;0,3265;0,0204;0,642;0,358;0,00;0,00;0,0068;0,0051;0,0043;0,0026;0,0051;0,0034;0,0247;0,0255;0,0748;0,0808;0,0893;0,1122;0,2628;0,1692;0,1335;0,00;0,7995;0,2005;11;55;36,90;18,692;0,0004;10,10;54776,60;14897,71
00 ;A09D;235;0,017;0,0128;0,0511;0,2468;0,4298;0,2426;0,00;0,6426;0,3574;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,034;0,0255;0,0426;0,1447;0,2936;0,2468;0,2128;0,00;0,8217;0,1783;12;58;40,40;17,388;0,0001;10,00;50876,46;12791,23
00 ;A09E;302;0,0199;0,0232;0,043;0,2781;0,4172;0,2086;0,0099;0,6424;0,3576;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0099;0,0066;0,0662;0,0629;0,096;0,1589;0,3179;0,1788;0,1026;0,00;0,8555;0,1445;11;53;35,40;15,349;0,0001;9,20;44911,87;10644,74
00 ;A09F;445;0,0719;0,0404;0,0697;0,3393;0,3596;0,1191;0,00;0,6225;0,3775;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0112;0,036;0,0449;0,0831;0,0989;0,1371;0,1169;0,2539;0,1461;0,0719;0,00;0,8794;0,1206;10;51;32,80;13,592;0,0002;8,50;39741,94;10447,15
00 ;A11A;125;0,00;0,008;0,024;0,096;0,448;0,392;0,032;0,696;0,304;0,00;0,00;0,056;0,008;0,016;0,008;0,056;0,00;0,00;0,008;0,024;0,04;0,08;0,112;0,208;0,224;0,16;0,0049;0,6068;0,3883;16;68;50,30;24,049;0,00;16,20;70640,46;18157,49
00 ;A11B;93;0,0108;0,0108;0,043;0,2903;0,3978;0,2151;0,0323;0,6452;0,3548;0,00;0,00;0,0753;0,043;0,00;0,00;0,0108;0,00;0,0323;0,0215;0,086;0,0645;0,0323;0,0538;0,2688;0,1398;0,172;0,0084;0,7815;0,2101;11;54;35,80;20,27;0,00;11,90;59846,84;14245,61
00 ;A11C;1110;0,018;0,0378;0,0757;0,2793;0,409;0,1703;0,0099;0,6523;0,3477;0,00;0,00;0,0072;0,0045;0,0009;0,00;0,0054;0,0027;0,027;0,0315;0,0676;0,0667;0,0784;0,118;0,2676;0,1793;0,1432;0,00;0,8156;0,1844;8;45;27,00;13,849;0,0004;10,00;40640,38;11462,19
00 ;A11D;123;0,0081;0,0081;0,0569;0,2764;0,4797;0,1707;0,00;0,5691;0,4309;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0081;0,0163;0,0976;0,0976;0,0732;0,0813;0,2276;0,252;0,1463;0,00;0,764;0,236;7;42;23,70;12,111;0,00;9,00;35574,78;9255,46
00 ;A11E;1857;0,0485;0,0539;0,1082;0,3775;0,3425;0,0684;0,0011;0,622;0,378;0,00;0,00;0,0113;0,0065;0,0027;0,0032;0,0038;0,0022;0,0113;0,0205;0,0679;0,0657;0,0953;0,1158;0,2655;0,1648;0,1637;0,00;0,8609;0,1391;7;40;22,80;11,241;0,0007;8,20;32934,51;9009,01
00 ;A11F;503;0,0497;0,0596;0,1074;0,3738;0,34;0,0676;0,002;0,664;0,336;0,00;0,00;0,0258;0,0139;0,008;0,00;0,00;0,00;0,0298;0,0477;0,0517;0,0696;0,0934;0,0954;0,2346;0,1471;0,1829;0,00;0,8166;0,1834;7;43;24,80;10,02;0,0002;10,00;29345,92;8336,92
00 ;A11G;61;0,0656;0,082;0,0656;0,4098;0,3279;0,0328;0,0164;0,7213;0,2787;0,00;0,00;0,00;0,00;0,00;0,0328;0,1639;0,00;0,00;0,0492;0,082;0,0492;0,082;0,0984;0,2295;0,1475;0,0656;0,00;0,8243;0,1757;5;33;18,60;8,827;0,00;6,60;25781,23;7062,69
00 ;A11H;312;0,00;0,00;0,00;0,00;0,8974;0,1026;0,00;0,6635;0,3365;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0513;0,0417;0,1026;0,1154;0,1058;0,1026;0,2532;0,1218;0,1058;0,00;0,8276;0,1724;7;41;22,70;8,688;0,0001;9,40;25423,02;7152,18
00 ;A11I;725;0,229;0,1297;0,1724;0,469;0,00;0,00;0,00;0,6041;0,3959;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0041;0,0221;0,0248;0,0634;0,0855;0,0897;0,1048;0,2924;0,1586;0,1545;0,00;0,8809;0,1191;5;35;19,20;6,881;0,0003;7,40;20111,34;6051,58
00 ;A13A;221;0,0181;0,0226;0,0407;0,2127;0,371;0,3122;0,0226;0,5837;0,4163;0,00;0,00;0,2172;0,0317;0,0452;0,0181;0,0317;0,0045;0,0045;0,0226;0,0452;0,0271;0,0317;0,0633;0,2217;0,1086;0,1267;0,1034;0,6351;0,2615;9;48;29,80;14,267;0,0001;11,70;42129,87;11943,96
00 ;A13B;429;0,014;0,0233;0,028;0,1702;0,4592;0,296;0,0093;0,6667;0,3333;0,00;0,00;0,0233;0,0093;0,0093;0,0047;0,00;0,00;0,0373;0,0163;0,0653;0,0699;0,1026;0,1212;0,31;0,1445;0,0862;0,1296;0,662;0,2083;7;41;23,40;11,355;0,0002;10,10;33404,55;9855,38
00 ;A13C;191;0,0052;0,0052;0,0209;0,1204;0,4346;0,3979;0,0157;0,5969;0,4031;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0052;0,0157;0,0314;0,0733;0,0733;0,0733;0,1152;0,2304;0,2199;0,1623;0,004;0,764;0,232;8;46;27,60;9,668;0,0001;11,20;28388,08;9258,11
00 ;A13D;905;0,0287;0,0387;0,0541;0,2718;0,4552;0,1503;0,0011;0,6188;0,3812;0,00;0,00;0,0022;0,0022;0,00;0,00;0,0088;0,0066;0,0265;0,0221;0,0652;0,0851;0,0917;0,1204;0,2508;0,1669;0,1514;0,0862;0,765;0,1488;6;38;20,60;8,704;0,0003;8,30;25569,20;7633,36
00 ;A13E;1648;0,0473;0,0407;0,0625;0,2773;0,4169;0,1499;0,0055;0,6056;0,3944;0,00;0,00;0,0534;0,0291;0,0146;0,0152;0,0218;0,0006;0,0158;0,0225;0,0498;0,0461;0,0698;0,0801;0,2215;0,1475;0,2124;0,028;0,8391;0,1329;6;38;20,10;7,089;0,0006;8,60;20753,90;6670,21
00 ;A13F;1781;0,0573;0,0668;0,1005;0,3644;0,3414;0,0685;0,0011;0,6384;0,3616;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0028;0,0095;0,0129;0,059;0,0646;0,0949;0,119;0,2639;0,1651;0,2083;0,0127;0,9027;0,0846;4;28;13,80;5,213;0,0007;6,70;15260,21;4658,55
00 ;A13G;749;0,00;0,00;0,00;0,00;0,8545;0,1442;0,0013;0,6075;0,3925;0,00;0,00;0,0013;0,0013;0,00;0,00;0,00;0,0067;0,0214;0,0334;0,0427;0,0801;0,0948;0,0975;0,279;0,1495;0,1923;0,0424;0,835;0,1226;4;32;15,20;4,654;0,0003;7,90;13612,42;4565,69
00 ;A13H;2117;0,2197;0,1228;0,1913;0,4662;0,00;0,00;0,00;0,5574;0,4426;0,00;0,00;0,0043;0,0005;0,0019;0,0005;0,0014;0,0014;0,0213;0,0274;0,052;0,0609;0,0869;0,1134;0,2787;0,1682;0,1814;0,00;0,9137;0,0863;3;25;11,50;3,649;0,0008;6,30;10656,73;3556,45
00 ;A15B;42;0,00;0,00;0,00;0,0476;0,2381;0,5476;0,1667;0,5952;0,4048;0,00;0,00;0,00;0,1429;0,2619;0,1429;0,2619;0,00;0,00;0,0714;0,00;0,00;0,0238;0,0476;0,0476;0,00;0,00;0,0217;0,913;0,0652;9;43;28,80;11,498;0,00;6,50;34071,40;13222,24
00 ;A15C;494;0,00;0,00;0,002;0,0243;0,2551;0,5911;0,1275;0,6842;0,3158;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0061;0,1174;0,1215;0,1599;0,1336;0,1154;0,1478;0,1781;0,0202;0,00;0,0074;0,9199;0,0726;7;35;23,20;7,584;0,0002;5,10;22743,40;7361,97
00 ;A15D;724;0,0014;0,00;0,0041;0,0884;0,3978;0,4586;0,0497;0,5912;0,4088;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0014;0,0207;0,1119;0,1423;0,2003;0,203;0,3066;0,0138;0,00;0,0013;0,9235;0,0753;6;28;19,70;5,624;0,0003;3,50;16835,37;4711,48
00 ;A17A;224;0,0536;0,058;0,1161;0,2857;0,2679;0,2188;0,00;0,6429;0,3571;0,00;0,00;0,00;0,0045;0,0313;0,0491;0,0893;0,0134;0,0625;0,0982;0,1518;0,1473;0,1161;0,1027;0,125;0,0045;0,0045;0,00;0,8453;0,1547;7;39;23,30;8,121;0,0001;7,60;23810,47;7500,04
00 ;A17B;356;0,2753;0,0815;0,1208;0,3567;0,1657;0,00;0,00;0,6124;0,3876;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0084;0,132;0,1433;0,177;0,1433;0,118;0,1096;0,1489;0,0169;0,0028;0,00;0,9271;0,0729;5;27;16,80;6,055;0,0001;4,70;17762,19;3948,69
00 ;A18Z;21;0,00;0,00;0,00;0,00;0,00;0,1429;0,8571;0,5238;0,4762;0,00;0,0476;0,0476;0,00;0,00;0,00;0,00;0,00;0,0476;0,0952;0,0476;0,2857;0,1429;0,2381;0,0476;0,00;0,00;0,00;0,5526;0,4474;;115;97,20;60,897;0,00;23,00;179138,38;34670,40
00 ;A36A;246;0,00;0,0041;0,00;0,0325;0,1382;0,5244;0,3008;0,6382;0,3618;0,00;0,00;0,0081;0,00;0,0041;0,0041;0,00;0,00;0,0325;0,0244;0,1016;0,0488;0,1016;0,122;0,248;0,1829;0,122;0,00;0,7712;0,2288;12;58;39,90;18,01;0,0001;11,80;52819,04;16987,65
00 ;A36B;399;0,00;0,005;0,0075;0,1253;0,3208;0,406;0,1353;0,5664;0,4336;0,00;0,00;0,0125;0,0075;0,00;0,0075;0,015;0,00;0,0201;0,0376;0,0777;0,0476;0,0827;0,0902;0,2531;0,1679;0,1805;0,0274;0,7808;0,1918;9;47;28,70;9,898;0,0002;10,50;29000,84;11192,90
00 ;A36C;49;0,0204;0,00;0,0204;0,0612;0,4898;0,3061;0,102;0,551;0,449;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0204;0,0204;0,0816;0,00;0,0612;0,0816;0,1837;0,3265;0,2245;0,00;0,8033;0,1967;8;46;27,80;8,488;0,00;10,60;24831,48;8278,59
00 ;A42A;266;0,0714;0,0301;0,1316;0,3308;0,4135;0,0226;0,00;0,6429;0,3571;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0038;0,0489;0,0602;0,1165;0,1128;0,1767;0,1692;0,2932;0,0188;0,00;0,0438;0,8956;0,0606;5;28;16,50;3,151;0,0001;5,10;9311,90;3908,46
00 ;A42B;25;0,08;0,08;0,08;0,16;0,48;0,12;0,00;0,76;0,24;0,00;0,00;0,00;0,24;0,20;0,16;0,32;0,00;0,00;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,3478;0,5435;0,1087;2;21;9,50;3,189;0,00;5,20;9463,66;4691,69
00 ;A42C;577;0,0589;0,1213;0,182;0,3449;0,2929;0,00;0,00;0,6049;0,3951;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0069;0,0433;0,0468;0,1144;0,1629;0,1664;0,1941;0,2426;0,0225;0,00;0,089;0,8703;0,0407;1;13;5,60;1,306;0,0002;3,00;3891,64;2389,36
00 ;A60A;391;0,0512;0,087;0,11;0,1458;0,601;0,0051;0,00;0,6087;0,3913;0,00;0,00;0,00;0,0051;0,00;0,0051;0,023;0,0026;0,0844;0,0946;0,1816;0,1279;0,0997;0,0921;0,243;0,0307;0,0102;0,1014;0,7622;0,1365;4;29;14,00;2,603;0,0001;7,10;7639,35;4822,94
00 ;A60B;102;0,4412;0,2353;0,1961;0,1275;0,00;0,00;0,00;0,5686;0,4314;0,00;0,00;0,0098;0,0784;0,098;0,1569;0,6569;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9189;0,0811;;10;4,30;1,143;0,00;2,40;3348,72;2178,93
00 ;A60C;1451;0,2998;0,2261;0,2102;0,264;0,00;0,00;0,00;0,5961;0,4039;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0241;0,1027;0,0937;0,1902;0,1406;0,0972;0,1116;0,1813;0,0434;0,0152;0,00;0,9024;0,0976;;14;5,80;0,877;0,0006;3,80;2566,52;1579,99
00 ;A60D;567;0,5556;0,231;0,1093;0,0917;0,0123;0,00;0,00;0,6543;0,3457;0,00;0,00;0,00;0,00;0,0035;0,0141;0,0229;0,0141;0,0899;0,1111;0,1623;0,2487;0,0917;0,0952;0,1217;0,0141;0,0106;0,00;1,00;0,00;;;1,00;0,33;0,0002;0,00;969,25;711,62
00 ;A61A;80;0,00;0,00;0,00;0,00;0,9375;0,0625;0,00;0,575;0,425;0,00;0,00;0,00;0,00;0,00;0,00;0,025;0,00;0,075;0,0875;0,175;0,1375;0,15;0,075;0,20;0,075;0,00;0,1504;0,708;0,1416;5;32;16,90;4,412;0,00;7,30;12982,31;6877,68
00 ;A61B;258;0,3062;0,1938;0,2326;0,2674;0,00;0,00;0,00;0,5349;0,4651;0,00;0,00;0,00;0,0039;0,00;0,0388;0,0194;0,0039;0,1318;0,0969;0,062;0,1512;0,1202;0,2093;0,1512;0,0116;0,00;0,6286;0,2976;0,0738;1;12;4,50;0,885;0,0001;3,40;2595,44;2325,55
00 ;A62Z;44;0,1818;0,3182;0,2273;0,1818;0,0909;0,00;0,00;0,7727;0,2273;0,00;0,00;0,00;0,00;0,00;0,00;0,0227;0,00;0,00;0,1136;0,2045;0,2045;0,2273;0,1818;0,0455;0,00;0,00;0,1515;0,6667;0,1818;4;29;14,20;2,612;0,00;7,00;7644,39;3891,42
00 ;A63Z;34;0,0882;0,0294;0,1765;0,2353;0,3824;0,0882;0,00;0,5294;0,4706;0,00;0,00;0,00;0,00;0,00;0,0588;0,1176;0,0588;0,0588;0,0294;0,1765;0,1471;0,1765;0,1765;0,00;0,00;0,00;0,0976;0,8293;0,0732;3;29;12,40;3,19;0,00;7,70;9335,62;5128,48
00 ;A64Z;248;0,1532;0,121;0,121;0,371;0,2339;0,00;0,00;0,6089;0,3911;0,00;0,00;0,0323;0,004;0,0081;0,0081;0,0121;0,00;0,0524;0,0766;0,2016;0,1976;0,2056;0,1573;0,0444;0,00;0,00;0,1381;0,7447;0,1171;3;24;10,80;2,208;0,0001;6,10;6478,11;3441,29
