IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
D13B;5-230.3;23;0,3067;23;0,1211
D13B;5-285.0;23;0,3067;23;0,1211
D13B;5-200.5;19;0,2533;19;0,10
D13B;5-249.0;19;0,2533;19;0,10
D13B;5-249.4;15;0,20;15;0,0789
D13B;5-231.00;12;0,16;13;0,0684
D13B;5-241.3;12;0,16;12;0,0632
D13B;5-273.1;6;0,08;6;0,0316
D13B;5-242.2;5;0,0667;5;0,0263
D22B;5-279.0;25;0,3205;25;0,1101
D22B;5-230.3;22;0,2821;22;0,0969
D22B;5-932.3;21;0,2692;21;0,0925
D22B;5-243.3;13;0,1667;13;0,0573
D22B;5-231.03;10;0,1282;10;0,0441
D22B;5-241.0;10;0,1282;10;0,0441
D22B;5-930.3;8;0,1026;9;0,0396
D22B;5-244.00;7;0,0897;8;0,0352
D22B;5-231.00;7;0,0897;7;0,0308
D22B;5-231.20;7;0,0897;7;0,0308
D22B;8-930;7;0,0897;7;0,0308
D22B;5-231.02;6;0,0769;6;0,0264
D22B;5-237.21;5;0,0641;5;0,022
D22B;5-243.0;5;0,0641;5;0,022
D22B;5-243.1;5;0,0641;5;0,022
D22B;5-249.4;5;0,0641;5;0,022
D22B;5-243.4;4;0,0513;4;0,0176
D25D;5-783.2d;20;0,1724;20;0,05
D25D;5-772.00;17;0,1466;18;0,045
D25D;8-930;17;0,1466;17;0,0425
D25D;5-783.0d;13;0,1121;13;0,0325
D25D;5-244.00;12;0,1034;14;0,035
D25D;5-770.10;12;0,1034;12;0,03
D25D;5-056.0;11;0,0948;11;0,0275
D25D;5-243.4;10;0,0862;10;0,025
D25D;5-244.20;10;0,0862;10;0,025
D25D;5-77b.0;9;0,0776;9;0,0225
D25D;5-774.5;8;0,069;8;0,02
D25D;5-771.00;7;0,0603;8;0,02
D25D;5-779.3;7;0,0603;7;0,0175
D25D;5-231.03;6;0,0517;6;0,015
D25D;5-241.0;6;0,0517;6;0,015
D25D;5-243.1;6;0,0517;6;0,015
D25D;5-770.11;6;0,0517;6;0,015
D25D;5-775.1;6;0,0517;6;0,015
D25D;5-77b.2;6;0,0517;6;0,015
D25D;5-231.20;5;0,0431;5;0,0125
D25D;5-243.2;5;0,0431;5;0,0125
D25D;5-770.2;5;0,0431;5;0,0125
D25D;5-771.10;5;0,0431;5;0,0125
D25D;5-772.03;5;0,0431;5;0,0125
D25D;5-775.3;5;0,0431;5;0,0125
D25D;5-230.3;4;0,0345;5;0,0125
D25D;5-221.7;4;0,0345;4;0,01
D25D;5-231.00;4;0,0345;4;0,01
D25D;5-231.23;4;0,0345;4;0,01
D25D;5-274.1;4;0,0345;4;0,01
D25D;5-770.7;4;0,0345;4;0,01
D25D;5-774.0;4;0,0345;4;0,01
D28Z;5-776.4;59;0,4609;59;0,2138
D28Z;5-776.3;26;0,2031;26;0,0942
D28Z;5-777.30;25;0,1953;25;0,0906
D28Z;5-769.2;21;0,1641;21;0,0761
D28Z;5-777.41;12;0,0938;12;0,0435
D28Z;5-249.3;11;0,0859;11;0,0399
D28Z;5-056.0;9;0,0703;9;0,0326
D28Z;5-765.23;8;0,0625;8;0,029
D28Z;5-057.0;6;0,0469;6;0,0217
D28Z;5-777.31;6;0,0469;6;0,0217
D28Z;5-777.40;6;0,0469;6;0,0217
D28Z;8-930;6;0,0469;6;0,0217
D28Z;5-762.13;4;0,0313;4;0,0145
D30A;5-185.0;42;0,2442;42;0,1197
D30A;5-852.g0;37;0,2151;37;0,1054
D30A;5-197.2;34;0,1977;34;0,0969
D30A;5-195.90;23;0,1337;23;0,0655
D30A;5-194.1;20;0,1163;20;0,057
D30A;5-194.0;14;0,0814;14;0,0399
D30A;5-185.2;13;0,0756;13;0,037
D30A;5-195.91;13;0,0756;13;0,037
D30A;5-930.01;12;0,0698;12;0,0342
D30A;5-903.34;11;0,064;11;0,0313
D30A;5-984;10;0,0581;10;0,0285
D30A;5-181.9;9;0,0523;9;0,0256
D30A;5-202.2;8;0,0465;8;0,0228
D30A;5-195.b0;7;0,0407;7;0,0199
D30A;5-282.0;6;0,0349;6;0,0171
D30A;5-184.2;5;0,0291;6;0,0171
D30A;5-195.92;5;0,0291;5;0,0142
D30A;5-195.a0;5;0,0291;5;0,0142
D30A;5-281.0;4;0,0233;4;0,0114
D30B;5-281.0;1731;0,5884;1731;0,4523
D30B;5-282.0;1048;0,3562;1048;0,2738
D30B;5-200.4;136;0,0462;137;0,0358
D30B;5-281.1;113;0,0384;113;0,0295
D30B;5-200.5;104;0,0354;104;0,0272
D30B;5-984;96;0,0326;96;0,0251
D30B;5-284.0;65;0,0221;65;0,017
D30B;1-611.0;57;0,0194;237;0,0619
D30B;5-289.1;49;0,0167;52;0,0136
D30B;5-282.x;33;0,0112;33;0,0086
D30B;5-285.0;29;0,0099;29;0,0076
D30B;5-281.5;15;0,0051;15;0,0039
D30B;5-985.2;15;0,0051;15;0,0039
D30B;5-215.1;12;0,0041;12;0,0031
D30B;5-280.0;11;0,0037;11;0,0029
D30B;5-281.4;10;0,0034;10;0,0026
D30B;5-215.00;8;0,0027;8;0,0021
D30B;5-285.1;8;0,0027;8;0,0021
D30B;1-610.0;6;0,002;6;0,0016
D30B;5-272.0;6;0,002;6;0,0016
D30B;8-930;6;0,002;6;0,0016
D30B;5-201;5;0,0017;5;0,0013
D30B;5-300.2;5;0,0017;5;0,0013
D37B;5-215.3;80;0,6957;80;0,1956
D37B;5-218.20;48;0,4174;48;0,1174
D37B;5-218.40;45;0,3913;45;0,11
D37B;5-221.6;45;0,3913;45;0,11
D37B;8-500;25;0,2174;25;0,0611
D37B;8-506;20;0,1739;20;0,0489
D37B;5-215.4;17;0,1478;17;0,0416
D37B;5-215.5;14;0,1217;14;0,0342
D37B;5-224.63;11;0,0957;11;0,0269
D37B;5-984;11;0,0957;11;0,0269
D37B;5-215.1;9;0,0783;9;0,022
D37B;5-218.22;8;0,0696;8;0,0196
D37B;5-229;8;0,0696;8;0,0196
D37B;1-699.0;7;0,0609;7;0,0171
D37B;5-214.6;7;0,0609;7;0,0171
D37B;5-215.2;5;0,0435;5;0,0122
D37B;5-983;5;0,0435;5;0,0122
D37B;5-985.2;4;0,0348;4;0,0098
D38Z;5-214.6;1080;0,6959;1084;0,2421
D38Z;5-215.3;728;0,4691;728;0,1626
D38Z;5-215.1;635;0,4091;638;0,1425
D38Z;5-214.70;327;0,2107;327;0,073
D38Z;8-506;158;0,1018;158;0,0353
D38Z;5-215.4;124;0,0799;124;0,0277
D38Z;1-611.0;90;0,058;398;0,0889
D38Z;1-612;90;0,058;357;0,0797
D38Z;5-215.00;76;0,049;76;0,017
D38Z;5-215.x;56;0,0361;56;0,0125
D38Z;5-215.2;55;0,0354;55;0,0123
D38Z;5-215.01;52;0,0335;52;0,0116
D38Z;5-985.2;49;0,0316;49;0,0109
D38Z;5-215.02;42;0,0271;43;0,0096
D38Z;5-214.5;42;0,0271;42;0,0094
D38Z;5-218.10;25;0,0161;25;0,0056
D38Z;5-281.0;25;0,0161;25;0,0056
D38Z;5-984;22;0,0142;23;0,0051
D38Z;5-285.0;20;0,0129;20;0,0045
D38Z;5-218.00;19;0,0122;19;0,0042
D38Z;5-282.0;19;0,0122;19;0,0042
D38Z;8-500;11;0,0071;12;0,0027
D38Z;5-210.1;11;0,0071;11;0,0025
D38Z;5-214.0;10;0,0064;10;0,0022
D38Z;8-930;10;0,0064;10;0,0022
D38Z;5-200.5;7;0,0045;7;0,0016
D38Z;5-214.4;7;0,0045;7;0,0016
D38Z;5-214.3;6;0,0039;6;0,0013
D38Z;5-272.5;5;0,0032;5;0,0011
D38Z;5-983;5;0,0032;5;0,0011
D38Z;1-610.0;4;0,0026;7;0,0016
D38Z;5-211.41;4;0,0026;4;0,0009
D38Z;5-212.2;4;0,0026;4;0,0009
D38Z;5-218.2x;4;0,0026;4;0,0009
D38Z;5-271.2;4;0,0026;4;0,0009
D38Z;5-300.2;4;0,0026;4;0,0009
D40Z;5-231.03;34;0,4533;34;0,2345
D40Z;5-230.3;24;0,32;24;0,1655
D40Z;5-231.02;13;0,1733;13;0,0897
D40Z;5-932.3;11;0,1467;11;0,0759
D40Z;5-930.3;7;0,0933;9;0,0621
D40Z;5-231.01;6;0,08;6;0,0414
D40Z;5-231.23;6;0,08;6;0,0414
D40Z;5-231.20;4;0,0533;4;0,0276
D61A;3-820;25;0,1572;26;0,2889
D61A;3-990;18;0,1132;19;0,2111
D61A;1-242;8;0,0503;23;0,2556
D61A;3-800;7;0,044;8;0,0889
D61A;3-200;4;0,0252;4;0,0444
D61B;3-200;6;0,08;7;0,2333
D61B;3-800;6;0,08;7;0,2333
D61B;3-820;6;0,08;6;0,20
D61B;3-990;5;0,0667;5;0,1667
D62Z;8-500;7;0,035;7;0,1707
D62Z;3-990;6;0,03;7;0,1707
D62Z;5-210.1;5;0,025;5;0,122
D62Z;3-200;4;0,02;5;0,122
D62Z;3-221;4;0,02;4;0,0976
D62Z;8-506;4;0,02;4;0,0976
G24B;5-932.00;214;0,8137;215;0,3765
G24B;5-530.30;89;0,3384;89;0,1559
G24B;5-530.32;66;0,251;66;0,1156
G24B;5-534.30;27;0,1027;27;0,0473
G24B;5-932.1;19;0,0722;19;0,0333
G24B;5-530.70;17;0,0646;17;0,0298
G24B;5-535.30;17;0,0646;17;0,0298
G24B;5-530.72;14;0,0532;14;0,0245
G24B;5-932.02;11;0,0418;12;0,021
G24B;5-895.2c;8;0,0304;8;0,014
G24B;5-401.90;7;0,0266;7;0,0123
G24B;5-530.31;7;0,0266;7;0,0123
G24B;5-534.1;7;0,0266;7;0,0123
G24B;3-13d.0;6;0,0228;6;0,0105
G24B;5-535.1;5;0,019;5;0,0088
G24B;5-536.0;5;0,019;5;0,0088
G24B;5-539.30;5;0,019;5;0,0088
G24B;8-919;5;0,019;5;0,0088
G24B;5-536.10;4;0,0152;4;0,007
G24B;5-895.2b;4;0,0152;4;0,007
G26B;5-493.6;52;0,2811;52;0,164
G26B;5-490.1;42;0,227;42;0,1325
G26B;5-491.12;42;0,227;42;0,1325
G26B;5-492.01;42;0,227;42;0,1325
G26B;5-493.2;34;0,1838;34;0,1073
G26B;5-493.71;13;0,0703;13;0,041
G26B;5-491.14;7;0,0378;7;0,0221
G26B;5-850.d7;7;0,0378;7;0,0221
G26B;5-482.10;6;0,0324;6;0,0189
G26B;5-492.00;6;0,0324;6;0,0189
G26B;5-491.0;5;0,027;5;0,0158
G26B;5-493.5;5;0,027;5;0,0158
G26B;5-491.11;4;0,0216;4;0,0126
G26B;5-492.02;4;0,0216;4;0,0126
G26B;5-499.0;4;0,0216;4;0,0126
G67C;1-632.0;11;0,1122;11;0,2973
G67C;1-440.a;9;0,0918;9;0,2432
I10E;5-984;83;0,9326;83;0,1711
I10E;5-032.00;54;0,6067;54;0,1113
I10E;5-032.30;45;0,5056;45;0,0928
I10E;5-839.60;45;0,5056;45;0,0928
I10E;5-831.2;36;0,4045;36;0,0742
I10E;5-032.10;34;0,382;34;0,0701
I10E;5-032.20;34;0,382;34;0,0701
I10E;5-831.9;24;0,2697;24;0,0495
I10E;5-033.0;23;0,2584;23;0,0474
I10E;5-831.3;18;0,2022;18;0,0371
I10E;5-832.4;16;0,1798;16;0,033
I10E;5-830.1;12;0,1348;12;0,0247
I10E;5-832.9;12;0,1348;12;0,0247
I10E;5-032.40;9;0,1011;9;0,0186
I10E;5-831.0;9;0,1011;9;0,0186
I10E;5-831.7;6;0,0674;6;0,0124
I10F;5-984;178;0,7177;178;0,1571
I10F;5-032.00;173;0,6976;173;0,1527
I10F;5-839.60;139;0,5605;139;0,1227
I10F;5-032.10;132;0,5323;133;0,1174
I10F;5-831.2;121;0,4879;121;0,1068
I10F;5-032.20;98;0,3952;98;0,0865
I10F;5-033.0;86;0,3468;86;0,0759
I10F;5-830.2;47;0,1895;47;0,0415
I10F;5-830.1;32;0,129;32;0,0282
I10F;5-832.4;31;0,125;31;0,0274
I10F;5-831.0;15;0,0605;15;0,0132
I10F;5-831.7;11;0,0444;11;0,0097
I10F;5-832.1;11;0,0444;11;0,0097
I10F;5-983;7;0,0282;7;0,0062
I10F;9-401.00;6;0,0242;6;0,0053
I10F;5-036.8;5;0,0202;5;0,0044
I10F;5-831.6;4;0,0161;4;0,0035
I10F;5-832.7;4;0,0161;4;0,0035
I10F;5-989;4;0,0161;4;0,0035
I16Z;5-814.3;185;0,9204;185;0,2673
I16Z;5-811.20;89;0,4428;89;0,1286
I16Z;5-810.20;82;0,408;83;0,1199
I16Z;5-810.01;44;0,2189;44;0,0636
I16Z;8-919;34;0,1692;34;0,0491
I16Z;5-814.a;32;0,1592;32;0,0462
I16Z;8-915;32;0,1592;32;0,0462
I16Z;1-697.1;23;0,1144;23;0,0332
I16Z;5-810.50;22;0,1095;22;0,0318
I16Z;5-814.7;21;0,1045;21;0,0303
I16Z;5-812.e0;15;0,0746;15;0,0217
I16Z;5-819.x1;13;0,0647;13;0,0188
I16Z;5-810.90;10;0,0498;10;0,0145
I16Z;5-810.21;7;0,0348;7;0,0101
I16Z;5-819.10;7;0,0348;7;0,0101
I16Z;5-811.21;6;0,0299;6;0,0087
I16Z;5-782.10;5;0,0249;5;0,0072
I16Z;5-782.00;4;0,0199;4;0,0058
I16Z;5-805.6;4;0,0199;4;0,0058
I16Z;5-810.00;4;0,0199;4;0,0058
I16Z;5-814.x;4;0,0199;4;0,0058
I16Z;8-210;4;0,0199;4;0,0058
I18B;5-812.5;123;0,7321;124;0,2109
I18B;5-811.2h;100;0,5952;100;0,1701
I18B;5-812.eh;86;0,5119;86;0,1463
I18B;5-810.0h;53;0,3155;53;0,0901
I18B;5-812.fh;44;0,2619;44;0,0748
I18B;1-697.7;31;0,1845;31;0,0527
I18B;5-810.4h;28;0,1667;28;0,0476
I18B;8-919;23;0,1369;23;0,0391
I18B;5-810.2h;16;0,0952;16;0,0272
I18B;5-810.9h;11;0,0655;11;0,0187
I18B;5-811.1h;11;0,0655;11;0,0187
I18B;5-812.0h;10;0,0595;10;0,017
I18B;5-983;9;0,0536;9;0,0153
I18B;5-811.0h;7;0,0417;7;0,0119
I18B;5-812.6;7;0,0417;7;0,0119
I18B;8-915;5;0,0298;5;0,0085
I18B;5-812.kh;4;0,0238;4;0,0068
I20H;5-786.0;57;0,4318;59;0,1048
I20H;5-788.40;52;0,3939;52;0,0924
