IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
C08B;Z95.0;21;0,027;21;0,0092
C08B;R32;20;0,0257;20;0,0087
C08B;I48.0;19;0,0245;19;0,0083
C08B;F32.9;18;0,0232;18;0,0078
C08B;H40.8;17;0,0219;17;0,0074
C08B;F03;16;0,0206;16;0,007
C08B;Z95.5;16;0,0206;16;0,007
C08B;Z86.7;15;0,0193;15;0,0065
C08B;H18.5;14;0,018;14;0,0061
C08B;H40.0;14;0,018;14;0,0061
C08B;H47.2;14;0,018;14;0,0061
C08B;H52.4;14;0,018;14;0,0061
C08B;H52.2;13;0,0167;13;0,0057
C08B;R29.6;13;0,0167;13;0,0057
C08B;Z95.1;13;0,0167;13;0,0057
C08B;Z98.8;13;0,0167;13;0,0057
C08B;E78.4;12;0,0154;12;0,0052
C08B;H53.0;12;0,0154;12;0,0052
C08B;I48.2;12;0,0154;12;0,0052
C08B;E78.0;11;0,0142;11;0,0048
C08B;G81.0;11;0,0142;11;0,0048
C08B;H18.2;11;0,0142;11;0,0048
C08B;H54.1;11;0,0142;11;0,0048
C08B;H52.1;10;0,0129;10;0,0044
C08B;Z74.2;10;0,0129;10;0,0044
C08B;Z96.6;10;0,0129;10;0,0044
C08B;H52.0;9;0,0116;9;0,0039
C08B;I25.0;9;0,0116;9;0,0039
C08B;I50.9;9;0,0116;9;0,0039
C08B;H57.1;8;0,0103;8;0,0035
C08B;J44.99;8;0,0103;8;0,0035
C08B;E05.8;7;0,009;7;0,0031
C08B;E07.9;7;0,009;7;0,0031
C08B;E79.0;7;0,009;7;0,0031
C08B;G40.9;7;0,009;7;0,0031
C08B;H59.8;7;0,009;7;0,0031
C08B;I25.13;7;0,009;7;0,0031
C08B;I48.1;7;0,009;7;0,0031
C08B;I49.9;7;0,009;7;0,0031
C08B;J45.9;7;0,009;7;0,0031
C08B;N18.9;7;0,009;7;0,0031
C08B;G47.31;6;0,0077;6;0,0026
C08B;H54.2;6;0,0077;6;0,0026
C08B;I51.6;6;0,0077;6;0,0026
C08B;R52.2;6;0,0077;6;0,0026
C08B;Z88.9;6;0,0077;6;0,0026
C08B;F32.8;5;0,0064;5;0,0022
C08B;H26.2;5;0,0064;5;0,0022
C08B;H36.0;5;0,0064;5;0,0022
C08B;H53.4;5;0,0064;5;0,0022
C08B;I48.9;5;0,0064;5;0,0022
C08B;N18.5;5;0,0064;5;0,0022
C08B;R15;5;0,0064;5;0,0022
C08B;T81.8;5;0,0064;5;0,0022
C08B;E05.9;4;0,0051;4;0,0017
C08B;E11.91;4;0,0051;4;0,0017
C08B;E78.9;4;0,0051;4;0,0017
C08B;G20.10;4;0,0051;4;0,0017
C08B;G40.8;4;0,0051;4;0,0017
C08B;H17.9;4;0,0051;4;0,0017
C08B;H25.1;4;0,0051;4;0,0017
C08B;H27.8;4;0,0051;4;0,0017
C08B;H40.9;4;0,0051;4;0,0017
C08B;H54.5;4;0,0051;4;0,0017
C08B;H91.9;4;0,0051;4;0,0017
C08B;I50.13;4;0,0051;4;0,0017
C08B;J44.89;4;0,0051;4;0,0017
C08B;J84.1;4;0,0051;4;0,0017
C08B;N18.3;4;0,0051;4;0,0017
C08B;R11;4;0,0051;4;0,0017
C08B;Z85.0;4;0,0051;4;0,0017
C08B;Z89.6;4;0,0051;4;0,0017
C08B;Z90.5;4;0,0051;4;0,0017
C08B;Z99.2;4;0,0051;4;0,0017
C14Z;I10.90;28;0,3636;28;0,0755
C14Z;Z98.8;27;0,3506;27;0,0728
C14Z;Z96.1;22;0,2857;22;0,0593
C14Z;Z92.2;18;0,2338;18;0,0485
C14Z;H25.1;10;0,1299;10;0,027
C14Z;H40.1;10;0,1299;10;0,027
C14Z;H47.2;10;0,1299;10;0,027
C14Z;H25.8;8;0,1039;8;0,0216
C14Z;H52.2;8;0,1039;8;0,0216
C14Z;E11.90;7;0,0909;7;0,0189
C14Z;H35.3;6;0,0779;6;0,0162
C14Z;H52.4;6;0,0779;6;0,0162
C14Z;H11.4;5;0,0649;5;0,0135
C14Z;H31.0;5;0,0649;5;0,0135
C14Z;H44.4;5;0,0649;5;0,0135
C14Z;H52.1;5;0,0649;5;0,0135
C14Z;H54.4;5;0,0649;5;0,0135
C14Z;H18.2;4;0,0519;4;0,0108
C14Z;H27.8;4;0,0519;4;0,0108
C14Z;H40.0;4;0,0519;4;0,0108
C14Z;H43.1;4;0,0519;4;0,0108
C14Z;H43.8;4;0,0519;4;0,0108
C14Z;H44.2;4;0,0519;4;0,0108
C14Z;H52.0;4;0,0519;4;0,0108
C14Z;H57.8;4;0,0519;4;0,0108
C14Z;I10.00;4;0,0519;4;0,0108
C14Z;J45.9;4;0,0519;4;0,0108
C14Z;Q14.2;4;0,0519;4;0,0108
C14Z;Z48.8;4;0,0519;4;0,0108
C14Z;Z94.7;4;0,0519;4;0,0108
C15Z;I10.00;38;0,4471;38;0,086
C15Z;H35.3;28;0,3294;28;0,0633
C15Z;I25.0;25;0,2941;25;0,0566
C15Z;Z96.1;25;0,2941;25;0,0566
C15Z;H25.1;18;0,2118;18;0,0407
C15Z;Z92.1;18;0,2118;18;0,0407
C15Z;E11.30;15;0,1765;28;0,0633
C15Z;I10.90;15;0,1765;15;0,0339
C15Z;H36.0;10;0,1176;10;0,0226
C15Z;Z98.8;10;0,1176;10;0,0226
C15Z;H54.4;9;0,1059;9;0,0204
C15Z;H33.0;8;0,0941;8;0,0181
C15Z;H40.1;8;0,0941;8;0,0181
C15Z;H43.1;8;0,0941;8;0,0181
C15Z;H26.8;7;0,0824;7;0,0158
C15Z;H52.1;7;0,0824;7;0,0158
C15Z;M54.89;6;0,0706;6;0,0136
C15Z;H43.0;5;0,0588;5;0,0113
C15Z;H52.2;5;0,0588;5;0,0113
C15Z;H52.4;5;0,0588;5;0,0113
C15Z;E11.90;4;0,0471;4;0,009
C15Z;E78.0;4;0,0471;4;0,009
C15Z;H25.8;4;0,0471;4;0,009
C15Z;I49.9;4;0,0471;4;0,009
C15Z;R52.9;4;0,0471;4;0,009
C20B;I10.90;49;0,3245;49;0,0909
C20B;Z96.1;40;0,2649;40;0,0742
C20B;H40.1;22;0,1457;22;0,0408
C20B;H52.2;22;0,1457;22;0,0408
C20B;Z92.2;20;0,1325;20;0,0371
C20B;H52.4;19;0,1258;19;0,0353
C20B;Z98.8;18;0,1192;18;0,0334
C20B;H25.8;16;0,106;16;0,0297
C20B;H21.5;14;0,0927;14;0,026
C20B;H54.4;13;0,0861;13;0,0241
C20B;H40.0;11;0,0728;11;0,0204
C20B;H52.0;11;0,0728;11;0,0204
C20B;Z88.9;11;0,0728;11;0,0204
C20B;E11.90;10;0,0662;10;0,0186
C20B;H35.3;9;0,0596;9;0,0167
C20B;Z92.1;9;0,0596;9;0,0167
C20B;H47.2;8;0,053;8;0,0148
C20B;H57.1;8;0,053;8;0,0148
C20B;I10.00;8;0,053;8;0,0148
C20B;H18.2;6;0,0397;6;0,0111
C20B;H27.0;6;0,0397;6;0,0111
C20B;E03.9;5;0,0331;5;0,0093
C20B;H04.1;5;0,0331;5;0,0093
C20B;H54.5;5;0,0331;5;0,0093
C20B;Z86.7;5;0,0331;5;0,0093
C20B;H18.5;4;0,0265;4;0,0074
C20B;H35.8;4;0,0265;4;0,0074
C20B;H52.1;4;0,0265;4;0,0074
C20B;H53.0;4;0,0265;4;0,0074
C20B;H54.1;4;0,0265;4;0,0074
D06B;J34.3;12;0,1277;12;0,0706
D06B;H61.3;11;0,117;11;0,0647
D06B;K04.5;9;0,0957;9;0,0529
D06B;I10.00;8;0,0851;8;0,0471
D06B;H66.1;6;0,0638;6;0,0353
D06B;H90.1;6;0,0638;6;0,0353
D06B;J32.4;6;0,0638;6;0,0353
D06B;J34.2;6;0,0638;6;0,0353
D06B;K10.28;6;0,0638;6;0,0353
D06B;R11;5;0,0532;5;0,0294
D06B;Z88.6;5;0,0532;5;0,0294
D06B;H70.1;4;0,0426;4;0,0235
D06B;J32.0;4;0,0426;4;0,0235
D06C;J34.3;1069;0,6578;1091;0,2861
D06C;J34.2;775;0,4769;779;0,2043
D06C;J32.0;266;0,1637;274;0,0719
D06C;J32.4;245;0,1508;249;0,0653
D06C;I10.00;148;0,0911;152;0,0399
D06C;J32.2;146;0,0898;160;0,042
D06C;J33.8;73;0,0449;73;0,0191
D06C;R51;43;0,0265;43;0,0113
D06C;R11;29;0,0178;30;0,0079
D06C;E11.90;29;0,0178;29;0,0076
D06C;E03.8;28;0,0172;28;0,0073
D06C;T81.0;28;0,0172;28;0,0073
D06C;J45.9;26;0,016;27;0,0071
D06C;G47.31;22;0,0135;22;0,0058
D06C;Z88.0;21;0,0129;21;0,0055
D06C;J33.0;19;0,0117;24;0,0063
D06C;E03.9;18;0,0111;19;0,005
D06C;J45.8;16;0,0098;16;0,0042
D06C;I10.90;15;0,0092;15;0,0039
D06C;J32.8;15;0,0092;15;0,0039
D06C;J45.0;15;0,0092;15;0,0039
D06C;E66.80;14;0,0086;14;0,0037
D06C;E66.90;14;0,0086;14;0,0037
D06C;R52.0;14;0,0086;14;0,0037
D06C;J35.2;13;0,008;14;0,0037
D06C;E66.00;13;0,008;13;0,0034
D06C;J34.1;13;0,008;13;0,0034
D06C;J34.8;12;0,0074;12;0,0031
D06C;M95.0;11;0,0068;15;0,0039
D06C;J32.3;11;0,0068;12;0,0031
D06C;Z88.1;11;0,0068;11;0,0029
D06C;Z92.2;9;0,0055;10;0,0026
D06C;J44.89;9;0,0055;9;0,0024
D06C;Z88.8;9;0,0055;9;0,0024
D06C;Z92.1;9;0,0055;9;0,0024
D06C;E78.2;8;0,0049;8;0,0021
D06C;J32.1;8;0,0049;8;0,0021
D06C;Z86.7;8;0,0049;8;0,0021
D06C;J33.9;7;0,0043;7;0,0018
D06C;E79.0;6;0,0037;6;0,0016
D06C;G47.38;6;0,0037;6;0,0016
D06C;H65.3;6;0,0037;6;0,0016
D06C;J45.1;6;0,0037;6;0,0016
D06C;R43.0;6;0,0037;6;0,0016
D06C;Z60;6;0,0037;6;0,0016
D06C;B95.6;5;0,0031;5;0,0013
D06C;D14.0;5;0,0031;5;0,0013
D06C;F32.8;5;0,0031;5;0,0013
D06C;H70.1;5;0,0031;5;0,0013
D06C;I10.01;5;0,0031;5;0,0013
D06C;J35.0;5;0,0031;5;0,0013
D06C;K04.5;5;0,0031;5;0,0013
D06C;T88.7;5;0,0031;5;0,0013
D06C;Z22.5;5;0,0031;5;0,0013
D06C;Z88.6;5;0,0031;5;0,0013
D06C;Z95.5;5;0,0031;5;0,0013
D06C;E78.5;4;0,0025;5;0,0013
D06C;Z22.3;4;0,0025;5;0,0013
D06C;E06.3;4;0,0025;4;0,001
D06C;E11.91;4;0,0025;4;0,001
D06C;E66.01;4;0,0025;4;0,001
D06C;E66.81;4;0,0025;4;0,001
D06C;E66.89;4;0,0025;4;0,001
D06C;E66.91;4;0,0025;4;0,001
D06C;E78.4;4;0,0025;4;0,001
D06C;H71;4;0,0025;4;0,001
D06C;H91.9;4;0,0025;4;0,001
D06C;I25.19;4;0,0025;4;0,001
D06C;I48.2;4;0,0025;4;0,001
D06C;I49.8;4;0,0025;4;0,001
D06C;K09.2;4;0,0025;4;0,001
D06C;K11.2;4;0,0025;4;0,001
D06C;K11.5;4;0,0025;4;0,001
D06C;K21.9;4;0,0025;4;0,001
D06C;K59.0;4;0,0025;4;0,001
D06C;R04.0;4;0,0025;4;0,001
D06C;R06.88;4;0,0025;4;0,001
D06C;R42;4;0,0025;4;0,001
D06C;R55;4;0,0025;4;0,001
D06C;R57.9;4;0,0025;4;0,001
D06C;U80.00;4;0,0025;4;0,001
D06C;Z29.0;4;0,0025;4;0,001
D12B;R06.5;42;0,19;42;0,0838
D12B;J34.3;35;0,1584;35;0,0699
D12B;I10.00;33;0,1493;34;0,0679
D12B;G47.31;29;0,1312;29;0,0579
D12B;J31.2;22;0,0995;22;0,0439
D12B;J35.0;18;0,0814;18;0,0359
D12B;K13.7;15;0,0679;15;0,0299
D12B;J34.2;14;0,0633;15;0,0299
D12B;J39.2;11;0,0498;11;0,022
D12B;J35.1;10;0,0452;10;0,02
D12B;Z92.1;9;0,0407;9;0,018
D12B;C44.3;8;0,0362;8;0,016
D12B;J35.2;8;0,0362;8;0,016
D12B;E03.8;7;0,0317;7;0,014
D12B;E78.2;5;0,0226;5;0,01
D12B;Q38.5;5;0,0226;5;0,01
D12B;R11;5;0,0226;5;0,01
D12B;Z88.0;5;0,0226;5;0,01
D12B;E11.90;4;0,0181;4;0,008
D12B;G47.39;4;0,0181;4;0,008
D12B;K21.9;4;0,0181;4;0,008
D12B;R54;4;0,0181;4;0,008
D12B;R57.9;4;0,0181;4;0,008
D12B;T81.0;4;0,0181;4;0,008
D13B;Z92.1;17;0,2267;17;0,0612
D13B;D68.35;15;0,20;15;0,054
D13B;T81.0;13;0,1733;13;0,0468
D13B;I10.00;11;0,1467;11;0,0396
D13B;H65.3;10;0,1333;10;0,036
D13B;I10.90;10;0,1333;10;0,036
D13B;K08.3;10;0,1333;10;0,036
D13B;E11.90;7;0,0933;7;0,0252
D13B;J35.2;7;0,0933;7;0,0252
D13B;H65.2;6;0,08;6;0,0216
D13B;K04.5;6;0,08;6;0,0216
D13B;K10.3;6;0,08;6;0,0216
D13B;F03;5;0,0667;5;0,018
D13B;I25.9;5;0,0667;5;0,018
D13B;E10.90;4;0,0533;4;0,0144
D13B;H65.9;4;0,0533;4;0,0144
D13B;I48.0;4;0,0533;4;0,0144
D13B;K10.28;4;0,0533;4;0,0144
D13B;Z95.0;4;0,0533;4;0,0144
D22B;Z92.1;32;0,4103;32;0,0679
D22B;I10.00;26;0,3333;26;0,0552
D22B;K04.5;24;0,3077;24;0,051
D22B;K08.3;17;0,2179;17;0,0361
D22B;I48.0;9;0,1154;9;0,0191
D22B;E11.90;7;0,0897;7;0,0149
D22B;E78.2;7;0,0897;7;0,0149
D22B;I50.11;7;0,0897;7;0,0149
D22B;K02.1;7;0,0897;7;0,0149
D22B;K09.2;7;0,0897;7;0,0149
D22B;E03.8;6;0,0769;6;0,0127
D22B;I25.22;6;0,0769;6;0,0127
D22B;K01.1;6;0,0769;6;0,0127
D22B;Z92.2;6;0,0769;6;0,0127
D22B;Z95.5;6;0,0769;6;0,0127
D22B;E79.0;5;0,0641;5;0,0106
D22B;F03;5;0,0641;5;0,0106
D22B;I10.90;5;0,0641;5;0,0106
D22B;K09.0;5;0,0641;5;0,0106
D22B;K10.28;5;0,0641;5;0,0106
D22B;Z86.7;5;0,0641;5;0,0106
D22B;Z95.0;5;0,0641;5;0,0106
D22B;Z95.3;5;0,0641;5;0,0106
D22B;D68.9;4;0,0513;4;0,0085
D22B;F32.1;4;0,0513;4;0,0085
D22B;I25.9;4;0,0513;4;0,0085
