IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
901D;5-386.ax;50;0,365;55;0,0643
901D;1-204.2;49;0,3577;57;0,0667
901D;8-836.02;13;0,0949;13;0,0152
901D;8-854.2;12;0,0876;263;0,3076
901D;8-151.4;12;0,0876;15;0,0175
901D;3-200;10;0,073;12;0,014
901D;3-606;10;0,073;10;0,0117
901D;8-547.30;7;0,0511;22;0,0257
901D;5-903.5a;6;0,0438;6;0,007
901D;3-222;5;0,0365;6;0,007
901D;3-225;4;0,0292;6;0,007
901D;5-895.3c;4;0,0292;5;0,0058
901D;1-208.6;4;0,0292;4;0,0047
901D;5-895.4c;4;0,0292;4;0,0047
902Z;5-985.1;8;0,1143;8;0,0383
902Z;5-915.54;6;0,0857;7;0,0335
902Z;5-913.aa;6;0,0857;6;0,0287
902Z;5-262.6;5;0,0714;5;0,0239
902Z;3-990;4;0,0571;4;0,0191
902Z;5-490.1;4;0,0571;4;0,0191
961Z;9-312;336;0,1503;336;0,0517
961Z;8-854.2;102;0,0456;2476;0,3807
961Z;8-98a.11;96;0,043;889;0,1367
961Z;8-98a.10;85;0,038;704;0,1082
961Z;8-930;83;0,0371;95;0,0146
961Z;8-542.11;49;0,0219;96;0,0148
961Z;3-990;38;0,017;50;0,0077
961Z;8-020.x;38;0,017;38;0,0058
961Z;1-208.1;36;0,0161;36;0,0055
961Z;3-993;32;0,0143;32;0,0049
961Z;3-820;29;0,013;30;0,0046
961Z;8-547.0;25;0,0112;28;0,0043
961Z;1-710;24;0,0107;25;0,0038
961Z;3-222;22;0,0098;23;0,0035
961Z;1-700;22;0,0098;22;0,0034
961Z;3-20x;22;0,0098;22;0,0034
961Z;3-225;21;0,0094;22;0,0034
961Z;8-824;20;0,0089;116;0,0178
961Z;8-98a.0;20;0,0089;44;0,0068
961Z;3-800;20;0,0089;23;0,0035
961Z;8-900;19;0,0085;20;0,0031
961Z;1-207.0;18;0,0081;20;0,0031
961Z;3-200;17;0,0076;20;0,0031
961Z;5-712.12;17;0,0076;17;0,0026
961Z;8-800.c0;16;0,0072;18;0,0028
961Z;1-632;16;0,0072;17;0,0026
961Z;8-857.10;13;0,0058;32;0,0049
961Z;8-542.12;13;0,0058;28;0,0043
961Z;3-100.0;13;0,0058;16;0,0025
961Z;8-903;13;0,0058;13;0,002
961Z;8-854.3;12;0,0054;212;0,0326
961Z;3-226;12;0,0054;12;0,0018
961Z;5-985.1;12;0,0054;12;0,0018
961Z;1-910;11;0,0049;13;0,002
961Z;8-855.3;9;0,004;210;0,0323
961Z;1-100;9;0,004;10;0,0015
961Z;5-913.ac;9;0,004;10;0,0015
961Z;5-672.12;9;0,004;9;0,0014
961Z;6-002.92;9;0,004;9;0,0014
961Z;8-137.2;9;0,004;9;0,0014
961Z;3-827;8;0,0036;14;0,0022
961Z;8-802.40;8;0,0036;13;0,002
961Z;1-424;8;0,0036;9;0,0014
961Z;1-494.31;8;0,0036;8;0,0012
961Z;3-052;8;0,0036;8;0,0012
961Z;3-05x;8;0,0036;8;0,0012
961Z;3-13e;8;0,0036;8;0,0012
961Z;3-825;8;0,0036;8;0,0012
961Z;5-894.0c;8;0,0036;8;0,0012
961Z;1-208.2;7;0,0031;12;0,0018
961Z;1-206;7;0,0031;7;0,0011
961Z;3-202;7;0,0031;7;0,0011
961Z;3-802;7;0,0031;7;0,0011
961Z;5-490.1;7;0,0031;7;0,0011
961Z;5-915.4c;7;0,0031;7;0,0011
961Z;6-002.93;7;0,0031;7;0,0011
961Z;8-123.0;7;0,0031;7;0,0011
961Z;3-994;6;0,0027;8;0,0012
961Z;1-711;6;0,0027;7;0,0011
961Z;1-205;6;0,0027;6;0,0009
961Z;1-208.0;6;0,0027;6;0,0009
961Z;1-760;6;0,0027;6;0,0009
961Z;5-492.1;6;0,0027;6;0,0009
961Z;3-806;5;0,0022;7;0,0011
961Z;5-870.70;5;0,0022;6;0,0009
961Z;1-797.0;5;0,0022;5;0,0008
961Z;1-900.1;5;0,0022;5;0,0008
961Z;1-902.0;5;0,0022;5;0,0008
961Z;3-100.1;5;0,0022;5;0,0008
961Z;3-207;5;0,0022;5;0,0008
961Z;3-221;5;0,0022;5;0,0008
961Z;3-82a;5;0,0022;5;0,0008
961Z;3-84x;5;0,0022;5;0,0008
961Z;3-900;5;0,0022;5;0,0008
961Z;5-915.0c;5;0,0022;5;0,0008
961Z;8-543.12;5;0,0022;5;0,0008
961Z;1-930.0;4;0,0018;8;0,0012
961Z;3-826;4;0,0018;6;0,0009
961Z;1-204.2;4;0,0018;4;0,0006
961Z;1-208.4;4;0,0018;4;0,0006
961Z;1-440.a;4;0,0018;4;0,0006
961Z;1-493.31;4;0,0018;4;0,0006
961Z;3-804;4;0,0018;4;0,0006
961Z;5-201;4;0,0018;4;0,0006
961Z;5-870.71;4;0,0018;4;0,0006
961Z;9-320;4;0,0018;4;0,0006
961Z;9-500.0;4;0,0018;4;0,0006
963Z;1-207.0;5;0,102;5;0,3125
963Z;9-500.0;5;0,102;5;0,3125
A42B;5-410.10;8;1,00;9;0,2143
A42B;8-800.c0;7;0,875;7;0,1667
A42B;5-410.20;6;0,75;7;0,1667
A42B;8-800.60;4;0,50;4;0,0952
A42C;5-410.10;59;1,00;67;0,4558
A42C;1-710;18;0,3051;19;0,1293
A42C;8-800.c0;10;0,1695;11;0,0748
A42C;8-800.9v;9;0,1525;11;0,0748
A42C;8-930;6;0,1017;9;0,0612
A42C;1-711;5;0,0847;5;0,034
A60C;8-824;89;0,978;469;0,9287
A60C;1-710;6;0,0659;14;0,0277
A60C;1-711;5;0,0549;7;0,0139
A60C;1-713;5;0,0549;7;0,0139
A60D;8-824;70;0,8861;70;0,814
A60D;8-020.x;4;0,0506;4;0,0465
A61B;8-824;555;0,8713;1950;0,8852
A61B;8-800.c0;13;0,0204;13;0,0059
A61B;8-560.3;7;0,011;50;0,0227
A61B;8-560.1;7;0,011;29;0,0132
A61B;3-202;7;0,011;8;0,0036
A61B;8-020.x;7;0,011;7;0,0032
A61B;8-560.x;6;0,0094;16;0,0073
A61B;8-810.w1;6;0,0094;12;0,0054
A61B;8-810.w2;5;0,0078;5;0,0023
A61B;1-930.1;4;0,0063;4;0,0018
A61B;8-810.w4;4;0,0063;4;0,0018
A61B;8-971.1;4;0,0063;4;0,0018
A90A;8-98a.10;21867;0,7226;178302;0,4524
A90A;8-98a.11;18767;0,6202;186733;0,4738
A90A;8-98a.0;6025;0,1991;13143;0,0334
A90A;3-200;2695;0,0891;2793;0,0071
A90A;1-771;779;0,0257;779;0,002
A90A;9-320;747;0,0247;769;0,002
A90A;3-990;700;0,0231;859;0,0022
A90A;1-632;592;0,0196;625;0,0016
A90A;3-203;555;0,0183;603;0,0015
A90A;1-207.0;551;0,0182;575;0,0015
A90A;1-710;513;0,017;576;0,0015
A90A;1-901.0;502;0,0166;509;0,0013
A90A;9-401.00;456;0,0151;456;0,0012
A90A;9-401.22;356;0,0118;357;0,0009
A90A;1-206;316;0,0104;509;0,0013
A90A;3-900;295;0,0097;321;0,0008
A90A;9-404.2;287;0,0095;287;0,0007
A90A;1-440.a;283;0,0094;293;0,0007
A90A;8-650;249;0,0082;249;0,0006
A90A;9-500.0;223;0,0074;401;0,001
A90A;9-401.30;217;0,0072;217;0,0006
A90A;3-802;202;0,0067;213;0,0005
A90A;3-993;188;0,0062;190;0,0005
A90A;3-800;178;0,0059;209;0,0005
A90A;9-404.1;154;0,0051;155;0,0004
A90A;1-204.2;131;0,0043;132;0,0003
A90A;1-205;130;0,0043;130;0,0003
A90A;3-225;129;0,0043;132;0,0003
A90A;3-222;129;0,0043;131;0,0003
A90A;8-561.1;106;0,0035;106;0,0003
A90A;1-711;103;0,0034;108;0,0003
A90A;3-205;103;0,0034;104;0,0003
A90A;3-206;102;0,0034;104;0,0003
A90A;3-820;93;0,0031;94;0,0002
A90A;9-404.0;93;0,0031;94;0,0002
A90A;9-310;91;0,003;91;0,0002
A90A;8-390.2;67;0,0022;67;0,0002
A90A;8-800.c0;67;0,0022;67;0,0002
A90A;1-901.1;65;0,0021;65;0,0002
A90A;3-202;59;0,0019;61;0,0002
A90A;1-760;58;0,0019;59;0,0001
A90A;3-220;58;0,0019;58;0,0001
A90A;1-650.1;56;0,0019;56;0,0001
A90A;1-613;54;0,0018;58;0,0001
A90A;1-266.0;54;0,0018;55;0,0001
A90A;1-440.9;52;0,0017;56;0,0001
A90A;3-705.0;51;0,0017;51;0,0001
A90A;3-823;50;0,0017;62;0,0002
A90A;3-806;47;0,0016;48;0,0001
A90A;1-791;46;0,0015;49;0,0001
A90A;3-207;41;0,0014;42;0,0001
A90A;1-208.2;39;0,0013;42;0,0001
A90A;8-900;38;0,0013;46;0,0001
A90A;1-712;36;0,0012;37;0,0001
A90A;3-994;34;0,0011;35;0,0001
A90A;3-705.1;31;0,001;31;0,0001
A90A;1-902.0;30;0,001;30;0,0001
A90A;9-401.23;29;0,001;29;0,0001
A90A;1-900.0;28;0,0009;28;0,0001
A90A;3-20x;27;0,0009;27;0,0001
A90A;8-390.1;26;0,0009;26;0,0001
A90A;3-052;25;0,0008;27;0,0001
A90A;3-035;25;0,0008;26;0,0001
A90A;3-226;23;0,0008;23;0,0001
A90A;8-191.5;22;0,0007;22;0,0001
A90A;8-522.30;21;0,0007;205;0,0005
A90A;8-914.12;21;0,0007;26;0,0001
A90A;9-410.14;21;0,0007;22;0,0001
A90A;8-527.8;20;0,0007;29;0,0001
A90A;8-528.8;20;0,0007;29;0,0001
A90A;8-529.7;20;0,0007;29;0,0001
A90A;8-133.0;20;0,0007;21;0,0001
A90A;1-610.0;19;0,0006;19;0,00
A90A;8-561.2;18;0,0006;18;0,00
A90A;1-631;17;0,0006;17;0,00
A90A;3-701;17;0,0006;17;0,00
A90A;3-84x;16;0,0005;20;0,0001
A90A;3-137;16;0,0005;18;0,00
A90A;3-805;16;0,0005;17;0,00
A90A;3-808;16;0,0005;16;0,00
A90A;8-151.4;16;0,0005;16;0,00
A90A;1-661;15;0,0005;15;0,00
A90A;3-05e;15;0,0005;15;0,00
A90A;3-724.0;15;0,0005;15;0,00
A90A;8-550.1;15;0,0005;15;0,00
A90A;9-401.01;15;0,0005;15;0,00
A90A;1-650.0;14;0,0005;16;0,00
A90A;9-401.31;14;0,0005;14;0,00
A90A;3-100.0;13;0,0004;16;0,00
A90A;1-444.7;13;0,0004;13;0,00
A90A;8-917.13;12;0,0004;15;0,00
A90A;1-266.x;12;0,0004;12;0,00
A90A;3-841;12;0,0004;12;0,00
A90A;1-242;11;0,0004;12;0,00
A90A;3-24x;11;0,0004;12;0,00
A90A;3-828;11;0,0004;12;0,00
A90A;1-266.2;11;0,0004;11;0,00
A90A;1-650.2;11;0,0004;11;0,00
A90A;1-770;11;0,0004;11;0,00
A90A;3-221;11;0,0004;11;0,00
A90A;3-826;10;0,0003;11;0,00
A90A;3-223;10;0,0003;10;0,00
A90A;3-201;9;0,0003;10;0,00
A90A;8-020.5;9;0,0003;10;0,00
A90A;1-204.3;9;0,0003;9;0,00
A90A;3-056;9;0,0003;9;0,00
A90A;3-801;9;0,0003;9;0,00
A90A;3-80x;9;0,0003;9;0,00
A90A;8-191.x;9;0,0003;9;0,00
A90A;8-547.31;9;0,0003;9;0,00
A90A;3-228;8;0,0003;9;0,00
A90A;8-930;8;0,0003;9;0,00
A90A;1-620.00;8;0,0003;8;0,00
A90A;1-653;8;0,0003;8;0,00
A90A;8-981.0;7;0,0002;11;0,00
A90A;1-424;7;0,0002;7;0,00
A90A;1-902.1;7;0,0002;7;0,00
A90A;8-211;7;0,0002;7;0,00
A90A;8-412;7;0,0002;7;0,00
A90A;3-82a;6;0,0002;7;0,00
A90A;1-630.0;6;0,0002;6;0,00
A90A;1-651;6;0,0002;6;0,00
A90A;1-844;6;0,0002;6;0,00
A90A;3-055;6;0,0002;6;0,00
A90A;5-452.21;6;0,0002;6;0,00
A90A;8-192.0g;6;0,0002;6;0,00
A90A;8-981.1;6;0,0002;6;0,00
A90A;8-910;5;0,0002;8;0,00
A90A;1-715;5;0,0002;7;0,00
A90A;1-208.4;5;0,0002;5;0,00
A90A;1-208.x;5;0,0002;5;0,00
A90A;1-266.1;5;0,0002;5;0,00
A90A;3-134;5;0,0002;5;0,00
A90A;3-721.21;5;0,0002;5;0,00
A90A;3-821;5;0,0002;5;0,00
A90A;5-449.e3;5;0,0002;5;0,00
A90A;8-123.1;5;0,0002;5;0,00
A90A;8-152.1;5;0,0002;5;0,00
A90A;8-192.00;5;0,0002;5;0,00
A90A;9-401.50;5;0,0002;5;0,00
A90A;9-410.04;5;0,0002;5;0,00
A90A;8-522.d0;4;0,0001;15;0,00
A90A;8-521.0;4;0,0001;11;0,00
A90A;5-572.1;4;0,0001;5;0,00
A90A;1-207.1;4;0,0001;4;0,00
A90A;1-611.0;4;0,0001;4;0,00
A90A;3-031;4;0,0001;4;0,00
A90A;3-051;4;0,0001;4;0,00
A90A;3-721.01;4;0,0001;4;0,00
A90A;5-469.e3;4;0,0001;4;0,00
A90A;5-787.1r;4;0,0001;4;0,00
A90A;5-896.0g;4;0,0001;4;0,00
A90A;8-179.x;4;0,0001;4;0,00
A90A;8-191.10;4;0,0001;4;0,00
A90A;8-191.20;4;0,0001;4;0,00
A90A;8-800.0;4;0,0001;4;0,00
A90A;8-933;4;0,0001;4;0,00
A90A;9-401.25;4;0,0001;4;0,00
A90B;8-98a.0;733;1,00;3844;0,904
A90B;3-200;83;0,1132;85;0,02
A90B;9-401.50;60;0,0819;60;0,0141
A90B;1-902.1;25;0,0341;25;0,0059
A90B;1-207.0;19;0,0259;19;0,0045
A90B;3-800;16;0,0218;18;0,0042
A90B;3-220;16;0,0218;17;0,004
A90B;3-990;11;0,015;12;0,0028
A90B;1-632;10;0,0136;10;0,0024
A90B;1-771;10;0,0136;10;0,0024
A90B;1-710;9;0,0123;10;0,0024
A90B;8-800.c0;9;0,0123;9;0,0021
A90B;9-401.00;8;0,0109;8;0,0019
A90B;8-158.e;5;0,0068;9;0,0021
A90B;1-711;5;0,0068;6;0,0014
A90B;1-204.2;5;0,0068;5;0,0012
A90B;1-206;5;0,0068;5;0,0012
A90B;1-440.a;5;0,0068;5;0,0012
A90B;3-203;5;0,0068;5;0,0012
A90B;3-701;5;0,0068;5;0,0012
A90B;8-020.5;5;0,0068;5;0,0012
A90B;8-153;5;0,0068;5;0,0012
A90B;3-205;4;0,0055;4;0,0009
A90B;3-225;4;0,0055;4;0,0009
B09Z;5-779.3;4;0,80;4;0,5714
B15Z;8-527.8;188;0,6124;235;0,0243
B15Z;8-527.1;131;0,4267;165;0,0171
B15Z;8-529.8;125;0,4072;157;0,0162
B15Z;3-820;109;0,355;122;0,0126
B15Z;8-523.10;99;0,3225;2072;0,2142
B15Z;3-200;93;0,3029;101;0,0104
B15Z;8-527.2;88;0,2866;101;0,0104
B15Z;3-990;86;0,2801;151;0,0156
B15Z;8-522.90;79;0,2573;1759;0,1819
B15Z;8-528.9;77;0,2508;119;0,0123
B15Z;3-220;70;0,228;71;0,0073
B15Z;3-995;64;0,2085;71;0,0073
B15Z;8-522.b0;57;0,1857;963;0,0996
B15Z;8-529.4;55;0,1792;55;0,0057
B15Z;8-522.d0;48;0,1564;838;0,0866
B15Z;8-522.91;41;0,1336;711;0,0735
B15Z;8-529.x;41;0,1336;41;0,0042
B15Z;8-528.8;39;0,127;42;0,0043
B15Z;3-800;37;0,1205;40;0,0041
B15Z;8-522.b1;28;0,0912;294;0,0304
B15Z;8-529.3;28;0,0912;36;0,0037
B15Z;8-542.11;22;0,0717;54;0,0056
B15Z;8-527.7;22;0,0717;25;0,0026
B15Z;8-527.0;22;0,0717;22;0,0023
B15Z;3-84x;19;0,0619;19;0,002
B15Z;8-900;18;0,0586;284;0,0294
B15Z;3-823;17;0,0554;20;0,0021
B15Z;8-522.d1;14;0,0456;178;0,0184
B15Z;3-993;14;0,0456;17;0,0018
B15Z;8-528.6;14;0,0456;17;0,0018
B15Z;8-522.30;13;0,0423;120;0,0124
B15Z;3-750;10;0,0326;11;0,0011
B15Z;8-527.6;9;0,0293;214;0,0221
B15Z;3-802;9;0,0293;9;0,0009
B15Z;8-529.7;9;0,0293;9;0,0009
B15Z;3-222;8;0,0261;9;0,0009
B15Z;8-800.c0;8;0,0261;9;0,0009
B15Z;3-201;7;0,0228;8;0,0008
B15Z;1-204.2;6;0,0195;6;0,0006
B15Z;3-202;6;0,0195;6;0,0006
B15Z;6-002.ej;6;0,0195;6;0,0006
B15Z;8-523.11;5;0,0163;148;0,0153
B15Z;8-930;5;0,0163;36;0,0037
B15Z;3-207;5;0,0163;5;0,0005
B15Z;3-221;5;0,0163;5;0,0005
B15Z;8-523.00;4;0,013;5;0,0005
B15Z;6-002.ee;4;0,013;4;0,0004
B15Z;9-401.30;4;0,013;4;0,0004
B16Z;8-527.8;132;0,44;147;0,0516
B16Z;3-990;102;0,34;155;0,0544
B16Z;3-820;96;0,32;108;0,0379
B16Z;3-200;93;0,31;94;0,033
B16Z;8-527.1;92;0,3067;108;0,0379
B16Z;8-528.9;87;0,29;101;0,0355
B16Z;8-529.8;84;0,28;99;0,0348
B16Z;8-527.2;81;0,27;86;0,0302
B16Z;3-995;79;0,2633;80;0,0281
B16Z;8-522.d0;66;0,22;342;0,1201
B16Z;8-529.x;60;0,20;60;0,0211
B16Z;8-522.b0;50;0,1667;292;0,1026
B16Z;3-220;47;0,1567;47;0,0165
B16Z;8-529.4;46;0,1533;46;0,0162
B16Z;8-523.10;43;0,1433;259;0,091
B16Z;8-522.90;37;0,1233;181;0,0636
B16Z;8-527.7;34;0,1133;34;0,0119
B16Z;8-528.8;32;0,1067;32;0,0112
B16Z;8-523.00;31;0,1033;42;0,0148
B16Z;3-800;24;0,08;27;0,0095
B16Z;3-84x;17;0,0567;17;0,006
B16Z;8-900;14;0,0467;63;0,0221
B16Z;3-823;14;0,0467;19;0,0067
B16Z;8-522.91;12;0,04;53;0,0186
B16Z;8-527.0;11;0,0367;11;0,0039
B16Z;8-529.3;11;0,0367;11;0,0039
B16Z;8-522.30;10;0,0333;41;0,0144
B16Z;8-522.b1;10;0,0333;32;0,0112
B16Z;8-528.6;10;0,0333;10;0,0035
B16Z;3-222;9;0,03;9;0,0032
B16Z;8-542.11;8;0,0267;17;0,006
B16Z;3-993;8;0,0267;8;0,0028
B16Z;3-225;7;0,0233;7;0,0025
B16Z;8-930;6;0,02;8;0,0028
B16Z;3-226;5;0,0167;5;0,0018
B16Z;8-523.11;4;0,0133;16;0,0056
B16Z;8-903;4;0,0133;14;0,0049
B16Z;3-802;4;0,0133;4;0,0014
B17D;5-986.x;118;0,8613;118;0,3296
B17D;5-056.8;67;0,4891;68;0,1899
B17D;5-056.1;51;0,3723;51;0,1425
B17D;5-056.2;21;0,1533;21;0,0587
B17D;5-056.3;9;0,0657;9;0,0251
B17D;5-056.5;6;0,0438;6;0,0168
B17D;1-205;5;0,0365;5;0,014
B17D;3-806;4;0,0292;4;0,0112
B17D;5-056.9;4;0,0292;4;0,0112
B46Z;9-403.2;12;0,6316;12;0,2182
B46Z;9-403.5;7;0,3684;7;0,1273
B46Z;1-207.1;6;0,3158;9;0,1636
B46Z;3-800;6;0,3158;6;0,1091
B46Z;3-820;5;0,2632;5;0,0909
B46Z;1-208.1;4;0,2105;4;0,0727
B47Z;8-918.10;27;0,3253;29;0,2544
B47Z;8-918.14;25;0,3012;25;0,2193
B47Z;8-918.00;23;0,2771;23;0,2018
B47Z;8-561.1;6;0,0723;6;0,0526
B47Z;8-561.2;6;0,0723;6;0,0526
B60A;8-020.x;13;0,20;14;0,1522
B60A;1-206;6;0,0923;10;0,1087
B60A;1-208.4;6;0,0923;7;0,0761
B60A;1-205;6;0,0923;6;0,0652
B60A;1-208.2;4;0,0615;4;0,0435
B60A;8-547.30;4;0,0615;4;0,0435
B60A;8-903;4;0,0615;4;0,0435
B60B;8-011.2;28;0,1761;28;0,1677
B60B;1-205;19;0,1195;19;0,1138
B60B;6-003.8;18;0,1132;18;0,1078
B60B;8-011.1;15;0,0943;15;0,0898
B60B;1-334.2;14;0,0881;14;0,0838
B60B;8-903;10;0,0629;10;0,0599
B60B;1-207.0;9;0,0566;11;0,0659
B60B;8-020.x;5;0,0314;5;0,0299
B60B;1-206;4;0,0252;4;0,024
B60B;1-334.1;4;0,0252;4;0,024
B61B;1-910;14;0,1261;17;0,0548
B61B;1-208.2;13;0,1171;18;0,0581
B61B;3-823;9;0,0811;14;0,0452
B61B;1-208.4;9;0,0811;12;0,0387
B61B;1-334.2;8;0,0721;8;0,0258
B61B;3-820;8;0,0721;8;0,0258
B61B;3-802;6;0,0541;11;0,0355
B61B;3-800;6;0,0541;7;0,0226
B61B;1-204.2;6;0,0541;6;0,0194
B61B;1-334.1;6;0,0541;6;0,0194
B61B;3-990;5;0,045;13;0,0419
B61B;8-91c.00;4;0,036;5;0,0161
B61B;8-91c.02;4;0,036;5;0,0161
B61B;1-205;4;0,036;4;0,0129
B61B;1-208.6;4;0,036;4;0,0129
B61B;8-132.x;4;0,036;4;0,0129
B63Z;1-207.0;154;0,279;158;0,1717
B63Z;1-204.2;111;0,2011;112;0,1217
B63Z;3-200;57;0,1033;58;0,063
B63Z;3-800;57;0,1033;57;0,062
B63Z;3-993;42;0,0761;42;0,0457
B63Z;1-901.0;35;0,0634;38;0,0413
B63Z;3-820;35;0,0634;35;0,038
B63Z;1-901.1;29;0,0525;29;0,0315
B63Z;1-208.2;23;0,0417;31;0,0337
B63Z;3-035;22;0,0399;22;0,0239
B63Z;9-401.53;22;0,0399;22;0,0239
B63Z;1-206;21;0,038;32;0,0348
B63Z;1-208.6;17;0,0308;20;0,0217
B63Z;3-990;17;0,0308;19;0,0207
B63Z;9-404.2;16;0,029;16;0,0174
B63Z;3-750;13;0,0236;13;0,0141
B63Z;9-410.05;11;0,0199;11;0,012
B63Z;1-208.4;10;0,0181;12;0,013
B63Z;1-208.7;10;0,0181;10;0,0109
B63Z;9-411.05;10;0,0181;10;0,0109
B63Z;1-771;9;0,0163;9;0,0098
B63Z;1-902.0;9;0,0163;9;0,0098
B63Z;9-310;9;0,0163;9;0,0098
B63Z;3-740;8;0,0145;9;0,0098
B63Z;1-205;8;0,0145;8;0,0087
B63Z;3-300.0;8;0,0145;8;0,0087
B63Z;1-798.x;7;0,0127;8;0,0087
B63Z;1-204.1;5;0,0091;5;0,0054
B63Z;3-808;5;0,0091;5;0,0054
B63Z;8-561.1;5;0,0091;5;0,0054
B63Z;3-220;4;0,0072;4;0,0043
B63Z;3-802;4;0,0072;4;0,0043
B64Z;9-401.53;74;0,2772;74;0,1217
B64Z;1-901.0;65;0,2434;69;0,1135
B64Z;9-404.2;61;0,2285;61;0,1003
B64Z;1-902.0;56;0,2097;57;0,0938
B64Z;1-207.0;50;0,1873;50;0,0822
B64Z;9-410.04;36;0,1348;37;0,0609
B64Z;3-035;33;0,1236;33;0,0543
B64Z;1-204.2;32;0,1199;32;0,0526
B64Z;1-901.1;28;0,1049;30;0,0493
B64Z;3-800;19;0,0712;19;0,0313
B64Z;3-200;16;0,0599;16;0,0263
B64Z;3-820;12;0,0449;12;0,0197
B64Z;9-310;12;0,0449;12;0,0197
B64Z;9-410.05;12;0,0449;12;0,0197
B64Z;9-320;9;0,0337;9;0,0148
B64Z;1-206;7;0,0262;21;0,0345
B64Z;1-902.1;7;0,0262;7;0,0115
B64Z;9-411.05;7;0,0262;7;0,0115
B64Z;1-208.2;5;0,0187;7;0,0115
B64Z;1-900.0;5;0,0187;5;0,0082
B64Z;1-900.1;5;0,0187;5;0,0082
B64Z;1-208.4;4;0,015;5;0,0082
B64Z;1-208.7;4;0,015;4;0,0066
B66C;8-542.11;14;0,2642;26;0,4063
B66C;8-800.c0;7;0,1321;8;0,125
B66C;3-820;6;0,1132;7;0,1094
B66D;3-820;2334;0,3867;2467;0,1639
B66D;8-542.11;909;0,1506;1991;0,1323
B66D;8-547.0;886;0,1468;1094;0,0727
B66D;3-800;816;0,1352;869;0,0577
B66D;8-527.8;656;0,1087;659;0,0438
B66D;8-527.1;652;0,108;652;0,0433
B66D;8-522.91;645;0,1069;647;0,043
B66D;3-823;584;0,0968;633;0,0421
B66D;6-002.95;536;0,0888;553;0,0367
B66D;3-993;468;0,0775;497;0,033
B66D;3-990;452;0,0749;490;0,0326
B66D;8-903;310;0,0514;327;0,0217
B66D;8-900;216;0,0358;238;0,0158
B66D;8-930;201;0,0333;263;0,0175
B66D;3-802;176;0,0292;186;0,0124
B66D;3-84x;159;0,0263;161;0,0107
B66D;8-800.c0;131;0,0217;136;0,009
B66D;8-542.12;123;0,0204;212;0,0141
B66D;3-200;108;0,0179;112;0,0074
B66D;1-204.2;96;0,0159;108;0,0072
B66D;8-547.1;86;0,0143;100;0,0066
B66D;8-179.x;83;0,0138;277;0,0184
B66D;1-207.0;80;0,0133;84;0,0056
B66D;3-994;77;0,0128;91;0,006
B66D;9-401.00;72;0,0119;74;0,0049
B66D;3-720.x;71;0,0118;71;0,0047
B66D;1-242;67;0,0111;78;0,0052
B66D;6-002.94;61;0,0101;61;0,0041
B66D;1-204.5;59;0,0098;79;0,0052
B66D;8-800.9v;58;0,0096;73;0,0048
B66D;3-72x;55;0,0091;55;0,0037
B66D;3-70d.x;47;0,0078;47;0,0031
B66D;1-208.8;42;0,007;45;0,003
B66D;8-529.x;42;0,007;42;0,0028
B66D;8-541.0;41;0,0068;55;0,0037
B66D;3-750;38;0,0063;38;0,0025
B66D;1-100;36;0,006;37;0,0025
B66D;8-902;33;0,0055;34;0,0023
B66D;6-002.92;33;0,0055;33;0,0022
B66D;6-002.96;31;0,0051;40;0,0027
B66D;3-222;29;0,0048;31;0,0021
B66D;3-991;28;0,0046;30;0,002
B66D;3-825;27;0,0045;27;0,0018
B66D;8-901;26;0,0043;31;0,0021
B66D;6-002.93;26;0,0043;26;0,0017
B66D;8-800.b0;24;0,004;24;0,0016
B66D;9-401.30;23;0,0038;25;0,0017
B66D;1-901.1;23;0,0038;24;0,0016
B66D;6-002.97;21;0,0035;24;0,0016
B66D;3-225;19;0,0031;20;0,0013
B66D;8-522.d0;17;0,0028;30;0,002
B66D;8-547.2;17;0,0028;17;0,0011
B66D;3-220;16;0,0027;18;0,0012
B66D;3-70c.1;16;0,0027;16;0,0011
B66D;6-004.e3;16;0,0027;16;0,0011
B66D;6-004.e4;15;0,0025;15;0,001
B66D;9-604;15;0,0025;15;0,001
B66D;8-541.1;14;0,0023;33;0,0022
B66D;1-208.2;14;0,0023;17;0,0011
B66D;6-002.91;14;0,0023;14;0,0009
B66D;8-861.1;13;0,0022;26;0,0017
B66D;3-221;13;0,0022;14;0,0009
B66D;3-997;13;0,0022;13;0,0009
B66D;1-206;12;0,002;17;0,0011
B66D;1-710;12;0,002;13;0,0009
B66D;1-208.6;12;0,002;12;0,0008
B66D;6-002.9k;12;0,002;12;0,0008
B66D;8-800.b2;12;0,002;12;0,0008
B66D;1-204.1;11;0,0018;14;0,0009
B66D;8-529.8;11;0,0018;14;0,0009
B66D;3-20x;11;0,0018;12;0,0008
B66D;3-804;11;0,0018;11;0,0007
B66D;3-826;10;0,0017;14;0,0009
B66D;1-797.0;10;0,0017;11;0,0007
B66D;1-424;10;0,0017;10;0,0007
B66D;3-82a;10;0,0017;10;0,0007
B66D;3-82x;10;0,0017;10;0,0007
B66D;8-800.90;10;0,0017;10;0,0007
B66D;3-821;9;0,0015;9;0,0006
B66D;3-822;9;0,0015;9;0,0006
B66D;8-522.b1;9;0,0015;9;0,0006
B66D;3-226;8;0,0013;9;0,0006
B66D;1-611.0;8;0,0013;8;0,0005
B66D;1-612;8;0,0013;8;0,0005
