IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
901D;N13.3;8;0,0323;10;0,0042
901D;F32.9;8;0,0323;9;0,0038
901D;I50.01;8;0,0323;9;0,0038
901D;D50.9;8;0,0323;8;0,0034
901D;J44.99;8;0,0323;8;0,0034
901D;Z37.0;8;0,0323;8;0,0034
901D;N19;7;0,0282;9;0,0038
901D;R26.8;7;0,0282;9;0,0038
901D;E11.20;7;0,0282;8;0,0034
901D;R26.3;7;0,0282;8;0,0034
901D;E66.00;7;0,0282;7;0,003
901D;E78.0;7;0,0282;7;0,003
901D;E87.1;7;0,0282;7;0,003
901D;K40.90;7;0,0282;7;0,003
901D;O09.6;7;0,0282;7;0,003
901D;R06.0;7;0,0282;7;0,003
901D;I50.14;6;0,0242;9;0,0038
901D;E11.91;6;0,0242;8;0,0034
901D;I25.19;6;0,0242;7;0,003
901D;I27.28;6;0,0242;7;0,003
901D;I48.1;6;0,0242;7;0,003
901D;I50.9;6;0,0242;7;0,003
901D;Z96.6;6;0,0242;7;0,003
901D;D68.30;6;0,0242;6;0,0025
901D;K21.0;6;0,0242;6;0,0025
901D;N17.9;6;0,0242;6;0,0025
901D;N18.2;6;0,0242;6;0,0025
901D;R60.0;6;0,0242;6;0,0025
901D;Z46.6;6;0,0242;6;0,0025
901D;Z95.88;6;0,0242;6;0,0025
901D;G63.2;5;0,0202;6;0,0025
901D;I11.00;5;0,0202;6;0,0025
901D;I25.5;5;0,0202;6;0,0025
901D;I50.12;5;0,0202;6;0,0025
901D;I70.20;5;0,0202;6;0,0025
901D;J91;5;0,0202;6;0,0025
901D;N18.4;5;0,0202;6;0,0025
901D;Z29.0;5;0,0202;6;0,0025
901D;C78.6;5;0,0202;5;0,0021
901D;E66.01;5;0,0202;5;0,0021
901D;I25.11;5;0,0202;5;0,0021
901D;I34.0;5;0,0202;5;0,0021
901D;I49.5;5;0,0202;5;0,0021
901D;J44.89;5;0,0202;5;0,0021
901D;N31.88;5;0,0202;5;0,0021
901D;N32.0;5;0,0202;5;0,0021
901D;E11.72;4;0,0161;9;0,0038
901D;J18.8;4;0,0161;6;0,0025
901D;N13.5;4;0,0161;6;0,0025
901D;C79.5;4;0,0161;5;0,0021
901D;G81.0;4;0,0161;5;0,0021
901D;I69.3;4;0,0161;5;0,0021
901D;I83.9;4;0,0161;5;0,0021
901D;N21.0;4;0,0161;5;0,0021
901D;T81.4;4;0,0161;5;0,0021
901D;Z11;4;0,0161;5;0,0021
901D;Z85.0;4;0,0161;5;0,0021
901D;B96.5;4;0,0161;4;0,0017
901D;C64;4;0,0161;4;0,0017
901D;C78.7;4;0,0161;4;0,0017
901D;D29.1;4;0,0161;4;0,0017
901D;E03.8;4;0,0161;4;0,0017
901D;F10.2;4;0,0161;4;0,0017
901D;F17.1;4;0,0161;4;0,0017
901D;I21.4;4;0,0161;4;0,0017
901D;I25.22;4;0,0161;4;0,0017
901D;I35.0;4;0,0161;4;0,0017
901D;I42.0;4;0,0161;4;0,0017
901D;I65.2;4;0,0161;4;0,0017
901D;I79.2;4;0,0161;4;0,0017
901D;Q64.3;4;0,0161;4;0,0017
901D;R29.6;4;0,0161;4;0,0017
901D;R55;4;0,0161;4;0,0017
901D;S20.2;4;0,0161;4;0,0017
901D;T83.0;4;0,0161;4;0,0017
901D;T88.7;4;0,0161;4;0,0017
901D;Z03.5;4;0,0161;4;0,0017
901D;Z45.00;4;0,0161;4;0,0017
901D;Z91.1;4;0,0161;4;0,0017
902Z;I10.00;20;0,2151;20;0,0282
902Z;Z92.1;18;0,1935;19;0,0268
902Z;I10.90;15;0,1613;15;0,0211
902Z;E11.90;12;0,129;12;0,0169
902Z;N18.3;11;0,1183;11;0,0155
902Z;C67.8;9;0,0968;9;0,0127
902Z;Z92.2;8;0,086;8;0,0113
902Z;B96.2;7;0,0753;7;0,0099
902Z;R15;7;0,0753;7;0,0099
902Z;E87.6;6;0,0645;7;0,0099
902Z;R31;6;0,0645;7;0,0099
902Z;N40;6;0,0645;6;0,0085
902Z;I48.0;5;0,0538;6;0,0085
902Z;N47;5;0,0538;6;0,0085
902Z;E78.5;5;0,0538;5;0,007
902Z;I48.2;5;0,0538;5;0,007
902Z;N13.3;5;0,0538;5;0,007
902Z;Z85.0;5;0,0538;5;0,007
902Z;N20.1;4;0,043;6;0,0085
902Z;N30.0;4;0,043;5;0,007
902Z;N39.0;4;0,043;5;0,007
902Z;R06.0;4;0,043;5;0,007
902Z;R11;4;0,043;5;0,007
902Z;D68.4;4;0,043;4;0,0056
902Z;E03.8;4;0,043;4;0,0056
902Z;E78.2;4;0,043;4;0,0056
902Z;I49.9;4;0,043;4;0,0056
902Z;I70.20;4;0,043;4;0,0056
902Z;K64.1;4;0,043;4;0,0056
902Z;N13.2;4;0,043;4;0,0056
902Z;N18.4;4;0,043;4;0,0056
A09C;D62;7;1,00;7;0,0496
A09C;Z43.0;4;0,5714;5;0,0355
A09C;J96.00;4;0,5714;4;0,0284
A11D;J96.00;7;1,00;7;0,0833
A11D;S06.1;4;0,5714;4;0,0476
A11F;I50.14;4;0,80;4;0,0333
A11G;B96.2;5;0,625;5;0,0287
A11G;N17.9;5;0,625;5;0,0287
A11G;J96.00;4;0,50;5;0,0287
A13D;D62;7;0,4375;7;0,0522
A13D;I10.00;4;0,25;4;0,0299
A13D;I10.90;4;0,25;4;0,0299
A13D;J96.00;4;0,25;4;0,0299
A13D;Z74.1;4;0,25;4;0,0299
A13E;D62;14;0,56;14;0,033
A13E;J96.00;12;0,48;12;0,0283
A13E;B96.2;7;0,28;7;0,0165
A13E;U69.00;7;0,28;7;0,0165
A13E;I10.00;6;0,24;6;0,0142
A13E;T81.0;6;0,24;6;0,0142
A13E;F05.8;5;0,20;5;0,0118
A13E;I48.2;5;0,20;5;0,0118
A13E;R65.1;5;0,20;5;0,0118
A13E;U69.12;5;0,20;5;0,0118
A13E;Z74.1;5;0,20;5;0,0118
A13E;K65.0;4;0,16;7;0,0165
A13E;D68.4;4;0,16;5;0,0118
A13E;E87.6;4;0,16;4;0,0094
A13E;I48.0;4;0,16;4;0,0094
A13E;J69.0;4;0,16;4;0,0094
A13E;K66.0;4;0,16;4;0,0094
A13E;R18;4;0,16;4;0,0094
A13E;R26.3;4;0,16;4;0,0094
A13F;I10.00;7;0,5833;7;0,034
A13F;J96.00;7;0,5833;7;0,034
A13F;Z74.1;6;0,50;6;0,0291
A13F;Z74.0;5;0,4167;5;0,0243
A13F;D62;4;0,3333;4;0,0194
A13F;I25.13;4;0,3333;4;0,0194
A13F;I50.14;4;0,3333;4;0,0194
A13F;R26.3;4;0,3333;4;0,0194
A13G;J96.00;7;0,70;7;0,0385
A13G;Z92.1;5;0,50;6;0,033
A13G;E87.6;4;0,40;4;0,022
A13H;Z74.1;7;0,4667;7;0,0389
A13H;J96.01;6;0,40;6;0,0333
A13H;I50.01;5;0,3333;5;0,0278
A13H;J96.00;5;0,3333;5;0,0278
A13H;R06.0;5;0,3333;5;0,0278
A13H;R15;5;0,3333;5;0,0278
A13H;R32;5;0,3333;5;0,0278
A13H;E87.6;4;0,2667;4;0,0222
A13H;I10.00;4;0,2667;4;0,0222
A13H;I50.14;4;0,2667;4;0,0222
A15C;D69.58;5;1,00;5;0,0676
A15C;K12.3;5;1,00;5;0,0676
A15C;Z29.0;5;1,00;5;0,0676
A15C;D63.0;4;0,80;4;0,0541
A15C;E87.6;4;0,80;4;0,0541
A15C;R11;4;0,80;4;0,0541
A15C;Z95.81;4;0,80;4;0,0541
A15D;K12.3;13;0,9286;13;0,0929
A15D;Z29.0;13;0,9286;13;0,0929
A15D;Z95.81;11;0,7857;11;0,0786
A15D;D69.58;8;0,5714;8;0,0571
A15D;D63.0;7;0,50;7;0,05
A15D;E87.6;5;0,3571;5;0,0357
A15D;I10.00;5;0,3571;5;0,0357
A15D;R11;5;0,3571;5;0,0357
A15D;Z94.80;5;0,3571;5;0,0357
A15D;D69.61;4;0,2857;4;0,0286
A15D;M89.50;4;0,2857;4;0,0286
A15D;R63.3;4;0,2857;4;0,0286
A42C;Z92.6;6;0,5455;6;0,1364
B02C;D62;4;0,3077;4;0,0296
B02C;G93.6;4;0,3077;4;0,0296
B03Z;I10.00;10;0,3571;10;0,0649
B03Z;K59.0;4;0,1429;4;0,026
B03Z;R11;4;0,1429;4;0,026
B04C;I10.00;71;0,5591;73;0,1207
B04C;E78.5;41;0,3228;41;0,0678
B04C;T81.0;29;0,2283;29;0,0479
B04C;E11.50;23;0,1811;23;0,038
B04C;I97.8;22;0,1732;22;0,0364
B04C;I70.21;20;0,1575;21;0,0347
B04C;I79.2;20;0,1575;20;0,0331
B04C;I10.90;13;0,1024;13;0,0215
B04C;I25.9;13;0,1024;13;0,0215
B04C;I10.01;11;0,0866;13;0,0215
B04C;I25.13;11;0,0866;11;0,0182
B04C;E66.81;10;0,0787;10;0,0165
B04C;I72.4;10;0,0787;10;0,0165
B04C;Z92.2;9;0,0709;11;0,0182
B04C;I11.90;9;0,0709;9;0,0149
B04C;I25.11;9;0,0709;9;0,0149
B04C;Z92.1;9;0,0709;9;0,0149
B04C;E11.90;8;0,063;9;0,0149
B04C;N18.2;8;0,063;8;0,0132
B04C;Z95.1;8;0,063;8;0,0132
B04C;I25.12;7;0,0551;8;0,0132
B04C;I25.22;7;0,0551;7;0,0116
B04C;Z95.5;6;0,0472;6;0,0099
B04C;Z95.88;6;0,0472;6;0,0099
B04C;E11.60;5;0,0394;5;0,0083
B04C;E78.2;5;0,0394;5;0,0083
B04C;I70.1;5;0,0394;5;0,0083
B04C;Z95.0;5;0,0394;5;0,0083
B04C;E78.0;4;0,0315;4;0,0066
B04C;I70.25;4;0,0315;4;0,0066
B04C;N19;4;0,0315;4;0,0066
B04C;Z86.7;4;0,0315;4;0,0066
B04D;Z92.2;143;0,6908;143;0,1596
B04D;I10.90;126;0,6087;126;0,1406
B04D;Z95.88;58;0,2802;58;0,0647
B04D;E11.90;54;0,2609;54;0,0603
B04D;I25.19;49;0,2367;49;0,0547
B04D;I65.2;31;0,1498;34;0,0379
B04D;I10.00;31;0,1498;31;0,0346
B04D;U50.00;26;0,1256;26;0,029
B04D;Z92.1;26;0,1256;26;0,029
B04D;J44.89;18;0,087;18;0,0201
B04D;E78.5;15;0,0725;15;0,0167
B04D;Z95.0;12;0,058;12;0,0134
B04D;I70.20;11;0,0531;11;0,0123
B04D;G45.99;10;0,0483;10;0,0112
B04D;I48.9;10;0,0483;10;0,0112
B04D;I25.8;9;0,0435;9;0,01
B04D;Z95.5;8;0,0386;8;0,0089
B04D;I10.01;7;0,0338;7;0,0078
B04D;I70.21;7;0,0338;7;0,0078
B04D;Z92.8;7;0,0338;7;0,0078
B04D;Z95.1;7;0,0338;7;0,0078
B04D;G45.39;6;0,029;6;0,0067
B04D;I95.8;6;0,029;6;0,0067
B04D;N18.2;6;0,029;6;0,0067
B04D;N18.3;6;0,029;6;0,0067
B04D;E79.0;5;0,0242;5;0,0056
B04D;I25.5;5;0,0242;5;0,0056
B04D;I69.3;5;0,0242;5;0,0056
B04D;N40;5;0,0242;5;0,0056
B04D;T88.4;5;0,0242;5;0,0056
B04D;G45.19;4;0,0193;4;0,0045
B04D;I10.91;4;0,0193;4;0,0045
B04D;T81.0;4;0,0193;4;0,0045
B05Z;I10.00;53;0,3786;54;0,0887
B05Z;E11.90;26;0,1857;26;0,0427
B05Z;I10.90;26;0,1857;26;0,0427
B05Z;G56.0;23;0,1643;24;0,0394
B05Z;Z92.2;19;0,1357;19;0,0312
B05Z;Z92.1;18;0,1286;18;0,0296
B05Z;Z60;16;0,1143;16;0,0263
B05Z;Z96.6;10;0,0714;10;0,0164
B05Z;I49.9;9;0,0643;9;0,0148
B05Z;Z74.2;8;0,0571;9;0,0148
B05Z;Z86.7;7;0,05;7;0,0115
B05Z;R52.0;6;0,0429;6;0,0099
B05Z;Z74.0;6;0,0429;6;0,0099
B05Z;Z95.0;6;0,0429;6;0,0099
B05Z;I49.8;5;0,0357;5;0,0082
B05Z;I50.9;5;0,0357;5;0,0082
B05Z;N18.3;5;0,0357;5;0,0082
B05Z;Z95.1;5;0,0357;5;0,0082
B05Z;Z95.5;5;0,0357;5;0,0082
B05Z;E03.8;4;0,0286;4;0,0066
B05Z;E66.01;4;0,0286;4;0,0066
B05Z;E79.0;4;0,0286;4;0,0066
B05Z;G25.81;4;0,0286;4;0,0066
B05Z;I25.0;4;0,0286;4;0,0066
B05Z;I25.19;4;0,0286;4;0,0066
B05Z;I25.22;4;0,0286;4;0,0066
B05Z;J44.99;4;0,0286;4;0,0066
B05Z;J45.9;4;0,0286;4;0,0066
B05Z;M65.3;4;0,0286;4;0,0066
B05Z;R06.0;4;0,0286;4;0,0066
B05Z;R22.3;4;0,0286;4;0,0066
B05Z;R42;4;0,0286;4;0,0066
B05Z;Z48.0;4;0,0286;4;0,0066
B05Z;Z99.8;4;0,0286;4;0,0066
B09Z;S02.4;50;0,3937;59;0,1363
B09Z;S02.3;42;0,3307;45;0,1039
B09Z;S02.2;16;0,126;21;0,0485
B09Z;I10.00;15;0,1181;15;0,0346
B09Z;S06.0;15;0,1181;15;0,0346
B09Z;S01.84;14;0,1102;19;0,0439
B09Z;S04.3;14;0,1102;14;0,0323
B09Z;S01.85;8;0,063;13;0,03
B09Z;Z47.0;8;0,063;9;0,0208
B09Z;E11.90;7;0,0551;7;0,0162
B09Z;S01.87;6;0,0472;13;0,03
B09Z;J32.0;6;0,0472;8;0,0185
B09Z;S01.86;6;0,0472;7;0,0162
B09Z;S02.7;6;0,0472;6;0,0139
B09Z;S02.1;5;0,0394;6;0,0139
B09Z;R20.1;5;0,0394;5;0,0115
B09Z;S01.80;5;0,0394;5;0,0115
B09Z;S02.0;5;0,0394;5;0,0115
B09Z;Z92.2;4;0,0315;5;0,0115
B09Z;F17.2;4;0,0315;4;0,0092
B09Z;S02.8;4;0,0315;4;0,0092
B09Z;S06.70;4;0,0315;4;0,0092
B15Z;I10.00;35;0,3684;35;0,0357
B15Z;Z74.1;35;0,3684;35;0,0357
B15Z;Z74.0;31;0,3263;31;0,0316
B15Z;Z29.20;26;0,2737;26;0,0265
B15Z;R29.6;22;0,2316;22;0,0224
B15Z;Z29.21;22;0,2316;22;0,0224
B15Z;G93.6;20;0,2105;20;0,0204
B15Z;N39.0;17;0,1789;21;0,0214
B15Z;Z92.6;16;0,1684;16;0,0163
B15Z;C34.1;14;0,1474;15;0,0153
B15Z;C79.5;14;0,1474;14;0,0143
B15Z;B96.2;12;0,1263;12;0,0122
B15Z;E11.91;12;0,1263;12;0,0122
B15Z;Z95.81;12;0,1263;12;0,0122
B15Z;C78.0;11;0,1158;11;0,0112
B15Z;E87.6;11;0,1158;11;0,0112
B15Z;E87.1;10;0,1053;10;0,0102
B15Z;G81.0;10;0,1053;10;0,0102
B15Z;R63.3;10;0,1053;10;0,0102
B15Z;I10.90;9;0,0947;9;0,0092
B15Z;R47.0;9;0,0947;9;0,0092
B15Z;Z92.2;9;0,0947;9;0,0092
B15Z;C50.8;8;0,0842;8;0,0082
B15Z;B37.0;7;0,0737;7;0,0071
B15Z;B99;7;0,0737;7;0,0071
B15Z;R15;7;0,0737;7;0,0071
B15Z;R26.3;7;0,0737;7;0,0071
B15Z;Z90.7;7;0,0737;7;0,0071
B15Z;Z99.3;7;0,0737;7;0,0071
B15Z;C34.3;6;0,0632;6;0,0061
B15Z;C78.7;6;0,0632;6;0,0061
B15Z;C79.3;6;0,0632;6;0,0061
B15Z;C80.0;6;0,0632;6;0,0061
B15Z;E11.90;6;0,0632;6;0,0061
B15Z;G40.1;6;0,0632;6;0,0061
B15Z;G40.9;6;0,0632;6;0,0061
B15Z;C34.0;5;0,0526;5;0,0051
B15Z;C53.9;5;0,0526;5;0,0051
B15Z;C77.1;5;0,0526;5;0,0051
B15Z;E03.8;5;0,0526;5;0,0051
B15Z;E79.0;5;0,0526;5;0,0051
B15Z;E86;5;0,0526;5;0,0051
B15Z;R11;5;0,0526;5;0,0051
B15Z;R41.0;5;0,0526;5;0,0051
B15Z;R47.1;5;0,0526;5;0,0051
B15Z;X59.9;5;0,0526;5;0,0051
B15Z;Z86.4;5;0,0526;5;0,0051
B15Z;Z90.2;5;0,0526;5;0,0051
B15Z;C34.8;4;0,0421;4;0,0041
B15Z;C34.9;4;0,0421;4;0,0041
B15Z;C50.9;4;0,0421;4;0,0041
B15Z;C64;4;0,0421;4;0,0041
B15Z;C97;4;0,0421;4;0,0041
B15Z;F32.8;4;0,0421;4;0,0041
B15Z;I11.90;4;0,0421;4;0,0041
B15Z;I25.11;4;0,0421;4;0,0041
B15Z;I25.19;4;0,0421;4;0,0041
B15Z;K59.0;4;0,0421;4;0,0041
B15Z;L58.0;4;0,0421;4;0,0041
B15Z;L89.15;4;0,0421;4;0,0041
B15Z;N19;4;0,0421;4;0,0041
B15Z;N31.88;4;0,0421;4;0,0041
B15Z;R42;4;0,0421;4;0,0041
B15Z;Z86.7;4;0,0421;4;0,0041
B15Z;Z90.1;4;0,0421;4;0,0041
B15Z;Z90.4;4;0,0421;4;0,0041
B16Z;I10.00;26;0,2574;26;0,035
B16Z;Z74.1;19;0,1881;19;0,0256
B16Z;Z95.81;19;0,1881;19;0,0256
B16Z;C79.5;16;0,1584;16;0,0215
B16Z;Z74.0;16;0,1584;16;0,0215
B16Z;Z29.21;15;0,1485;15;0,0202
B16Z;R11;14;0,1386;14;0,0188
B16Z;G93.6;13;0,1287;13;0,0175
B16Z;Z29.20;13;0,1287;13;0,0175
B16Z;Z92.6;13;0,1287;13;0,0175
B16Z;C34.1;12;0,1188;13;0,0175
B16Z;C34.3;12;0,1188;12;0,0162
B16Z;R63.3;12;0,1188;12;0,0162
B16Z;E87.6;10;0,099;10;0,0135
B16Z;R29.6;10;0,099;10;0,0135
B16Z;C50.9;9;0,0891;10;0,0135
B16Z;E11.90;9;0,0891;9;0,0121
B16Z;I10.90;9;0,0891;9;0,0121
B16Z;R53;9;0,0891;9;0,0121
B16Z;C34.9;8;0,0792;9;0,0121
B16Z;E03.9;8;0,0792;8;0,0108
B16Z;D63.0;7;0,0693;9;0,0121
B16Z;N39.0;7;0,0693;9;0,0121
B16Z;C78.7;7;0,0693;7;0,0094
B16Z;Z11;7;0,0693;7;0,0094
B16Z;C77.1;6;0,0594;6;0,0081
B16Z;C78.0;6;0,0594;6;0,0081
B16Z;E11.91;6;0,0594;6;0,0081
B16Z;G40.1;6;0,0594;6;0,0081
B16Z;K59.0;6;0,0594;6;0,0081
B16Z;B37.0;5;0,0495;5;0,0067
B16Z;B99;5;0,0495;5;0,0067
B16Z;C50.8;5;0,0495;5;0,0067
B16Z;C79.7;5;0,0495;5;0,0067
B16Z;G40.9;5;0,0495;5;0,0067
B16Z;G81.9;5;0,0495;5;0,0067
B16Z;N39.48;5;0,0495;5;0,0067
B16Z;R51;5;0,0495;5;0,0067
B16Z;R64;5;0,0495;5;0,0067
B16Z;B96.2;4;0,0396;4;0,0054
B16Z;C80.0;4;0,0396;4;0,0054
B16Z;E86;4;0,0396;4;0,0054
B16Z;E87.1;4;0,0396;4;0,0054
B16Z;R26.3;4;0,0396;4;0,0054
B16Z;R26.8;4;0,0396;4;0,0054
B16Z;R42;4;0,0396;4;0,0054
B16Z;R52.1;4;0,0396;4;0,0054
B16Z;Z45.20;4;0,0396;4;0,0054
B16Z;Z86.4;4;0,0396;4;0,0054
B16Z;Z88.0;4;0,0396;4;0,0054
B16Z;Z92.2;4;0,0396;4;0,0054
B17D;I10.00;24;0,1714;24;0,0836
B17D;I10.90;10;0,0714;10;0,0348
B17D;R11;10;0,0714;10;0,0348
B17D;Z47.0;8;0,0571;8;0,0279
B17D;G56.0;7;0,05;7;0,0244
B17D;Z86.7;6;0,0429;6;0,0209
B17D;Z92.1;6;0,0429;6;0,0209
B17D;E03.9;5;0,0357;5;0,0174
B17D;K59.0;5;0,0357;5;0,0174
B17D;Z48.0;5;0,0357;5;0,0174
B17D;E66.90;4;0,0286;4;0,0139
B17D;E89.0;4;0,0286;4;0,0139
B17D;F32.9;4;0,0286;4;0,0139
B17D;I49.9;4;0,0286;4;0,0139
B17D;Z95.0;4;0,0286;4;0,0139
B17E;I10.00;20;0,2632;21;0,0894
B17E;E11.90;13;0,1711;13;0,0553
B17E;I10.90;11;0,1447;11;0,0468
B17E;G56.0;6;0,0789;6;0,0255
B17E;E03.9;5;0,0658;5;0,0213
B17E;Z74.0;5;0,0658;5;0,0213
B17E;Z96.6;5;0,0658;5;0,0213
B17E;F32.9;4;0,0526;4;0,017
B17E;G58.9;4;0,0526;4;0,017
B17E;M54.12;4;0,0526;4;0,017
B17E;Z74.2;4;0,0526;4;0,017
B17E;Z92.2;4;0,0526;4;0,017
B18Z;G58.9;23;0,2018;23;0,0742
B18Z;R52.2;14;0,1228;14;0,0452
B18Z;G58.8;13;0,114;13;0,0419
B18Z;I10.00;12;0,1053;12;0,0387
B18Z;E11.90;8;0,0702;8;0,0258
B18Z;G54.4;7;0,0614;7;0,0226
B18Z;G96.0;7;0,0614;7;0,0226
B18Z;K59.0;7;0,0614;7;0,0226
B18Z;M54.4;7;0,0614;7;0,0226
B18Z;E03.9;5;0,0439;5;0,0161
B18Z;M48.06;4;0,0351;4;0,0129
B18Z;M54.2;4;0,0351;4;0,0129
B18Z;M54.5;4;0,0351;4;0,0129
B18Z;N39.0;4;0,0351;4;0,0129
B18Z;R51;4;0,0351;4;0,0129
B18Z;R52.1;4;0,0351;4;0,0129
B20B;I10.00;22;0,386;22;0,0751
B20B;Z11;20;0,3509;20;0,0683
B20B;G40.1;9;0,1579;9;0,0307
B20B;R47.0;8;0,1404;8;0,0273
B20B;E11.90;7;0,1228;7;0,0239
B20B;G93.6;7;0,1228;7;0,0239
B20B;K59.0;7;0,1228;7;0,0239
B20B;C50.9;5;0,0877;5;0,0171
B20B;E87.6;5;0,0877;5;0,0171
B20B;C34.9;4;0,0702;4;0,0137
B20B;C79.3;4;0,0702;4;0,0137
B20B;E78.0;4;0,0702;4;0,0137
B20B;M81.99;4;0,0702;4;0,0137
B20B;N39.0;4;0,0702;4;0,0137
B20B;Z92.1;4;0,0702;4;0,0137
B20E;I10.00;19;0,5758;19;0,1067
B20E;E11.90;6;0,1818;6;0,0337
B20E;R11;5;0,1515;5;0,0281
B20E;Z11;5;0,1515;5;0,0281
B20E;B96.2;4;0,1212;4;0,0225
B20E;K59.0;4;0,1212;4;0,0225
B20F;I10.00;12;0,3871;12;0,0759
B20F;I10.01;5;0,1613;5;0,0316
B20F;S06.5;4;0,129;6;0,038
B20F;S06.70;4;0,129;5;0,0316
B20F;G51.0;4;0,129;4;0,0253
B20F;I62.02;4;0,129;4;0,0253
B20F;Z11;4;0,129;4;0,0253
B47Z;R52.2;26;0,6667;30;0,1327
B47Z;I10.00;10;0,2564;13;0,0575
B47Z;R51;9;0,2308;9;0,0398
B47Z;G47.0;6;0,1538;7;0,031
B47Z;F33.8;5;0,1282;6;0,0265
B47Z;E03.9;5;0,1282;5;0,0221
B47Z;I10.90;4;0,1026;4;0,0177
B47Z;M17.0;4;0,1026;4;0,0177
B47Z;M79.70;4;0,1026;4;0,0177
B61B;G82.11;7;0,2593;7;0,0271
B61B;I10.00;7;0,2593;7;0,0271
B61B;G99.2;6;0,2222;8;0,031
B61B;C79.5;6;0,2222;6;0,0233
B61B;K59.0;6;0,2222;6;0,0233
B61B;N39.0;5;0,1852;7;0,0271
B61B;C61;5;0,1852;5;0,0194
B61B;E11.90;5;0,1852;5;0,0194
B61B;Z74.0;5;0,1852;5;0,0194
B61B;G82.41;4;0,1481;5;0,0194
B61B;M50.0;4;0,1481;5;0,0194
B61B;B96.2;4;0,1481;4;0,0155
B61B;D63.0;4;0,1481;4;0,0155
B61B;G82.63;4;0,1481;4;0,0155
B61B;M48.02;4;0,1481;4;0,0155
B61B;Z99.3;4;0,1481;4;0,0155
B63Z;I10.00;41;0,4141;42;0,0538
B63Z;R42;22;0,2222;23;0,0295
B63Z;E86;18;0,1818;18;0,0231
B63Z;R26.8;18;0,1818;18;0,0231
B63Z;R15;17;0,1717;17;0,0218
B63Z;Z74.1;17;0,1717;17;0,0218
B63Z;R32;16;0,1616;16;0,0205
B63Z;E11.90;13;0,1313;13;0,0167
B63Z;Z92.1;13;0,1313;13;0,0167
B63Z;N39.0;12;0,1212;13;0,0167
B63Z;I10.90;12;0,1212;12;0,0154
B63Z;R41.0;10;0,101;10;0,0128
B63Z;R53;10;0,101;10;0,0128
B63Z;F00.1;9;0,0909;9;0,0115
B63Z;I48.0;9;0,0909;9;0,0115
B63Z;E87.6;8;0,0808;8;0,0103
B63Z;F03;8;0,0808;8;0,0103
B63Z;N39.48;8;0,0808;8;0,0103
B63Z;Z95.0;8;0,0808;8;0,0103
B63Z;E79.0;7;0,0707;7;0,009
B63Z;I10.01;7;0,0707;7;0,009
B63Z;I48.2;7;0,0707;7;0,009
B63Z;Z92.2;7;0,0707;7;0,009
B63Z;E66.00;6;0,0606;6;0,0077
B63Z;I50.12;6;0,0606;6;0,0077
B63Z;I69.3;6;0,0606;6;0,0077
B63Z;K59.0;6;0,0606;6;0,0077
B63Z;N18.2;6;0,0606;6;0,0077
B63Z;G46.8;5;0,0505;5;0,0064
B63Z;G63.2;5;0,0505;5;0,0064
B63Z;I25.13;5;0,0505;5;0,0064
B63Z;N40;5;0,0505;5;0,0064
