IH_DRG;IH_CodeF;IH_Anzahl;IH_Prozent
A90A;M16.9;90;0,003
A90A;S42.3;89;0,0029
A90A;S72.2;89;0,0029
A90A;M62.50;87;0,0029
A90A;R53;84;0,0028
A90A;S42.20;82;0,0027
A90A;M54.10;81;0,0027
A90A;I10.01;78;0,0026
A90A;G62.9;77;0,0025
A90A;J18.9;75;0,0025
A90A;I70.24;73;0,0024
A90A;S22.06;73;0,0024
A90A;F32.2;71;0,0023
A90A;M54.86;71;0,0023
A90A;S42.29;71;0,0023
A90A;I50.12;70;0,0023
A90A;M51.1;70;0,0023
A90A;M47.99;68;0,0022
A90A;M51.2;67;0,0022
A90A;M62.39;65;0,0021
A90A;S32.5;65;0,0021
A90A;S82.6;64;0,0021
A90A;F01.2;63;0,0021
A90A;S72.04;60;0,002
A90A;M80.88;58;0,0019
A90A;S32.1;58;0,0019
A90A;S72.3;54;0,0018
A90A;S82.0;53;0,0018
A90A;M16.0;52;0,0017
A90A;J44.19;51;0,0017
A90A;I35.0;50;0,0017
A90A;S32.02;50;0,0017
A90A;M47.80;49;0,0016
A90A;F01.8;48;0,0016
A90A;M79.19;48;0,0016
A90A;F41.2;47;0,0016
A90A;I70.23;47;0,0016
A90A;M15.8;45;0,0015
A90A;E11.91;44;0,0015
A90A;I10.90;44;0,0015
A90A;S06.5;43;0,0014
A90A;M35.3;42;0,0014
A90A;S32.03;42;0,0014
A90A;I48.0;41;0,0014
A90A;M54.80;41;0,0014
A90A;E86;40;0,0013
A90A;G20.91;40;0,0013
A90A;G81.9;40;0,0013
A90A;S52.50;40;0,0013
A90A;F33.1;39;0,0013
A90A;I11.00;39;0,0013
A90A;S82.18;39;0,0013
A90A;E11.40;38;0,0013
A90A;F01.9;38;0,0013
A90A;I63.1;38;0,0013
A90A;I70.21;38;0,0013
A90A;R52.1;38;0,0013
A90A;S30.0;38;0,0013
A90A;E11.73;36;0,0012
A90A;I10.91;36;0,0012
A90A;M19.01;36;0,0012
A90A;F32.9;35;0,0012
A90A;J18.0;35;0,0012
A90A;S32.4;35;0,0012
A90A;F32.8;34;0,0011
A90A;G62.88;34;0,0011
A90A;I10.00;34;0,0011
A90A;C20;33;0,0011
A90A;G20.00;33;0,0011
A90A;M53.86;33;0,0011
A90A;S82.81;33;0,0011
A90A;T84.5;33;0,0011
A90A;E11.74;32;0,0011
A90A;I25.9;32;0,0011
A90A;M06.99;32;0,0011
A90A;N17.9;32;0,0011
A90A;F32.0;31;0,001
A90A;I63.0;31;0,001
A90A;M62.55;31;0,001
A90A;E11.72;30;0,001
A90A;H81.1;30;0,001
A90A;I26.9;30;0,001
A90A;S42.24;30;0,001
A90A;F43.2;29;0,001
A90A;I25.11;29;0,001
A90A;I25.12;29;0,001
A90A;I95.1;29;0,001
A90A;J18.8;29;0,001
A90A;M62.38;29;0,001
A90A;C18.2;28;0,0009
A90A;G45.92;28;0,0009
A90A;M47.20;28;0,0009
A90A;S32.04;28;0,0009
A90A;E87.1;27;0,0009
A90A;F01.1;27;0,0009
A90A;G20.21;27;0,0009
A90A;J44.99;27;0,0009
A90A;R06.0;27;0,0009
A90A;S70.0;27;0,0009
A90A;M06.90;26;0,0009
A90A;M48.02;26;0,0009
A90A;M54.12;26;0,0009
A90A;M81.00;26;0,0009
A90A;N39.0;26;0,0009
A90A;F62.80;25;0,0008
A90A;G21.4;25;0,0008
A90A;G91.20;25;0,0008
A90A;I63.2;25;0,0008
A90A;I70.22;25;0,0008
A90A;M47.90;25;0,0008
A90A;S06.0;25;0,0008
A90A;I49.5;24;0,0008
A90A;R63.4;24;0,0008
A90A;S52.01;24;0,0008
A90A;C18.7;23;0,0008
A90A;G40.2;23;0,0008
A90A;I21.0;23;0,0008
A90A;I61.0;23;0,0008
A90A;I61.9;22;0,0007
A90A;J44.09;22;0,0007
A90A;M19.91;22;0,0007
A90A;M53.1;22;0,0007
A90A;M54.2;22;0,0007
A90A;S22.43;22;0,0007
A90A;S72.9;22;0,0007
A90A;E11.90;21;0,0007
A90A;M05.80;21;0,0007
A90A;M47.22;21;0,0007
A90A;M47.96;21;0,0007
A90A;S06.6;21;0,0007
A90A;S52.51;21;0,0007
A90A;S72.08;21;0,0007
A90A;S82.82;21;0,0007
A90A;I21.9;20;0,0007
A90A;I70.20;20;0,0007
A90A;R27.0;20;0,0007
A90A;S72.03;20;0,0007
A90A;I21.1;19;0,0006
A90A;I48.2;19;0,0006
A90A;I61.3;19;0,0006
A90A;I61.8;19;0,0006
A90A;J18.1;19;0,0006
A90A;M16.7;19;0,0006
A90A;M25.56;19;0,0006
A90A;M48.00;19;0,0006
A90A;M81.08;19;0,0006
A90A;R47.0;19;0,0006
A90A;S32.83;19;0,0006
A90A;G20.01;18;0,0006
A90A;G45.82;18;0,0006
A90A;K56.5;18;0,0006
A90A;M25.51;18;0,0006
A90A;M80.98;18;0,0006
A90A;B02.2;17;0,0006
A90A;G31.0;17;0,0006
A90A;I25.5;17;0,0006
A90A;M81.80;17;0,0006
A90A;M96.6;17;0,0006
A90A;R41.3;17;0,0006
A90A;S22.32;17;0,0006
A90A;A46;16;0,0005
A90A;E11.61;16;0,0005
A90A;G21.8;16;0,0005
A90A;I62.02;16;0,0005
A90A;K29.5;16;0,0005
A90A;M42.16;16;0,0005
A90A;M48.07;16;0,0005
A90A;M96.9;16;0,0005
A90A;S32.00;16;0,0005
A90A;S52.59;16;0,0005
A90A;S76.1;16;0,0005
A90A;T81.8;16;0,0005
A90A;E11.41;15;0,0005
A90A;F05.1;15;0,0005
A90A;G30.0;15;0,0005
A90A;G83.2;15;0,0005
A90A;I42.0;15;0,0005
A90A;I65.2;15;0,0005
A90A;M17.5;15;0,0005
A90A;M43.16;15;0,0005
A90A;M47.82;15;0,0005
A90A;M48.09;15;0,0005
A90A;M75.4;15;0,0005
A90A;S82.28;15;0,0005
A90A;T84.1;15;0,0005
A90A;I11.90;14;0,0005
A90A;I44.2;14;0,0005
A90A;J44.89;14;0,0005
A90A;M06.80;14;0,0005
A90A;R47.1;14;0,0005
A90A;R52.9;14;0,0005
A90A;S43.00;14;0,0005
A90A;S80.0;14;0,0005
A90A;A41.9;13;0,0004
A90A;C18.0;13;0,0004
A90A;F41.1;13;0,0004
A90A;H81.2;13;0,0004
A90A;I26.0;13;0,0004
A90A;I34.0;13;0,0004
A90A;I48.1;13;0,0004
A90A;I74.3;13;0,0004
A90A;J40;13;0,0004
A90A;J44.10;13;0,0004
A90A;K57.22;13;0,0004
A90A;M75.1;13;0,0004
A90A;M79.60;13;0,0004
A90A;R41.8;13;0,0004
A90A;S20.2;13;0,0004
A90A;S22.04;13;0,0004
A90A;S22.44;13;0,0004
A90A;S32.81;13;0,0004
A90A;S82.88;13;0,0004
A90A;S92.3;13;0,0004
A90A;C79.5;12;0,0004
A90A;G21.1;12;0,0004
A90A;G23.1;12;0,0004
A90A;G40.1;12;0,0004
A90A;G40.9;12;0,0004
A90A;G45.02;12;0,0004
A90A;G45.93;12;0,0004
A90A;G72.80;12;0,0004
A90A;I48.9;12;0,0004
A90A;M06.00;12;0,0004
A90A;M62.35;12;0,0004
A90A;S32.05;12;0,0004
A90A;S32.7;12;0,0004
A90A;S72.43;12;0,0004
A90A;A04.7;11;0,0004
A90A;A41.51;11;0,0004
A90A;D64.9;11;0,0004
A90A;F33.2;11;0,0004
A90A;G30.9;11;0,0004
A90A;G35.9;11;0,0004
A90A;G62.80;11;0,0004
A90A;G82.29;11;0,0004
A90A;G91.29;11;0,0004
A90A;H81.3;11;0,0004
A90A;I35.2;11;0,0004
A90A;I62.01;11;0,0004
A90A;J44.92;11;0,0004
A90A;K81.0;11;0,0004
A90A;M42.10;11;0,0004
A90A;M46.46;11;0,0004
A90A;M47.27;11;0,0004
A90A;M54.89;11;0,0004
A90A;M54.99;11;0,0004
A90A;M81.89;11;0,0004
A90A;M84.15;11;0,0004
A90A;N17.8;11;0,0004
A90A;R13.9;11;0,0004
A90A;R29.8;11;0,0004
A90A;R54;11;0,0004
A90A;S22.05;11;0,0004
A90A;S22.42;11;0,0004
A90A;C64;10;0,0003
A90A;E14.90;10;0,0003
A90A;F32.3;10;0,0003
A90A;F33.0;10;0,0003
A90A;G45.12;10;0,0003
A90A;G45.99;10;0,0003
A90A;I50.00;10;0,0003
A90A;J20.9;10;0,0003
A90A;J44.11;10;0,0003
A90A;K57.32;10;0,0003
A90A;K92.2;10;0,0003
A90A;M25.55;10;0,0003
A90A;M54.15;10;0,0003
A90A;M54.90;10;0,0003
A90A;M80.00;10;0,0003
A90A;M80.58;10;0,0003
A90A;M87.85;10;0,0003
A90A;R26.1;10;0,0003
A90A;R64;10;0,0003
A90A;S72.40;10;0,0003
A90A;B99;9;0,0003
A90A;C67.9;9;0,0003
A90A;D50.9;9;0,0003
A90A;E53.8;9;0,0003
A90A;F33.8;9;0,0003
A90A;F33.9;9;0,0003
A90A;G31.82;9;0,0003
A90A;G83.1;9;0,0003
A90A;I11.01;9;0,0003
A90A;I11.91;9;0,0003
A90A;I61.1;9;0,0003
A90A;J44.00;9;0,0003
A90A;J44.91;9;0,0003
A90A;M16.3;9;0,0003
A90A;M47.25;9;0,0003
A90A;M48.54;9;0,0003
A90A;M51.3;9;0,0003
A90A;M54.14;9;0,0003
A90A;M54.17;9;0,0003
A90A;M62.89;9;0,0003
A90A;M79.65;9;0,0003
A90A;S42.41;9;0,0003
A90A;S52.30;9;0,0003
A90A;S72.05;9;0,0003
A90A;A09.9;8;0,0003
A90A;C18.9;8;0,0003
A90A;C34.9;8;0,0003
A90A;D68.30;8;0,0003
A90A;F41.0;8;0,0003
A90A;G20.20;8;0,0003
A90A;G35.30;8;0,0003
A90A;G45.89;8;0,0003
A90A;G51.0;8;0,0003
A90A;H81.4;8;0,0003
A90A;J20.8;8;0,0003
A90A;J44.82;8;0,0003
A90A;K25.0;8;0,0003
A90A;K80.00;8;0,0003
A90A;L97;8;0,0003
A90A;M16.5;8;0,0003
A90A;M46.49;8;0,0003
A90A;M79.70;8;0,0003
A90A;M81.99;8;0,0003
A90A;S12.1;8;0,0003
A90A;S42.45;8;0,0003
A90A;S52.8;8;0,0003
A90A;T84.6;8;0,0003
A90A;A09.0;7;0,0002
A90A;D50.8;7;0,0002
A90A;E11.60;7;0,0002
A90A;G57.3;7;0,0002
A90A;G61.0;7;0,0002
A90A;G61.8;7;0,0002
A90A;G70.0;7;0,0002
A90A;G90.3;7;0,0002
A90A;I20.0;7;0,0002
A90A;I25.19;7;0,0002
A90A;I50.19;7;0,0002
A90A;I62.09;7;0,0002
A90A;I62.9;7;0,0002
A90A;I80.28;7;0,0002
A90A;J86.9;7;0,0002
A90A;K26.0;7;0,0002
A90A;K29.1;7;0,0002
A90A;K70.3;7;0,0002
A90A;L03.11;7;0,0002
A90A;M19.11;7;0,0002
A90A;M19.21;7;0,0002
A90A;M42.96;7;0,0002
A90A;M45.00;7;0,0002
A90A;M45.09;7;0,0002
A90A;M51.0;7;0,0002
A90A;M53.99;7;0,0002
A90A;M54.82;7;0,0002
A90A;M54.85;7;0,0002
A90A;N30.0;7;0,0002
A90A;R11;7;0,0002
A90A;R13.0;7;0,0002
A90A;S40.0;7;0,0002
A90A;S42.23;7;0,0002
A90A;S72.8;7;0,0002
A90A;B02.0;6;0,0002
A90A;C16.9;6;0,0002
A90A;C25.0;6;0,0002
A90A;C50.9;6;0,0002
A90A;D32.0;6;0,0002
A90A;E11.20;6;0,0002
A90A;F05.8;6;0,0002
A90A;G11.2;6;0,0002
A90A;G25.81;6;0,0002
A90A;G40.8;6;0,0002
A90A;G82.49;6;0,0002
A90A;I10.11;6;0,0002
A90A;I47.1;6;0,0002
A90A;I48.4;6;0,0002
A90A;I61.2;6;0,0002
A90A;I61.4;6;0,0002
A90A;I61.5;6;0,0002
A90A;I67.9;6;0,0002
A90A;I71.4;6;0,0002
A90A;K21.0;6;0,0002
A90A;K25.3;6;0,0002
A90A;K29.6;6;0,0002
A90A;K43.0;6;0,0002
A90A;K56.7;6;0,0002
A90A;K74.6;6;0,0002
A90A;K83.0;6;0,0002
A90A;K83.1;6;0,0002
A90A;L40.5;6;0,0002
A90A;M10.07;6;0,0002
A90A;M13.0;6;0,0002
A90A;M17.4;6;0,0002
A90A;M19.07;6;0,0002
A90A;M47.92;6;0,0002
A90A;M54.6;6;0,0002
A90A;M87.25;6;0,0002
A90A;N18.3;6;0,0002
A90A;N18.5;6;0,0002
A90A;S22.00;6;0,0002
A90A;S42.00;6;0,0002
A90A;S86.0;6;0,0002
A90A;A08.1;5;0,0002
A90A;C18.4;5;0,0002
A90A;C18.6;5;0,0002
A90A;C56;5;0,0002
A90A;C61;5;0,0002
A90A;C71.1;5;0,0002
A90A;C71.9;5;0,0002
A90A;E11.21;5;0,0002
A90A;E11.75;5;0,0002
A90A;F05.0;5;0,0002
A90A;F05.9;5;0,0002
A90A;F06.3;5;0,0002
A90A;F22.0;5;0,0002
A90A;G12.2;5;0,0002
A90A;G25.0;5;0,0002
A90A;G35.10;5;0,0002
A90A;G62.1;5;0,0002
A90A;G82.19;5;0,0002
A90A;H81.9;5;0,0002
A90A;I20.8;5;0,0002
A90A;I21.3;5;0,0002
A90A;I35.1;5;0,0002
A90A;I44.1;5;0,0002
A90A;I49.8;5;0,0002
A90A;I83.0;5;0,0002
A90A;I83.2;5;0,0002
A90A;I95.2;5;0,0002
A90A;J18.2;5;0,0002
A90A;J44.12;5;0,0002
A90A;J44.80;5;0,0002
A90A;J44.90;5;0,0002
A90A;K56.4;5;0,0002
A90A;K57.30;5;0,0002
A90A;M17.3;5;0,0002
A90A;M25.50;5;0,0002
A90A;M25.58;5;0,0002
A90A;M42.17;5;0,0002
A90A;M47.12;5;0,0002
A90A;M47.85;5;0,0002
A90A;M48.56;5;0,0002
A90A;M50.0;5;0,0002
A90A;M50.2;5;0,0002
A90A;M53.0;5;0,0002
A90A;M53.89;5;0,0002
A90A;M54.19;5;0,0002
A90A;M62.85;5;0,0002
A90A;M81.88;5;0,0002
A90A;M84.16;5;0,0002
A90A;N10;5;0,0002
A90A;R10.4;5;0,0002
A90A;S42.49;5;0,0002
A90A;S72.44;5;0,0002
A90A;S82.11;5;0,0002
A90A;S82.38;5;0,0002
A90A;T84.8;5;0,0002
A90A;C16.2;4;0,0001
A90A;C19;4;0,0001
A90A;C22.0;4;0,0001
A90A;C34.1;4;0,0001
A90A;C80.0;4;0,0001
A90A;C91.10;4;0,0001
A90A;F06.9;4;0,0001
A90A;F25.1;4;0,0001
A90A;F43.0;4;0,0001
A90A;F45.0;4;0,0001
A90A;G11.8;4;0,0001
A90A;G11.9;4;0,0001
A90A;G21.9;4;0,0001
A90A;G35.31;4;0,0001
A90A;G45.83;4;0,0001
A90A;G71.0;4;0,0001
A90A;G82.13;4;0,0001
A90A;I13.20;4;0,0001
A90A;I21.2;4;0,0001
A90A;I25.10;4;0,0001
A90A;I35.8;4;0,0001
A90A;I67.2;4;0,0001
A90A;I89.0;4;0,0001
A90A;J44.01;4;0,0001
A90A;J44.03;4;0,0001
A90A;J44.13;4;0,0001
A90A;J44.81;4;0,0001
A90A;J44.83;4;0,0001
A90A;J44.93;4;0,0001
A90A;J84.1;4;0,0001
A90A;J96.99;4;0,0001
A90A;K29.0;4;0,0001
A90A;K52.9;4;0,0001
A90A;K55.0;4;0,0001
A90A;K63.1;4;0,0001
A90A;K80.01;4;0,0001
A90A;K80.10;4;0,0001
A90A;K80.50;4;0,0001
A90A;M00.96;4;0,0001
A90A;M10.00;4;0,0001
A90A;M16.6;4;0,0001
A90A;M19.95;4;0,0001
A90A;M42.15;4;0,0001
A90A;M42.92;4;0,0001
A90A;M46.44;4;0,0001
A90A;M48.05;4;0,0001
A90A;M53.80;4;0,0001
A90A;M53.96;4;0,0001
A90A;M54.3;4;0,0001
A90A;M54.84;4;0,0001
A90A;M54.95;4;0,0001
A90A;M80.80;4;0,0001
A90A;M80.99;4;0,0001
A90A;M84.12;4;0,0001
A90A;M84.45;4;0,0001
A90A;M93.9;4;0,0001
A90A;N18.4;4;0,0001
A90A;N19;4;0,0001
A90A;R00.1;4;0,0001
A90A;R27.8;4;0,0001
A90A;R41.0;4;0,0001
A90A;R68.8;4;0,0001
A90A;S02.0;4;0,0001
A90A;S06.21;4;0,0001
A90A;S06.9;4;0,0001
A90A;S22.40;4;0,0001
A90A;S32.3;4;0,0001
A90A;S42.03;4;0,0001
A90A;S42.14;4;0,0001
A90A;S43.08;4;0,0001
A90A;S52.11;4;0,0001
A90A;S52.6;4;0,0001
A90A;S53.10;4;0,0001
A90A;S82.9;4;0,0001
A90A;S92.0;4;0,0001
A90A;T07;4;0,0001
A90A;T08.0;4;0,0001
A90A;T79.6;4;0,0001
A90A;T82.8;4;0,0001
A90B;F06.7;74;0,101
A90B;F03;62;0,0846
A90B;R26.8;46;0,0628
A90B;G30.1;31;0,0423
A90B;M79.10;23;0,0314
A90B;M62.50;12;0,0164
A90B;G20.10;11;0,015
A90B;G30.8;11;0,015
A90B;R26.3;9;0,0123
A90B;R29.6;9;0,0123
A90B;M54.5;8;0,0109
A90B;S72.10;8;0,0109
A90B;E11.61;7;0,0095
A90B;E11.91;6;0,0082
A90B;I50.13;6;0,0082
A90B;I63.5;6;0,0082
A90B;J18.1;6;0,0082
A90B;M48.06;6;0,0082
A90B;R53;6;0,0082
A90B;S42.22;6;0,0082
A90B;M47.99;5;0,0068
A90B;M54.4;5;0,0068
A90B;R18;5;0,0068
A90B;R26.2;5;0,0068
A90B;E11.60;4;0,0055
A90B;F01.3;4;0,0055
A90B;F01.9;4;0,0055
A90B;F32.9;4;0,0055
A90B;G30.0;4;0,0055
A90B;G30.9;4;0,0055
A90B;I50.14;4;0,0055
A90B;M17.9;4;0,0055
A90B;R42;4;0,0055
A90B;R55;4;0,0055
A90B;S06.6;4;0,0055
A90B;T84.0;4;0,0055
A90B;Z43.1;4;0,0055
B15Z;C79.3;55;0,1792
B15Z;D32.0;51;0,1661
B15Z;C71.8;39;0,127
B15Z;C71.6;31;0,101
B15Z;C71.9;23;0,0749
B15Z;C71.2;19;0,0619
B15Z;C71.1;17;0,0554
B15Z;C71.3;12;0,0391
B15Z;C71.5;8;0,0261
B15Z;D32.9;8;0,0261
B15Z;C71.0;7;0,0228
B15Z;D33.3;7;0,0228
B15Z;C71.7;6;0,0195
B15Z;C71.4;4;0,013
B16Z;C79.3;140;0,4667
B16Z;C71.8;26;0,0867
B16Z;C71.6;19;0,0633
B16Z;D32.0;19;0,0633
B16Z;C71.5;15;0,05
B16Z;C71.9;13;0,0433
B16Z;C71.1;12;0,04
B16Z;C71.2;9;0,03
B16Z;C71.3;7;0,0233
B16Z;D32.9;6;0,02
B16Z;C71.7;5;0,0167
B16Z;D33.3;5;0,0167
B16Z;C71.0;4;0,0133
B16Z;C72.3;4;0,0133
B17D;M54.12;51;0,3723
B17D;G57.0;50;0,365
B17D;G57.3;17;0,1241
B17D;D36.1;4;0,0292
B17D;Q85.0;4;0,0292
B46Z;G80.0;4;0,2105
B47Z;G44.2;16;0,1928
B47Z;M53.1;11;0,1325
B47Z;M54.12;10;0,1205
B47Z;G43.0;9;0,1084
B47Z;B02.2;5;0,0602
B47Z;M89.04;5;0,0602
B47Z;R51;4;0,0482
B60A;G82.43;20;0,3077
B60A;G82.49;16;0,2462
B60A;G82.13;9;0,1385
B60A;G82.29;5;0,0769
B60A;G82.19;4;0,0615
B60B;G82.49;59;0,3711
B60B;G82.43;48;0,3019
B60B;G82.13;11;0,0692
B60B;G82.42;11;0,0692
B60B;G82.19;10;0,0629
B60B;G82.12;9;0,0566
B61B;G95.88;24;0,2162
B61B;N31.1;11;0,0991
B61B;G82.40;6;0,0541
B61B;F45.41;5;0,045
B61B;G95.85;5;0,045
B63Z;F03;112;0,2029
B63Z;G30.1;83;0,1504
B63Z;I67.88;65;0,1178
B63Z;G31.0;60;0,1087
B63Z;G30.8;27;0,0489
B63Z;G30.0;25;0,0453
B63Z;F06.9;21;0,038
B63Z;G93.88;18;0,0326
B63Z;F04;15;0,0272
B63Z;G93.9;14;0,0254
B63Z;I67.9;14;0,0254
B63Z;F01.8;12;0,0217
B63Z;I67.2;12;0,0217
B63Z;F01.3;11;0,0199
B63Z;G30.9;11;0,0199
B63Z;F01.2;10;0,0181
B63Z;F07.0;10;0,0181
B63Z;F06.8;8;0,0145
B63Z;F01.9;7;0,0127
B64Z;F06.7;250;0,9363
B64Z;R41.0;6;0,0225
B64Z;F06.0;4;0,015
B66C;C71.5;19;0,3585
B66C;C71.8;19;0,3585
B66C;C71.9;4;0,0755
B66D;C71.6;943;0,1563
B66D;C71.9;672;0,1114
B66D;D32.0;662;0,1097
B66D;C71.1;468;0,0775
B66D;C71.8;366;0,0606
B66D;C71.2;354;0,0587
B66D;C71.0;296;0,049
B66D;C71.3;281;0,0466
B66D;C71.7;271;0,0449
B66D;D33.0;180;0,0298
B66D;D33.1;179;0,0297
B66D;D33.3;177;0,0293
B66D;C79.3;156;0,0258
B66D;C72.3;144;0,0239
B66D;C71.5;118;0,0196
B66D;D43.0;108;0,0179
B66D;D43.2;71;0,0118
B66D;C71.4;67;0,0111
B66D;D44.4;65;0,0108
B66D;C75.3;58;0,0096
B66D;D36.1;51;0,0085
B66D;C72.0;50;0,0083
B66D;D32.9;44;0,0073
B66D;D33.4;42;0,007
B66D;D33.2;26;0,0043
B66D;D43.1;21;0,0035
B66D;C72.8;19;0,0031
B66D;D32.1;19;0,0031
B66D;D35.3;18;0,003
B66D;C70.0;17;0,0028
B66D;D33.7;13;0,0022
B66D;D44.5;12;0,002
B66D;D43.4;9;0,0015
B66D;C72.2;6;0,001
B66D;C75.2;6;0,001
B66D;D44.7;6;0,001
B66D;C75.4;5;0,0008
B66D;C79.4;5;0,0008
B66D;D43.3;5;0,0008
B66D;C70.1;4;0,0007
B66D;C72.9;4;0,0007
B67A;G20.21;28;0,70
B67A;G20.20;6;0,15
B67B;G20.11;139;0,3075
B67B;G20.90;129;0,2854
B67B;G20.10;101;0,2235
B67B;G20.00;26;0,0575
B67B;G23.1;22;0,0487
B67B;G20.01;10;0,0221
B67B;G21.4;6;0,0133
B67B;G20.91;5;0,0111
B67B;G21.1;5;0,0111
B67B;G21.8;4;0,0088
B68B;G35.10;22;0,2716
B68B;G11.4;14;0,1728
B68B;G11.1;11;0,1358
B68B;G37.9;8;0,0988
B68B;G11.3;5;0,0617
B68B;G37.8;4;0,0494
B68C;G11.8;26;0,3133
B68C;G11.1;12;0,1446
B68C;G11.4;12;0,1446
B68C;G37.8;10;0,1205
B68C;G37.3;8;0,0964
B68C;G11.9;6;0,0723
B68C;G11.2;5;0,0602
B68D;G35.10;798;0,2667
B68D;G35.11;617;0,2062
B68D;G35.30;581;0,1942
B68D;G35.31;338;0,113
B68D;G35.20;222;0,0742
B68D;G35.9;215;0,0719
B68D;G35.0;113;0,0378
B68D;G35.21;68;0,0227
B68D;G37.9;19;0,0064
B68D;G36.0;18;0,006
