IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
901D;N18.5;11;0,125;11;0,0556
901D;T31.00;6;0,0682;7;0,0354
901D;I10.90;4;0,0455;4;0,0202
901D;M35.0;4;0,0455;4;0,0202
902Z;Q85.0;13;0,134;13;0,0833
902Z;R04.0;5;0,0515;7;0,0449
902Z;H65.3;5;0,0515;5;0,0321
902Z;A63.0;4;0,0412;4;0,0256
902Z;M35.0;4;0,0412;4;0,0256
902Z;Z85.3;4;0,0412;4;0,0256
902Z;Z95.81;4;0,0412;4;0,0256
961Z;Z94.0;258;0,1439;258;0,108
961Z;I10.00;54;0,0301;55;0,023
961Z;Z85.3;35;0,0195;35;0,0147
961Z;R26.8;34;0,019;35;0,0147
961Z;Z10;31;0,0173;31;0,013
961Z;Z94.4;31;0,0173;31;0,013
961Z;A63.0;30;0,0167;30;0,0126
961Z;Z94.81;26;0,0145;29;0,0121
961Z;E11.90;25;0,0139;25;0,0105
961Z;R47.0;24;0,0134;25;0,0105
961Z;G81.1;24;0,0134;24;0,0101
961Z;R62.0;23;0,0128;23;0,0096
961Z;N18.5;22;0,0123;22;0,0092
961Z;I69.3;20;0,0112;20;0,0084
961Z;I10.90;19;0,0106;19;0,008
961Z;Z95.81;18;0,01;18;0,0075
961Z;Z01.5;17;0,0095;17;0,0071
961Z;Z92.1;17;0,0095;17;0,0071
961Z;D56.1;16;0,0089;16;0,0067
961Z;R47.1;16;0,0089;16;0,0067
961Z;Z49.1;16;0,0089;16;0,0067
961Z;C79.5;15;0,0084;15;0,0063
961Z;F06.7;15;0,0084;15;0,0063
961Z;Z94.80;14;0,0078;14;0,0059
961Z;G81.0;13;0,0073;13;0,0054
961Z;U50.10;13;0,0073;13;0,0054
961Z;U50.20;13;0,0073;13;0,0054
961Z;Z95.0;12;0,0067;12;0,005
961Z;F43.2;11;0,0061;11;0,0046
961Z;U51.02;11;0,0061;11;0,0046
961Z;Z96.6;11;0,0061;11;0,0046
961Z;E66.00;10;0,0056;10;0,0042
961Z;I48.0;10;0,0056;10;0,0042
961Z;N18.3;9;0,005;10;0,0042
961Z;F83;9;0,005;9;0,0038
961Z;I25.13;9;0,005;9;0,0038
961Z;I48.2;9;0,005;9;0,0038
961Z;P07.3;9;0,005;9;0,0038
961Z;Z03.3;9;0,005;9;0,0038
961Z;Z96.0;9;0,005;9;0,0038
961Z;C25.0;8;0,0045;8;0,0034
961Z;E03.9;8;0,0045;8;0,0034
961Z;K76.0;8;0,0045;8;0,0034
961Z;N18.2;8;0,0045;8;0,0034
961Z;N18.9;8;0,0045;8;0,0034
961Z;U50.30;8;0,0045;8;0,0034
961Z;U51.00;8;0,0045;8;0,0034
961Z;C50.9;7;0,0039;7;0,0029
961Z;F07.2;7;0,0039;7;0,0029
961Z;R26.0;7;0,0039;7;0,0029
961Z;R29.6;7;0,0039;7;0,0029
961Z;K59.0;6;0,0033;7;0,0029
961Z;M17.0;6;0,0033;7;0,0029
961Z;C16.2;6;0,0033;6;0,0025
961Z;E78.5;6;0,0033;6;0,0025
961Z;F32.1;6;0,0033;6;0,0025
961Z;G40.2;6;0,0033;6;0,0025
961Z;G40.9;6;0,0033;6;0,0025
961Z;I25.10;6;0,0033;6;0,0025
961Z;I50.12;6;0,0033;6;0,0025
961Z;Q87.1;6;0,0033;6;0,0025
961Z;Q87.2;6;0,0033;6;0,0025
961Z;Z08.0;6;0,0033;6;0,0025
961Z;Z63;6;0,0033;6;0,0025
961Z;Z74.0;6;0,0033;6;0,0025
961Z;Z92.6;6;0,0033;6;0,0025
961Z;Z99.3;6;0,0033;6;0,0025
961Z;I67.3;5;0,0028;6;0,0025
961Z;C78.0;5;0,0028;5;0,0021
961Z;E34.3;5;0,0028;5;0,0021
961Z;E66.99;5;0,0028;5;0,0021
961Z;E79.0;5;0,0028;5;0,0021
961Z;E89.0;5;0,0028;5;0,0021
961Z;F04;5;0,0028;5;0,0021
961Z;G40.1;5;0,0028;5;0,0021
961Z;G44.3;5;0,0028;5;0,0021
961Z;G63.2;5;0,0028;5;0,0021
961Z;G81.9;5;0,0028;5;0,0021
961Z;I34.0;5;0,0028;5;0,0021
961Z;I65.2;5;0,0028;5;0,0021
961Z;I69.4;5;0,0028;5;0,0021
961Z;K80.20;5;0,0028;5;0,0021
961Z;M17.1;5;0,0028;5;0,0021
961Z;N08.3;5;0,0028;5;0,0021
961Z;R26.3;5;0,0028;5;0,0021
961Z;R41.0;5;0,0028;5;0,0021
961Z;R42;5;0,0028;5;0,0021
961Z;U51.12;5;0,0028;5;0,0021
961Z;Z00.1;5;0,0028;5;0,0021
961Z;Z13.8;5;0,0028;5;0,0021
961Z;Z71;5;0,0028;5;0,0021
961Z;Z90.3;5;0,0028;5;0,0021
961Z;Z92.3;5;0,0028;5;0,0021
961Z;D63.0;4;0,0022;6;0,0025
961Z;R43.0;4;0,0022;5;0,0021
961Z;R52.2;4;0,0022;5;0,0021
961Z;Z43.3;4;0,0022;5;0,0021
961Z;C22.2;4;0,0022;4;0,0017
961Z;C79.2;4;0,0022;4;0,0017
961Z;F17.1;4;0,0022;4;0,0017
961Z;F54;4;0,0022;4;0,0017
961Z;G40.3;4;0,0022;4;0,0017
961Z;G54.6;4;0,0022;4;0,0017
961Z;G62.9;4;0,0022;4;0,0017
961Z;G82.02;4;0,0022;4;0,0017
961Z;H91.9;4;0,0022;4;0,0017
961Z;I10.01;4;0,0022;4;0,0017
961Z;I12.00;4;0,0022;4;0,0017
961Z;I48.1;4;0,0022;4;0,0017
961Z;I50.13;4;0,0022;4;0,0017
961Z;I67.88;4;0,0022;4;0,0017
961Z;K91.2;4;0,0022;4;0,0017
961Z;L57.0;4;0,0022;4;0,0017
961Z;M16.1;4;0,0022;4;0,0017
961Z;M62.35;4;0,0022;4;0,0017
961Z;N48.8;4;0,0022;4;0,0017
961Z;N90.8;4;0,0022;4;0,0017
961Z;P07.11;4;0,0022;4;0,0017
961Z;Q05.3;4;0,0022;4;0,0017
961Z;R11;4;0,0022;4;0,0017
961Z;R26.2;4;0,0022;4;0,0017
961Z;R32;4;0,0022;4;0,0017
961Z;R45.1;4;0,0022;4;0,0017
961Z;T86.01;4;0,0022;4;0,0017
961Z;U50.00;4;0,0022;4;0,0017
961Z;Z08.2;4;0,0022;4;0,0017
961Z;Z08.7;4;0,0022;4;0,0017
961Z;Z13.6;4;0,0022;4;0,0017
961Z;Z45.20;4;0,0022;4;0,0017
961Z;Z74.1;4;0,0022;4;0,0017
961Z;Z98.8;4;0,0022;4;0,0017
961Z;Z99.8;4;0,0022;4;0,0017
A42B;Z51.81;6;0,8571;6;0,1132
A42B;Z95.81;5;0,7143;5;0,0943
A42B;D63.0;4;0,5714;4;0,0755
A42B;D69.58;4;0,5714;4;0,0755
A42B;D90;4;0,5714;4;0,0755
A42B;Z52.01;4;0,5714;4;0,0755
A42C;C90.00;17;0,425;18;0,2951
A42C;D69.59;6;0,15;7;0,1148
A42C;Z52.01;6;0,15;6;0,0984
A42C;D63.0;5;0,125;7;0,1148
A42C;C83.3;4;0,1;7;0,1148
A60C;Z94.2;24;0,338;24;0,4615
A60C;Z51.81;12;0,169;12;0,2308
A60C;T86.81;4;0,0563;4;0,0769
A60D;Z94.0;8;0,4211;8;0,2222
A60D;Z29.1;7;0,3684;7;0,1944
A60D;D63.8;5;0,2632;5;0,1389
A60D;D50.9;4;0,2105;4;0,1111
A60D;N18.4;4;0,2105;4;0,1111
A60D;N25.8;4;0,2105;4;0,1111
A61B;Z94.81;447;0,6564;447;0,2235
A61B;D90;128;0,188;128;0,064
A61B;C92.00;107;0,1571;107;0,0535
A61B;Z95.81;83;0,1219;83;0,0415
A61B;Z51.81;76;0,1116;76;0,038
A61B;C91.00;75;0,1101;75;0,0375
A61B;D46.7;72;0,1057;72;0,036
A61B;Z94.80;67;0,0984;67;0,0335
A61B;L45;66;0,0969;66;0,033
A61B;C92.01;63;0,0925;63;0,0315
A61B;L99.13;49;0,072;49;0,0245
A61B;E13.90;30;0,0441;30;0,015
A61B;Z94.88;28;0,0411;28;0,014
A61B;D75.8;23;0,0338;23;0,0115
A61B;C83.3;22;0,0323;22;0,011
A61B;I10.00;21;0,0308;21;0,0105
A61B;G62.88;20;0,0294;20;0,01
A61B;D56.1;18;0,0264;18;0,009
A61B;E83.4;18;0,0264;18;0,009
A61B;C91.01;16;0,0235;16;0,008
A61B;C93.30;16;0,0235;16;0,008
A61B;Z94.4;16;0,0235;16;0,008
A61B;D46.9;13;0,0191;13;0,0065
A61B;G40.8;13;0,0191;13;0,0065
A61B;H04.1;13;0,0191;13;0,0065
A61B;J84.1;13;0,0191;13;0,0065
A61B;T86.02;12;0,0176;12;0,006
A61B;Z29.21;12;0,0176;12;0,006
A61B;Y57.9;11;0,0162;11;0,0055
A61B;C83.0;10;0,0147;10;0,005
A61B;D80.9;10;0,0147;10;0,005
A61B;E78.0;10;0,0147;10;0,005
A61B;G25.1;10;0,0147;10;0,005
A61B;K21.9;10;0,0147;10;0,005
A61B;K76.0;10;0,0147;10;0,005
A61B;K77.12;10;0,0147;10;0,005
A61B;N18.1;10;0,0147;10;0,005
A61B;Z86.2;10;0,0147;10;0,005
A61B;K93.22;9;0,0132;9;0,0045
A61B;R63.3;9;0,0132;9;0,0045
A61B;C88.00;8;0,0117;8;0,004
A61B;D69.58;8;0,0117;8;0,004
A61B;E89.1;8;0,0117;8;0,004
A61B;M81.99;8;0,0117;8;0,004
A61B;T86.04;8;0,0117;8;0,004
A61B;Z29.28;8;0,0117;8;0,004
A61B;Z43.1;8;0,0117;8;0,004
A61B;Z92.1;8;0,0117;8;0,004
A61B;E03.8;7;0,0103;7;0,0035
A61B;E61.1;7;0,0103;7;0,0035
A61B;K77.11;7;0,0103;7;0,0035
A61B;T86.01;6;0,0088;7;0,0035
A61B;C47.4;6;0,0088;6;0,003
A61B;C92.10;6;0,0088;6;0,003
A61B;D61.10;6;0,0088;6;0,003
A61B;J68.4;6;0,0088;6;0,003
A61B;C90.00;5;0,0073;5;0,0025
A61B;C93.01;5;0,0073;5;0,0025
A61B;C96.4;5;0,0073;5;0,0025
A61B;D59.3;5;0,0073;5;0,0025
A61B;I80.20;5;0,0073;5;0,0025
A61B;K50.0;5;0,0073;5;0,0025
A61B;K91.2;5;0,0073;5;0,0025
A61B;L60.0;5;0,0073;5;0,0025
A61B;L81.8;5;0,0073;5;0,0025
A61B;L90.5;5;0,0073;5;0,0025
A61B;M80.48;5;0,0073;5;0,0025
A61B;R94.2;5;0,0073;5;0,0025
A61B;Z29.0;5;0,0073;5;0,0025
A61B;B27.0;4;0,0059;4;0,002
A61B;C85.9;4;0,0059;4;0,002
A61B;C92.80;4;0,0059;4;0,002
A61B;D47.4;4;0,0059;4;0,002
A61B;E87.6;4;0,0059;4;0,002
A61B;I10.90;4;0,0059;4;0,002
A61B;K56.6;4;0,0059;4;0,002
A61B;K93.23;4;0,0059;4;0,002
A61B;K93.24;4;0,0059;4;0,002
A61B;N25.0;4;0,0059;4;0,002
A90A;I10.00;11865;0,4306;12166;0,0458
A90A;U51.02;7556;0,2742;7706;0,029
A90A;U50.20;7461;0,2708;7570;0,0285
A90A;R26.8;6396;0,2321;6613;0,0249
A90A;U50.10;6303;0,2288;6393;0,0241
A90A;Z96.6;4239;0,1539;4345;0,0164
A90A;E11.90;4016;0,1458;4085;0,0154
A90A;Z92.1;3700;0,1343;3748;0,0141
A90A;I10.90;3694;0,1341;3698;0,0139
A90A;N18.3;3402;0,1235;3484;0,0131
A90A;R29.6;3268;0,1186;3280;0,0123
A90A;U50.30;3031;0,11;3093;0,0116
A90A;I69.3;2547;0,0924;2591;0,0098
A90A;I48.2;2159;0,0784;2190;0,0082
A90A;I48.0;2083;0,0756;2124;0,008
A90A;U51.12;2022;0,0734;2054;0,0077
A90A;K59.0;2006;0,0728;2082;0,0078
A90A;R42;1991;0,0723;2005;0,0075
A90A;E53.8;1852;0,0672;1897;0,0071
A90A;I11.00;1812;0,0658;1851;0,007
A90A;I50.12;1810;0,0657;1846;0,0069
A90A;Z95.0;1765;0,0641;1788;0,0067
A90A;Z92.2;1676;0,0608;1679;0,0063
A90A;R52.2;1668;0,0605;1689;0,0064
A90A;E03.9;1542;0,056;1546;0,0058
A90A;E78.5;1533;0,0556;1561;0,0059
A90A;G63.2;1528;0,0555;1559;0,0059
A90A;R32;1488;0,054;1515;0,0057
A90A;E79.0;1445;0,0524;1467;0,0055
A90A;E78.0;1433;0,052;1446;0,0054
A90A;I50.01;1415;0,0514;1439;0,0054
A90A;F06.7;1403;0,0509;1457;0,0055
A90A;F32.1;1345;0,0488;1362;0,0051
A90A;E78.2;1337;0,0485;1338;0,005
A90A;H91.1;1331;0,0483;1354;0,0051
A90A;N40;1296;0,047;1322;0,005
A90A;E03.8;1278;0,0464;1300;0,0049
A90A;R26.2;1243;0,0451;1293;0,0049
A90A;N18.2;1240;0,045;1296;0,0049
A90A;N08.3;1230;0,0446;1280;0,0048
A90A;R47.1;1222;0,0444;1249;0,0047
A90A;I50.13;1217;0,0442;1246;0,0047
A90A;G81.0;1180;0,0428;1210;0,0046
A90A;N39.0;1130;0,041;1393;0,0052
A90A;E55.9;1118;0,0406;1118;0,0042
A90A;J44.99;1090;0,0396;1114;0,0042
A90A;I25.13;1077;0,0391;1103;0,0042
A90A;I25.19;1075;0,039;1091;0,0041
A90A;E87.6;1066;0,0387;1087;0,0041
A90A;F32.9;1063;0,0386;1069;0,004
A90A;I48.1;1022;0,0371;1045;0,0039
A90A;I67.3;1000;0,0363;1013;0,0038
A90A;R47.0;993;0,036;1019;0,0038
A90A;F32.0;966;0,0351;991;0,0037
A90A;M81.00;965;0,035;975;0,0037
A90A;Z86.7;911;0,0331;939;0,0035
A90A;G62.9;885;0,0321;898;0,0034
A90A;M17.9;874;0,0317;879;0,0033
A90A;M48.06;855;0,031;863;0,0032
A90A;I50.9;852;0,0309;862;0,0032
A90A;B96.2;823;0,0299;839;0,0032
A90A;Z99.8;798;0,029;798;0,003
A90A;E11.40;785;0,0285;828;0,0031
A90A;I10.01;780;0,0283;784;0,003
A90A;F03;778;0,0282;789;0,003
A90A;I11.90;777;0,0282;778;0,0029
A90A;U50.00;770;0,0279;774;0,0029
A90A;Z95.1;753;0,0273;767;0,0029
A90A;M17.0;749;0,0272;763;0,0029
A90A;U50.40;737;0,0267;752;0,0028
A90A;Z74.0;730;0,0265;733;0,0028
A90A;I25.0;721;0,0262;722;0,0027
A90A;I25.11;712;0,0258;727;0,0027
A90A;G25.81;710;0,0258;723;0,0027
A90A;E87.1;704;0,0256;726;0,0027
A90A;G51.0;700;0,0254;709;0,0027
A90A;M81.99;700;0,0254;700;0,0026
A90A;I25.9;689;0,025;689;0,0026
A90A;R53;687;0,0249;688;0,0026
A90A;M17.1;686;0,0249;704;0,0027
A90A;E11.72;682;0,0248;1199;0,0045
A90A;M54.16;663;0,0241;668;0,0025
A90A;N39.42;660;0,024;673;0,0025
A90A;I70.20;647;0,0235;657;0,0025
A90A;M47.99;646;0,0234;647;0,0024
A90A;I25.22;645;0,0234;658;0,0025
A90A;E11.20;640;0,0232;712;0,0027
A90A;R27.8;633;0,023;633;0,0024
A90A;G81.9;630;0,0229;636;0,0024
A90A;J44.89;628;0,0228;640;0,0024
A90A;M54.5;628;0,0228;629;0,0024
A90A;R26.3;625;0,0227;628;0,0024
A90A;E89.0;624;0,0226;645;0,0024
A90A;I25.12;622;0,0226;630;0,0024
A90A;F00.1;615;0,0223;622;0,0023
A90A;R60.0;607;0,022;610;0,0023
A90A;U51.11;597;0,0217;597;0,0022
A90A;Z95.5;596;0,0216;599;0,0023
A90A;M15.9;590;0,0214;600;0,0023
A90A;G81.1;587;0,0213;593;0,0022
A90A;M16.9;585;0,0212;586;0,0022
A90A;M47.86;573;0,0208;579;0,0022
A90A;F32.8;568;0,0206;573;0,0022
A90A;E66.00;543;0,0197;547;0,0021
A90A;U51.00;542;0,0197;542;0,002
A90A;Z74.1;540;0,0196;540;0,002
A90A;M19.91;526;0,0191;533;0,002
A90A;M16.0;513;0,0186;517;0,0019
A90A;M54.4;508;0,0184;513;0,0019
A90A;I65.2;507;0,0184;520;0,002
A90A;F00.2;503;0,0183;503;0,0019
A90A;M81.80;497;0,018;520;0,002
A90A;N18.4;486;0,0176;498;0,0019
A90A;I87.2;486;0,0176;488;0,0018
A90A;I70.21;474;0,0172;482;0,0018
A90A;I34.0;462;0,0168;465;0,0018
A90A;M15.8;461;0,0167;465;0,0018
A90A;M47.80;461;0,0167;463;0,0017
A90A;E78.4;451;0,0164;453;0,0017
A90A;R26.0;450;0,0163;454;0,0017
A90A;R13.9;449;0,0163;458;0,0017
A90A;Z95.88;439;0,0159;444;0,0017
A90A;K21.0;433;0,0157;435;0,0016
A90A;I48.9;428;0,0155;431;0,0016
A90A;U51.22;419;0,0152;429;0,0016
A90A;M81.89;418;0,0152;418;0,0016
A90A;Z85.3;414;0,015;419;0,0016
A90A;M62.50;414;0,015;414;0,0016
A90A;R06.0;398;0,0144;399;0,0015
A90A;M16.1;394;0,0143;407;0,0015
A90A;G30.1;385;0,014;458;0,0017
A90A;F43.2;384;0,0139;389;0,0015
A90A;Z90.4;376;0,0136;377;0,0014
A90A;G62.88;369;0,0134;374;0,0014
A90A;F17.1;369;0,0134;370;0,0014
A90A;E86;358;0,013;361;0,0014
A90A;U51.10;358;0,013;358;0,0013
A90A;K57.30;356;0,0129;359;0,0014
A90A;M80.08;353;0,0128;365;0,0014
A90A;G20.90;348;0,0126;352;0,0013
A90A;E11.91;345;0,0125;360;0,0014
A90A;R15;345;0,0125;355;0,0013
A90A;I67.88;345;0,0125;348;0,0013
A90A;M51.2;343;0,0124;347;0,0013
A90A;I83.9;343;0,0124;344;0,0013
A90A;I25.10;339;0,0123;367;0,0014
A90A;I79.2;339;0,0123;345;0,0013
A90A;H35.3;339;0,0123;341;0,0013
A90A;I44.0;339;0,0123;339;0,0013
A90A;G57.3;337;0,0122;347;0,0013
A90A;E66.99;332;0,012;332;0,0012
A90A;G47.0;330;0,012;330;0,0012
A90A;N39.48;329;0,0119;333;0,0013
A90A;E05.9;329;0,0119;329;0,0012
A90A;R55;318;0,0115;320;0,0012
A90A;H40.9;316;0,0115;319;0,0012
A90A;I27.28;316;0,0115;316;0,0012
A90A;I89.0;313;0,0114;315;0,0012
A90A;G30.8;311;0,0113;368;0,0014
A90A;N19;310;0,0113;311;0,0012
A90A;K44.9;304;0,011;305;0,0011
A90A;D50.8;298;0,0108;301;0,0011
A90A;I69.4;296;0,0107;310;0,0012
A90A;M19.01;295;0,0107;301;0,0011
A90A;I35.0;295;0,0107;298;0,0011
A90A;F62.80;295;0,0107;295;0,0011
A90A;Z85.0;289;0,0105;292;0,0011
A90A;M47.26;285;0,0103;296;0,0011
A90A;Z54.0;282;0,0102;303;0,0011
A90A;D62;281;0,0102;283;0,0011
A90A;E66.01;279;0,0101;283;0,0011
A90A;E46;277;0,0101;283;0,0011
A90A;M06.99;276;0,01;279;0,0011
A90A;M79.10;275;0,01;275;0,001
A90A;E87.5;274;0,0099;287;0,0011
A90A;K76.0;273;0,0099;273;0,001
A90A;R64;272;0,0099;278;0,001
A90A;K29.5;271;0,0098;272;0,001
A90A;F01.8;269;0,0098;273;0,001
A90A;D64.8;261;0,0095;263;0,001
A90A;M62.30;259;0,0094;259;0,001
A90A;G40.9;257;0,0093;258;0,001
A90A;M81.08;253;0,0092;264;0,001
A90A;R27.0;253;0,0092;253;0,001
A90A;D64.9;252;0,0091;253;0,001
A90A;F01.3;251;0,0091;263;0,001
A90A;E05.8;251;0,0091;256;0,001
A90A;T88.7;251;0,0091;254;0,001
A90A;E44.1;248;0,009;253;0,001
A90A;M81.09;245;0,0089;247;0,0009
A90A;M47.90;244;0,0089;244;0,0009
A90A;K80.20;243;0,0088;243;0,0009
A90A;Z50.5;242;0,0088;332;0,0012
A90A;M54.12;239;0,0087;239;0,0009
A90A;J45.9;238;0,0086;242;0,0009
A90A;R11;236;0,0086;239;0,0009
A90A;H53.4;233;0,0085;238;0,0009
A90A;R52.1;231;0,0084;233;0,0009
A90A;I50.11;230;0,0083;231;0,0009
A90A;Z95.2;229;0,0083;231;0,0009
A90A;N30.0;228;0,0083;266;0,001
A90A;M42.16;228;0,0083;235;0,0009
A90A;I95.1;228;0,0083;231;0,0009
A90A;M47.96;228;0,0083;231;0,0009
A90A;S71.84;226;0,0082;226;0,0009
A90A;I50.14;223;0,0081;225;0,0008
A90A;E66.90;223;0,0081;223;0,0008
A90A;G46.8;223;0,0081;223;0,0008
A90A;C61;222;0,0081;225;0,0008
A90A;M25.56;220;0,008;220;0,0008
A90A;R63.4;220;0,008;220;0,0008
A90A;Z85.4;218;0,0079;223;0,0008
A90A;F32.2;218;0,0079;221;0,0008
A90A;H91.9;215;0,0078;216;0,0008
A90A;G47.31;214;0,0078;217;0,0008
A90A;D50.9;212;0,0077;214;0,0008
A90A;K29.6;211;0,0077;212;0,0008
A90A;N18.89;209;0,0076;209;0,0008
A90A;H26.9;206;0,0075;207;0,0008
A90A;G20.10;204;0,0074;210;0,0008
A90A;G55.1;201;0,0073;202;0,0008
A90A;I67.9;200;0,0073;200;0,0008
A90A;Z95.3;199;0,0072;202;0,0008
A90A;E11.73;197;0,0072;373;0,0014
A90A;I25.8;197;0,0072;197;0,0007
A90A;Z48.0;195;0,0071;196;0,0007
A90A;E66.02;194;0,007;198;0,0007
A90A;D63.8;194;0,007;195;0,0007
A90A;I13.20;194;0,007;195;0,0007
A90A;H54.9;193;0,007;194;0,0007
A90A;M53.86;193;0,007;193;0,0007
A90A;M15.0;192;0,007;193;0,0007
A90A;Z88.0;191;0,0069;191;0,0007
A90A;Y57.9;190;0,0069;191;0,0007
A90A;Z90.7;189;0,0069;190;0,0007
A90A;K29.1;188;0,0068;190;0,0007
A90A;M81.88;187;0,0068;187;0,0007
A90A;J06.9;186;0,0068;189;0,0007
A90A;U50.11;186;0,0068;186;0,0007
A90A;G25.0;185;0,0067;187;0,0007
A90A;G55.2;185;0,0067;185;0,0007
A90A;Z97.8;185;0,0067;185;0,0007
A90A;R29.5;184;0,0067;188;0,0007
A90A;I10.91;184;0,0067;185;0,0007
A90A;E83.58;180;0,0065;182;0,0007
A90A;F41.2;178;0,0065;182;0,0007
A90A;M54.10;175;0,0064;179;0,0007
A90A;Z90.5;174;0,0063;175;0,0007
A90A;I35.1;173;0,0063;175;0,0007
A90A;M54.2;173;0,0063;174;0,0007
A90A;R20.1;173;0,0063;173;0,0007
A90A;N39.3;172;0,0062;173;0,0007
A90A;M25.51;171;0,0062;174;0,0007
A90A;Z54.8;169;0,0061;183;0,0007
A90A;M35.3;169;0,0061;172;0,0006
A90A;Z98.8;169;0,0061;171;0,0006
A90A;Z48.8;168;0,0061;168;0,0006
A90A;H54.4;166;0,006;168;0,0006
A90A;N18.9;165;0,006;166;0,0006
A90A;I25.5;164;0,006;166;0,0006
A90A;F33.1;163;0,0059;167;0,0006
A90A;R13.0;163;0,0059;164;0,0006
A90A;G56.0;162;0,0059;170;0,0006
A90A;I70.8;162;0,0059;162;0,0006
A90A;R00.1;162;0,0059;162;0,0006
A90A;M80.88;160;0,0058;172;0,0006
A90A;I69.1;158;0,0057;159;0,0006
A90A;R47.8;157;0,0057;161;0,0006
A90A;T81.8;154;0,0056;159;0,0006
A90A;F01.2;154;0,0056;155;0,0006
A90A;F33.8;152;0,0055;152;0,0006
A90A;N28.1;152;0,0055;152;0,0006
A90A;J44.83;151;0,0055;152;0,0006
A90A;K21.9;151;0,0055;151;0,0006
A90A;M81.50;150;0,0054;151;0,0006
A90A;G40.2;150;0,0054;150;0,0006
A90A;R20.2;149;0,0054;151;0,0006
A90A;H40.8;147;0,0053;149;0,0006
A90A;I11.01;147;0,0053;147;0,0006
A90A;R41.0;146;0,0053;148;0,0006
A90A;R73.0;146;0,0053;146;0,0005
A90A;H36.0;145;0,0053;147;0,0006
A90A;Z95.4;145;0,0053;145;0,0005
A90A;I67.2;143;0,0052;148;0,0006
A90A;Z50.1;143;0,0052;144;0,0005
A90A;G47.9;143;0,0052;143;0,0005
A90A;Z88.8;142;0,0052;142;0,0005
A90A;E66.09;141;0,0051;142;0,0005
A90A;G31.0;141;0,0051;142;0,0005
A90A;J44.82;140;0,0051;141;0,0005
A90A;R48.2;139;0,005;143;0,0005
A90A;I42.0;139;0,005;142;0,0005
A90A;I07.1;138;0,005;143;0,0005
A90A;J20.9;138;0,005;139;0,0005
A90A;R20.8;137;0,005;137;0,0005
A90A;U50.21;137;0,005;137;0,0005
A90A;J44.19;135;0,0049;135;0,0005
A90A;H81.1;134;0,0049;138;0,0005
A90A;M48.09;133;0,0048;136;0,0005
A90A;G83.2;133;0,0048;133;0,0005
A90A;R52.0;132;0,0048;132;0,0005
A90A;G47.39;131;0,0048;132;0,0005
A90A;F10.2;131;0,0048;131;0,0005
A90A;I51.7;131;0,0048;131;0,0005
A90A;I49.3;130;0,0047;130;0,0005
A90A;R51;130;0,0047;130;0,0005
A90A;Z85.5;130;0,0047;130;0,0005
A90A;Z99.9;130;0,0047;130;0,0005
A90A;Z92.4;128;0,0046;128;0,0005
A90A;K29.7;127;0,0046;129;0,0005
A90A;B95.2;127;0,0046;128;0,0005
A90A;M47.20;127;0,0046;127;0,0005
A90A;Z90.1;127;0,0046;127;0,0005
A90A;Z90.3;126;0,0046;126;0,0005
A90A;Z96.1;125;0,0045;128;0,0005
A90A;J91;125;0,0045;127;0,0005
A90A;F02.3;125;0,0045;126;0,0005
A90A;E04.9;125;0,0045;125;0,0005
A90A;G40.8;124;0,0045;128;0,0005
A90A;L97;124;0,0045;127;0,0005
A90A;M42.10;124;0,0045;125;0,0005
A90A;M80.00;124;0,0045;125;0,0005
A90A;F33.9;124;0,0045;124;0,0005
A90A;I12.00;123;0,0045;134;0,0005
A90A;S41.84;123;0,0045;125;0,0005
A90A;E11.80;122;0,0044;125;0,0005
A90A;I49.5;122;0,0044;123;0,0005
A90A;R52.9;122;0,0044;122;0,0005
A90A;M51.1;121;0,0044;127;0,0005
A90A;G20.00;121;0,0044;126;0,0005
A90A;H54.0;121;0,0044;124;0,0005
A90A;M81.90;121;0,0044;122;0,0005
A90A;I08.0;121;0,0044;121;0,0005
A90A;R49.0;120;0,0044;125;0,0005
A90A;Z99.3;120;0,0044;120;0,0005
A90A;F01.9;119;0,0043;119;0,0004
A90A;U51.01;119;0,0043;119;0,0004
A90A;S31.84;118;0,0043;131;0,0005
A90A;M06.90;118;0,0043;120;0,0005
A90A;I08.1;118;0,0043;118;0,0004
A90A;I63.9;117;0,0042;117;0,0004
A90A;M53.1;117;0,0042;117;0,0004
A90A;I25.29;116;0,0042;117;0,0004
A90A;Z51.83;116;0,0042;116;0,0004
A90A;F10.1;115;0,0042;118;0,0004
A90A;R54;114;0,0041;114;0,0004
A90A;E61.1;113;0,0041;114;0,0004
A90A;I71.4;112;0,0041;113;0,0004
A90A;M79.19;112;0,0041;112;0,0004
A90A;F41.9;111;0,004;111;0,0004
A90A;M93.9;111;0,004;111;0,0004
A90A;Z11;111;0,004;111;0,0004
A90A;E66.80;110;0,004;110;0,0004
A90A;E11.21;109;0,004;119;0,0004
A90A;E11.60;108;0,0039;126;0,0005
A90A;M54.99;108;0,0039;110;0,0004
A90A;F45.41;108;0,0039;108;0,0004
A90A;E14.90;107;0,0039;107;0,0004
A90A;E56.9;107;0,0039;107;0,0004
A90A;M75.1;106;0,0038;110;0,0004
A90A;D50.0;105;0,0038;108;0,0004
A90A;I25.20;105;0,0038;108;0,0004
A90A;M75.4;105;0,0038;106;0,0004
A90A;I36.1;105;0,0038;105;0,0004
A90A;I47.1;105;0,0038;105;0,0004
